------Generation 0------
Rule  1: c2123427b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 21315727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1861141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 521217121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: c23152171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 25: c13214c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 5161d1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 29: c571121d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111151544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251552211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 112111112, Class:  0, CF:0.700106, Len:  9, Fitness_tra: 0
Rule 33: c11512148, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 183217224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 090000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 1c1551272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 52ec5b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 39: 8c9814228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11221752b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2518d15b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 43: 123134141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 45: 251112114, Class:  0, CF:0.109975, Len:  9, Fitness_tra: 0
Rule 46: 0d0700000, Class:  0, CF:0.944238, Len:  2, Fitness_tra: 1
Rule 47: 254111117, Class:  1, CF:0.057463, Len:  9, Fitness_tra: 0
Rule 48: 12b211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 50: c23c1bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: 1528db147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51b5125b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 251517111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 5111141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1ce152118, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 000030000, Class:  0, CF:0.798493, Len:  1, Fitness_tra: 0
Rule 57: 500080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 58: c9251151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 856512222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 81411751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 8551141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 817114db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8db191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 216112141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 12e211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d3224127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 152e925c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: c811d2c41, Class:  0, CF:0.103433, Len:  9, Fitness_tra: 0
Rule 70: 18e814c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 511112112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 73: 213132171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 76: 291d9b812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21211211b, Class:  0, CF:0.875809, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule 82: 121157271, Class:  0, CF:0.994926, Len:  9, Fitness_tra: 0
Rule 83: c54532cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c295d1c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 121852217, Class:  0, CF:0.99765, Len:  9, Fitness_tra: 0
Rule 86: 15e427514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11111211b, Class:  0, CF:0.899555, Len:  9, Fitness_tra: 0
Rule 88: 814152524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 90: 183cdb121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: c562d1844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21b5171b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 8592d7c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 95: d1e114114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 486594224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2161d114b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 99: 151117121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 22e1d4821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45161

------Generation 9------
Rule  1: c2123427b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  2: c54951282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 122
Rule  4: 221857c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 28315187b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  6: 15e5145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000020000, Class:  0, CF:0.861193, Len:  1, Fitness_tra: 0
Rule  8: 854154117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1131d41b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 151597822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: c11132442, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 82e214c21, Class:  0, CF:0.922929, Len:  9, Fitness_tra: 0
Rule 13: 11145bd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 154d14217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c3554127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 189c1227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000c00000, Class:  0, CF:0.88669, Len:  1, Fitness_tra: 3
Rule 18: 15125b117, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 20: 21315727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1861141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 521217121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: c23152171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 25: c13214c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 5161d1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 29: c571121d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111151544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251552211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 112111112, Class:  0, CF:0.700106, Len:  9, Fitness_tra: 0
Rule 33: c11512148, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 183217224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 090000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 1c1551272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 52ec5b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 39: 8c9814228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11221752b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2518d15b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 43: 123134141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 45: 251112114, Class:  0, CF:0.109975, Len:  9, Fitness_tra: 0
Rule 46: 0d0700000, Class:  0, CF:0.944238, Len:  2, Fitness_tra: 1
Rule 47: 254111117, Class:  1, CF:0.057463, Len:  9, Fitness_tra: 0
Rule 48: 12b211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 50: c23c1bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: 1528db147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51b5125b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 251517111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 5111141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1ce152118, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 000030000, Class:  0, CF:0.798493, Len:  1, Fitness_tra: 0
Rule 57: 500080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 58: c9251151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 856512222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 81411751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 8551141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 817114db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8db191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 216112141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 12e211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d3224127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 152e925c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: c811d2c41, Class:  0, CF:0.103433, Len:  9, Fitness_tra: 0
Rule 70: 18e814c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 511112112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 73: 213132171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 76: 291d9b812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21211211b, Class:  0, CF:0.875809, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule 82: 121157271, Class:  0, CF:0.994926, Len:  9, Fitness_tra: 0
Rule 83: c54532cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c295d1c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 121852217, Class:  0, CF:0.99765, Len:  9, Fitness_tra: 0
Rule 86: 15e427514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11111211b, Class:  0, CF:0.899555, Len:  9, Fitness_tra: 0
Rule 88: 814152524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 90: 183cdb121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: c562d1844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21b5171b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 8592d7c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 95: d1e114114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 486594224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2161d114b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 99: 151117121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 22e1d4821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45161

------Generation 10------
Rule  1: c2123427b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  2: c54951282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 122
Rule  4: 221857c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 28315187b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  6: 15e5145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000020000, Class:  0, CF:0.861193, Len:  1, Fitness_tra: 0
Rule  8: 854154117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1131d41b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 151597822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: c11132442, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 82e214c21, Class:  0, CF:0.922929, Len:  9, Fitness_tra: 0
Rule 13: 11145bd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 154d14217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c3554127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 189c1227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000c00000, Class:  0, CF:0.88669, Len:  1, Fitness_tra: 3
Rule 18: 15125b117, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 20: 21315727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1861141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 521217121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: c23152171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 25: c13214c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 5161d1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 29: c571121d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111151544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251552211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 112111112, Class:  0, CF:0.700106, Len:  9, Fitness_tra: 0
Rule 33: c11512148, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 183217224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 090000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 1c1551272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 52ec5b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 39: 8c9814228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11221752b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2518d15b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 43: 123134141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 45: 251112114, Class:  0, CF:0.109975, Len:  9, Fitness_tra: 0
Rule 46: 0d0700000, Class:  0, CF:0.944238, Len:  2, Fitness_tra: 1
Rule 47: 254111117, Class:  1, CF:0.057463, Len:  9, Fitness_tra: 0
Rule 48: 12b211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 50: c23c1bcbb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 51: 1528db147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51b5125b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 251517111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 5111141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1ce152118, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 000030000, Class:  0, CF:0.798493, Len:  1, Fitness_tra: 0
Rule 57: 500080000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 58: c9251151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 856512222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 81411751b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 8551141b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 817114db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 8db191111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 216112141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 65: 12e211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1d3224127, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 152e925c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: c811d2c41, Class:  0, CF:0.103433, Len:  9, Fitness_tra: 0
Rule 70: 18e814c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 511112112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 73: 213132171, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 74: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 76: 291d9b812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 21211211b, Class:  0, CF:0.875809, Len:  9, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 006000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 36
Rule 82: 121157271, Class:  0, CF:0.994926, Len:  9, Fitness_tra: 0
Rule 83: c54532cd2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c295d1c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 121852217, Class:  0, CF:0.99765, Len:  9, Fitness_tra: 0
Rule 86: 15e427514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11111211b, Class:  0, CF:0.899555, Len:  9, Fitness_tra: 0
Rule 88: 814152524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 90: 183cdb121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: c562d1844, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21b5171b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 8592d7c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 95: d1e114114, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 96: 486594224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2161d114b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 99: 151117121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule100: 22e1d4821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45161

------Generation 20------
Rule  1: c2123427b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  2: c54951282, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 122
Rule  4: 221857c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 28315187b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  6: 15e5145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 000020000, Class:  0, CF:0.861193, Len:  1, Fitness_tra: 0
Rule  8: 854154117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1131d41b7, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 10: 151597822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: c11132442, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 12: 82e214c21, Class:  0, CF:0.922929, Len:  9, Fitness_tra: 0
Rule 13: 11145bd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 154d14217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5c3554127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 189c1227b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000c00000, Class:  0, CF:0.88669, Len:  1, Fitness_tra: 3
Rule 18: 15125b117, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 20: 21315727c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1861141b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 521217121, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: c23152171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 25: c13214c2b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 5161d1212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 29: c571121d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 111151544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 251552211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 32: 112111112, Class:  0, CF:0.700106, Len:  9, Fitness_tra: 0
Rule 33: c11512148, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 183217224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: 090000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 1c1551272, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 37: 52ec5b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 39: 8c9814228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 11221752b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2518d15b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 0
Rule 43: 123134141, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 45: 251112114, Class:  0, CF:0.109975, Len:  9, Fitness_tra: 0
Rule 46: 0d0700000, Class:  0, CF:0.944238, Len:  2, Fitness_tra: 1
Rule 47: 254111117, Class:  1, CF:0.057463, Len:  9, Fitness_tra: 0
Rule 48: 12b211571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
