------Generation 0------
Rule  1: d2318b571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 15385281b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: c51891171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22e5dbc42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 152111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: cc9131c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 12925251b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d9217177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d0700000, Class:  0, CF:0.963481, Len:  2, Fitness_tra: 1
Rule 32: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 33: 121112522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 123114172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: c1b39b512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 897131c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2518d1c12, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 1568d1572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 186534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222531112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 2cecd71b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 18e112122, Class:  1, CF:0.126776, Len:  9, Fitness_tra: 0
Rule 43: 25491211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 889114cb1, Class:  0, CF:0.807832, Len:  9, Fitness_tra: 0
Rule 45: 111151121, Class:  0, CF:0.999636, Len:  9, Fitness_tra: 0
Rule 46: c2e29417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 112551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51421b5b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000030000, Class:  0, CF:0.849474, Len:  1, Fitness_tra: 1
Rule 50: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 51: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 52: 181137274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 116211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 55: c838d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 581852141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 154151341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 251e571cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 18e254c12, Class:  0, CF:0.850153, Len:  9, Fitness_tra: 0
Rule 60: 2118db571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 253554222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 85985b12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 112514177, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 28923b1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 66: c26112211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 521cdb211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: 000020000, Class:  0, CF:0.855145, Len:  1, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 72: 894512512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 189552c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 75: 2ce1d4c7c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25be3bc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 251151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 78: 221114522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b117342, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 83b151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: cc9131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 811114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 15389257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 155154214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111214c17, Class:  0, CF:0.97174, Len:  9, Fitness_tra: 0
Rule 87: 12119b1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 89: 211892c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 91: 15b11b5b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11151b1b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: c16851224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 251154521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 18ec1182c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5ce291c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 98: 440000000, Class:  0, CF:0.835372, Len:  2, Fitness_tra: 0
Rule 99: 159551114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11181282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45455

------Generation 8------
Rule  1: d2318b571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5d11db377, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 4
Rule  4: 2c3211c77, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 154
Rule  6: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule  7: 831152812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 119291c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c191d7c74, Class:  0, CF:0.712033, Len:  9, Fitness_tra: 0
Rule 10: 8261545b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15b151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 111114112, Class:  0, CF:0.815185, Len:  9, Fitness_tra: 0
Rule 13: 512117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 15: 5861d221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1d3112147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 156157c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 12b111312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 22e232212, Class:  0, CF:0.989311, Len:  9, Fitness_tra: 0
Rule 20: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 21: 526154842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d1111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 15385281b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: c51891171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22e5dbc42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 152111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: cc9131c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 12925251b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d9217177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d0700000, Class:  0, CF:0.963481, Len:  2, Fitness_tra: 1
Rule 32: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 33: 121112522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 123114172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: c1b39b512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 897131c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2518d1c12, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 1568d1572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 186534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222531112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 2cecd71b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 18e112122, Class:  1, CF:0.126776, Len:  9, Fitness_tra: 0
Rule 43: 25491211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 889114cb1, Class:  0, CF:0.807832, Len:  9, Fitness_tra: 0
Rule 45: 111151121, Class:  0, CF:0.999636, Len:  9, Fitness_tra: 0
Rule 46: c2e29417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 112551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51421b5b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000030000, Class:  0, CF:0.849474, Len:  1, Fitness_tra: 1
Rule 50: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 51: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 52: 181137274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 116211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 55: c838d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 581852141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 154151341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 251e571cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 18e254c12, Class:  0, CF:0.850153, Len:  9, Fitness_tra: 0
Rule 60: 2118db571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 253554222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 85985b12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 112514177, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 28923b1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 66: c26112211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 521cdb211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: 000020000, Class:  0, CF:0.855145, Len:  1, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 72: 894512512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 189552c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 75: 2ce1d4c7c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25be3bc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 251151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 78: 221114522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b117342, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 83b151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: cc9131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 811114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 15389257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 155154214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111214c17, Class:  0, CF:0.97174, Len:  9, Fitness_tra: 0
Rule 87: 12119b1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 89: 211892c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 91: 15b11b5b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11151b1b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: c16851224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 251154521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 18ec1182c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5ce291c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 98: 440000000, Class:  0, CF:0.835372, Len:  2, Fitness_tra: 0
Rule 99: 159551114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11181282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45455

------Generation 9------
Rule  1: d2318b571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5d11db377, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 4
Rule  4: 2c3211c77, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 154
Rule  6: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule  7: 831152812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 119291c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c191d7c74, Class:  0, CF:0.712033, Len:  9, Fitness_tra: 0
Rule 10: 8261545b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15b151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 111114112, Class:  0, CF:0.815185, Len:  9, Fitness_tra: 0
Rule 13: 512117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 15: 5861d221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1d3112147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 156157c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 12b111312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 22e232212, Class:  0, CF:0.989311, Len:  9, Fitness_tra: 0
Rule 20: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 21: 526154842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d1111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 15385281b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: c51891171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22e5dbc42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 152111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: cc9131c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 12925251b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d9217177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d0700000, Class:  0, CF:0.963481, Len:  2, Fitness_tra: 1
Rule 32: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 33: 121112522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 123114172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: c1b39b512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 897131c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2518d1c12, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 1568d1572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 186534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222531112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 2cecd71b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 18e112122, Class:  1, CF:0.126776, Len:  9, Fitness_tra: 0
Rule 43: 25491211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 889114cb1, Class:  0, CF:0.807832, Len:  9, Fitness_tra: 0
Rule 45: 111151121, Class:  0, CF:0.999636, Len:  9, Fitness_tra: 0
Rule 46: c2e29417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 112551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51421b5b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000030000, Class:  0, CF:0.849474, Len:  1, Fitness_tra: 1
Rule 50: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 51: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 52: 181137274, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 116211124, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 54: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 55: c838d41b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 581852141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 154151341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 251e571cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 18e254c12, Class:  0, CF:0.850153, Len:  9, Fitness_tra: 0
Rule 60: 2118db571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 253554222, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 62: 85985b12c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 112514177, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 64: 28923b1b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 66: c26112211, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 521cdb211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 69: 000020000, Class:  0, CF:0.855145, Len:  1, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 72: 894512512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 189552c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 75: 2ce1d4c7c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 25be3bc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 251151142, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 78: 221114522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12b117342, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 81: 83b151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: cc9131517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 811114511, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 84: 15389257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 155154214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 111214c17, Class:  0, CF:0.97174, Len:  9, Fitness_tra: 0
Rule 87: 12119b1b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 89: 211892c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 91: 15b11b5b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 11151b1b2, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: c16851224, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 94: 251154521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 18ec1182c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5ce291c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 500000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 1
Rule 98: 440000000, Class:  0, CF:0.835372, Len:  2, Fitness_tra: 0
Rule 99: 159551114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 11181282b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
------Current------
Miss_rate(tra)	:7.77202
------Result------
Miss_rate(tra)	:7.77202
Miss_rate(tst)	:9.52381
ARL				:5.45455

------Generation 10------
Rule  1: d2318b571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 5d11db377, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 4
Rule  4: 2c3211c77, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  5: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 154
Rule  6: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule  7: 831152812, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule  8: 119291c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: c191d7c74, Class:  0, CF:0.712033, Len:  9, Fitness_tra: 0
Rule 10: 8261545b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 15b151112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 111114112, Class:  0, CF:0.815185, Len:  9, Fitness_tra: 0
Rule 13: 512117312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 15: 5861d221b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1d3112147, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 17: 156157c24, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 12b111312, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 22e232212, Class:  0, CF:0.989311, Len:  9, Fitness_tra: 0
Rule 20: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 21: 526154842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1d1111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 15385281b, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: c51891171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 22e5dbc42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 27: 152111214, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 28: cc9131c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 12925251b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2d9217177, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0d0700000, Class:  0, CF:0.963481, Len:  2, Fitness_tra: 1
Rule 32: 000000000, Class:  0, CF:0.84456, Len:  0, Fitness_tra: 0
Rule 33: 121112522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 123114172, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 35: c1b39b512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 897131c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2518d1c12, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 1568d1572, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 186534212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 222531112, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 41: 2cecd71b1, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 18e112122, Class:  1, CF:0.126776, Len:  9, Fitness_tra: 0
Rule 43: 25491211b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 889114cb1, Class:  0, CF:0.807832, Len:  9, Fitness_tra: 0
Rule 45: 111151121, Class:  0, CF:0.999636, Len:  9, Fitness_tra: 0
Rule 46: c2e29417c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 112551522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 51421b5b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000030000, Class:  0, CF:0.849474, Len:  1, Fitness_tra: 1
Rule 50: 000c00000, Class:  0, CF:0.881003, Len:  1, Fitness_tra: 0
Rule 51: 000090000, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
