------Generation 0------
Rule  1: 13c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 18427b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c1282412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 12517115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 522177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5d12b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5d2c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1123bb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2281bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0921b152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 588c4be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11154b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 182264e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5522743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 22dc4b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8c1121ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 12154b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.42216
------Result------
Miss_rate(tra)	:1.42216
Miss_rate(tst)	:1.35135
ARL				:5.82353

------Generation 8------
Rule  1: 080c0000, Class:  0, CF:0.21455, Len:  2, Fitness_tra: 189
Rule  2: 8111111c, Class:  0, CF:0.985826, Len:  8, Fitness_tra: 183
Rule  3: 511231e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  4: cc1c111c, Class:  0, CF:0.92251, Len:  8, Fitness_tra: 1
Rule  5: 2c142112, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  6: 1c2c1252, Class:  1, CF:0.899976, Len:  8, Fitness_tra: 1
Rule  7: d1212111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  8: 2121113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: 181212e2, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 10: 2122219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 11: 118127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12212b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111277d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 41147b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e121741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1881bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51512b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d58c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 52122418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  1, CF:0.985035, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 35: 11127238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1d85b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d84b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d18242e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5518743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12422294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5158b194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 228c7b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3925441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5522b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: c2122755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2d51423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 151c4238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8c112b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15d82291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51147198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12c84b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d81c429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d511b151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2581b452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11144458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111d1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5c527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11142b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 241cbb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c5c2b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1dc82b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 112217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8151bbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 915db7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1254bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11552be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11157b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51217111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5514b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 58817b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 12512412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: 8181449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00080000, Class:  0, CF:0.340734, Len:  1, Fitness_tra: 235
Rule 82: c2844191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2241743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12121111, Class:  0, CF:0.399492, Len:  8, Fitness_tra: 680
Rule 85: 18427b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c1282412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 12517115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 522177e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 5d12b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5d2c2432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1123bb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2281bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0921b152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 588c4be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 11154b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 182264e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5522743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 22dc4b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8c1121ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule100: 12154b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.42216
------Result------
Miss_rate(tra)	:1.42216
Miss_rate(tst)	:1.35135
ARL				:5.82353

------Generation 9------
Rule  1: 12121111, Class:  0, CF:0.399492, Len:  8, Fitness_tra: 622
Rule  2: 00080000, Class:  0, CF:0.340734, Len:  1, Fitness_tra: 198
Rule  3: 080c0000, Class:  0, CF:0.21455, Len:  2, Fitness_tra: 132
Rule  4: 8111111c, Class:  0, CF:0.985826, Len:  8, Fitness_tra: 169
Rule  5: 511231e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  6: 2c142112, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  7: d1212111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  8: cc1c111c, Class:  0, CF:0.92251, Len:  8, Fitness_tra: 1
Rule  9: 181212e2, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 2122219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 11: 2121113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: 1c2c1252, Class:  1, CF:0.899976, Len:  8, Fitness_tra: 0
Rule 13: 118127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 41147b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e121741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1881bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51512b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d58c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 52122418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  1, CF:0.985035, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 35: 11127238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1d85b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d84b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d18242e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5518743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12422294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5158b194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 228c7b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3925441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5522b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: c2122755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2d51423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 151c4238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8c112b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15d82291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51147198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12c84b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d81c429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d511b151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2581b452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11144458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111d1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5c527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11142b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 241cbb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c5c2b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1dc82b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 112217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8151bbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 915db7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1254bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11552be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11157b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51217111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5514b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 58817b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 12512412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: 8181449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 12214738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 000c0000, Class:  0, CF:0.100925, Len:  1, Fitness_tra: 165
Rule 85: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 86: 11217795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: 51114651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15127233, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 91: 416277d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5d822b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5511173a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1dc82b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c2844291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0805be00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 5d8242e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1c842152, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 99: 12121511, Class:  1, CF:0.987627, Len:  8, Fitness_tra: 8
Rule100: 228c2b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.973054
------Result------
Miss_rate(tra)	:0.973054
Miss_rate(tst)	:1.35135
ARL				:5.68421

------Generation 10------
Rule  1: 12121111, Class:  0, CF:0.399492, Len:  8, Fitness_tra: 462
Rule  2: 00080000, Class:  0, CF:0.340734, Len:  1, Fitness_tra: 166
Rule  3: 8111111c, Class:  0, CF:0.985826, Len:  8, Fitness_tra: 4
Rule  4: 000c0000, Class:  0, CF:0.100925, Len:  1, Fitness_tra: 102
Rule  5: 080c0000, Class:  0, CF:0.21455, Len:  2, Fitness_tra: 117
Rule  6: 511231e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  7: 12121511, Class:  1, CF:0.987627, Len:  8, Fitness_tra: 8
Rule  8: 2c142112, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  9: d1212111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 10: cc1c111c, Class:  0, CF:0.92251, Len:  8, Fitness_tra: 0
Rule 11: 2121113c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: 2122219c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 181212e2, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 14: 41147b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e121741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1881bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 51512b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 111c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d58c4451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 52122418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  1, CF:0.985035, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 35: 11127238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1d85b252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d84b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: d18242e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 1151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5518743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 12422294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5158b194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 228c7b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3925441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 5522b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: c2122755, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 2d51423c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 151c4238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8c112b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 15d82291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 51147198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 12c84b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: d81c429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d511b151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 2581b452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11144458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 111d1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5c527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 11142b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 241cbb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 2c5c2b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1dc82b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 112217ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 8151bbe4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 915db7e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1254bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 11552be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11157b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 51217111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5514b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 58817b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 12512412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: 8181449d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 89: 800c0000, Class:  0, CF:0.0860951, Len:  2, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 91: 0700010c, Class:  0, CF:0.962313, Len:  3, Fitness_tra: 441
Rule 92: 22142112, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: d111b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 81182213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 55531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c0101c00, Class:  1, CF:0.944782, Len:  4, Fitness_tra: 0
Rule 97: 5511b733, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1e1e429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 12247b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5cc12232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:0.898204
------Result------
Miss_rate(tra)	:0.898204
Miss_rate(tst)	:1.35135
ARL				:5.19048

------Generation 20------
Rule  1: 12121111, Class:  0, CF:0.399492, Len:  8, Fitness_tra: 43
Rule  2: 0700010c, Class:  0, CF:0.962313, Len:  3, Fitness_tra: 361
Rule  3: 00080000, Class:  0, CF:0.340734, Len:  1, Fitness_tra: 165
Rule  4: 080c0000, Class:  0, CF:0.21455, Len:  2, Fitness_tra: 110
Rule  5: 000c0000, Class:  0, CF:0.100925, Len:  1, Fitness_tra: 57
Rule  6: 0111111c, Class:  0, CF:0.978343, Len:  7, Fitness_tra: 9
Rule  7: 511231e1, Class:  0, CF:  1, Len:  8, Fitness_tra: 6
Rule  8: 12121511, Class:  1, CF:0.987627, Len:  8, Fitness_tra: 4
Rule  9: bc000200, Class:  1, CF:0.997467, Len:  3, Fitness_tra: 5
Rule 10: 2c142112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: d1212111, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
