------Generation 0------
Rule  1: e512241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 54
Rule  7: 2181119c, Class:  0, CF:0.993739, Len:  8, Fitness_tra: 46
Rule  8: 35211151, Class:  0, CF:  1, Len:  8, Fitness_tra: 40
Rule  9: 00080000, Class:  0, CF:0.107472, Len:  1, Fitness_tra: 21
Rule 10: 51821132, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 11: e112a112, Class:  0, CF:0.399353, Len:  8, Fitness_tra: 3
Rule 12: 38241211, Class:  1, CF:0.997364, Len:  8, Fitness_tra: 2
Rule 13: c2100202, Class:  1, CF:0.986445, Len:  5, Fitness_tra: 2
Rule 14: 1152111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 15: 272511d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 16: 5551b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d588249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1151b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 52d24711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28dc2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d22b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1221711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c212b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d111711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21424191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2dd27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 358d7b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 38212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 255c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d1d2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c3127411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: c1287235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 528222e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8171b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 51184432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 51514b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cd8c445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 528222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 09a000e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c21472e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115222d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11812b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2151119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: 151c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 58157754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28141494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 212144e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 181c7731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d18c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8522b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51541715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1512b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 252c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8181b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1582791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 65: d1824211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15512bd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 82177b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d584775c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12141b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1525b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11531234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1d812451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88822118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d5827b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d24718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8c12b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5854b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11127412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 52127211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 128c2212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 852447e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1111671c, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 83
Rule 87: 11816b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 18c22b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 90: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 91: 88822111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 92: d1582731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 818374c4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5a813807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 32412b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1521b1e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 31591231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d15d1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: e11cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 51541785, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.38922
------Result------
Miss_rate(tra)	:5.38922
Miss_rate(tst)	:4.05405
ARL				:5.72727

------Generation 9------
Rule  1: 30400050, Class:  0, CF:0.0389608, Len:  3, Fitness_tra: 491
Rule  2: 00180a00, Class:  0, CF:0.217486, Len:  3, Fitness_tra: 175
Rule  3: 51811151, Class:  0, CF:  1, Len:  8, Fitness_tra: 136
Rule  4: 3311111c, Class:  0, CF:0.979793, Len:  8, Fitness_tra: 106
Rule  5: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 84
Rule  6: 55111191, Class:  0, CF:0.207374, Len:  8, Fitness_tra: 72
Rule  7: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  8: 2181119c, Class:  0, CF:0.993739, Len:  8, Fitness_tra: 46
Rule  9: 35211151, Class:  0, CF:  1, Len:  8, Fitness_tra: 40
Rule 10: 00080000, Class:  0, CF:0.107472, Len:  1, Fitness_tra: 21
Rule 11: 51821132, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 12: e112a112, Class:  0, CF:0.399353, Len:  8, Fitness_tra: 3
Rule 13: c2100202, Class:  1, CF:0.986445, Len:  5, Fitness_tra: 2
Rule 14: 1152111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 88822111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 16: 38241211, Class:  1, CF:0.997364, Len:  8, Fitness_tra: 2
Rule 17: 272511d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 1151b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 52d24711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28dc2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d22b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1221711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c212b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d111711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21424191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2dd27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 358d7b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 38212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 255c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d1d2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c3127411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: c1287235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 528222e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8171b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 51184432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 51514b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cd8c445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 528222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 09a000e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c21472e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115222d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11812b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2151119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: 151c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 58157754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28141494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 212144e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 181c7731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d18c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8522b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51541715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1512b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 252c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8181b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1582791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 65: d1824211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15512bd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 82177b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d584775c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12141b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1525b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11531234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1d812451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88822118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d5827b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d24718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8c12b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5854b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11127412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 55c1b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8251b4d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9d211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 86: 515c4b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: dd24b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15174791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 98147791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11124412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21541114, Class:  0, CF:  1, Len:  8, Fitness_tra: 12
Rule 94: d5282c3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c8282b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 88514b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0920b0e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d111b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21531e5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 12141b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.16467
------Result------
Miss_rate(tra)	:5.16467
Miss_rate(tst)	:3.37838
ARL				:5.72727

------Generation 10------
Rule  1: 30400050, Class:  0, CF:0.0389608, Len:  3, Fitness_tra: 491
Rule  2: 00180a00, Class:  0, CF:0.217486, Len:  3, Fitness_tra: 175
Rule  3: 51811151, Class:  0, CF:  1, Len:  8, Fitness_tra: 136
Rule  4: 3311111c, Class:  0, CF:0.979793, Len:  8, Fitness_tra: 106
Rule  5: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 84
Rule  6: 55111191, Class:  0, CF:0.207374, Len:  8, Fitness_tra: 72
Rule  7: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  8: 2181119c, Class:  0, CF:0.993739, Len:  8, Fitness_tra: 46
Rule  9: 35211151, Class:  0, CF:  1, Len:  8, Fitness_tra: 40
Rule 10: 00080000, Class:  0, CF:0.107472, Len:  1, Fitness_tra: 21
Rule 11: 51821132, Class:  0, CF:  1, Len:  8, Fitness_tra: 7
Rule 12: e112a112, Class:  0, CF:0.399353, Len:  8, Fitness_tra: 3
Rule 13: c2100202, Class:  1, CF:0.986445, Len:  5, Fitness_tra: 2
Rule 14: 1152111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 15: 88822111, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 16: 38241211, Class:  1, CF:0.997364, Len:  8, Fitness_tra: 2
Rule 17: 272511d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 1151b1e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1111245c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 52d24711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28dc2712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 5d22b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1221711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c212b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d111711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21424191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2dd27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 358d7b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 38212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 255c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d1d2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c3127411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: c1287235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 528222e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 8171b298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 41: 51184432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 51514b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cd8c445c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 528222e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 09a000e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1111bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c21472e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 115222d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11812b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2151119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 51: 151c1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 58157754, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 28141494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 212144e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 181c7731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d18c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8522b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 51541715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1512b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 252c71e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 8181b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c1812718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1582791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 65: d1824211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15512bd8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15112b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 82177b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: d584775c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 51121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 12141b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1525b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 11531234, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1d812451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 88822118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: d5827b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12d24718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8c12b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 5854b4ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11127412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 55c1b4e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 8251b4d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 5514bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 9d211412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 86: 515c4b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 88: dd24b432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15174791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 98147791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11124412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 21541114, Class:  0, CF:  1, Len:  8, Fitness_tra: 12
Rule 94: d5282c3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: c8282b55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 88514b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0920b0e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: d111b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21531e5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 12141b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:5.16467
------Result------
Miss_rate(tra)	:5.16467
Miss_rate(tst)	:3.37838
ARL				:5.72727

------Generation 20------
Rule  1: 30400050, Class:  0, CF:0.0389608, Len:  3, Fitness_tra: 487
Rule  2: 00180a00, Class:  0, CF:0.217486, Len:  3, Fitness_tra: 172
Rule  3: 51811151, Class:  0, CF:  1, Len:  8, Fitness_tra: 122
Rule  4: 3311111c, Class:  0, CF:0.979793, Len:  8, Fitness_tra: 105
Rule  5: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 83
Rule  6: 55111191, Class:  0, CF:0.207374, Len:  8, Fitness_tra: 44
Rule  7: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 53
Rule  8: 2181119c, Class:  0, CF:0.993739, Len:  8, Fitness_tra: 45
Rule  9: 35211151, Class:  0, CF:  1, Len:  8, Fitness_tra: 37
Rule 10: 8511111c, Class:  0, CF:0.883258, Len:  8, Fitness_tra: 28
Rule 11: 00080000, Class:  0, CF:0.107472, Len:  1, Fitness_tra: 18
Rule 12: 21541114, Class:  0, CF:  1, Len:  8, Fitness_tra: 11
Rule 13: 121121d1, Class:  0, CF:  1, Len:  8, Fitness_tra: 10
Rule 14: d18ca102, Class:  0, CF:  1, Len:  7, Fitness_tra: 7
Rule 15: 51801002, Class:  0, CF:0.295097, Len:  5, Fitness_tra: 5
Rule 16: 00000060, Class:  0, CF:  1, Len:  1, Fitness_tra: 4
Rule 17: e112a112, Class:  0, CF:0.399353, Len:  8, Fitness_tra: 0
Rule 18: c2100202, Class:  1, CF:0.986445, Len:  5, Fitness_tra: 2
Rule 19: 38241211, Class:  1, CF:0.997364, Len:  8, Fitness_tra: 2
Rule 20: 272511d2, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 21: 00882100, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 22: 51821132, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 23: 1221711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c8512232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c212b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21512135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d111711c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 538121e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 21424191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2dd27711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 358d7b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 38212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 255c723c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: d1d2b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111c4111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: c3127411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: c1287235, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
