------Generation 0------
Rule  1: cd88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5d15e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 8a5c1498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 58411bdd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 80008000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1123419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 518c7491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.9192
------Result------
Miss_rate(tra)	:52.9192
Miss_rate(tst)	:56.7568
ARL				:5.38462

------Generation 7------
Rule  1: 2122111c, Class:  0, CF:0.911064, Len:  8, Fitness_tra: 279
Rule  2: 2c14119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 188
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 96
Rule  4: 2c511153, Class:  0, CF:  1, Len:  8, Fitness_tra: 46
Rule  5: 1511f131, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  6: 5d282191, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 9d28111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 11512114, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  9: cd88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: e3222b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 55412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118c2498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d2512718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82144438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 58287431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1211431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5d117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1882771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51541711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9d827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 211c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c912bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d111249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5184b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5841434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 55111b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 15581792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c514213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21117251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cc21bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d121be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5885bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1c514b5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82211b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d5414be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28127255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51224292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 511c1418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1884141d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 82824711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 66: 2211bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2d25b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1dc2b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 551c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81521b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 812c7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 51121b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 812242ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12212132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1581443c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: d521bb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c25c4134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1881143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 22814492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 13c8b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5552113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4551b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 5514213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: d88ebb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2c527113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 91c27d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 922111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 99: 28300250, Class:  1, CF:0.999838, Len:  5, Fitness_tra: 5
Rule100: c0001034, Class:  0, CF:  1, Len:  4, Fitness_tra: 25
------Current------
Miss_rate(tra)	:51.1976
------Result------
Miss_rate(tra)	:51.1976
Miss_rate(tst)	:56.0811
ARL				:5.28571

------Generation 8------
Rule  1: 2122111c, Class:  0, CF:0.911064, Len:  8, Fitness_tra: 31
Rule  2: 2c14119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 82
Rule  3: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 96
Rule  4: 2c511153, Class:  0, CF:  1, Len:  8, Fitness_tra: 10
Rule  5: c0001034, Class:  0, CF:  1, Len:  4, Fitness_tra: 15
Rule  6: 1511f131, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule  7: 28300250, Class:  1, CF:0.999838, Len:  5, Fitness_tra: 5
Rule  8: 5d282191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 922111ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 10: 9d28111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 11: 11512114, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: e3222b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118c2498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d2512718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82144438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 58287431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1211431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5d117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1882771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51541711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9d827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 211c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c912bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d111249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5184b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5841434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 55111b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 15581792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c514213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21117251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cc21bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d121be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5885bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1c514b5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82211b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d5414be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28127255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51224292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 511c1418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1884141d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 82824711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 66: 2211bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2d25b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1dc2b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 551c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81521b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 812c7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 9184b4e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 9151b218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 81122711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 11517158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51281292, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 86: 2118bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 32547b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5d824b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 99147b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2d112112, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule 91: 03001000, Class:  0, CF:0.0695092, Len:  2, Fitness_tra: 835
Rule 92: a8521be0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1001b134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2554513c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 92001000, Class:  0, CF:0.00856708, Len:  3, Fitness_tra: 78
Rule 96: 9d22b1ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000d7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b1224d0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5d422b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 18a0b451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:12.2006
------Result------
Miss_rate(tra)	:12.2006
Miss_rate(tst)	:13.5135
ARL				:5.27778

------Generation 9------
Rule  1: 03001000, Class:  0, CF:0.0695092, Len:  2, Fitness_tra: 727
Rule  2: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 84
Rule  3: 2c14119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 54
Rule  4: 92001000, Class:  0, CF:0.00856708, Len:  3, Fitness_tra: 27
Rule  5: 2122111c, Class:  0, CF:0.911064, Len:  8, Fitness_tra: 23
Rule  6: c0001034, Class:  0, CF:  1, Len:  4, Fitness_tra: 13
Rule  7: 2c511153, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  8: 28300250, Class:  1, CF:0.999838, Len:  5, Fitness_tra: 5
Rule  9: 2d112112, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 10: 1511f131, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 11: 11512114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: e3222b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 118c2498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d2512718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 82144438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 58287431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d1211431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5d117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1882771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51541711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 9d827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 211c4494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c912bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: d111249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 5184b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c5841434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 55111b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 15581792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: c514213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 21117251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cc21bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d121be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 5885bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1c514b5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82211b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28d2b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: d5414be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 28127255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 51224292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 511c1418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1884141d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 51d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 82824711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 66: 2211bb31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2d25b49c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1dc2b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000, Class:  0, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 72: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 551c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 81521b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 812c7238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2154279c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c3221b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 55124758, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d9c14732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 800c0000, Class:  1, CF:0.223002, Len:  2, Fitness_tra: -267
Rule 86: 51154231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1d25419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 911c24e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 13217118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 112cb491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000810b8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 55141718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 91012114, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: 51241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2d2eb118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 188cb118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 81811bc2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b1224dec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2cd28b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 98114b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:28.2934
------Result------
Miss_rate(tra)	:28.2934
Miss_rate(tst)	:31.0811
ARL				:4.5

------Generation 10------
Rule  1: 03001000, Class:  0, CF:0.0695092, Len:  2, Fitness_tra: 727
Rule  2: 000d0000, Class:  0, CF:  1, Len:  1, Fitness_tra: 84
Rule  3: 2c14119c, Class:  0, CF:  1, Len:  8, Fitness_tra: 54
Rule  4: 92001000, Class:  0, CF:0.00856708, Len:  3, Fitness_tra: 27
Rule  5: 2122111c, Class:  0, CF:0.911064, Len:  8, Fitness_tra: 23
Rule  6: c0001034, Class:  0, CF:  1, Len:  4, Fitness_tra: 13
Rule  7: 2c511153, Class:  0, CF:  1, Len:  8, Fitness_tra: 9
Rule  8: 28300250, Class:  1, CF:0.999838, Len:  5, Fitness_tra: 5
Rule  9: 2d112112, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 10: 1511f131, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 11: 11512114, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 12: e3222b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
