------Generation 0------
Rule  1: 255125b524, Class:  1, CF:  1, Len: 10, Fitness_tra: 37
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: b41425b212, Class:  1, CF:0.953182, Len: 10, Fitness_tra: -114
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4bb4197714, Class:  1, CF:0.996798, Len: 10, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 747731b122, Class:  1, CF:0.945131, Len: 10, Fitness_tra: 0
Rule 82: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 32
Rule 83: 741751b111, Class:  1, CF:0.184283, Len: 10, Fitness_tra: 0
Rule 84: 125b11be12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: c18216291c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111364251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7721212412, Class:  1, CF:0.994189, Len: 10, Fitness_tra: 0
Rule 88: 21411614bb, Class:  0, CF:0.99269, Len: 10, Fitness_tra: 10
Rule 89: cc2bd62595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c14114728, Class:  1, CF:0.999609, Len: 10, Fitness_tra: 0
Rule 92: 8184ad7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c27211215, Class:  1, CF:0.996353, Len: 10, Fitness_tra: 0
Rule 94: a4b2d64b46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 304
Rule 96: 2111557721, Class:  1, CF:0.992286, Len: 10, Fitness_tra: -72
Rule 97: 455ec5b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 49
Rule 99: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 301
Rule100: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.5714
------Result------
Miss_rate(tra)	:35.5714
Miss_rate(tst)	:12.4314
ARL				:9.86747

------Generation 9------
Rule  1: 2114b11114, Class:  0, CF:0.321519, Len: 10, Fitness_tra: 2199
Rule  2: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 869
Rule  3: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 548
Rule  4: 171159b744, Class:  1, CF:0.979903, Len: 10, Fitness_tra: 127
Rule  5: 441155b421, Class:  1, CF:0.996907, Len: 10, Fitness_tra: 240
Rule  6: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 1
Rule  7: 231188b138, Class:  1, CF:  1, Len: 10, Fitness_tra: 103
Rule  8: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 125
Rule  9: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 16
Rule 10: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 211281122b, Class:  1, CF:0.995946, Len: 10, Fitness_tra: 4
Rule 12: 1217131811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 2c27211214, Class:  1, CF:0.987168, Len: 10, Fitness_tra: 0
Rule 14: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 77b2d51b71, Class:  1, CF:0.926591, Len: 10, Fitness_tra: 3
Rule 16: b112632141, Class:  0, CF:0.370241, Len: 10, Fitness_tra: 0
Rule 17: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 5
Rule 18: 1114811158, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 19: 242181b77b, Class:  1, CF:0.994755, Len: 10, Fitness_tra: 0
Rule 20: 4d81cd4427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 1471d14c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 49141d2112, Class:  0, CF:0.148697, Len: 10, Fitness_tra: 1
Rule 23: 72b4117227, Class:  1, CF:0.993402, Len: 10, Fitness_tra: 0
Rule 24: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 7424461bb2, Class:  0, CF:0.996297, Len: 10, Fitness_tra: 2
Rule 26: 41c7661112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 11cb211595, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: 2447212027, Class:  1, CF:0.996374, Len:  9, Fitness_tra: 1
Rule 30: 2211337821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 1c42131d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: b241232742, Class:  1, CF:0.88283, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: b41425b212, Class:  1, CF:0.953182, Len: 10, Fitness_tra: -114
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4bb4197714, Class:  1, CF:0.996798, Len: 10, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 747731b122, Class:  1, CF:0.945131, Len: 10, Fitness_tra: 0
Rule 82: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 32
Rule 83: 741751b111, Class:  1, CF:0.184283, Len: 10, Fitness_tra: 0
Rule 84: 125b11be12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: c18216291c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111364251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7721212412, Class:  1, CF:0.994189, Len: 10, Fitness_tra: 0
Rule 88: 21411614bb, Class:  0, CF:0.99269, Len: 10, Fitness_tra: 10
Rule 89: cc2bd62595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c14114728, Class:  1, CF:0.999609, Len: 10, Fitness_tra: 0
Rule 92: 8184ad7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c27211215, Class:  1, CF:0.996353, Len: 10, Fitness_tra: 0
Rule 94: a4b2d64b46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 304
Rule 96: 2111557721, Class:  1, CF:0.992286, Len: 10, Fitness_tra: -72
Rule 97: 455ec5b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 49
Rule 99: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 301
Rule100: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.5714
------Result------
Miss_rate(tra)	:35.5714
Miss_rate(tst)	:12.4314
ARL				:9.86747

------Generation 10------
Rule  1: 2114b11114, Class:  0, CF:0.321519, Len: 10, Fitness_tra: 2199
Rule  2: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 869
Rule  3: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 548
Rule  4: 171159b744, Class:  1, CF:0.979903, Len: 10, Fitness_tra: 127
Rule  5: 441155b421, Class:  1, CF:0.996907, Len: 10, Fitness_tra: 240
Rule  6: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 1
Rule  7: 231188b138, Class:  1, CF:  1, Len: 10, Fitness_tra: 103
Rule  8: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 125
Rule  9: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 16
Rule 10: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 11: 211281122b, Class:  1, CF:0.995946, Len: 10, Fitness_tra: 4
Rule 12: 1217131811, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 2c27211214, Class:  1, CF:0.987168, Len: 10, Fitness_tra: 0
Rule 14: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 15: 77b2d51b71, Class:  1, CF:0.926591, Len: 10, Fitness_tra: 3
Rule 16: b112632141, Class:  0, CF:0.370241, Len: 10, Fitness_tra: 0
Rule 17: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 5
Rule 18: 1114811158, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 19: 242181b77b, Class:  1, CF:0.994755, Len: 10, Fitness_tra: 0
Rule 20: 4d81cd4427, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 21: 1471d14c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 49141d2112, Class:  0, CF:0.148697, Len: 10, Fitness_tra: 1
Rule 23: 72b4117227, Class:  1, CF:0.993402, Len: 10, Fitness_tra: 0
Rule 24: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 7424461bb2, Class:  0, CF:0.996297, Len: 10, Fitness_tra: 2
Rule 26: 41c7661112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 11cb211595, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: 2447212027, Class:  1, CF:0.996374, Len:  9, Fitness_tra: 1
Rule 30: 2211337821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 1c42131d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: b241232742, Class:  1, CF:0.88283, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: b41425b212, Class:  1, CF:0.953182, Len: 10, Fitness_tra: -114
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 4bb4197714, Class:  1, CF:0.996798, Len: 10, Fitness_tra: 0
Rule 52: 271251272c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: 1b471627bb, Class:  0, CF:0.562726, Len: 10, Fitness_tra: 0
Rule 54: 23c181b2bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b127194b42, Class:  1, CF:0.986528, Len: 10, Fitness_tra: 0
Rule 56: 724486bb22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 4b77c341b2, Class:  1, CF:0.972178, Len: 10, Fitness_tra: 0
Rule 58: 4741864124, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 471281422b, Class:  1, CF:0.9976, Len: 10, Fitness_tra: 0
Rule 60: 81841d7511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 72b2d3b442, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 111b152351, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 1114134512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 7b12ff1b24, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 7bb71fb1b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: b72255bbb7, Class:  1, CF:0.775582, Len: 10, Fitness_tra: 0
Rule 67: 4411d6bbb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b744212727, Class:  1, CF:0.987867, Len: 10, Fitness_tra: 0
Rule 69: 21718f2414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4447d14177, Class:  1, CF:0.993654, Len: 10, Fitness_tra: 0
Rule 71: 282b52221b, Class:  1, CF:0.689458, Len: 10, Fitness_tra: 0
Rule 72: 117256171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2391812311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7e72252248, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 2c728d7741, Class:  1, CF:0.968192, Len: 10, Fitness_tra: 0
Rule 76: 212b517b22, Class:  1, CF:0.987675, Len: 10, Fitness_tra: 0
Rule 77: c11b597b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1711537274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 2444832812, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 12b2532722, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 747731b122, Class:  1, CF:0.945131, Len: 10, Fitness_tra: 0
Rule 82: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 32
Rule 83: 741751b111, Class:  1, CF:0.184283, Len: 10, Fitness_tra: 0
Rule 84: 125b11be12, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: c18216291c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111364251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7721212412, Class:  1, CF:0.994189, Len: 10, Fitness_tra: 0
Rule 88: 21411614bb, Class:  0, CF:0.99269, Len: 10, Fitness_tra: 10
Rule 89: cc2bd62595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4c14114728, Class:  1, CF:0.999609, Len: 10, Fitness_tra: 0
Rule 92: 8184ad7111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2c27211215, Class:  1, CF:0.996353, Len: 10, Fitness_tra: 0
Rule 94: a4b2d64b46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 304
Rule 96: 2111557721, Class:  1, CF:0.992286, Len: 10, Fitness_tra: -72
Rule 97: 455ec5b524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 49
Rule 99: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 301
Rule100: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:35.5714
------Result------
Miss_rate(tra)	:35.5714
Miss_rate(tst)	:12.4314
ARL				:9.86747

------Generation 20------
Rule  1: 2114b11114, Class:  0, CF:0.321519, Len: 10, Fitness_tra: 497
Rule  2: 774111b711, Class:  1, CF:0.833078, Len: 10, Fitness_tra: 627
Rule  3: 11c1111d1c, Class:  1, CF:  1, Len: 10, Fitness_tra: 539
Rule  4: 171158b144, Class:  1, CF:0.994258, Len: 10, Fitness_tra: 152
Rule  5: 1217141811, Class:  1, CF:  1, Len: 10, Fitness_tra: 258
Rule  6: 441155b421, Class:  1, CF:0.996907, Len: 10, Fitness_tra: 220
Rule  7: 4b2129bb44, Class:  1, CF:0.99946, Len: 10, Fitness_tra: 4
Rule  8: 171159b744, Class:  1, CF:0.979903, Len: 10, Fitness_tra: 161
Rule  9: 231188b138, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 10: 1471d13c51, Class:  1, CF:  1, Len: 10, Fitness_tra: 45
Rule 11: 1114117111, Class:  0, CF:0.140188, Len: 10, Fitness_tra: 244
Rule 12: 1114b11154, Class:  1, CF:  1, Len: 10, Fitness_tra: 16
Rule 13: 11b1557272, Class:  1, CF:0.998051, Len: 10, Fitness_tra: 13
Rule 14: 2211387721, Class:  1, CF:0.960249, Len: 10, Fitness_tra: 6
Rule 15: 21411614bb, Class:  0, CF:0.99269, Len: 10, Fitness_tra: 10
Rule 16: 211281122b, Class:  1, CF:0.995946, Len: 10, Fitness_tra: 0
Rule 17: 77b2d51b71, Class:  1, CF:0.926591, Len: 10, Fitness_tra: 0
Rule 18: 111b231724, Class:  1, CF:0.841082, Len: 10, Fitness_tra: 4
Rule 19: 7114111114, Class:  0, CF:0.0183078, Len: 10, Fitness_tra: 15
Rule 20: 7241812511, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 11811d4511, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: 7424461bb2, Class:  0, CF:0.996297, Len: 10, Fitness_tra: 2
Rule 23: 2511154e58, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 2551b51514, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 49141d2112, Class:  0, CF:0.148697, Len: 10, Fitness_tra: 0
Rule 26: 11cb211595, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 25271f7859, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 13cb151191, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: 2447212027, Class:  1, CF:0.996374, Len:  9, Fitness_tra: 0
Rule 30: 1114811158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 31: 1c42131d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: b241232742, Class:  1, CF:0.88283, Len: 10, Fitness_tra: 0
Rule 33: 1c41134d82, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: cc14134115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b777c97222, Class:  1, CF:0.999115, Len: 10, Fitness_tra: 0
Rule 36: 2422112177, Class:  1, CF:0.884412, Len: 10, Fitness_tra: 0
Rule 37: 41b4114722, Class:  1, CF:0.971156, Len: 10, Fitness_tra: 0
Rule 38: 4e8219411d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 39: b1b28e2424, Class:  1, CF:0.99897, Len: 10, Fitness_tra: 0
Rule 40: b2b2114bb4, Class:  1, CF:0.4628, Len: 10, Fitness_tra: 0
Rule 41: 211281122b, Class:  1, CF:0.995946, Len:  0, Fitness_tra: 0
Rule 42: 7721562711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: c8129f2511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7722152214, Class:  1, CF:0.996436, Len: 10, Fitness_tra: 0
Rule 45: 8c143179dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 784b95b115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 241bd17422, Class:  1, CF:0.997813, Len: 10, Fitness_tra: 0
Rule 48: 45171db932, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: 2224512511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 47b7a17147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 7211818111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
