------Generation 0------
Rule  1: b7bb81b447, Class:  1, CF:0.997801, Len: 10, Fitness_tra: 0
Rule 87: 72b125427c, Class:  1, CF:0.999664, Len: 10, Fitness_tra: -1
Rule 88: 2a1b1271e1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 42c41f2198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4114d64239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 127256b242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb12161712, Class:  0, CF:0.744737, Len: 10, Fitness_tra: 2
Rule 93: bdc4217c9b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 9472617742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1417554121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 0
Rule 96: 4127857915, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 3b1b614314, Class:  0, CF:0.950925, Len: 10, Fitness_tra: 2
Rule 98: 42271a7240, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 99: 1242131b4b, Class:  0, CF:0.904789, Len: 10, Fitness_tra: 71
Rule100: 4cd1c11d57, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
------Current------
Miss_rate(tra)	:40.7653
------Result------
Miss_rate(tra)	:40.7653
Miss_rate(tst)	:11.1517
ARL				:9.97619

------Generation 7------
Rule  1: 3b1b114311, Class:  0, CF:0.192605, Len: 10, Fitness_tra: 2497
Rule  2: 41b1c11b47, Class:  1, CF:0.994871, Len: 10, Fitness_tra: 1714
Rule  3: b2111114c7, Class:  1, CF:0.986553, Len: 10, Fitness_tra: 926
Rule  4: 17ab89b41a, Class:  0, CF:0.16284, Len: 10, Fitness_tra: 290
Rule  5: 15cb111e91, Class:  1, CF:  1, Len: 10, Fitness_tra: 190
Rule  6: b2715e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 153
Rule  7: 141755b121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 153
Rule  8: b221331517, Class:  1, CF:  1, Len: 10, Fitness_tra: 151
Rule  9: b326ddb411, Class:  1, CF:0.998852, Len: 10, Fitness_tra: 79
Rule 10: b54b191ab1, Class:  0, CF:0.899164, Len: 10, Fitness_tra: 81
Rule 11: 177115b421, Class:  1, CF:0.998512, Len: 10, Fitness_tra: -40
Rule 12: 1c1b151811, Class:  1, CF:  1, Len: 10, Fitness_tra: 25
Rule 13: 1141897212, Class:  1, CF:0.998489, Len: 10, Fitness_tra: 12
Rule 14: 427180b142, Class:  1, CF:0.998633, Len:  9, Fitness_tra: 18
Rule 15: 1272164241, Class:  0, CF:0.978607, Len: 10, Fitness_tra: 0
Rule 16: 7241de7117, Class:  1, CF:0.994185, Len: 10, Fitness_tra: 8
Rule 17: 124b1f124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 18: 21b11f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 19: 1222337715, Class:  0, CF:0.998287, Len: 10, Fitness_tra: 0
Rule 20: b771552b77, Class:  1, CF:0.994846, Len: 10, Fitness_tra: 3
Rule 21: 41c1e11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: b5bb192b21, Class:  0, CF:0.936662, Len: 10, Fitness_tra: 1
Rule 23: 7446c141b2, Class:  1, CF:0.990329, Len: 10, Fitness_tra: 5
Rule 24: 5217262427, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4184514144, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 42778a1741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 747b2e222b, Class:  1, CF:0.994842, Len: 10, Fitness_tra: 0
Rule 28: b472561772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4471d3442b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1dc4537195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1222d12772, Class:  1, CF:0.82423, Len: 10, Fitness_tra: 0
Rule 32: 135458b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4127c64b12, Class:  1, CF:0.992157, Len: 10, Fitness_tra: 0
Rule 34: 7bb2511b12, Class:  1, CF:0.995407, Len: 10, Fitness_tra: 0
Rule 35: 7777294772, Class:  1, CF:0.994333, Len: 10, Fitness_tra: 0
Rule 36: 4744117217, Class:  1, CF:0.972737, Len: 10, Fitness_tra: 0
Rule 37: 121b592112, Class:  0, CF:0.56619, Len: 10, Fitness_tra: 0
Rule 38: 414455127b, Class:  1, CF:0.989551, Len: 10, Fitness_tra: 0
Rule 39: bb725e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 1124137d15, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: bb2bd54411, Class:  1, CF:0.997069, Len: 10, Fitness_tra: 0
Rule 42: 1222d37215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 482253b831, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 81473148d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1b4112717, Class:  1, CF:0.942064, Len: 10, Fitness_tra: -49
Rule 46: 14121e1571, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 221211491c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 21742e12b2, Class:  1, CF:0.96709, Len: 10, Fitness_tra: 0
Rule 49: 2c21162d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12b2d57b22, Class:  1, CF:0.435025, Len: 10, Fitness_tra: 0
Rule 51: 2411867221, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 17bb892472, Class:  1, CF:0.992246, Len: 10, Fitness_tra: 0
Rule 53: 8c446149d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4141e14581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b1122172bb, Class:  1, CF:0.971091, Len: 10, Fitness_tra: 0
Rule 56: 2e148d7ff5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1717d1b14b, Class:  1, CF:0.950375, Len: 10, Fitness_tra: 0
Rule 58: b14bd6b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4442117b4b, Class:  1, CF:0.741876, Len: 10, Fitness_tra: 0
Rule 60: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7c221577b1, Class:  1, CF:0.706285, Len: 10, Fitness_tra: 0
Rule 62: 7447c141b2, Class:  1, CF:0.960226, Len: 10, Fitness_tra: 0
Rule 63: 127253b24b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 72472e7421, Class:  1, CF:0.97102, Len: 10, Fitness_tra: 0
Rule 65: 44175ebb17, Class:  0, CF:0.216218, Len: 10, Fitness_tra: 0
Rule 66: 7277512b17, Class:  1, CF:0.715249, Len: 10, Fitness_tra: 0
Rule 67: 4e54c5431d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 2311857521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 432b1db221, Class:  1, CF:0.999788, Len: 10, Fitness_tra: 0
Rule 70: 27225e477b, Class:  1, CF:0.978989, Len: 10, Fitness_tra: 0
Rule 71: 777453b222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1112117452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 2c44817421, Class:  1, CF:0.987527, Len: 10, Fitness_tra: 0
Rule 74: 1742814272, Class:  1, CF:0.993334, Len: 10, Fitness_tra: 0
Rule 75: 251219b247, Class:  1, CF:0.919345, Len: 10, Fitness_tra: 0
Rule 76: 211be94122, Class:  1, CF:0.933175, Len: 10, Fitness_tra: 0
Rule 77: b274c62b4b, Class:  1, CF:0.995507, Len: 10, Fitness_tra: 0
Rule 78: 441483b712, Class:  1, CF:0.976728, Len: 10, Fitness_tra: 0
Rule 79: 411be67512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc11117d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1127217152, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 82: 417116115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111192251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7c22867274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 491419b277, Class:  1, CF:0.638266, Len: 10, Fitness_tra: 0
Rule 86: 2117537184, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 72b125427c, Class:  1, CF:0.999664, Len: 10, Fitness_tra: -1
Rule 88: 2a1b1271e1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 42c41f2198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4114d64239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 127256b242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb12161712, Class:  0, CF:0.744737, Len: 10, Fitness_tra: 2
Rule 93: bdc4217c9b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 9472617742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1417554121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 0
Rule 96: 4127857915, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 3b1b614314, Class:  0, CF:0.950925, Len: 10, Fitness_tra: 2
Rule 98: 42271a7240, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 99: 1242131b4b, Class:  0, CF:0.904789, Len: 10, Fitness_tra: 71
Rule100: 4cd1c11d57, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
------Current------
Miss_rate(tra)	:40.7653
------Result------
Miss_rate(tra)	:40.7653
Miss_rate(tst)	:11.1517
ARL				:9.97619

------Generation 8------
Rule  1: 3b1b114311, Class:  0, CF:0.192605, Len: 10, Fitness_tra: 2497
Rule  2: 41b1c11b47, Class:  1, CF:0.994871, Len: 10, Fitness_tra: 1714
Rule  3: b2111114c7, Class:  1, CF:0.986553, Len: 10, Fitness_tra: 926
Rule  4: 17ab89b41a, Class:  0, CF:0.16284, Len: 10, Fitness_tra: 290
Rule  5: 15cb111e91, Class:  1, CF:  1, Len: 10, Fitness_tra: 190
Rule  6: b2715e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 153
Rule  7: 141755b121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 153
Rule  8: b221331517, Class:  1, CF:  1, Len: 10, Fitness_tra: 151
Rule  9: b326ddb411, Class:  1, CF:0.998852, Len: 10, Fitness_tra: 79
Rule 10: b54b191ab1, Class:  0, CF:0.899164, Len: 10, Fitness_tra: 81
Rule 11: 177115b421, Class:  1, CF:0.998512, Len: 10, Fitness_tra: -40
Rule 12: 1c1b151811, Class:  1, CF:  1, Len: 10, Fitness_tra: 25
Rule 13: 1141897212, Class:  1, CF:0.998489, Len: 10, Fitness_tra: 12
Rule 14: 427180b142, Class:  1, CF:0.998633, Len:  9, Fitness_tra: 18
Rule 15: 1272164241, Class:  0, CF:0.978607, Len: 10, Fitness_tra: 0
Rule 16: 7241de7117, Class:  1, CF:0.994185, Len: 10, Fitness_tra: 8
Rule 17: 124b1f124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 18: 21b11f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 19: 1222337715, Class:  0, CF:0.998287, Len: 10, Fitness_tra: 0
Rule 20: b771552b77, Class:  1, CF:0.994846, Len: 10, Fitness_tra: 3
Rule 21: 41c1e11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 22: b5bb192b21, Class:  0, CF:0.936662, Len: 10, Fitness_tra: 1
Rule 23: 7446c141b2, Class:  1, CF:0.990329, Len: 10, Fitness_tra: 5
Rule 24: 5217262427, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 4184514144, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 26: 42778a1741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 747b2e222b, Class:  1, CF:0.994842, Len: 10, Fitness_tra: 0
Rule 28: b472561772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4471d3442b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1dc4537195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1222d12772, Class:  1, CF:0.82423, Len: 10, Fitness_tra: 0
Rule 32: 135458b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4127c64b12, Class:  1, CF:0.992157, Len: 10, Fitness_tra: 0
Rule 34: 7bb2511b12, Class:  1, CF:0.995407, Len: 10, Fitness_tra: 0
Rule 35: 7777294772, Class:  1, CF:0.994333, Len: 10, Fitness_tra: 0
Rule 36: 4744117217, Class:  1, CF:0.972737, Len: 10, Fitness_tra: 0
Rule 37: 121b592112, Class:  0, CF:0.56619, Len: 10, Fitness_tra: 0
Rule 38: 414455127b, Class:  1, CF:0.989551, Len: 10, Fitness_tra: 0
Rule 39: bb725e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 1124137d15, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: bb2bd54411, Class:  1, CF:0.997069, Len: 10, Fitness_tra: 0
Rule 42: 1222d37215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 482253b831, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 81473148d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b1b4112717, Class:  1, CF:0.942064, Len: 10, Fitness_tra: -49
Rule 46: 14121e1571, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 221211491c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 21742e12b2, Class:  1, CF:0.96709, Len: 10, Fitness_tra: 0
Rule 49: 2c21162d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 12b2d57b22, Class:  1, CF:0.435025, Len: 10, Fitness_tra: 0
Rule 51: 2411867221, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 17bb892472, Class:  1, CF:0.992246, Len: 10, Fitness_tra: 0
Rule 53: 8c446149d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 4141e14581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: b1122172bb, Class:  1, CF:0.971091, Len: 10, Fitness_tra: 0
Rule 56: 2e148d7ff5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1717d1b14b, Class:  1, CF:0.950375, Len: 10, Fitness_tra: 0
Rule 58: b14bd6b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 4442117b4b, Class:  1, CF:0.741876, Len: 10, Fitness_tra: 0
Rule 60: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 7c221577b1, Class:  1, CF:0.706285, Len: 10, Fitness_tra: 0
Rule 62: 7447c141b2, Class:  1, CF:0.960226, Len: 10, Fitness_tra: 0
Rule 63: 127253b24b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 72472e7421, Class:  1, CF:0.97102, Len: 10, Fitness_tra: 0
Rule 65: 44175ebb17, Class:  0, CF:0.216218, Len: 10, Fitness_tra: 0
Rule 66: 7277512b17, Class:  1, CF:0.715249, Len: 10, Fitness_tra: 0
Rule 67: 4e54c5431d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 2311857521, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 432b1db221, Class:  1, CF:0.999788, Len: 10, Fitness_tra: 0
Rule 70: 27225e477b, Class:  1, CF:0.978989, Len: 10, Fitness_tra: 0
Rule 71: 777453b222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1112117452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 2c44817421, Class:  1, CF:0.987527, Len: 10, Fitness_tra: 0
Rule 74: 1742814272, Class:  1, CF:0.993334, Len: 10, Fitness_tra: 0
Rule 75: 251219b247, Class:  1, CF:0.919345, Len: 10, Fitness_tra: 0
Rule 76: 211be94122, Class:  1, CF:0.933175, Len: 10, Fitness_tra: 0
Rule 77: b274c62b4b, Class:  1, CF:0.995507, Len: 10, Fitness_tra: 0
Rule 78: 441483b712, Class:  1, CF:0.976728, Len: 10, Fitness_tra: 0
Rule 79: 411be67512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: cc11117d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1127217152, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 82: 417116115c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111192251, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7c22867274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 491419b277, Class:  1, CF:0.638266, Len: 10, Fitness_tra: 0
Rule 86: 2117537184, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 72b125427c, Class:  1, CF:0.999664, Len: 10, Fitness_tra: -1
Rule 88: 2a1b1271e1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 42c41f2198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4114d64239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 127256b242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb12161712, Class:  0, CF:0.744737, Len: 10, Fitness_tra: 2
Rule 93: bdc4217c9b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 9472617742, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 1417554121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 0
Rule 96: 4127857915, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 3b1b614314, Class:  0, CF:0.950925, Len: 10, Fitness_tra: 2
Rule 98: 42271a7240, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 99: 1242131b4b, Class:  0, CF:0.904789, Len: 10, Fitness_tra: 71
Rule100: 4cd1c11d57, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
------Current------
Miss_rate(tra)	:40.7653
------Result------
Miss_rate(tra)	:40.7653
Miss_rate(tst)	:11.1517
ARL				:9.97619

------Generation 9------
Rule  1: 3b1b114311, Class:  0, CF:0.192605, Len: 10, Fitness_tra: 321
Rule  2: 41b1c11b47, Class:  1, CF:0.994871, Len: 10, Fitness_tra: 1098
Rule  3: b2111114c7, Class:  1, CF:0.986553, Len: 10, Fitness_tra: 493
Rule  4: 17ab89b41a, Class:  0, CF:0.16284, Len: 10, Fitness_tra: 0
Rule  5: 15cb111e91, Class:  1, CF:  1, Len: 10, Fitness_tra: 189
Rule  6: b2715e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: 141755b121, Class:  0, CF:0.656503, Len: 10, Fitness_tra: 16
Rule  8: b221331517, Class:  1, CF:  1, Len: 10, Fitness_tra: 150
Rule  9: b54b191ab1, Class:  0, CF:0.899164, Len: 10, Fitness_tra: 45
Rule 10: b326ddb411, Class:  1, CF:0.998852, Len: 10, Fitness_tra: 15
Rule 11: 1242131b4b, Class:  0, CF:0.904789, Len: 10, Fitness_tra: 64
Rule 12: 1c1b151811, Class:  1, CF:  1, Len: 10, Fitness_tra: 29
Rule 13: 427180b142, Class:  1, CF:0.998633, Len:  9, Fitness_tra: 1
Rule 14: 1141897212, Class:  1, CF:0.998489, Len: 10, Fitness_tra: 3
Rule 15: 7241de7117, Class:  1, CF:0.994185, Len: 10, Fitness_tra: 0
Rule 16: 7446c141b2, Class:  1, CF:0.990329, Len: 10, Fitness_tra: 6
Rule 17: 4cd1c11d57, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 18: 21b11f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: 124b1f124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 20: b771552b77, Class:  1, CF:0.994846, Len: 10, Fitness_tra: 0
Rule 21: 42271a7240, Class:  0, CF:  1, Len:  9, Fitness_tra: 3
Rule 22: 41c1e11111, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 23: bb12161712, Class:  0, CF:0.744737, Len: 10, Fitness_tra: 1
Rule 24: 3b1b614314, Class:  0, CF:0.950925, Len: 10, Fitness_tra: 0
Rule 25: b5bb192b21, Class:  0, CF:0.936662, Len: 10, Fitness_tra: 0
Rule 26: 1222337715, Class:  0, CF:0.998287, Len: 10, Fitness_tra: 0
Rule 27: 747b2e222b, Class:  1, CF:0.994842, Len: 10, Fitness_tra: 0
Rule 28: b472561772, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 4471d3442b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 1dc4537195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 1222d12772, Class:  1, CF:0.82423, Len: 10, Fitness_tra: 0
Rule 32: 135458b311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4127c64b12, Class:  1, CF:0.992157, Len: 10, Fitness_tra: 0
Rule 34: 7bb2511b12, Class:  1, CF:0.995407, Len: 10, Fitness_tra: 0
Rule 35: 7777294772, Class:  1, CF:0.994333, Len: 10, Fitness_tra: 0
Rule 36: 4744117217, Class:  1, CF:0.972737, Len: 10, Fitness_tra: 0
Rule 37: 121b592112, Class:  0, CF:0.56619, Len: 10, Fitness_tra: 0
Rule 38: 414455127b, Class:  1, CF:0.989551, Len: 10, Fitness_tra: 0
Rule 39: bb725e1512, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 1124137d15, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: bb2bd54411, Class:  1, CF:0.997069, Len: 10, Fitness_tra: 0
Rule 42: 1222d37215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 482253b831, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 81473148d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 14121e1571, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 221211491c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 47: 21742e12b2, Class:  1, CF:0.96709, Len: 10, Fitness_tra: 0
Rule 48: 2c21162d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 12b2d57b22, Class:  1, CF:0.435025, Len: 10, Fitness_tra: 0
Rule 50: 2411867221, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 51: 17bb892472, Class:  1, CF:0.992246, Len: 10, Fitness_tra: 0
Rule 52: 8c446149d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4141e14581, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: b1122172bb, Class:  1, CF:0.971091, Len: 10, Fitness_tra: 0
Rule 55: 2e148d7ff5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1717d1b14b, Class:  1, CF:0.950375, Len: 10, Fitness_tra: 0
Rule 57: b14bd6b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 4442117b4b, Class:  1, CF:0.741876, Len: 10, Fitness_tra: 0
Rule 59: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 7c221577b1, Class:  1, CF:0.706285, Len: 10, Fitness_tra: 0
Rule 61: 7447c141b2, Class:  1, CF:0.960226, Len: 10, Fitness_tra: 0
Rule 62: 127253b24b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 72472e7421, Class:  1, CF:0.97102, Len: 10, Fitness_tra: 0
Rule 64: 44175ebb17, Class:  0, CF:0.216218, Len: 10, Fitness_tra: 0
Rule 65: 7277512b17, Class:  1, CF:0.715249, Len: 10, Fitness_tra: 0
Rule 66: 4e54c5431d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 67: 2311857521, Class:  1, CF:  1, Len: 10, Fitness_tra: 2
Rule 68: 432b1db221, Class:  1, CF:0.999788, Len: 10, Fitness_tra: 0
Rule 69: 27225e477b, Class:  1, CF:0.978989, Len: 10, Fitness_tra: 0
Rule 70: 777453b222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 1112117452, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2c44817421, Class:  1, CF:0.987527, Len: 10, Fitness_tra: 0
Rule 73: 1742814272, Class:  1, CF:0.993334, Len: 10, Fitness_tra: 0
Rule 74: 251219b247, Class:  1, CF:0.919345, Len: 10, Fitness_tra: 0
Rule 75: 211be94122, Class:  1, CF:0.933175, Len: 10, Fitness_tra: 0
Rule 76: b274c62b4b, Class:  1, CF:0.995507, Len: 10, Fitness_tra: 0
Rule 77: 441483b712, Class:  1, CF:0.976728, Len: 10, Fitness_tra: 0
Rule 78: 411be67512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: cc11117d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1127217152, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 81: 4242d52b17, Class:  1, CF:0.603095, Len: 10, Fitness_tra: 0
Rule 82: 284751452d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11b131b124, Class:  1, CF:0.958063, Len: 10, Fitness_tra: -86
Rule 84: 7112152158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 214431b11d, Class:  1, CF:0.959628, Len: 10, Fitness_tra: 0
Rule 86: 411b857395, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 00000e0000, Class:  0, CF:0.428163, Len:  1, Fitness_tra: 1440
Rule 88: 22748e72c2, Class:  1, CF:0.999984, Len: 10, Fitness_tra: 0
Rule 89: 241b514822, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 2c11194111, Class:  1, CF:0.596625, Len: 10, Fitness_tra: -13
Rule 91: b11056b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 41d1c11d9b, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 93: 48c1e18111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2179517b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b72bd52411, Class:  1, CF:0.991977, Len: 10, Fitness_tra: 0
Rule 96: 1141594271, Class:  1, CF:0.994178, Len: 10, Fitness_tra: 0
Rule 97: e27110494d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 11211e7124, Class:  1, CF:0.997153, Len: 10, Fitness_tra: 0
Rule 99: 4114d64239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 49b2dd7e22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:24.1735
------Result------
Miss_rate(tra)	:24.1735
Miss_rate(tst)	:6.39854
ARL				:9.86747

------Generation 10------
Rule  1: 3b1b114311, Class:  0, CF:0.192605, Len: 10, Fitness_tra: 321
