------Generation 0------
Rule  1: 1247134b21, Class:  0, CF:0.43116, Len: 10, Fitness_tra: 0
Rule 84: 1c21561b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 727231b4b7, Class:  1, CF:0.739293, Len: 10, Fitness_tra: 0
Rule 86: 21712627b7, Class:  0, CF:0.917274, Len: 10, Fitness_tra: 1
Rule 87: 7417251742, Class:  1, CF:0.938016, Len: 10, Fitness_tra: -211
Rule 88: 43d42173a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 495b111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1771d524b4, Class:  1, CF:0.995219, Len: 10, Fitness_tra: 2
Rule 91: 29b115314b, Class:  1, CF:0.587228, Len: 10, Fitness_tra: -69
Rule 92: 22715d4713, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 1
Rule 93: 125b5975a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11b55e221b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 77488344c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12b2de711b, Class:  1, CF:0.0790356, Len: 10, Fitness_tra: -89
Rule 97: 74b1ceb7b2, Class:  1, CF:0.991609, Len: 10, Fitness_tra: 0
Rule 98: 45b72140b1, Class:  1, CF:0.724268, Len:  9, Fitness_tra: 0
Rule 99: c14421bbb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 07411003e4, Class:  1, CF:  1, Len:  7, Fitness_tra: 9
------Current------
Miss_rate(tra)	:47.0912
------Result------
Miss_rate(tra)	:47.0912
Miss_rate(tst)	:21.9378
ARL				:9.65385

------Generation 7------
Rule  1: 1b71817121, Class:  1, CF:0.987417, Len: 10, Fitness_tra: 1654
Rule  2: 4bb11e1774, Class:  1, CF:0.999753, Len: 10, Fitness_tra: 445
Rule  3: 4421114424, Class:  1, CF:0.994012, Len: 10, Fitness_tra: 305
Rule  4: 15c7211111, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 205
Rule  5: 2b219e1477, Class:  1, CF:0.999822, Len: 10, Fitness_tra: 195
Rule  6: b21b13b1bb, Class:  0, CF:0.0915371, Len: 10, Fitness_tra: 24
Rule  7: 24b1217241, Class:  1, CF:0.988126, Len: 10, Fitness_tra: 123
Rule  8: 7b7115b217, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 123
Rule  9: 174119b447, Class:  1, CF:0.998714, Len: 10, Fitness_tra: 27
Rule 10: 21b16e374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 11: 1247134b21, Class:  0, CF:0.43116, Len: 10, Fitness_tra: 0
Rule 12: 1241197547, Class:  1, CF:  1, Len: 10, Fitness_tra: 15
Rule 13: 18415db2c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 14: 0741b003e4, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 15: 4821434b11, Class:  0, CF:0.570859, Len: 10, Fitness_tra: 3
Rule 16: 11c2591d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 7122c51724, Class:  1, CF:0.993706, Len: 10, Fitness_tra: 1
Rule 18: b22b13b1b4, Class:  0, CF:0.658308, Len: 10, Fitness_tra: 2
Rule 19: 471bd3b1a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 17cb932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 74b41378b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 4424c34121, Class:  1, CF:0.956288, Len: 10, Fitness_tra: 0
Rule 23: 448153d914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2bebb9b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4174117214, Class:  1, CF:0.986001, Len: 10, Fitness_tra: 0
Rule 26: b117ce4442, Class:  1, CF:0.993981, Len: 10, Fitness_tra: 0
Rule 27: bbbb5eb1b4, Class:  1, CF:0.962791, Len: 10, Fitness_tra: 0
Rule 28: 138b8d7111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 114bc827b2, Class:  1, CF:0.946479, Len: 10, Fitness_tra: 0
Rule 30: 781b934512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 135b55433d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b71b19b227, Class:  1, CF:0.996097, Len: 10, Fitness_tra: 0
Rule 33: 4b7befb24b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8c2436b535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7744834442, Class:  1, CF:0.994833, Len: 10, Fitness_tra: 0
Rule 36: 2412d311bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 119185b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b4212222, Class:  1, CF:0.997248, Len: 10, Fitness_tra: 0
Rule 39: c741d324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c117212615, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7747114277, Class:  1, CF:0.98194, Len: 10, Fitness_tra: 0
Rule 42: 43c1194132, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: b212531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b7b78344b2, Class:  1, CF:0.877959, Len: 10, Fitness_tra: 0
Rule 46: 42b4137b27, Class:  0, CF:0.157303, Len: 10, Fitness_tra: 0
Rule 47: ba1419b12c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 1117d521d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b224514b42, Class:  1, CF:0.949021, Len: 10, Fitness_tra: 0
Rule 50: bbb783724b, Class:  1, CF:0.989246, Len: 10, Fitness_tra: 0
Rule 51: 168b1d2d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 447b2521b2, Class:  1, CF:0.819051, Len: 10, Fitness_tra: 0
Rule 53: 411223742b, Class:  1, CF:0.924048, Len: 10, Fitness_tra: 0
Rule 54: 771b33ab4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22715d27b4, Class:  1, CF:0.994014, Len: 10, Fitness_tra: 0
Rule 56: 2222937221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c121962922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211bc6bbbb, Class:  1, CF:0.971866, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2b472e1477, Class:  1, CF:0.998704, Len: 10, Fitness_tra: 0
Rule 61: 171bd3b147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b722511bb1, Class:  1, CF:0.923287, Len: 10, Fitness_tra: 0
Rule 63: 41813629d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 417483217b, Class:  1, CF:0.949704, Len: 10, Fitness_tra: 0
Rule 65: 4917152152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 2424cf4274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d285711d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1412534115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 22442122bb, Class:  1, CF:0.972637, Len: 10, Fitness_tra: 0
Rule 70: 7774ce4b77, Class:  1, CF:0.976441, Len: 10, Fitness_tra: 0
Rule 71: 82473a7551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7b2b2124b7, Class:  1, CF:0.989779, Len: 10, Fitness_tra: 0
Rule 73: 72441fbbb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1125511274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 174b86b111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 1b42552127, Class:  1, CF:0.9854, Len: 10, Fitness_tra: 0
Rule 77: 11c15575dd, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4177e12527, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 1142d91118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 17bbdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: bb413621bb, Class:  0, CF:0.91149, Len: 10, Fitness_tra: 4
Rule 82: 71111e2414, Class:  1, CF:0.997428, Len: 10, Fitness_tra: -286
Rule 83: 1117212111, Class:  0, CF:0.0766461, Len: 10, Fitness_tra: 2234
Rule 84: 1c21561b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 727231b4b7, Class:  1, CF:0.739293, Len: 10, Fitness_tra: 0
Rule 86: 21712627b7, Class:  0, CF:0.917274, Len: 10, Fitness_tra: 1
Rule 87: 7417251742, Class:  1, CF:0.938016, Len: 10, Fitness_tra: -211
Rule 88: 43d42173a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 495b111398, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1771d524b4, Class:  1, CF:0.995219, Len: 10, Fitness_tra: 2
Rule 91: 29b115314b, Class:  1, CF:0.587228, Len: 10, Fitness_tra: -69
Rule 92: 22715d4713, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 1
Rule 93: 125b5975a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11b55e221b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 77488344c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12b2de711b, Class:  1, CF:0.0790356, Len: 10, Fitness_tra: -89
Rule 97: 74b1ceb7b2, Class:  1, CF:0.991609, Len: 10, Fitness_tra: 0
Rule 98: 45b72140b1, Class:  1, CF:0.724268, Len:  9, Fitness_tra: 0
Rule 99: c14421bbb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 07411003e4, Class:  1, CF:  1, Len:  7, Fitness_tra: 9
------Current------
Miss_rate(tra)	:47.0912
------Result------
Miss_rate(tra)	:47.0912
Miss_rate(tst)	:21.9378
ARL				:9.65385

------Generation 8------
Rule  1: 1117212111, Class:  0, CF:0.0766461, Len: 10, Fitness_tra: 57
Rule  2: 1b71817121, Class:  1, CF:0.987417, Len: 10, Fitness_tra: 210
Rule  3: 4bb11e1774, Class:  1, CF:0.999753, Len: 10, Fitness_tra: 534
Rule  4: 4421114424, Class:  1, CF:0.994012, Len: 10, Fitness_tra: 311
Rule  5: 15c7211111, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 215
Rule  6: 2b219e1477, Class:  1, CF:0.999822, Len: 10, Fitness_tra: 202
Rule  7: 24b1217241, Class:  1, CF:0.988126, Len: 10, Fitness_tra: 112
Rule  8: 7b7115b217, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 33
Rule  9: 174119b447, Class:  1, CF:0.998714, Len: 10, Fitness_tra: 43
Rule 10: b21b13b1bb, Class:  0, CF:0.0915371, Len: 10, Fitness_tra: 0
Rule 11: 1241197547, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 12: 18415db2c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 13: 07411003e4, Class:  1, CF:  1, Len:  7, Fitness_tra: 9
Rule 14: bb413621bb, Class:  0, CF:0.91149, Len: 10, Fitness_tra: 2
Rule 15: 11c2591d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 4821434b11, Class:  0, CF:0.570859, Len: 10, Fitness_tra: 0
Rule 17: b22b13b1b4, Class:  0, CF:0.658308, Len: 10, Fitness_tra: 1
Rule 18: 1771d524b4, Class:  1, CF:0.995219, Len: 10, Fitness_tra: 0
Rule 19: 21b16e374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 22715d4713, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 0
Rule 21: 7122c51724, Class:  1, CF:0.993706, Len: 10, Fitness_tra: 0
Rule 22: 21712627b7, Class:  0, CF:0.917274, Len: 10, Fitness_tra: 0
Rule 23: 17cb932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2bebb9b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4174117214, Class:  1, CF:0.986001, Len: 10, Fitness_tra: 0
Rule 26: b117ce4442, Class:  1, CF:0.993981, Len: 10, Fitness_tra: 0
Rule 27: bbbb5eb1b4, Class:  1, CF:0.962791, Len: 10, Fitness_tra: 0
Rule 28: 138b8d7111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 114bc827b2, Class:  1, CF:0.946479, Len: 10, Fitness_tra: 0
Rule 30: 781b934512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 135b55433d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b71b19b227, Class:  1, CF:0.996097, Len: 10, Fitness_tra: 0
Rule 33: 4b7befb24b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8c2436b535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7744834442, Class:  1, CF:0.994833, Len: 10, Fitness_tra: 0
Rule 36: 2412d311bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 119185b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b4212222, Class:  1, CF:0.997248, Len: 10, Fitness_tra: 0
Rule 39: c741d324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c117212615, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7747114277, Class:  1, CF:0.98194, Len: 10, Fitness_tra: 0
Rule 42: 43c1194132, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: b212531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b7b78344b2, Class:  1, CF:0.877959, Len: 10, Fitness_tra: 0
Rule 46: 42b4137b27, Class:  0, CF:0.157303, Len: 10, Fitness_tra: 0
Rule 47: ba1419b12c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 1117d521d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b224514b42, Class:  1, CF:0.949021, Len: 10, Fitness_tra: 0
Rule 50: bbb783724b, Class:  1, CF:0.989246, Len: 10, Fitness_tra: 0
Rule 51: 168b1d2d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 447b2521b2, Class:  1, CF:0.819051, Len: 10, Fitness_tra: 0
Rule 53: 411223742b, Class:  1, CF:0.924048, Len: 10, Fitness_tra: 0
Rule 54: 771b33ab4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22715d27b4, Class:  1, CF:0.994014, Len: 10, Fitness_tra: 0
Rule 56: 2222937221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c121962922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211bc6bbbb, Class:  1, CF:0.971866, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2b472e1477, Class:  1, CF:0.998704, Len: 10, Fitness_tra: 0
Rule 61: 171bd3b147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b722511bb1, Class:  1, CF:0.923287, Len: 10, Fitness_tra: 0
Rule 63: 41813629d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 417483217b, Class:  1, CF:0.949704, Len: 10, Fitness_tra: 0
Rule 65: 4917152152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 2424cf4274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d285711d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1412534115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 22442122bb, Class:  1, CF:0.972637, Len: 10, Fitness_tra: 0
Rule 70: 7774ce4b77, Class:  1, CF:0.976441, Len: 10, Fitness_tra: 0
Rule 71: 82473a7551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7b2b2124b7, Class:  1, CF:0.989779, Len: 10, Fitness_tra: 0
Rule 73: 72441fbbb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1125511274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 174b86b111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 1b42552127, Class:  1, CF:0.9854, Len: 10, Fitness_tra: 0
Rule 77: 11c15575dd, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4177e12527, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 1142d91118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 17bbdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c111e11911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11471571b2, Class:  1, CF:0.675222, Len: 10, Fitness_tra: 0
Rule 83: 1e372d2ee5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: b21b167b27, Class:  0, CF:0.987989, Len: 10, Fitness_tra: 0
Rule 85: c5cbdd7dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 22b1151bb7, Class:  1, CF:0.802603, Len: 10, Fitness_tra: 294
Rule 87: 291b154117, Class:  0, CF:0.512105, Len: 10, Fitness_tra: 0
Rule 88: 81148513e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11b71d4217, Class:  1, CF:0.936685, Len: 10, Fitness_tra: 0
Rule 90: 8617152a1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0747202315, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 11172131b1, Class:  0, CF:0.168285, Len: 10, Fitness_tra: -299
Rule 93: 174143b0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0147200311, Class:  0, CF:0.268696, Len:  7, Fitness_tra: 2230
Rule 95: 1071d524b4, Class:  1, CF:0.988747, Len:  9, Fitness_tra: 2
Rule 96: 4b4befbebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 477231b1bb, Class:  1, CF:0.631228, Len: 10, Fitness_tra: 0
Rule 98: 2442d91118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: c1772d2715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: bb3111715c, Class:  1, CF:  1, Len: 10, Fitness_tra: 7
------Current------
Miss_rate(tra)	:21.1268
------Result------
Miss_rate(tra)	:21.1268
Miss_rate(tst)	:1.09689
ARL				:9.62821

------Generation 9------
Rule  1: 1117212111, Class:  0, CF:0.0766461, Len: 10, Fitness_tra: 57
Rule  2: 1b71817121, Class:  1, CF:0.987417, Len: 10, Fitness_tra: 210
Rule  3: 4bb11e1774, Class:  1, CF:0.999753, Len: 10, Fitness_tra: 534
Rule  4: 4421114424, Class:  1, CF:0.994012, Len: 10, Fitness_tra: 311
Rule  5: 15c7211111, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 215
Rule  6: 2b219e1477, Class:  1, CF:0.999822, Len: 10, Fitness_tra: 202
Rule  7: 24b1217241, Class:  1, CF:0.988126, Len: 10, Fitness_tra: 112
Rule  8: 7b7115b217, Class:  1, CF:0.999763, Len: 10, Fitness_tra: 33
Rule  9: 174119b447, Class:  1, CF:0.998714, Len: 10, Fitness_tra: 43
Rule 10: b21b13b1bb, Class:  0, CF:0.0915371, Len: 10, Fitness_tra: 0
Rule 11: 1241197547, Class:  1, CF:  1, Len: 10, Fitness_tra: 19
Rule 12: 18415db2c2, Class:  1, CF:  1, Len: 10, Fitness_tra: 10
Rule 13: 07411003e4, Class:  1, CF:  1, Len:  7, Fitness_tra: 9
Rule 14: bb413621bb, Class:  0, CF:0.91149, Len: 10, Fitness_tra: 2
Rule 15: 11c2591d8c, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 16: 4821434b11, Class:  0, CF:0.570859, Len: 10, Fitness_tra: 0
Rule 17: b22b13b1b4, Class:  0, CF:0.658308, Len: 10, Fitness_tra: 1
Rule 18: 1771d524b4, Class:  1, CF:0.995219, Len: 10, Fitness_tra: 0
Rule 19: 21b16e374b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 22715d4713, Class:  1, CF:0.987323, Len: 10, Fitness_tra: 0
Rule 21: 7122c51724, Class:  1, CF:0.993706, Len: 10, Fitness_tra: 0
Rule 22: 21712627b7, Class:  0, CF:0.917274, Len: 10, Fitness_tra: 0
Rule 23: 17cb932142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2bebb9b124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 4174117214, Class:  1, CF:0.986001, Len: 10, Fitness_tra: 0
Rule 26: b117ce4442, Class:  1, CF:0.993981, Len: 10, Fitness_tra: 0
Rule 27: bbbb5eb1b4, Class:  1, CF:0.962791, Len: 10, Fitness_tra: 0
Rule 28: 138b8d7111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 114bc827b2, Class:  1, CF:0.946479, Len: 10, Fitness_tra: 0
Rule 30: 781b934512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 135b55433d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b71b19b227, Class:  1, CF:0.996097, Len: 10, Fitness_tra: 0
Rule 33: 4b7befb24b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 8c2436b535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 7744834442, Class:  1, CF:0.994833, Len: 10, Fitness_tra: 0
Rule 36: 2412d311bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 119185b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21b4212222, Class:  1, CF:0.997248, Len: 10, Fitness_tra: 0
Rule 39: c741d324e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: c117212615, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 7747114277, Class:  1, CF:0.98194, Len: 10, Fitness_tra: 0
Rule 42: 43c1194132, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: b212531274, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: b7b78344b2, Class:  1, CF:0.877959, Len: 10, Fitness_tra: 0
Rule 46: 42b4137b27, Class:  0, CF:0.157303, Len: 10, Fitness_tra: 0
Rule 47: ba1419b12c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 1117d521d1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b224514b42, Class:  1, CF:0.949021, Len: 10, Fitness_tra: 0
Rule 50: bbb783724b, Class:  1, CF:0.989246, Len: 10, Fitness_tra: 0
Rule 51: 168b1d2d47, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 447b2521b2, Class:  1, CF:0.819051, Len: 10, Fitness_tra: 0
Rule 53: 411223742b, Class:  1, CF:0.924048, Len: 10, Fitness_tra: 0
Rule 54: 771b33ab4e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22715d27b4, Class:  1, CF:0.994014, Len: 10, Fitness_tra: 0
Rule 56: 2222937221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: c121962922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 211bc6bbbb, Class:  1, CF:0.971866, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2b472e1477, Class:  1, CF:0.998704, Len: 10, Fitness_tra: 0
Rule 61: 171bd3b147, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: b722511bb1, Class:  1, CF:0.923287, Len: 10, Fitness_tra: 0
Rule 63: 41813629d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 417483217b, Class:  1, CF:0.949704, Len: 10, Fitness_tra: 0
Rule 65: 4917152152, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 66: 2424cf4274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 13d285711d, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1412534115, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 22442122bb, Class:  1, CF:0.972637, Len: 10, Fitness_tra: 0
Rule 70: 7774ce4b77, Class:  1, CF:0.976441, Len: 10, Fitness_tra: 0
Rule 71: 82473a7551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7b2b2124b7, Class:  1, CF:0.989779, Len: 10, Fitness_tra: 0
Rule 73: 72441fbbb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 74: 1125511274, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 174b86b111, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 1b42552127, Class:  1, CF:0.9854, Len: 10, Fitness_tra: 0
Rule 77: 11c15575dd, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 78: 4177e12527, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: 1142d91118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 17bbdf4717, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: c111e11911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11471571b2, Class:  1, CF:0.675222, Len: 10, Fitness_tra: 0
Rule 83: 1e372d2ee5, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: b21b167b27, Class:  0, CF:0.987989, Len: 10, Fitness_tra: 0
Rule 85: c5cbdd7dd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 22b1151bb7, Class:  1, CF:0.802603, Len: 10, Fitness_tra: 294
Rule 87: 291b154117, Class:  0, CF:0.512105, Len: 10, Fitness_tra: 0
Rule 88: 81148513e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 11b71d4217, Class:  1, CF:0.936685, Len: 10, Fitness_tra: 0
Rule 90: 8617152a1d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0747202315, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 11172131b1, Class:  0, CF:0.168285, Len: 10, Fitness_tra: -299
Rule 93: 174143b0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0147200311, Class:  0, CF:0.268696, Len:  7, Fitness_tra: 2230
Rule 95: 1071d524b4, Class:  1, CF:0.988747, Len:  9, Fitness_tra: 2
Rule 96: 4b4befbebb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 477231b1bb, Class:  1, CF:0.631228, Len: 10, Fitness_tra: 0
Rule 98: 2442d91118, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
