------Generation 0------
Rule  1: b14221bb12, Class:  1, CF:0.946657, Len: 10, Fitness_tra: 0
Rule 47: 14b7137227, Class:  1, CF:0.899815, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 754b1177b7, Class:  1, CF:0.329878, Len: 10, Fitness_tra: 0
Rule 50: 4414557122, Class:  1, CF:0.94168, Len: 10, Fitness_tra: 0
Rule 51: 2144d1b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 114291b727, Class:  1, CF:0.959478, Len:  0, Fitness_tra: 0
Rule 53: 7b2b132b24, Class:  1, CF:0.622324, Len: 10, Fitness_tra: 0
Rule 54: 4724531b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 21418e2b7b, Class:  1, CF:0.994508, Len: 10, Fitness_tra: 0
Rule 56: 1142c12821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 277b83b712, Class:  1, CF:0.955274, Len: 10, Fitness_tra: 0
Rule 58: 4b7b59b744, Class:  1, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 59: b7741a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 27226f2bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b24b264bb4, Class:  0, CF:0.991165, Len: 10, Fitness_tra: 0
Rule 62: 1b72412427, Class:  1, CF:0.997559, Len: 10, Fitness_tra: 0
Rule 63: c3142d4311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c3d215be31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 14128a1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47cd2c4210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2212514911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1c42537222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 2111937447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 27721e1772, Class:  1, CF:0.995073, Len: 10, Fitness_tra: 0
Rule 71: 211b86571b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14112fb712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: c21b5a7d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7c222eb122, Class:  1, CF:0.946652, Len: 10, Fitness_tra: 0
Rule 75: 27721e7214, Class:  1, CF:0.996529, Len: 10, Fitness_tra: 0
Rule 76: 2147aa19dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 42b21e2b72, Class:  1, CF:0.79304, Len: 10, Fitness_tra: 0
Rule 78: c1c425b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 74b45311b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4247cfb72b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c141e1822, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 42418d4711, Class:  1, CF:0.995248, Len: 10, Fitness_tra: 53
Rule 83: 7214191714, Class:  1, CF:0.588936, Len: 10, Fitness_tra: -729
Rule 84: 4727d94242, Class:  1, CF:0.999742, Len: 10, Fitness_tra: 0
Rule 85: 42175f7b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4242154bb1, Class:  1, CF:0.540289, Len: 10, Fitness_tra: 0
Rule 87: 4221162777, Class:  0, CF:0.997567, Len: 10, Fitness_tra: 1
Rule 88: 82443f4551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 41118e2b21, Class:  1, CF:0.987531, Len: 10, Fitness_tra: -210
Rule 90: c8c4514551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 24445a792c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 4413c6a112, Class:  1, CF:0.961008, Len: 10, Fitness_tra: 1
Rule 93: 11b291b727, Class:  1, CF:0.959478, Len: 10, Fitness_tra: 0
Rule 94: 27792a111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 277b8317c7, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 012d2c4318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b77e277b, Class:  1, CF:0.499068, Len: 10, Fitness_tra: 0
Rule 98: 00404c8c27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 22212a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule100: c9528d2e3d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.6475
------Result------
Miss_rate(tra)	:72.6475
Miss_rate(tst)	:45.073
ARL				:9.76316

------Generation 8------
Rule  1: 441365a117, Class:  0, CF:0.987149, Len: 10, Fitness_tra: 2569
Rule  2: 471125bb7b, Class:  1, CF:0.982329, Len: 10, Fitness_tra: 973
Rule  3: 00004c0c00, Class:  1, CF:0.998535, Len:  3, Fitness_tra: 544
Rule  4: 2572bc1224, Class:  1, CF:0.999458, Len: 10, Fitness_tra: 302
Rule  5: 4411911227, Class:  1, CF:0.999373, Len: 10, Fitness_tra: 297
Rule  6: b671217241, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 277
Rule  7: b1b1c9b722, Class:  1, CF:0.999502, Len: 10, Fitness_tra: 223
Rule  8: 1111237b14, Class:  1, CF:0.933129, Len: 10, Fitness_tra: 124
Rule  9: 44b11e7444, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 73
Rule 10: b871214241, Class:  1, CF:0.991524, Len: 10, Fitness_tra: 61
Rule 11: 42418d4711, Class:  1, CF:0.995248, Len: 10, Fitness_tra: -133
Rule 12: b14119b742, Class:  1, CF:0.999497, Len: 10, Fitness_tra: 38
Rule 13: 12b4552b27, Class:  0, CF:0.435717, Len: 10, Fitness_tra: 21
Rule 14: 27712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 18
Rule 15: 722181b22b, Class:  1, CF:0.99967, Len: 10, Fitness_tra: 10
Rule 16: b1b181222b, Class:  1, CF:0.999518, Len: 10, Fitness_tra: 11
Rule 17: 7871de1b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 9
Rule 18: 1741892227, Class:  1, CF:0.999647, Len: 10, Fitness_tra: 10
Rule 19: 4511154422, Class:  1, CF:0.990338, Len: 10, Fitness_tra: 2
Rule 20: 36b1c9b782, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 21: 22712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 22: 11b1c92222, Class:  1, CF:0.998889, Len: 10, Fitness_tra: 4
Rule 23: b2221ab442, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 211436741b, Class:  0, CF:0.746722, Len: 10, Fitness_tra: 1
Rule 25: 4871214477, Class:  1, CF:0.984782, Len: 10, Fitness_tra: 1
Rule 26: 22212a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 7b211f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 4221162777, Class:  0, CF:0.997567, Len: 10, Fitness_tra: 0
Rule 29: 4413c6a112, Class:  1, CF:0.961008, Len: 10, Fitness_tra: 1
Rule 30: 2241c5227b, Class:  1, CF:0.996541, Len: 10, Fitness_tra: 0
Rule 31: 1ccb1a1559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b42b257241, Class:  1, CF:0.99331, Len: 10, Fitness_tra: 0
Rule 33: 88821f2952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 27720e12b7, Class:  1, CF:0.971918, Len:  9, Fitness_tra: -1
Rule 35: 1514157511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb7246bb22, Class:  0, CF:0.795942, Len: 10, Fitness_tra: 0
Rule 37: 7124d64411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 114291b727, Class:  1, CF:0.959478, Len: 10, Fitness_tra: 0
Rule 39: 24b25e4471, Class:  1, CF:0.961175, Len: 10, Fitness_tra: 0
Rule 40: 2512214982, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4247cf472b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21c731b511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 44478e471b, Class:  1, CF:0.899181, Len: 10, Fitness_tra: 0
Rule 44: 7744514147, Class:  1, CF:0.998744, Len: 10, Fitness_tra: 0
Rule 45: 11b48f1bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c2b23bb12, Class:  0, CF:0.00483287, Len: 10, Fitness_tra: 0
Rule 47: 14b7137227, Class:  1, CF:0.899815, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 754b1177b7, Class:  1, CF:0.329878, Len: 10, Fitness_tra: 0
Rule 50: 4414557122, Class:  1, CF:0.94168, Len: 10, Fitness_tra: 0
Rule 51: 2144d1b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 114291b727, Class:  1, CF:0.959478, Len:  0, Fitness_tra: 0
Rule 53: 7b2b132b24, Class:  1, CF:0.622324, Len: 10, Fitness_tra: 0
Rule 54: 4724531b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 21418e2b7b, Class:  1, CF:0.994508, Len: 10, Fitness_tra: 0
Rule 56: 1142c12821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 277b83b712, Class:  1, CF:0.955274, Len: 10, Fitness_tra: 0
Rule 58: 4b7b59b744, Class:  1, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 59: b7741a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 27226f2bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b24b264bb4, Class:  0, CF:0.991165, Len: 10, Fitness_tra: 0
Rule 62: 1b72412427, Class:  1, CF:0.997559, Len: 10, Fitness_tra: 0
Rule 63: c3142d4311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c3d215be31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 14128a1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47cd2c4210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2212514911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1c42537222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 2111937447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 27721e1772, Class:  1, CF:0.995073, Len: 10, Fitness_tra: 0
Rule 71: 211b86571b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14112fb712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: c21b5a7d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7c222eb122, Class:  1, CF:0.946652, Len: 10, Fitness_tra: 0
Rule 75: 27721e7214, Class:  1, CF:0.996529, Len: 10, Fitness_tra: 0
Rule 76: 2147aa19dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 42b21e2b72, Class:  1, CF:0.79304, Len: 10, Fitness_tra: 0
Rule 78: c1c425b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 74b45311b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4247cfb72b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 414428222b, Class:  1, CF:0.998234, Len: 10, Fitness_tra: 0
Rule 82: 217b5a2412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 117411b518, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 72421f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 85: 42275e7124, Class:  1, CF:0.962725, Len: 10, Fitness_tra: 0
Rule 86: c282531511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: c281114115, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 88: 2184517158, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 89: 72b1f14421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 90: 144bd31851, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 4952911e2a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 42212d4712, Class:  1, CF:0.994038, Len: 10, Fitness_tra: 1
Rule 93: 44d141b227, Class:  1, CF:  1, Len: 10, Fitness_tra: 38
Rule 94: 441ebda124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 95: d571ba7214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 28722c4427, Class:  1, CF:0.99731, Len: 10, Fitness_tra: 0
Rule 97: 441186a222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: c7073a7d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 00007c0c00, Class:  1, CF:0.998178, Len:  3, Fitness_tra: 205
Rule100: b1229a0c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.6373
------Result------
Miss_rate(tra)	:72.6373
Miss_rate(tst)	:45.073
ARL				:9.67949

------Generation 9------
Rule  1: 441365a117, Class:  0, CF:0.987149, Len: 10, Fitness_tra: 2569
Rule  2: 471125bb7b, Class:  1, CF:0.982329, Len: 10, Fitness_tra: 1209
Rule  3: 00004c0c00, Class:  1, CF:0.998535, Len:  3, Fitness_tra: 544
Rule  4: 2572bc1224, Class:  1, CF:0.999458, Len: 10, Fitness_tra: 323
Rule  5: 4411911227, Class:  1, CF:0.999373, Len: 10, Fitness_tra: 297
Rule  6: b671217241, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 299
Rule  7: b1b1c9b722, Class:  1, CF:0.999502, Len: 10, Fitness_tra: 176
Rule  8: 00007c0c00, Class:  1, CF:0.998178, Len:  3, Fitness_tra: 205
Rule  9: 1111237b14, Class:  1, CF:0.933129, Len: 10, Fitness_tra: 124
Rule 10: 44b11e7444, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 68
Rule 11: b871214241, Class:  1, CF:0.991524, Len: 10, Fitness_tra: 36
Rule 12: b14119b742, Class:  1, CF:0.999497, Len: 10, Fitness_tra: 30
Rule 13: 44d141b227, Class:  1, CF:  1, Len: 10, Fitness_tra: 36
Rule 14: 12b4552b27, Class:  0, CF:0.435717, Len: 10, Fitness_tra: 20
Rule 15: 27712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 18
Rule 16: b1b181222b, Class:  1, CF:0.999518, Len: 10, Fitness_tra: 7
Rule 17: 722181b22b, Class:  1, CF:0.99967, Len: 10, Fitness_tra: 7
Rule 18: 1741892227, Class:  1, CF:0.999647, Len: 10, Fitness_tra: 11
Rule 19: 7871de1b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 9
Rule 20: 36b1c9b782, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 21: 11b1c92222, Class:  1, CF:0.998889, Len: 10, Fitness_tra: 1
Rule 22: 22712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 23: 4511154422, Class:  1, CF:0.990338, Len: 10, Fitness_tra: 2
Rule 24: c281114115, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 25: 72421f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 26: 211436741b, Class:  0, CF:0.746722, Len: 10, Fitness_tra: 1
Rule 27: 7b211f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 441ebda124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: 4413c6a112, Class:  1, CF:0.961008, Len: 10, Fitness_tra: 1
Rule 30: 4871214477, Class:  1, CF:0.984782, Len: 10, Fitness_tra: 1
Rule 31: 42212d4712, Class:  1, CF:0.994038, Len: 10, Fitness_tra: 1
Rule 32: b2221ab442, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 33: 4221162777, Class:  0, CF:0.997567, Len: 10, Fitness_tra: 0
Rule 34: b1229a0c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1514157511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb7246bb22, Class:  0, CF:0.795942, Len: 10, Fitness_tra: 0
Rule 37: 7124d64411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 114291b727, Class:  1, CF:0.959478, Len: 10, Fitness_tra: 0
Rule 39: 24b25e4471, Class:  1, CF:0.961175, Len: 10, Fitness_tra: 0
Rule 40: 2512214982, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4247cf472b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21c731b511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 44478e471b, Class:  1, CF:0.899181, Len: 10, Fitness_tra: 0
Rule 44: 7744514147, Class:  1, CF:0.998744, Len: 10, Fitness_tra: 0
Rule 45: 11b48f1bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c2b23bb12, Class:  0, CF:0.00483287, Len: 10, Fitness_tra: 0
Rule 47: 14b7137227, Class:  1, CF:0.899815, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 754b1177b7, Class:  1, CF:0.329878, Len: 10, Fitness_tra: 0
Rule 50: 4414557122, Class:  1, CF:0.94168, Len: 10, Fitness_tra: 0
Rule 51: 2144d1b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 114291b727, Class:  1, CF:0.959478, Len:  0, Fitness_tra: 0
Rule 53: 7b2b132b24, Class:  1, CF:0.622324, Len: 10, Fitness_tra: 0
Rule 54: 4724531b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 21418e2b7b, Class:  1, CF:0.994508, Len: 10, Fitness_tra: 0
Rule 56: 1142c12821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 277b83b712, Class:  1, CF:0.955274, Len: 10, Fitness_tra: 0
Rule 58: 4b7b59b744, Class:  1, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 59: b7741a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 27226f2bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b24b264bb4, Class:  0, CF:0.991165, Len: 10, Fitness_tra: 0
Rule 62: 1b72412427, Class:  1, CF:0.997559, Len: 10, Fitness_tra: 0
Rule 63: c3142d4311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: c3d215be31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 14128a1217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 47cd2c4210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2212514911, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1c42537222, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 69: 2111937447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 27721e1772, Class:  1, CF:0.995073, Len: 10, Fitness_tra: 0
Rule 71: 211b86571b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 14112fb712, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: c21b5a7d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7c222eb122, Class:  1, CF:0.946652, Len: 10, Fitness_tra: 0
Rule 75: 27721e7214, Class:  1, CF:0.996529, Len: 10, Fitness_tra: 0
Rule 76: 2147aa19dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 42b21e2b72, Class:  1, CF:0.79304, Len: 10, Fitness_tra: 0
Rule 78: c1c425b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 74b45311b4, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 80: 4247cfb72b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 7342412441, Class:  1, CF:0.991812, Len: 10, Fitness_tra: 0
Rule 82: bbbbd11727, Class:  1, CF:0.999859, Len: 10, Fitness_tra: 3
Rule 83: 2471dd2b11, Class:  1, CF:0.987658, Len: 10, Fitness_tra: -66
Rule 84: 24141a777b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 4212167d71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: c31211491c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2b7b5e7141, Class:  1, CF:0.991993, Len: 10, Fitness_tra: 0
Rule 88: 1c21112221, Class:  1, CF:0.967135, Len: 10, Fitness_tra: 10
Rule 89: 18175e4272, Class:  0, CF:0.978307, Len: 10, Fitness_tra: 11
Rule 90: c3115d7191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7411fa6527, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 12b4552227, Class:  1, CF:0.9105, Len: 10, Fitness_tra: 0
Rule 93: 4b729a122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 11125f4917, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4447c5a727, Class:  1, CF:0.970657, Len: 10, Fitness_tra: -40
Rule 96: 4131c9b722, Class:  1, CF:0.998922, Len: 10, Fitness_tra: -240
Rule 97: 4872284e2b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 78712e7282, Class:  1, CF:  1, Len: 10, Fitness_tra: 8
Rule 99: 471e5da124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: c31285be21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.5352
------Result------
Miss_rate(tra)	:72.5352
Miss_rate(tst)	:44.8905
ARL				:9.68831

------Generation 10------
Rule  1: 441365a117, Class:  0, CF:0.987149, Len: 10, Fitness_tra: 2569
Rule  2: 471125bb7b, Class:  1, CF:0.982329, Len: 10, Fitness_tra: 1209
Rule  3: 00004c0c00, Class:  1, CF:0.998535, Len:  3, Fitness_tra: 544
Rule  4: 2572bc1224, Class:  1, CF:0.999458, Len: 10, Fitness_tra: 323
Rule  5: 4411911227, Class:  1, CF:0.999373, Len: 10, Fitness_tra: 297
Rule  6: b671217241, Class:  1, CF:0.999368, Len: 10, Fitness_tra: 299
Rule  7: b1b1c9b722, Class:  1, CF:0.999502, Len: 10, Fitness_tra: 176
Rule  8: 00007c0c00, Class:  1, CF:0.998178, Len:  3, Fitness_tra: 205
Rule  9: 1111237b14, Class:  1, CF:0.933129, Len: 10, Fitness_tra: 124
Rule 10: 44b11e7444, Class:  1, CF:0.999735, Len: 10, Fitness_tra: 68
Rule 11: b871214241, Class:  1, CF:0.991524, Len: 10, Fitness_tra: 36
Rule 12: b14119b742, Class:  1, CF:0.999497, Len: 10, Fitness_tra: 30
Rule 13: 44d141b227, Class:  1, CF:  1, Len: 10, Fitness_tra: 36
Rule 14: 12b4552b27, Class:  0, CF:0.435717, Len: 10, Fitness_tra: 20
Rule 15: 27712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 18
Rule 16: b1b181222b, Class:  1, CF:0.999518, Len: 10, Fitness_tra: 7
Rule 17: 722181b22b, Class:  1, CF:0.99967, Len: 10, Fitness_tra: 7
Rule 18: 1741892227, Class:  1, CF:0.999647, Len: 10, Fitness_tra: 11
Rule 19: 7871de1b42, Class:  0, CF:  1, Len: 10, Fitness_tra: 9
Rule 20: 36b1c9b782, Class:  1, CF:  1, Len: 10, Fitness_tra: 5
Rule 21: 11b1c92222, Class:  1, CF:0.998889, Len: 10, Fitness_tra: 1
Rule 22: 22712a7111, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 23: 4511154422, Class:  1, CF:0.990338, Len: 10, Fitness_tra: 2
Rule 24: c281114115, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 25: 72421f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 26: 211436741b, Class:  0, CF:0.746722, Len: 10, Fitness_tra: 1
Rule 27: 7b211f7124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 28: 441ebda124, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 29: 4413c6a112, Class:  1, CF:0.961008, Len: 10, Fitness_tra: 1
Rule 30: 4871214477, Class:  1, CF:0.984782, Len: 10, Fitness_tra: 1
Rule 31: 42212d4712, Class:  1, CF:0.994038, Len: 10, Fitness_tra: 1
Rule 32: b2221ab442, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 33: 4221162777, Class:  0, CF:0.997567, Len: 10, Fitness_tra: 0
Rule 34: b1229a0c37, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1514157511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 36: bb7246bb22, Class:  0, CF:0.795942, Len: 10, Fitness_tra: 0
Rule 37: 7124d64411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 114291b727, Class:  1, CF:0.959478, Len: 10, Fitness_tra: 0
Rule 39: 24b25e4471, Class:  1, CF:0.961175, Len: 10, Fitness_tra: 0
Rule 40: 2512214982, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 4247cf472b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21c731b511, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 44478e471b, Class:  1, CF:0.899181, Len: 10, Fitness_tra: 0
Rule 44: 7744514147, Class:  1, CF:0.998744, Len: 10, Fitness_tra: 0
Rule 45: 11b48f1bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1c2b23bb12, Class:  0, CF:0.00483287, Len: 10, Fitness_tra: 0
Rule 47: 14b7137227, Class:  1, CF:0.899815, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 754b1177b7, Class:  1, CF:0.329878, Len: 10, Fitness_tra: 0
Rule 50: 4414557122, Class:  1, CF:0.94168, Len: 10, Fitness_tra: 0
Rule 51: 2144d1b188, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 114291b727, Class:  1, CF:0.959478, Len:  0, Fitness_tra: 0
Rule 53: 7b2b132b24, Class:  1, CF:0.622324, Len: 10, Fitness_tra: 0
Rule 54: 4724531b22, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 55: 21418e2b7b, Class:  1, CF:0.994508, Len: 10, Fitness_tra: 0
Rule 56: 1142c12821, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 57: 277b83b712, Class:  1, CF:0.955274, Len: 10, Fitness_tra: 0
Rule 58: 4b7b59b744, Class:  1, CF:0.998738, Len: 10, Fitness_tra: 0
Rule 59: b7741a4472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 27226f2bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b24b264bb4, Class:  0, CF:0.991165, Len: 10, Fitness_tra: 0
Rule 62: 1b72412427, Class:  1, CF:0.997559, Len: 10, Fitness_tra: 0
