------Generation 0------
Rule  1: 18615b8bb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 8232112b2, Class:  4, CF:0.826101, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 121897c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 020000305, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000d0, Class:  4, CF:0.0162602, Len:  1, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000cf5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 89211b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1db312812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2c9117c7b, Class:  2, CF:0.251724, Len:  9, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 85311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 226c5717b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cc623b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 009500005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 54: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 59: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151151cbb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c5b951211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 0c00e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 292194112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 117d92257, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c21114121, Class:  6, CF:0.959078, Len:  9, Fitness_tra: 1
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81e294147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18319427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c1ec571bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 500000500, Class:  1, CF:0.975232, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 211554112, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0003b0036, Class:  0, CF:0.244139, Len:  4, Fitness_tra: 1
Rule 92: 000211507, Class:  1, CF:0.962107, Len:  5, Fitness_tra: 0
Rule 93: 00b000100, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 405000710, Class:  0, CF:0.0325413, Len:  4, Fitness_tra: -9
Rule 96: 0038112b0, Class:  6, CF:0.956304, Len:  6, Fitness_tra: 0
Rule 97: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0050200c0, Class:  6, CF:0.994927, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.2924
------Result------
Miss_rate(tra)	:50.2924
Miss_rate(tst)	:51.1628
ARL				:4.7037

------Generation 8------
Rule  1: 000d000b0, Class:  6, CF:0.952428, Len:  2, Fitness_tra: 7
Rule  2: 0c0000070, Class:  6, CF:0.764731, Len:  2, Fitness_tra: 4
Rule  3: 009d01000, Class:  1, CF:0.297321, Len:  3, Fitness_tra: 2
Rule  4: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 3
Rule  5: 000500005, Class:  4, CF:0.863787, Len:  2, Fitness_tra: 1
Rule  6: 500000500, Class:  1, CF:0.975232, Len:  2, Fitness_tra: 1
Rule  7: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 45e254c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 18615b8bb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 81111257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c1151b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8232112b2, Class:  4, CF:0.826101, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 121897c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 020000305, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000d0, Class:  4, CF:0.0162602, Len:  1, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000cf5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 89211b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1db312812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2c9117c7b, Class:  2, CF:0.251724, Len:  9, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 85311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 226c5717b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cc623b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 009500005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 54: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 59: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151151cbb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c5b951211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 0c00e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 292194112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 117d92257, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c21114121, Class:  6, CF:0.959078, Len:  9, Fitness_tra: 1
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81e294147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18319427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c1ec571bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 500000500, Class:  1, CF:0.975232, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 211554112, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0003b0036, Class:  0, CF:0.244139, Len:  4, Fitness_tra: 1
Rule 92: 000211507, Class:  1, CF:0.962107, Len:  5, Fitness_tra: 0
Rule 93: 00b000100, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 405000710, Class:  0, CF:0.0325413, Len:  4, Fitness_tra: -9
Rule 96: 0038112b0, Class:  6, CF:0.956304, Len:  6, Fitness_tra: 0
Rule 97: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0050200c0, Class:  6, CF:0.994927, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.2924
------Result------
Miss_rate(tra)	:50.2924
Miss_rate(tst)	:51.1628
ARL				:4.7037

------Generation 9------
Rule  1: 000d000b0, Class:  6, CF:0.952428, Len:  2, Fitness_tra: 7
Rule  2: 0c0000070, Class:  6, CF:0.764731, Len:  2, Fitness_tra: 4
Rule  3: 009d01000, Class:  1, CF:0.297321, Len:  3, Fitness_tra: 2
Rule  4: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 3
Rule  5: 000500005, Class:  4, CF:0.863787, Len:  2, Fitness_tra: 1
Rule  6: 500000500, Class:  1, CF:0.975232, Len:  2, Fitness_tra: 1
Rule  7: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 45e254c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 18615b8bb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 81111257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c1151b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8232112b2, Class:  4, CF:0.826101, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 121897c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 020000305, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000d0, Class:  4, CF:0.0162602, Len:  1, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000cf5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 89211b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1db312812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2c9117c7b, Class:  2, CF:0.251724, Len:  9, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 85311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 226c5717b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cc623b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 009500005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 54: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 59: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 151151cbb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c5b951211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 400000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 66: 0c00e000d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 292194112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 117d92257, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: c21114121, Class:  6, CF:0.959078, Len:  9, Fitness_tra: 1
Rule 75: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 81e294147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 18319427b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c1ec571bb, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 86: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 500000500, Class:  1, CF:0.975232, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 211554112, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 0003b0036, Class:  0, CF:0.244139, Len:  4, Fitness_tra: 1
Rule 92: 000211507, Class:  1, CF:0.962107, Len:  5, Fitness_tra: 0
Rule 93: 00b000100, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 405000710, Class:  0, CF:0.0325413, Len:  4, Fitness_tra: -9
Rule 96: 0038112b0, Class:  6, CF:0.956304, Len:  6, Fitness_tra: 0
Rule 97: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000005005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0050200c0, Class:  6, CF:0.994927, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.2924
------Result------
Miss_rate(tra)	:50.2924
Miss_rate(tst)	:51.1628
ARL				:4.7037

------Generation 10------
Rule  1: 000d000b0, Class:  6, CF:0.952428, Len:  2, Fitness_tra: 7
Rule  2: 0c0000070, Class:  6, CF:0.764731, Len:  2, Fitness_tra: 4
Rule  3: 009d01000, Class:  1, CF:0.297321, Len:  3, Fitness_tra: 2
Rule  4: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 3
Rule  5: 000500005, Class:  4, CF:0.863787, Len:  2, Fitness_tra: 1
Rule  6: 500000500, Class:  1, CF:0.975232, Len:  2, Fitness_tra: 1
Rule  7: 00d000d00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  8: 00000c000, Class:  6, CF:0.827993, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 45e254c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 18615b8bb, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 81111257b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000005, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: c1151b214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 8232112b2, Class:  4, CF:0.826101, Len:  9, Fitness_tra: 0
Rule 23: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 121897c74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 020000305, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000d0, Class:  4, CF:0.0162602, Len:  1, Fitness_tra: 0
Rule 30: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000cf5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 89211b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1db312812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2c9117c7b, Class:  2, CF:0.251724, Len:  9, Fitness_tra: 0
Rule 36: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 85311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 38: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000b00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: dd0000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 226c5717b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: cc623b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 005040000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 009500005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 54: d00000d00, Class:  1, CF:0.900105, Len:  2, Fitness_tra: 0
Rule 55: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
