------Generation 0------
Rule  1: 2111d2171, Class:  6, CF:0.211602, Len:  9, Fitness_tra: -3
Rule  4: bc0a7f000, Class:  0, CF:0.12201, Len:  5, Fitness_tra: 6
Rule  5: 017c020b1, Class:  1, CF:  1, Len:  6, Fitness_tra: 3
Rule  6: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  7: 2140b0510, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule  8: c06100080, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 000900000, Class:  4, CF:0.257618, Len:  1, Fitness_tra: 1
Rule 11: bc0a26770, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: d00000d05, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 13: 1c1852817, Class:  4, CF:0.120416, Len:  9, Fitness_tra: 0
Rule 14: 82321127b, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 15: c898145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8e21b842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 82e15211b, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 05050200b, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 25: 8865d282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12981b1b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: 257e142c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 15111b2c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 29b334c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 817552211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 894d32cd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c94917c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 1
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5111175b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 50: 040cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 23b55b817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c565121b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8161db871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 214992511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c565db171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15251421b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8191141b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 82e157117, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 83: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00a000000, Class:  6, CF:0.0253092, Len:  1, Fitness_tra: -9
Rule 86: 900000000, Class:  1, CF:0.959702, Len:  1, Fitness_tra: 4
Rule 87: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c13152c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1c1852817, Class:  4, CF:0.120416, Len:  0, Fitness_tra: 0
Rule 94: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 804000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000d00000, Class:  6, CF:0.592675, Len:  0, Fitness_tra: 0
Rule 97: b00006700, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 030000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000e70500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 101c50107, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:62.5731
------Result------
Miss_rate(tra)	:62.5731
Miss_rate(tst)	:67.4419
ARL				:4.46154

------Generation 7------
Rule  1: 0000c0a00, Class:  1, CF:0.0284057, Len:  2, Fitness_tra: 13
Rule  2: 000d00000, Class:  6, CF:0.592675, Len:  1, Fitness_tra: 8
Rule  3: bc0a7f000, Class:  0, CF:0.12201, Len:  5, Fitness_tra: 6
Rule  4: 1401100c0, Class:  6, CF:  1, Len:  5, Fitness_tra: 5
Rule  5: 900000000, Class:  1, CF:0.959702, Len:  1, Fitness_tra: 1
Rule  6: 017c020b1, Class:  1, CF:  1, Len:  6, Fitness_tra: 3
Rule  7: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: c06100080, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 000900000, Class:  4, CF:0.257618, Len:  1, Fitness_tra: 1
Rule 11: bc0a26770, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: d00000d05, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 14: 2140b0510, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 15: c898145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8e21b842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 82e15211b, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 05050200b, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 25: 8865d282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12981b1b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: 257e142c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 15111b2c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 29b334c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 817552211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 894d32cd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c94917c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c1852817, Class:  4, CF:0.120416, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5111175b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 50: 040cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 23b55b817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c565121b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8161db871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 214992511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c565db171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15251421b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8191141b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 500000000, Class:  1, CF:0.701909, Len:  1, Fitness_tra: 2
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00a000000, Class:  6, CF:0.0253092, Len:  1, Fitness_tra: -6
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 006000000, Class:  6, CF:0.00892578, Len:  1, Fitness_tra: -2
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0020e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 94: b00904d05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 200e100c1, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 02e057017, Class:  0, CF:0.00738268, Len:  6, Fitness_tra: 7
Rule 97: d0000ad0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 8900000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 23b00b817, Class:  1, CF:0.188343, Len:  7, Fitness_tra: 0
Rule100: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.1404
------Result------
Miss_rate(tra)	:56.1404
Miss_rate(tst)	:62.7907
ARL				:4

------Generation 8------
Rule  1: 0000c0a00, Class:  1, CF:0.0284057, Len:  2, Fitness_tra: 13
Rule  2: 000d00000, Class:  6, CF:0.592675, Len:  1, Fitness_tra: 8
Rule  3: bc0a7f000, Class:  0, CF:0.12201, Len:  5, Fitness_tra: 6
Rule  4: 1401100c0, Class:  6, CF:  1, Len:  5, Fitness_tra: 5
Rule  5: 900000000, Class:  1, CF:0.959702, Len:  1, Fitness_tra: 1
Rule  6: 017c020b1, Class:  1, CF:  1, Len:  6, Fitness_tra: 3
Rule  7: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: c06100080, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 000900000, Class:  4, CF:0.257618, Len:  1, Fitness_tra: 1
Rule 11: bc0a26770, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: d00000d05, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 14: 2140b0510, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 15: c898145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8e21b842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 82e15211b, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 05050200b, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 25: 8865d282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12981b1b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: 257e142c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 15111b2c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 29b334c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 817552211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 894d32cd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000f000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c94917c44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1c1852817, Class:  4, CF:0.120416, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 5111175b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 005000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 440000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 50: 040cf8000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 23b55b817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: c565121b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8161db871, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 214992511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: c565db171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000400000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 090000000, Class:  5, CF:0.559203, Len:  1, Fitness_tra: 0
Rule 69: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00d000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 76: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 15251421b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 8191141b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 81: 000020000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 500000000, Class:  1, CF:0.701909, Len:  1, Fitness_tra: 2
Rule 85: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00a000000, Class:  6, CF:0.0253092, Len:  1, Fitness_tra: -6
Rule 87: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 006000000, Class:  6, CF:0.00892578, Len:  1, Fitness_tra: -2
Rule 90: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0020e0000, Class:  5, CF:  1, Len:  2, Fitness_tra: 1
Rule 94: b00904d05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 200e100c1, Class:  4, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 02e057017, Class:  0, CF:0.00738268, Len:  6, Fitness_tra: 7
Rule 97: d0000ad0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 8900000b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 23b00b817, Class:  1, CF:0.188343, Len:  7, Fitness_tra: 0
Rule100: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:56.1404
------Result------
Miss_rate(tra)	:56.1404
Miss_rate(tst)	:62.7907
ARL				:4

------Generation 9------
Rule  1: 0000c0a00, Class:  1, CF:0.0284057, Len:  2, Fitness_tra: 13
Rule  2: 000d00000, Class:  6, CF:0.592675, Len:  1, Fitness_tra: 8
Rule  3: bc0a7f000, Class:  0, CF:0.12201, Len:  5, Fitness_tra: 6
Rule  4: 1401100c0, Class:  6, CF:  1, Len:  5, Fitness_tra: 5
Rule  5: 900000000, Class:  1, CF:0.959702, Len:  1, Fitness_tra: 1
Rule  6: 017c020b1, Class:  1, CF:  1, Len:  6, Fitness_tra: 3
Rule  7: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: c06100080, Class:  6, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 00000000e, Class:  4, CF:  1, Len:  1, Fitness_tra: 1
Rule 10: 000900000, Class:  4, CF:0.257618, Len:  1, Fitness_tra: 1
Rule 11: bc0a26770, Class:  2, CF:  1, Len:  7, Fitness_tra: 1
Rule 12: d00000d05, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 13: 0c00e0000, Class:  5, CF:0.098298, Len:  2, Fitness_tra: 0
Rule 14: 2140b0510, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 15: c898145b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 400000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 853c52114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: c8e21b842, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 82e15211b, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 22: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 05050200b, Class:  6, CF:  1, Len:  4, Fitness_tra: 0
Rule 25: 8865d282b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 12981b1b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 27: 257e142c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 15111b2c1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 29b334c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000c00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 817552211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 894d32cd7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
