------Generation 0------
Rule  1: b143118c12911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 3211111512226, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: 0008c00e00008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 19: 0003002d00095, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: 2c69118113341, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 21: 1aa81d31c11c1, Class:  1, CF:0.966841, Len: 13, Fitness_tra: 2
Rule 22: 25a1c51a11825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 6632111d21516, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 24: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3d13d1dc51915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48f2193353215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7721d135198a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2418d19111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6175c8153d912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f332d2591182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 717119115d139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 48a11d111158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b5a5131911c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b165529155c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1e79253131521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4c12e81111d14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b9131521531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 33755361145e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3185195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75f2e121d1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 392515191111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2f4e52915171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a6f515911182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 77b5318551152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6635e111d3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b26d3558861dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 221151e251518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6321931895958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c4e215585112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13781118533c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1d1c1d1519921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d42335111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 166541691c18e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f168151593d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 337831c159181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36f51dd115113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bca1192123e5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4d32239a51213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b718ed14c13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7423d138911d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f1b1213139311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1129211e818c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12fc318351112, Class:  1, CF:0.691914, Len: 13, Fitness_tra: 0
Rule 70: 24b91232d5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1562451193185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a12839222d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 417d9d1155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4479d11888113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 12111115199cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 39b112211e3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 33229592531e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 227322313132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33f5119885156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe431d1111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3e21998813111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3e411d6168152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3e1c5dd515188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6372151211511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f3b151512551c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 6315153919181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6521152591198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2118d13255135, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 2275d12511515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 33758d119dd11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0aa41d01b1131, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 71f121d115411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 36180e0c00835, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 6d48331111011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 75f2e11111022, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0260002110011, Class:  1, CF:0.135566, Len:  7, Fitness_tra: -174
Rule 97: 12691115193c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6bf590153191c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 22a1111531531, Class:  1, CF:0.855226, Len: 13, Fitness_tra: 0
Rule100: 1579253116121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:45.7912
------Result------
Miss_rate(tra)	:45.7912
Miss_rate(tst)	:59.596
ARL				:9.43333

------Generation 8------
Rule  1: 00000003000b0, Class:  0, CF:0.624827, Len:  2, Fitness_tra: 153
Rule  2: 000dcd0000000, Class:  0, CF:0.223334, Len:  3, Fitness_tra: 87
Rule  3: 0008000000630, Class:  0, CF:0.323223, Len:  3, Fitness_tra: 45
Rule  4: 0000ec000800c, Class:  0, CF:  1, Len:  4, Fitness_tra: 46
Rule  5: 0008930000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule  6: 0503000e0000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule  7: 2813002300095, Class:  0, CF:0.996238, Len:  8, Fitness_tra: 9
Rule  8: f121113915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 6632111d21516, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 6038911100001, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 11: 61f1151911113, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 12: 1aa81d31c11c1, Class:  1, CF:0.966841, Len: 13, Fitness_tra: 2
Rule 13: 25a2c51311425, Class:  0, CF:0.878661, Len: 13, Fitness_tra: 4
Rule 14: 0008c00e00008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 281181331c813, Class:  0, CF:0.975228, Len: 13, Fitness_tra: 12
Rule 16: 31f1213111413, Class:  0, CF:0.0181979, Len: 13, Fitness_tra: 8
Rule 17: 3211111512226, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 18: 22a1511541d11, Class:  0, CF:0.717096, Len: 13, Fitness_tra: 5
Rule 19: 0003002d00095, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 2c69118113341, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 2116181121d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 22: 25a1c51a11825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 2131515811c81, Class:  0, CF:0.959793, Len: 13, Fitness_tra: 5
Rule 24: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3d13d1dc51915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48f2193353215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7721d135198a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2418d19111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6175c8153d912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f332d2591182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 717119115d139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 48a11d111158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b5a5131911c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b165529155c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1e79253131521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4c12e81111d14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b9131521531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 33755361145e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3185195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75f2e121d1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 392515191111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2f4e52915171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a6f515911182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 77b5318551152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6635e111d3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b26d3558861dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 221151e251518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6321931895958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c4e215585112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13781118533c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1d1c1d1519921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d42335111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 166541691c18e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f168151593d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 337831c159181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36f51dd115113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bca1192123e5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4d32239a51213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b718ed14c13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7423d138911d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f1b1213139311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1129211e818c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12fc318351112, Class:  1, CF:0.691914, Len: 13, Fitness_tra: 0
Rule 70: 24b91232d5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1562451193185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a12839222d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 417d9d1155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4479d11888113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 12111115199cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 39b112211e3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 33229592531e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 227322313132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33f5119885156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe431d1111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15b1528115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4775151285113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 447831318511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 28fd551829552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a1b3181191931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1318e21151955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000003000b0, Class:  0, CF:0.624827, Len:  0, Fitness_tra: 0
Rule 88: 000900005c00c, Class:  0, CF:  1, Len:  4, Fitness_tra: 52
Rule 89: 2211511295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 030c000000500, Class:  1, CF:0.513502, Len:  3, Fitness_tra: -71
Rule 91: 05a79003000b5, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: b500131001001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7432823891929, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 223222391182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00789d1150011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0001d50910003, Class:  0, CF:  1, Len:  6, Fitness_tra: 10
Rule 97: c1bd9d9551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12223683931e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 75f2e513a1425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000dcd0000800, Class:  0, CF:0.0518373, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.5062
------Result------
Miss_rate(tra)	:39.5062
Miss_rate(tst)	:49.4949
ARL				:8.48387

------Generation 9------
Rule  1: 00000003000b0, Class:  0, CF:0.624827, Len:  2, Fitness_tra: 153
Rule  2: 000dcd0000000, Class:  0, CF:0.223334, Len:  3, Fitness_tra: 87
Rule  3: 0008000000630, Class:  0, CF:0.323223, Len:  3, Fitness_tra: 45
Rule  4: 0000ec000800c, Class:  0, CF:  1, Len:  4, Fitness_tra: 46
Rule  5: 0008930000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule  6: 0503000e0000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule  7: 2813002300095, Class:  0, CF:0.996238, Len:  8, Fitness_tra: 9
Rule  8: f121113915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 6632111d21516, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 6038911100001, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 11: 61f1151911113, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 12: 1aa81d31c11c1, Class:  1, CF:0.966841, Len: 13, Fitness_tra: 2
Rule 13: 25a2c51311425, Class:  0, CF:0.878661, Len: 13, Fitness_tra: 4
Rule 14: 0008c00e00008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 281181331c813, Class:  0, CF:0.975228, Len: 13, Fitness_tra: 12
Rule 16: 31f1213111413, Class:  0, CF:0.0181979, Len: 13, Fitness_tra: 8
Rule 17: 3211111512226, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 18: 22a1511541d11, Class:  0, CF:0.717096, Len: 13, Fitness_tra: 5
Rule 19: 0003002d00095, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 2c69118113341, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 2116181121d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 22: 25a1c51a11825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 2131515811c81, Class:  0, CF:0.959793, Len: 13, Fitness_tra: 5
Rule 24: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3d13d1dc51915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48f2193353215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7721d135198a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2418d19111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6175c8153d912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f332d2591182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 717119115d139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 48a11d111158d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 19f2311111945, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: b5a5131911c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b165529155c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1e79253131521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4c12e81111d14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b9131521531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 33755361145e6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4d11555111213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: b1b9d19c51151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: f3b3185195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 75f2e121d1525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 392515191111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2f4e52915171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 397815351d121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: a6f515911182e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 77b5318551152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 6635e111d3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b26d3558861dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 221151e251518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6321931895958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 7c4e215585112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13781118533c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 152d1181133e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1d1c1d1519921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1d42335111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 166541691c18e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: f168151593d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 337831c159181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 36f51dd115113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bca1192123e5d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 4d32239a51213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b718ed14c13e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7423d138911d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: f1b1213139311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1129211e818c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 12fc318351112, Class:  1, CF:0.691914, Len: 13, Fitness_tra: 0
Rule 70: 24b91232d5131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1562451193185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a12839222d395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 417d9d1155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 4479d11888113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 12111115199cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 39b112211e3d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 33229592531e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 227322313132d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 33f5119885156, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe431d1111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15b1528115511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4775151285113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 447831318511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 28fd551829552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a1b3181191931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1318e21151955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000003000b0, Class:  0, CF:0.624827, Len:  0, Fitness_tra: 0
Rule 88: 000900005c00c, Class:  0, CF:  1, Len:  4, Fitness_tra: 52
Rule 89: 2211511295555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 030c000000500, Class:  1, CF:0.513502, Len:  3, Fitness_tra: -71
Rule 91: 05a79003000b5, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: b500131001001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7432823891929, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 223222391182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00789d1150011, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0001d50910003, Class:  0, CF:  1, Len:  6, Fitness_tra: 10
Rule 97: c1bd9d9551151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12223683931e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 75f2e513a1425, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 000dcd0000800, Class:  0, CF:0.0518373, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:39.5062
------Result------
Miss_rate(tra)	:39.5062
Miss_rate(tst)	:49.4949
ARL				:8.48387

------Generation 10------
Rule  1: 00000003000b0, Class:  0, CF:0.624827, Len:  2, Fitness_tra: 153
Rule  2: 000dcd0000000, Class:  0, CF:0.223334, Len:  3, Fitness_tra: 87
Rule  3: 0008000000630, Class:  0, CF:0.323223, Len:  3, Fitness_tra: 45
Rule  4: 0000ec000800c, Class:  0, CF:  1, Len:  4, Fitness_tra: 46
Rule  5: 0008930000000, Class:  0, CF:  1, Len:  3, Fitness_tra: 20
Rule  6: 0503000e0000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 9
Rule  7: 2813002300095, Class:  0, CF:0.996238, Len:  8, Fitness_tra: 9
Rule  8: f121113915221, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  9: 6632111d21516, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 6038911100001, Class:  0, CF:  1, Len:  8, Fitness_tra: 2
Rule 11: 61f1151911113, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 12: 1aa81d31c11c1, Class:  1, CF:0.966841, Len: 13, Fitness_tra: 2
Rule 13: 25a2c51311425, Class:  0, CF:0.878661, Len: 13, Fitness_tra: 4
Rule 14: 0008c00e00008, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 15: 281181331c813, Class:  0, CF:0.975228, Len: 13, Fitness_tra: 12
Rule 16: 31f1213111413, Class:  0, CF:0.0181979, Len: 13, Fitness_tra: 8
Rule 17: 3211111512226, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 18: 22a1511541d11, Class:  0, CF:0.717096, Len: 13, Fitness_tra: 5
Rule 19: 0003002d00095, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 20: 2c69118113341, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 2116181121d54, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 22: 25a1c51a11825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 23: 2131515811c81, Class:  0, CF:0.959793, Len: 13, Fitness_tra: 5
Rule 24: 6111115521de8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 3d13d1dc51915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 48f2193353215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 7721d135198a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2418d19111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6175c8153d912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: f332d2591182e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
