------Generation 0------
Rule  1: 66a1a71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e61348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 113f581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6161184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 116a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 131f15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 526a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5266111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 613f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15f6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 85f6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 336137c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1f36395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21f3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1eaa611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2166581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 25f3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1163381, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 05b0500, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: e633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 0
Rule 75: b56f515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3511166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1af1a94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e1faedc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 61a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5161913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3133fd1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 96aa611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: d000000, Class:  1, CF:0.419212, Len:  0, Fitness_tra: 0
Rule 85: 11ff351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3163111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 113aa58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 56a1381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 9f6f312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: d1f615c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1506002, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 37f3515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 15d61c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 15f6521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 6013655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0190014, Class:  0, CF:0.452864, Len:  4, Fitness_tra: 39
Rule 98: 10aa600, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: dc8ae11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: ea31a46, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:64.0845
------Result------
Miss_rate(tra)	:64.0845
Miss_rate(tst)	:23.5294
ARL				:3.39286

------Generation 7------
Rule  1: 0000e00, Class:  1, CF:0.972234, Len:  1, Fitness_tra: 162
Rule  2: 6000000, Class:  0, CF:0.858481, Len:  1, Fitness_tra: 51
Rule  3: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 42
Rule  4: 00000e0, Class:  0, CF:  1, Len:  1, Fitness_tra: 42
Rule  5: 0190014, Class:  0, CF:0.452864, Len:  4, Fitness_tra: 39
Rule  6: d000000, Class:  1, CF:0.419212, Len:  1, Fitness_tra: 25
Rule  7: 0000b30, Class:  0, CF:0.710445, Len:  2, Fitness_tra: 7
Rule  8: 06000d0, Class:  0, CF:0.799101, Len:  2, Fitness_tra: 5
Rule  9: 1a13655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 3733511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d1a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0570590, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111f128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 61ff312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6666152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61f111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8daf18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 25fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113f6b2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 916f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 8d36121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111fd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 931a158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ea1f618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16f3a52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ea16a5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11af911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 21ffd48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31aa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 22af125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21fa551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1361115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e2a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1133133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 2df652d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3563d69, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e61362c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 183a922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 36ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 661a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1566218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e61348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 113f581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6161184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 116a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 131f15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 526a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5266111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 613f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15f6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 85f6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 336137c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1f36395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21f3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1eaa611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2166581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 25f3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1163381, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 05b0500, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: e633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 0
Rule 75: b56f515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3511166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1af1a94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e1faedc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 61a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5161913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 9316688, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1513111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 85: 6516e51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 66fff12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1616111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3a1315c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 97a3d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1366351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 151f281, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 92: 6d165a0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6b11181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 27f3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 61131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11af152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: e2af911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 113f101, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 99: 119f024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 02af620, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
------Current------
Miss_rate(tra)	:63.9085
------Result------
Miss_rate(tra)	:63.9085
Miss_rate(tst)	:23.5294
ARL				:3.73333

------Generation 8------
Rule  1: 0000e00, Class:  1, CF:0.972234, Len:  1, Fitness_tra: 162
Rule  2: 6000000, Class:  0, CF:0.858481, Len:  1, Fitness_tra: 42
Rule  3: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 3
Rule  4: 00000e0, Class:  0, CF:  1, Len:  1, Fitness_tra: 42
Rule  5: 0190014, Class:  0, CF:0.452864, Len:  4, Fitness_tra: 28
Rule  6: d000000, Class:  1, CF:0.419212, Len:  1, Fitness_tra: 36
Rule  7: 0000b30, Class:  0, CF:0.710445, Len:  2, Fitness_tra: 4
Rule  8: 06000d0, Class:  0, CF:0.799101, Len:  2, Fitness_tra: 5
Rule  9: 02af620, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 1a13655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d1a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0570590, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111f128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 61ff312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6666152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61f111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8daf18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 25fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113f6b2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 916f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 8d36121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111fd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 931a158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ea1f618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16f3a52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ea16a5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11af911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 21ffd48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31aa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 22af125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21fa551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1361115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e2a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1133133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 2df652d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3563d69, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e61362c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 183a922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 36ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 661a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1566218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e61348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 113f581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6161184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 116a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 131f15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 526a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5266111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 613f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15f6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 85f6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 336137c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1f36395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21f3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1eaa611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2166581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 25f3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1163381, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 05b0500, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: e633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 0
Rule 75: b56f515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3511166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1af1a94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e1faedc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 61a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5161913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11fa341, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: 916f185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 116a11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a516d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11a1533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1111114, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 87: 366f682, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 51ff155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: e131811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 31fa915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0500250, Class:  1, CF:0.233474, Len:  3, Fitness_tra: 0
Rule 92: 2d3f125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11af51c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8310150, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0c0000c, Class:  0, CF:0.837199, Len:  2, Fitness_tra: 73
Rule 96: 81a31e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1516528, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b00f589, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2af6a5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 52df210, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.9718
------Result------
Miss_rate(tra)	:61.9718
Miss_rate(tst)	:20.5882
ARL				:3.58065

------Generation 9------
Rule  1: 0000e00, Class:  1, CF:0.972234, Len:  1, Fitness_tra: 162
Rule  2: 6000000, Class:  0, CF:0.858481, Len:  1, Fitness_tra: 42
Rule  3: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 3
Rule  4: 00000e0, Class:  0, CF:  1, Len:  1, Fitness_tra: 42
Rule  5: 0190014, Class:  0, CF:0.452864, Len:  4, Fitness_tra: 28
Rule  6: d000000, Class:  1, CF:0.419212, Len:  1, Fitness_tra: 36
Rule  7: 0000b30, Class:  0, CF:0.710445, Len:  2, Fitness_tra: 4
Rule  8: 06000d0, Class:  0, CF:0.799101, Len:  2, Fitness_tra: 5
Rule  9: 02af620, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 10: 1a13655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d1a1d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0570590, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 111f128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 61ff312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 6666152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61f111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 8daf18d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 25fa511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 113f6b2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 21: 916f1c2, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 22: 8d36121, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 23: 111f311, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 24: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111fd82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 931a158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: ea1f618, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 16f3a52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1111352, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: ea16a5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11af911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 21ffd48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31aa111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 22af125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1311151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 21fa551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1361115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: e2a1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1133133, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 41: 2df652d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 3563d69, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: e61362c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 183a922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 36ffa1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 661a132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1566218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1e61348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 113f581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 6161184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 116a312, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 56: 131f15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 526a111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 58: 1516181, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 59: 36aa151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 5266111, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 61: 613f611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 15f6913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 85f6512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 336137c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1f36395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 21f3911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1eaa611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2166581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 25f3555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 566f112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1163381, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 72: 05b0500, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 73: e633111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000c, Class:  0, CF:0.246448, Len:  1, Fitness_tra: 0
Rule 75: b56f515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3511166, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1af1a94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: e1faedc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 61a311c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5161913, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11fa341, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 82: 916f185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 116a11e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a516d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
