------Generation 0------
Rule  1: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000c004040003000, Class:  0, CF:0.332896, Len:  4, Fitness_tra: 1
Rule 84: 12211171221b221127, Class:  1, CF:0.620988, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000570, Class:  0, CF:0.860437, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000805, Class:  0, CF:0.413208, Len:  2, Fitness_tra: 31
Rule 87: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 172b7413b2444c2244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 158442212284151212, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 001004141355001005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000a0000000000070, Class:  1, CF:0.119976, Len:  2, Fitness_tra: -75
Rule 94: 13311c3c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0cc0007e0000000070, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 000000000050010000, Class:  0, CF:0.903437, Len:  2, Fitness_tra: -1
Rule 97: 10b14ce030c5111481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1132c2129e53d1d189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 123117cc1522115411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0005c004c0000000c0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.79
------Result------
Miss_rate(tra)	:29.79
Miss_rate(tst)	:33.3333
ARL				:8.90244

------Generation 6------
Rule  1: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 153
Rule  2: 00200b000000000000, Class:  0, CF:0.122958, Len:  2, Fitness_tra: 21
Rule  3: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  5: 000000000000000570, Class:  0, CF:0.860437, Len:  2, Fitness_tra: 24
Rule  6: 000000090000000000, Class:  1, CF:0.65688, Len:  1, Fitness_tra: 25
Rule  7: 009000000d00000000, Class:  0, CF:0.994248, Len:  2, Fitness_tra: 15
Rule  8: 0700000004b040e000, Class:  1, CF:0.773901, Len:  5, Fitness_tra: 2
Rule  9: 115020020101100529, Class:  0, CF:0.666348, Len: 11, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1a658112345112b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 46: 51d8171117cc121151, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 47: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 49: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212211212212411511, Class:  0, CF:0.997775, Len: 18, Fitness_tra: 0
Rule 60: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 63: dcd122112c12214121, Class:  0, CF:0.81804, Len: 18, Fitness_tra: 0
Rule 64: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 67: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 112421114441112312, Class:  0, CF:0.173464, Len: 18, Fitness_tra: -2
Rule 79: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d11c4115c12c8211d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000c004040003000, Class:  0, CF:0.332896, Len:  4, Fitness_tra: 1
Rule 84: 12211171221b221127, Class:  1, CF:0.620988, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000570, Class:  0, CF:0.860437, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000805, Class:  0, CF:0.413208, Len:  2, Fitness_tra: 31
Rule 87: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 172b7413b2444c2244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 158442212284151212, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 001004141355001005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000a0000000000070, Class:  1, CF:0.119976, Len:  2, Fitness_tra: -75
Rule 94: 13311c3c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0cc0007e0000000070, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 000000000050010000, Class:  0, CF:0.903437, Len:  2, Fitness_tra: -1
Rule 97: 10b14ce030c5111481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1132c2129e53d1d189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 123117cc1522115411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0005c004c0000000c0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.79
------Result------
Miss_rate(tra)	:29.79
Miss_rate(tst)	:33.3333
ARL				:8.90244

------Generation 7------
Rule  1: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 153
Rule  2: 00200b000000000000, Class:  0, CF:0.122958, Len:  2, Fitness_tra: 21
Rule  3: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  5: 000000000000000570, Class:  0, CF:0.860437, Len:  2, Fitness_tra: 24
Rule  6: 000000090000000000, Class:  1, CF:0.65688, Len:  1, Fitness_tra: 25
Rule  7: 009000000d00000000, Class:  0, CF:0.994248, Len:  2, Fitness_tra: 15
Rule  8: 0700000004b040e000, Class:  1, CF:0.773901, Len:  5, Fitness_tra: 2
Rule  9: 115020020101100529, Class:  0, CF:0.666348, Len: 11, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1a658112345112b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 46: 51d8171117cc121151, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 47: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 49: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212211212212411511, Class:  0, CF:0.997775, Len: 18, Fitness_tra: 0
Rule 60: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 63: dcd122112c12214121, Class:  0, CF:0.81804, Len: 18, Fitness_tra: 0
Rule 64: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 67: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 112421114441112312, Class:  0, CF:0.173464, Len: 18, Fitness_tra: -2
Rule 79: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: d11c4115c12c8211d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000c004040003000, Class:  0, CF:0.332896, Len:  4, Fitness_tra: 1
Rule 84: 12211171221b221127, Class:  1, CF:0.620988, Len: 18, Fitness_tra: 0
Rule 85: 000000000000000570, Class:  0, CF:0.860437, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000805, Class:  0, CF:0.413208, Len:  2, Fitness_tra: 31
Rule 87: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 88: 172b7413b2444c2244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 91: 158442212284151212, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 92: 001004141355001005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0000a0000000000070, Class:  1, CF:0.119976, Len:  2, Fitness_tra: -75
Rule 94: 13311c3c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0cc0007e0000000070, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 000000000050010000, Class:  0, CF:0.903437, Len:  2, Fitness_tra: -1
Rule 97: 10b14ce030c5111481, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1132c2129e53d1d189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 123117cc1522115411, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule100: 0005c004c0000000c0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.79
------Result------
Miss_rate(tra)	:29.79
Miss_rate(tst)	:33.3333
ARL				:8.90244

------Generation 8------
Rule  1: 000000000008000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 153
Rule  2: 00200b000000000000, Class:  0, CF:0.122958, Len:  2, Fitness_tra: 21
Rule  3: 00000000c0000000c0, Class:  0, CF:  1, Len:  2, Fitness_tra: 93
Rule  4: 000000800000000005, Class:  0, CF:  1, Len:  2, Fitness_tra: 22
Rule  5: 000000000000000570, Class:  0, CF:0.860437, Len:  2, Fitness_tra: 24
Rule  6: 000000090000000000, Class:  1, CF:0.65688, Len:  1, Fitness_tra: 25
Rule  7: 009000000d00000000, Class:  0, CF:0.994248, Len:  2, Fitness_tra: 15
Rule  8: 0700000004b040e000, Class:  1, CF:0.773901, Len:  5, Fitness_tra: 2
Rule  9: 115020020101100529, Class:  0, CF:0.666348, Len: 11, Fitness_tra: 0
Rule 10: 555c1b8d1522111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8c1817182c82c14953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 030000005050005000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1151272281111225e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 13112c321159947415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0cc0007e000b000000, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: cd1211c525cc181122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 15318152258151111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1152c28211ccd2d119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 531111319e1d581185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 1331121c5551115115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 21121b19218c114211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 9565215c15d5521155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 00000c0000400800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 85d2212115c8181111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 25: 1532c1d1d585112151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1a658112345112b811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 22122b1521c1114151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 82184115818c147115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 821c17212181211355, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 5115c45c5511121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 5551415d81cc521288, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 13a182925915341555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e11822a11331651211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 51d224c51124141251, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 35: 21d21115c8c2175239, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 51184421c8821c1252, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 37: 11121c8d8521181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1182218388cc128141, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 39: 5d3111585511121193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1131121c51d5117259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1115cc5491d3912159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1118411c5882122313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 163d1c179359322111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 115117c5451258b221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 46: 51d8171117cc121151, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 47: d000000005000c0020, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 49: 51d8171117cc121151, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 50: 5611173211d99c5581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 818224151111c81181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1112148122887b4536, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 53: 11112ce233155c1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 5c5844414814221233, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 55: 513d221c15d5511115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 5958c1dc5111141211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 116124349915541d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 313172129e53112281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 212211212212411511, Class:  0, CF:0.997775, Len: 18, Fitness_tra: 0
Rule 60: 00000c004040009c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 62: c55b71411512182412, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 63: dcd122112c12214121, Class:  0, CF:0.81804, Len: 18, Fitness_tra: 0
Rule 64: 5282472511ccd81211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 66: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 67: 3111c21413d1312555, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a65c2313351128b15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 911814141355941215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: e11111571ed5144211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 71: 15e517111825241553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 00000c0040400b000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 931d81143ed1312181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1151811244cc14b831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 76: 11d4411588c1c11182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 0000008d008c000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 112421114441112312, Class:  0, CF:0.173464, Len: 18, Fitness_tra: -2
Rule 79: 000000000000000000, Class:  0, CF:1.11022e-16, Len:  0, Fitness_tra: 0
Rule 80: 2d182c851311242125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
