------Generation 0------
Rule  1: d152118811811121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 122c2b8141125c1122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 881112c54122d82427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1318721793133c4121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1122e41ed5111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 511d14111118111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 11f122315151521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d19111582588112213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e111c921955111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115825433d5324189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: c514211925c48c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 040000000000000000, Class:  1, CF:0.0685541, Len:  1, Fitness_tra: -83
Rule 82: 000000000000c00000, Class:  0, CF:0.0200335, Len:  1, Fitness_tra: 0
Rule 83: 111c21cd4511d11719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5531241d211c222421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c51212c9218cd212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c7000000000002, Class:  0, CF:0.812172, Len:  3, Fitness_tra: 0
Rule 87: 12514b2d2282182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 89: 00200b000000d00000, Class:  0, CF:0.960457, Len:  3, Fitness_tra: 15
Rule 90: 189211512288122191, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: e00004008070090090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21d1142d122c581211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001012c24101e70103, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 121c1be14182142181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d152128811551151e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12dc17211114821111, Class:  0, CF:0.990111, Len: 18, Fitness_tra: 0
Rule 97: 91e212e2111e111112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 1ad121a9114c224111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13dc4c1540ce8b1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 330041320e103b0015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4573
------Result------
Miss_rate(tra)	:32.4573
Miss_rate(tst)	:44.7059
ARL				:11.525

------Generation 8------
Rule  1: 000000008000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 241
Rule  2: 000000000000000400, Class:  0, CF:0.0587334, Len:  1, Fitness_tra: 76
Rule  3: c0000000000000c060, Class:  1, CF:0.81527, Len:  3, Fitness_tra: 15
Rule  4: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 0000cb000000000002, Class:  0, CF:0.807956, Len:  3, Fitness_tra: 1
Rule  6: 0800000005c0000000, Class:  0, CF:0.960682, Len:  3, Fitness_tra: 0
Rule  7: 00012010c001000010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  8: 913214e7919e611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5161415131d9311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d152118811811121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000007eb00b000000, Class:  1, CF:0.335222, Len:  4, Fitness_tra: 0
Rule 12: 331541329e13329415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 121227114841121261, Class:  1, CF:0.502406, Len: 18, Fitness_tra: 0
Rule 14: 1162111211511b2316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5111c4812228c74153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 11112115c221212113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 14112b2eb441472213, Class:  1, CF:0.722203, Len: 18, Fitness_tra: 0
Rule 18: 5d3224c123225122c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12182255151c1751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 511d221251d1171113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 19121234115531511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17dc141544c82b1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000007e007b000000, Class:  1, CF:0.721992, Len:  4, Fitness_tra: 0
Rule 24: 511414217c44221251, Class:  0, CF:0.99534, Len: 18, Fitness_tra: 0
Rule 25: 81112222158c5112d5, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 119112d21d1152c115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 11d114c22528511211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 215c441d2282211113, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 521c1711c521841211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 52dc24192822111133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55611491211d1c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 121c11451114521b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 589827128281124153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 34: e1a1441c9189117553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e152c323535141519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11512b1d8844d121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11122111828c142431, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: d8112b5c5585228133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 40: 531524d11185121413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 81514c51cd141211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 313142311951545d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e3d11549311111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116512e21319141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5cd211851228111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1635cc943e193c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 51572ccd21c8212188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d00b00000000050004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 50: 125c21c91141124651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1611c2e493d3e43285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 191581115151144829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211411c511c4111112, Class:  0, CF:0.255204, Len: 18, Fitness_tra: 0
Rule 54: 28d12225482c211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13114c11535d511231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55d1142d222c541215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 566114911111141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1112149491d5912185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 000012ce4102e80003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417717eb14b811111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11e5115455555c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c11111151512d1c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5cd114151c81822115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 136212175153e2181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 852224c311c1d1c221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: c1124125228c542418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111d415153d5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 8184248d451112478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 122c2b8141125c1122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 881112c54122d82427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1318721793133c4121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1122e41ed5111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 511d14111118111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 11f122315151521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d19111582588112213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e111c921955111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115825433d5324189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: c514211925c48c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 040000000000000000, Class:  1, CF:0.0685541, Len:  1, Fitness_tra: -83
Rule 82: 000000000000c00000, Class:  0, CF:0.0200335, Len:  1, Fitness_tra: 0
Rule 83: 111c21cd4511d11719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5531241d211c222421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c51212c9218cd212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c7000000000002, Class:  0, CF:0.812172, Len:  3, Fitness_tra: 0
Rule 87: 12514b2d2282182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 89: 00200b000000d00000, Class:  0, CF:0.960457, Len:  3, Fitness_tra: 15
Rule 90: 189211512288122191, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: e00004008070090090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21d1142d122c581211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001012c24101e70103, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 121c1be14182142181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d152128811551151e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12dc17211114821111, Class:  0, CF:0.990111, Len: 18, Fitness_tra: 0
Rule 97: 91e212e2111e111112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 1ad121a9114c224111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13dc4c1540ce8b1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 330041320e103b0015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4573
------Result------
Miss_rate(tra)	:32.4573
Miss_rate(tst)	:44.7059
ARL				:11.525

------Generation 9------
Rule  1: 000000008000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 241
Rule  2: 000000000000000400, Class:  0, CF:0.0587334, Len:  1, Fitness_tra: 76
Rule  3: c0000000000000c060, Class:  1, CF:0.81527, Len:  3, Fitness_tra: 15
Rule  4: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 0000cb000000000002, Class:  0, CF:0.807956, Len:  3, Fitness_tra: 1
Rule  6: 0800000005c0000000, Class:  0, CF:0.960682, Len:  3, Fitness_tra: 0
Rule  7: 00012010c001000010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  8: 913214e7919e611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5161415131d9311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d152118811811121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000007eb00b000000, Class:  1, CF:0.335222, Len:  4, Fitness_tra: 0
Rule 12: 331541329e13329415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 121227114841121261, Class:  1, CF:0.502406, Len: 18, Fitness_tra: 0
Rule 14: 1162111211511b2316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5111c4812228c74153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 11112115c221212113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 14112b2eb441472213, Class:  1, CF:0.722203, Len: 18, Fitness_tra: 0
Rule 18: 5d3224c123225122c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12182255151c1751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 511d221251d1171113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 19121234115531511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17dc141544c82b1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000007e007b000000, Class:  1, CF:0.721992, Len:  4, Fitness_tra: 0
Rule 24: 511414217c44221251, Class:  0, CF:0.99534, Len: 18, Fitness_tra: 0
Rule 25: 81112222158c5112d5, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 119112d21d1152c115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 11d114c22528511211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 215c441d2282211113, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 521c1711c521841211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 52dc24192822111133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55611491211d1c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 121c11451114521b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 589827128281124153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 34: e1a1441c9189117553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e152c323535141519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11512b1d8844d121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11122111828c142431, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: d8112b5c5585228133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 40: 531524d11185121413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 81514c51cd141211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 313142311951545d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e3d11549311111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116512e21319141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5cd211851228111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1635cc943e193c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 51572ccd21c8212188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d00b00000000050004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 50: 125c21c91141124651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1611c2e493d3e43285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 191581115151144829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211411c511c4111112, Class:  0, CF:0.255204, Len: 18, Fitness_tra: 0
Rule 54: 28d12225482c211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13114c11535d511231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55d1142d222c541215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 566114911111141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1112149491d5912185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 000012ce4102e80003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417717eb14b811111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11e5115455555c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c11111151512d1c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5cd114151c81822115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 136212175153e2181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 852224c311c1d1c221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: c1124125228c542418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111d415153d5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 8184248d451112478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 122c2b8141125c1122, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 70: 881112c54122d82427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 1318721793133c4121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e1122e41ed5111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 73: 511d14111118111111, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 74: 11f122315151521151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: d19111582588112213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1e111c921955111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115825433d5324189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 0000000000080800c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 80: c514211925c48c1121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 040000000000000000, Class:  1, CF:0.0685541, Len:  1, Fitness_tra: -83
Rule 82: 000000000000c00000, Class:  0, CF:0.0200335, Len:  1, Fitness_tra: 0
Rule 83: 111c21cd4511d11719, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5531241d211c222421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: c51212c9218cd212c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000c7000000000002, Class:  0, CF:0.812172, Len:  3, Fitness_tra: 0
Rule 87: 12514b2d2282182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 89: 00200b000000d00000, Class:  0, CF:0.960457, Len:  3, Fitness_tra: 15
Rule 90: 189211512288122191, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 91: e00004008070090090, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21d1142d122c581211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 001012c24101e70103, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 94: 121c1be14182142181, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 95: d152128811551151e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 12dc17211114821111, Class:  0, CF:0.990111, Len: 18, Fitness_tra: 0
Rule 97: 91e212e2111e111112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 98: 1ad121a9114c224111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13dc4c1540ce8b1292, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 330041320e103b0015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:32.4573
------Result------
Miss_rate(tra)	:32.4573
Miss_rate(tst)	:44.7059
ARL				:11.525

------Generation 10------
Rule  1: 000000008000000000, Class:  0, CF:  1, Len:  1, Fitness_tra: 241
Rule  2: 000000000000000400, Class:  0, CF:0.0587334, Len:  1, Fitness_tra: 76
Rule  3: c0000000000000c060, Class:  1, CF:0.81527, Len:  3, Fitness_tra: 15
Rule  4: 000000b60000000000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule  5: 0000cb000000000002, Class:  0, CF:0.807956, Len:  3, Fitness_tra: 1
Rule  6: 0800000005c0000000, Class:  0, CF:0.960682, Len:  3, Fitness_tra: 0
Rule  7: 00012010c001000010, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  8: 913214e7919e611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5161415131d9311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d152118811811121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0000007eb00b000000, Class:  1, CF:0.335222, Len:  4, Fitness_tra: 0
Rule 12: 331541329e13329415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 121227114841121261, Class:  1, CF:0.502406, Len: 18, Fitness_tra: 0
Rule 14: 1162111211511b2316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 5111c4812228c74153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 16: 11112115c221212113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 14112b2eb441472213, Class:  1, CF:0.722203, Len: 18, Fitness_tra: 0
Rule 18: 5d3224c123225122c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 12182255151c1751d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 511d221251d1171113, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 21: 19121234115531511d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 17dc141544c82b1191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0000007e007b000000, Class:  1, CF:0.721992, Len:  4, Fitness_tra: 0
Rule 24: 511414217c44221251, Class:  0, CF:0.99534, Len: 18, Fitness_tra: 0
Rule 25: 81112222158c5112d5, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 26: 119112d21d1152c115, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 27: 11d114c22528511211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 28: 215c441d2282211113, Class:  1, CF:  1, Len: 18, Fitness_tra: 0
Rule 29: 521c1711c521841211, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 30: 52dc24192822111133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 55611491211d1c218d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 121c11451114521b11, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 33: 589827128281124153, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 34: e1a1441c9189117553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 3e152c323535141519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11512b1d8844d121c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 11122111828c142431, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 38: d8112b5c5585228133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 40: 531524d11185121413, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 81514c51cd141211c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 313142311951545d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e3d11549311111251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 116512e21319141515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 5cd211851228111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1635cc943e193c1281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 51572ccd21c8212188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d00b00000000050004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 50: 125c21c91141124651, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1611c2e493d3e43285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 191581115151144829, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 211411c511c4111112, Class:  0, CF:0.255204, Len: 18, Fitness_tra: 0
Rule 54: 28d12225482c211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 13114c11535d511231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 55d1142d222c541215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 566114911111141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1112149491d5912185, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 59: 000012ce4102e80003, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1417717eb14b811111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11e5115455555c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: c11111151512d1c111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 5cd114151c81822115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 136212175153e2181d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 852224c311c1d1c221, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 66: c1124125228c542418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 111d415153d5111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 8184248d451112478c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
