------Generation 0------
Rule  1: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 22f5113611145, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 3a11531111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 21: 02621a5100031, Class:  1, CF:0.994462, Len:  9, Fitness_tra: 2
Rule 22: 1a32155152111, Class:  1, CF:0.986184, Len: 13, Fitness_tra: 2
Rule 23: 1af5111988111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 3ff51285d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: a12831d195512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 36a56111d1585, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 27: 256d851351823, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 747dc1911d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 63f1115531811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b113c255e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 14761512d13d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 612115d5c55e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 72a11ee921153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1e11d25385511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: fe111c8153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 117ed21d511d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112eddec81313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b4b1331211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7245111815d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e7139121519c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31449d51515e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1538118511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a15553515433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7121582519918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2126175da9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 020b9f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7832131351118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1db83111189e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 13f1533111816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1243d19c35118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: faf5315d1d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21a181e11218a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b141531151393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 02070a6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 47b3135121115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f923812d11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 45a591c15332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13b115d519118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b1b1129da1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c62538315182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18f1813122881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b23d91c8161d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 334545ed31942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7241d235189d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 617519d255535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bc351555dd558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b7b3153852e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 42f1111111585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a32555182121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1d4e112155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a921912525e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28ad81151e5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1e28e1821d33d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 41f1112d8d145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 313531899d185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f2511921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1b26c8115531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b111188299335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3121155595911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 63b11258d5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6eb5d2211131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1113912555825, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 71f5529111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 6362a2c11182d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 19258831a1345, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b86d31c519518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2c12131985128, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 88: 2815153182111, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 89: 18f131151111c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 224e2c15693d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b3b1125855915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 122259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 93: 80d1411120182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c1625515112e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: f1111c8155511, Class:  0, CF:0.0285524, Len: 13, Fitness_tra: 4
Rule 96: 1129582599521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 010110d0c55e0, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 98: 62625ae511442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 113531899d184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f100eb00191c0, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
------Current------
Miss_rate(tra)	:50.1684
------Result------
Miss_rate(tra)	:50.1684
Miss_rate(tst)	:48.4848
ARL				:11.5

------Generation 7------
Rule  1: 00004000304d0, Class:  0, CF:0.0591875, Len:  4, Fitness_tra: 164
Rule  2: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 57
Rule  3: f111111121151, Class:  0, CF:0.898892, Len: 13, Fitness_tra: 38
Rule  4: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 24
Rule  5: 000000609000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 16
Rule  6: 2815153182111, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule  7: 11a181e182181, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  8: 2500450051423, Class:  0, CF:0.159921, Len:  9, Fitness_tra: 7
Rule  9: 113d125181113, Class:  0, CF:0.844419, Len: 13, Fitness_tra: 12
Rule 10: 251381125d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 11: 2812111111155, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 12: f111111121155, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 172321351d31d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 14: 222259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: f1111c8155511, Class:  0, CF:0.0285524, Len: 13, Fitness_tra: 4
Rule 16: 223291c153112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 17: a162351912c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 18: a2223165b521d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 19: f100eb00191c0, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 20: 6f3dd15181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 1111d213255c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 22: 22f5113611145, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 23: 1a32155152111, Class:  1, CF:0.986184, Len: 13, Fitness_tra: 2
Rule 24: 2c12131985128, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 3a11531111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 02621a5100031, Class:  1, CF:0.994462, Len:  9, Fitness_tra: 8
Rule 27: 1af5111988111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: 010110d0c55e0, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 29: 3ff51285d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: a12831d195512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 122259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 36a56111d1585, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 747dc1911d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1e11d25385511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: fe111c8153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 117ed21d511d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112eddec81313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b4b1331211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7245111815d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e7139121519c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31449d51515e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1538118511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a15553515433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7121582519918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2126175da9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 020b9f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7832131351118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1db83111189e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 13f1533111816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1243d19c35118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: faf5315d1d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21a181e11218a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b141531151393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 02070a6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 47b3135121115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f923812d11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 45a591c15332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13b115d519118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b1b1129da1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c62538315182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18f1813122881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b23d91c8161d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 334545ed31942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7241d235189d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 617519d255535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bc351555dd558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b7b3153852e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 42f1111111585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a32555182121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1d4e112155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a921912525e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28ad81151e5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1e28e1821d33d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 41f1112d8d145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 313531899d185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f2511921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1b26c8115531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b111188299335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3121155595911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 63b11258d5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6322213d11511, Class:  0, CF:  1, Len: 13, Fitness_tra: 22
Rule 82: 48f1113152c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7cf1c31389321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1a1385189d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 19415312d155a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f1f1d1dd51529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 791cd11158513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bcb3711dee3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16f1593311819, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 90: b1a1111111c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2200450611143, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 92: 62000ac09144c, Class:  1, CF:0.517802, Len:  9, Fitness_tra: -2
Rule 93: b2b19258159d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1503c6304d30c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2226812d11131, Class:  0, CF:0.99351, Len: 13, Fitness_tra: 16
Rule 96: 256d851381825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 1121d1d3955c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 98: 616231c49112d, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 99: 65628513a4423, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3517815252511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.7811
------Result------
Miss_rate(tra)	:44.7811
Miss_rate(tst)	:42.4242
ARL				:11.5238

------Generation 8------
Rule  1: 00004000304d0, Class:  0, CF:0.0591875, Len:  4, Fitness_tra: 164
Rule  2: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 57
Rule  3: f111111121151, Class:  0, CF:0.898892, Len: 13, Fitness_tra: 38
Rule  4: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 24
Rule  5: 000000609000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 16
Rule  6: 2815153182111, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule  7: 11a181e182181, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  8: 2500450051423, Class:  0, CF:0.159921, Len:  9, Fitness_tra: 7
Rule  9: 113d125181113, Class:  0, CF:0.844419, Len: 13, Fitness_tra: 12
Rule 10: 251381125d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 11: 2812111111155, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 12: f111111121155, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 172321351d31d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 14: 222259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: f1111c8155511, Class:  0, CF:0.0285524, Len: 13, Fitness_tra: 4
Rule 16: 223291c153112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 17: a162351912c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 3
Rule 18: a2223165b521d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 19: f100eb00191c0, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 20: 6f3dd15181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 1111d213255c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 22: 22f5113611145, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 23: 1a32155152111, Class:  1, CF:0.986184, Len: 13, Fitness_tra: 2
Rule 24: 2c12131985128, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 3a11531111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 02621a5100031, Class:  1, CF:0.994462, Len:  9, Fitness_tra: 8
Rule 27: 1af5111988111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: 010110d0c55e0, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 29: 3ff51285d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: a12831d195512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 122259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 36a56111d1585, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 747dc1911d155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1e11d25385511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: fe111c8153111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 117ed21d511d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112eddec81313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b4b1331211111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 7245111815d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e7139121519c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 31449d51515e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1538118511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 6a15553515433, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7121582519918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2126175da9145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 020b9f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7832131351118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1db83111189e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 13f1533111816, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1243d19c35118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: faf5315d1d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 21a181e11218a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b141531151393, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 02070a6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 47b3135121115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: f923812d11131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 45a591c15332d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 13b115d519118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b1b1129da1588, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 4c62538315182, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 18f1813122881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b23d91c8161d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 334545ed31942, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7241d235189d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 617519d255535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bc351555dd558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b7b3153852e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 42f1111111585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1a32555182121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 70: 1d4e112155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11a921912525e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 28ad81151e5c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1e28e1821d33d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 41f1112d8d145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 313531899d185, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b1f2511921119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1b26c8115531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b111188299335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 3121155595911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 63b11258d5915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6322213d11511, Class:  0, CF:  1, Len: 13, Fitness_tra: 22
Rule 82: 48f1113152c13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 7cf1c31389321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1a1385189d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 19415312d155a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f1f1d1dd51529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 791cd11158513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: bcb3711dee3d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 16f1593311819, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 90: b1a1111111c53, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2200450611143, Class:  0, CF:  1, Len: 10, Fitness_tra: 8
Rule 92: 62000ac09144c, Class:  1, CF:0.517802, Len:  9, Fitness_tra: -2
Rule 93: b2b19258159d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1503c6304d30c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2226812d11131, Class:  0, CF:0.99351, Len: 13, Fitness_tra: 16
Rule 96: 256d851381825, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 1121d1d3955c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 98: 616231c49112d, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 99: 65628513a4423, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3517815252511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.7811
------Result------
Miss_rate(tra)	:44.7811
Miss_rate(tst)	:42.4242
ARL				:11.5238

------Generation 9------
Rule  1: 00004000304d0, Class:  0, CF:0.0591875, Len:  4, Fitness_tra: 163
Rule  2: 00004c00a0040, Class:  0, CF:  1, Len:  4, Fitness_tra: 57
Rule  3: f111111121151, Class:  0, CF:0.898892, Len: 13, Fitness_tra: 35
Rule  4: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 24
Rule  5: 6322213d11511, Class:  0, CF:  1, Len: 13, Fitness_tra: 22
Rule  6: 000000609000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 15
Rule  7: 2226812d11131, Class:  0, CF:0.99351, Len: 13, Fitness_tra: 16
Rule  8: 11a181e182181, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  9: 113d125181113, Class:  0, CF:0.844419, Len: 13, Fitness_tra: 13
Rule 10: 251381125d152, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 11: 2812111111155, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 12: 2815153182111, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 13: 616231c49112d, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 14: 02621a5100031, Class:  1, CF:0.994462, Len:  9, Fitness_tra: 4
Rule 15: 2200450611143, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 16: f111111121155, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 17: 2500450051423, Class:  0, CF:0.159921, Len:  9, Fitness_tra: 10
Rule 18: 172321351d31d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 19: 223291c153112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 20: f1111c8155511, Class:  0, CF:0.0285524, Len: 13, Fitness_tra: 4
Rule 21: a162351912c11, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 22: 1111d213255c5, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 23: f100eb00191c0, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 24: 6f3dd15181111, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 25: 22f5113611145, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: a2223165b521d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 27: 3a11531111111, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 1a32155152111, Class:  1, CF:0.986184, Len: 13, Fitness_tra: 2
Rule 29: 2c12131985128, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 30: 1af5111988111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 122259551121e, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: a12831d195512, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 16f1593311819, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
