------Generation 0------
Rule  1: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 138
Miss_rate(tra)	:25.5892
------Result------
Miss_rate(tra)	:25.5892
Miss_rate(tst)	:31.3131
ARL				:11.3721

------Generation 8------
Rule  1: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 94
Rule  2: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 118
Rule  3: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 107
Rule  4: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 67
Rule  5: 6361111111823, Class:  0, CF:0.836675, Len: 13, Fitness_tra: 13
Rule  6: 36a511311c811, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule  7: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  8: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 14
Rule  9: 33f8112151e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 10: e161110151c21, Class:  0, CF:0.603705, Len: 12, Fitness_tra: 11
Rule 11: 2cf12118c1413, Class:  0, CF:0.971571, Len: 13, Fitness_tra: 6
Rule 12: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 13: aff1181181853, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 14: 1364911118182, Class:  0, CF:0.992387, Len: 13, Fitness_tra: 3
Rule 15: 66f811111181d, Class:  0, CF:0.990912, Len: 13, Fitness_tra: 6
Rule 16: 0004000d00c8f, Class:  1, CF:0.759841, Len:  5, Fitness_tra: 5
Rule 17: 2835312221112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 18: 00000d60000c5, Class:  0, CF:0.994683, Len:  4, Fitness_tra: 5
Rule 19: 1111352425111, Class:  0, CF:0.999636, Len: 13, Fitness_tra: 4
Rule 20: 1aa2113158c11, Class:  0, CF:0.998706, Len: 13, Fitness_tra: 4
Rule 21: f369112111825, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: f1651d2841721, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 24: 2131114151521, Class:  0, CF:0.91611, Len: 13, Fitness_tra: 2
Rule 25: 222313dc1d331, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 0004000d00c2f, Class:  1, CF:0.502279, Len:  5, Fitness_tra: 1
Rule 27: 06f11c513182d, Class:  0, CF:0.947282, Len: 12, Fitness_tra: 2
Rule 28: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 1
Rule 29: 13a1392d8d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: 28f115151354d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 060050e002dcd, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 33: 38e2953311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 6331d5d111116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: b11d5cd511151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f13521e512c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 126d352521215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 714128193e658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15218115e1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111138113128, Class:  0, CF:0.936295, Len: 13, Fitness_tra: 0
Rule 82: 0f05000930d05, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 72191981c5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2233d8ddc34d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4538317111581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2d15152811c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 87: 726558c511c81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4d6c31231912d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0007000090000, Class:  0, CF:0.607276, Len:  0, Fitness_tra: 0
Rule 90: 1638353318c11, Class:  0, CF:0.999024, Len: 13, Fitness_tra: 0
Rule 91: 23a291111b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 52
Rule 93: 6131111111d1b, Class:  0, CF:0.852804, Len: 13, Fitness_tra: 11
Rule 94: 033150091654d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 66a8111128cec, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 96: 7175356135111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 20320d2021012, Class:  0, CF:0.784412, Len:  9, Fitness_tra: 34
Rule 98: 183d11151112e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f362913118115, Class:  0, CF:0.999508, Len: 13, Fitness_tra: 0
Rule100: 3131951d25511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.5892
------Result------
Miss_rate(tra)	:25.5892
Miss_rate(tst)	:31.3131
ARL				:11.3721

------Generation 9------
Rule  1: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 119
Rule  2: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 104
Rule  3: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 94
Rule  4: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 67
Rule  5: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 52
Rule  6: 20320d2021012, Class:  0, CF:0.784412, Len:  9, Fitness_tra: 34
Rule  7: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 11
Rule  8: 6361111111823, Class:  0, CF:0.836675, Len: 13, Fitness_tra: 9
Rule  9: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 6131111111d1b, Class:  0, CF:0.852804, Len: 13, Fitness_tra: 8
Rule 11: e161110151c21, Class:  0, CF:0.603705, Len: 12, Fitness_tra: 11
Rule 12: 33f8112151e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 36a511311c811, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 14: aff1181181853, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 15: 66f811111181d, Class:  0, CF:0.990912, Len: 13, Fitness_tra: 6
Rule 16: 2cf12118c1413, Class:  0, CF:0.971571, Len: 13, Fitness_tra: 6
Rule 17: 0004000d00c8f, Class:  1, CF:0.759841, Len:  5, Fitness_tra: 5
Rule 18: 00000d60000c5, Class:  0, CF:0.994683, Len:  4, Fitness_tra: 5
Rule 19: 1111352425111, Class:  0, CF:0.999636, Len: 13, Fitness_tra: 4
Rule 20: 1aa2113158c11, Class:  0, CF:0.998706, Len: 13, Fitness_tra: 4
Rule 21: f369112111825, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 23: 2835312221112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 24: 1364911118182, Class:  0, CF:0.992387, Len: 13, Fitness_tra: 2
Rule 25: 222313dc1d331, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 06f11c513182d, Class:  0, CF:0.947282, Len: 12, Fitness_tra: 2
Rule 27: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 2131114151521, Class:  0, CF:0.91611, Len: 13, Fitness_tra: 2
Rule 29: f1651d2841721, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: 13a1392d8d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 060050e002dcd, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 33: 38e2953311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 0004000d00c2f, Class:  1, CF:0.502279, Len:  5, Fitness_tra: 1
Rule 35: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 1
Rule 36: 66a8111128cec, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 37: 28f115151354d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 714128193e658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15218115e1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6efc19218d38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 06020000a8d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 83: 4133d511c9225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b831562c45311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12a9e98423ec1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f1b1d8281515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 45f135511953d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a632e2c59e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 61f1382553d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 723135c553111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6038011121b12, Class:  0, CF:  1, Len: 11, Fitness_tra: 18
Rule 92: 00045de00000d, Class:  0, CF:0.408763, Len:  5, Fitness_tra: 2
Rule 93: 0c07118110899, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 61185511c1151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 39091010ce8c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 70218d15011c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1131c1165b1c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 98: 222123189d411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6232111111d13, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule100: 2cf1211156615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.3648
------Result------
Miss_rate(tra)	:25.3648
Miss_rate(tst)	:30.303
ARL				:11.0638

------Generation 10------
Rule  1: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 119
Rule  2: 0007018110009, Class:  0, CF:0.964348, Len:  6, Fitness_tra: 104
Rule  3: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 94
Rule  4: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 67
Rule  5: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 52
Rule  6: 20320d2021012, Class:  0, CF:0.784412, Len:  9, Fitness_tra: 34
Rule  7: f362122141825, Class:  0, CF:0.949773, Len: 13, Fitness_tra: 11
Rule  8: 6361111111823, Class:  0, CF:0.836675, Len: 13, Fitness_tra: 9
Rule  9: 66f8111121b1c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 6131111111d1b, Class:  0, CF:0.852804, Len: 13, Fitness_tra: 8
Rule 11: e161110151c21, Class:  0, CF:0.603705, Len: 12, Fitness_tra: 11
Rule 12: 33f8112151e11, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 13: 36a511311c811, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 14: aff1181181853, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 15: 66f811111181d, Class:  0, CF:0.990912, Len: 13, Fitness_tra: 6
Rule 16: 2cf12118c1413, Class:  0, CF:0.971571, Len: 13, Fitness_tra: 6
Rule 17: 0004000d00c8f, Class:  1, CF:0.759841, Len:  5, Fitness_tra: 5
Rule 18: 00000d60000c5, Class:  0, CF:0.994683, Len:  4, Fitness_tra: 5
Rule 19: 1111352425111, Class:  0, CF:0.999636, Len: 13, Fitness_tra: 4
Rule 20: 1aa2113158c11, Class:  0, CF:0.998706, Len: 13, Fitness_tra: 4
Rule 21: f369112111825, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 22: 22a211114e213, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 23: 2835312221112, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 24: 1364911118182, Class:  0, CF:0.992387, Len: 13, Fitness_tra: 2
Rule 25: 222313dc1d331, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 06f11c513182d, Class:  0, CF:0.947282, Len: 12, Fitness_tra: 2
Rule 27: 66f81c511181d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 2131114151521, Class:  0, CF:0.91611, Len: 13, Fitness_tra: 2
Rule 29: f1651d2841721, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 30: 13a1392d8d213, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 32e135e511141, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 060050e002dcd, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 33: 38e2953311111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: 0004000d00c2f, Class:  1, CF:0.502279, Len:  5, Fitness_tra: 1
Rule 35: 1232453311111, Class:  0, CF:0.998327, Len: 13, Fitness_tra: 1
Rule 36: 66a8111128cec, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 37: 28f115151354d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 714128193e658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15218115e1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: fef1112121e22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1331511918181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111558585111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 42a1115d55358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41a211541391d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3e781d2215531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348182d51511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f9b31521111d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 317d951d25211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 7133515511d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1d7351d115192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b161314151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 4cb1d53215353, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 63b8151151138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 030bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 61411211615c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 723111225e1dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7275516138511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f3b512dc3d15d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: f91291d555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 63a55223d1c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 11b1885959911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: f1351d311821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 3979151dc58d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3aad911515129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f5c1e5115b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 42a5231911221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 15b1163251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: f3f1113321113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191152cd5513d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 66f13d5811511, Class:  1, CF:0.965416, Len: 13, Fitness_tra: 0
Rule 71: 42b5563c12111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: a341561c2c591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 42bc353551163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 117e18d551918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 24151d3868511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 244128981555d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 18311116511ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b74e112113112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2c23211131325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4728dc1591112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6efc19218d38c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 06020000a8d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 83: 4133d511c9225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b831562c45311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 12a9e98423ec1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: f1b1d8281515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 45f135511953d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a632e2c59e118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 61f1382553d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 723135c553111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 6038011121b12, Class:  0, CF:  1, Len: 11, Fitness_tra: 18
Rule 92: 00045de00000d, Class:  0, CF:0.408763, Len:  5, Fitness_tra: 2
Rule 93: 0c07118110899, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 61185511c1151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 95: 39091010ce8c8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 70218d15011c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1131c1165b1c0, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 98: 222123189d411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6232111111d13, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule100: 2cf1211156615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:25.3648
------Result------
Miss_rate(tra)	:25.3648
Miss_rate(tst)	:30.303
ARL				:11.0638

------Generation 20------
Rule  1: 0007000030000, Class:  0, CF:0.835716, Len:  2, Fitness_tra: 233
Rule  2: 000c054000000, Class:  0, CF:0.987531, Len:  3, Fitness_tra: 122
Rule  3: 000400300000d, Class:  0, CF:0.961272, Len:  3, Fitness_tra: 88
Rule  4: 0007000090000, Class:  0, CF:0.607276, Len:  2, Fitness_tra: 50
Rule  5: 0007000d00c20, Class:  0, CF:0.653273, Len:  4, Fitness_tra: 38
Rule  6: 22a211114c213, Class:  0, CF:0.991578, Len: 13, Fitness_tra: 32
Rule  7: 00000d00c000d, Class:  0, CF:0.806905, Len:  3, Fitness_tra: 34
Rule  8: 66000131cc001, Class:  0, CF:0.987153, Len:  8, Fitness_tra: 25
Rule  9: 6108000190522, Class:  0, CF:0.989654, Len:  8, Fitness_tra: 19
Rule 10: 636101111c801, Class:  0, CF:0.866187, Len: 11, Fitness_tra: 12
