------Generation 0------
Rule  1: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: a1a559128501e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 12f7559151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 11a152288a591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4423211d5d052, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.65208
------Result------
Miss_rate(tra)	:9.65208
Miss_rate(tst)	:9.09091
ARL				:8.90909

------Generation 8------
Rule  1: 0008000000000, Class:  0, CF:0.997126, Len:  1, Fitness_tra: 450
Rule  2: 000c000020000, Class:  0, CF:0.967635, Len:  2, Fitness_tra: 169
Rule  3: 0007000030000, Class:  0, CF:0.84432, Len:  2, Fitness_tra: 80
Rule  4: 03070800c0000, Class:  0, CF:0.745257, Len:  4, Fitness_tra: 11
Rule  5: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule  6: 0c053088d0000, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  7: f127359813115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: aa151d3281811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.989262, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4d32615559a15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.730624, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000030000, Class:  0, CF:0.84432, Len:  0, Fitness_tra: 0
Rule 82: 06000060a005d, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 83: 000700300000d, Class:  0, CF:0.914983, Len:  3, Fitness_tra: 14
Rule 84: 126431d113812, Class:  0, CF:0.992071, Len: 13, Fitness_tra: 0
Rule 85: fe12115252152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3632131951811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 22b1126d18918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0007065ec0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7421113823511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 14725d3129513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0004060e20304, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2d15a5554121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: ea65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 38f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 19032dc111191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7471595819915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 20c3501020015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0009e101052e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c007e00000d00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7425630d15131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.53984
------Result------
Miss_rate(tra)	:9.53984
Miss_rate(tst)	:9.09091
ARL				:8.11111

------Generation 9------
Rule  1: 0008000000000, Class:  0, CF:0.997126, Len:  1, Fitness_tra: 449
Rule  2: 000c000020000, Class:  0, CF:0.967635, Len:  2, Fitness_tra: 167
Rule  3: 0007000030000, Class:  0, CF:0.84432, Len:  2, Fitness_tra: 81
Rule  4: 000700300000d, Class:  0, CF:0.914983, Len:  3, Fitness_tra: 14
Rule  5: 03070800c0000, Class:  0, CF:0.745257, Len:  4, Fitness_tra: 9
Rule  6: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 10
Rule  7: 0c053088d0000, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  8: 6fa12a69c8113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: aa151d3281811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: 2176851155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.989262, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4d32615559a15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.730624, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 31fc5111122c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 28a71113c9151, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 83: 781b1159c92d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000b065ec0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1317911851111, Class:  0, CF:0.931935, Len: 13, Fitness_tra: 0
Rule 86: a9471512d5511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: ad425335d125a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3ea453512d951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000400900000d, Class:  0, CF:0.906212, Len:  3, Fitness_tra: 3
Rule 90: 1d178631d8111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2115d11211215, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 310510c121191, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 93: 1d15156934221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7421d33c1813c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a4256d0511a31, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 96: c993158500d20, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21a35c122dc15, Class:  0, CF:0.915875, Len: 13, Fitness_tra: 0
Rule 98: 6a7d312155121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1813115250959, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 66b11581c1113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.42761
------Result------
Miss_rate(tra)	:9.42761
Miss_rate(tst)	:9.09091
ARL				:8.95652

------Generation 10------
Rule  1: 0008000000000, Class:  0, CF:0.997126, Len:  1, Fitness_tra: 403
Rule  2: 000c000020000, Class:  0, CF:0.967635, Len:  2, Fitness_tra: 102
Rule  3: 0007000030000, Class:  0, CF:0.84432, Len:  2, Fitness_tra: 36
Rule  4: 000700300000d, Class:  0, CF:0.914983, Len:  3, Fitness_tra: 2
Rule  5: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  6: 03070800c0000, Class:  0, CF:0.745257, Len:  4, Fitness_tra: 10
Rule  7: 000400900000d, Class:  0, CF:0.906212, Len:  3, Fitness_tra: 1
Rule  8: 0c053088d0000, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  9: 28a71113c9151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 10: aa151d3281811, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 0008000c80000, Class:  0, CF:0.989262, Len:  3, Fitness_tra: 0
Rule 12: 4115c11e2c115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 424e581d11d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b16d211311881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 4d32615559a15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 61b91d1911158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: f679152185de2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 41fc151119991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4423288d151d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 31713c1211512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 69b851d511121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7171d11111215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a33cd15518823, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: aa11118d11511, Class:  1, CF:0.730624, Len: 13, Fitness_tra: 0
Rule 25: f921955525355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 18f95d8151151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 16a55c9d15c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 78a129e151229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 11a5819d25859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 6aa15d5551d2e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 3911145c3d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b421d13c181dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3a351c51138ce, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 2d6131251111d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1145d9328811e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: f3a111151182d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 314511252e212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: b5fc5d1152811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 25f855551518e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 7532332313511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 221311155d958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: f3115555c1251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3e291d191515c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: f975111881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 181385dc51999, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a1a5e21511859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: b4215955c5115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4211151111525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 11a1522881551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: f66115181e5d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 4231181113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 2141258159d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: fe15355dd518d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1d1dd1155d549, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 4511859dd5952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 423181631114d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 24158538e151c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a3a1d31111855, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 59: 1165a22155581, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 60: 19b5191551138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 634141e933111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 31b515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a1f59d1511119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 3a65e45531c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: f3a2de3528881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6d7d55d155111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: ffa1d1952d551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1aa918151dc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 21b3511225115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a97d181131918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 247513881991e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1361151381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f92321cd1159d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3178311115391, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 7b713117d11e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1c1553212d331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1929912295815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4cf53589d5158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1972116935121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 42a3158529559, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b17285d135311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0004060e0d000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0007000090000, Class:  0, CF:0.587518, Len:  2, Fitness_tra: 1
Rule 84: 35b1e19111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0000000004002, Class:  0, CF:0.836826, Len:  2, Fitness_tra: 168
Rule 86: 11449d58151e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0004060e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2cf4e55111551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 714cd1e538151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 2121131515111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 4421813388e43, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0c251088d5501, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 2008108c80900, Class:  0, CF:  1, Len:  7, Fitness_tra: 0
Rule 94: f1a5859d25851, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0107d10010000, Class:  0, CF:0.819069, Len:  5, Fitness_tra: 1
Rule 96: 3105000021000, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 97: 0305003edc10d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: fa151555dd180, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: f975e01881191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 0c151018d1525, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:7.44

------Generation 20------
Rule  1: 0008000000000, Class:  0, CF:0.997126, Len:  1, Fitness_tra: 403
Rule  2: 000c000020000, Class:  0, CF:0.967635, Len:  2, Fitness_tra: 102
Rule  3: 0007000030000, Class:  0, CF:0.84432, Len:  2, Fitness_tra: 36
Rule  4: 000700300000d, Class:  0, CF:0.914983, Len:  3, Fitness_tra: 2
Rule  5: 0007e00000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule  6: 03070800c0000, Class:  0, CF:0.745257, Len:  4, Fitness_tra: 10
Rule  7: 000400900000d, Class:  0, CF:0.906212, Len:  3, Fitness_tra: 1
Rule  8: 0c053088d0000, Class:  0, CF:  1, Len:  6, Fitness_tra: 1
Rule  9: 28a71113c9151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
