------Generation 0------
Rule  1: 1265132d11541, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 41: 7ca53528161d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 117518ed15348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13385315d1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6923d53c89551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a34c921511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6941125231122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f1a1151585521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b5a241e111421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f57111259113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: febce15191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261ddc153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1578181592515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7141231193115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 65b321811d955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 427a12181d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: adb1115512931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 614ce225511d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7271181131395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 244111119851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2a1ed1c2e5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4ca51d3111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7413891115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f118198518118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15f2912123315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 41285534d5ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75f1558188511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1811d551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 783185d658111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a5951581511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 224111515e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332d9252512dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 211815c1d514d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 3913215195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: f311591218995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: fa31521155811, Class:  1, CF:0.208564, Len: 13, Fitness_tra: 0
Rule 83: 000505000ed00, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 84: 11a2311111111, Class:  0, CF:0.989461, Len: 13, Fitness_tra: 41
Rule 85: 13b525e995121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1f6d55551121e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b51cd939bcc86, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0007e200c02d0, Class:  0, CF:0.976433, Len:  6, Fitness_tra: 11
Rule 89: 3115928851221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: f9b8d155911c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3101511320c10, Class:  0, CF:0.815577, Len: 10, Fitness_tra: 84
Rule 92: 611113d911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: bc1581e11c181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 25f111cd29111, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 95: ff180921e9111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3003e5b31141e, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 97: 01a2511c5819d, Class:  1, CF:0.995257, Len: 12, Fitness_tra: 0
Rule 98: 2da5512113113, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 45a115d3511b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 332d9263512dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:50.0561
------Result------
Miss_rate(tra)	:50.0561
Miss_rate(tst)	:44.4444
ARL				:11.2889

------Generation 7------
Rule  1: 0000000090000, Class:  0, CF:0.791963, Len:  1, Fitness_tra: 102
Rule  2: 3101511320c10, Class:  0, CF:0.815577, Len: 10, Fitness_tra: 84
Rule  3: 11a2311111111, Class:  0, CF:0.989461, Len: 13, Fitness_tra: 41
Rule  4: 21fd121281d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 28
Rule  5: 03070000c000e, Class:  0, CF:0.920594, Len:  4, Fitness_tra: 23
Rule  6: 31a2115183581, Class:  0, CF:0.758484, Len: 13, Fitness_tra: 15
Rule  7: f3a5111111125, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  8: 6f61111324c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule  9: 0007e200c02d0, Class:  0, CF:0.976433, Len:  6, Fitness_tra: 11
Rule 10: 22fd81315111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 11: 25f111cd29111, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 12: 0007e800c08d0, Class:  0, CF:0.996733, Len:  6, Fitness_tra: 7
Rule 13: 11f1513111251, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 14: 2da5512113113, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 15: 9004e8b3c5810, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 16: 11a2115151588, Class:  0, CF:0.963828, Len: 13, Fitness_tra: 5
Rule 17: 11a8d11385111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 18: 1111188111311, Class:  0, CF:0.77658, Len: 13, Fitness_tra: 3
Rule 19: 2262152351811, Class:  0, CF:0.881265, Len: 13, Fitness_tra: 2
Rule 20: 13f3111111511, Class:  0, CF:0.610117, Len: 13, Fitness_tra: 3
Rule 21: 31a3351111111, Class:  0, CF:0.87405, Len: 13, Fitness_tra: 1
Rule 22: 000505000ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 23: 252191c229215, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 24: 21a5111811912, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 662211123e311, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 0c000d055e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 27: 25f1911d29181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: aa3c3911d2818, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 29: 2166151d11123, Class:  0, CF:0.950871, Len: 13, Fitness_tra: 1
Rule 30: 253111cc29115, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 0200c0c15019d, Class:  0, CF:0.172897, Len:  8, Fitness_tra: 1
Rule 32: 2211c5c15119d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 13a231115552d, Class:  0, CF:0.957573, Len: 13, Fitness_tra: 1
Rule 34: 283115d3511b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 35: 3101e132d0180, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 36: 6f11111522211, Class:  0, CF:0.666167, Len: 13, Fitness_tra: 1
Rule 37: 0004e200c08d0, Class:  0, CF:0.997549, Len:  6, Fitness_tra: 1
Rule 38: a31ce82115111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: 7c23535222995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a6a18d1158116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 7ca53528161d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 117518ed15348, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 3578515251533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 13385315d1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6923d53c89551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a34c921511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6941125231122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f1a1151585521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b5a241e111421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f57111259113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: febce15191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261ddc153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1578181592515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7141231193115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 65b321811d955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 427a12181d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: adb1115512931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 614ce225511d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7271181131395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 244111119851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2a1ed1c2e5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4ca51d3111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7413891115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f118198518118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15f2912123315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 41285534d5ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75f1558188511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1811d551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 783185d658111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a5951581511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 224111515e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332d9252512dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 211815c1d514d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 3913215195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: a3a5193d811c3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4565935115e82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 75a5d532d1318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 020bf000ce0ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1663115111219, Class:  0, CF:0.959567, Len: 13, Fitness_tra: 1
Rule 86: 7c6d5521c131d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 42111333bcc16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 89: 11758815551cc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: af312d1555113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 11f1813158116, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 92: 6f11311522e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 711113691121d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1f11131b11c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 95: 08a20d115502b, Class:  0, CF:0.999712, Len: 10, Fitness_tra: 9
Rule 96: 1f1ce22511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00271911c0125, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 98: 2511c5c1bc115, Class:  0, CF:0.999858, Len: 13, Fitness_tra: 8
Rule 99: a6fd8d05c8811, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule100: 38311513511d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:47.138
------Result------
Miss_rate(tra)	:47.138
Miss_rate(tst)	:42.4242
ARL				:11.2449

------Generation 8------
Rule  1: 0000000090000, Class:  0, CF:0.791963, Len:  1, Fitness_tra: 102
Rule  2: 3101511320c10, Class:  0, CF:0.815577, Len: 10, Fitness_tra: 84
Rule  3: 11a2311111111, Class:  0, CF:0.989461, Len: 13, Fitness_tra: 41
Rule  4: 21fd121281d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 19
Rule  5: 03070000c000e, Class:  0, CF:0.920594, Len:  4, Fitness_tra: 23
Rule  6: 31a2115183581, Class:  0, CF:0.758484, Len: 13, Fitness_tra: 15
Rule  7: 00271911c0125, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: f3a5111111125, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  9: 0007e200c02d0, Class:  0, CF:0.976433, Len:  6, Fitness_tra: 11
Rule 10: 22fd81315111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 11: 6f61111324c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 12: 08a20d115502b, Class:  0, CF:0.999712, Len: 10, Fitness_tra: 9
Rule 13: 25f111cd29111, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 14: 2511c5c1bc115, Class:  0, CF:0.999858, Len: 13, Fitness_tra: 7
Rule 15: 0007e800c08d0, Class:  0, CF:0.996733, Len:  6, Fitness_tra: 7
Rule 16: 2da5512113113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 11f1513111251, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 18: 9004e8b3c5810, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 19: 11a2115151588, Class:  0, CF:0.963828, Len: 13, Fitness_tra: 5
Rule 20: 11a8d11385111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 21: 13f3111111511, Class:  0, CF:0.610117, Len: 13, Fitness_tra: 3
Rule 22: 1111188111311, Class:  0, CF:0.77658, Len: 13, Fitness_tra: 3
Rule 23: 000505000ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 24: 21a5111811912, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: 662211123e311, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 27: 1f11131b11c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 252191c229215, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 2262152351811, Class:  0, CF:0.881265, Len: 13, Fitness_tra: 3
Rule 30: 31a3351111111, Class:  0, CF:0.87405, Len: 13, Fitness_tra: 1
Rule 31: 0200c0c15019d, Class:  0, CF:0.172897, Len:  8, Fitness_tra: 1
Rule 32: 2211c5c15119d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 13a231115552d, Class:  0, CF:0.957573, Len: 13, Fitness_tra: 1
Rule 34: 283115d3511b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 35: 3101e132d0180, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 36: 6f11111522211, Class:  0, CF:0.666167, Len: 13, Fitness_tra: 1
Rule 37: 0004e200c08d0, Class:  0, CF:0.997549, Len:  6, Fitness_tra: 1
Rule 38: 253111cc29115, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 1663115111219, Class:  0, CF:0.959567, Len: 13, Fitness_tra: 1
Rule 40: 25f1911d29181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 41: aa3c3911d2818, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 2166151d11123, Class:  0, CF:0.950871, Len: 13, Fitness_tra: 1
Rule 43: a31ce82115111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 13385315d1d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 6923d53c89551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a34c921511d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6941125231122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f1a1151585521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b5a241e111421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f57111259113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: bc1581e122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: febce15191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1c11512115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7261ddc153211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a3f55515c1811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1578181592515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 7141231193115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 65b321811d955, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 427a12181d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: adb1115512931, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 614ce225511d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 7271181131395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: ff63922139821, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 66: 244111119851c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b2a1ed1c2e5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 4ca51d3111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7413891115515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: f118198518118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 15f2912123315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 41285534d5ee5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75f1558188511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 1e1811d551912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 783185d658111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 31a5951581511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 224111515e215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 332d9252512dd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 211815c1d514d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: 3913215195115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6331e82d93529, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: ae4118d851d85, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2da1a1215dd45, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 84: 1f35115513123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a175111c12d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b5a1511321c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 6314111215515, Class:  0, CF:0.953382, Len: 13, Fitness_tra: 0
Rule 88: 05070000200e0, Class:  0, CF:0.192159, Len:  4, Fitness_tra: 7
Rule 89: b113192989d41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 45a41119dd511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 621171852e5e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0ca53000c60ce, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule 93: 1112111522288, Class:  0, CF:0.992942, Len: 13, Fitness_tra: 0
Rule 94: 1163115010319, Class:  1, CF:0.988474, Len: 11, Fitness_tra: 0
Rule 95: 2515113221223, Class:  0, CF:  1, Len: 13, Fitness_tra: 26
Rule 96: 1e1811e921911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 2d15132b11113, Class:  0, CF:  1, Len: 13, Fitness_tra: 14
Rule 98: 31811152d2980, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1e18513519912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1111111385113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:43.2099
------Result------
Miss_rate(tra)	:43.2099
Miss_rate(tst)	:34.3434
ARL				:11.2593

------Generation 9------
Rule  1: 0000000090000, Class:  0, CF:0.791963, Len:  1, Fitness_tra: 102
Rule  2: 3101511320c10, Class:  0, CF:0.815577, Len: 10, Fitness_tra: 80
Rule  3: 11a2311111111, Class:  0, CF:0.989461, Len: 13, Fitness_tra: 41
Rule  4: 2515113221223, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 03070000c000e, Class:  0, CF:0.920594, Len:  4, Fitness_tra: 23
Rule  6: 21fd121281d12, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule  7: 00271911c0125, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule  8: 31a2115183581, Class:  0, CF:0.758484, Len: 13, Fitness_tra: 15
Rule  9: 2d15132b11113, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 10: f3a5111111125, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule 11: 0007e200c02d0, Class:  0, CF:0.976433, Len:  6, Fitness_tra: 10
Rule 12: 6f61111324c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 13: 08a20d115502b, Class:  0, CF:0.999712, Len: 10, Fitness_tra: 5
Rule 14: 25f111cd29111, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 15: 0007e800c08d0, Class:  0, CF:0.996733, Len:  6, Fitness_tra: 7
Rule 16: 22fd81315111c, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 17: 2511c5c1bc115, Class:  0, CF:0.999858, Len: 13, Fitness_tra: 7
Rule 18: 05070000200e0, Class:  0, CF:0.192159, Len:  4, Fitness_tra: 7
Rule 19: 11f1513111251, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 20: 9004e8b3c5810, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 21: 11a2115151588, Class:  0, CF:0.963828, Len: 13, Fitness_tra: 5
Rule 22: 11a8d11385111, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 23: 0ca53000c60ce, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule 24: 1111188111311, Class:  0, CF:0.77658, Len: 13, Fitness_tra: 3
Rule 25: 13f3111111511, Class:  0, CF:0.610117, Len: 13, Fitness_tra: 3
Rule 26: 2262152351811, Class:  0, CF:0.881265, Len: 13, Fitness_tra: 3
Rule 27: 662211123e311, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 252191c229215, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 0c000d085e0a0, Class:  0, CF:  1, Len:  6, Fitness_tra: 2
Rule 30: 1f11131b11c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 21a5111811912, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 32: 000505000ed00, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 33: 13a231115552d, Class:  0, CF:0.957573, Len: 13, Fitness_tra: 1
Rule 34: 283115d3511b1, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 35: 3101e132d0180, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 36: 6f11111522211, Class:  0, CF:0.666167, Len: 13, Fitness_tra: 1
Rule 37: 0004e200c08d0, Class:  0, CF:0.997549, Len:  6, Fitness_tra: 1
Rule 38: 253111cc29115, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 1663115111219, Class:  0, CF:0.959567, Len: 13, Fitness_tra: 1
Rule 40: 25f1911d29181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 41: aa3c3911d2818, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: 2166151d11123, Class:  0, CF:0.950871, Len: 13, Fitness_tra: 1
Rule 43: 31a3351111111, Class:  0, CF:0.87405, Len: 13, Fitness_tra: 1
Rule 44: 0200c0c15019d, Class:  0, CF:0.172897, Len:  8, Fitness_tra: 1
Rule 45: 2211c5c15119d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 46: 2da5512113113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 47: 6941125231122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4b43121255c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 611113e911211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: f1a1151585521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b5a241e111421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: f57111259113c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
