------Generation 0------
Rule  1: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 0c0c0008000a0, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 15f1221115cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4ca1e33e15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:8.18182

------Generation 8------
Rule  1: 0008000000000, Class:  0, CF:0.997119, Len:  1, Fitness_tra: 441
Rule  2: 0007000030000, Class:  0, CF:0.839238, Len:  2, Fitness_tra: 4
Rule  3: 0901000254213, Class:  0, CF:0.753038, Len:  8, Fitness_tra: 0
Rule  4: 9c0c000200210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  5: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  6: a134100220312, Class:  0, CF:0.955093, Len: 10, Fitness_tra: 0
Rule  7: 1115c1112c185, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: f31c535114c21, Class:  0, CF:0.97485, Len: 13, Fitness_tra: 0
Rule  9: 030bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.989188, Len:  3, Fitness_tra: 0
Rule 11: 0005050000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 12: 2869213915213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: a1111d1185d81, Class:  0, CF:0.855415, Len: 13, Fitness_tra: 0
Rule 15: a1381135c5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7da81191d1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: a3f13131552c1, Class:  0, CF:0.999772, Len: 13, Fitness_tra: 0
Rule 18: 4ca8131c11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4425c21565951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5ac3143d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: affd1d531d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f545318211118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11b5115811392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7171211891159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21629d2119943, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0e04000220e04, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 27: 154d1c1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a345112511982, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13a85d35d5c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1525911c81615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28431e2c11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 723131215e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f37589d251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 211ed55d45255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111be1d81d5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 39795312131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 65b951211d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15a2a51111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f511863c22116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3111511c8186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 187381113531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4cb31928cd132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b2431811e3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48a92de312c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348111115315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3125155881911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: a1231118d9112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11159925d5d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1975912155655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f171d15115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6af33825391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 634515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b16d51585131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d11139655189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1ff29d5911c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1661111d51528, Class:  0, CF:0.758217, Len: 13, Fitness_tra: 0
Rule 58: 1331311299d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2141d9c1512d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: bbb2c51d18d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d2121511d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1373511515112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a13d15115dd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 227111115d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3afd8931854d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b2ba121215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12a151dd13115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1125911552115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 61189285ded55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2b21181191d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7da8181151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15f1221515cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561311211e12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 71323111d1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 76: 4bb2951751138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11b11311d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4c1c35821515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 14251112215e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2123323231131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000530000, Class:  0, CF:0.577753, Len:  3, Fitness_tra: 0
Rule 82: a57c12d151155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000505e0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 84: 0007000000000, Class:  0, CF:0.802582, Len:  1, Fitness_tra: 288
Rule 85: 213ca12151511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 00000d00c0005, Class:  0, CF:0.689043, Len:  3, Fitness_tra: -4
Rule 87: f1725de168111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0e04000220e04, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: b271819518151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 61fc553181ccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: a00c000110050, Class:  0, CF:0.967867, Len:  5, Fitness_tra: 0
Rule 92: 1528911c18614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2da21811d0100, Class:  0, CF:0.899504, Len: 10, Fitness_tra: 0
Rule 94: 1db1939055139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a13198111ed21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 15735a13d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9d050002d0200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 0c0c0008000a0, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 15f1221115cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4ca1e33e15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:8.18182

------Generation 9------
Rule  1: 0008000000000, Class:  0, CF:0.997119, Len:  1, Fitness_tra: 441
Rule  2: 0007000030000, Class:  0, CF:0.839238, Len:  2, Fitness_tra: 4
Rule  3: 0901000254213, Class:  0, CF:0.753038, Len:  8, Fitness_tra: 0
Rule  4: 9c0c000200210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  5: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  6: a134100220312, Class:  0, CF:0.955093, Len: 10, Fitness_tra: 0
Rule  7: 1115c1112c185, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: f31c535114c21, Class:  0, CF:0.97485, Len: 13, Fitness_tra: 0
Rule  9: 030bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.989188, Len:  3, Fitness_tra: 0
Rule 11: 0005050000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 12: 2869213915213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: a1111d1185d81, Class:  0, CF:0.855415, Len: 13, Fitness_tra: 0
Rule 15: a1381135c5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7da81191d1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: a3f13131552c1, Class:  0, CF:0.999772, Len: 13, Fitness_tra: 0
Rule 18: 4ca8131c11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4425c21565951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5ac3143d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: affd1d531d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f545318211118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11b5115811392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7171211891159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21629d2119943, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0e04000220e04, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 27: 154d1c1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a345112511982, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13a85d35d5c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1525911c81615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28431e2c11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 723131215e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f37589d251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 211ed55d45255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111be1d81d5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 39795312131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 65b951211d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15a2a51111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f511863c22116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3111511c8186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 187381113531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4cb31928cd132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b2431811e3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48a92de312c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348111115315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3125155881911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: a1231118d9112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11159925d5d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1975912155655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f171d15115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6af33825391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 634515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b16d51585131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d11139655189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1ff29d5911c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1661111d51528, Class:  0, CF:0.758217, Len: 13, Fitness_tra: 0
Rule 58: 1331311299d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2141d9c1512d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: bbb2c51d18d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d2121511d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1373511515112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a13d15115dd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 227111115d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3afd8931854d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b2ba121215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12a151dd13115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1125911552115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 61189285ded55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2b21181191d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7da8181151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15f1221515cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561311211e12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 71323111d1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 76: 4bb2951751138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11b11311d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4c1c35821515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 14251112215e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2123323231131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000530000, Class:  0, CF:0.577753, Len:  3, Fitness_tra: 0
Rule 82: a57c12d151155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000505e0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 84: 0007000000000, Class:  0, CF:0.802582, Len:  1, Fitness_tra: 288
Rule 85: 213ca12151511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 00000d00c0005, Class:  0, CF:0.689043, Len:  3, Fitness_tra: -4
Rule 87: f1725de168111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0e04000220e04, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: b271819518151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 61fc553181ccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: a00c000110050, Class:  0, CF:0.967867, Len:  5, Fitness_tra: 0
Rule 92: 1528911c18614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2da21811d0100, Class:  0, CF:0.899504, Len: 10, Fitness_tra: 0
Rule 94: 1db1939055139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a13198111ed21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 15735a13d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9d050002d0200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 0c0c0008000a0, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 15f1221115cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4ca1e33e15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:8.18182

------Generation 10------
Rule  1: 0008000000000, Class:  0, CF:0.997119, Len:  1, Fitness_tra: 441
Rule  2: 0007000030000, Class:  0, CF:0.839238, Len:  2, Fitness_tra: 4
Rule  3: 0901000254213, Class:  0, CF:0.753038, Len:  8, Fitness_tra: 0
Rule  4: 9c0c000200210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  5: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  6: a134100220312, Class:  0, CF:0.955093, Len: 10, Fitness_tra: 0
Rule  7: 1115c1112c185, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: f31c535114c21, Class:  0, CF:0.97485, Len: 13, Fitness_tra: 0
Rule  9: 030bf000c0080, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 10: 0008000c80000, Class:  0, CF:0.989188, Len:  3, Fitness_tra: 0
Rule 11: 0005050000d00, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 12: 2869213915213, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 14: a1111d1185d81, Class:  0, CF:0.855415, Len: 13, Fitness_tra: 0
Rule 15: a1381135c5111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: 7da81191d1d81, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: a3f13131552c1, Class:  0, CF:0.999772, Len: 13, Fitness_tra: 0
Rule 18: 4ca8131c11111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 4425c21565951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b5ac3143d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: affd1d531d113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: f545318211118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 11b5115811392, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 7171211891159, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 21629d2119943, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0e04000220e04, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 27: 154d1c1555151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: a345112511982, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 13a85d35d5c29, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 1525911c81615, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 28431e2c11199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 723131215e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f37589d251111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 211ed55d45255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111be1d81d5ed, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 39795312131e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 65b951211d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 15a2a51111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f511863c22116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f3111511c8186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 42: 187381113531d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4cb31928cd132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: b2431811e3111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 48a92de312c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3348111115315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3125155881911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: a1231118d9112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 49: 11159925d5d55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1975912155655, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: f171d15115111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 6af33825391c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 634515d111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b16d51585131c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1d11139655189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1ff29d5911c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1661111d51528, Class:  0, CF:0.758217, Len: 13, Fitness_tra: 0
Rule 58: 1331311299d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 2141d9c1512d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: bbb2c51d18d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1d2121511d595, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1373511515112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a13d15115dd21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 227111115d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3afd8931854d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b2ba121215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 12a151dd13115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1125911552115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 61189285ded55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 2b21181191d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 7da8181151181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 15f1221515cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2561311211e12, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 74: 71323111d1d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 0d050000d0009, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 76: 4bb2951751138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 11b11311d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4c1c35821515d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 14251112215e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2123323231131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0007000530000, Class:  0, CF:0.577753, Len:  3, Fitness_tra: 0
Rule 82: a57c12d151155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000505e0000, Class:  0, CF:0.963431, Len:  3, Fitness_tra: 0
Rule 84: 0007000000000, Class:  0, CF:0.802582, Len:  1, Fitness_tra: 288
Rule 85: 213ca12151511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 00000d00c0005, Class:  0, CF:0.689043, Len:  3, Fitness_tra: -4
Rule 87: f1725de168111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0e04000220e04, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 89: b271819518151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 61fc553181ccd, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: a00c000110050, Class:  0, CF:0.967867, Len:  5, Fitness_tra: 0
Rule 92: 1528911c18614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2da21811d0100, Class:  0, CF:0.899504, Len: 10, Fitness_tra: 0
Rule 94: 1db1939055139, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a13198111ed21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 15735a13d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 9d050002d0200, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 0c0c0008000a0, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 15f1221115cd3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4ca1e33e15111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:8.18182

------Generation 20------
Rule  1: 0008000000000, Class:  0, CF:0.997119, Len:  1, Fitness_tra: 441
Rule  2: 0007000030000, Class:  0, CF:0.839238, Len:  2, Fitness_tra: 4
Rule  3: 0901000254213, Class:  0, CF:0.753038, Len:  8, Fitness_tra: 0
Rule  4: 9c0c000200210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule  5: 0c0c0008000a0, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule  6: a134100220312, Class:  0, CF:0.955093, Len: 10, Fitness_tra: 0
Rule  7: 1115c1112c185, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule  8: f31c535114c21, Class:  0, CF:0.97485, Len: 13, Fitness_tra: 0
