------Generation 0------
Rule  1: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 11: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 1
Rule 12: 0cc0007e000b00c000, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 13: c11114c32c12218263, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 513c2c1d2118dc1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5d12418111c25282cd, Class:  1, CF:0.908619, Len: 18, Fitness_tra: 3
Rule 83: 11d1421d81c8dc1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000007e0c7b000000, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 17
Rule 87: 1961223c51d1141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000000080d2, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 4
Rule 90: 3111c418555d145255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 256142c11144127214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c00080c00010018263, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: e1c504c5e28508c002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 07000000000400b002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5d1880180080711260, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000050000000000000, Class:  0, CF:0.411371, Len:  0, Fitness_tra: 0
Rule 98: 001110005c02200003, Class:  2, CF:0.992083, Len:  8, Fitness_tra: -1
Rule 99: 00000000000000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule100: c10000700010010007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.231
------Result------
Miss_rate(tra)	:52.231
Miss_rate(tst)	:45.2381
ARL				:8

------Generation 7------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 34
Rule  2: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 29
Rule  3: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 17
Rule  4: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: c11010c00010018260, Class:  0, CF:0.873246, Len: 10, Fitness_tra: 7
Rule  6: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 4
Rule  7: 25114bc118c1125214, Class:  1, CF:0.572826, Len: 18, Fitness_tra: 4
Rule  8: 009c7b00000000000c, Class:  3, CF:0.077993, Len:  5, Fitness_tra: 4
Rule  9: 5d12418111c25282cd, Class:  1, CF:0.908619, Len: 18, Fitness_tra: 3
Rule 10: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 2
Rule 11: 000050000000000000, Class:  0, CF:0.411371, Len:  1, Fitness_tra: 1
Rule 12: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 1
Rule 13: c000007e007b000000, Class:  0, CF:0.625256, Len:  5, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000000002300000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000000000000070000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1311111c1e53519329, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000a000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1351115d43141c2118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000102000104007101, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000007e007b000000, Class:  0, CF:0.26942, Len:  4, Fitness_tra: 0
Rule 93: 0004000000b0000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 002080000d00080000, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 95: 000000000000000800, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: c10d076025c0018240, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 40008000000004000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 99: 000000000200000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5000030300121c0222, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:52.0997
------Result------
Miss_rate(tra)	:52.0997
Miss_rate(tst)	:46.4286
ARL				:7.03704

------Generation 8------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 34
Rule  2: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 29
Rule  3: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 17
Rule  4: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: c11010c00010018260, Class:  0, CF:0.873246, Len: 10, Fitness_tra: 7
Rule  6: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 3
Rule  7: 25114bc118c1125214, Class:  1, CF:0.572826, Len: 18, Fitness_tra: 4
Rule  8: 009c7b00000000000c, Class:  3, CF:0.077993, Len:  5, Fitness_tra: 5
Rule  9: 5d12418111c25282cd, Class:  1, CF:0.908619, Len: 18, Fitness_tra: 3
Rule 10: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 2
Rule 11: 000050000000000000, Class:  0, CF:0.411371, Len:  1, Fitness_tra: 1
Rule 12: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 1
Rule 13: c000007e007b000000, Class:  0, CF:0.625256, Len:  5, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000000000000009, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: c004007e707b000000, Class:  0, CF:0.777974, Len:  7, Fitness_tra: 0
Rule 26: e1351431e111112154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000d00000500000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000e03000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 32: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000000000000080000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 52d5c2c1c42c212113, Class:  2, CF:0.471977, Len: 18, Fitness_tra: 0
Rule 35: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000000000008c, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 255c17298521d11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 600000000000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 8112122d2521581112, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 42: 00908b082000080092, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 12888215c18c1c1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 188441431812121122, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000c000000080000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 02000c0040400c0000, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1212248581c84771e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000003000000002, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: c18114cd25c2818244, Class:  0, CF:  1, Len: 18, Fitness_tra: 0
Rule 54: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000000000900, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 8552128141c2dc1188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 5d158b181182d11213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 551222112311d41212, Class:  2, CF:0.183768, Len: 18, Fitness_tra: 0
Rule 59: 000000000000000080, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 50e000000000080002, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 000000000d00007000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 181b112911811c4214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 333124349193611112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000c005000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 135112c1c1441c7181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d00000000800000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 09000c0009000800c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000000c00000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 005000000000000030, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000020000000d, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 002000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 136221923155111119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 155114851581582712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 002080004000000000, Class:  0, CF:0.50507, Len:  3, Fitness_tra: 0
Rule 76: 000000000000000070, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000000000b00000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000005000000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 8811141512c1121515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1911111d23c21c2228, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000070004000000006, Class:  2, CF:0.632315, Len:  0, Fitness_tra: 0
Rule 82: 511522112d58512191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000003080000003, Class:  2, CF:0.718488, Len:  3, Fitness_tra: -5
Rule 84: 00e08c0040440c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 400000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2884b41e2514215814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 033020309090601112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 101d043081c04772c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 900086101980010010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0000d0131001121015, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00200000e00e000800, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 5002007e11cb3202cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 000000e00d0000700c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000002000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0884414309120800c0, Class:  2, CF:  1, Len: 12, Fitness_tra: 0
Rule100: e00000009000000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.706
------Result------
Miss_rate(tra)	:51.706
Miss_rate(tst)	:46.4286
ARL				:7

------Generation 9------
Rule  1: 000070004000000006, Class:  2, CF:0.632315, Len:  3, Fitness_tra: 34
Rule  2: 0000c0000004000002, Class:  2, CF:0.277247, Len:  3, Fitness_tra: 29
Rule  3: 0000000d0000000000, Class:  0, CF:0.0236153, Len:  1, Fitness_tra: 17
Rule  4: 00000000e00e000000, Class:  2, CF:  1, Len:  2, Fitness_tra: 12
Rule  5: c11010c00010018260, Class:  0, CF:0.873246, Len: 10, Fitness_tra: 7
Rule  6: 009c7b00000000000c, Class:  3, CF:0.077993, Len:  5, Fitness_tra: 4
Rule  7: 25114bc118c1125214, Class:  1, CF:0.572826, Len: 18, Fitness_tra: 2
Rule  8: 0000000000000c0000, Class:  2, CF:0.219373, Len:  1, Fitness_tra: 4
Rule  9: 5d12418111c25282cd, Class:  1, CF:0.908619, Len: 18, Fitness_tra: 1
Rule 10: 402080000000000000, Class:  0, CF:0.590141, Len:  3, Fitness_tra: 2
Rule 11: 000050000000000000, Class:  0, CF:0.411371, Len:  1, Fitness_tra: 1
Rule 12: 000080000000000003, Class:  2, CF:0.583003, Len:  2, Fitness_tra: 1
Rule 13: c000007e007b000000, Class:  0, CF:0.625256, Len:  5, Fitness_tra: 0
Rule 14: 1582421511145c2114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000000000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 020000000000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d00080e00300000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000000000000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
