------Generation 0------
Rule  1: 115c71d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00050000, Class:  0, CF:0.680912, Len:  1, Fitness_tra: 34
Rule 85: 8c424be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 61c11438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11c11131, Class:  0, CF:0.93252, Len:  8, Fitness_tra: 2
Rule 88: 51241118, Class:  1, CF:0.50905, Len:  8, Fitness_tra: 0
Rule 89: f518171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 335d2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 50cc0001, Class:  1, CF:0.814518, Len:  4, Fitness_tra: 16
Rule 92: 205100b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e2824434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31212112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 5e11173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00917b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c5518713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01d04737, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule100: 85104b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:75.9116
------Result------
Miss_rate(tra)	:75.9116
Miss_rate(tst)	:49.6644
ARL				:2.66667

------Generation 8------
Rule  1: 00800000, Class:  0, CF:0.546804, Len:  1, Fitness_tra: 518
Rule  2: 80000000, Class:  1, CF:0.363842, Len:  1, Fitness_tra: 352
Rule  3: e0000000, Class:  1, CF:0.878167, Len:  1, Fitness_tra: 256
Rule  4: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  5: 00100e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 40102010, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: 20500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 115c71d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 81812231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5581b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d127b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5322413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12114218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5112249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e2814b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 158541e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15452be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1518b734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88842158, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1e12143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c127131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3518b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1c547291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21511b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a1824b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11254794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: e1251b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9512b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3d22449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e121bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15877b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d8584b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93c41714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c551b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3181b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 355db261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 921121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 252c241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 185442ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 35881792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d2211b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1151225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61d54bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1182175c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 53: c1917b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c1291, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 55: 59cc1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 121c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2512b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6ed54b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11116231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5dc274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91214192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1d172e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1942b7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5d512795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 9548b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121224e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 92514412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82c14252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18122491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9341729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c5142238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c522411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1515b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91254718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 93d51438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3d5c41e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00050000, Class:  0, CF:0.680912, Len:  1, Fitness_tra: 34
Rule 85: 8c424be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 61c11438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11c11131, Class:  0, CF:0.93252, Len:  8, Fitness_tra: 2
Rule 88: 51241118, Class:  1, CF:0.50905, Len:  8, Fitness_tra: 0
Rule 89: f518171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 335d2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 50cc0001, Class:  1, CF:0.814518, Len:  4, Fitness_tra: 16
Rule 92: 205100b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e2824434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31212112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 5e11173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00917b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c5518713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01d04737, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule100: 85104b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:75.9116
------Result------
Miss_rate(tra)	:75.9116
Miss_rate(tst)	:49.6644
ARL				:2.66667

------Generation 9------
Rule  1: 00800000, Class:  0, CF:0.546804, Len:  1, Fitness_tra: 518
Rule  2: 80000000, Class:  1, CF:0.363842, Len:  1, Fitness_tra: 352
Rule  3: e0000000, Class:  1, CF:0.878167, Len:  1, Fitness_tra: 256
Rule  4: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  5: 00100e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 40102010, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: 20500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 115c71d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 81812231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5581b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d127b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5322413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12114218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5112249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e2814b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 158541e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15452be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1518b734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88842158, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1e12143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c127131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3518b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1c547291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21511b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a1824b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11254794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: e1251b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9512b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3d22449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e121bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15877b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d8584b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93c41714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c551b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3181b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 355db261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 921121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 252c241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 185442ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 35881792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d2211b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1151225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61d54bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1182175c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 53: c1917b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c1291, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 55: 59cc1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 121c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2512b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6ed54b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11116231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5dc274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91214192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1d172e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1942b7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5d512795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 9548b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121224e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 92514412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82c14252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18122491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9341729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c5142238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c522411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1515b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91254718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 93d51438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3d5c41e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00050000, Class:  0, CF:0.680912, Len:  1, Fitness_tra: 34
Rule 85: 8c424be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 61c11438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11c11131, Class:  0, CF:0.93252, Len:  8, Fitness_tra: 2
Rule 88: 51241118, Class:  1, CF:0.50905, Len:  8, Fitness_tra: 0
Rule 89: f518171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 335d2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 50cc0001, Class:  1, CF:0.814518, Len:  4, Fitness_tra: 16
Rule 92: 205100b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e2824434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31212112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 5e11173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00917b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c5518713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01d04737, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule100: 85104b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:75.9116
------Result------
Miss_rate(tra)	:75.9116
Miss_rate(tst)	:49.6644
ARL				:2.66667

------Generation 10------
Rule  1: 00800000, Class:  0, CF:0.546804, Len:  1, Fitness_tra: 518
Rule  2: 80000000, Class:  1, CF:0.363842, Len:  1, Fitness_tra: 352
Rule  3: e0000000, Class:  1, CF:0.878167, Len:  1, Fitness_tra: 256
Rule  4: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 10
Rule  5: 00100e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule  6: 40102010, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule  7: 20500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 115c71d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 81812231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 5581b738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 1d127b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 5322413c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12114218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 5112249c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: e2814b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 158541e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 15452be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 1518b734, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88842158, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 21: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1e12143c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 5c127131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 3518b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1c547291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 21511b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: a1824b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11254794, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: e1251b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9512b232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 3d22449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: e121bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 15877b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 55117212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d8584b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 93c41714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: c551b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 3181b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 355db261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 921121e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 252c241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 185442ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 35881792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d2211b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1151225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 61d54bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1182175c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 53: c1917b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 111c1291, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 55: 59cc1b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 121c2be4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 2512b735, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 6ed54b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 11116231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 5dc274e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 91214192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: d1d172e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51117432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1942b7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5d512795, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 9548b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 121224e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 92514412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 82c14252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 18122491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9341729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: c5142238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5c522411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1515b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 91254718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 93d51438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3d5c41e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00050000, Class:  0, CF:0.680912, Len:  1, Fitness_tra: 34
Rule 85: 8c424be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 61c11438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11c11131, Class:  0, CF:0.93252, Len:  8, Fitness_tra: 2
Rule 88: 51241118, Class:  1, CF:0.50905, Len:  8, Fitness_tra: 0
Rule 89: f518171c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 335d2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 50cc0001, Class:  1, CF:0.814518, Len:  4, Fitness_tra: 16
Rule 92: 205100b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: e2824434, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 31212112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 95: 5e11173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00917b00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c5518713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 01d04737, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0c500000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule100: 85104b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:75.9116
------Result------
Miss_rate(tra)	:75.9116
Miss_rate(tst)	:49.6644
ARL				:2.66667

------Generation 20------
Rule  1: 00800000, Class:  0, CF:0.546804, Len:  1, Fitness_tra: 397
Rule  2: 80000000, Class:  1, CF:0.363842, Len:  1, Fitness_tra: 385
Rule  3: e0000000, Class:  1, CF:0.878167, Len:  1, Fitness_tra: 226
Rule  4: 10100308, Class:  0, CF:0.839098, Len:  4, Fitness_tra: 28
Rule  5: 500b0001, Class:  1, CF:0.730342, Len:  3, Fitness_tra: 73
Rule  6: 0a000000, Class:  0, CF:0.988735, Len:  1, Fitness_tra: 61
Rule  7: 00050000, Class:  0, CF:0.680912, Len:  1, Fitness_tra: 29
Rule  8: 50cc0001, Class:  1, CF:0.814518, Len:  4, Fitness_tra: 16
Rule  9: 00700000, Class:  0, CF:0.00746256, Len:  1, Fitness_tra: 4
Rule 10: 00100e00, Class:  0, CF:  1, Len:  2, Fitness_tra: 10
Rule 11: 00d00000, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule 12: 40102010, Class:  0, CF:  1, Len:  4, Fitness_tra: 4
