------Generation 0------
Rule  1: e518243c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3118421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 911c22e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3d1c715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9141b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 59: 9e287752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2c271494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 612244dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 18187731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e14c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8552b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11814b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5542b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251c1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 391812e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5d12729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e157431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85141bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51d4b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 588474e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15521251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3115bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3118b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 351211e1, Class:  0, CF:0.969636, Len:  8, Fitness_tra: 0
Rule 86: 552cb2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd88bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 12114152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8e111be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule 93: 15157b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 951c82e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5104100c, Class:  1, CF:0.653643, Len:  5, Fitness_tra: 0
Rule 96: 3e14111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 302c3210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 018ab11a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0040c001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 35004730, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.7442
------Result------
Miss_rate(tra)	:61.7442
Miss_rate(tst)	:30.4054
ARL				:3.39394

------Generation 8------
Rule  1: d0000000, Class:  1, CF:0.712268, Len:  1, Fitness_tra: 741
Rule  2: 00000040, Class:  0, CF:0.0411831, Len:  1, Fitness_tra: 589
Rule  3: 000d0000, Class:  0, CF:0.738405, Len:  1, Fitness_tra: 70
Rule  4: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 50
Rule  5: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 22
Rule  6: 00560000, Class:  0, CF:  1, Len:  2, Fitness_tra: 19
Rule  7: 101a0091, Class:  0, CF:0.375908, Len:  5, Fitness_tra: 13
Rule  8: 00720200, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule  9: 3314111c, Class:  0, CF:0.959387, Len:  8, Fitness_tra: 3
Rule 10: 00050000, Class:  0, CF:0.771835, Len:  1, Fitness_tra: 3
Rule 11: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 12: 3500010c, Class:  0, CF:0.99436, Len:  4, Fitness_tra: 1
Rule 13: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 14: 118242e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 8811bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51881131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 3e282198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 52524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e5187b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5121441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000700a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1d112111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 24: 65c84b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 51527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8122b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 0
Rule 28: 15124291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d48213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 52142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13581118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 11c52732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3128171c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: d5217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8124b4dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1125bb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5222411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11527b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5dd1b2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15112b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11c21494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 42: 11c14b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2d257432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e381b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95411752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3521713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 93dcbb55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 6d227432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ed2c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9dc24162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11111be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1921471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3118421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 911c22e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3d1c715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9141b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 59: 9e287752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2c271494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 612244dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 18187731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e14c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8552b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11814b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5542b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251c1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 391812e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5d12729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e157431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85141bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51d4b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 588474e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15521251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3115bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 3118b792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 351211e1, Class:  0, CF:0.969636, Len:  8, Fitness_tra: 0
Rule 86: 552cb2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: dd88bb32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d0d00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 89: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 12114152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 8e111be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule 93: 15157b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 951c82e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5104100c, Class:  1, CF:0.653643, Len:  5, Fitness_tra: 0
Rule 96: 3e14111c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 97: 302c3210, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 98: 018ab11a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0040c001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 35004730, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.7442
------Result------
Miss_rate(tra)	:61.7442
Miss_rate(tst)	:30.4054
ARL				:3.39394

------Generation 9------
Rule  1: d0000000, Class:  1, CF:0.712268, Len:  1, Fitness_tra: 760
Rule  2: 00000040, Class:  0, CF:0.0411831, Len:  1, Fitness_tra: 371
Rule  3: 000d0000, Class:  0, CF:0.738405, Len:  1, Fitness_tra: 68
Rule  4: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 33
Rule  5: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 33
Rule  6: 00560000, Class:  0, CF:  1, Len:  2, Fitness_tra: 14
Rule  7: 101a0091, Class:  0, CF:0.375908, Len:  5, Fitness_tra: 11
Rule  8: 00000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule  9: 00720200, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 10: 00050000, Class:  0, CF:0.771835, Len:  1, Fitness_tra: 3
Rule 11: 3314111c, Class:  0, CF:0.959387, Len:  8, Fitness_tra: 0
Rule 12: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 3500010c, Class:  0, CF:0.99436, Len:  4, Fitness_tra: 1
Rule 14: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 15: 8811bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51881131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 3e282198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 52524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e5187b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5121441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000700a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1d112111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 24: 65c84b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 51527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8122b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 0
Rule 28: 15124291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d48213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 52142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13581118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 11c52732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3128171c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: d5217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8124b4dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1125bb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5222411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11527b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5dd1b2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15112b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11c21494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 42: 11c14b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2d257432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e381b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95411752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3521713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 93dcbb55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 6d227432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ed2c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9dc24162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11111be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1921471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3118421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 911c22e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3d1c715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9141b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 59: 9e287752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2c271494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 612244dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 18187731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e14c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8552b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11814b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5542b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251c1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 391812e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5d12729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e157431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85141bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51d4b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 588474e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 51151be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: e95c7b31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 3522b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 355c213d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31822232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 35c12711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: edcc72ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3d112468, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 15150201, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000002c, Class:  0, CF:0.48414, Len:  2, Fitness_tra: 277
Rule 93: 32707100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 85211131, Class:  0, CF:0.544974, Len:  8, Fitness_tra: 0
Rule 95: 000d0000, Class:  0, CF:0.738405, Len:  0, Fitness_tra: 0
Rule 96: d1564b08, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15912899, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 2c284214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 5818c731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 5312411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:60.5039
------Result------
Miss_rate(tra)	:60.5039
Miss_rate(tst)	:28.3784
ARL				:3.1

------Generation 10------
Rule  1: d0000000, Class:  1, CF:0.712268, Len:  1, Fitness_tra: 761
Rule  2: 00000040, Class:  0, CF:0.0411831, Len:  1, Fitness_tra: 360
Rule  3: 0000002c, Class:  0, CF:0.48414, Len:  2, Fitness_tra: 264
Rule  4: 000d0000, Class:  0, CF:0.738405, Len:  1, Fitness_tra: 68
Rule  5: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 33
Rule  6: 00000005, Class:  0, CF:  1, Len:  1, Fitness_tra: 33
Rule  7: 00560000, Class:  0, CF:  1, Len:  2, Fitness_tra: 13
Rule  8: 101a0091, Class:  0, CF:0.375908, Len:  5, Fitness_tra: 11
Rule  9: 00000e00, Class:  0, CF:  1, Len:  1, Fitness_tra: 9
Rule 10: 00720200, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 11: 00050000, Class:  0, CF:0.771835, Len:  1, Fitness_tra: 3
Rule 12: 000000a0, Class:  0, CF:  1, Len:  1, Fitness_tra: 2
Rule 13: 3500010c, Class:  0, CF:0.99436, Len:  4, Fitness_tra: 1
Rule 14: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 15: 8811bb98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 51881131, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 3e282198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 52524b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: e5187b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 5121441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000700a0, Class:  0, CF:  1, Len:  2, Fitness_tra: 0
Rule 22: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1d112111, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 24: 65c84b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 51527be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 8122b25c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 0d000000, Class:  1, CF:0.560579, Len:  1, Fitness_tra: 0
Rule 28: 15124291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1d48213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 52142712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 13581118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 32: 11c52732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3128171c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 34: d5217451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 8124b4dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1125bb5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 5222411c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11527b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 5dd1b2e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 15112b61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11c21494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 42: 11c14b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2d257432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: e381b2e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 95411752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3521713c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 93dcbb55, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 6d227432, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: ed2c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 9dc24162, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11111be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1921471c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 3118421c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 911c22e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 3d1c715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 9141b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 00700000, Class:  0, CF:0.00507305, Len:  1, Fitness_tra: 0
Rule 59: 9e287752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 2c271494, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 61: 612244dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 18187731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: e14c1751, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 8552b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11814b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 5542b71c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 251c1b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 391812e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 5d12729c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e157431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 85141bec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 5511b791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 3111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 51d4b15c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 588474e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1151b761, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2181b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11113491, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 82: 111847e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1d544298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: ed2c17e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
