------Generation 0------
Rule  1: b431, Class:  0, CF:0.106236, Len:  4, Fitness_tra: 0
Rule 96: 4ab2, Class:  0, CF:0.536258, Len:  4, Fitness_tra: 10
Rule 97: 6522, Class:  0, CF:0.647379, Len:  4, Fitness_tra: 1
Rule 98: a11c, Class:  1, CF:0.0171821, Len:  4, Fitness_tra: 0
Rule 99: 5511, Class:  0, CF:0.971208, Len:  4, Fitness_tra: 5
Rule100: a445, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
------Current------
Miss_rate(tra)	:17.6157
------Result------
Miss_rate(tra)	:17.6157
Miss_rate(tst)	:12.6984
ARL				:3.33684

------Generation 8------
Rule  1: 2503, Class:  0, CF:0.838108, Len:  3, Fitness_tra: 44
Rule  2: 3025, Class:  0, CF:0.84138, Len:  3, Fitness_tra: 27
Rule  3: 1122, Class:  0, CF:0.652391, Len:  4, Fitness_tra: 14
Rule  4: 4430, Class:  0, CF:0.361872, Len:  3, Fitness_tra: 26
Rule  5: f050, Class:  0, CF:0.685106, Len:  2, Fitness_tra: 24
Rule  6: 0655, Class:  0, CF:  1, Len:  3, Fitness_tra: 15
Rule  7: 2514, Class:  0, CF:0.709217, Len:  4, Fitness_tra: 15
Rule  8: 9441, Class:  0, CF:0.638637, Len:  4, Fitness_tra: 13
Rule  9: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 8
Rule 10: 2060, Class:  0, CF:0.21006, Len:  2, Fitness_tra: 15
Rule 11: 3154, Class:  0, CF:0.927278, Len:  4, Fitness_tra: 13
Rule 12: 2564, Class:  0, CF:0.955723, Len:  4, Fitness_tra: 7
Rule 13: 5344, Class:  0, CF:0.462098, Len:  4, Fitness_tra: 10
Rule 14: 6020, Class:  0, CF:0.391927, Len:  2, Fitness_tra: 14
Rule 15: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 11
Rule 16: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 3
Rule 17: 3540, Class:  0, CF:0.379393, Len:  3, Fitness_tra: 10
Rule 18: 0403, Class:  0, CF:0.106806, Len:  2, Fitness_tra: 9
Rule 19: 1531, Class:  0, CF:0.697959, Len:  4, Fitness_tra: 9
Rule 20: 3115, Class:  0, CF:0.478668, Len:  4, Fitness_tra: 10
Rule 21: 4035, Class:  0, CF:0.261845, Len:  3, Fitness_tra: 8
Rule 22: 4652, Class:  0, CF:0.960077, Len:  4, Fitness_tra: 8
Rule 23: 5163, Class:  0, CF:0.76162, Len:  4, Fitness_tra: 7
Rule 24: 9143, Class:  0, CF:0.49516, Len:  4, Fitness_tra: 5
Rule 25: 1233, Class:  0, CF:0.582973, Len:  4, Fitness_tra: 7
Rule 26: 5456, Class:  0, CF:0.478768, Len:  4, Fitness_tra: 3
Rule 27: 0055, Class:  0, CF:0.132999, Len:  2, Fitness_tra: 3
Rule 28: 6055, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 29: 1a96, Class:  0, CF:0.664942, Len:  4, Fitness_tra: 5
Rule 30: 9113, Class:  0, CF:0.631545, Len:  4, Fitness_tra: 4
Rule 31: 0504, Class:  0, CF:0.132692, Len:  2, Fitness_tra: 1
Rule 32: 5141, Class:  0, CF:0.27569, Len:  4, Fitness_tra: 2
Rule 33: 2412, Class:  0, CF:0.0993948, Len:  4, Fitness_tra: 1
Rule 34: 0556, Class:  0, CF:0.258941, Len:  3, Fitness_tra: 1
Rule 35: 9664, Class:  0, CF:0.23486, Len:  4, Fitness_tra: 1
Rule 36: 5111, Class:  0, CF:0.379077, Len:  4, Fitness_tra: 1
Rule 37: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 1
Rule 38: 0253, Class:  0, CF:0.184252, Len:  3, Fitness_tra: 1
Rule 39: 3040, Class:  0, CF:0.181675, Len:  2, Fitness_tra: 3
Rule 40: 669a, Class:  0, CF:0.826582, Len:  4, Fitness_tra: 1
Rule 41: 5131, Class:  0, CF:0.461027, Len:  4, Fitness_tra: 0
Rule 42: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 1
Rule 43: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 44: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 0
Rule 45: 0053, Class:  0, CF:0.00168634, Len:  2, Fitness_tra: 0
Rule 46: 3155, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 47: 1226, Class:  1, CF:0.00707366, Len:  4, Fitness_tra: 0
Rule 48: 0504, Class:  0, CF:0.132692, Len:  0, Fitness_tra: 0
Rule 49: 12b1, Class:  0, CF:0.256713, Len:  4, Fitness_tra: 0
Rule 50: 2131, Class:  0, CF:0.157538, Len:  4, Fitness_tra: 0
Rule 51: 6095, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 52: 1162, Class:  1, CF:0.16204, Len:  4, Fitness_tra: 0
Rule 53: 3531, Class:  0, CF:0.563753, Len:  4, Fitness_tra: 0
Rule 54: 4443, Class:  0, CF:0.0590372, Len:  4, Fitness_tra: 0
Rule 55: 1432, Class:  1, CF:0.153675, Len:  4, Fitness_tra: 0
Rule 56: 2d5c, Class:  0, CF:0.0864198, Len:  4, Fitness_tra: 0
Rule 57: 6162, Class:  1, CF:0.14684, Len:  4, Fitness_tra: 0
Rule 58: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 0
Rule 59: 6412, Class:  1, CF:0.100914, Len:  4, Fitness_tra: 0
Rule 60: 1211, Class:  0, CF:0.117492, Len:  4, Fitness_tra: 0
Rule 61: 0403, Class:  0, CF:0.106806, Len:  0, Fitness_tra: 0
Rule 62: 6231, Class:  1, CF:0.0215427, Len:  4, Fitness_tra: 0
Rule 63: 1132, Class:  1, CF:0.111661, Len:  4, Fitness_tra: 0
Rule 64: 2161, Class:  0, CF:0.186748, Len:  4, Fitness_tra: 0
Rule 65: 2111, Class:  0, CF:0.0489758, Len:  4, Fitness_tra: 0
Rule 66: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 67: 1225, Class:  0, CF:0.263366, Len:  4, Fitness_tra: 2
Rule 68: 0400, Class:  0, CF:0.00477576, Len:  1, Fitness_tra: 0
Rule 69: 0002, Class:  0, CF:0.0015377, Len:  1, Fitness_tra: 0
Rule 70: 1612, Class:  0, CF:0.188891, Len:  4, Fitness_tra: 0
Rule 71: 1216, Class:  0, CF:0.237292, Len:  4, Fitness_tra: 0
Rule 72: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 0
Rule 73: 2500, Class:  0, CF:0.0487576, Len:  2, Fitness_tra: 0
Rule 74: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 0
Rule 75: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 76: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 0
Rule 77: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 78: 7060, Class:  0, CF:0.0134207, Len:  2, Fitness_tra: 0
Rule 79: 0200, Class:  0, CF:0.0202274, Len:  1, Fitness_tra: 0
Rule 80: 0055, Class:  0, CF:0.132999, Len:  0, Fitness_tra: 0
Rule 81: 3232, Class:  1, CF:0.450089, Len:  4, Fitness_tra: -5
Rule 82: 6313, Class:  1, CF:0.635608, Len:  4, Fitness_tra: -2
Rule 83: 0540, Class:  0, CF:0.157895, Len:  2, Fitness_tra: 7
Rule 84: 1221, Class:  1, CF:0.0414404, Len:  4, Fitness_tra: 0
Rule 85: 4442, Class:  1, CF:0.27876, Len:  4, Fitness_tra: -5
Rule 86: 5050, Class:  1, CF:0.299593, Len:  2, Fitness_tra: -33
Rule 87: 3161, Class:  1, CF:0.562029, Len:  4, Fitness_tra: -7
Rule 88: 11b1, Class:  1, CF:0.185475, Len:  4, Fitness_tra: -3
Rule 89: 0655, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 6231, Class:  1, CF:0.0215427, Len:  0, Fitness_tra: 0
Rule 91: 0060, Class:  1, CF:0.0473463, Len:  1, Fitness_tra: 0
Rule 92: 5425, Class:  1, CF:0.118338, Len:  4, Fitness_tra: -1
Rule 93: 4754, Class:  0, CF:0.432462, Len:  4, Fitness_tra: 10
Rule 94: d930, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 95: 1733, Class:  1, CF:0.220379, Len:  4, Fitness_tra: 0
Rule 96: 4ab2, Class:  0, CF:0.536258, Len:  4, Fitness_tra: 10
Rule 97: 6522, Class:  0, CF:0.647379, Len:  4, Fitness_tra: 1
Rule 98: a11c, Class:  1, CF:0.0171821, Len:  4, Fitness_tra: 0
Rule 99: 5511, Class:  0, CF:0.971208, Len:  4, Fitness_tra: 5
Rule100: a445, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
------Current------
Miss_rate(tra)	:17.6157
------Result------
Miss_rate(tra)	:17.6157
Miss_rate(tst)	:12.6984
ARL				:3.33684

------Generation 9------
Rule  1: 2503, Class:  0, CF:0.838108, Len:  3, Fitness_tra: 44
Rule  2: 3025, Class:  0, CF:0.84138, Len:  3, Fitness_tra: 27
Rule  3: 1122, Class:  0, CF:0.652391, Len:  4, Fitness_tra: 14
Rule  4: 4430, Class:  0, CF:0.361872, Len:  3, Fitness_tra: 26
Rule  5: f050, Class:  0, CF:0.685106, Len:  2, Fitness_tra: 24
Rule  6: 0655, Class:  0, CF:  1, Len:  3, Fitness_tra: 15
Rule  7: 2514, Class:  0, CF:0.709217, Len:  4, Fitness_tra: 15
Rule  8: 9441, Class:  0, CF:0.638637, Len:  4, Fitness_tra: 13
Rule  9: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 8
Rule 10: 2060, Class:  0, CF:0.21006, Len:  2, Fitness_tra: 15
Rule 11: 3154, Class:  0, CF:0.927278, Len:  4, Fitness_tra: 13
Rule 12: 2564, Class:  0, CF:0.955723, Len:  4, Fitness_tra: 7
Rule 13: 5344, Class:  0, CF:0.462098, Len:  4, Fitness_tra: 10
Rule 14: 6020, Class:  0, CF:0.391927, Len:  2, Fitness_tra: 14
Rule 15: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 11
Rule 16: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 3
Rule 17: 3540, Class:  0, CF:0.379393, Len:  3, Fitness_tra: 10
Rule 18: 0403, Class:  0, CF:0.106806, Len:  2, Fitness_tra: 9
Rule 19: 1531, Class:  0, CF:0.697959, Len:  4, Fitness_tra: 9
Rule 20: 3115, Class:  0, CF:0.478668, Len:  4, Fitness_tra: 10
Rule 21: 4035, Class:  0, CF:0.261845, Len:  3, Fitness_tra: 8
Rule 22: 4652, Class:  0, CF:0.960077, Len:  4, Fitness_tra: 8
Rule 23: 5163, Class:  0, CF:0.76162, Len:  4, Fitness_tra: 7
Rule 24: 9143, Class:  0, CF:0.49516, Len:  4, Fitness_tra: 5
Rule 25: 1233, Class:  0, CF:0.582973, Len:  4, Fitness_tra: 7
Rule 26: 5456, Class:  0, CF:0.478768, Len:  4, Fitness_tra: 3
Rule 27: 0055, Class:  0, CF:0.132999, Len:  2, Fitness_tra: 3
Rule 28: 6055, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 29: 1a96, Class:  0, CF:0.664942, Len:  4, Fitness_tra: 5
Rule 30: 9113, Class:  0, CF:0.631545, Len:  4, Fitness_tra: 4
Rule 31: 0504, Class:  0, CF:0.132692, Len:  2, Fitness_tra: 1
Rule 32: 5141, Class:  0, CF:0.27569, Len:  4, Fitness_tra: 2
Rule 33: 2412, Class:  0, CF:0.0993948, Len:  4, Fitness_tra: 1
Rule 34: 0556, Class:  0, CF:0.258941, Len:  3, Fitness_tra: 1
Rule 35: 9664, Class:  0, CF:0.23486, Len:  4, Fitness_tra: 1
Rule 36: 5111, Class:  0, CF:0.379077, Len:  4, Fitness_tra: 1
Rule 37: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 1
Rule 38: 0253, Class:  0, CF:0.184252, Len:  3, Fitness_tra: 1
Rule 39: 3040, Class:  0, CF:0.181675, Len:  2, Fitness_tra: 3
Rule 40: 669a, Class:  0, CF:0.826582, Len:  4, Fitness_tra: 1
Rule 41: 5131, Class:  0, CF:0.461027, Len:  4, Fitness_tra: 0
Rule 42: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 1
Rule 43: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 44: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 0
Rule 45: 0053, Class:  0, CF:0.00168634, Len:  2, Fitness_tra: 0
Rule 46: 3155, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 47: 1226, Class:  1, CF:0.00707366, Len:  4, Fitness_tra: 0
Rule 48: 0504, Class:  0, CF:0.132692, Len:  0, Fitness_tra: 0
Rule 49: 12b1, Class:  0, CF:0.256713, Len:  4, Fitness_tra: 0
Rule 50: 2131, Class:  0, CF:0.157538, Len:  4, Fitness_tra: 0
Rule 51: 6095, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 52: 1162, Class:  1, CF:0.16204, Len:  4, Fitness_tra: 0
Rule 53: 3531, Class:  0, CF:0.563753, Len:  4, Fitness_tra: 0
Rule 54: 4443, Class:  0, CF:0.0590372, Len:  4, Fitness_tra: 0
Rule 55: 1432, Class:  1, CF:0.153675, Len:  4, Fitness_tra: 0
Rule 56: 2d5c, Class:  0, CF:0.0864198, Len:  4, Fitness_tra: 0
Rule 57: 6162, Class:  1, CF:0.14684, Len:  4, Fitness_tra: 0
Rule 58: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 0
Rule 59: 6412, Class:  1, CF:0.100914, Len:  4, Fitness_tra: 0
Rule 60: 1211, Class:  0, CF:0.117492, Len:  4, Fitness_tra: 0
Rule 61: 0403, Class:  0, CF:0.106806, Len:  0, Fitness_tra: 0
Rule 62: 6231, Class:  1, CF:0.0215427, Len:  4, Fitness_tra: 0
Rule 63: 1132, Class:  1, CF:0.111661, Len:  4, Fitness_tra: 0
Rule 64: 2161, Class:  0, CF:0.186748, Len:  4, Fitness_tra: 0
Rule 65: 2111, Class:  0, CF:0.0489758, Len:  4, Fitness_tra: 0
Rule 66: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 67: 1225, Class:  0, CF:0.263366, Len:  4, Fitness_tra: 2
Rule 68: 0400, Class:  0, CF:0.00477576, Len:  1, Fitness_tra: 0
Rule 69: 0002, Class:  0, CF:0.0015377, Len:  1, Fitness_tra: 0
Rule 70: 1612, Class:  0, CF:0.188891, Len:  4, Fitness_tra: 0
Rule 71: 1216, Class:  0, CF:0.237292, Len:  4, Fitness_tra: 0
Rule 72: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 0
Rule 73: 2500, Class:  0, CF:0.0487576, Len:  2, Fitness_tra: 0
Rule 74: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 0
Rule 75: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 76: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 0
Rule 77: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 78: 7060, Class:  0, CF:0.0134207, Len:  2, Fitness_tra: 0
Rule 79: 0200, Class:  0, CF:0.0202274, Len:  1, Fitness_tra: 0
Rule 80: 0055, Class:  0, CF:0.132999, Len:  0, Fitness_tra: 0
Rule 81: 3232, Class:  1, CF:0.450089, Len:  4, Fitness_tra: -5
Rule 82: 6313, Class:  1, CF:0.635608, Len:  4, Fitness_tra: -2
Rule 83: 0540, Class:  0, CF:0.157895, Len:  2, Fitness_tra: 7
Rule 84: 1221, Class:  1, CF:0.0414404, Len:  4, Fitness_tra: 0
Rule 85: 4442, Class:  1, CF:0.27876, Len:  4, Fitness_tra: -5
Rule 86: 5050, Class:  1, CF:0.299593, Len:  2, Fitness_tra: -33
Rule 87: 3161, Class:  1, CF:0.562029, Len:  4, Fitness_tra: -7
Rule 88: 11b1, Class:  1, CF:0.185475, Len:  4, Fitness_tra: -3
Rule 89: 0655, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 6231, Class:  1, CF:0.0215427, Len:  0, Fitness_tra: 0
Rule 91: 0060, Class:  1, CF:0.0473463, Len:  1, Fitness_tra: 0
Rule 92: 5425, Class:  1, CF:0.118338, Len:  4, Fitness_tra: -1
Rule 93: 4754, Class:  0, CF:0.432462, Len:  4, Fitness_tra: 10
Rule 94: d930, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 95: 1733, Class:  1, CF:0.220379, Len:  4, Fitness_tra: 0
Rule 96: 4ab2, Class:  0, CF:0.536258, Len:  4, Fitness_tra: 10
Rule 97: 6522, Class:  0, CF:0.647379, Len:  4, Fitness_tra: 1
Rule 98: a11c, Class:  1, CF:0.0171821, Len:  4, Fitness_tra: 0
Rule 99: 5511, Class:  0, CF:0.971208, Len:  4, Fitness_tra: 5
Rule100: a445, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
------Current------
Miss_rate(tra)	:17.6157
------Result------
Miss_rate(tra)	:17.6157
Miss_rate(tst)	:12.6984
ARL				:3.33684

------Generation 10------
Rule  1: 2503, Class:  0, CF:0.838108, Len:  3, Fitness_tra: 44
Rule  2: 3025, Class:  0, CF:0.84138, Len:  3, Fitness_tra: 27
Rule  3: 1122, Class:  0, CF:0.652391, Len:  4, Fitness_tra: 14
Rule  4: 4430, Class:  0, CF:0.361872, Len:  3, Fitness_tra: 26
Rule  5: f050, Class:  0, CF:0.685106, Len:  2, Fitness_tra: 24
Rule  6: 0655, Class:  0, CF:  1, Len:  3, Fitness_tra: 15
Rule  7: 2514, Class:  0, CF:0.709217, Len:  4, Fitness_tra: 15
Rule  8: 9441, Class:  0, CF:0.638637, Len:  4, Fitness_tra: 13
Rule  9: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 8
Rule 10: 2060, Class:  0, CF:0.21006, Len:  2, Fitness_tra: 15
Rule 11: 3154, Class:  0, CF:0.927278, Len:  4, Fitness_tra: 13
Rule 12: 2564, Class:  0, CF:0.955723, Len:  4, Fitness_tra: 7
Rule 13: 5344, Class:  0, CF:0.462098, Len:  4, Fitness_tra: 10
Rule 14: 6020, Class:  0, CF:0.391927, Len:  2, Fitness_tra: 14
Rule 15: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 11
Rule 16: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 3
Rule 17: 3540, Class:  0, CF:0.379393, Len:  3, Fitness_tra: 10
Rule 18: 0403, Class:  0, CF:0.106806, Len:  2, Fitness_tra: 9
Rule 19: 1531, Class:  0, CF:0.697959, Len:  4, Fitness_tra: 9
Rule 20: 3115, Class:  0, CF:0.478668, Len:  4, Fitness_tra: 10
Rule 21: 4035, Class:  0, CF:0.261845, Len:  3, Fitness_tra: 8
Rule 22: 4652, Class:  0, CF:0.960077, Len:  4, Fitness_tra: 8
Rule 23: 5163, Class:  0, CF:0.76162, Len:  4, Fitness_tra: 7
Rule 24: 9143, Class:  0, CF:0.49516, Len:  4, Fitness_tra: 5
Rule 25: 1233, Class:  0, CF:0.582973, Len:  4, Fitness_tra: 7
Rule 26: 5456, Class:  0, CF:0.478768, Len:  4, Fitness_tra: 3
Rule 27: 0055, Class:  0, CF:0.132999, Len:  2, Fitness_tra: 3
Rule 28: 6055, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 29: 1a96, Class:  0, CF:0.664942, Len:  4, Fitness_tra: 5
Rule 30: 9113, Class:  0, CF:0.631545, Len:  4, Fitness_tra: 4
Rule 31: 0504, Class:  0, CF:0.132692, Len:  2, Fitness_tra: 1
Rule 32: 5141, Class:  0, CF:0.27569, Len:  4, Fitness_tra: 2
Rule 33: 2412, Class:  0, CF:0.0993948, Len:  4, Fitness_tra: 1
Rule 34: 0556, Class:  0, CF:0.258941, Len:  3, Fitness_tra: 1
Rule 35: 9664, Class:  0, CF:0.23486, Len:  4, Fitness_tra: 1
Rule 36: 5111, Class:  0, CF:0.379077, Len:  4, Fitness_tra: 1
Rule 37: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 1
Rule 38: 0253, Class:  0, CF:0.184252, Len:  3, Fitness_tra: 1
Rule 39: 3040, Class:  0, CF:0.181675, Len:  2, Fitness_tra: 3
Rule 40: 669a, Class:  0, CF:0.826582, Len:  4, Fitness_tra: 1
Rule 41: 5131, Class:  0, CF:0.461027, Len:  4, Fitness_tra: 0
Rule 42: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 1
Rule 43: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 44: 2311, Class:  1, CF:0.110317, Len:  4, Fitness_tra: 0
Rule 45: 0053, Class:  0, CF:0.00168634, Len:  2, Fitness_tra: 0
Rule 46: 3155, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 47: 1226, Class:  1, CF:0.00707366, Len:  4, Fitness_tra: 0
Rule 48: 0504, Class:  0, CF:0.132692, Len:  0, Fitness_tra: 0
Rule 49: 12b1, Class:  0, CF:0.256713, Len:  4, Fitness_tra: 0
Rule 50: 2131, Class:  0, CF:0.157538, Len:  4, Fitness_tra: 0
Rule 51: 6095, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 52: 1162, Class:  1, CF:0.16204, Len:  4, Fitness_tra: 0
Rule 53: 3531, Class:  0, CF:0.563753, Len:  4, Fitness_tra: 0
Rule 54: 4443, Class:  0, CF:0.0590372, Len:  4, Fitness_tra: 0
Rule 55: 1432, Class:  1, CF:0.153675, Len:  4, Fitness_tra: 0
Rule 56: 2d5c, Class:  0, CF:0.0864198, Len:  4, Fitness_tra: 0
Rule 57: 6162, Class:  1, CF:0.14684, Len:  4, Fitness_tra: 0
Rule 58: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 0
Rule 59: 6412, Class:  1, CF:0.100914, Len:  4, Fitness_tra: 0
Rule 60: 1211, Class:  0, CF:0.117492, Len:  4, Fitness_tra: 0
Rule 61: 0403, Class:  0, CF:0.106806, Len:  0, Fitness_tra: 0
Rule 62: 6231, Class:  1, CF:0.0215427, Len:  4, Fitness_tra: 0
Rule 63: 1132, Class:  1, CF:0.111661, Len:  4, Fitness_tra: 0
Rule 64: 2161, Class:  0, CF:0.186748, Len:  4, Fitness_tra: 0
Rule 65: 2111, Class:  0, CF:0.0489758, Len:  4, Fitness_tra: 0
Rule 66: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 67: 1225, Class:  0, CF:0.263366, Len:  4, Fitness_tra: 2
Rule 68: 0400, Class:  0, CF:0.00477576, Len:  1, Fitness_tra: 0
Rule 69: 0002, Class:  0, CF:0.0015377, Len:  1, Fitness_tra: 0
Rule 70: 1612, Class:  0, CF:0.188891, Len:  4, Fitness_tra: 0
Rule 71: 1216, Class:  0, CF:0.237292, Len:  4, Fitness_tra: 0
Rule 72: 5000, Class:  0, CF:0.0111601, Len:  1, Fitness_tra: 0
Rule 73: 2500, Class:  0, CF:0.0487576, Len:  2, Fitness_tra: 0
Rule 74: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 0
Rule 75: 0500, Class:  0, CF:0.0307612, Len:  1, Fitness_tra: 0
Rule 76: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 0
Rule 77: 1461, Class:  1, CF:0.106838, Len:  4, Fitness_tra: 0
Rule 78: 7060, Class:  0, CF:0.0134207, Len:  2, Fitness_tra: 0
Rule 79: 0200, Class:  0, CF:0.0202274, Len:  1, Fitness_tra: 0
Rule 80: 0055, Class:  0, CF:0.132999, Len:  0, Fitness_tra: 0
Rule 81: 3232, Class:  1, CF:0.450089, Len:  4, Fitness_tra: -5
Rule 82: 6313, Class:  1, CF:0.635608, Len:  4, Fitness_tra: -2
Rule 83: 0540, Class:  0, CF:0.157895, Len:  2, Fitness_tra: 7
Rule 84: 1221, Class:  1, CF:0.0414404, Len:  4, Fitness_tra: 0
Rule 85: 4442, Class:  1, CF:0.27876, Len:  4, Fitness_tra: -5
Rule 86: 5050, Class:  1, CF:0.299593, Len:  2, Fitness_tra: -33
Rule 87: 3161, Class:  1, CF:0.562029, Len:  4, Fitness_tra: -7
Rule 88: 11b1, Class:  1, CF:0.185475, Len:  4, Fitness_tra: -3
Rule 89: 0655, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 90: 6231, Class:  1, CF:0.0215427, Len:  0, Fitness_tra: 0
Rule 91: 0060, Class:  1, CF:0.0473463, Len:  1, Fitness_tra: 0
Rule 92: 5425, Class:  1, CF:0.118338, Len:  4, Fitness_tra: -1
Rule 93: 4754, Class:  0, CF:0.432462, Len:  4, Fitness_tra: 10
Rule 94: d930, Class:  0, CF:  1, Len:  3, Fitness_tra: 12
Rule 95: 1733, Class:  1, CF:0.220379, Len:  4, Fitness_tra: 0
Rule 96: 4ab2, Class:  0, CF:0.536258, Len:  4, Fitness_tra: 10
Rule 97: 6522, Class:  0, CF:0.647379, Len:  4, Fitness_tra: 1
Rule 98: a11c, Class:  1, CF:0.0171821, Len:  4, Fitness_tra: 0
Rule 99: 5511, Class:  0, CF:0.971208, Len:  4, Fitness_tra: 5
Rule100: a445, Class:  0, CF:  1, Len:  4, Fitness_tra: 8
------Current------
Miss_rate(tra)	:17.6157
------Result------
Miss_rate(tra)	:17.6157
Miss_rate(tst)	:12.6984
ARL				:3.33684

------Generation 20------
Rule  1: 2503, Class:  0, CF:0.838108, Len:  3, Fitness_tra: 44
Rule  2: 3025, Class:  0, CF:0.84138, Len:  3, Fitness_tra: 27
Rule  3: 1122, Class:  0, CF:0.652391, Len:  4, Fitness_tra: 14
Rule  4: 4430, Class:  0, CF:0.361872, Len:  3, Fitness_tra: 26
Rule  5: f050, Class:  0, CF:0.685106, Len:  2, Fitness_tra: 24
Rule  6: 0655, Class:  0, CF:  1, Len:  3, Fitness_tra: 15
Rule  7: 2514, Class:  0, CF:0.709217, Len:  4, Fitness_tra: 15
Rule  8: 9441, Class:  0, CF:0.638637, Len:  4, Fitness_tra: 13
Rule  9: 1152, Class:  0, CF:0.865325, Len:  4, Fitness_tra: 8
Rule 10: 2060, Class:  0, CF:0.21006, Len:  2, Fitness_tra: 15
Rule 11: 3154, Class:  0, CF:0.927278, Len:  4, Fitness_tra: 13
Rule 12: 2564, Class:  0, CF:0.955723, Len:  4, Fitness_tra: 7
Rule 13: 5344, Class:  0, CF:0.462098, Len:  4, Fitness_tra: 10
Rule 14: 6020, Class:  0, CF:0.391927, Len:  2, Fitness_tra: 14
Rule 15: 1511, Class:  0, CF:0.567313, Len:  4, Fitness_tra: 11
Rule 16: 5004, Class:  0, CF:0.131986, Len:  2, Fitness_tra: 3
Rule 17: 3540, Class:  0, CF:0.379393, Len:  3, Fitness_tra: 10
Rule 18: 0403, Class:  0, CF:0.106806, Len:  2, Fitness_tra: 9
Rule 19: 1531, Class:  0, CF:0.697959, Len:  4, Fitness_tra: 9
Rule 20: 3115, Class:  0, CF:0.478668, Len:  4, Fitness_tra: 10
Rule 21: 4035, Class:  0, CF:0.261845, Len:  3, Fitness_tra: 8
Rule 22: 4652, Class:  0, CF:0.960077, Len:  4, Fitness_tra: 8
Rule 23: 5163, Class:  0, CF:0.76162, Len:  4, Fitness_tra: 7
Rule 24: 9143, Class:  0, CF:0.49516, Len:  4, Fitness_tra: 5
Rule 25: 1233, Class:  0, CF:0.582973, Len:  4, Fitness_tra: 7
Rule 26: 5456, Class:  0, CF:0.478768, Len:  4, Fitness_tra: 3
