------Generation 0------
Rule  1: fafd9185551ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7bb1311111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a3b8515111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1a8155313d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa56125d9511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 1c15591353111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 786d113122855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b4b13917111e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 24b98c8d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaf998d215811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4211181d31188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a362e22153511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2411ee2c13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186552515d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7335121511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0c00bee5e0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 36f935283152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 637139c155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4b48913259195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e114161a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6545851115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f3a1982193111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13f5515521256, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75ab311529911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ff15119351119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6575255815535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116e5121cd115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 721115d915151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1eb8855519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13b1e15135552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b121cd6565d52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1a11319128111, Class:  1, CF:0.801124, Len: 13, Fitness_tra: 1
Rule 84: 020b0f6200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: aaa1184591d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 3afd181181c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7531113351213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3af1982116d52, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: aa31d19151516, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 79fc652115145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000820651cd01, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 1368111118051, Class:  0, CF:0.96668, Len: 12, Fitness_tra: 77
Rule 93: 6362329318521, Class:  0, CF:0.976927, Len: 13, Fitness_tra: 0
Rule 94: 241111142317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 95: b3111919a1119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: a66535413d558, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 131e5d0006001, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 127d1121111d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: b12391d111181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: a81118d119171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:51.0662
------Result------
Miss_rate(tra)	:51.0662
Miss_rate(tst)	:61.6162
ARL				:12.087

------Generation 9------
Rule  1: 000020600c500, Class:  0, CF:  1, Len:  4, Fitness_tra: 83
Rule  2: 1368111118051, Class:  0, CF:0.96668, Len: 12, Fitness_tra: 48
Rule  3: 251131c811881, Class:  0, CF:0.987347, Len: 13, Fitness_tra: 40
Rule  4: 21ac118311d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 35
Rule  5: 0405109311110, Class:  0, CF:  1, Len:  9, Fitness_tra: 22
Rule  6: 1162182157121, Class:  0, CF:0.321561, Len: 13, Fitness_tra: 14
Rule  7: 28f21d1331121, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule  8: f368311318121, Class:  0, CF:0.997956, Len: 13, Fitness_tra: 10
Rule  9: 0d00700006000, Class:  0, CF:0.455582, Len:  3, Fitness_tra: 11
Rule 10: 2812915115121, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 11: 29f2112513221, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 12: 11111d121519d, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 13: 61ad11118d2d1, Class:  0, CF:0.648545, Len: 13, Fitness_tra: 7
Rule 14: 1138351211551, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 15: 2111551b1155d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 16: 28111d131317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 17: 6311152d11c13, Class:  1, CF:0.996952, Len: 13, Fitness_tra: 1
Rule 18: 611d112d21211, Class:  0, CF:0.172735, Len: 13, Fitness_tra: 3
Rule 19: 12111d1183d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 20: 11609c3125815, Class:  0, CF:  1, Len: 12, Fitness_tra: 3
Rule 21: 1162112159121, Class:  1, CF:0.515548, Len: 13, Fitness_tra: 3
Rule 22: a168124811d51, Class:  0, CF:0.885718, Len: 13, Fitness_tra: 2
Rule 23: 241111142317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 24: 13a39121d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 25: f31558d121188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 121d811321111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 27: 6362e221335c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 281111142317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: f3651911c11d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 0003500090e50, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 31: 29a2111119921, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 28f15d1331171, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 0401701a11260, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 34: 1a11319128111, Class:  1, CF:0.801124, Len: 13, Fitness_tra: 2
Rule 35: 3aacd13328c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: a1125311d2181, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 3aa151332151d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 44b1811855e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 72412112f3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4419d911c1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6912e91c8d351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 44431c1d11d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1213118d55d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 23143d43d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4c1136155d58c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31a1e81811d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13b23191515e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: aa6532411ed58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3941219131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511d1c556d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 127e112121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d2125151d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7bb1311111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a3b8515111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1a8155313d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa56125d9511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 1c15591353111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 786d113122855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b4b13917111e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 24b98c8d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaf998d215811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4211181d31188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a362e22153511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2411ee2c13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186552515d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7335121511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0c00bee5e0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 36f935283152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 637139c155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4b48913259195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e114161a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6545851115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f3a1982193111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13f5515521256, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75ab311529911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ff15119351119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6575255815535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116e5121cd115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 721115d915151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1eb8855519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 3635911381121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 82: 2c15d11121181, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 83: 1111331558511, Class:  1, CF:0.695737, Len: 13, Fitness_tra: 0
Rule 84: 7da2312111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 6313181d13219, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13a2918511118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1c711c9115315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: f3ad955c9d881, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f9b5511d218e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 4dfdc553552ce, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: a26b0f620eb58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000818653cd88, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1a1139c125111, Class:  1, CF:0.97611, Len: 13, Fitness_tra: 3
Rule 94: 2334324511511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: a1ac188312181, Class:  0, CF:0.99988, Len: 13, Fitness_tra: 57
Rule 96: 45abb61539118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0d01e02003101, Class:  0, CF:  1, Len:  7, Fitness_tra: 3
Rule 98: 01ad018203531, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule 99: 28f15d1331171, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule100: 280bcf6200531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:48.0359
------Result------
Miss_rate(tra)	:48.0359
Miss_rate(tst)	:58.5859
ARL				:11.9348

------Generation 10------
Rule  1: 000020600c500, Class:  0, CF:  1, Len:  4, Fitness_tra: 83
Rule  2: a1ac188312181, Class:  0, CF:0.99988, Len: 13, Fitness_tra: 57
Rule  3: 1368111118051, Class:  0, CF:0.96668, Len: 12, Fitness_tra: 48
Rule  4: 251131c811881, Class:  0, CF:0.987347, Len: 13, Fitness_tra: 38
Rule  5: 21ac118311d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 35
Rule  6: 0405109311110, Class:  0, CF:  1, Len:  9, Fitness_tra: 22
Rule  7: 01ad018203531, Class:  0, CF:  1, Len: 10, Fitness_tra: 14
Rule  8: 2c15d11121181, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule  9: 28f21d1331121, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 10: 1162182157121, Class:  0, CF:0.321561, Len: 13, Fitness_tra: 14
Rule 11: 0d00700006000, Class:  0, CF:0.455582, Len:  3, Fitness_tra: 11
Rule 12: 2812915115121, Class:  0, CF:  1, Len: 13, Fitness_tra: 10
Rule 13: f368311318121, Class:  0, CF:0.997956, Len: 13, Fitness_tra: 10
Rule 14: 29f2112513221, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 15: 61ad11118d2d1, Class:  0, CF:0.648545, Len: 13, Fitness_tra: 7
Rule 16: 11111d121519d, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 17: 2111551b1155d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 18: 28111d131317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 19: 611d112d21211, Class:  0, CF:0.172735, Len: 13, Fitness_tra: 3
Rule 20: 11609c3125815, Class:  0, CF:  1, Len: 12, Fitness_tra: 3
Rule 21: 1162112159121, Class:  1, CF:0.515548, Len: 13, Fitness_tra: 3
Rule 22: 0d01e02003101, Class:  0, CF:  1, Len:  7, Fitness_tra: 3
Rule 23: 1a1139c125111, Class:  1, CF:0.97611, Len: 13, Fitness_tra: 3
Rule 24: a168124811d51, Class:  0, CF:0.885718, Len: 13, Fitness_tra: 2
Rule 25: 13a39121d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 1a11319128111, Class:  1, CF:0.801124, Len: 13, Fitness_tra: 2
Rule 27: 241111142317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 28: 1138351211551, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 29: 0401701a11260, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 30: 121d811321111, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 31: 3aacd13328c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 32: 12111d1183d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 0003500090e50, Class:  0, CF:  1, Len:  5, Fitness_tra: 1
Rule 34: 6311152d11c13, Class:  1, CF:0.996952, Len: 13, Fitness_tra: 1
Rule 35: 29a2111119921, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 36: f31558d121188, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 3aa151332151d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 44b1811855e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 72412112f3148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 4419d911c1131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 6912e91c8d351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 44431c1d11d58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1213118d55d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 23143d43d1511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 4c1136155d58c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31a1e81811d12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 13b23191515e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: aa6532411ed58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3941219131512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1511d1c556d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 127e112121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d2125151d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7bb1311111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a3b8515111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1a8155313d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa56125d9511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 1c15591353111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 786d113122855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b4b13917111e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 24b98c8d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaf998d215811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4211181d31188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a362e22153511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2411ee2c13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186552515d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7335121511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0c00bee5e0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 36f935283152d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 637139c155151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 4b48913259195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 3e114161a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 6545851115512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: f3a1982193111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13f5515521256, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 75ab311529911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: ff15119351119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 6575255815535, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 116e5121cd115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 721115d915151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1eb8855519111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 126d95188951c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 4539158189115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 6ea1138d855d5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2ca15d21591dc, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 85: 7818e11121331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 2111192955d88, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b5f9115581c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a6114163111d9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 89: 113ed38181111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 7d31115551123, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2313314355d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 20002d602c57d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: f3a1982193111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: fc68311121121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 20a2701110920, Class:  0, CF:0.612319, Len:  9, Fitness_tra: 7
Rule 96: 6363ec2163185, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 3aa5d0b328c73, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 98: 2d212d151d17d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 12111d1183de1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 036d018113531, Class:  0, CF:  1, Len: 11, Fitness_tra: 2
------Current------
Miss_rate(tra)	:47.587
------Result------
Miss_rate(tra)	:47.587
Miss_rate(tst)	:58.5859
ARL				:11.8222

------Generation 20------
Rule  1: 0000060000000, Class:  0, CF:0.4764, Len:  1, Fitness_tra: 80
Rule  2: 000080600c500, Class:  0, CF:  1, Len:  4, Fitness_tra: 39
Rule  3: 03f8715001050, Class:  0, CF:0.999936, Len:  8, Fitness_tra: 40
Rule  4: a1ac188312181, Class:  0, CF:0.99988, Len: 13, Fitness_tra: 22
Rule  5: 000020600c500, Class:  0, CF:  1, Len:  4, Fitness_tra: 27
Rule  6: 1368111118051, Class:  0, CF:0.96668, Len: 12, Fitness_tra: 21
Rule  7: 21ac118411d11, Class:  0, CF:0.581872, Len: 13, Fitness_tra: 16
Rule  8: 0161700881d50, Class:  0, CF:0.973307, Len:  9, Fitness_tra: 18
Rule  9: 251131c811881, Class:  0, CF:0.987347, Len: 13, Fitness_tra: 8
Rule 10: 22612131d8211, Class:  0, CF:  1, Len: 13, Fitness_tra: 15
Rule 11: 00113048dc810, Class:  0, CF:0.0798418, Len:  9, Fitness_tra: 15
Rule 12: 2811902005151, Class:  0, CF:  1, Len: 10, Fitness_tra: 15
Rule 13: 2021201110158, Class:  0, CF:0.988211, Len: 10, Fitness_tra: 6
Rule 14: 28f21d1331121, Class:  0, CF:  1, Len: 13, Fitness_tra: 8
Rule 15: 111d881121121, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 16: 0d00700006000, Class:  0, CF:0.455582, Len:  3, Fitness_tra: 9
Rule 17: 61ad11118d2d1, Class:  0, CF:0.648545, Len: 13, Fitness_tra: 9
Rule 18: a613551121251, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 19: 0405109311110, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 20: 21ac118311d11, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 21: 1a11319128111, Class:  1, CF:0.801124, Len: 13, Fitness_tra: 6
Rule 22: 2111551b1155d, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 23: 13113148d1812, Class:  0, CF:0.478777, Len: 13, Fitness_tra: 5
Rule 24: 11111c12c519d, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 25: 20a2701110920, Class:  0, CF:0.612319, Len:  9, Fitness_tra: 4
Rule 26: 01ad018203531, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 28111d131317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 0000b4000e000, Class:  1, CF:0.542127, Len:  3, Fitness_tra: 3
Rule 29: 611d112d21211, Class:  0, CF:0.172735, Len: 13, Fitness_tra: 3
Rule 30: 31a1111115811, Class:  0, CF:0.742564, Len: 13, Fitness_tra: 1
Rule 31: 2116552b41553, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 32: 2c15d11121181, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 33: 1162182157121, Class:  0, CF:0.321561, Len: 13, Fitness_tra: 2
Rule 34: 2261819112115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 241111142317d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: 1a1139c125111, Class:  1, CF:0.97611, Len: 13, Fitness_tra: 2
Rule 37: 14111d1423d5d, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 38: 11111d121519d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 036d018113531, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 40: 0405e02001100, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 41: 3aacd13328c13, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 42: f368311318121, Class:  0, CF:0.997956, Len: 13, Fitness_tra: 0
Rule 43: 6311152d11c13, Class:  1, CF:0.996952, Len: 13, Fitness_tra: 1
Rule 44: 13a39121d1181, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 45: 0401701a11260, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 46: a168124811d51, Class:  0, CF:0.885718, Len: 13, Fitness_tra: 0
Rule 47: 0d01e02003101, Class:  0, CF:  1, Len:  7, Fitness_tra: 1
Rule 48: 11609c3125815, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 49: 12111d1183d51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: 1511d1c556d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 127e112121112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d2125151d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 7bb1311111531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: a3b8515111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b1a8155313d82, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: aaa56125d9511, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 57: 1c15591353111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 786d113122855, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: b4b13917111e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 24b98c8d11118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: aaf998d215811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4211181d31188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a362e22153511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2411ee2c13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 186552515d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 7335121511211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
