------Generation 0------
Rule  1: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 281d152811151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: faad25118c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 6165313522186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: a1111d1185d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f91123115c513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b7bdd1cd11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2821c82d91995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71111921c5992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2c4e7c153e358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 69b21585d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6311155282135, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 194991c115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313c9e1331112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: aa65d39585113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1139d51125151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: faf39511d18c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 394118181535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15f151d513121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b11995853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7111ddc153181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 63f1131531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a16512129ed2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 47b81c6191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b421e912d5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f3211511d59e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 394531c191138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 13f151155d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2721111c51191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: affd85152d431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: affd355dd988e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b9a21123d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1149312822132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1178e22dde9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b211c1151d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b9f1d15513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 78131111c5c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 723531211d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11311d2159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 126231191d14d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f521535851591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 72711511111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712181d255311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28f1915211e51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: b711111121533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 756215d1158d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 36ad51251511e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 72b1131119218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21731c1331e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 4811211151125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 783211d9855d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: f115322151112, Class:  0, CF:0.728077, Len: 13, Fitness_tra: 0
Rule 88: 416141ee11c19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 61a1e11d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 3371213313115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000231150dcd0, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 92: 13fc511e31511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2831012219c20, Class:  0, CF:0.824315, Len: 11, Fitness_tra: 18
Rule 94: 25f1182111512, Class:  0, CF:0.997858, Len: 13, Fitness_tra: 15
Rule 95: 018068e10dc72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 762d51d251511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 0168e21085201, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 98: 7161d5c171188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2d3115e151553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: f2151515155e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.9675
------Result------
Miss_rate(tra)	:18.9675
Miss_rate(tst)	:14.1414
ARL				:11.2766

------Generation 9------
Rule  1: 0000702101012, Class:  0, CF:0.762258, Len:  6, Fitness_tra: 517
Rule  2: 2831012219c20, Class:  0, CF:0.824315, Len: 11, Fitness_tra: 18
Rule  3: 25f1182111512, Class:  0, CF:0.997858, Len: 13, Fitness_tra: 15
Rule  4: a131551111c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  5: 000070000e07c, Class:  0, CF:0.680886, Len:  4, Fitness_tra: 10
Rule  6: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 10
Rule  7: 3161181111512, Class:  0, CF:0.99349, Len: 13, Fitness_tra: 7
Rule  8: 300110040e512, Class:  0, CF:  1, Len:  8, Fitness_tra: 8
Rule  9: 2832011f2dc20, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 10: 000150108300d, Class:  0, CF:  1, Len:  6, Fitness_tra: 6
Rule 11: 28131dd111151, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 12: 2161151111518, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 00005050a000d, Class:  0, CF:0.121143, Len:  4, Fitness_tra: 3
Rule 14: 000000ef0dcd0, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 15: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 0102551183103, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 2413151115c51, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 18: 13a1231125253, Class:  0, CF:0.816288, Len: 13, Fitness_tra: 0
Rule 19: 2131c21252c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 25f1112119811, Class:  0, CF:0.598348, Len: 13, Fitness_tra: 1
Rule 21: 2221953215291, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: 03f110108e30d, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 23: 0168e21085201, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 13fc511331511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1321231125291, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 21121111c9551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: fff5311151c25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 316468111d572, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 116d111921c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 2132111825315, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 21a2354121113, Class:  0, CF:0.805502, Len: 13, Fitness_tra: 0
Rule 32: 6361151d19823, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 13238821d318c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 361118451115c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 281d152811151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: faad25118c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 6165313522186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: a1111d1185d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f91123115c513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b7bdd1cd11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2821c82d91995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71111921c5992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2c4e7c153e358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 69b21585d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6311155282135, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 194991c115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313c9e1331112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: aa65d39585113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1139d51125151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: faf39511d18c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 394118181535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15f151d513121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b11995853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7111ddc153181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 63f1131531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a16512129ed2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 47b81c6191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b421e912d5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f3211511d59e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 394531c191138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 13f151155d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2721111c51191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: affd85152d431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: affd355dd988e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b9a21123d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1149312822132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1178e22dde9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b211c1151d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b9f1d15513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 78131111c5c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 723531211d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11311d2159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 126231191d14d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f521535851591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 72711511111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712181d255311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28f1915211e51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: b711111121533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 161d118d51c8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1722211e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 713c111813115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a115318515881, Class:  1, CF:0.298685, Len: 13, Fitness_tra: 0
Rule 85: 1f62a121d15c1, Class:  0, CF:0.793171, Len: 13, Fitness_tra: 0
Rule 86: 1df1a115d9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2c6219cc19151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a16de81153d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f635411e58113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 614125111912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 010235110d518, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 211bd35153591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1a1111d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3001900801551, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 95: 716115d125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2413151115c51, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 13a1223115213, Class:  0, CF:0.960031, Len: 13, Fitness_tra: 2
Rule 98: e2711358d11e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ad6dd5e131553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2c0e705530308, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.8552
------Result------
Miss_rate(tra)	:18.8552
Miss_rate(tst)	:14.1414
ARL				:11.2128

------Generation 10------
Rule  1: 0000702101012, Class:  0, CF:0.762258, Len:  6, Fitness_tra: 517
Rule  2: 2831012219c20, Class:  0, CF:0.824315, Len: 11, Fitness_tra: 18
Rule  3: 25f1182111512, Class:  0, CF:0.997858, Len: 13, Fitness_tra: 15
Rule  4: a131551111c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 11
Rule  5: 000070000e07c, Class:  0, CF:0.680886, Len:  4, Fitness_tra: 10
Rule  6: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 10
Rule  7: 3161181111512, Class:  0, CF:0.99349, Len: 13, Fitness_tra: 7
Rule  8: 300110040e512, Class:  0, CF:  1, Len:  8, Fitness_tra: 8
Rule  9: 2832011f2dc20, Class:  0, CF:  1, Len: 11, Fitness_tra: 7
Rule 10: 000150108300d, Class:  0, CF:  1, Len:  6, Fitness_tra: 6
Rule 11: 28131dd111151, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 12: 2161151111518, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 13: 00005050a000d, Class:  0, CF:0.121143, Len:  4, Fitness_tra: 3
Rule 14: 000000ef0dcd0, Class:  0, CF:  1, Len:  5, Fitness_tra: 3
Rule 15: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 16: 0102551183103, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule 17: 2413151115c51, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 18: 13a1231125253, Class:  0, CF:0.816288, Len: 13, Fitness_tra: 0
Rule 19: 2131c21252c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 25f1112119811, Class:  0, CF:0.598348, Len: 13, Fitness_tra: 1
Rule 21: 2221953215291, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: 03f110108e30d, Class:  0, CF:  1, Len:  9, Fitness_tra: 1
Rule 23: 0168e21085201, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 24: 13fc511331511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1321231125291, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 21121111c9551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: fff5311151c25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 316468111d572, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 116d111921c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 2132111825315, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 21a2354121113, Class:  0, CF:0.805502, Len: 13, Fitness_tra: 0
Rule 32: 6361151d19823, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 13238821d318c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 361118451115c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 281d152811151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: faad25118c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 6165313522186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: a1111d1185d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f91123115c513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b7bdd1cd11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2821c82d91995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71111921c5992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2c4e7c153e358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 69b21585d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6311155282135, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 194991c115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313c9e1331112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: aa65d39585113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1139d51125151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: faf39511d18c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 53: 394118181535d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 15f151d513121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 1b11995853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 7111ddc153181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 63f1131531385, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: a16512129ed2d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 47b81c6191551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: b421e912d5d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f3211511d59e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 394531c191138, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 13f151155d511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2721111c51191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: affd85152d431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: affd355dd988e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: b9a21123d9115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1149312822132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1178e22dde9d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b211c1151d515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: b9f1d15513511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 78131111c5c51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 723531211d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 11311d2159129, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 126231191d14d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: f521535851591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 72711511111e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 712181d255311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 28f1915211e51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 80: b711111121533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 161d118d51c8e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1722211e93111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 713c111813115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: a115318515881, Class:  1, CF:0.298685, Len: 13, Fitness_tra: 0
Rule 85: 1f62a121d15c1, Class:  0, CF:0.793171, Len: 13, Fitness_tra: 0
Rule 86: 1df1a115d9511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2c6219cc19151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a16de81153d18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: f635411e58113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 614125111912c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 010235110d518, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 211bd35153591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1a1111d11121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 3001900801551, Class:  0, CF:  1, Len:  8, Fitness_tra: 3
Rule 95: 716115d125512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2413151115c51, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 97: 13a1223115213, Class:  0, CF:0.960031, Len: 13, Fitness_tra: 2
Rule 98: e2711358d11e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ad6dd5e131553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2c0e705530308, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:18.8552
------Result------
Miss_rate(tra)	:18.8552
Miss_rate(tst)	:14.1414
ARL				:11.2128

------Generation 20------
Rule  1: 0000400000000, Class:  0, CF:0.89481, Len:  1, Fitness_tra: 158
Rule  2: 0000702101012, Class:  0, CF:0.762258, Len:  6, Fitness_tra: 0
Rule  3: 25f1182111512, Class:  0, CF:0.997858, Len: 13, Fitness_tra: 0
Rule  4: a131551111c21, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: 000070000e07c, Class:  0, CF:0.680886, Len:  4, Fitness_tra: 0
Rule  6: 0505c0000300c, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  7: 300110040e512, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  8: 3161181111512, Class:  0, CF:0.99349, Len: 13, Fitness_tra: 0
Rule  9: 2832011f2dc20, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 10: 000150108300d, Class:  0, CF:  1, Len:  6, Fitness_tra: 0
Rule 11: 28131dd111151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 2161151111518, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: 00005050a000d, Class:  0, CF:0.121143, Len:  4, Fitness_tra: 0
Rule 14: 000000ef0dcd0, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 000d0050a000d, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 16: 0102551183103, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 3001900801551, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 18: 2413151115c51, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 2131c21252c53, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 13a1223115213, Class:  0, CF:0.960031, Len: 13, Fitness_tra: 0
Rule 21: 25f1112119811, Class:  0, CF:0.598348, Len: 13, Fitness_tra: 0
Rule 22: 03f110108e30d, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 0168e21085201, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 2221953215291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 25: 1321231125291, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 26: 13fc511331511, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: fff5311151c25, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 28: 316468111d572, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 29: 116d111921c81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 30: 2132111825315, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 31: 21a2354121113, Class:  0, CF:0.805502, Len: 13, Fitness_tra: 0
Rule 32: 6361151d19823, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 33: 13238821d318c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 34: 361118451115c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 35: 281d152811151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 36: faad25118c211, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 37: 6165313522186, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: a1111d1185d81, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 39: a6a1ec1551121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: f91123115c513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: b7bdd1cd11215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 2821c82d91995, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 71111921c5992, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 2c4e7c153e358, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a5b113111c193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 69b21585d1315, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 6311155282135, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 48: 194991c115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 313c9e1331112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 50: aa65d39585113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
