------Generation 0------
Rule  1: 02070fa200539, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31a15f1141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2565d8521d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 612125993d121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000000000000, Class:  0, CF:0.818182, Len:  0, Fitness_tra: 729
Rule 91: ff4b161512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21411123dc51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7441115c8958a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b1f151616233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b139516112338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 18a9185151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f9319981598d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6af5518125151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6135c91121113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2d6715231618d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.3571

------Generation 6------
Rule  1: 0000403000048, Class:  0, CF:0.998794, Len:  4, Fitness_tra: 0
Rule  2: 00007090000b8, Class:  0, CF:0.621304, Len:  4, Fitness_tra: 0
Rule  3: 0001512110058, Class:  0, CF:0.995665, Len:  8, Fitness_tra: 0
Rule  4: 28a1411311411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: a6f5211151411, Class:  0, CF:0.688156, Len: 13, Fitness_tra: 0
Rule  6: 6a35211121113, Class:  0, CF:0.79189, Len: 13, Fitness_tra: 0
Rule  7: 3138c13121123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 31f5318813155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 00000060e000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 10: 66a815111d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 33a8112531112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 3111512188958, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f3f15591d2121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: f332831322116, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a311155155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6315385d1311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 25a75119119b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 39b3de1811d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 41f1311219191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1a9115185115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28a1192111523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1341111511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a1a1555155183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f9b1188129112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111512555111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7c7c551113269, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2fc511d19521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 66a51155512c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1811dd2851d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11b6cc32e1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f36312c553183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b44c11c1c1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4b41918183911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 272419d855811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441d525831112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4113112115dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22f5ddc213121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 6a319921518d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71b2531151953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e11935182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3665199111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4539d55585115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4135515d1d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 71f2915421115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 61b2e5111199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 63753112de115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f941851111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3615511d151e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 483d158183d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3529191111598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2d6231235551d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 714119112c633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 617c115111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 29f1611111111, Class:  1, CF:0.300176, Len: 13, Fitness_tra: 0
Rule 55: f1bd826531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b86191c2195d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b14cd815e1952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f51531823115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e78185111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ff31e11555811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a33d159312186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6aad1d3551113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a129d5cdc3852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1af5525d15151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 256115e31d521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4511b9e311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1121131151d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a13d25e188551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191351c5885d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a111312155151, Class:  0, CF:0.375929, Len: 13, Fitness_tra: 0
Rule 71: b471133c22533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314111ec1cd3a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 171c35151e569, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7411255119581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f111111815515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: b171111155119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b8352d1351113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 16ac551e8c183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 136193852d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 147881e111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6321819519911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 030b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ff555591d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b4782168145e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a12151531511c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: ad21151191155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31a15f1141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2565d8521d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 612125993d121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000000000000, Class:  0, CF:0.818182, Len:  0, Fitness_tra: 729
Rule 91: ff4b161512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21411123dc51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7441115c8958a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b1f151616233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b139516112338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 18a9185151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f9319981598d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6af5518125151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6135c91121113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2d6715231618d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.3571

------Generation 7------
Rule  1: 0000403000048, Class:  0, CF:0.998794, Len:  4, Fitness_tra: 0
Rule  2: 00007090000b8, Class:  0, CF:0.621304, Len:  4, Fitness_tra: 0
Rule  3: 0001512110058, Class:  0, CF:0.995665, Len:  8, Fitness_tra: 0
Rule  4: 28a1411311411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: a6f5211151411, Class:  0, CF:0.688156, Len: 13, Fitness_tra: 0
Rule  6: 6a35211121113, Class:  0, CF:0.79189, Len: 13, Fitness_tra: 0
Rule  7: 3138c13121123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 31f5318813155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 00000060e000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 10: 66a815111d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 33a8112531112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 3111512188958, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f3f15591d2121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: f332831322116, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a311155155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6315385d1311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 25a75119119b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 39b3de1811d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 41f1311219191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1a9115185115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28a1192111523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1341111511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a1a1555155183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f9b1188129112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111512555111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7c7c551113269, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2fc511d19521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 66a51155512c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1811dd2851d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11b6cc32e1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f36312c553183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b44c11c1c1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4b41918183911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 272419d855811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441d525831112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4113112115dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22f5ddc213121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 6a319921518d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71b2531151953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e11935182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3665199111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4539d55585115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4135515d1d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 71f2915421115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 61b2e5111199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 63753112de115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f941851111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3615511d151e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 483d158183d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3529191111598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2d6231235551d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 714119112c633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 617c115111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 29f1611111111, Class:  1, CF:0.300176, Len: 13, Fitness_tra: 0
Rule 55: f1bd826531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b86191c2195d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b14cd815e1952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f51531823115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e78185111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ff31e11555811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a33d159312186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6aad1d3551113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a129d5cdc3852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1af5525d15151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 256115e31d521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4511b9e311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1121131151d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a13d25e188551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191351c5885d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a111312155151, Class:  0, CF:0.375929, Len: 13, Fitness_tra: 0
Rule 71: b471133c22533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314111ec1cd3a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 171c35151e569, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7411255119581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f111111815515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: b171111155119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b8352d1351113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 16ac551e8c183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 136193852d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 147881e111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6321819519911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 030b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ff555591d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b4782168145e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a12151531511c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: ad21151191155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31a15f1141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2565d8521d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 612125993d121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000000000000, Class:  0, CF:0.818182, Len:  0, Fitness_tra: 729
Rule 91: ff4b161512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21411123dc51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7441115c8958a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b1f151616233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b139516112338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 18a9185151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f9319981598d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6af5518125151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6135c91121113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2d6715231618d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.3571

------Generation 8------
Rule  1: 0000403000048, Class:  0, CF:0.998794, Len:  4, Fitness_tra: 0
Rule  2: 00007090000b8, Class:  0, CF:0.621304, Len:  4, Fitness_tra: 0
Rule  3: 0001512110058, Class:  0, CF:0.995665, Len:  8, Fitness_tra: 0
Rule  4: 28a1411311411, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  5: a6f5211151411, Class:  0, CF:0.688156, Len: 13, Fitness_tra: 0
Rule  6: 6a35211121113, Class:  0, CF:0.79189, Len: 13, Fitness_tra: 0
Rule  7: 3138c13121123, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  8: 31f5318813155, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule  9: 00000060e000c, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 10: 66a815111d841, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 11: 33a8112531112, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 3111512188958, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 13: f3f15591d2121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 14: f332831322116, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 15: a311155155135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 6315385d1311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 25a75119119b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 39b3de1811d92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 41f1311219191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: b1a9115185115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 28a1192111523, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 22: 1341111511111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: a1a1555155183, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 24: f9b1188129112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111512555111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 7c7c551113269, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b2fc511d19521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 66a51155512c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1811dd2851d51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11b6cc32e1181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: f36312c553183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b44c11c1c1951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4b41918183911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 272419d855811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 441d525831112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 4113112115dd5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 22f5ddc213121, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 38: 6a319921518d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 71b2531151953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1e11935182111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 3665199111216, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4539d55585115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 4135515d1d158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 71f2915421115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 61b2e5111199d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 63753112de115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: f941851111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 3615511d151e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 483d158183d15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 3529191111598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 2d6231235551d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 52: 714119112c633, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 617c115111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 29f1611111111, Class:  1, CF:0.300176, Len: 13, Fitness_tra: 0
Rule 55: f1bd826531512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b86191c2195d2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: b14cd815e1952, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: f51531823115d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1e78185111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: ff31e11555811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: a33d159312186, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 6aad1d3551113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: a129d5cdc3852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1af5525d15151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 256115e31d521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4511b9e311223, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1121131151d93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: a13d25e188551, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 69: 191351c5885d1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a111312155151, Class:  0, CF:0.375929, Len: 13, Fitness_tra: 0
Rule 71: b471133c22533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 314111ec1cd3a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 171c35151e569, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7411255119581, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: f111111815515, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 76: b171111155119, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b8352d1351113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 16ac551e8c183, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 136193852d115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 147881e111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 6321819519911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 030b0a6800599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1ff555591d816, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b4782168145e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: a12151531511c, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: ad21151191155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 31a15f1141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2565d8521d151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 612125993d121, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 90: 0000000000000, Class:  0, CF:0.818182, Len:  0, Fitness_tra: 729
Rule 91: ff4b161512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 21411123dc51d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 7441115c8958a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b1f151616233e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b139516112338, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 18a9185151515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: f9319981598d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 6af5518125151, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 6135c91121113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule100: 2d6715231618d, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.09091
------Result------
Miss_rate(tra)	:9.09091
Miss_rate(tst)	:9.09091
ARL				:11.3571

------Generation 9------
Rule  1: 0000403000048, Class:  0, CF:0.998794, Len:  4, Fitness_tra: 0
