------Generation 0------
Rule  1: b3122844bb, Class:  2, CF:0.9807, Len: 10, Fitness_tra: 0
Rule 75: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 76: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 78: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12743e4414, Class:  2, CF:0.227277, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b41b11b771, Class:  4, CF:0.50156, Len: 10, Fitness_tra: -855
Rule 83: 2b229a4724, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 427bcf2771, Class:  4, CF:0.619998, Len: 10, Fitness_tra: 0
Rule 85: 835b512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 1049
Rule 87: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 15
Rule 88: b42148b172, Class:  2, CF:0.640128, Len: 10, Fitness_tra: -26
Rule 89: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 90: 114241b24b, Class:  2, CF:0.771849, Len: 10, Fitness_tra: 0
Rule 91: 27b41f1b77, Class:  4, CF:0.99972, Len: 10, Fitness_tra: 0
Rule 92: d32d5d2bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 712b31b724, Class:  4, CF:0.592424, Len: 10, Fitness_tra: 0
Rule 94: 2b27af1744, Class:  4, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 95: 201e200006, Class:  0, CF:0.186837, Len:  5, Fitness_tra: -4
Rule 96: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 110
Rule 97: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 212
Rule 98: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 99: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 11
Rule100: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.3363
------Result------
Miss_rate(tra)	:98.3363
Miss_rate(tst)	:92.7788
ARL				:9.76923

------Generation 7------
Rule  1: b211137174, Class:  4, CF:0.860824, Len: 10, Fitness_tra: 864
Rule  2: b411154474, Class:  2, CF:0.816871, Len: 10, Fitness_tra: 1361
Rule  3: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 805
Rule  4: 17122527b1, Class:  1, CF:0.751255, Len: 10, Fitness_tra: -164
Rule  5: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 115
Rule  6: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 134
Rule  7: 28b4111b44, Class:  4, CF:0.835954, Len: 10, Fitness_tra: 95
Rule  8: 7c71127247, Class:  2, CF:0.802054, Len: 10, Fitness_tra: 122
Rule  9: 1521212141, Class:  1, CF:0.0379401, Len: 10, Fitness_tra: 0
Rule 10: 1d24221244, Class:  2, CF:0.836311, Len: 10, Fitness_tra: 217
Rule 11: 1777af1b77, Class:  4, CF:0.999044, Len: 10, Fitness_tra: 0
Rule 12: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 62
Rule 13: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 37
Rule 14: 2121aabb21, Class:  4, CF:0.990219, Len: 10, Fitness_tra: 32
Rule 15: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 29
Rule 16: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 5
Rule 17: 2b27af1b44, Class:  4, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 18: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 4
Rule 19: 1142314717, Class:  4, CF:0.576046, Len: 10, Fitness_tra: 13
Rule 20: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 2
Rule 21: b321aabb25, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 124b117242, Class:  2, CF:0.743134, Len: 10, Fitness_tra: 0
Rule 23: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 1
Rule 24: 7412d1142b, Class:  2, CF:0.958757, Len: 10, Fitness_tra: 2
Rule 25: 75142e2b1b, Class:  1, CF:0.968217, Len: 10, Fitness_tra: 0
Rule 26: 75bbc12744, Class:  2, CF:0.85228, Len: 10, Fitness_tra: 0
Rule 27: b24451271b, Class:  1, CF:0.888504, Len: 10, Fitness_tra: 0
Rule 28: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7b1b3f7127, Class:  4, CF:0.986684, Len: 10, Fitness_tra: 0
Rule 30: 77b2214bb7, Class:  2, CF:0.0210542, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24228327b7, Class:  2, CF:0.879491, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1c48f34274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 221755b144, Class:  1, CF:0.266755, Len: 10, Fitness_tra: 0
Rule 36: 274b152174, Class:  2, CF:0.651376, Len: 10, Fitness_tra: 0
Rule 37: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 41: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 42: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 43: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 44: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 47: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 49: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 50: 44b7117712, Class:  4, CF:0.460424, Len: 10, Fitness_tra: 0
Rule 51: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 52: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 0
Rule 53: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 55: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 58: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 66: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 73: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 75: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 76: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 78: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12743e4414, Class:  2, CF:0.227277, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b41b11b771, Class:  4, CF:0.50156, Len: 10, Fitness_tra: -855
Rule 83: 2b229a4724, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 427bcf2771, Class:  4, CF:0.619998, Len: 10, Fitness_tra: 0
Rule 85: 835b512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 1049
Rule 87: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 15
Rule 88: b42148b172, Class:  2, CF:0.640128, Len: 10, Fitness_tra: -26
Rule 89: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 90: 114241b24b, Class:  2, CF:0.771849, Len: 10, Fitness_tra: 0
Rule 91: 27b41f1b77, Class:  4, CF:0.99972, Len: 10, Fitness_tra: 0
Rule 92: d32d5d2bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 712b31b724, Class:  4, CF:0.592424, Len: 10, Fitness_tra: 0
Rule 94: 2b27af1744, Class:  4, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 95: 201e200006, Class:  0, CF:0.186837, Len:  5, Fitness_tra: -4
Rule 96: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 110
Rule 97: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 212
Rule 98: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 99: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 11
Rule100: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.3363
------Result------
Miss_rate(tra)	:98.3363
Miss_rate(tst)	:92.7788
ARL				:9.76923

------Generation 8------
Rule  1: b211137174, Class:  4, CF:0.860824, Len: 10, Fitness_tra: 864
Rule  2: b411154474, Class:  2, CF:0.816871, Len: 10, Fitness_tra: 1361
Rule  3: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 805
Rule  4: 17122527b1, Class:  1, CF:0.751255, Len: 10, Fitness_tra: -164
Rule  5: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 115
Rule  6: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 134
Rule  7: 28b4111b44, Class:  4, CF:0.835954, Len: 10, Fitness_tra: 95
Rule  8: 7c71127247, Class:  2, CF:0.802054, Len: 10, Fitness_tra: 122
Rule  9: 1521212141, Class:  1, CF:0.0379401, Len: 10, Fitness_tra: 0
Rule 10: 1d24221244, Class:  2, CF:0.836311, Len: 10, Fitness_tra: 217
Rule 11: 1777af1b77, Class:  4, CF:0.999044, Len: 10, Fitness_tra: 0
Rule 12: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 62
Rule 13: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 37
Rule 14: 2121aabb21, Class:  4, CF:0.990219, Len: 10, Fitness_tra: 32
Rule 15: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 29
Rule 16: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 5
Rule 17: 2b27af1b44, Class:  4, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 18: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 4
Rule 19: 1142314717, Class:  4, CF:0.576046, Len: 10, Fitness_tra: 13
Rule 20: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 2
Rule 21: b321aabb25, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 124b117242, Class:  2, CF:0.743134, Len: 10, Fitness_tra: 0
Rule 23: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 1
Rule 24: 7412d1142b, Class:  2, CF:0.958757, Len: 10, Fitness_tra: 2
Rule 25: 75142e2b1b, Class:  1, CF:0.968217, Len: 10, Fitness_tra: 0
Rule 26: 75bbc12744, Class:  2, CF:0.85228, Len: 10, Fitness_tra: 0
Rule 27: b24451271b, Class:  1, CF:0.888504, Len: 10, Fitness_tra: 0
Rule 28: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7b1b3f7127, Class:  4, CF:0.986684, Len: 10, Fitness_tra: 0
Rule 30: 77b2214bb7, Class:  2, CF:0.0210542, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24228327b7, Class:  2, CF:0.879491, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1c48f34274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 221755b144, Class:  1, CF:0.266755, Len: 10, Fitness_tra: 0
Rule 36: 274b152174, Class:  2, CF:0.651376, Len: 10, Fitness_tra: 0
Rule 37: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 41: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 42: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 43: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 44: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 47: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 49: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 50: 44b7117712, Class:  4, CF:0.460424, Len: 10, Fitness_tra: 0
Rule 51: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 52: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 0
Rule 53: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 55: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 58: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 66: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 73: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 75: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 76: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 78: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12743e4414, Class:  2, CF:0.227277, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b41b11b771, Class:  4, CF:0.50156, Len: 10, Fitness_tra: -855
Rule 83: 2b229a4724, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 427bcf2771, Class:  4, CF:0.619998, Len: 10, Fitness_tra: 0
Rule 85: 835b512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 1049
Rule 87: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 15
Rule 88: b42148b172, Class:  2, CF:0.640128, Len: 10, Fitness_tra: -26
Rule 89: b124334472, Class:  4, CF:0.948954, Len: 10, Fitness_tra: 1
Rule 90: 114241b24b, Class:  2, CF:0.771849, Len: 10, Fitness_tra: 0
Rule 91: 27b41f1b77, Class:  4, CF:0.99972, Len: 10, Fitness_tra: 0
Rule 92: d32d5d2bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 712b31b724, Class:  4, CF:0.592424, Len: 10, Fitness_tra: 0
Rule 94: 2b27af1744, Class:  4, CF:0.99997, Len: 10, Fitness_tra: 0
Rule 95: 201e200006, Class:  0, CF:0.186837, Len:  5, Fitness_tra: -4
Rule 96: 15070d2020, Class:  1, CF:0.986903, Len:  6, Fitness_tra: 110
Rule 97: 1511212141, Class:  1, CF:0.851879, Len: 10, Fitness_tra: 212
Rule 98: 2721aab425, Class:  4, CF:  1, Len: 10, Fitness_tra: 2
Rule 99: 2b27af1b70, Class:  4, CF:0.999696, Len:  9, Fitness_tra: 11
Rule100: 4c71fa47b4, Class:  4, CF:0.999957, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.3363
------Result------
Miss_rate(tra)	:98.3363
Miss_rate(tst)	:92.7788
ARL				:9.76923

------Generation 9------
Rule  1: b211137174, Class:  4, CF:0.860824, Len: 10, Fitness_tra: 864
Rule  2: b411154474, Class:  2, CF:0.816871, Len: 10, Fitness_tra: 1361
Rule  3: 177148472b, Class:  2, CF:0.765743, Len: 10, Fitness_tra: 805
Rule  4: 17122527b1, Class:  1, CF:0.751255, Len: 10, Fitness_tra: -164
Rule  5: 1141224224, Class:  2, CF:0.989022, Len: 10, Fitness_tra: 115
Rule  6: 17b12614b2, Class:  4, CF:0.997215, Len: 10, Fitness_tra: 134
Rule  7: 28b4111b44, Class:  4, CF:0.835954, Len: 10, Fitness_tra: 95
Rule  8: 7c71127247, Class:  2, CF:0.802054, Len: 10, Fitness_tra: 122
Rule  9: 1521212141, Class:  1, CF:0.0379401, Len: 10, Fitness_tra: 0
Rule 10: 1d24221244, Class:  2, CF:0.836311, Len: 10, Fitness_tra: 217
Rule 11: 1777af1b77, Class:  4, CF:0.999044, Len: 10, Fitness_tra: 0
Rule 12: 2c1b362111, Class:  1, CF:0.355421, Len: 10, Fitness_tra: 62
Rule 13: c000c00000, Class:  3, CF:0.977052, Len:  2, Fitness_tra: 37
Rule 14: 2121aabb21, Class:  4, CF:0.990219, Len: 10, Fitness_tra: 32
Rule 15: 81abb1b11a, Class:  3, CF:0.994259, Len: 10, Fitness_tra: 29
Rule 16: 4274fa17b2, Class:  4, CF:0.999922, Len: 10, Fitness_tra: 5
Rule 17: 2b27af1b44, Class:  4, CF:0.999969, Len: 10, Fitness_tra: 0
Rule 18: 2eb12114b4, Class:  2, CF:0.112288, Len: 10, Fitness_tra: 4
Rule 19: 1142314717, Class:  4, CF:0.576046, Len: 10, Fitness_tra: 13
Rule 20: 712b61b724, Class:  4, CF:0.986232, Len: 10, Fitness_tra: 2
Rule 21: b321aabb25, Class:  4, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 124b117242, Class:  2, CF:0.743134, Len: 10, Fitness_tra: 0
Rule 23: 142b33bb24, Class:  4, CF:0.939605, Len: 10, Fitness_tra: 1
Rule 24: 7412d1142b, Class:  2, CF:0.958757, Len: 10, Fitness_tra: 2
Rule 25: 75142e2b1b, Class:  1, CF:0.968217, Len: 10, Fitness_tra: 0
Rule 26: 75bbc12744, Class:  2, CF:0.85228, Len: 10, Fitness_tra: 0
Rule 27: b24451271b, Class:  1, CF:0.888504, Len: 10, Fitness_tra: 0
Rule 28: 2217234c1e, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7b1b3f7127, Class:  4, CF:0.986684, Len: 10, Fitness_tra: 0
Rule 30: 77b2214bb7, Class:  2, CF:0.0210542, Len: 10, Fitness_tra: 0
Rule 31: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 24228327b7, Class:  2, CF:0.879491, Len: 10, Fitness_tra: 0
Rule 33: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 1c48f34274, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 221755b144, Class:  1, CF:0.266755, Len: 10, Fitness_tra: 0
Rule 36: 274b152174, Class:  2, CF:0.651376, Len: 10, Fitness_tra: 0
Rule 37: 72728eb22b, Class:  2, CF:0.949395, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b32d1d7bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 7cbbc14774, Class:  2, CF:0.905573, Len: 10, Fitness_tra: 0
Rule 41: c33441b241, Class:  4, CF:0.188094, Len: 10, Fitness_tra: 0
Rule 42: b242bb7177, Class:  4, CF:0.674096, Len: 10, Fitness_tra: 0
Rule 43: 7b1229bb47, Class:  2, CF:0.955928, Len: 10, Fitness_tra: 0
Rule 44: 411783bb72, Class:  2, CF:0.923747, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 72143f7444, Class:  4, CF:0.999883, Len: 10, Fitness_tra: 0
Rule 47: 2412317111, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 7b1bfa7127, Class:  4, CF:0.992873, Len: 10, Fitness_tra: 0
Rule 49: 72b4137224, Class:  4, CF:0.131125, Len: 10, Fitness_tra: 0
Rule 50: 44b7117712, Class:  4, CF:0.460424, Len: 10, Fitness_tra: 0
Rule 51: b547212722, Class:  2, CF:0.141355, Len: 10, Fitness_tra: 0
Rule 52: 7414617744, Class:  4, CF:0.983165, Len: 10, Fitness_tra: 0
Rule 53: 1c4c6117bb, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 54: 2412214122, Class:  2, CF:0.550194, Len: 10, Fitness_tra: 0
Rule 55: 712e6fb224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 427729b1b4, Class:  1, CF:0.438537, Len: 10, Fitness_tra: 0
Rule 58: 71b42342bb, Class:  4, CF:0.411232, Len: 10, Fitness_tra: 0
Rule 59: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 1417312171, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 117281b418, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 4b221f4414, Class:  4, CF:0.998869, Len: 10, Fitness_tra: 0
Rule 66: bb121e774b, Class:  2, CF:0.974992, Len: 10, Fitness_tra: 0
Rule 67: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 152b53b318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1c27454bbb, Class:  4, CF:0.216198, Len: 10, Fitness_tra: 0
Rule 70: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: c1eb174121, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 1447557422, Class:  2, CF:0.81887, Len: 10, Fitness_tra: 0
Rule 73: 45271e114b, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: bbb4a3727b, Class:  4, CF:0.999943, Len: 10, Fitness_tra: 0
Rule 75: bbb4a17272, Class:  4, CF:0.999829, Len: 10, Fitness_tra: 0
Rule 76: b74b934742, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: bb72c6424b, Class:  2, CF:0.930145, Len: 10, Fitness_tra: 0
Rule 78: e48123b4b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 12743e4414, Class:  2, CF:0.227277, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: b41b11b771, Class:  4, CF:0.50156, Len: 10, Fitness_tra: -855
Rule 83: 2b229a4724, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 427bcf2771, Class:  4, CF:0.619998, Len: 10, Fitness_tra: 0
Rule 85: 835b512111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: b1713a1177, Class:  4, CF:0.996008, Len: 10, Fitness_tra: 1049
Rule 87: 14222e2271, Class:  1, CF:0.650106, Len: 10, Fitness_tra: 15
Rule 88: b42148b172, Class:  2, CF:0.640128, Len: 10, Fitness_tra: -26
