------Generation 0------
Rule  1: 222b361171, Class:  4, CF:0.998612, Len: 10, Fitness_tra: 240
Rule 94: b9769344b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 402551b4c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 22428e7b1b, Class:  1, CF:0.242365, Len: 10, Fitness_tra: 0
Rule 97: 41b215b227, Class:  2, CF:0.933421, Len: 10, Fitness_tra: 0
Rule 98: 12d7d15701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4122d9b932, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 742413bc11, Class:  4, CF:0.484084, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.6212
------Result------
Miss_rate(tra)	:98.6212
Miss_rate(tst)	:93.6929
ARL				:9.52

------Generation 8------
Rule  1: 121452444b, Class:  1, CF:0.141266, Len: 10, Fitness_tra: 7
Rule  2: 7312134110, Class:  4, CF:0.0570786, Len:  9, Fitness_tra: 0
Rule  3: 00000f0000, Class:  4, CF:0.851912, Len:  1, Fitness_tra: 808
Rule  4: 7111c174b7, Class:  2, CF:0.990893, Len: 10, Fitness_tra: 0
Rule  5: 7171217247, Class:  2, CF:0.977759, Len: 10, Fitness_tra: 0
Rule  6: 1e1b414112, Class:  1, CF:0.815419, Len: 10, Fitness_tra: 0
Rule  7: b71113b277, Class:  4, CF:0.624946, Len: 10, Fitness_tra: 0
Rule  8: 412111b481, Class:  2, CF:0.971242, Len: 10, Fitness_tra: 0
Rule  9: 222b361171, Class:  4, CF:0.998612, Len: 10, Fitness_tra: 0
Rule 10: 0520000cc2, Class:  2, CF:0.010787, Len:  5, Fitness_tra: 0
Rule 11: 1224831171, Class:  1, CF:0.114637, Len: 10, Fitness_tra: 0
Rule 12: 2b218ebb7b, Class:  2, CF:0.997783, Len: 10, Fitness_tra: 0
Rule 13: 1811517b27, Class:  1, CF:0.0981127, Len: 10, Fitness_tra: 0
Rule 14: 7512134111, Class:  1, CF:0.250401, Len: 10, Fitness_tra: 0
Rule 15: b0051eb041, Class:  1, CF:0.999187, Len:  7, Fitness_tra: 8
Rule 16: b97b2574b1, Class:  1, CF:0.820464, Len: 10, Fitness_tra: 0
Rule 17: 712b131474, Class:  4, CF:0.982423, Len: 10, Fitness_tra: 0
Rule 18: 1812497b27, Class:  1, CF:0.108639, Len: 10, Fitness_tra: 0
Rule 19: 7811217b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 2e7172b782, Class:  2, CF:0.99201, Len: 10, Fitness_tra: 0
Rule 21: 7221131242, Class:  4, CF:0.595991, Len: 10, Fitness_tra: 7
Rule 22: 1227d1118b, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 17b0030019, Class:  4, CF:  1, Len:  6, Fitness_tra: 1
Rule 24: 4e47812222, Class:  2, CF:0.997245, Len: 10, Fitness_tra: 0
Rule 25: 14b7f3421b, Class:  4, CF:0.993131, Len: 10, Fitness_tra: 0
Rule 26: 242411b821, Class:  2, CF:0.997457, Len: 10, Fitness_tra: 0
Rule 27: 144ba12b21, Class:  4, CF:0.994447, Len: 10, Fitness_tra: 0
Rule 28: 442713bc14, Class:  4, CF:0.565706, Len: 10, Fitness_tra: 0
Rule 29: 2e37721185, Class:  4, CF:0.962799, Len: 10, Fitness_tra: 0
Rule 30: 1277232711, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b315cfe22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b375c2122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bc3f2742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41211f4272, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 35: 21bb934824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b1223414b, Class:  2, CF:0.0500098, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bb225672b4, Class:  3, CF:0.160388, Len: 10, Fitness_tra: 0
Rule 40: b34823411b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7747c37242, Class:  2, CF:0.996759, Len: 10, Fitness_tra: 0
Rule 43: b771934441, Class:  3, CF:0.988277, Len: 10, Fitness_tra: 0
Rule 44: 4c2ca32441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b1128f27b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 842413b5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 452213bcc2, Class:  4, CF:0.834084, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2821139477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 422133b183, Class:  2, CF:0.0425968, Len: 10, Fitness_tra: 0
Rule 52: 247b3a417b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 53: 277b5f2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1441a2bb2, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b247167b1b, Class:  4, CF:0.999344, Len: 10, Fitness_tra: 0
Rule 57: 4b47412747, Class:  2, CF:0.926661, Len: 10, Fitness_tra: 0
Rule 58: 17b4537744, Class:  2, CF:0.998156, Len: 10, Fitness_tra: 0
Rule 59: 242b367b7b, Class:  4, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 60: 1847912582, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: c77bd37221, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 741b864bb2, Class:  4, CF:0.534698, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b7423a7172, Class:  4, CF:0.999802, Len: 10, Fitness_tra: 0
Rule 65: 2127d97272, Class:  2, CF:0.992055, Len: 10, Fitness_tra: 0
Rule 66: 4872214474, Class:  2, CF:0.650621, Len: 10, Fitness_tra: 0
Rule 67: 17225ab2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7b142a7412, Class:  4, CF:0.988016, Len: 10, Fitness_tra: 0
Rule 69: 4222581724, Class:  2, CF:0.851288, Len: 10, Fitness_tra: 0
Rule 70: b74b41bb27, Class:  2, CF:0.502906, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7742bcb427, Class:  2, CF:0.881666, Len: 10, Fitness_tra: 0
Rule 73: 247b232777, Class:  4, CF:0.729281, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 441bd3b742, Class:  2, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 76: b122662422, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 77: 21241fb477, Class:  4, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4c1b15b277, Class:  2, CF:0.376579, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1d7b19b441, Class:  1, CF:0.474306, Len: 10, Fitness_tra: 0
Rule 82: 21b4b47111, Class:  2, CF:0.298457, Len: 10, Fitness_tra: 0
Rule 83: 71b21d7222, Class:  2, CF:0.905558, Len: 10, Fitness_tra: 0
Rule 84: 12b481bbb4, Class:  1, CF:0.176366, Len: 10, Fitness_tra: 0
Rule 85: 1372191722, Class:  2, CF:0.713143, Len: 10, Fitness_tra: 0
Rule 86: 777b7274b2, Class:  2, CF:0.720447, Len: 10, Fitness_tra: 0
Rule 87: 0007000000, Class:  1, CF:0.589042, Len:  1, Fitness_tra: -10974
Rule 88: 1b2bb2142b, Class:  2, CF:0.788258, Len: 10, Fitness_tra: 0
Rule 89: 4b24af7b24, Class:  4, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 90: 724b281714, Class:  2, CF:0.253758, Len: 10, Fitness_tra: 0
Rule 91: 45a00f0020, Class:  4, CF:0.987025, Len:  5, Fitness_tra: 0
Rule 92: b111131577, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1e1daf271b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: b9769344b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 402551b4c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 22428e7b1b, Class:  1, CF:0.242365, Len: 10, Fitness_tra: 0
Rule 97: 41b215b227, Class:  2, CF:0.933421, Len: 10, Fitness_tra: 0
Rule 98: 12d7d15701, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4122d9b932, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 742413bc11, Class:  4, CF:0.484084, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.6212
------Result------
Miss_rate(tra)	:98.6212
Miss_rate(tst)	:93.6929
ARL				:9.52

------Generation 9------
Rule  1: 00000f0000, Class:  4, CF:0.851912, Len:  1, Fitness_tra: 815
Rule  2: b0051eb041, Class:  1, CF:0.999187, Len:  7, Fitness_tra: 8
Rule  3: 121452444b, Class:  1, CF:0.141266, Len: 10, Fitness_tra: 57
Rule  4: 7221131242, Class:  4, CF:0.595991, Len: 10, Fitness_tra: -86
Rule  5: 17b0030019, Class:  4, CF:  1, Len:  6, Fitness_tra: 3
Rule  6: 7111c174b7, Class:  2, CF:0.990893, Len: 10, Fitness_tra: 2431
Rule  7: b71113b277, Class:  4, CF:0.624946, Len: 10, Fitness_tra: 13
Rule  8: 412111b481, Class:  2, CF:0.971242, Len: 10, Fitness_tra: 72
Rule  9: 222b361171, Class:  4, CF:0.998612, Len: 10, Fitness_tra: 52
Rule 10: 0520000cc2, Class:  2, CF:0.010787, Len:  5, Fitness_tra: 58
Rule 11: 1224831171, Class:  1, CF:0.114637, Len: 10, Fitness_tra: 57
Rule 12: 2b218ebb7b, Class:  2, CF:0.997783, Len: 10, Fitness_tra: 1
Rule 13: 1811517b27, Class:  1, CF:0.0981127, Len: 10, Fitness_tra: 0
Rule 14: 7512134111, Class:  1, CF:0.250401, Len: 10, Fitness_tra: 13
Rule 15: 7312134110, Class:  4, CF:0.0570786, Len:  9, Fitness_tra: 636
Rule 16: b97b2574b1, Class:  1, CF:0.820464, Len: 10, Fitness_tra: 0
Rule 17: 712b131474, Class:  4, CF:0.982423, Len: 10, Fitness_tra: 5
Rule 18: 1812497b27, Class:  1, CF:0.108639, Len: 10, Fitness_tra: 0
Rule 19: 7811217b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 7
Rule 20: 2e7172b782, Class:  2, CF:0.99201, Len: 10, Fitness_tra: 3
Rule 21: 7171217247, Class:  2, CF:0.977759, Len: 10, Fitness_tra: 206
Rule 22: 1227d1118b, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 23: 1e1b414112, Class:  1, CF:0.815419, Len: 10, Fitness_tra: 330
Rule 24: 4e47812222, Class:  2, CF:0.997245, Len: 10, Fitness_tra: 1
Rule 25: 14b7f3421b, Class:  4, CF:0.993131, Len: 10, Fitness_tra: 0
Rule 26: 242411b821, Class:  2, CF:0.997457, Len: 10, Fitness_tra: 2
Rule 27: 144ba12b21, Class:  4, CF:0.994447, Len: 10, Fitness_tra: 0
Rule 28: 442713bc14, Class:  4, CF:0.565706, Len: 10, Fitness_tra: 0
Rule 29: 2e37721185, Class:  4, CF:0.962799, Len: 10, Fitness_tra: 0
Rule 30: 1277232711, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b315cfe22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b375c2122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bc3f2742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41211f4272, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 35: 21bb934824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b1223414b, Class:  2, CF:0.0500098, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bb225672b4, Class:  3, CF:0.160388, Len: 10, Fitness_tra: 0
Rule 40: b34823411b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7747c37242, Class:  2, CF:0.996759, Len: 10, Fitness_tra: 0
Rule 43: b771934441, Class:  3, CF:0.988277, Len: 10, Fitness_tra: 0
Rule 44: 4c2ca32441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b1128f27b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 842413b5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 452213bcc2, Class:  4, CF:0.834084, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2821139477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 422133b183, Class:  2, CF:0.0425968, Len: 10, Fitness_tra: 0
Rule 52: 247b3a417b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 53: 277b5f2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1441a2bb2, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b247167b1b, Class:  4, CF:0.999344, Len: 10, Fitness_tra: 0
Rule 57: 4b47412747, Class:  2, CF:0.926661, Len: 10, Fitness_tra: 0
Rule 58: 17b4537744, Class:  2, CF:0.998156, Len: 10, Fitness_tra: 0
Rule 59: 242b367b7b, Class:  4, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 60: 1847912582, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: c77bd37221, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 741b864bb2, Class:  4, CF:0.534698, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b7423a7172, Class:  4, CF:0.999802, Len: 10, Fitness_tra: 0
Rule 65: 2127d97272, Class:  2, CF:0.992055, Len: 10, Fitness_tra: 0
Rule 66: 4872214474, Class:  2, CF:0.650621, Len: 10, Fitness_tra: 0
Rule 67: 17225ab2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7b142a7412, Class:  4, CF:0.988016, Len: 10, Fitness_tra: 0
Rule 69: 4222581724, Class:  2, CF:0.851288, Len: 10, Fitness_tra: 0
Rule 70: b74b41bb27, Class:  2, CF:0.502906, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7742bcb427, Class:  2, CF:0.881666, Len: 10, Fitness_tra: 0
Rule 73: 247b232777, Class:  4, CF:0.729281, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 441bd3b742, Class:  2, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 76: b122662422, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 77: 21241fb477, Class:  4, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4c1b15b277, Class:  2, CF:0.376579, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11b4a6b121, Class:  4, CF:0.920459, Len: 10, Fitness_tra: -3
Rule 82: 1247151272, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1721722421, Class:  2, CF:0.935849, Len: 10, Fitness_tra: -65
Rule 84: b7b15e1411, Class:  2, CF:0.991591, Len: 10, Fitness_tra: -1022
Rule 85: 1b775e7411, Class:  2, CF:0.229109, Len: 10, Fitness_tra: -1567
Rule 86: 417b1fb744, Class:  4, CF:0.999977, Len: 10, Fitness_tra: 0
Rule 87: b14126471b, Class:  4, CF:0.988184, Len: 10, Fitness_tra: -6
Rule 88: 4b7411117b, Class:  4, CF:0.209235, Len: 10, Fitness_tra: -304
Rule 89: 4124147b71, Class:  4, CF:0.0909405, Len: 10, Fitness_tra: 0
Rule 90: 741b254114, Class:  2, CF:0.207296, Len: 10, Fitness_tra: -2800
Rule 91: 224b381714, Class:  4, CF:0.4949, Len: 10, Fitness_tra: -131
Rule 92: 412299b934, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 93: 1272191b2b, Class:  0, CF:0.349061, Len: 10, Fitness_tra: 47
Rule 94: 1720030c11, Class:  2, CF:0.118399, Len:  7, Fitness_tra: 1
Rule 95: 0a1b367b1b, Class:  4, CF:0.926493, Len:  9, Fitness_tra: -4
Rule 96: 1e715d4743, Class:  1, CF:0.996591, Len: 10, Fitness_tra: 42
Rule 97: 7811217b57, Class:  2, CF:  1, Len:  0, Fitness_tra: 0
Rule 98: d02511b4cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 9151031247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 7e7972b7bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:97.8886
------Result------
Miss_rate(tra)	:97.8886
Miss_rate(tst)	:92.1389
ARL				:9.64865

------Generation 10------
Rule  1: 7111c174b7, Class:  2, CF:0.990893, Len: 10, Fitness_tra: 1165
Rule  2: 00000f0000, Class:  4, CF:0.851912, Len:  1, Fitness_tra: 816
Rule  3: 7312134110, Class:  4, CF:0.0570786, Len:  9, Fitness_tra: 834
Rule  4: 1e1b414112, Class:  1, CF:0.815419, Len: 10, Fitness_tra: 274
Rule  5: 7171217247, Class:  2, CF:0.977759, Len: 10, Fitness_tra: 144
Rule  6: 412111b481, Class:  2, CF:0.971242, Len: 10, Fitness_tra: 255
Rule  7: 0520000cc2, Class:  2, CF:0.010787, Len:  5, Fitness_tra: 70
Rule  8: 121452444b, Class:  1, CF:0.141266, Len: 10, Fitness_tra: 713
Rule  9: 1224831171, Class:  1, CF:0.114637, Len: 10, Fitness_tra: 58
Rule 10: 222b361171, Class:  4, CF:0.998612, Len: 10, Fitness_tra: 138
Rule 11: 1272191b2b, Class:  0, CF:0.349061, Len: 10, Fitness_tra: 1079
Rule 12: 1e715d4743, Class:  1, CF:0.996591, Len: 10, Fitness_tra: 41
Rule 13: 7512134111, Class:  1, CF:0.250401, Len: 10, Fitness_tra: 5
Rule 14: b71113b277, Class:  4, CF:0.624946, Len: 10, Fitness_tra: 165
Rule 15: b0051eb041, Class:  1, CF:0.999187, Len:  7, Fitness_tra: 5
Rule 16: 7811217b57, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 712b131474, Class:  4, CF:0.982423, Len: 10, Fitness_tra: 165
Rule 18: 17b0030019, Class:  4, CF:  1, Len:  6, Fitness_tra: 3
Rule 19: 2e7172b782, Class:  2, CF:0.99201, Len: 10, Fitness_tra: 5
Rule 20: 242411b821, Class:  2, CF:0.997457, Len: 10, Fitness_tra: 4
Rule 21: 1227d1118b, Class:  2, CF:  1, Len: 10, Fitness_tra: 3
Rule 22: 1720030c11, Class:  2, CF:0.118399, Len:  7, Fitness_tra: -1
Rule 23: 4e47812222, Class:  2, CF:0.997245, Len: 10, Fitness_tra: 1
Rule 24: 2b218ebb7b, Class:  2, CF:0.997783, Len: 10, Fitness_tra: 21
Rule 25: 1811517b27, Class:  1, CF:0.0981127, Len: 10, Fitness_tra: 9
Rule 26: 7e7972b7bc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 144ba12b21, Class:  4, CF:0.994447, Len: 10, Fitness_tra: -251
Rule 28: 442713bc14, Class:  4, CF:0.565706, Len: 10, Fitness_tra: 0
Rule 29: 2e37721185, Class:  4, CF:0.962799, Len: 10, Fitness_tra: 0
Rule 30: 1277232711, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b315cfe22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b375c2122b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 11bc3f2742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41211f4272, Class:  4, CF:0.999997, Len: 10, Fitness_tra: 0
Rule 35: 21bb934824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4b1223414b, Class:  2, CF:0.0500098, Len: 10, Fitness_tra: 0
Rule 38: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: bb225672b4, Class:  3, CF:0.160388, Len: 10, Fitness_tra: 0
Rule 40: b34823411b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 41: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7747c37242, Class:  2, CF:0.996759, Len: 10, Fitness_tra: 0
Rule 43: b771934441, Class:  3, CF:0.988277, Len: 10, Fitness_tra: 0
Rule 44: 4c2ca32441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b1128f27b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 842413b5d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 452213bcc2, Class:  4, CF:0.834084, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 2821139477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 422133b183, Class:  2, CF:0.0425968, Len: 10, Fitness_tra: 0
Rule 52: 247b3a417b, Class:  4, CF:0.999374, Len: 10, Fitness_tra: 0
Rule 53: 277b5f2711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b1441a2bb2, Class:  4, CF:0.999986, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: b247167b1b, Class:  4, CF:0.999344, Len: 10, Fitness_tra: 0
Rule 57: 4b47412747, Class:  2, CF:0.926661, Len: 10, Fitness_tra: 0
Rule 58: 17b4537744, Class:  2, CF:0.998156, Len: 10, Fitness_tra: 0
Rule 59: 242b367b7b, Class:  4, CF:0.999954, Len: 10, Fitness_tra: 0
Rule 60: 1847912582, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: c77bd37221, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 741b864bb2, Class:  4, CF:0.534698, Len: 10, Fitness_tra: 0
Rule 63: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b7423a7172, Class:  4, CF:0.999802, Len: 10, Fitness_tra: 0
Rule 65: 2127d97272, Class:  2, CF:0.992055, Len: 10, Fitness_tra: 0
Rule 66: 4872214474, Class:  2, CF:0.650621, Len: 10, Fitness_tra: 0
Rule 67: 17225ab2b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 7b142a7412, Class:  4, CF:0.988016, Len: 10, Fitness_tra: 0
Rule 69: 4222581724, Class:  2, CF:0.851288, Len: 10, Fitness_tra: 0
Rule 70: b74b41bb27, Class:  2, CF:0.502906, Len: 10, Fitness_tra: 0
Rule 71: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 7742bcb427, Class:  2, CF:0.881666, Len: 10, Fitness_tra: -1
Rule 73: 247b232777, Class:  4, CF:0.729281, Len: 10, Fitness_tra: 0
Rule 74: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 441bd3b742, Class:  2, CF:0.999834, Len: 10, Fitness_tra: 0
Rule 76: b122662422, Class:  4, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 77: 21241fb477, Class:  4, CF:0.999988, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 4c1b15b277, Class:  2, CF:0.376579, Len: 10, Fitness_tra: -14
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b722234b27, Class:  4, CF:0.673587, Len: 10, Fitness_tra: 0
Rule 82: 217b19b5b2, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: b774c64472, Class:  4, CF:0.462595, Len: 10, Fitness_tra: 0
Rule 84: 2224154212, Class:  2, CF:0.812756, Len: 10, Fitness_tra: 0
Rule 85: 2277512477, Class:  2, CF:0.915629, Len: 10, Fitness_tra: 0
Rule 86: 7144cd7411, Class:  2, CF:0.961717, Len: 10, Fitness_tra: -809
Rule 87: 27b425712b, Class:  2, CF:0.956197, Len: 10, Fitness_tra: -1
Rule 88: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 142439b241, Class:  2, CF:0.540626, Len: 10, Fitness_tra: 0
Rule 90: f7218c42b4, Class:  2, CF:0.962082, Len: 10, Fitness_tra: 1
Rule 91: 71b15377b7, Class:  2, CF:0.994756, Len: 10, Fitness_tra: 0
Rule 92: 9447012737, Class:  3, CF:  1, Len:  9, Fitness_tra: 0
Rule 93: 9151031277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7000007b50, Class:  2, CF:0.999947, Len:  4, Fitness_tra: 68
Rule 95: 42d55104cb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b348234a1b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: 1229d1111b, Class:  1, CF:  1, Len: 10, Fitness_tra: 3
Rule 98: 7171217247, Class:  2, CF:0.977759, Len:  0, Fitness_tra: 0
Rule 99: 1e7a534277, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 417123424b, Class:  2, CF:0.383496, Len: 10, Fitness_tra: -10
------Current------
Miss_rate(tra)	:90.3638
------Result------
Miss_rate(tra)	:90.3638
Miss_rate(tst)	:62.1572
ARL				:9.56164

------Generation 20------
Rule  1: 7111c174b7, Class:  2, CF:0.990893, Len: 10, Fitness_tra: 2121
Rule  2: 1272191b2b, Class:  0, CF:0.349061, Len: 10, Fitness_tra: 0
Rule  3: 7312134110, Class:  4, CF:0.0570786, Len:  9, Fitness_tra: 716
Rule  4: 00000f0000, Class:  4, CF:0.851912, Len:  1, Fitness_tra: 816
Rule  5: 121452444b, Class:  1, CF:0.141266, Len: 10, Fitness_tra: 151
Rule  6: 1e1b414112, Class:  1, CF:0.815419, Len: 10, Fitness_tra: 121
