------Generation 0------
Rule  1: b217152b41, Class:  1, CF:0.920261, Len: 10, Fitness_tra: 79
Rule 46: 0000020000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b14ff4127, Class:  4, CF:0.995532, Len: 10, Fitness_tra: 0
Rule 48: 2b27167442, Class:  4, CF:0.999932, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 224499171b, Class:  1, CF:0.0989745, Len: 10, Fitness_tra: 0
Rule 51: 71c4157c11, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 21714b7744, Class:  4, CF:0.792671, Len: 10, Fitness_tra: 0
Rule 53: 21b1c31111, Class:  3, CF:0.546421, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 18426a1712, Class:  4, CF:0.999798, Len: 10, Fitness_tra: 0
Rule 56: 717b15727b, Class:  2, CF:0.9728, Len: 10, Fitness_tra: 0
Rule 57: 1615852222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4822fa7141, Class:  4, CF:0.999862, Len: 10, Fitness_tra: 0
Rule 59: 2041c1d707, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b727de1242, Class:  2, CF:0.999275, Len: 10, Fitness_tra: 0
Rule 63: 7b22532771, Class:  2, CF:0.810941, Len: 10, Fitness_tra: 0
Rule 64: 247b66b447, Class:  4, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 65: 1447ff2722, Class:  4, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 66: 2071cb7700, Class:  2, CF:0.537087, Len:  7, Fitness_tra: 0
Rule 67: b87151bbb7, Class:  2, CF:0.209058, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722787b47, Class:  2, CF:0.778715, Len: 10, Fitness_tra: 0
Rule 70: b141aa4242, Class:  4, CF:0.999978, Len: 10, Fitness_tra: 0
Rule 71: 4b2756b22b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2c11c31214, Class:  2, CF:0.989608, Len: 10, Fitness_tra: 0
Rule 73: 41c7231111, Class:  4, CF:0.80636, Len: 10, Fitness_tra: 0
Rule 74: 4b24da2422, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: c55159b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 422ba6722b, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 77: 787b514b11, Class:  1, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1724d174bb, Class:  2, CF:0.976313, Len: 10, Fitness_tra: 0
Rule 80: 28c2de7581, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 4c41992522, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 122b29224c, Class:  2, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 84: 272b897277, Class:  2, CF:0.998355, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 441b167474, Class:  4, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 88: 27bb137121, Class:  4, CF:0.959352, Len: 10, Fitness_tra: 0
Rule 89: b221537217, Class:  2, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 90: 4421111211, Class:  4, CF:0.356949, Len: 10, Fitness_tra: -3611
Rule 91: 0003000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7bb1cf1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0510400202, Class:  2, CF:0.92837, Len:  5, Fitness_tra: -199
Rule 94: 4b77134442, Class:  4, CF:0.471873, Len: 10, Fitness_tra: 0
Rule 95: 0272152b01, Class:  1, CF:0.980644, Len:  8, Fitness_tra: 1575
Rule 96: 4811462cc1, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: c37221272d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: bb225e2521, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: b002a01400, Class:  4, CF:0.942208, Len:  5, Fitness_tra: -472
Rule100: 2124da244b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.8702
------Result------
Miss_rate(tra)	:98.8702
Miss_rate(tst)	:95.6164
ARL				:9.64103

------Generation 8------
Rule  1: 0000030000, Class:  4, CF:0.63123, Len:  1, Fitness_tra: 1646
Rule  2: 14771e7771, Class:  1, CF:0.267396, Len: 10, Fitness_tra: 0
Rule  3: b711811422, Class:  2, CF:0.999562, Len: 10, Fitness_tra: 433
Rule  4: b701d11240, Class:  2, CF:0.999545, Len:  8, Fitness_tra: -1055
Rule  5: b741dd1241, Class:  2, CF:0.999855, Len: 10, Fitness_tra: 209
Rule  6: b241152241, Class:  2, CF:0.968102, Len: 10, Fitness_tra: 0
Rule  7: 153b211154, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 7941dd1222, Class:  2, CF:0.998269, Len: 10, Fitness_tra: 0
Rule  9: 7741c17b17, Class:  2, CF:0.981219, Len: 10, Fitness_tra: 1
Rule 10: 751725b411, Class:  1, CF:0.964562, Len: 10, Fitness_tra: 5
Rule 11: 7127851254, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 4824514111, Class:  1, CF:0.783721, Len: 10, Fitness_tra: 0
Rule 13: 4521412cc2, Class:  2, CF:0.827543, Len: 10, Fitness_tra: 0
Rule 14: 2474117511, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b217152b41, Class:  1, CF:0.920261, Len: 10, Fitness_tra: 0
Rule 16: 7bbb6a2441, Class:  4, CF:0.998948, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2a11c57315, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: b221fa2b21, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 20: 25124342b2, Class:  4, CF:0.933594, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 437221b722, Class:  2, CF:0.939231, Len: 10, Fitness_tra: 0
Rule 24: 42149e1112, Class:  1, CF:0.0612283, Len: 10, Fitness_tra: 48
Rule 25: 4811837121, Class:  2, CF:0.891216, Len: 10, Fitness_tra: 0
Rule 26: b545612711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 447b834b71, Class:  0, CF:0.535895, Len: 10, Fitness_tra: 0
Rule 28: c3d415211d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4272d34b24, Class:  1, CF:0.10355, Len: 10, Fitness_tra: 0
Rule 31: 447433b272, Class:  4, CF:0.968437, Len: 10, Fitness_tra: 0
Rule 32: 441cc34b14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 431421711d, Class:  4, CF:0.384692, Len: 10, Fitness_tra: 0
Rule 34: 42bbde447b, Class:  2, CF:0.292701, Len: 10, Fitness_tra: 0
Rule 35: 227423b4bb, Class:  4, CF:0.899995, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 741126b422, Class:  4, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 38: bb12a31472, Class:  4, CF:0.999701, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b2118622b7, Class:  3, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 41: 11721f7441, Class:  4, CF:0.998957, Len: 10, Fitness_tra: 0
Rule 42: 2177554b4b, Class:  2, CF:0.546857, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 71728db2b7, Class:  2, CF:0.993025, Len: 10, Fitness_tra: 0
Rule 46: 0000020000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b14ff4127, Class:  4, CF:0.995532, Len: 10, Fitness_tra: 0
Rule 48: 2b27167442, Class:  4, CF:0.999932, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 224499171b, Class:  1, CF:0.0989745, Len: 10, Fitness_tra: 0
Rule 51: 71c4157c11, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 21714b7744, Class:  4, CF:0.792671, Len: 10, Fitness_tra: 0
Rule 53: 21b1c31111, Class:  3, CF:0.546421, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 18426a1712, Class:  4, CF:0.999798, Len: 10, Fitness_tra: 0
Rule 56: 717b15727b, Class:  2, CF:0.9728, Len: 10, Fitness_tra: 0
Rule 57: 1615852222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4822fa7141, Class:  4, CF:0.999862, Len: 10, Fitness_tra: 0
Rule 59: 2041c1d707, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b727de1242, Class:  2, CF:0.999275, Len: 10, Fitness_tra: 0
Rule 63: 7b22532771, Class:  2, CF:0.810941, Len: 10, Fitness_tra: 0
Rule 64: 247b66b447, Class:  4, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 65: 1447ff2722, Class:  4, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 66: 2071cb7700, Class:  2, CF:0.537087, Len:  7, Fitness_tra: 0
Rule 67: b87151bbb7, Class:  2, CF:0.209058, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722787b47, Class:  2, CF:0.778715, Len: 10, Fitness_tra: 0
Rule 70: b141aa4242, Class:  4, CF:0.999978, Len: 10, Fitness_tra: 0
Rule 71: 4b2756b22b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2c11c31214, Class:  2, CF:0.989608, Len: 10, Fitness_tra: 0
Rule 73: 41c7231111, Class:  4, CF:0.80636, Len: 10, Fitness_tra: 0
Rule 74: 4b24da2422, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: c55159b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 422ba6722b, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 77: 787b514b11, Class:  1, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1724d174bb, Class:  2, CF:0.976313, Len: 10, Fitness_tra: 0
Rule 80: 28c2de7581, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 4c41992522, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 122b29224c, Class:  2, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 84: 272b897277, Class:  2, CF:0.998355, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 441b167474, Class:  4, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 88: 27bb137121, Class:  4, CF:0.959352, Len: 10, Fitness_tra: 0
Rule 89: b221537217, Class:  2, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 90: 4421111211, Class:  4, CF:0.356949, Len: 10, Fitness_tra: -3611
Rule 91: 0003000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7bb1cf1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0510400202, Class:  2, CF:0.92837, Len:  5, Fitness_tra: -199
Rule 94: 4b77134442, Class:  4, CF:0.471873, Len: 10, Fitness_tra: 0
Rule 95: 0272152b01, Class:  1, CF:0.980644, Len:  8, Fitness_tra: 1575
Rule 96: 4811462cc1, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: c37221272d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: bb225e2521, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: b002a01400, Class:  4, CF:0.942208, Len:  5, Fitness_tra: -472
Rule100: 2124da244b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.8702
------Result------
Miss_rate(tra)	:98.8702
Miss_rate(tst)	:95.6164
ARL				:9.64103

------Generation 9------
Rule  1: 0000030000, Class:  4, CF:0.63123, Len:  1, Fitness_tra: 1646
Rule  2: 14771e7771, Class:  1, CF:0.267396, Len: 10, Fitness_tra: 0
Rule  3: b711811422, Class:  2, CF:0.999562, Len: 10, Fitness_tra: 433
Rule  4: b701d11240, Class:  2, CF:0.999545, Len:  8, Fitness_tra: -1055
Rule  5: b741dd1241, Class:  2, CF:0.999855, Len: 10, Fitness_tra: 209
Rule  6: b241152241, Class:  2, CF:0.968102, Len: 10, Fitness_tra: 0
Rule  7: 153b211154, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule  8: 7941dd1222, Class:  2, CF:0.998269, Len: 10, Fitness_tra: 0
Rule  9: 7741c17b17, Class:  2, CF:0.981219, Len: 10, Fitness_tra: 1
Rule 10: 751725b411, Class:  1, CF:0.964562, Len: 10, Fitness_tra: 5
Rule 11: 7127851254, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 12: 4824514111, Class:  1, CF:0.783721, Len: 10, Fitness_tra: 0
Rule 13: 4521412cc2, Class:  2, CF:0.827543, Len: 10, Fitness_tra: 0
Rule 14: 2474117511, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b217152b41, Class:  1, CF:0.920261, Len: 10, Fitness_tra: 0
Rule 16: 7bbb6a2441, Class:  4, CF:0.998948, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2a11c57315, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: b221fa2b21, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 20: 25124342b2, Class:  4, CF:0.933594, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 437221b722, Class:  2, CF:0.939231, Len: 10, Fitness_tra: 0
Rule 24: 42149e1112, Class:  1, CF:0.0612283, Len: 10, Fitness_tra: 48
Rule 25: 4811837121, Class:  2, CF:0.891216, Len: 10, Fitness_tra: 0
Rule 26: b545612711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 447b834b71, Class:  0, CF:0.535895, Len: 10, Fitness_tra: 0
Rule 28: c3d415211d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4272d34b24, Class:  1, CF:0.10355, Len: 10, Fitness_tra: 0
Rule 31: 447433b272, Class:  4, CF:0.968437, Len: 10, Fitness_tra: 0
Rule 32: 441cc34b14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 431421711d, Class:  4, CF:0.384692, Len: 10, Fitness_tra: 0
Rule 34: 42bbde447b, Class:  2, CF:0.292701, Len: 10, Fitness_tra: 0
Rule 35: 227423b4bb, Class:  4, CF:0.899995, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 741126b422, Class:  4, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 38: bb12a31472, Class:  4, CF:0.999701, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b2118622b7, Class:  3, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 41: 11721f7441, Class:  4, CF:0.998957, Len: 10, Fitness_tra: 0
Rule 42: 2177554b4b, Class:  2, CF:0.546857, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 71728db2b7, Class:  2, CF:0.993025, Len: 10, Fitness_tra: 0
Rule 46: 0000020000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b14ff4127, Class:  4, CF:0.995532, Len: 10, Fitness_tra: 0
Rule 48: 2b27167442, Class:  4, CF:0.999932, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 224499171b, Class:  1, CF:0.0989745, Len: 10, Fitness_tra: 0
Rule 51: 71c4157c11, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 21714b7744, Class:  4, CF:0.792671, Len: 10, Fitness_tra: 0
Rule 53: 21b1c31111, Class:  3, CF:0.546421, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 18426a1712, Class:  4, CF:0.999798, Len: 10, Fitness_tra: 0
Rule 56: 717b15727b, Class:  2, CF:0.9728, Len: 10, Fitness_tra: 0
Rule 57: 1615852222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4822fa7141, Class:  4, CF:0.999862, Len: 10, Fitness_tra: 0
Rule 59: 2041c1d707, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b727de1242, Class:  2, CF:0.999275, Len: 10, Fitness_tra: 0
Rule 63: 7b22532771, Class:  2, CF:0.810941, Len: 10, Fitness_tra: 0
Rule 64: 247b66b447, Class:  4, CF:0.999959, Len: 10, Fitness_tra: 0
Rule 65: 1447ff2722, Class:  4, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 66: 2071cb7700, Class:  2, CF:0.537087, Len:  7, Fitness_tra: 0
Rule 67: b87151bbb7, Class:  2, CF:0.209058, Len: 10, Fitness_tra: 0
Rule 68: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1722787b47, Class:  2, CF:0.778715, Len: 10, Fitness_tra: 0
Rule 70: b141aa4242, Class:  4, CF:0.999978, Len: 10, Fitness_tra: 0
Rule 71: 4b2756b22b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2c11c31214, Class:  2, CF:0.989608, Len: 10, Fitness_tra: 0
Rule 73: 41c7231111, Class:  4, CF:0.80636, Len: 10, Fitness_tra: 0
Rule 74: 4b24da2422, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: c55159b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 422ba6722b, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 77: 787b514b11, Class:  1, CF:0.953032, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1724d174bb, Class:  2, CF:0.976313, Len: 10, Fitness_tra: 0
Rule 80: 28c2de7581, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 4c41992522, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 122b29224c, Class:  2, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 84: 272b897277, Class:  2, CF:0.998355, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 441b167474, Class:  4, CF:0.999933, Len: 10, Fitness_tra: 0
Rule 88: 27bb137121, Class:  4, CF:0.959352, Len: 10, Fitness_tra: 0
Rule 89: b221537217, Class:  2, CF:0.999841, Len: 10, Fitness_tra: 0
Rule 90: 4421111211, Class:  4, CF:0.356949, Len: 10, Fitness_tra: -3611
Rule 91: 0003000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 7bb1cf1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 0510400202, Class:  2, CF:0.92837, Len:  5, Fitness_tra: -199
Rule 94: 4b77134442, Class:  4, CF:0.471873, Len: 10, Fitness_tra: 0
Rule 95: 0272152b01, Class:  1, CF:0.980644, Len:  8, Fitness_tra: 1575
Rule 96: 4811462cc1, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 97: c37221272d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: bb225e2521, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: b002a01400, Class:  4, CF:0.942208, Len:  5, Fitness_tra: -472
Rule100: 2124da244b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:98.8702
------Result------
Miss_rate(tra)	:98.8702
Miss_rate(tst)	:95.6164
ARL				:9.64103

------Generation 10------
Rule  1: 0000030000, Class:  4, CF:0.63123, Len:  1, Fitness_tra: 1452
Rule  2: 0272152b01, Class:  1, CF:0.980644, Len:  8, Fitness_tra: 2115
Rule  3: b711811422, Class:  2, CF:0.999562, Len: 10, Fitness_tra: 1253
Rule  4: b741dd1241, Class:  2, CF:0.999855, Len: 10, Fitness_tra: 182
Rule  5: 42149e1112, Class:  1, CF:0.0612283, Len: 10, Fitness_tra: -7
Rule  6: 751725b411, Class:  1, CF:0.964562, Len: 10, Fitness_tra: 37
Rule  7: 7741c17b17, Class:  2, CF:0.981219, Len: 10, Fitness_tra: 68
Rule  8: 14771e7771, Class:  1, CF:0.267396, Len: 10, Fitness_tra: 0
Rule  9: 2124da244b, Class:  3, CF:  1, Len: 10, Fitness_tra: 0
Rule 10: b241152241, Class:  2, CF:0.968102, Len: 10, Fitness_tra: -6
Rule 11: 7127851254, Class:  2, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 4824514111, Class:  1, CF:0.783721, Len: 10, Fitness_tra: 0
Rule 13: 4521412cc2, Class:  2, CF:0.827543, Len: 10, Fitness_tra: 0
Rule 14: 2474117511, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: b217152b41, Class:  1, CF:0.920261, Len: 10, Fitness_tra: -2
Rule 16: 7bbb6a2441, Class:  4, CF:0.998948, Len: 10, Fitness_tra: 0
Rule 17: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 2a11c57315, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: b221fa2b21, Class:  4, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 20: 25124342b2, Class:  4, CF:0.933594, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 437221b722, Class:  2, CF:0.939231, Len: 10, Fitness_tra: 0
Rule 24: 153b211154, Class:  2, CF:  1, Len: 10, Fitness_tra: 2
Rule 25: 4811837121, Class:  2, CF:0.891216, Len: 10, Fitness_tra: 0
Rule 26: b545612711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 447b834b71, Class:  0, CF:0.535895, Len: 10, Fitness_tra: 0
Rule 28: c3d415211d, Class:  4, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 4272d34b24, Class:  1, CF:0.10355, Len: 10, Fitness_tra: 0
Rule 31: 447433b272, Class:  4, CF:0.968437, Len: 10, Fitness_tra: 0
Rule 32: 441cc34b14, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 33: 431421711d, Class:  4, CF:0.384692, Len: 10, Fitness_tra: 0
Rule 34: 42bbde447b, Class:  2, CF:0.292701, Len: 10, Fitness_tra: 0
Rule 35: 227423b4bb, Class:  4, CF:0.899995, Len: 10, Fitness_tra: 0
Rule 36: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 741126b422, Class:  4, CF:0.999895, Len: 10, Fitness_tra: 0
Rule 38: bb12a31472, Class:  4, CF:0.999701, Len: 10, Fitness_tra: 0
Rule 39: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: b2118622b7, Class:  3, CF:0.999936, Len: 10, Fitness_tra: 0
Rule 41: 11721f7441, Class:  4, CF:0.998957, Len: 10, Fitness_tra: 0
Rule 42: 2177554b4b, Class:  2, CF:0.546857, Len: 10, Fitness_tra: 0
Rule 43: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 71728db2b7, Class:  2, CF:0.993025, Len: 10, Fitness_tra: 0
Rule 46: 0000020000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 7b14ff4127, Class:  4, CF:0.995532, Len: 10, Fitness_tra: 0
Rule 48: 2b27167442, Class:  4, CF:0.999932, Len: 10, Fitness_tra: 0
Rule 49: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 224499171b, Class:  1, CF:0.0989745, Len: 10, Fitness_tra: 0
Rule 51: 71c4157c11, Class:  2, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 21714b7744, Class:  4, CF:0.792671, Len: 10, Fitness_tra: 0
Rule 53: 21b1c31111, Class:  3, CF:0.546421, Len: 10, Fitness_tra: 0
Rule 54: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 18426a1712, Class:  4, CF:0.999798, Len: 10, Fitness_tra: 0
Rule 56: 717b15727b, Class:  2, CF:0.9728, Len: 10, Fitness_tra: 0
Rule 57: 1615852222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 4822fa7141, Class:  4, CF:0.999862, Len: 10, Fitness_tra: 0
Rule 59: 2041c1d707, Class:  1, CF:  1, Len:  8, Fitness_tra: 0
Rule 60: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b727de1242, Class:  2, CF:0.999275, Len: 10, Fitness_tra: 0
Rule 63: 7b22532771, Class:  2, CF:0.810941, Len: 10, Fitness_tra: 0
