------Generation 0------
Rule  1: 1a214d4497385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7113a31154542515, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1111511211131f11, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 82: fa161918c7613c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 231a613d54845861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 111191f13155112b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 51ef1391153252b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3a161d2212311814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1121211d36319257, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 3311111811225133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1f51211821641221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13512118151d321b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 215611c41d125163, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1f21b2288511d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 3111751101050002, Class:  5, CF:  1, Len: 11, Fitness_tra: 6
Rule 94: 040a0331d000180c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2125b52b212151f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 9311364a11321217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 214814e4416b1141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 100508100e4016a3, Class:  9, CF:0.989565, Len: 10, Fitness_tra: 3
Rule 99: 135286513565171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b11ff3317da6d2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:81.3636
------Result------
Miss_rate(tra)	:81.3636
Miss_rate(tst)	:80.9091
ARL				:9.6

------Generation 7------
Rule  1: 00000f0000000000, Class:  0, CF:0.457931, Len:  1, Fitness_tra: 36
Rule  2: 1115121122113f13, Class:  3, CF:0.773064, Len: 16, Fitness_tra: 14
Rule  3: 212591c411215fa3, Class:  3, CF:0.783926, Len: 16, Fitness_tra: 9
Rule  4: 1900a66000000002, Class:  0, CF:0.0474043, Len:  6, Fitness_tra: 8
Rule  5: 3111751101050002, Class:  5, CF:  1, Len: 11, Fitness_tra: 6
Rule  6: 0000a0e000000000, Class:  4, CF:0.568291, Len:  2, Fitness_tra: 7
Rule  7: 40090000c0330800, Class:  8, CF:0.860119, Len:  6, Fitness_tra: 3
Rule  8: 000e00000e000000, Class:  9, CF:0.646021, Len:  2, Fitness_tra: 5
Rule  9: 1121151121913316, Class:  9, CF:0.936404, Len: 16, Fitness_tra: 4
Rule 10: 040900060000000c, Class:  7, CF:0.0421266, Len:  4, Fitness_tra: 3
Rule 11: 100508100e4016a3, Class:  9, CF:0.989565, Len: 10, Fitness_tra: 3
Rule 12: 1e31111111115814, Class:  8, CF:0.982, Len: 16, Fitness_tra: 2
Rule 13: 40391032c0130a00, Class:  4, CF:0.00583642, Len: 10, Fitness_tra: 1
Rule 14: 11251812454616a3, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 09800f0000000000, Class:  8, CF:0.998535, Len:  3, Fitness_tra: 1
Rule 16: 3e311111a1315212, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 200014e400cb0040, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 1111511211131f11, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 19: 000a000000000000, Class:  0, CF:0.684058, Len:  1, Fitness_tra: 1
Rule 20: 1a214d4497385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1181163d22b41462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b11af3315b271512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1551363a31321c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 134195942b451333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111995c1124d2f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 135113511241d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 465f13853da1d2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000e00700, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1311195811181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 262e1591f5311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21111141b11113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15225461151f1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5343128131611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2e5611e11d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7113a31154542515, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1613633911525247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 111316111114d1a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1113113111f21774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 161145441b6c5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 132eb81815111834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 13732c5111f33f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1a566a391111514b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4525de13a3399294, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 511f161331172411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000060e000000000, Class:  4, CF:0.346982, Len:  2, Fitness_tra: -2
Rule 91: 231900065414000c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 042a0311d030110c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 045903851a000b0c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 8f21e30e31651117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1316b11211121f1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 40590000c0330800, Class:  7, CF:0.253722, Len:  7, Fitness_tra: 0
Rule 97: 6311111111311c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 112111f131518814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 13115111b5113326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: c40f1311d0005807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:81.25
------Result------
Miss_rate(tra)	:81.25
Miss_rate(tst)	:80.9091
ARL				:9.13636

------Generation 8------
Rule  1: 00000f0000000000, Class:  0, CF:0.457931, Len:  1, Fitness_tra: 36
Rule  2: 1115121122113f13, Class:  3, CF:0.773064, Len: 16, Fitness_tra: 14
Rule  3: 212591c411215fa3, Class:  3, CF:0.783926, Len: 16, Fitness_tra: 9
Rule  4: 1900a66000000002, Class:  0, CF:0.0474043, Len:  6, Fitness_tra: 5
Rule  5: 0000a0e000000000, Class:  4, CF:0.568291, Len:  2, Fitness_tra: 5
Rule  6: 3111751101050002, Class:  5, CF:  1, Len: 11, Fitness_tra: 5
Rule  7: 000e00000e000000, Class:  9, CF:0.646021, Len:  2, Fitness_tra: 4
Rule  8: 1121151121913316, Class:  9, CF:0.936404, Len: 16, Fitness_tra: 4
Rule  9: 40090000c0330800, Class:  8, CF:0.860119, Len:  6, Fitness_tra: 4
Rule 10: 040900060000000c, Class:  7, CF:0.0421266, Len:  4, Fitness_tra: 3
Rule 11: 100508100e4016a3, Class:  9, CF:0.989565, Len: 10, Fitness_tra: 3
Rule 12: 1e31111111115814, Class:  8, CF:0.982, Len: 16, Fitness_tra: 2
Rule 13: 40391032c0130a00, Class:  4, CF:0.00583642, Len: 10, Fitness_tra: 2
Rule 14: 11251812454616a3, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 15: 09800f0000000000, Class:  8, CF:0.998535, Len:  3, Fitness_tra: 1
Rule 16: 3e311111a1315212, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 200014e400cb0040, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 1111511211131f11, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 19: 000a000000000000, Class:  0, CF:0.684058, Len:  1, Fitness_tra: 1
Rule 20: 1a214d4497385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1181163d22b41462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: b11af3315b271512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1551363a31321c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 134195942b451333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111995c1124d2f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 135113511241d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 465f13853da1d2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000e00700, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1311195811181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 262e1591f5311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21111141b11113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15225461151f1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5343128131611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2e5611e11d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 11166f1911f117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 3331111111171c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111621111165111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1623217254649271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: cf2e42553565111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 212187e739ea8f21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b521e31631351c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6ad34d7814111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 161121141bf21212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1113e51211418861, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 752311f6135d1c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1671111111111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1623b82112111254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1311136135328414, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 61511e1111a251bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 6313411631311211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 16411181111e8613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 3153111113111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 7113a31154542515, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 75: 93117d4211a11211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1621b11115a11217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 133611321711c211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1151a61111121211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 6a131115111d1852, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 132f9311117712f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 461f31381bc212a5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: aa51211d113117b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 221113161313e554, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0009f02a00003020, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 85: 4156aa115c122511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 500000d0000d0000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2f1f1f4185351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2986115511421ba4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a1d141b147511c2c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0600000006690800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1215b521461616f3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1155121511113513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00aa000000330800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0e01000010018004, Class:  6, CF:0.557324, Len:  6, Fitness_tra: 3
Rule 95: 0000201d03105c1d, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 96: 162113513511121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 21250fc000005f00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 232f911151720212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 161128111d121611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 3059119100001300, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:74.4318
------Result------
Miss_rate(tra)	:74.4318
Miss_rate(tst)	:72.7273
ARL				:9.26087

------Generation 9------
Rule  1: 00000f0000000000, Class:  0, CF:0.457931, Len:  1, Fitness_tra: 36
Rule  2: 1115121122113f13, Class:  3, CF:0.773064, Len: 16, Fitness_tra: 14
Rule  3: 212591c411215fa3, Class:  3, CF:0.783926, Len: 16, Fitness_tra: 9
Rule  4: 1900a66000000002, Class:  0, CF:0.0474043, Len:  6, Fitness_tra: 5
Rule  5: 0000a0e000000000, Class:  4, CF:0.568291, Len:  2, Fitness_tra: 5
Rule  6: 3111751101050002, Class:  5, CF:  1, Len: 11, Fitness_tra: 5
Rule  7: 000e00000e000000, Class:  9, CF:0.646021, Len:  2, Fitness_tra: 4
Rule  8: 1121151121913316, Class:  9, CF:0.936404, Len: 16, Fitness_tra: 4
Rule  9: 40090000c0330800, Class:  8, CF:0.860119, Len:  6, Fitness_tra: 4
Rule 10: 040900060000000c, Class:  7, CF:0.0421266, Len:  4, Fitness_tra: 3
Rule 11: 100508100e4016a3, Class:  9, CF:0.989565, Len: 10, Fitness_tra: 3
Rule 12: 0e01000010018004, Class:  6, CF:0.557324, Len:  6, Fitness_tra: 3
Rule 13: 1e31111111115814, Class:  8, CF:0.982, Len: 16, Fitness_tra: 2
Rule 14: 40391032c0130a00, Class:  4, CF:0.00583642, Len: 10, Fitness_tra: 2
Rule 15: 11251812454616a3, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 16: 3e311111a1315212, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 17: 200014e400cb0040, Class:  1, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 0000201d03105c1d, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 19: 000a000000000000, Class:  0, CF:0.684058, Len:  1, Fitness_tra: 1
Rule 20: 0009f02a00003020, Class:  6, CF:  1, Len:  6, Fitness_tra: 1
Rule 21: 09800f0000000000, Class:  8, CF:0.998535, Len:  3, Fitness_tra: 1
Rule 22: 1111511211131f11, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 23: 1551363a31321c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 134195942b451333, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1111995c1124d2f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 135113511241d4a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 465f13853da1d2b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 0000000000e00700, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1311195811181113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 262e1591f5311232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 21111141b11113a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 15225461151f1125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 5343128131611a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 2e5611e11d125111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1311b52888113811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 161eb915fd11686b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 131e113d11111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 43111211421111f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2323111551219212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 461331182142d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1311521b15113126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 0009000000008000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 214814e431611141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 311175111115ea13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 115133e511548538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 31112311f5321147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 1111166196191212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1621115135113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 232f11112cb15117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1a5693181722d1f1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 0000000000000c00, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 819ff319153212b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1616b521211211fb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b11a3331d71418f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 5341211d1319521b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
