------Generation 0------
Rule  1: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.567419, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 8a115554b4115ff3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1132172711113a11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11131341181131a7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 232121171c311f23, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 111f111191121214, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 86: 21211711a1961121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2156191211181d61, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2333931c12411135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2111111114215132, Class:  8, CF:0.251143, Len: 16, Fitness_tra: 1
Rule 90: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 20
Rule 91: 1a13791104d81050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e110101e0101d1b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 111f1123412134f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 731311814718d213, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 211519244473d71f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 3860379333a0107b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1811024000005900, Class:  8, CF:0.29025, Len:  8, Fitness_tra: -20
Rule 99: 8113511221151af6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1603000000100000, Class:  9, CF:0.939012, Len:  4, Fitness_tra: -1
------Current------
Miss_rate(tra)	:84.7727
------Result------
Miss_rate(tra)	:84.7727
Miss_rate(tst)	:88.6364
ARL				:8.11765

------Generation 9------
Rule  1: 0000000000050303, Class:  4, CF:0.124087, Len:  3, Fitness_tra: 23
Rule  2: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 20
Rule  3: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 13
Rule  4: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 8
Rule  5: 4000005305001410, Class:  0, CF:0.741889, Len:  7, Fitness_tra: 7
Rule  6: 2115122411135a1f, Class:  9, CF:0.364938, Len: 16, Fitness_tra: 2
Rule  7: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule  8: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: b116660018e20020, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 11: 2111111114215132, Class:  8, CF:0.251143, Len: 16, Fitness_tra: -5
Rule 12: 10114240003151b0, Class:  8, CF:  1, Len: 11, Fitness_tra: 0
Rule 13: 133a131319a55722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 712fd181122b1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 533af61511322272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7123169132121ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5611112157121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 861371141ca31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3611113131115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.567419, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1611131115641711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2123111161311512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 66d6c3282b9112b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: c14d2251123e1a79, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 3611197221621811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1316191114121131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 51161311b11114a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111752717f2d242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 2111111182321573, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000e0000d00d0000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2351191b14115737, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000e0f560e150140, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1001600b1361d004, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 217522341111531f, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 95: 2115121411115d11, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule 96: 000a000000000000, Class:  0, CF:0.793187, Len:  0, Fitness_tra: 0
Rule 97: b111da6619125114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 131f196214211117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 151317930532b06b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: b11f139551321a21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:85.2273
------Result------
Miss_rate(tra)	:85.2273
Miss_rate(tst)	:88.6364
ARL				:8.4

------Generation 10------
Rule  1: 0000000000050303, Class:  4, CF:0.124087, Len:  3, Fitness_tra: 24
Rule  2: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 20
Rule  3: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 13
Rule  4: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 8
Rule  5: 4000005305001410, Class:  0, CF:0.741889, Len:  7, Fitness_tra: 7
Rule  6: 2115121411115d11, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  7: 2115122411135a1f, Class:  9, CF:0.364938, Len: 16, Fitness_tra: -1
Rule  8: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule  9: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: b116660018e20020, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 11: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 12: 217522341111531f, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: b11f139551321a21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 712fd181122b1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 533af61511322272, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 7123169132121ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5611112157121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 861371141ca31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3611113131115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.567419, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b6000e0000000208, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 3a237d2194381116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 633a2111a1115214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 19b22492f5161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1a11154131ac5122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 3311257111625222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 181153663363e154, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11111941221b1221, Class:  1, CF:  1, Len: 16, Fitness_tra: 3
Rule 89: 1a16717151f11811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: ffd1114c1b941571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 210e0008d401d0a0, Class:  9, CF:0.581534, Len:  9, Fitness_tra: -7
Rule 92: b116a62098e41020, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 93: 00060e8100c1040c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0600933014070040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5611a1313532006b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 2313198341221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 335111121262557e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b191d150391111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0006008010c001c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 00000000000c0303, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.8636
------Result------
Miss_rate(tra)	:83.8636
Miss_rate(tst)	:88.6364
ARL				:8.5625

------Generation 20------
Rule  1: 0000000000050303, Class:  4, CF:0.124087, Len:  3, Fitness_tra: 23
Rule  2: 0000008000c00009, Class:  8, CF:  1, Len:  3, Fitness_tra: 20
Rule  3: 000005300e000040, Class:  9, CF:  1, Len:  4, Fitness_tra: 13
Rule  4: 000a000000000000, Class:  0, CF:0.793187, Len:  1, Fitness_tra: 8
Rule  5: 4000005305001410, Class:  0, CF:0.741889, Len:  7, Fitness_tra: 7
Rule  6: 0e022000006613b1, Class:  6, CF:0.061374, Len:  9, Fitness_tra: 2
Rule  7: 2115121411115d11, Class:  8, CF:  1, Len: 16, Fitness_tra: 3
Rule  8: 11111941221b1221, Class:  1, CF:  1, Len: 16, Fitness_tra: 3
Rule  9: 217222a415112311, Class:  5, CF:  1, Len: 16, Fitness_tra: 2
Rule 10: 3090010610008200, Class:  8, CF:0.996453, Len:  7, Fitness_tra: 1
Rule 11: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 12: 217522341111531f, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 13: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 14: b116660018e20020, Class:  0, CF:  1, Len: 11, Fitness_tra: 1
Rule 15: 1151197882613111, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 16: 0150090e01110052, Class:  1, CF:  1, Len:  9, Fitness_tra: 1
Rule 17: 0003000306082272, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 18: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule 19: 00000000000c0303, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
