------Generation 0------
Rule  1: d24bb, Class:  0, CF:0.24657, Len:  5, Fitness_tra: 0
Rule 12: d1112, Class:  0, CF:0.854203, Len:  5, Fitness_tra: 3
Rule 13: 00800, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 11124, Class:  0, CF:0.945885, Len:  5, Fitness_tra: 1
Rule 16: e1141, Class:  0, CF:0.980867, Len:  5, Fitness_tra: 1
Rule 17: 32411, Class:  1, CF:0.972814, Len:  5, Fitness_tra: 2
Rule 18: d1724, Class:  0, CF:0.9456, Len:  5, Fitness_tra: 0
Rule 19: e2211, Class:  1, CF:0.801156, Len:  5, Fitness_tra: 0
Rule 20: 98c14, Class:  1, CF:0.977393, Len:  5, Fitness_tra: 0
Rule 21: 51112, Class:  0, CF:0.869381, Len:  5, Fitness_tra: 0
Rule 22: 15577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 25: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 92447, Class:  0, CF:0.781172, Len:  5, Fitness_tra: 0
Rule 28: e1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1c147, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 0
Rule 30: 9d212, Class:  1, CF:0.997863, Len:  5, Fitness_tra: 0
Rule 31: c1542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15227, Class:  1, CF:0.98073, Len:  5, Fitness_tra: 0
Rule 33: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 34: 5d142, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 35: 31444, Class:  1, CF:0.0124091, Len:  5, Fitness_tra: 0
Rule 36: 91112, Class:  0, CF:0.93142, Len:  5, Fitness_tra: 0
Rule 37: 311b7, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 38: d8174, Class:  2, CF:0.873335, Len:  5, Fitness_tra: 0
Rule 39: 1d27b, Class:  1, CF:0.956114, Len:  5, Fitness_tra: 0
Rule 40: 9122b, Class:  0, CF:0.969555, Len:  5, Fitness_tra: 0
Rule 41: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 31441, Class:  1, CF:0.701434, Len:  5, Fitness_tra: 0
Rule 43: 32127, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 44: 51c1b, Class:  1, CF:0.604317, Len:  5, Fitness_tra: 0
Rule 45: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5c2bb, Class:  2, CF:0.84726, Len:  5, Fitness_tra: 0
Rule 47: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 48: 12142, Class:  0, CF:0.846209, Len:  5, Fitness_tra: 0
Rule 49: 5d82b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 94411, Class:  1, CF:0.333026, Len:  5, Fitness_tra: 0
Rule 51: 1c4b1, Class:  1, CF:0.164945, Len:  5, Fitness_tra: 0
Rule 52: 81544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c1bb, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 1
Rule 54: 1b477, Class:  0, CF:0.515925, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1721, Class:  0, CF:0.702179, Len:  5, Fitness_tra: 0
Rule 57: 31214, Class:  1, CF:0.545903, Len:  5, Fitness_tra: 0
Rule 58: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 59: 5c241, Class:  2, CF:0.373496, Len:  5, Fitness_tra: 0
Rule 60: 91472, Class:  0, CF:0.984959, Len:  5, Fitness_tra: 0
Rule 61: 31417, Class:  1, CF:0.278099, Len:  5, Fitness_tra: 0
Rule 62: 15144, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 63: 98271, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 64: 1c2b1, Class:  1, CF:0.27806, Len:  5, Fitness_tra: 0
Rule 65: 91c11, Class:  1, CF:0.94798, Len:  5, Fitness_tra: 0
Rule 66: 15c1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 82771, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d1444, Class:  0, CF:0.941773, Len:  5, Fitness_tra: 0
Rule 69: 11177, Class:  0, CF:0.864124, Len:  5, Fitness_tra: 0
Rule 70: 52221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 58427, Class:  2, CF:0.118493, Len:  5, Fitness_tra: 0
Rule 72: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111b4, Class:  0, CF:0.883389, Len:  5, Fitness_tra: 0
Rule 74: 98441, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 75: d1221, Class:  0, CF:0.695994, Len:  5, Fitness_tra: 0
Rule 76: d21b2, Class:  0, CF:0.949109, Len:  5, Fitness_tra: 0
Rule 77: 554b7, Class:  1, CF:0.927951, Len:  5, Fitness_tra: 0
Rule 78: e8c77, Class:  1, CF:0.98275, Len:  5, Fitness_tra: 0
Rule 79: 32147, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 80: 98bbb, Class:  1, CF:0.139467, Len:  5, Fitness_tra: 0
Rule 81: 5517b, Class:  1, CF:0.813095, Len:  5, Fitness_tra: 0
Rule 82: 9811b, Class:  1, CF:0.279336, Len:  5, Fitness_tra: 0
Rule 83: d2142, Class:  0, CF:0.954788, Len:  5, Fitness_tra: 0
Rule 84: 51442, Class:  0, CF:0.976152, Len:  5, Fitness_tra: 0
Rule 85: d221b, Class:  2, CF:0.410297, Len:  5, Fitness_tra: 0
Rule 86: dd121, Class:  1, CF:0.345276, Len:  5, Fitness_tra: 0
Rule 87: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 154bb, Class:  1, CF:0.966869, Len:  5, Fitness_tra: 0
Rule 91: 05411, Class:  1, CF:0.99131, Len:  4, Fitness_tra: 4
Rule 92: 31147, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 93: 01400, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 954b1, Class:  1, CF:0.998648, Len:  5, Fitness_tra: 0
Rule 95: 11122, Class:  0, CF:0.963539, Len:  5, Fitness_tra: 0
Rule 96: e114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c512b, Class:  1, CF:0.636135, Len:  5, Fitness_tra: 0
Rule 98: 321ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 15cba, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d2121, Class:  0, CF:0.45934, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.14508
------Result------
Miss_rate(tra)	:4.14508
Miss_rate(tst)	:9.09091
ARL				:4.63529

------Generation 8------
Rule  1: 0b000, Class:  2, CF:0.0552306, Len:  1, Fitness_tra: 68
Rule  2: d2111, Class:  2, CF:0.362011, Len:  5, Fitness_tra: 31
Rule  3: dc411, Class:  2, CF:0.602323, Len:  5, Fitness_tra: 27
Rule  4: 00c00, Class:  1, CF:0.979591, Len:  1, Fitness_tra: 11
Rule  5: 911b1, Class:  0, CF:0.964533, Len:  5, Fitness_tra: 5
Rule  6: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  7: d1174, Class:  0, CF:0.975938, Len:  5, Fitness_tra: 4
Rule  8: d11b1, Class:  0, CF:0.843199, Len:  5, Fitness_tra: 4
Rule  9: d11b2, Class:  0, CF:0.983958, Len:  5, Fitness_tra: 3
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: d1112, Class:  0, CF:0.854203, Len:  5, Fitness_tra: 3
Rule 13: 00800, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 11124, Class:  0, CF:0.945885, Len:  5, Fitness_tra: 1
Rule 16: e1141, Class:  0, CF:0.980867, Len:  5, Fitness_tra: 1
Rule 17: 32411, Class:  1, CF:0.972814, Len:  5, Fitness_tra: 2
Rule 18: d1724, Class:  0, CF:0.9456, Len:  5, Fitness_tra: 0
Rule 19: e2211, Class:  1, CF:0.801156, Len:  5, Fitness_tra: 0
Rule 20: 98c14, Class:  1, CF:0.977393, Len:  5, Fitness_tra: 0
Rule 21: 51112, Class:  0, CF:0.869381, Len:  5, Fitness_tra: 0
Rule 22: 15577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 25: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 92447, Class:  0, CF:0.781172, Len:  5, Fitness_tra: 0
Rule 28: e1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1c147, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 0
Rule 30: 9d212, Class:  1, CF:0.997863, Len:  5, Fitness_tra: 0
Rule 31: c1542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15227, Class:  1, CF:0.98073, Len:  5, Fitness_tra: 0
Rule 33: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 34: 5d142, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 35: 31444, Class:  1, CF:0.0124091, Len:  5, Fitness_tra: 0
Rule 36: 91112, Class:  0, CF:0.93142, Len:  5, Fitness_tra: 0
Rule 37: 311b7, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 38: d8174, Class:  2, CF:0.873335, Len:  5, Fitness_tra: 0
Rule 39: 1d27b, Class:  1, CF:0.956114, Len:  5, Fitness_tra: 0
Rule 40: 9122b, Class:  0, CF:0.969555, Len:  5, Fitness_tra: 0
Rule 41: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 31441, Class:  1, CF:0.701434, Len:  5, Fitness_tra: 0
Rule 43: 32127, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 44: 51c1b, Class:  1, CF:0.604317, Len:  5, Fitness_tra: 0
Rule 45: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5c2bb, Class:  2, CF:0.84726, Len:  5, Fitness_tra: 0
Rule 47: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 48: 12142, Class:  0, CF:0.846209, Len:  5, Fitness_tra: 0
Rule 49: 5d82b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 94411, Class:  1, CF:0.333026, Len:  5, Fitness_tra: 0
Rule 51: 1c4b1, Class:  1, CF:0.164945, Len:  5, Fitness_tra: 0
Rule 52: 81544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c1bb, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 1
Rule 54: 1b477, Class:  0, CF:0.515925, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1721, Class:  0, CF:0.702179, Len:  5, Fitness_tra: 0
Rule 57: 31214, Class:  1, CF:0.545903, Len:  5, Fitness_tra: 0
Rule 58: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 59: 5c241, Class:  2, CF:0.373496, Len:  5, Fitness_tra: 0
Rule 60: 91472, Class:  0, CF:0.984959, Len:  5, Fitness_tra: 0
Rule 61: 31417, Class:  1, CF:0.278099, Len:  5, Fitness_tra: 0
Rule 62: 15144, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 63: 98271, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 64: 1c2b1, Class:  1, CF:0.27806, Len:  5, Fitness_tra: 0
Rule 65: 91c11, Class:  1, CF:0.94798, Len:  5, Fitness_tra: 0
Rule 66: 15c1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 82771, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d1444, Class:  0, CF:0.941773, Len:  5, Fitness_tra: 0
Rule 69: 11177, Class:  0, CF:0.864124, Len:  5, Fitness_tra: 0
Rule 70: 52221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 58427, Class:  2, CF:0.118493, Len:  5, Fitness_tra: 0
Rule 72: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111b4, Class:  0, CF:0.883389, Len:  5, Fitness_tra: 0
Rule 74: 98441, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 75: d1221, Class:  0, CF:0.695994, Len:  5, Fitness_tra: 0
Rule 76: d21b2, Class:  0, CF:0.949109, Len:  5, Fitness_tra: 0
Rule 77: 554b7, Class:  1, CF:0.927951, Len:  5, Fitness_tra: 0
Rule 78: e8c77, Class:  1, CF:0.98275, Len:  5, Fitness_tra: 0
Rule 79: 32147, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 80: 98bbb, Class:  1, CF:0.139467, Len:  5, Fitness_tra: 0
Rule 81: 5517b, Class:  1, CF:0.813095, Len:  5, Fitness_tra: 0
Rule 82: 9811b, Class:  1, CF:0.279336, Len:  5, Fitness_tra: 0
Rule 83: d2142, Class:  0, CF:0.954788, Len:  5, Fitness_tra: 0
Rule 84: 51442, Class:  0, CF:0.976152, Len:  5, Fitness_tra: 0
Rule 85: d221b, Class:  2, CF:0.410297, Len:  5, Fitness_tra: 0
Rule 86: dd121, Class:  1, CF:0.345276, Len:  5, Fitness_tra: 0
Rule 87: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 154bb, Class:  1, CF:0.966869, Len:  5, Fitness_tra: 0
Rule 91: 05411, Class:  1, CF:0.99131, Len:  4, Fitness_tra: 4
Rule 92: 31147, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 93: 01400, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 954b1, Class:  1, CF:0.998648, Len:  5, Fitness_tra: 0
Rule 95: 11122, Class:  0, CF:0.963539, Len:  5, Fitness_tra: 0
Rule 96: e114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c512b, Class:  1, CF:0.636135, Len:  5, Fitness_tra: 0
Rule 98: 321ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 15cba, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d2121, Class:  0, CF:0.45934, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.14508
------Result------
Miss_rate(tra)	:4.14508
Miss_rate(tst)	:9.09091
ARL				:4.63529

------Generation 9------
Rule  1: 0b000, Class:  2, CF:0.0552306, Len:  1, Fitness_tra: 68
Rule  2: d2111, Class:  2, CF:0.362011, Len:  5, Fitness_tra: 31
Rule  3: dc411, Class:  2, CF:0.602323, Len:  5, Fitness_tra: 27
Rule  4: 00c00, Class:  1, CF:0.979591, Len:  1, Fitness_tra: 11
Rule  5: 911b1, Class:  0, CF:0.964533, Len:  5, Fitness_tra: 5
Rule  6: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  7: d1174, Class:  0, CF:0.975938, Len:  5, Fitness_tra: 4
Rule  8: d11b1, Class:  0, CF:0.843199, Len:  5, Fitness_tra: 4
Rule  9: d11b2, Class:  0, CF:0.983958, Len:  5, Fitness_tra: 3
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: d1112, Class:  0, CF:0.854203, Len:  5, Fitness_tra: 3
Rule 13: 00800, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 11124, Class:  0, CF:0.945885, Len:  5, Fitness_tra: 1
Rule 16: e1141, Class:  0, CF:0.980867, Len:  5, Fitness_tra: 1
Rule 17: 32411, Class:  1, CF:0.972814, Len:  5, Fitness_tra: 2
Rule 18: d1724, Class:  0, CF:0.9456, Len:  5, Fitness_tra: 0
Rule 19: e2211, Class:  1, CF:0.801156, Len:  5, Fitness_tra: 0
Rule 20: 98c14, Class:  1, CF:0.977393, Len:  5, Fitness_tra: 0
Rule 21: 51112, Class:  0, CF:0.869381, Len:  5, Fitness_tra: 0
Rule 22: 15577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 25: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 92447, Class:  0, CF:0.781172, Len:  5, Fitness_tra: 0
Rule 28: e1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1c147, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 0
Rule 30: 9d212, Class:  1, CF:0.997863, Len:  5, Fitness_tra: 0
Rule 31: c1542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15227, Class:  1, CF:0.98073, Len:  5, Fitness_tra: 0
Rule 33: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 34: 5d142, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 35: 31444, Class:  1, CF:0.0124091, Len:  5, Fitness_tra: 0
Rule 36: 91112, Class:  0, CF:0.93142, Len:  5, Fitness_tra: 0
Rule 37: 311b7, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 38: d8174, Class:  2, CF:0.873335, Len:  5, Fitness_tra: 0
Rule 39: 1d27b, Class:  1, CF:0.956114, Len:  5, Fitness_tra: 0
Rule 40: 9122b, Class:  0, CF:0.969555, Len:  5, Fitness_tra: 0
Rule 41: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 31441, Class:  1, CF:0.701434, Len:  5, Fitness_tra: 0
Rule 43: 32127, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 44: 51c1b, Class:  1, CF:0.604317, Len:  5, Fitness_tra: 0
Rule 45: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 46: 5c2bb, Class:  2, CF:0.84726, Len:  5, Fitness_tra: 0
Rule 47: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 48: 12142, Class:  0, CF:0.846209, Len:  5, Fitness_tra: 0
Rule 49: 5d82b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 50: 94411, Class:  1, CF:0.333026, Len:  5, Fitness_tra: 0
Rule 51: 1c4b1, Class:  1, CF:0.164945, Len:  5, Fitness_tra: 0
Rule 52: 81544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1c1bb, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 1
Rule 54: 1b477, Class:  0, CF:0.515925, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1721, Class:  0, CF:0.702179, Len:  5, Fitness_tra: 0
Rule 57: 31214, Class:  1, CF:0.545903, Len:  5, Fitness_tra: 0
Rule 58: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 59: 5c241, Class:  2, CF:0.373496, Len:  5, Fitness_tra: 0
Rule 60: 91472, Class:  0, CF:0.984959, Len:  5, Fitness_tra: 0
Rule 61: 31417, Class:  1, CF:0.278099, Len:  5, Fitness_tra: 0
Rule 62: 15144, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 63: 98271, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 64: 1c2b1, Class:  1, CF:0.27806, Len:  5, Fitness_tra: 0
Rule 65: 91c11, Class:  1, CF:0.94798, Len:  5, Fitness_tra: 0
Rule 66: 15c1b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 82771, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: d1444, Class:  0, CF:0.941773, Len:  5, Fitness_tra: 0
Rule 69: 11177, Class:  0, CF:0.864124, Len:  5, Fitness_tra: 0
Rule 70: 52221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 58427, Class:  2, CF:0.118493, Len:  5, Fitness_tra: 0
Rule 72: 2352b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 111b4, Class:  0, CF:0.883389, Len:  5, Fitness_tra: 0
Rule 74: 98441, Class:  1, CF:0.851625, Len:  5, Fitness_tra: 0
Rule 75: d1221, Class:  0, CF:0.695994, Len:  5, Fitness_tra: 0
Rule 76: d21b2, Class:  0, CF:0.949109, Len:  5, Fitness_tra: 0
Rule 77: 554b7, Class:  1, CF:0.927951, Len:  5, Fitness_tra: 0
Rule 78: e8c77, Class:  1, CF:0.98275, Len:  5, Fitness_tra: 0
Rule 79: 32147, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 80: 98bbb, Class:  1, CF:0.139467, Len:  5, Fitness_tra: 0
Rule 81: 5517b, Class:  1, CF:0.813095, Len:  5, Fitness_tra: 0
Rule 82: 9811b, Class:  1, CF:0.279336, Len:  5, Fitness_tra: 0
Rule 83: d2142, Class:  0, CF:0.954788, Len:  5, Fitness_tra: 0
Rule 84: 51442, Class:  0, CF:0.976152, Len:  5, Fitness_tra: 0
Rule 85: d221b, Class:  2, CF:0.410297, Len:  5, Fitness_tra: 0
Rule 86: dd121, Class:  1, CF:0.345276, Len:  5, Fitness_tra: 0
Rule 87: d0700, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 154bb, Class:  1, CF:0.966869, Len:  5, Fitness_tra: 0
Rule 91: 05411, Class:  1, CF:0.99131, Len:  4, Fitness_tra: 4
Rule 92: 31147, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 93: 01400, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 954b1, Class:  1, CF:0.998648, Len:  5, Fitness_tra: 0
Rule 95: 11122, Class:  0, CF:0.963539, Len:  5, Fitness_tra: 0
Rule 96: e114e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: c512b, Class:  1, CF:0.636135, Len:  5, Fitness_tra: 0
Rule 98: 321ca, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 15cba, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d2121, Class:  0, CF:0.45934, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.14508
------Result------
Miss_rate(tra)	:4.14508
Miss_rate(tst)	:9.09091
ARL				:4.63529

------Generation 10------
Rule  1: 0b000, Class:  2, CF:0.0552306, Len:  1, Fitness_tra: 68
Rule  2: d2111, Class:  2, CF:0.362011, Len:  5, Fitness_tra: 31
Rule  3: dc411, Class:  2, CF:0.602323, Len:  5, Fitness_tra: 27
Rule  4: 00c00, Class:  1, CF:0.979591, Len:  1, Fitness_tra: 11
Rule  5: 911b1, Class:  0, CF:0.964533, Len:  5, Fitness_tra: 5
Rule  6: 0e000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  7: d1174, Class:  0, CF:0.975938, Len:  5, Fitness_tra: 4
Rule  8: d11b1, Class:  0, CF:0.843199, Len:  5, Fitness_tra: 4
Rule  9: d11b2, Class:  0, CF:0.983958, Len:  5, Fitness_tra: 3
Rule 10: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 11: 04008, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: d1112, Class:  0, CF:0.854203, Len:  5, Fitness_tra: 3
Rule 13: 00800, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 14: a4000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 15: 11124, Class:  0, CF:0.945885, Len:  5, Fitness_tra: 1
Rule 16: e1141, Class:  0, CF:0.980867, Len:  5, Fitness_tra: 1
Rule 17: 32411, Class:  1, CF:0.972814, Len:  5, Fitness_tra: 2
Rule 18: d1724, Class:  0, CF:0.9456, Len:  5, Fitness_tra: 0
Rule 19: e2211, Class:  1, CF:0.801156, Len:  5, Fitness_tra: 0
Rule 20: 98c14, Class:  1, CF:0.977393, Len:  5, Fitness_tra: 0
Rule 21: 51112, Class:  0, CF:0.869381, Len:  5, Fitness_tra: 0
Rule 22: 15577, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 12412, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 151b2, Class:  1, CF:0.869824, Len:  5, Fitness_tra: 0
Rule 25: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 26: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 92447, Class:  0, CF:0.781172, Len:  5, Fitness_tra: 0
Rule 28: e1411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1c147, Class:  2, CF:0.747935, Len:  5, Fitness_tra: 0
Rule 30: 9d212, Class:  1, CF:0.997863, Len:  5, Fitness_tra: 0
Rule 31: c1542, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 32: 15227, Class:  1, CF:0.98073, Len:  5, Fitness_tra: 0
Rule 33: 11121, Class:  0, CF:0.63101, Len:  5, Fitness_tra: 0
Rule 34: 5d142, Class:  1, CF:0.610423, Len:  5, Fitness_tra: 0
Rule 35: 31444, Class:  1, CF:0.0124091, Len:  5, Fitness_tra: 0
Rule 36: 91112, Class:  0, CF:0.93142, Len:  5, Fitness_tra: 0
Rule 37: 311b7, Class:  2, CF:0.0677985, Len:  5, Fitness_tra: 0
Rule 38: d8174, Class:  2, CF:0.873335, Len:  5, Fitness_tra: 0
Rule 39: 1d27b, Class:  1, CF:0.956114, Len:  5, Fitness_tra: 0
Rule 40: 9122b, Class:  0, CF:0.969555, Len:  5, Fitness_tra: 0
Rule 41: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 31441, Class:  1, CF:0.701434, Len:  5, Fitness_tra: 0
Rule 43: 32127, Class:  1, CF:0.427933, Len:  5, Fitness_tra: 0
Rule 44: 51c1b, Class:  1, CF:0.604317, Len:  5, Fitness_tra: 0
Rule 45: 15c14, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
