------Generation 0------
Rule  1: 13c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51d22258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8111b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5dd12b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11841791, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 1842b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 818227e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1181412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8d174431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d1212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d824bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5814bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24182112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 1c5c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1c842b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1122179c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 5151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 815cb7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 158dbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11142be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d18d2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112abe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5514b732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 29d17b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12512411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8181449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c51229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2d112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 81: 5d2d719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5152215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 1d112738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8214173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5812b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51124b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 85222251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d5741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21822212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25d3b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11247711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5555bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 88217b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12812731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2cc42491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 95141732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 55124194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8512b752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1d812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.91916
------Result------
Miss_rate(tra)	:2.91916
Miss_rate(tst)	:3.37838
ARL				:6.63636

------Generation 8------
Rule  1: 13c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 81842411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000, Class:  0, CF:0.941617, Len:  0, Fitness_tra: 1258
Rule  8: c151741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11144498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11d127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 111c7b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d8117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12512b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11127792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 811c7b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151c1211, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 28d1bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 121c7be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d88c4491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d812232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 12112118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0d000000, Class:  0, CF:0.586456, Len:  1, Fitness_tra: 0
Rule 35: 11282251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: dd592438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d1b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1c222b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151cbb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 518844e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 28212b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 158c1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25c8b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c18111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 121112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3352429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 512c74e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22117752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cd1222e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51d22258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8111b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5dd12b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11841791, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 1842b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 818227e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1181412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8d174431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d1212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d824bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5814bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24182112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 1c5c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1c842b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1122179c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 5151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 815cb7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 158dbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11142be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d18d2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112abe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5514b732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 29d17b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12512411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8181449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c51229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2d112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 81: 5d2d719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5152215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 1d112738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8214173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5812b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51124b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 85222251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d5741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21822212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25d3b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11247711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5555bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 88217b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12812731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2cc42491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 95141732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 55124194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8512b752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1d812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.91916
------Result------
Miss_rate(tra)	:2.91916
Miss_rate(tst)	:3.37838
ARL				:6.63636

------Generation 9------
Rule  1: 13c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 81842411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000, Class:  0, CF:0.941617, Len:  0, Fitness_tra: 1258
Rule  8: c151741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11144498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11d127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 111c7b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d8117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12512b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11127792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 811c7b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151c1211, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 28d1bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 121c7be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d88c4491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d812232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 12112118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0d000000, Class:  0, CF:0.586456, Len:  1, Fitness_tra: 0
Rule 35: 11282251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: dd592438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d1b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1c222b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151cbb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 518844e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 28212b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 158c1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25c8b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c18111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 121112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3352429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 512c74e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22117752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cd1222e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51d22258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8111b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5dd12b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11841791, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 1842b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 818227e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1181412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8d174431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d1212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d824bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5814bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24182112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 1c5c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1c842b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1122179c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 5151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 815cb7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 158dbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11142be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d18d2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112abe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5514b732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 29d17b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12512411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8181449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c51229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2d112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 81: 5d2d719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 5152215c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 1d112738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 8214173c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5812b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51124b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 85222251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1d5741e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21822212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 25d3b192, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 11247711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 5555bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 88217b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 12812731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2cc42491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 95141732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 55124194, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1d827112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 8512b752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1d812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.91916
------Result------
Miss_rate(tra)	:2.91916
Miss_rate(tst)	:3.37838
ARL				:6.63636

------Generation 10------
Rule  1: 13c12be1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 215c7252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: c281b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1cdcbb92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 2151b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 81842411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000, Class:  0, CF:0.941617, Len:  0, Fitness_tra: 1258
Rule  8: c151741c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 11144498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 11d127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 111c7b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: d8117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 12512b14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 11127792, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 811c7b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 151c1211, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 17: 28d1bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 12147111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 121c7be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 11212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 511c7718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d88c4491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: d1527438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 5d812232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 2512479c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: d81c1798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 12112118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 28: 15531134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 911cb418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d8544b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: c21127e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2284a411, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 33: 5115b712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0d000000, Class:  0, CF:0.586456, Len:  1, Fitness_tra: 0
Rule 35: 11282251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: dd592438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 52d1b715, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1c222b51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 151cbb38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 518844e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 28212b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 158c1762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 25c8b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: c18111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 45: 121112ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3352429c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 512c74e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22117752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: cd1222e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51d22258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 8111b291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5dd12b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 11841791, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 54: 1842b73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 818227e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: d1181412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 8d174431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: d1212b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 11812418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: d824bb11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 112c2b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 5814bb9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 24182112, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 64: 1c5c2be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1c842b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 15114b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 1122179c, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 68: 5151bbe2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 815cb7e4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 158dbb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11142be3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: d18d2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1112abe8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 81517111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5514b732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 29d17b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 12512411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8181449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1c51229c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 2d112192, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 81: 5d2d719c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
