------Generation 0------
Rule  1: 335b, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 53: a141, Class:  2, CF:0.685801, Len:  4, Fitness_tra: 1
Rule 54: 3151, Class:  2, CF:0.838356, Len:  4, Fitness_tra: 1
Rule 55: 5524, Class:  0, CF:0.918644, Len:  4, Fitness_tra: 1
Rule 56: 335b, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 57: 3a44, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 1503, Class:  0, CF:0.632432, Len:  3, Fitness_tra: 0
Rule 59: 5213, Class:  0, CF:0.997555, Len:  4, Fitness_tra: 0
Rule 60: 9511, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 9505, Class:  0, CF:0.671958, Len:  3, Fitness_tra: 0
Rule 62: 4400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1136, Class:  0, CF:0.320151, Len:  4, Fitness_tra: 0
Rule 65: 1253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1127, Class:  2, CF:0.757143, Len:  4, Fitness_tra: 0
Rule 67: 1593, Class:  0, CF:0.03125, Len:  4, Fitness_tra: 0
Rule 68: 1261, Class:  0, CF:0.790882, Len:  4, Fitness_tra: 0
Rule 69: 2050, Class:  2, CF:0.166667, Len:  2, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 54c0, Class:  0, CF:0.416667, Len:  3, Fitness_tra: 0
Rule 72: 5300, Class:  2, CF:-2.77556e-17, Len:  2, Fitness_tra: 0
Rule 73: 3141, Class:  2, CF:0.496063, Len:  4, Fitness_tra: 0
Rule 74: 5312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3311, Class:  2, CF:0.301449, Len:  4, Fitness_tra: 0
Rule 76: 3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3541, Class:  0, CF:0.176101, Len:  4, Fitness_tra: 0
Rule 78: 11a3, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 0
Rule 79: 1141, Class:  2, CF:0.263376, Len:  4, Fitness_tra: 0
Rule 80: 3312, Class:  2, CF:0.94362, Len:  4, Fitness_tra: 0
Rule 81: 3640, Class:  2, CF:0.906383, Len:  0, Fitness_tra: 0
Rule 82: 0060, Class:  0, CF:0.512605, Len:  1, Fitness_tra: 1
Rule 83: 0006, Class:  0, CF:0.464286, Len:  0, Fitness_tra: 0
Rule 84: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5065, Class:  0, CF:0.690608, Len:  3, Fitness_tra: 0
Rule 86: 4400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3213, Class:  0, CF:0.6125, Len:  4, Fitness_tra: 0
Rule 88: 5020, Class:  0, CF:0.0795262, Len:  2, Fitness_tra: 0
Rule 89: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7344, Class:  2, CF:0.915094, Len:  4, Fitness_tra: 2
Rule 92: 6557, Class:  2, CF:0.73913, Len:  4, Fitness_tra: 1
Rule 93: 765a, Class:  2, CF:0.76, Len:  4, Fitness_tra: 0
Rule 94: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 95: c540, Class:  0, CF:0.490196, Len:  3, Fitness_tra: 3
Rule 96: 628c, Class:  2, CF:0.90184, Len:  4, Fitness_tra: 0
Rule 97: ae54, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 98: 1350, Class:  2, CF:0.916435, Len:  3, Fitness_tra: 1
Rule 99: 3025, Class:  2, CF:0.982196, Len:  0, Fitness_tra: 0
Rule100: b524, Class:  2, CF:0.305085, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.6
------Result------
Miss_rate(tra)	:13.6
Miss_rate(tst)	:15.2
ARL				:3

------Generation 7------
Rule  1: 0206, Class:  0, CF:0.757874, Len:  2, Fitness_tra: 27
Rule  2: 0230, Class:  0, CF:0.759197, Len:  2, Fitness_tra: 25
Rule  3: 0320, Class:  2, CF:0.699174, Len:  2, Fitness_tra: 22
Rule  4: 3009, Class:  2, CF:0.851301, Len:  2, Fitness_tra: 20
Rule  5: 5200, Class:  0, CF:0.70607, Len:  2, Fitness_tra: 19
Rule  6: 5060, Class:  0, CF:0.875, Len:  2, Fitness_tra: 16
Rule  7: 0304, Class:  2, CF:0.578059, Len:  2, Fitness_tra: 14
Rule  8: 0406, Class:  0, CF:0.617347, Len:  2, Fitness_tra: 14
Rule  9: 020b, Class:  0, CF:0.471154, Len:  2, Fitness_tra: 12
Rule 10: 0006, Class:  0, CF:0.464286, Len:  1, Fitness_tra: 7
Rule 11: 0430, Class:  0, CF:0.586207, Len:  2, Fitness_tra: 11
Rule 12: 4050, Class:  2, CF:0.478992, Len:  2, Fitness_tra: 10
Rule 13: 0340, Class:  2, CF:0.560166, Len:  2, Fitness_tra: 9
Rule 14: 3004, Class:  2, CF:0.553648, Len:  2, Fitness_tra: 9
Rule 15: 6080, Class:  2, CF:0.687129, Len:  2, Fitness_tra: 7
Rule 16: 5540, Class:  0, CF:0.940828, Len:  3, Fitness_tra: 7
Rule 17: 3054, Class:  2, CF:0.941606, Len:  3, Fitness_tra: 6
Rule 18: 7050, Class:  2, CF:0.595016, Len:  2, Fitness_tra: 7
Rule 19: 6300, Class:  2, CF:0.799308, Len:  2, Fitness_tra: 6
Rule 20: 0266, Class:  0, CF:0.977549, Len:  3, Fitness_tra: 6
Rule 21: 3040, Class:  2, CF:0.51417, Len:  2, Fitness_tra: 6
Rule 22: 0050, Class:  2, CF:0.404844, Len:  1, Fitness_tra: 5
Rule 23: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 24: 0534, Class:  0, CF:0.851351, Len:  3, Fitness_tra: 5
Rule 25: 0255, Class:  2, CF:0.776504, Len:  3, Fitness_tra: 5
Rule 26: 2055, Class:  2, CF:0.766382, Len:  3, Fitness_tra: 5
Rule 27: 1002, Class:  2, CF:0.501548, Len:  2, Fitness_tra: 8
Rule 28: 0005, Class:  2, CF:0.337838, Len:  1, Fitness_tra: 6
Rule 29: 3024, Class:  2, CF:0.862661, Len:  3, Fitness_tra: 4
Rule 30: 3025, Class:  2, CF:0.982196, Len:  3, Fitness_tra: 0
Rule 31: 0409, Class:  2, CF:0.383529, Len:  2, Fitness_tra: 4
Rule 32: 6000, Class:  2, CF:0.430353, Len:  1, Fitness_tra: 4
Rule 33: 29c1, Class:  0, CF:0.963783, Len:  4, Fitness_tra: 2
Rule 34: 530a, Class:  0, CF:0.692308, Len:  3, Fitness_tra: 3
Rule 35: 3640, Class:  2, CF:0.906383, Len:  3, Fitness_tra: 3
Rule 36: 5507, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 37: 4650, Class:  2, CF:0.877551, Len:  3, Fitness_tra: 3
Rule 38: 1122, Class:  2, CF:0.917036, Len:  4, Fitness_tra: 2
Rule 39: 1199, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 40: 2411, Class:  0, CF:0.822026, Len:  4, Fitness_tra: 2
Rule 41: bd24, Class:  2, CF:0.55, Len:  4, Fitness_tra: 2
Rule 42: 0403, Class:  0, CF:0.550847, Len:  2, Fitness_tra: 2
Rule 43: 6c50, Class:  2, CF:0.886792, Len:  3, Fitness_tra: 2
Rule 44: 4265, Class:  0, CF:0.791489, Len:  4, Fitness_tra: 2
Rule 45: 1619, Class:  2, CF:0.955832, Len:  4, Fitness_tra: 1
Rule 46: 5000, Class:  0, CF:0.385621, Len:  1, Fitness_tra: 2
Rule 47: 4211, Class:  0, CF:0.828236, Len:  4, Fitness_tra: 0
Rule 48: 3304, Class:  2, CF:0.926471, Len:  3, Fitness_tra: 1
Rule 49: 4232, Class:  0, CF:0.781053, Len:  4, Fitness_tra: 1
Rule 50: 3066, Class:  0, CF:0.537459, Len:  3, Fitness_tra: 1
Rule 51: 1351, Class:  2, CF:0.847938, Len:  4, Fitness_tra: 0
Rule 52: 3315, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 53: a141, Class:  2, CF:0.685801, Len:  4, Fitness_tra: 1
Rule 54: 3151, Class:  2, CF:0.838356, Len:  4, Fitness_tra: 1
Rule 55: 5524, Class:  0, CF:0.918644, Len:  4, Fitness_tra: 1
Rule 56: 335b, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 57: 3a44, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 1503, Class:  0, CF:0.632432, Len:  3, Fitness_tra: 0
Rule 59: 5213, Class:  0, CF:0.997555, Len:  4, Fitness_tra: 0
Rule 60: 9511, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 61: 9505, Class:  0, CF:0.671958, Len:  3, Fitness_tra: 0
Rule 62: 4400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1136, Class:  0, CF:0.320151, Len:  4, Fitness_tra: 0
Rule 65: 1253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1127, Class:  2, CF:0.757143, Len:  4, Fitness_tra: 0
Rule 67: 1593, Class:  0, CF:0.03125, Len:  4, Fitness_tra: 0
Rule 68: 1261, Class:  0, CF:0.790882, Len:  4, Fitness_tra: 0
Rule 69: 2050, Class:  2, CF:0.166667, Len:  2, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 54c0, Class:  0, CF:0.416667, Len:  3, Fitness_tra: 0
Rule 72: 5300, Class:  2, CF:-2.77556e-17, Len:  2, Fitness_tra: 0
Rule 73: 3141, Class:  2, CF:0.496063, Len:  4, Fitness_tra: 0
Rule 74: 5312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3311, Class:  2, CF:0.301449, Len:  4, Fitness_tra: 0
Rule 76: 3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3541, Class:  0, CF:0.176101, Len:  4, Fitness_tra: 0
Rule 78: 11a3, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 0
Rule 79: 1141, Class:  2, CF:0.263376, Len:  4, Fitness_tra: 0
Rule 80: 3312, Class:  2, CF:0.94362, Len:  4, Fitness_tra: 0
Rule 81: 3640, Class:  2, CF:0.906383, Len:  0, Fitness_tra: 0
Rule 82: 0060, Class:  0, CF:0.512605, Len:  1, Fitness_tra: 1
Rule 83: 0006, Class:  0, CF:0.464286, Len:  0, Fitness_tra: 0
Rule 84: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 5065, Class:  0, CF:0.690608, Len:  3, Fitness_tra: 0
Rule 86: 4400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 3213, Class:  0, CF:0.6125, Len:  4, Fitness_tra: 0
Rule 88: 5020, Class:  0, CF:0.0795262, Len:  2, Fitness_tra: 0
Rule 89: 3500, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 7344, Class:  2, CF:0.915094, Len:  4, Fitness_tra: 2
Rule 92: 6557, Class:  2, CF:0.73913, Len:  4, Fitness_tra: 1
Rule 93: 765a, Class:  2, CF:0.76, Len:  4, Fitness_tra: 0
Rule 94: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 95: c540, Class:  0, CF:0.490196, Len:  3, Fitness_tra: 3
Rule 96: 628c, Class:  2, CF:0.90184, Len:  4, Fitness_tra: 0
Rule 97: ae54, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 98: 1350, Class:  2, CF:0.916435, Len:  3, Fitness_tra: 1
Rule 99: 3025, Class:  2, CF:0.982196, Len:  0, Fitness_tra: 0
Rule100: b524, Class:  2, CF:0.305085, Len:  4, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.6
------Result------
Miss_rate(tra)	:13.6
Miss_rate(tst)	:15.2
ARL				:3

------Generation 8------
Rule  1: 0206, Class:  0, CF:0.757874, Len:  2, Fitness_tra: 27
Rule  2: 0230, Class:  0, CF:0.759197, Len:  2, Fitness_tra: 26
Rule  3: 0320, Class:  2, CF:0.699174, Len:  2, Fitness_tra: 21
Rule  4: 3009, Class:  2, CF:0.851301, Len:  2, Fitness_tra: 17
Rule  5: 5200, Class:  0, CF:0.70607, Len:  2, Fitness_tra: 19
Rule  6: 5060, Class:  0, CF:0.875, Len:  2, Fitness_tra: 16
Rule  7: 0304, Class:  2, CF:0.578059, Len:  2, Fitness_tra: 10
Rule  8: 0406, Class:  0, CF:0.617347, Len:  2, Fitness_tra: 14
Rule  9: 020b, Class:  0, CF:0.471154, Len:  2, Fitness_tra: 12
Rule 10: 0430, Class:  0, CF:0.586207, Len:  2, Fitness_tra: 11
Rule 11: 4050, Class:  2, CF:0.478992, Len:  2, Fitness_tra: 8
Rule 12: 3004, Class:  2, CF:0.553648, Len:  2, Fitness_tra: 9
Rule 13: 0340, Class:  2, CF:0.560166, Len:  2, Fitness_tra: 9
Rule 14: 1002, Class:  2, CF:0.501548, Len:  2, Fitness_tra: 7
Rule 15: 0006, Class:  0, CF:0.464286, Len:  1, Fitness_tra: 7
Rule 16: 5540, Class:  0, CF:0.940828, Len:  3, Fitness_tra: 7
Rule 17: 6080, Class:  2, CF:0.687129, Len:  2, Fitness_tra: 0
Rule 18: 7050, Class:  2, CF:0.595016, Len:  2, Fitness_tra: 7
Rule 19: 3054, Class:  2, CF:0.941606, Len:  3, Fitness_tra: 5
Rule 20: 0266, Class:  0, CF:0.977549, Len:  3, Fitness_tra: 6
Rule 21: 3040, Class:  2, CF:0.51417, Len:  2, Fitness_tra: 3
Rule 22: 0005, Class:  2, CF:0.337838, Len:  1, Fitness_tra: 3
Rule 23: 6300, Class:  2, CF:0.799308, Len:  2, Fitness_tra: 6
Rule 24: 0050, Class:  2, CF:0.404844, Len:  1, Fitness_tra: 0
Rule 25: 0255, Class:  2, CF:0.776504, Len:  3, Fitness_tra: 0
Rule 26: 2055, Class:  2, CF:0.766382, Len:  3, Fitness_tra: 0
Rule 27: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 28: 0534, Class:  0, CF:0.851351, Len:  3, Fitness_tra: 5
Rule 29: 3024, Class:  2, CF:0.862661, Len:  3, Fitness_tra: 4
Rule 30: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 31: 0409, Class:  2, CF:0.383529, Len:  2, Fitness_tra: 2
Rule 32: 6000, Class:  2, CF:0.430353, Len:  1, Fitness_tra: 2
Rule 33: c540, Class:  0, CF:0.490196, Len:  3, Fitness_tra: 3
Rule 34: 530a, Class:  0, CF:0.692308, Len:  3, Fitness_tra: 3
Rule 35: 3640, Class:  2, CF:0.906383, Len:  3, Fitness_tra: 3
Rule 36: 5507, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 37: 4650, Class:  2, CF:0.877551, Len:  3, Fitness_tra: 3
Rule 38: 1122, Class:  2, CF:0.917036, Len:  4, Fitness_tra: 1
Rule 39: 1199, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 40: 2411, Class:  0, CF:0.822026, Len:  4, Fitness_tra: 2
Rule 41: bd24, Class:  2, CF:0.55, Len:  4, Fitness_tra: 2
Rule 42: 0403, Class:  0, CF:0.550847, Len:  2, Fitness_tra: 2
Rule 43: 6c50, Class:  2, CF:0.886792, Len:  3, Fitness_tra: 2
Rule 44: 4265, Class:  0, CF:0.791489, Len:  4, Fitness_tra: 2
Rule 45: 5000, Class:  0, CF:0.385621, Len:  1, Fitness_tra: 4
Rule 46: 7344, Class:  2, CF:0.915094, Len:  4, Fitness_tra: 2
Rule 47: 29c1, Class:  0, CF:0.963783, Len:  4, Fitness_tra: 2
Rule 48: 1350, Class:  2, CF:0.916435, Len:  3, Fitness_tra: 1
Rule 49: 3066, Class:  0, CF:0.537459, Len:  3, Fitness_tra: 1
Rule 50: 3315, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 51: a141, Class:  2, CF:0.685801, Len:  4, Fitness_tra: 1
Rule 52: 3151, Class:  2, CF:0.838356, Len:  4, Fitness_tra: 0
Rule 53: 5524, Class:  0, CF:0.918644, Len:  4, Fitness_tra: 1
Rule 54: 335b, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 55: 3a44, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 56: 0060, Class:  0, CF:0.512605, Len:  1, Fitness_tra: 2
Rule 57: 1619, Class:  2, CF:0.955832, Len:  4, Fitness_tra: 1
Rule 58: 6557, Class:  2, CF:0.73913, Len:  4, Fitness_tra: 0
Rule 59: 3304, Class:  2, CF:0.926471, Len:  3, Fitness_tra: 1
Rule 60: 4232, Class:  0, CF:0.781053, Len:  4, Fitness_tra: 1
Rule 61: ae54, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 62: 3025, Class:  2, CF:0.982196, Len:  3, Fitness_tra: 0
Rule 63: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1136, Class:  0, CF:0.320151, Len:  4, Fitness_tra: 0
Rule 65: 1253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1127, Class:  2, CF:0.757143, Len:  4, Fitness_tra: 0
Rule 67: 1593, Class:  0, CF:0.03125, Len:  4, Fitness_tra: 0
Rule 68: 1261, Class:  0, CF:0.790882, Len:  4, Fitness_tra: 0
Rule 69: 2050, Class:  2, CF:0.166667, Len:  2, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 54c0, Class:  0, CF:0.416667, Len:  3, Fitness_tra: 0
Rule 72: 5300, Class:  2, CF:-2.77556e-17, Len:  2, Fitness_tra: 0
Rule 73: 3141, Class:  2, CF:0.496063, Len:  4, Fitness_tra: 0
Rule 74: 5312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3311, Class:  2, CF:0.301449, Len:  4, Fitness_tra: 0
Rule 76: 3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3541, Class:  0, CF:0.176101, Len:  4, Fitness_tra: 0
Rule 78: 11a3, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 0
Rule 79: 1141, Class:  2, CF:0.263376, Len:  4, Fitness_tra: 0
Rule 80: 3312, Class:  2, CF:0.94362, Len:  4, Fitness_tra: 0
Rule 81: 5000, Class:  0, CF:0.385621, Len:  0, Fitness_tra: 0
Rule 82: 0440, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0030, Class:  0, CF:0.458333, Len:  1, Fitness_tra: -1
Rule 84: 6002, Class:  2, CF:0.759563, Len:  2, Fitness_tra: 8
Rule 85: 0055, Class:  2, CF:0.874286, Len:  2, Fitness_tra: 30
Rule 86: 6211, Class:  0, CF:0.256994, Len:  4, Fitness_tra: 0
Rule 87: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6020, Class:  2, CF:0.697796, Len:  2, Fitness_tra: 8
Rule 89: 4020, Class:  2, CF:0.238443, Len:  2, Fitness_tra: 0
Rule 90: 4650, Class:  2, CF:0.877551, Len:  0, Fitness_tra: 0
Rule 91: 0a84, Class:  2, CF:  1, Len:  3, Fitness_tra: 4
Rule 92: 3352, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 93: 1261, Class:  0, CF:0.790882, Len:  0, Fitness_tra: 0
Rule 94: 1124, Class:  2, CF:0.84422, Len:  4, Fitness_tra: 1
Rule 95: 301a, Class:  0, CF:0.374046, Len:  3, Fitness_tra: 0
Rule 96: 6007, Class:  2, CF:0.483607, Len:  2, Fitness_tra: 0
Rule 97: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7800, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.2
------Result------
Miss_rate(tra)	:13.2
Miss_rate(tst)	:14.4
ARL				:2.87209

------Generation 9------
Rule  1: 0206, Class:  0, CF:0.757874, Len:  2, Fitness_tra: 27
Rule  2: 0230, Class:  0, CF:0.759197, Len:  2, Fitness_tra: 26
Rule  3: 0320, Class:  2, CF:0.699174, Len:  2, Fitness_tra: 21
Rule  4: 3009, Class:  2, CF:0.851301, Len:  2, Fitness_tra: 17
Rule  5: 5200, Class:  0, CF:0.70607, Len:  2, Fitness_tra: 19
Rule  6: 5060, Class:  0, CF:0.875, Len:  2, Fitness_tra: 16
Rule  7: 0304, Class:  2, CF:0.578059, Len:  2, Fitness_tra: 10
Rule  8: 0406, Class:  0, CF:0.617347, Len:  2, Fitness_tra: 14
Rule  9: 020b, Class:  0, CF:0.471154, Len:  2, Fitness_tra: 12
Rule 10: 0430, Class:  0, CF:0.586207, Len:  2, Fitness_tra: 11
Rule 11: 4050, Class:  2, CF:0.478992, Len:  2, Fitness_tra: 8
Rule 12: 3004, Class:  2, CF:0.553648, Len:  2, Fitness_tra: 9
Rule 13: 0340, Class:  2, CF:0.560166, Len:  2, Fitness_tra: 9
Rule 14: 1002, Class:  2, CF:0.501548, Len:  2, Fitness_tra: 7
Rule 15: 0006, Class:  0, CF:0.464286, Len:  1, Fitness_tra: 7
Rule 16: 5540, Class:  0, CF:0.940828, Len:  3, Fitness_tra: 7
Rule 17: 6080, Class:  2, CF:0.687129, Len:  2, Fitness_tra: 0
Rule 18: 7050, Class:  2, CF:0.595016, Len:  2, Fitness_tra: 7
Rule 19: 3054, Class:  2, CF:0.941606, Len:  3, Fitness_tra: 5
Rule 20: 0266, Class:  0, CF:0.977549, Len:  3, Fitness_tra: 6
Rule 21: 3040, Class:  2, CF:0.51417, Len:  2, Fitness_tra: 3
Rule 22: 0005, Class:  2, CF:0.337838, Len:  1, Fitness_tra: 3
Rule 23: 6300, Class:  2, CF:0.799308, Len:  2, Fitness_tra: 6
Rule 24: 0050, Class:  2, CF:0.404844, Len:  1, Fitness_tra: 0
Rule 25: 0255, Class:  2, CF:0.776504, Len:  3, Fitness_tra: 0
Rule 26: 2055, Class:  2, CF:0.766382, Len:  3, Fitness_tra: 0
Rule 27: 5560, Class:  0, CF:  1, Len:  3, Fitness_tra: 5
Rule 28: 0534, Class:  0, CF:0.851351, Len:  3, Fitness_tra: 5
Rule 29: 3024, Class:  2, CF:0.862661, Len:  3, Fitness_tra: 4
Rule 30: 3055, Class:  2, CF:  1, Len:  3, Fitness_tra: 3
Rule 31: 0409, Class:  2, CF:0.383529, Len:  2, Fitness_tra: 2
Rule 32: 6000, Class:  2, CF:0.430353, Len:  1, Fitness_tra: 2
Rule 33: c540, Class:  0, CF:0.490196, Len:  3, Fitness_tra: 3
Rule 34: 530a, Class:  0, CF:0.692308, Len:  3, Fitness_tra: 3
Rule 35: 3640, Class:  2, CF:0.906383, Len:  3, Fitness_tra: 3
Rule 36: 5507, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 37: 4650, Class:  2, CF:0.877551, Len:  3, Fitness_tra: 3
Rule 38: 1122, Class:  2, CF:0.917036, Len:  4, Fitness_tra: 1
Rule 39: 1199, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 40: 2411, Class:  0, CF:0.822026, Len:  4, Fitness_tra: 2
Rule 41: bd24, Class:  2, CF:0.55, Len:  4, Fitness_tra: 2
Rule 42: 0403, Class:  0, CF:0.550847, Len:  2, Fitness_tra: 2
Rule 43: 6c50, Class:  2, CF:0.886792, Len:  3, Fitness_tra: 2
Rule 44: 4265, Class:  0, CF:0.791489, Len:  4, Fitness_tra: 2
Rule 45: 5000, Class:  0, CF:0.385621, Len:  1, Fitness_tra: 4
Rule 46: 7344, Class:  2, CF:0.915094, Len:  4, Fitness_tra: 2
Rule 47: 29c1, Class:  0, CF:0.963783, Len:  4, Fitness_tra: 2
Rule 48: 1350, Class:  2, CF:0.916435, Len:  3, Fitness_tra: 1
Rule 49: 3066, Class:  0, CF:0.537459, Len:  3, Fitness_tra: 1
Rule 50: 3315, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 51: a141, Class:  2, CF:0.685801, Len:  4, Fitness_tra: 1
Rule 52: 3151, Class:  2, CF:0.838356, Len:  4, Fitness_tra: 0
Rule 53: 5524, Class:  0, CF:0.918644, Len:  4, Fitness_tra: 1
Rule 54: 335b, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 55: 3a44, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 56: 0060, Class:  0, CF:0.512605, Len:  1, Fitness_tra: 2
Rule 57: 1619, Class:  2, CF:0.955832, Len:  4, Fitness_tra: 1
Rule 58: 6557, Class:  2, CF:0.73913, Len:  4, Fitness_tra: 0
Rule 59: 3304, Class:  2, CF:0.926471, Len:  3, Fitness_tra: 1
Rule 60: 4232, Class:  0, CF:0.781053, Len:  4, Fitness_tra: 1
Rule 61: ae54, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 62: 3025, Class:  2, CF:0.982196, Len:  3, Fitness_tra: 0
Rule 63: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1136, Class:  0, CF:0.320151, Len:  4, Fitness_tra: 0
Rule 65: 1253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1127, Class:  2, CF:0.757143, Len:  4, Fitness_tra: 0
Rule 67: 1593, Class:  0, CF:0.03125, Len:  4, Fitness_tra: 0
Rule 68: 1261, Class:  0, CF:0.790882, Len:  4, Fitness_tra: 0
Rule 69: 2050, Class:  2, CF:0.166667, Len:  2, Fitness_tra: 0
Rule 70: 1111, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 54c0, Class:  0, CF:0.416667, Len:  3, Fitness_tra: 0
Rule 72: 5300, Class:  2, CF:-2.77556e-17, Len:  2, Fitness_tra: 0
Rule 73: 3141, Class:  2, CF:0.496063, Len:  4, Fitness_tra: 0
Rule 74: 5312, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 3311, Class:  2, CF:0.301449, Len:  4, Fitness_tra: 0
Rule 76: 3131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3541, Class:  0, CF:0.176101, Len:  4, Fitness_tra: 0
Rule 78: 11a3, Class:  0, CF:0.333333, Len:  4, Fitness_tra: 0
Rule 79: 1141, Class:  2, CF:0.263376, Len:  4, Fitness_tra: 0
Rule 80: 3312, Class:  2, CF:0.94362, Len:  4, Fitness_tra: 0
Rule 81: 5000, Class:  0, CF:0.385621, Len:  0, Fitness_tra: 0
Rule 82: 0440, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0030, Class:  0, CF:0.458333, Len:  1, Fitness_tra: -1
Rule 84: 6002, Class:  2, CF:0.759563, Len:  2, Fitness_tra: 8
Rule 85: 0055, Class:  2, CF:0.874286, Len:  2, Fitness_tra: 30
Rule 86: 6211, Class:  0, CF:0.256994, Len:  4, Fitness_tra: 0
Rule 87: 0004, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 6020, Class:  2, CF:0.697796, Len:  2, Fitness_tra: 8
Rule 89: 4020, Class:  2, CF:0.238443, Len:  2, Fitness_tra: 0
