------Generation 0------
Rule  1: e14, Class:  0, CF:0.630455, Len:  3, Fitness_tra: 0
Rule 92: 172, Class:  0, CF:0.415884, Len:  0, Fitness_tra: 0
Rule 93: 004, Class:  0, CF:0.431471, Len:  0, Fitness_tra: 0
Rule 94: d0c, Class:  0, CF:0.362595, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e, Class:  0, CF:0.3, Len:  1, Fitness_tra: 1
Rule 97: 1e3, Class:  1, CF:0.0283157, Len:  3, Fitness_tra: 0
Rule 98: c4c, Class:  0, CF:0.613951, Len:  3, Fitness_tra: 1
Rule 99: e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: eb2, Class:  0, CF:0.540971, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.703
------Result------
Miss_rate(tra)	:29.703
Miss_rate(tst)	:29.0323
ARL				:0.930233

------Generation 8------
Rule  1: 004, Class:  0, CF:0.431471, Len:  1, Fitness_tra: 56
Rule  2: 0b0, Class:  1, CF:0.140301, Len:  1, Fitness_tra: 36
Rule  3: 001, Class:  1, CF:0.0459647, Len:  1, Fitness_tra: 14
Rule  4: 111, Class:  1, CF:0.110347, Len:  3, Fitness_tra: 12
Rule  5: d91, Class:  1, CF:0.488715, Len:  3, Fitness_tra: 12
Rule  6: 2db, Class:  0, CF:0.539024, Len:  3, Fitness_tra: 10
Rule  7: d51, Class:  1, CF:0.315891, Len:  3, Fitness_tra: 7
Rule  8: 531, Class:  0, CF:0.300055, Len:  3, Fitness_tra: 8
Rule  9: 511, Class:  0, CF:0.159916, Len:  3, Fitness_tra: 4
Rule 10: 00c, Class:  0, CF:0.492534, Len:  1, Fitness_tra: 2
Rule 11: 11b, Class:  0, CF:0.327432, Len:  3, Fitness_tra: 1
Rule 12: 0d9, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 162, Class:  0, CF:0.341953, Len:  3, Fitness_tra: 0
Rule 14: 412, Class:  0, CF:0.52574, Len:  3, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d00, Class:  0, CF:0.0148331, Len:  1, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 050, Class:  1, CF:0.0195435, Len:  1, Fitness_tra: 0
Rule 24: 172, Class:  0, CF:0.415884, Len:  3, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 812, Class:  0, CF:0.507882, Len:  3, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 52b, Class:  0, CF:0.520058, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2d1, Class:  1, CF:0.0304516, Len:  3, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5b2, Class:  0, CF:0.371631, Len:  3, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 164, Class:  0, CF:0.250947, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 241, Class:  0, CF:0.00145005, Len:  3, Fitness_tra: 0
Rule 50: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 121, Class:  1, CF:0.0352204, Len:  3, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 224, Class:  0, CF:0.509941, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0e0, Class:  1, CF:0.0782493, Len:  0, Fitness_tra: 0
Rule 81: 00c, Class:  0, CF:0.492534, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 127, Class:  0, CF:0.370866, Len:  3, Fitness_tra: -1
Rule 84: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 070, Class:  1, CF:0.0588628, Len:  1, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 241, Class:  0, CF:0.00145005, Len:  0, Fitness_tra: 0
Rule 92: 172, Class:  0, CF:0.415884, Len:  0, Fitness_tra: 0
Rule 93: 004, Class:  0, CF:0.431471, Len:  0, Fitness_tra: 0
Rule 94: d0c, Class:  0, CF:0.362595, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e, Class:  0, CF:0.3, Len:  1, Fitness_tra: 1
Rule 97: 1e3, Class:  1, CF:0.0283157, Len:  3, Fitness_tra: 0
Rule 98: c4c, Class:  0, CF:0.613951, Len:  3, Fitness_tra: 1
Rule 99: e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: eb2, Class:  0, CF:0.540971, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.703
------Result------
Miss_rate(tra)	:29.703
Miss_rate(tst)	:29.0323
ARL				:0.930233

------Generation 9------
Rule  1: 004, Class:  0, CF:0.431471, Len:  1, Fitness_tra: 56
Rule  2: 0b0, Class:  1, CF:0.140301, Len:  1, Fitness_tra: 36
Rule  3: 001, Class:  1, CF:0.0459647, Len:  1, Fitness_tra: 14
Rule  4: 111, Class:  1, CF:0.110347, Len:  3, Fitness_tra: 12
Rule  5: d91, Class:  1, CF:0.488715, Len:  3, Fitness_tra: 12
Rule  6: 2db, Class:  0, CF:0.539024, Len:  3, Fitness_tra: 10
Rule  7: d51, Class:  1, CF:0.315891, Len:  3, Fitness_tra: 7
Rule  8: 531, Class:  0, CF:0.300055, Len:  3, Fitness_tra: 8
Rule  9: 511, Class:  0, CF:0.159916, Len:  3, Fitness_tra: 4
Rule 10: 00c, Class:  0, CF:0.492534, Len:  1, Fitness_tra: 2
Rule 11: 11b, Class:  0, CF:0.327432, Len:  3, Fitness_tra: 1
Rule 12: 0d9, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 162, Class:  0, CF:0.341953, Len:  3, Fitness_tra: 0
Rule 14: 412, Class:  0, CF:0.52574, Len:  3, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d00, Class:  0, CF:0.0148331, Len:  1, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 050, Class:  1, CF:0.0195435, Len:  1, Fitness_tra: 0
Rule 24: 172, Class:  0, CF:0.415884, Len:  3, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 812, Class:  0, CF:0.507882, Len:  3, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 52b, Class:  0, CF:0.520058, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2d1, Class:  1, CF:0.0304516, Len:  3, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5b2, Class:  0, CF:0.371631, Len:  3, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 164, Class:  0, CF:0.250947, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 241, Class:  0, CF:0.00145005, Len:  3, Fitness_tra: 0
Rule 50: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 121, Class:  1, CF:0.0352204, Len:  3, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 224, Class:  0, CF:0.509941, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0e0, Class:  1, CF:0.0782493, Len:  0, Fitness_tra: 0
Rule 81: 00c, Class:  0, CF:0.492534, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 127, Class:  0, CF:0.370866, Len:  3, Fitness_tra: -1
Rule 84: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 070, Class:  1, CF:0.0588628, Len:  1, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 241, Class:  0, CF:0.00145005, Len:  0, Fitness_tra: 0
Rule 92: 172, Class:  0, CF:0.415884, Len:  0, Fitness_tra: 0
Rule 93: 004, Class:  0, CF:0.431471, Len:  0, Fitness_tra: 0
Rule 94: d0c, Class:  0, CF:0.362595, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e, Class:  0, CF:0.3, Len:  1, Fitness_tra: 1
Rule 97: 1e3, Class:  1, CF:0.0283157, Len:  3, Fitness_tra: 0
Rule 98: c4c, Class:  0, CF:0.613951, Len:  3, Fitness_tra: 1
Rule 99: e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: eb2, Class:  0, CF:0.540971, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.703
------Result------
Miss_rate(tra)	:29.703
Miss_rate(tst)	:29.0323
ARL				:0.930233

------Generation 10------
Rule  1: 004, Class:  0, CF:0.431471, Len:  1, Fitness_tra: 56
Rule  2: 0b0, Class:  1, CF:0.140301, Len:  1, Fitness_tra: 36
Rule  3: 001, Class:  1, CF:0.0459647, Len:  1, Fitness_tra: 14
Rule  4: 111, Class:  1, CF:0.110347, Len:  3, Fitness_tra: 12
Rule  5: d91, Class:  1, CF:0.488715, Len:  3, Fitness_tra: 12
Rule  6: 2db, Class:  0, CF:0.539024, Len:  3, Fitness_tra: 10
Rule  7: d51, Class:  1, CF:0.315891, Len:  3, Fitness_tra: 7
Rule  8: 531, Class:  0, CF:0.300055, Len:  3, Fitness_tra: 8
Rule  9: 511, Class:  0, CF:0.159916, Len:  3, Fitness_tra: 4
Rule 10: 00c, Class:  0, CF:0.492534, Len:  1, Fitness_tra: 2
Rule 11: 11b, Class:  0, CF:0.327432, Len:  3, Fitness_tra: 1
Rule 12: 0d9, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 162, Class:  0, CF:0.341953, Len:  3, Fitness_tra: 0
Rule 14: 412, Class:  0, CF:0.52574, Len:  3, Fitness_tra: 0
Rule 15: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d00, Class:  0, CF:0.0148331, Len:  1, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 050, Class:  1, CF:0.0195435, Len:  1, Fitness_tra: 0
Rule 24: 172, Class:  0, CF:0.415884, Len:  3, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 812, Class:  0, CF:0.507882, Len:  3, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 52b, Class:  0, CF:0.520058, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2d1, Class:  1, CF:0.0304516, Len:  3, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5b2, Class:  0, CF:0.371631, Len:  3, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 164, Class:  0, CF:0.250947, Len:  3, Fitness_tra: 0
Rule 43: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 241, Class:  0, CF:0.00145005, Len:  3, Fitness_tra: 0
Rule 50: 500, Class:  0, CF:0.0552518, Len:  1, Fitness_tra: 0
Rule 51: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 121, Class:  1, CF:0.0352204, Len:  3, Fitness_tra: 0
Rule 53: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 224, Class:  0, CF:0.509941, Len:  3, Fitness_tra: 0
Rule 72: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0e0, Class:  1, CF:0.0782493, Len:  0, Fitness_tra: 0
Rule 81: 00c, Class:  0, CF:0.492534, Len:  0, Fitness_tra: 0
Rule 82: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 127, Class:  0, CF:0.370866, Len:  3, Fitness_tra: -1
Rule 84: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 070, Class:  1, CF:0.0588628, Len:  1, Fitness_tra: 0
Rule 89: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 241, Class:  0, CF:0.00145005, Len:  0, Fitness_tra: 0
Rule 92: 172, Class:  0, CF:0.415884, Len:  0, Fitness_tra: 0
Rule 93: 004, Class:  0, CF:0.431471, Len:  0, Fitness_tra: 0
Rule 94: d0c, Class:  0, CF:0.362595, Len:  2, Fitness_tra: 0
Rule 95: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00e, Class:  0, CF:0.3, Len:  1, Fitness_tra: 1
Rule 97: 1e3, Class:  1, CF:0.0283157, Len:  3, Fitness_tra: 0
Rule 98: c4c, Class:  0, CF:0.613951, Len:  3, Fitness_tra: 1
Rule 99: e58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: eb2, Class:  0, CF:0.540971, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.703
------Result------
Miss_rate(tra)	:29.703
Miss_rate(tst)	:29.0323
ARL				:0.930233

------Generation 20------
Rule  1: 00b, Class:  0, CF:0.407084, Len:  1, Fitness_tra: 50
Rule  2: 0b0, Class:  1, CF:0.140301, Len:  1, Fitness_tra: 31
Rule  3: c03, Class:  1, CF:0.100563, Len:  2, Fitness_tra: 30
Rule  4: 807, Class:  0, CF:0.575014, Len:  2, Fitness_tra: 9
Rule  5: d91, Class:  1, CF:0.488715, Len:  3, Fitness_tra: 11
Rule  6: 111, Class:  1, CF:0.110347, Len:  3, Fitness_tra: 6
Rule  7: d51, Class:  1, CF:0.315891, Len:  3, Fitness_tra: 8
Rule  8: 531, Class:  0, CF:0.300055, Len:  3, Fitness_tra: 8
Rule  9: 004, Class:  0, CF:0.431471, Len:  1, Fitness_tra: 4
Rule 10: 511, Class:  0, CF:0.159916, Len:  3, Fitness_tra: 2
Rule 11: 00c, Class:  0, CF:0.492534, Len:  1, Fitness_tra: 3
Rule 12: 00d, Class:  0, CF:0.425499, Len:  1, Fitness_tra: 1
Rule 13: 0d9, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 00e, Class:  0, CF:0.3, Len:  1, Fitness_tra: 1
Rule 15: c4c, Class:  0, CF:0.613951, Len:  3, Fitness_tra: 1
Rule 16: 162, Class:  0, CF:0.341953, Len:  3, Fitness_tra: 0
Rule 17: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: d00, Class:  0, CF:0.0148331, Len:  1, Fitness_tra: 0
Rule 22: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 050, Class:  1, CF:0.0195435, Len:  1, Fitness_tra: 0
Rule 24: 172, Class:  0, CF:0.415884, Len:  3, Fitness_tra: 0
Rule 25: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 812, Class:  0, CF:0.507882, Len:  3, Fitness_tra: 0
Rule 27: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 52b, Class:  0, CF:0.520058, Len:  3, Fitness_tra: 0
Rule 29: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 2d1, Class:  1, CF:0.0304516, Len:  3, Fitness_tra: 0
Rule 36: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 5b2, Class:  0, CF:0.371631, Len:  3, Fitness_tra: 0
Rule 39: 000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
