------Generation 0------
Rule  1: d54bb, Class:  1, CF:0.438179, Len:  5, Fitness_tra: 0
Rule 23: 92112, Class:  2, CF:0.647198, Len:  5, Fitness_tra: 0
Rule 24: 5dc21, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 121b2, Class:  2, CF:0.833091, Len:  5, Fitness_tra: 0
Rule 26: 92144, Class:  2, CF:0.942484, Len:  5, Fitness_tra: 0
Rule 27: 5812b, Class:  0, CF:0.453606, Len:  5, Fitness_tra: 0
Rule 28: 3d221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 52171, Class:  2, CF:0.340199, Len:  5, Fitness_tra: 0
Rule 30: 11114, Class:  2, CF:0.422082, Len:  5, Fitness_tra: 0
Rule 31: 0b000, Class:  0, CF:0.0531186, Len:  1, Fitness_tra: 0
Rule 32: 35122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 954b1, Class:  1, CF:0.998626, Len:  5, Fitness_tra: 0
Rule 34: 11221, Class:  2, CF:0.0764337, Len:  5, Fitness_tra: 0
Rule 35: d8cb4, Class:  1, CF:0.710803, Len:  5, Fitness_tra: 0
Rule 36: 5c717, Class:  0, CF:0.819879, Len:  5, Fitness_tra: 0
Rule 37: 51c24, Class:  1, CF:0.376936, Len:  5, Fitness_tra: 0
Rule 38: d8117, Class:  0, CF:0.648088, Len:  5, Fitness_tra: 0
Rule 39: 92174, Class:  2, CF:0.935777, Len:  5, Fitness_tra: 0
Rule 40: 14b11, Class:  0, CF:0.0615115, Len:  5, Fitness_tra: 0
Rule 41: 55127, Class:  1, CF:0.817983, Len:  5, Fitness_tra: 0
Rule 42: 5171b, Class:  2, CF:0.332758, Len:  5, Fitness_tra: 0
Rule 43: 5272b, Class:  2, CF:0.603064, Len:  5, Fitness_tra: 0
Rule 44: d121b, Class:  2, CF:0.0783963, Len:  5, Fitness_tra: 0
Rule 45: 11212, Class:  2, CF:0.380111, Len:  5, Fitness_tra: 0
Rule 46: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 38cb2, Class:  1, CF:0.999855, Len:  5, Fitness_tra: 0
Rule 48: d8472, Class:  0, CF:0.631001, Len:  5, Fitness_tra: 0
Rule 49: 11c7b, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 50: 2d021, Class:  1, CF:0.89932, Len:  4, Fitness_tra: 0
Rule 51: e1712, Class:  2, CF:0.809567, Len:  5, Fitness_tra: 0
Rule 52: 52177, Class:  2, CF:0.821155, Len:  5, Fitness_tra: 0
Rule 53: 91425, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: d2721, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51214, Class:  2, CF:0.567898, Len:  5, Fitness_tra: 0
Rule 56: 50004, Class:  2, CF:0.754012, Len:  2, Fitness_tra: 0
Rule 57: 29241, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 91472, Class:  2, CF:0.986233, Len:  5, Fitness_tra: 0
Rule 59: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 181b1, Class:  1, CF:0.504132, Len:  5, Fitness_tra: 0
Rule 61: 31247, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 98421, Class:  1, CF:0.880979, Len:  5, Fitness_tra: 0
Rule 63: d5c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 1c111, Class:  0, CF:0.078857, Len:  5, Fitness_tra: 0
Rule 65: 981bb, Class:  1, CF:0.35533, Len:  5, Fitness_tra: 0
Rule 66: 3d41b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 1527b, Class:  1, CF:0.976523, Len:  5, Fitness_tra: 0
Rule 68: dc1b4, Class:  0, CF:0.724397, Len:  5, Fitness_tra: 0
Rule 69: 21114, Class:  2, CF:0.636659, Len:  5, Fitness_tra: 0
Rule 70: 95174, Class:  1, CF:0.995151, Len:  5, Fitness_tra: 0
Rule 71: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9c1b1, Class:  0, CF:0.107789, Len:  5, Fitness_tra: 0
Rule 73: 11c42, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 74: 5c1b7, Class:  0, CF:0.93232, Len:  5, Fitness_tra: 0
Rule 75: 11117, Class:  2, CF:0.261385, Len:  5, Fitness_tra: 0
Rule 76: 51174, Class:  2, CF:0.9786, Len:  5, Fitness_tra: 0
Rule 77: 1c174, Class:  0, CF:0.701693, Len:  5, Fitness_tra: 0
Rule 78: 5dc77, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: c3544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11947, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 91414, Class:  2, CF:0.76298, Len:  5, Fitness_tra: 0
Rule 82: 1c1b4, Class:  0, CF:0.701693, Len:  5, Fitness_tra: 0
Rule 83: 12112, Class:  2, CF:0.106616, Len:  5, Fitness_tra: 0
Rule 84: 5c447, Class:  0, CF:0.832969, Len:  5, Fitness_tra: 0
Rule 85: 9c712, Class:  0, CF:0.392841, Len:  5, Fitness_tra: 0
Rule 86: 51474, Class:  2, CF:0.941503, Len:  5, Fitness_tra: 0
Rule 87: 11241, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d82b1, Class:  0, CF:0.0184707, Len:  5, Fitness_tra: 0
Rule 89: 517b2, Class:  2, CF:0.972464, Len:  5, Fitness_tra: 0
Rule 90: 52721, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 242b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 92c77, Class:  1, CF:0.965196, Len:  5, Fitness_tra: 0
Rule 93: 1c114, Class:  0, CF:0.667345, Len:  5, Fitness_tra: 0
Rule 94: 38c9b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 5b0e4, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 02000, Class:  1, CF:0.192112, Len:  0, Fitness_tra: 0
Rule 97: 1b007, Class:  2, CF:0.187693, Len:  3, Fitness_tra: 0
Rule 98: 06004, Class:  2, CF:0.938738, Len:  2, Fitness_tra: 15
Rule 99: 3d11b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: d121b, Class:  2, CF:0.0783963, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.65116
------Result------
Miss_rate(tra)	:4.65116
Miss_rate(tst)	:13.9535
ARL				:4.5

------Generation 8------
Rule  1: 07000, Class:  0, CF:0.233821, Len:  1, Fitness_tra: 113
Rule  2: 06004, Class:  2, CF:0.938738, Len:  2, Fitness_tra: 15
Rule  3: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  4: 12411, Class:  1, CF:0.69549, Len:  5, Fitness_tra: 0
Rule  5: 00008, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 1cc01, Class:  1, CF:0.973122, Len:  4, Fitness_tra: 2
Rule  7: 18211, Class:  1, CF:0.898209, Len:  5, Fitness_tra: 2
Rule  8: 02000, Class:  1, CF:0.192112, Len:  1, Fitness_tra: 0
Rule  9: 8700e, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 98000, Class:  1, CF:0.830083, Len:  2, Fitness_tra: 2
Rule 11: 90004, Class:  2, CF:0.866113, Len:  2, Fitness_tra: 2
Rule 12: 09500, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 17114, Class:  2, CF:0.0461517, Len:  5, Fitness_tra: 0
Rule 14: 91122, Class:  2, CF:0.9965, Len:  5, Fitness_tra: 0
Rule 15: 15121, Class:  1, CF:0.965494, Len:  5, Fitness_tra: 0
Rule 16: d5441, Class:  1, CF:0.798233, Len:  5, Fitness_tra: 0
Rule 17: 32cb4, Class:  1, CF:0.999715, Len:  5, Fitness_tra: 0
Rule 18: 13c7b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 15221, Class:  1, CF:0.994889, Len:  5, Fitness_tra: 0
Rule 20: 12144, Class:  2, CF:0.700811, Len:  5, Fitness_tra: 0
Rule 21: 984b7, Class:  1, CF:0.670046, Len:  5, Fitness_tra: 0
Rule 22: 11121, Class:  2, CF:0.71292, Len:  5, Fitness_tra: 0
Rule 23: 92112, Class:  2, CF:0.647198, Len:  5, Fitness_tra: 0
Rule 24: 5dc21, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 121b2, Class:  2, CF:0.833091, Len:  5, Fitness_tra: 0
Rule 26: 92144, Class:  2, CF:0.942484, Len:  5, Fitness_tra: 0
Rule 27: 5812b, Class:  0, CF:0.453606, Len:  5, Fitness_tra: 0
Rule 28: 3d221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 52171, Class:  2, CF:0.340199, Len:  5, Fitness_tra: 0
Rule 30: 11114, Class:  2, CF:0.422082, Len:  5, Fitness_tra: 0
Rule 31: 0b000, Class:  0, CF:0.0531186, Len:  1, Fitness_tra: 0
Rule 32: 35122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 954b1, Class:  1, CF:0.998626, Len:  5, Fitness_tra: 0
Rule 34: 11221, Class:  2, CF:0.0764337, Len:  5, Fitness_tra: 0
Rule 35: d8cb4, Class:  1, CF:0.710803, Len:  5, Fitness_tra: 0
Rule 36: 5c717, Class:  0, CF:0.819879, Len:  5, Fitness_tra: 0
Rule 37: 51c24, Class:  1, CF:0.376936, Len:  5, Fitness_tra: 0
Rule 38: d8117, Class:  0, CF:0.648088, Len:  5, Fitness_tra: 0
Rule 39: 92174, Class:  2, CF:0.935777, Len:  5, Fitness_tra: 0
Rule 40: 14b11, Class:  0, CF:0.0615115, Len:  5, Fitness_tra: 0
Rule 41: 55127, Class:  1, CF:0.817983, Len:  5, Fitness_tra: 0
Rule 42: 5171b, Class:  2, CF:0.332758, Len:  5, Fitness_tra: 0
Rule 43: 5272b, Class:  2, CF:0.603064, Len:  5, Fitness_tra: 0
Rule 44: d121b, Class:  2, CF:0.0783963, Len:  5, Fitness_tra: 0
Rule 45: 11212, Class:  2, CF:0.380111, Len:  5, Fitness_tra: 0
Rule 46: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 38cb2, Class:  1, CF:0.999855, Len:  5, Fitness_tra: 0
Rule 48: d8472, Class:  0, CF:0.631001, Len:  5, Fitness_tra: 0
Rule 49: 11c7b, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 50: 2d021, Class:  1, CF:0.89932, Len:  4, Fitness_tra: 0
Rule 51: e1712, Class:  2, CF:0.809567, Len:  5, Fitness_tra: 0
Rule 52: 52177, Class:  2, CF:0.821155, Len:  5, Fitness_tra: 0
Rule 53: 91425, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: d2721, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51214, Class:  2, CF:0.567898, Len:  5, Fitness_tra: 0
Rule 56: 50004, Class:  2, CF:0.754012, Len:  2, Fitness_tra: 0
Rule 57: 29241, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 91472, Class:  2, CF:0.986233, Len:  5, Fitness_tra: 0
Rule 59: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 181b1, Class:  1, CF:0.504132, Len:  5, Fitness_tra: 0
Rule 61: 31247, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 98421, Class:  1, CF:0.880979, Len:  5, Fitness_tra: 0
Rule 63: d5c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 1c111, Class:  0, CF:0.078857, Len:  5, Fitness_tra: 0
Rule 65: 981bb, Class:  1, CF:0.35533, Len:  5, Fitness_tra: 0
Rule 66: 3d41b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 1527b, Class:  1, CF:0.976523, Len:  5, Fitness_tra: 0
Rule 68: dc1b4, Class:  0, CF:0.724397, Len:  5, Fitness_tra: 0
Rule 69: 21114, Class:  2, CF:0.636659, Len:  5, Fitness_tra: 0
Rule 70: 95174, Class:  1, CF:0.995151, Len:  5, Fitness_tra: 0
Rule 71: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9c1b1, Class:  0, CF:0.107789, Len:  5, Fitness_tra: 0
Rule 73: 11c42, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 74: 5c1b7, Class:  0, CF:0.93232, Len:  5, Fitness_tra: 0
Rule 75: 11117, Class:  2, CF:0.261385, Len:  5, Fitness_tra: 0
Rule 76: 51174, Class:  2, CF:0.9786, Len:  5, Fitness_tra: 0
Rule 77: 1c174, Class:  0, CF:0.701693, Len:  5, Fitness_tra: 0
Rule 78: 5dc77, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: c3544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11947, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 91cb7, Class:  1, CF:0.832805, Len:  5, Fitness_tra: 0
Rule 82: 11241, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e0000, Class:  2, CF:0.251896, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e0000, Class:  2, CF:0.251896, Len:  0, Fitness_tra: 0
Rule 86: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 04b00, Class:  0, CF:0.0880257, Len:  2, Fitness_tra: 0
Rule 88: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e412, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 91: 04087, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 35ab2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 91144, Class:  2, CF:0.994918, Len:  5, Fitness_tra: 0
Rule 94: 5147b, Class:  2, CF:0.883171, Len:  5, Fitness_tra: 0
Rule 95: 1187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 0a39b, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 58d77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 72000, Class:  1, CF:0.547242, Len:  2, Fitness_tra: 10
Rule 99: 31122, Class:  2, CF:0.351632, Len:  5, Fitness_tra: 0
Rule100: 90014, Class:  2, CF:0.825336, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.06977
------Result------
Miss_rate(tra)	:4.06977
Miss_rate(tst)	:11.6279
ARL				:4.43023

------Generation 9------
Rule  1: 07000, Class:  0, CF:0.233821, Len:  1, Fitness_tra: 113
Rule  2: 06004, Class:  2, CF:0.938738, Len:  2, Fitness_tra: 15
Rule  3: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  4: 12411, Class:  1, CF:0.69549, Len:  5, Fitness_tra: 0
Rule  5: 00008, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 1cc01, Class:  1, CF:0.973122, Len:  4, Fitness_tra: 2
Rule  7: 18211, Class:  1, CF:0.898209, Len:  5, Fitness_tra: 2
Rule  8: 02000, Class:  1, CF:0.192112, Len:  1, Fitness_tra: 0
Rule  9: 8700e, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 98000, Class:  1, CF:0.830083, Len:  2, Fitness_tra: 2
Rule 11: 90004, Class:  2, CF:0.866113, Len:  2, Fitness_tra: 2
Rule 12: 09500, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 17114, Class:  2, CF:0.0461517, Len:  5, Fitness_tra: 0
Rule 14: 91122, Class:  2, CF:0.9965, Len:  5, Fitness_tra: 0
Rule 15: 15121, Class:  1, CF:0.965494, Len:  5, Fitness_tra: 0
Rule 16: d5441, Class:  1, CF:0.798233, Len:  5, Fitness_tra: 0
Rule 17: 32cb4, Class:  1, CF:0.999715, Len:  5, Fitness_tra: 0
Rule 18: 13c7b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 15221, Class:  1, CF:0.994889, Len:  5, Fitness_tra: 0
Rule 20: 12144, Class:  2, CF:0.700811, Len:  5, Fitness_tra: 0
Rule 21: 984b7, Class:  1, CF:0.670046, Len:  5, Fitness_tra: 0
Rule 22: 11121, Class:  2, CF:0.71292, Len:  5, Fitness_tra: 0
Rule 23: 92112, Class:  2, CF:0.647198, Len:  5, Fitness_tra: 0
Rule 24: 5dc21, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 121b2, Class:  2, CF:0.833091, Len:  5, Fitness_tra: 0
Rule 26: 92144, Class:  2, CF:0.942484, Len:  5, Fitness_tra: 0
Rule 27: 5812b, Class:  0, CF:0.453606, Len:  5, Fitness_tra: 0
Rule 28: 3d221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 52171, Class:  2, CF:0.340199, Len:  5, Fitness_tra: 0
Rule 30: 11114, Class:  2, CF:0.422082, Len:  5, Fitness_tra: 0
Rule 31: 0b000, Class:  0, CF:0.0531186, Len:  1, Fitness_tra: 0
Rule 32: 35122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 954b1, Class:  1, CF:0.998626, Len:  5, Fitness_tra: 0
Rule 34: 11221, Class:  2, CF:0.0764337, Len:  5, Fitness_tra: 0
Rule 35: d8cb4, Class:  1, CF:0.710803, Len:  5, Fitness_tra: 0
Rule 36: 5c717, Class:  0, CF:0.819879, Len:  5, Fitness_tra: 0
Rule 37: 51c24, Class:  1, CF:0.376936, Len:  5, Fitness_tra: 0
Rule 38: d8117, Class:  0, CF:0.648088, Len:  5, Fitness_tra: 0
Rule 39: 92174, Class:  2, CF:0.935777, Len:  5, Fitness_tra: 0
Rule 40: 14b11, Class:  0, CF:0.0615115, Len:  5, Fitness_tra: 0
Rule 41: 55127, Class:  1, CF:0.817983, Len:  5, Fitness_tra: 0
Rule 42: 5171b, Class:  2, CF:0.332758, Len:  5, Fitness_tra: 0
Rule 43: 5272b, Class:  2, CF:0.603064, Len:  5, Fitness_tra: 0
Rule 44: d121b, Class:  2, CF:0.0783963, Len:  5, Fitness_tra: 0
Rule 45: 11212, Class:  2, CF:0.380111, Len:  5, Fitness_tra: 0
Rule 46: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 38cb2, Class:  1, CF:0.999855, Len:  5, Fitness_tra: 0
Rule 48: d8472, Class:  0, CF:0.631001, Len:  5, Fitness_tra: 0
Rule 49: 11c7b, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 50: 2d021, Class:  1, CF:0.89932, Len:  4, Fitness_tra: 0
Rule 51: e1712, Class:  2, CF:0.809567, Len:  5, Fitness_tra: 0
Rule 52: 52177, Class:  2, CF:0.821155, Len:  5, Fitness_tra: 0
Rule 53: 91425, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: d2721, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51214, Class:  2, CF:0.567898, Len:  5, Fitness_tra: 0
Rule 56: 50004, Class:  2, CF:0.754012, Len:  2, Fitness_tra: 0
Rule 57: 29241, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: 91472, Class:  2, CF:0.986233, Len:  5, Fitness_tra: 0
Rule 59: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 181b1, Class:  1, CF:0.504132, Len:  5, Fitness_tra: 0
Rule 61: 31247, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 98421, Class:  1, CF:0.880979, Len:  5, Fitness_tra: 0
Rule 63: d5c17, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 64: 1c111, Class:  0, CF:0.078857, Len:  5, Fitness_tra: 0
Rule 65: 981bb, Class:  1, CF:0.35533, Len:  5, Fitness_tra: 0
Rule 66: 3d41b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 1527b, Class:  1, CF:0.976523, Len:  5, Fitness_tra: 0
Rule 68: dc1b4, Class:  0, CF:0.724397, Len:  5, Fitness_tra: 0
Rule 69: 21114, Class:  2, CF:0.636659, Len:  5, Fitness_tra: 0
Rule 70: 95174, Class:  1, CF:0.995151, Len:  5, Fitness_tra: 0
Rule 71: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 9c1b1, Class:  0, CF:0.107789, Len:  5, Fitness_tra: 0
Rule 73: 11c42, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 74: 5c1b7, Class:  0, CF:0.93232, Len:  5, Fitness_tra: 0
Rule 75: 11117, Class:  2, CF:0.261385, Len:  5, Fitness_tra: 0
Rule 76: 51174, Class:  2, CF:0.9786, Len:  5, Fitness_tra: 0
Rule 77: 1c174, Class:  0, CF:0.701693, Len:  5, Fitness_tra: 0
Rule 78: 5dc77, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: c3544, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11947, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 91cb7, Class:  1, CF:0.832805, Len:  5, Fitness_tra: 0
Rule 82: 11241, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: e0000, Class:  2, CF:0.251896, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: e0000, Class:  2, CF:0.251896, Len:  0, Fitness_tra: 0
Rule 86: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 04b00, Class:  0, CF:0.0880257, Len:  2, Fitness_tra: 0
Rule 88: 04000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: d2117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1e412, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 91: 04087, Class:  2, CF:  1, Len:  3, Fitness_tra: 0
Rule 92: 35ab2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 91144, Class:  2, CF:0.994918, Len:  5, Fitness_tra: 0
Rule 94: 5147b, Class:  2, CF:0.883171, Len:  5, Fitness_tra: 0
Rule 95: 1187b, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 0a39b, Class:  2, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 58d77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 72000, Class:  1, CF:0.547242, Len:  2, Fitness_tra: 10
Rule 99: 31122, Class:  2, CF:0.351632, Len:  5, Fitness_tra: 0
Rule100: 90014, Class:  2, CF:0.825336, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:4.06977
------Result------
Miss_rate(tra)	:4.06977
Miss_rate(tst)	:11.6279
ARL				:4.43023

------Generation 10------
Rule  1: 07000, Class:  0, CF:0.233821, Len:  1, Fitness_tra: 113
Rule  2: 06004, Class:  2, CF:0.938738, Len:  2, Fitness_tra: 15
Rule  3: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 6
Rule  4: 12411, Class:  1, CF:0.69549, Len:  5, Fitness_tra: 0
Rule  5: 00008, Class:  2, CF:  1, Len:  1, Fitness_tra: 3
Rule  6: 1cc01, Class:  1, CF:0.973122, Len:  4, Fitness_tra: 2
Rule  7: 18211, Class:  1, CF:0.898209, Len:  5, Fitness_tra: 2
Rule  8: 02000, Class:  1, CF:0.192112, Len:  1, Fitness_tra: 0
Rule  9: 8700e, Class:  2, CF:  1, Len:  3, Fitness_tra: 2
Rule 10: 98000, Class:  1, CF:0.830083, Len:  2, Fitness_tra: 2
Rule 11: 90004, Class:  2, CF:0.866113, Len:  2, Fitness_tra: 2
Rule 12: 09500, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 13: 17114, Class:  2, CF:0.0461517, Len:  5, Fitness_tra: 0
Rule 14: 91122, Class:  2, CF:0.9965, Len:  5, Fitness_tra: 0
Rule 15: 15121, Class:  1, CF:0.965494, Len:  5, Fitness_tra: 0
Rule 16: d5441, Class:  1, CF:0.798233, Len:  5, Fitness_tra: 0
Rule 17: 32cb4, Class:  1, CF:0.999715, Len:  5, Fitness_tra: 0
Rule 18: 13c7b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 15221, Class:  1, CF:0.994889, Len:  5, Fitness_tra: 0
Rule 20: 12144, Class:  2, CF:0.700811, Len:  5, Fitness_tra: 0
Rule 21: 984b7, Class:  1, CF:0.670046, Len:  5, Fitness_tra: 0
Rule 22: 11121, Class:  2, CF:0.71292, Len:  5, Fitness_tra: 0
Rule 23: 92112, Class:  2, CF:0.647198, Len:  5, Fitness_tra: 0
Rule 24: 5dc21, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 121b2, Class:  2, CF:0.833091, Len:  5, Fitness_tra: 0
Rule 26: 92144, Class:  2, CF:0.942484, Len:  5, Fitness_tra: 0
Rule 27: 5812b, Class:  0, CF:0.453606, Len:  5, Fitness_tra: 0
Rule 28: 3d221, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 52171, Class:  2, CF:0.340199, Len:  5, Fitness_tra: 0
Rule 30: 11114, Class:  2, CF:0.422082, Len:  5, Fitness_tra: 0
Rule 31: 0b000, Class:  0, CF:0.0531186, Len:  1, Fitness_tra: 0
Rule 32: 35122, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 33: 954b1, Class:  1, CF:0.998626, Len:  5, Fitness_tra: 0
Rule 34: 11221, Class:  2, CF:0.0764337, Len:  5, Fitness_tra: 0
Rule 35: d8cb4, Class:  1, CF:0.710803, Len:  5, Fitness_tra: 0
Rule 36: 5c717, Class:  0, CF:0.819879, Len:  5, Fitness_tra: 0
Rule 37: 51c24, Class:  1, CF:0.376936, Len:  5, Fitness_tra: 0
Rule 38: d8117, Class:  0, CF:0.648088, Len:  5, Fitness_tra: 0
Rule 39: 92174, Class:  2, CF:0.935777, Len:  5, Fitness_tra: 0
Rule 40: 14b11, Class:  0, CF:0.0615115, Len:  5, Fitness_tra: 0
Rule 41: 55127, Class:  1, CF:0.817983, Len:  5, Fitness_tra: 0
Rule 42: 5171b, Class:  2, CF:0.332758, Len:  5, Fitness_tra: 0
Rule 43: 5272b, Class:  2, CF:0.603064, Len:  5, Fitness_tra: 0
Rule 44: d121b, Class:  2, CF:0.0783963, Len:  5, Fitness_tra: 0
Rule 45: 11212, Class:  2, CF:0.380111, Len:  5, Fitness_tra: 0
Rule 46: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 38cb2, Class:  1, CF:0.999855, Len:  5, Fitness_tra: 0
Rule 48: d8472, Class:  0, CF:0.631001, Len:  5, Fitness_tra: 0
Rule 49: 11c7b, Class:  1, CF:0.636614, Len:  5, Fitness_tra: 0
Rule 50: 2d021, Class:  1, CF:0.89932, Len:  4, Fitness_tra: 0
Rule 51: e1712, Class:  2, CF:0.809567, Len:  5, Fitness_tra: 0
Rule 52: 52177, Class:  2, CF:0.821155, Len:  5, Fitness_tra: 0
Rule 53: 91425, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: d2721, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 51214, Class:  2, CF:0.567898, Len:  5, Fitness_tra: 0
