------Generation 0------
Rule  1: dc444, Class:  0, CF:0.941444, Len:  5, Fitness_tra: 0
Rule 16: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 38172, Class:  1, CF:0.915786, Len:  5, Fitness_tra: 0
Rule 18: 12741, Class:  1, CF:0.188627, Len:  5, Fitness_tra: 0
Rule 19: 11227, Class:  2, CF:0.815677, Len:  5, Fitness_tra: 0
Rule 20: 92227, Class:  2, CF:0.4773, Len:  5, Fitness_tra: 0
Rule 21: 12247, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31424, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9817b, Class:  1, CF:0.20795, Len:  5, Fitness_tra: 0
Rule 25: 11177, Class:  2, CF:0.870994, Len:  5, Fitness_tra: 0
Rule 26: 55127, Class:  1, CF:0.899257, Len:  5, Fitness_tra: 0
Rule 27: 512b2, Class:  2, CF:0.957219, Len:  5, Fitness_tra: 0
Rule 28: 15c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 95cbb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 92414, Class:  1, CF:0.00966897, Len:  5, Fitness_tra: 0
Rule 31: dc444, Class:  0, CF:0.941444, Len:  5, Fitness_tra: 0
Rule 32: 512b4, Class:  2, CF:0.917108, Len:  5, Fitness_tra: 0
Rule 33: 581b2, Class:  0, CF:0.465401, Len:  5, Fitness_tra: 0
Rule 34: e5cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 38471, Class:  1, CF:0.986927, Len:  5, Fitness_tra: 0
Rule 36: 55444, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule 37: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13211, Class:  0, CF:0.214225, Len:  5, Fitness_tra: 0
Rule 39: 92c17, Class:  1, CF:0.949033, Len:  5, Fitness_tra: 0
Rule 40: 222b1, Class:  1, CF:0.174271, Len:  5, Fitness_tra: 0
Rule 41: 58c17, Class:  1, CF:0.951973, Len:  5, Fitness_tra: 0
Rule 42: 141c1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: d1421, Class:  2, CF:0.714334, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 95247, Class:  1, CF:0.998481, Len:  5, Fitness_tra: 0
Rule 46: 12284, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 1547b, Class:  1, CF:0.984892, Len:  5, Fitness_tra: 0
Rule 48: 32124, Class:  1, CF:0.19909, Len:  5, Fitness_tra: 0
Rule 49: 18212, Class:  1, CF:0.675518, Len:  5, Fitness_tra: 0
Rule 50: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 51: d2144, Class:  2, CF:0.870316, Len:  5, Fitness_tra: 0
Rule 52: 52477, Class:  2, CF:0.438063, Len:  5, Fitness_tra: 0
Rule 53: 55241, Class:  1, CF:0.988873, Len:  5, Fitness_tra: 0
Rule 54: 9c422, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 55: 122b1, Class:  1, CF:0.718794, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31144, Class:  0, CF:0.143351, Len:  5, Fitness_tra: 0
Rule 58: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 59: 91212, Class:  2, CF:0.714695, Len:  5, Fitness_tra: 0
Rule 60: 32417, Class:  1, CF:0.827194, Len:  5, Fitness_tra: 0
Rule 61: 151bb, Class:  1, CF:0.90434, Len:  5, Fitness_tra: 0
Rule 62: 9521b, Class:  1, CF:0.998924, Len:  5, Fitness_tra: 0
Rule 63: 5d571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11441, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3c172, Class:  1, CF:0.117229, Len:  5, Fitness_tra: 0
Rule 66: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 67: 9c427, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 68: 17712, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d244, Class:  1, CF:0.987537, Len:  5, Fitness_tra: 0
Rule 70: 5dc24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 94418, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11122, Class:  2, CF:0.970648, Len:  5, Fitness_tra: 0
Rule 73: 98414, Class:  1, CF:0.615078, Len:  5, Fitness_tra: 0
Rule 74: 58271, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 75: d87b1, Class:  0, CF:0.172186, Len:  5, Fitness_tra: 0
Rule 76: 52222, Class:  2, CF:0.830001, Len:  5, Fitness_tra: 0
Rule 77: 51214, Class:  2, CF:0.514818, Len:  5, Fitness_tra: 0
Rule 78: 21511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 1dc41, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 1117b, Class:  2, CF:0.79512, Len:  5, Fitness_tra: 0
Rule 81: 181b4, Class:  0, CF:0.097059, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11271, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12174, Class:  2, CF:0.603848, Len:  5, Fitness_tra: 0
Rule 85: 52741, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51842, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c421, Class:  1, CF:0.26849, Len:  5, Fitness_tra: 0
Rule 88: 584b1, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 89: 11c14, Class:  1, CF:0.853851, Len:  5, Fitness_tra: 0
Rule 90: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 25712, Class:  1, CF:0.969626, Len:  5, Fitness_tra: 0
Rule 92: ea211, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 37471, Class:  1, CF:0.290594, Len:  5, Fitness_tra: 0
Rule 94: 6070a, Class:  1, CF:0.986972, Len:  3, Fitness_tra: 0
Rule 95: 122b7, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5dd70, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 187b1, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 98: 350a0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 99: 5527b, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule100: d4506, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.4651
------Result------
Miss_rate(tra)	:10.4651
Miss_rate(tst)	:18.6047
ARL				:4.73171

------Generation 8------
Rule  1: 04b00, Class:  0, CF:0.0435945, Len:  2, Fitness_tra: 102
Rule  2: 00c00, Class:  1, CF:0.981019, Len:  1, Fitness_tra: 11
Rule  3: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: d11b7, Class:  2, CF:0.947643, Len:  5, Fitness_tra: 4
Rule  5: 1d7aa, Class:  1, CF:0.985976, Len:  5, Fitness_tra: 3
Rule  6: d1147, Class:  2, CF:0.970353, Len:  5, Fitness_tra: 2
Rule  7: d67b2, Class:  2, CF:0.994335, Len:  5, Fitness_tra: 2
Rule  8: 23141, Class:  2, CF:0.928067, Len:  5, Fitness_tra: 1
Rule  9: 111bb, Class:  2, CF:0.743788, Len:  5, Fitness_tra: 1
Rule 10: 51127, Class:  2, CF:0.985262, Len:  5, Fitness_tra: 1
Rule 11: 95111, Class:  1, CF:0.996757, Len:  5, Fitness_tra: 1
Rule 12: 11142, Class:  2, CF:0.954414, Len:  5, Fitness_tra: 1
Rule 13: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 517b4, Class:  2, CF:0.918341, Len:  5, Fitness_tra: 0
Rule 16: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 38172, Class:  1, CF:0.915786, Len:  5, Fitness_tra: 0
Rule 18: 12741, Class:  1, CF:0.188627, Len:  5, Fitness_tra: 0
Rule 19: 11227, Class:  2, CF:0.815677, Len:  5, Fitness_tra: 0
Rule 20: 92227, Class:  2, CF:0.4773, Len:  5, Fitness_tra: 0
Rule 21: 12247, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31424, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9817b, Class:  1, CF:0.20795, Len:  5, Fitness_tra: 0
Rule 25: 11177, Class:  2, CF:0.870994, Len:  5, Fitness_tra: 0
Rule 26: 55127, Class:  1, CF:0.899257, Len:  5, Fitness_tra: 0
Rule 27: 512b2, Class:  2, CF:0.957219, Len:  5, Fitness_tra: 0
Rule 28: 15c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 95cbb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 92414, Class:  1, CF:0.00966897, Len:  5, Fitness_tra: 0
Rule 31: dc444, Class:  0, CF:0.941444, Len:  5, Fitness_tra: 0
Rule 32: 512b4, Class:  2, CF:0.917108, Len:  5, Fitness_tra: 0
Rule 33: 581b2, Class:  0, CF:0.465401, Len:  5, Fitness_tra: 0
Rule 34: e5cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 38471, Class:  1, CF:0.986927, Len:  5, Fitness_tra: 0
Rule 36: 55444, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule 37: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13211, Class:  0, CF:0.214225, Len:  5, Fitness_tra: 0
Rule 39: 92c17, Class:  1, CF:0.949033, Len:  5, Fitness_tra: 0
Rule 40: 222b1, Class:  1, CF:0.174271, Len:  5, Fitness_tra: 0
Rule 41: 58c17, Class:  1, CF:0.951973, Len:  5, Fitness_tra: 0
Rule 42: 141c1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: d1421, Class:  2, CF:0.714334, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 95247, Class:  1, CF:0.998481, Len:  5, Fitness_tra: 0
Rule 46: 12284, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 1547b, Class:  1, CF:0.984892, Len:  5, Fitness_tra: 0
Rule 48: 32124, Class:  1, CF:0.19909, Len:  5, Fitness_tra: 0
Rule 49: 18212, Class:  1, CF:0.675518, Len:  5, Fitness_tra: 0
Rule 50: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 51: d2144, Class:  2, CF:0.870316, Len:  5, Fitness_tra: 0
Rule 52: 52477, Class:  2, CF:0.438063, Len:  5, Fitness_tra: 0
Rule 53: 55241, Class:  1, CF:0.988873, Len:  5, Fitness_tra: 0
Rule 54: 9c422, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 55: 122b1, Class:  1, CF:0.718794, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31144, Class:  0, CF:0.143351, Len:  5, Fitness_tra: 0
Rule 58: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 59: 91212, Class:  2, CF:0.714695, Len:  5, Fitness_tra: 0
Rule 60: 32417, Class:  1, CF:0.827194, Len:  5, Fitness_tra: 0
Rule 61: 151bb, Class:  1, CF:0.90434, Len:  5, Fitness_tra: 0
Rule 62: 9521b, Class:  1, CF:0.998924, Len:  5, Fitness_tra: 0
Rule 63: 5d571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11441, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3c172, Class:  1, CF:0.117229, Len:  5, Fitness_tra: 0
Rule 66: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 67: 9c427, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 68: 17712, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d244, Class:  1, CF:0.987537, Len:  5, Fitness_tra: 0
Rule 70: 5dc24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 94418, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11122, Class:  2, CF:0.970648, Len:  5, Fitness_tra: 0
Rule 73: 98414, Class:  1, CF:0.615078, Len:  5, Fitness_tra: 0
Rule 74: 58271, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 75: d87b1, Class:  0, CF:0.172186, Len:  5, Fitness_tra: 0
Rule 76: 52222, Class:  2, CF:0.830001, Len:  5, Fitness_tra: 0
Rule 77: 51214, Class:  2, CF:0.514818, Len:  5, Fitness_tra: 0
Rule 78: 21511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 1dc41, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 1117b, Class:  2, CF:0.79512, Len:  5, Fitness_tra: 0
Rule 81: 181b4, Class:  0, CF:0.097059, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11271, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12174, Class:  2, CF:0.603848, Len:  5, Fitness_tra: 0
Rule 85: 52741, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51842, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c421, Class:  1, CF:0.26849, Len:  5, Fitness_tra: 0
Rule 88: 584b1, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 89: 11c14, Class:  1, CF:0.853851, Len:  5, Fitness_tra: 0
Rule 90: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 25712, Class:  1, CF:0.969626, Len:  5, Fitness_tra: 0
Rule 92: ea211, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 37471, Class:  1, CF:0.290594, Len:  5, Fitness_tra: 0
Rule 94: 6070a, Class:  1, CF:0.986972, Len:  3, Fitness_tra: 0
Rule 95: 122b7, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5dd70, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 187b1, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 98: 350a0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 99: 5527b, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule100: d4506, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.4651
------Result------
Miss_rate(tra)	:10.4651
Miss_rate(tst)	:18.6047
ARL				:4.73171

------Generation 9------
Rule  1: 04b00, Class:  0, CF:0.0435945, Len:  2, Fitness_tra: 102
Rule  2: 00c00, Class:  1, CF:0.981019, Len:  1, Fitness_tra: 11
Rule  3: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: d11b7, Class:  2, CF:0.947643, Len:  5, Fitness_tra: 4
Rule  5: 1d7aa, Class:  1, CF:0.985976, Len:  5, Fitness_tra: 3
Rule  6: d1147, Class:  2, CF:0.970353, Len:  5, Fitness_tra: 2
Rule  7: d67b2, Class:  2, CF:0.994335, Len:  5, Fitness_tra: 2
Rule  8: 23141, Class:  2, CF:0.928067, Len:  5, Fitness_tra: 1
Rule  9: 111bb, Class:  2, CF:0.743788, Len:  5, Fitness_tra: 1
Rule 10: 51127, Class:  2, CF:0.985262, Len:  5, Fitness_tra: 1
Rule 11: 95111, Class:  1, CF:0.996757, Len:  5, Fitness_tra: 1
Rule 12: 11142, Class:  2, CF:0.954414, Len:  5, Fitness_tra: 1
Rule 13: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 517b4, Class:  2, CF:0.918341, Len:  5, Fitness_tra: 0
Rule 16: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 38172, Class:  1, CF:0.915786, Len:  5, Fitness_tra: 0
Rule 18: 12741, Class:  1, CF:0.188627, Len:  5, Fitness_tra: 0
Rule 19: 11227, Class:  2, CF:0.815677, Len:  5, Fitness_tra: 0
Rule 20: 92227, Class:  2, CF:0.4773, Len:  5, Fitness_tra: 0
Rule 21: 12247, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31424, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9817b, Class:  1, CF:0.20795, Len:  5, Fitness_tra: 0
Rule 25: 11177, Class:  2, CF:0.870994, Len:  5, Fitness_tra: 0
Rule 26: 55127, Class:  1, CF:0.899257, Len:  5, Fitness_tra: 0
Rule 27: 512b2, Class:  2, CF:0.957219, Len:  5, Fitness_tra: 0
Rule 28: 15c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 95cbb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 92414, Class:  1, CF:0.00966897, Len:  5, Fitness_tra: 0
Rule 31: dc444, Class:  0, CF:0.941444, Len:  5, Fitness_tra: 0
Rule 32: 512b4, Class:  2, CF:0.917108, Len:  5, Fitness_tra: 0
Rule 33: 581b2, Class:  0, CF:0.465401, Len:  5, Fitness_tra: 0
Rule 34: e5cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 38471, Class:  1, CF:0.986927, Len:  5, Fitness_tra: 0
Rule 36: 55444, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule 37: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13211, Class:  0, CF:0.214225, Len:  5, Fitness_tra: 0
Rule 39: 92c17, Class:  1, CF:0.949033, Len:  5, Fitness_tra: 0
Rule 40: 222b1, Class:  1, CF:0.174271, Len:  5, Fitness_tra: 0
Rule 41: 58c17, Class:  1, CF:0.951973, Len:  5, Fitness_tra: 0
Rule 42: 141c1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: d1421, Class:  2, CF:0.714334, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 95247, Class:  1, CF:0.998481, Len:  5, Fitness_tra: 0
Rule 46: 12284, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 1547b, Class:  1, CF:0.984892, Len:  5, Fitness_tra: 0
Rule 48: 32124, Class:  1, CF:0.19909, Len:  5, Fitness_tra: 0
Rule 49: 18212, Class:  1, CF:0.675518, Len:  5, Fitness_tra: 0
Rule 50: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 51: d2144, Class:  2, CF:0.870316, Len:  5, Fitness_tra: 0
Rule 52: 52477, Class:  2, CF:0.438063, Len:  5, Fitness_tra: 0
Rule 53: 55241, Class:  1, CF:0.988873, Len:  5, Fitness_tra: 0
Rule 54: 9c422, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 55: 122b1, Class:  1, CF:0.718794, Len:  5, Fitness_tra: 0
Rule 56: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 31144, Class:  0, CF:0.143351, Len:  5, Fitness_tra: 0
Rule 58: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 59: 91212, Class:  2, CF:0.714695, Len:  5, Fitness_tra: 0
Rule 60: 32417, Class:  1, CF:0.827194, Len:  5, Fitness_tra: 0
Rule 61: 151bb, Class:  1, CF:0.90434, Len:  5, Fitness_tra: 0
Rule 62: 9521b, Class:  1, CF:0.998924, Len:  5, Fitness_tra: 0
Rule 63: 5d571, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11441, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 3c172, Class:  1, CF:0.117229, Len:  5, Fitness_tra: 0
Rule 66: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 67: 9c427, Class:  0, CF:0.539629, Len:  5, Fitness_tra: 0
Rule 68: 17712, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1d244, Class:  1, CF:0.987537, Len:  5, Fitness_tra: 0
Rule 70: 5dc24, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 94418, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11122, Class:  2, CF:0.970648, Len:  5, Fitness_tra: 0
Rule 73: 98414, Class:  1, CF:0.615078, Len:  5, Fitness_tra: 0
Rule 74: 58271, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 75: d87b1, Class:  0, CF:0.172186, Len:  5, Fitness_tra: 0
Rule 76: 52222, Class:  2, CF:0.830001, Len:  5, Fitness_tra: 0
Rule 77: 51214, Class:  2, CF:0.514818, Len:  5, Fitness_tra: 0
Rule 78: 21511, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 1dc41, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 1117b, Class:  2, CF:0.79512, Len:  5, Fitness_tra: 0
Rule 81: 181b4, Class:  0, CF:0.097059, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 11271, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 12174, Class:  2, CF:0.603848, Len:  5, Fitness_tra: 0
Rule 85: 52741, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 51842, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 1c421, Class:  1, CF:0.26849, Len:  5, Fitness_tra: 0
Rule 88: 584b1, Class:  1, CF:0.584265, Len:  5, Fitness_tra: 0
Rule 89: 11c14, Class:  1, CF:0.853851, Len:  5, Fitness_tra: 0
Rule 90: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 25712, Class:  1, CF:0.969626, Len:  5, Fitness_tra: 0
Rule 92: ea211, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 93: 37471, Class:  1, CF:0.290594, Len:  5, Fitness_tra: 0
Rule 94: 6070a, Class:  1, CF:0.986972, Len:  3, Fitness_tra: 0
Rule 95: 122b7, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 5dd70, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 187b1, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
Rule 98: 350a0, Class:  1, CF:  1, Len:  3, Fitness_tra: 1
Rule 99: 5527b, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule100: d4506, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:10.4651
------Result------
Miss_rate(tra)	:10.4651
Miss_rate(tst)	:18.6047
ARL				:4.73171

------Generation 10------
Rule  1: 04b00, Class:  0, CF:0.0435945, Len:  2, Fitness_tra: 102
Rule  2: 00c00, Class:  1, CF:0.981019, Len:  1, Fitness_tra: 11
Rule  3: 00500, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: d11b7, Class:  2, CF:0.947643, Len:  5, Fitness_tra: 4
Rule  5: 1d7aa, Class:  1, CF:0.985976, Len:  5, Fitness_tra: 3
Rule  6: d1147, Class:  2, CF:0.970353, Len:  5, Fitness_tra: 2
Rule  7: d67b2, Class:  2, CF:0.994335, Len:  5, Fitness_tra: 2
Rule  8: 23141, Class:  2, CF:0.928067, Len:  5, Fitness_tra: 1
Rule  9: 111bb, Class:  2, CF:0.743788, Len:  5, Fitness_tra: 1
Rule 10: 51127, Class:  2, CF:0.985262, Len:  5, Fitness_tra: 1
Rule 11: 95111, Class:  1, CF:0.996757, Len:  5, Fitness_tra: 1
Rule 12: 11142, Class:  2, CF:0.954414, Len:  5, Fitness_tra: 1
Rule 13: 05c00, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule 14: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 517b4, Class:  2, CF:0.918341, Len:  5, Fitness_tra: 0
Rule 16: a3000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 38172, Class:  1, CF:0.915786, Len:  5, Fitness_tra: 0
Rule 18: 12741, Class:  1, CF:0.188627, Len:  5, Fitness_tra: 0
Rule 19: 11227, Class:  2, CF:0.815677, Len:  5, Fitness_tra: 0
Rule 20: 92227, Class:  2, CF:0.4773, Len:  5, Fitness_tra: 0
Rule 21: 12247, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 31424, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9817b, Class:  1, CF:0.20795, Len:  5, Fitness_tra: 0
Rule 25: 11177, Class:  2, CF:0.870994, Len:  5, Fitness_tra: 0
Rule 26: 55127, Class:  1, CF:0.899257, Len:  5, Fitness_tra: 0
Rule 27: 512b2, Class:  2, CF:0.957219, Len:  5, Fitness_tra: 0
Rule 28: 15c74, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 95cbb, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 92414, Class:  1, CF:0.00966897, Len:  5, Fitness_tra: 0
Rule 31: dc444, Class:  0, CF:0.941444, Len:  5, Fitness_tra: 0
Rule 32: 512b4, Class:  2, CF:0.917108, Len:  5, Fitness_tra: 0
Rule 33: 581b2, Class:  0, CF:0.465401, Len:  5, Fitness_tra: 0
Rule 34: e5cb2, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 38471, Class:  1, CF:0.986927, Len:  5, Fitness_tra: 0
Rule 36: 55444, Class:  1, CF:0.980224, Len:  5, Fitness_tra: 0
Rule 37: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 13211, Class:  0, CF:0.214225, Len:  5, Fitness_tra: 0
Rule 39: 92c17, Class:  1, CF:0.949033, Len:  5, Fitness_tra: 0
Rule 40: 222b1, Class:  1, CF:0.174271, Len:  5, Fitness_tra: 0
Rule 41: 58c17, Class:  1, CF:0.951973, Len:  5, Fitness_tra: 0
Rule 42: 141c1, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: d1421, Class:  2, CF:0.714334, Len:  5, Fitness_tra: 0
Rule 44: 00000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 95247, Class:  1, CF:0.998481, Len:  5, Fitness_tra: 0
Rule 46: 12284, Class:  2, CF:  1, Len:  5, Fitness_tra: 0
Rule 47: 1547b, Class:  1, CF:0.984892, Len:  5, Fitness_tra: 0
Rule 48: 32124, Class:  1, CF:0.19909, Len:  5, Fitness_tra: 0
Rule 49: 18212, Class:  1, CF:0.675518, Len:  5, Fitness_tra: 0
Rule 50: 18721, Class:  1, CF:0.681239, Len:  5, Fitness_tra: 0
