------Generation 0------
Rule  1: c2123447b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 008000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1131541b4, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 151c12147, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 451131c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000a000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151224db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 219852811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 88115782b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15312482b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 9513040b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000c400, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 93: 006007e00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 05b081100, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 95: 8c0071104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 103250270, Class:  6, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0c0500009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b00a, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 401a3b021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 08800000d, Class:  2, CF:0.84004, Len:  3, Fitness_tra: -1
------Current------
Miss_rate(tra)	:80.117
------Result------
Miss_rate(tra)	:80.117
Miss_rate(tst)	:79.0698
ARL				:5.33333

------Generation 7------
Rule  1: 4000000c0, Class:  6, CF:0.933543, Len:  2, Fitness_tra: 9
Rule  2: 0800000b0, Class:  6, CF:0.90973, Len:  2, Fitness_tra: 6
Rule  3: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 3
Rule  4: 900000000, Class:  1, CF:0.950283, Len:  1, Fitness_tra: 1
Rule  5: 800000009, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 2192d2c74, Class:  0, CF:0.327033, Len:  9, Fitness_tra: 1
Rule  7: 000500000, Class:  4, CF:0.0559772, Len:  1, Fitness_tra: -2
Rule  8: 0000000d0, Class:  4, CF:0.472471, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1c6891827, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 12: 0003b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 217d97817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c1193b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c51d511d1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 1538d1c71, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18e8512b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 113254274, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 816831121, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 85be11184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 816217242, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 500c00000, Class:  1, CF:0.375831, Len:  2, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21251b8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 259cd4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000bd0, Class:  6, CF:0.0736333, Len:  2, Fitness_tra: 0
Rule 47: 116122224, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1d61141b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 400000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0c0000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 008000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1131541b4, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 151c12147, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 451131c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000a000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151224db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 219852811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 88115782b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15312482b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 9513040b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000c400, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 93: 006007e00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 05b081100, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 95: 8c0071104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 103250270, Class:  6, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0c0500009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b00a, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 401a3b021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 08800000d, Class:  2, CF:0.84004, Len:  3, Fitness_tra: -1
------Current------
Miss_rate(tra)	:80.117
------Result------
Miss_rate(tra)	:80.117
Miss_rate(tst)	:79.0698
ARL				:5.33333

------Generation 8------
Rule  1: 4000000c0, Class:  6, CF:0.933543, Len:  2, Fitness_tra: 9
Rule  2: 0800000b0, Class:  6, CF:0.90973, Len:  2, Fitness_tra: 6
Rule  3: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 3
Rule  4: 900000000, Class:  1, CF:0.950283, Len:  1, Fitness_tra: 1
Rule  5: 800000009, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 2192d2c74, Class:  0, CF:0.327033, Len:  9, Fitness_tra: 1
Rule  7: 000500000, Class:  4, CF:0.0559772, Len:  1, Fitness_tra: -2
Rule  8: 0000000d0, Class:  4, CF:0.472471, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1c6891827, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 12: 0003b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 217d97817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c1193b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c51d511d1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 1538d1c71, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18e8512b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 113254274, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 816831121, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 85be11184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 816217242, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 500c00000, Class:  1, CF:0.375831, Len:  2, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21251b8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 259cd4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000bd0, Class:  6, CF:0.0736333, Len:  2, Fitness_tra: 0
Rule 47: 116122224, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1d61141b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 400000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0c0000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 008000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1131541b4, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 151c12147, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 451131c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000a000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151224db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 219852811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 88115782b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15312482b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 9513040b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000c400, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 93: 006007e00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 05b081100, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 95: 8c0071104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 103250270, Class:  6, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0c0500009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b00a, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 401a3b021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 08800000d, Class:  2, CF:0.84004, Len:  3, Fitness_tra: -1
------Current------
Miss_rate(tra)	:80.117
------Result------
Miss_rate(tra)	:80.117
Miss_rate(tst)	:79.0698
ARL				:5.33333

------Generation 9------
Rule  1: 4000000c0, Class:  6, CF:0.933543, Len:  2, Fitness_tra: 9
Rule  2: 0800000b0, Class:  6, CF:0.90973, Len:  2, Fitness_tra: 6
Rule  3: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 3
Rule  4: 900000000, Class:  1, CF:0.950283, Len:  1, Fitness_tra: 1
Rule  5: 800000009, Class:  2, CF:  1, Len:  2, Fitness_tra: 0
Rule  6: 2192d2c74, Class:  0, CF:0.327033, Len:  9, Fitness_tra: 1
Rule  7: 000500000, Class:  4, CF:0.0559772, Len:  1, Fitness_tra: -2
Rule  8: 0000000d0, Class:  4, CF:0.472471, Len:  1, Fitness_tra: 0
Rule  9: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1c6891827, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 12: 0003b0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: d00000d00, Class:  1, CF:0.573997, Len:  2, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 217d97817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: c1193b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c51d511d1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 1538d1c71, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 24: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 18e8512b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 113254274, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 816831121, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 85be11184, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 816217242, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 36: 500c00000, Class:  1, CF:0.375831, Len:  2, Fitness_tra: 0
Rule 37: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 21251b8c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 259cd4812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000000bd0, Class:  6, CF:0.0736333, Len:  2, Fitness_tra: 0
Rule 47: 116122224, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 1d61141b1, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 52: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 28311b241, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 56: 400000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0c0000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 008000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1131541b4, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 71: 151c12147, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 451131c21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000a000e0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151224db1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 000c00000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 219852811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000700000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 88115782b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 500c00000, Class:  1, CF:0.375831, Len:  0, Fitness_tra: 0
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 15312482b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 91: 9513040b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000c400, Class:  4, CF:  1, Len:  2, Fitness_tra: 0
Rule 93: 006007e00, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 94: 05b081100, Class:  5, CF:  1, Len:  5, Fitness_tra: 2
Rule 95: 8c0071104, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 103250270, Class:  6, CF:  1, Len:  6, Fitness_tra: 0
Rule 97: 0c0500009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 00000b00a, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 401a3b021, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
