------Generation 0------
Rule  1: c5ecd1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c92d34111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18e117122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 159d54824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c90000000, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c57d97c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 411131522, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 8ce811171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c21134cb2, Class:  4, CF:0.883924, Len:  9, Fitness_tra: 0
Rule 29: 1131d2c21, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 459512c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211532c12, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111282521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 859c12114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21e89b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 19259b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 821551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2d4191c84, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c2ec141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12151bcb2, Class:  4, CF:0.886041, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000500000, Class:  6, CF:0.0333547, Len:  1, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8212d7c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 52141bd72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 192151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15e551817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 523181d11, Class:  4, CF:0.0403025, Len:  9, Fitness_tra: 0
Rule 65: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41795711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 500000000, Class:  1, CF:0.286909, Len:  1, Fitness_tra: 0
Rule 69: 020000e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111d91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 440000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c155b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 500000000, Class:  1, CF:0.286909, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c30000f, Class:  5, CF:0.425871, Len:  3, Fitness_tra: -8
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d00000000, Class:  1, CF:0.184396, Len:  1, Fitness_tra: -4
Rule 91: 0050000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 92: 000000010, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 109808b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c210300b2, Class:  4, CF:0.869212, Len:  6, Fitness_tra: -1
Rule 95: 0080005c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000251810, Class:  4, CF:0.594448, Len:  5, Fitness_tra: -2
Rule 97: 500957010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05e090810, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 005840008, Class:  1, CF:0.395543, Len:  4, Fitness_tra: 1
Rule100: 058d00012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.4884
------Result------
Miss_rate(tra)	:78.4884
Miss_rate(tst)	:73.8095
ARL				:4.86957

------Generation 7------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  2: 000d00000, Class:  6, CF:0.296457, Len:  1, Fitness_tra: 5
Rule  3: d00000d00, Class:  1, CF:0.604901, Len:  2, Fitness_tra: 4
Rule  4: cc1c11c24, Class:  1, CF:0.570163, Len:  9, Fitness_tra: 0
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 7c0a4a770, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  7: c5ecd1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 15e1578bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 291114552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c92d34111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18e117122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 159d54824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c90000000, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c57d97c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 411131522, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 8ce811171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c21134cb2, Class:  4, CF:0.883924, Len:  9, Fitness_tra: 0
Rule 29: 1131d2c21, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 459512c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211532c12, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111282521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 859c12114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21e89b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 19259b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 821551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2d4191c84, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c2ec141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12151bcb2, Class:  4, CF:0.886041, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000500000, Class:  6, CF:0.0333547, Len:  1, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8212d7c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 52141bd72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 192151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15e551817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 523181d11, Class:  4, CF:0.0403025, Len:  9, Fitness_tra: 0
Rule 65: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41795711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 500000000, Class:  1, CF:0.286909, Len:  1, Fitness_tra: 0
Rule 69: 020000e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111d91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 440000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c155b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 500000000, Class:  1, CF:0.286909, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c30000f, Class:  5, CF:0.425871, Len:  3, Fitness_tra: -8
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d00000000, Class:  1, CF:0.184396, Len:  1, Fitness_tra: -4
Rule 91: 0050000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 92: 000000010, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 109808b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c210300b2, Class:  4, CF:0.869212, Len:  6, Fitness_tra: -1
Rule 95: 0080005c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000251810, Class:  4, CF:0.594448, Len:  5, Fitness_tra: -2
Rule 97: 500957010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05e090810, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 005840008, Class:  1, CF:0.395543, Len:  4, Fitness_tra: 1
Rule100: 058d00012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.4884
------Result------
Miss_rate(tra)	:78.4884
Miss_rate(tst)	:73.8095
ARL				:4.86957

------Generation 8------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  2: 000d00000, Class:  6, CF:0.296457, Len:  1, Fitness_tra: 5
Rule  3: d00000d00, Class:  1, CF:0.604901, Len:  2, Fitness_tra: 4
Rule  4: cc1c11c24, Class:  1, CF:0.570163, Len:  9, Fitness_tra: 0
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 7c0a4a770, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  7: c5ecd1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 15e1578bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 291114552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c92d34111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18e117122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 159d54824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c90000000, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c57d97c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 411131522, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 8ce811171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c21134cb2, Class:  4, CF:0.883924, Len:  9, Fitness_tra: 0
Rule 29: 1131d2c21, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 459512c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211532c12, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111282521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 859c12114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21e89b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 19259b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 821551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2d4191c84, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c2ec141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12151bcb2, Class:  4, CF:0.886041, Len:  9, Fitness_tra: 0
Rule 48: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000500000, Class:  6, CF:0.0333547, Len:  1, Fitness_tra: 0
Rule 50: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 8212d7c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 52141bd72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 192151514, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 15e551817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 523181d11, Class:  4, CF:0.0403025, Len:  9, Fitness_tra: 0
Rule 65: 00d000000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 41795711b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 500000000, Class:  1, CF:0.286909, Len:  1, Fitness_tra: 0
Rule 69: 020000e00, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5c0000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 111d91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 000800000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 000400000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 440000000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2c155b577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 500000000, Class:  1, CF:0.286909, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 00c30000f, Class:  5, CF:0.425871, Len:  3, Fitness_tra: -8
Rule 89: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d00000000, Class:  1, CF:0.184396, Len:  1, Fitness_tra: -4
Rule 91: 0050000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule 92: 000000010, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 109808b2b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: c210300b2, Class:  4, CF:0.869212, Len:  6, Fitness_tra: -1
Rule 95: 0080005c0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000251810, Class:  4, CF:0.594448, Len:  5, Fitness_tra: -2
Rule 97: 500957010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 05e090810, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 005840008, Class:  1, CF:0.395543, Len:  4, Fitness_tra: 1
Rule100: 058d00012, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.4884
------Result------
Miss_rate(tra)	:78.4884
Miss_rate(tst)	:73.8095
ARL				:4.86957

------Generation 9------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 7
Rule  2: 000d00000, Class:  6, CF:0.296457, Len:  1, Fitness_tra: 5
Rule  3: d00000d00, Class:  1, CF:0.604901, Len:  2, Fitness_tra: 4
Rule  4: cc1c11c24, Class:  1, CF:0.570163, Len:  9, Fitness_tra: 0
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 7c0a4a770, Class:  1, CF:  1, Len:  7, Fitness_tra: 1
Rule  7: c5ecd1522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 15e1578bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 291114552, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 005040000, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c92d34111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 18e117122, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 19: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 159d54824, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: c90000000, Class:  6, CF:  1, Len:  2, Fitness_tra: 0
Rule 23: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: c57d97c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 411131522, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 26: 8ce811171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: c21134cb2, Class:  4, CF:0.883924, Len:  9, Fitness_tra: 0
Rule 29: 1131d2c21, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 30: 459512c4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 211532c12, Class:  4, CF:  1, Len:  9, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 111282521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 009000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 859c12114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 21e89b172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 19259b114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 821551241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 2d4191c84, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: c2ec141b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 12151bcb2, Class:  4, CF:0.886041, Len:  9, Fitness_tra: 0
