------Generation 0------
Rule  1: c805d0000, Class:  6, CF:0.122084, Len:  4, Fitness_tra: 0
Rule 93: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 250090870, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 200c30940, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 110600120, Class:  2, CF:0.473648, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.9883
------Result------
Miss_rate(tra)	:61.9883
Miss_rate(tst)	:65.1163
ARL				:6.5

------Generation 7------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 0c00000b0, Class:  6, CF:0.740639, Len:  2, Fitness_tra: 2
Rule  3: 500000000, Class:  1, CF:0.622755, Len:  1, Fitness_tra: 3
Rule  4: 111512111, Class:  4, CF:0.992649, Len:  9, Fitness_tra: -2
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  6: 080000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 000000050, Class:  6, CF:0.487805, Len:  1, Fitness_tra: 1
Rule  8: c12357111, Class:  0, CF:0.112407, Len:  9, Fitness_tra: 19
Rule  9: 151152225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 851c1b2bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 006000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 22111784b, Class:  1, CF:0.880064, Len:  9, Fitness_tra: 0
Rule 47: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 000200000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11ec52124, Class:  1, CF:0.509541, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000030000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2131d4c24, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1c913bc11, Class:  2, CF:0.0331493, Len:  9, Fitness_tra: -19
Rule 87: 000c6dc00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c211dbcb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 28e1db241, Class:  1, CF:0.0908113, Len:  9, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c0000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000080c, Class:  4, CF:0.364944, Len:  2, Fitness_tra: -5
Rule 93: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 250090870, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 200c30940, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 110600120, Class:  2, CF:0.473648, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.9883
------Result------
Miss_rate(tra)	:61.9883
Miss_rate(tst)	:65.1163
ARL				:6.5

------Generation 8------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 0c00000b0, Class:  6, CF:0.740639, Len:  2, Fitness_tra: 2
Rule  3: 500000000, Class:  1, CF:0.622755, Len:  1, Fitness_tra: 3
Rule  4: 111512111, Class:  4, CF:0.992649, Len:  9, Fitness_tra: -2
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  6: 080000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 000000050, Class:  6, CF:0.487805, Len:  1, Fitness_tra: 1
Rule  8: c12357111, Class:  0, CF:0.112407, Len:  9, Fitness_tra: 19
Rule  9: 151152225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 851c1b2bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 006000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 22111784b, Class:  1, CF:0.880064, Len:  9, Fitness_tra: 0
Rule 47: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 000200000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11ec52124, Class:  1, CF:0.509541, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000030000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2131d4c24, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1c913bc11, Class:  2, CF:0.0331493, Len:  9, Fitness_tra: -19
Rule 87: 000c6dc00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c211dbcb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 28e1db241, Class:  1, CF:0.0908113, Len:  9, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c0000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000080c, Class:  4, CF:0.364944, Len:  2, Fitness_tra: -5
Rule 93: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 250090870, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 200c30940, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 110600120, Class:  2, CF:0.473648, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.9883
------Result------
Miss_rate(tra)	:61.9883
Miss_rate(tst)	:65.1163
ARL				:6.5

------Generation 9------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 0c00000b0, Class:  6, CF:0.740639, Len:  2, Fitness_tra: 2
Rule  3: 500000000, Class:  1, CF:0.622755, Len:  1, Fitness_tra: 3
Rule  4: 111512111, Class:  4, CF:0.992649, Len:  9, Fitness_tra: -2
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  6: 080000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 000000050, Class:  6, CF:0.487805, Len:  1, Fitness_tra: 1
Rule  8: c12357111, Class:  0, CF:0.112407, Len:  9, Fitness_tra: 19
Rule  9: 151152225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 851c1b2bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 006000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 81be911c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 153197c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 151514c17, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 33: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 400000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 159212c72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 81e2571b7, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 39: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 559857872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 851557c71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 81e154c14, Class:  2, CF:  1, Len:  9, Fitness_tra: 0
Rule 45: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 22111784b, Class:  1, CF:0.880064, Len:  9, Fitness_tra: 0
Rule 47: 300000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 51e254847, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 159512c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 51e181111, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 53: 000200000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 11ec52124, Class:  1, CF:0.509541, Len:  9, Fitness_tra: 0
Rule 58: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 894592111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 112317844, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 67: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 259292872, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 000c65c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 000030000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: c1119151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 83793b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d11281271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2131d4c24, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 000020000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1c913bc11, Class:  2, CF:0.0331493, Len:  9, Fitness_tra: -19
Rule 87: 000c6dc00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: c211dbcb7, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 28e1db241, Class:  1, CF:0.0908113, Len:  9, Fitness_tra: 0
Rule 90: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 0c0000300, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00000080c, Class:  4, CF:0.364944, Len:  2, Fitness_tra: -5
Rule 93: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00e00000e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 250090870, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 200c30940, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule100: 110600120, Class:  2, CF:0.473648, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:61.9883
------Result------
Miss_rate(tra)	:61.9883
Miss_rate(tst)	:65.1163
ARL				:6.5

------Generation 10------
Rule  1: 4000000c0, Class:  6, CF:  1, Len:  2, Fitness_tra: 6
Rule  2: 0c00000b0, Class:  6, CF:0.740639, Len:  2, Fitness_tra: 2
Rule  3: 500000000, Class:  1, CF:0.622755, Len:  1, Fitness_tra: 3
Rule  4: 111512111, Class:  4, CF:0.992649, Len:  9, Fitness_tra: -2
Rule  5: e00000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  6: 080000080, Class:  6, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 000000050, Class:  6, CF:0.487805, Len:  1, Fitness_tra: 1
Rule  8: c12357111, Class:  0, CF:0.112407, Len:  9, Fitness_tra: 19
Rule  9: 151152225, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 851c1b2bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: c1b954511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 2211912bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: c29131cb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1d6481841, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 18: 00a000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000400, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 811217824, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 23: 006000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2132d417b, Class:  6, CF:  1, Len:  9, Fitness_tra: 0
Rule 25: 000c00000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
