------Generation 0------
Rule  1: 812221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 93: 1111b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e11cac1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0120e250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131034c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 97: 851e2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13042391, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 99: 3111b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2112115c, Class:  0, CF:0.116046, Len:  8, Fitness_tra: 71
------Current------
Miss_rate(tra)	:19.9251
------Result------
Miss_rate(tra)	:19.9251
Miss_rate(tst)	:23.4899
ARL				:7.30769

------Generation 7------
Rule  1: 60000000, Class:  0, CF:0.644624, Len:  1, Fitness_tra: 316
Rule  2: c1811152, Class:  0, CF:0.989898, Len:  8, Fitness_tra: 589
Rule  3: 31811112, Class:  0, CF:  1, Len:  8, Fitness_tra: 35
Rule  4: 13111131, Class:  0, CF:0.613269, Len:  8, Fitness_tra: 6
Rule  5: d2271252, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  6: 21121258, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  7: 812221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 112111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 8818bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d5117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8812441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 58122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 851cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81241b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 12121762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11112731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18d17b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2d812258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 225c12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 28dcb198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5514181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5518225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2cd47158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d5147b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 22814431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18831b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12881231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 85154191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1d82b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51854198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1812b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2981145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1912145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 125842e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 152cb73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3122791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2cd2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d11d4195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3518bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 588c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 22524712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82d82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8112b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1882743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1511b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c82c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 52514198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22c127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11142b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: dd111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 95112798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5d117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d127791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 125174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1cc1b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c811b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d122b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13123718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18114195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1d8477e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d55211e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2111779c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 155472e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11287b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15212418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 35524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 88187b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 19117298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d1511498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1882449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1282b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15122211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1553b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 29844431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d1b21112, Class:  1, CF:0.729606, Len:  8, Fitness_tra: -123
Rule 93: 1111b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e11cac1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0120e250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131034c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 97: 851e2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13042391, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 99: 3111b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2112115c, Class:  0, CF:0.116046, Len:  8, Fitness_tra: 71
------Current------
Miss_rate(tra)	:19.9251
------Result------
Miss_rate(tra)	:19.9251
Miss_rate(tst)	:23.4899
ARL				:7.30769

------Generation 8------
Rule  1: 60000000, Class:  0, CF:0.644624, Len:  1, Fitness_tra: 316
Rule  2: c1811152, Class:  0, CF:0.989898, Len:  8, Fitness_tra: 589
Rule  3: 31811112, Class:  0, CF:  1, Len:  8, Fitness_tra: 35
Rule  4: 13111131, Class:  0, CF:0.613269, Len:  8, Fitness_tra: 6
Rule  5: d2271252, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  6: 21121258, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  7: 812221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 112111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 8818bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d5117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8812441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 58122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 851cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81241b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 12121762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11112731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18d17b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2d812258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 225c12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 28dcb198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5514181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5518225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2cd47158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d5147b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 22814431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18831b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12881231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 85154191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1d82b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51854198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1812b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2981145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1912145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 125842e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 152cb73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3122791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2cd2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d11d4195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3518bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 588c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 22524712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82d82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8112b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1882743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1511b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c82c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 52514198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22c127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11142b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: dd111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 95112798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5d117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d127791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 125174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1cc1b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c811b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d122b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13123718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18114195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1d8477e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d55211e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2111779c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 155472e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11287b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15212418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 35524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 88187b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 19117298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d1511498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1882449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1282b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15122211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1553b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 29844431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d1b21112, Class:  1, CF:0.729606, Len:  8, Fitness_tra: -123
Rule 93: 1111b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e11cac1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0120e250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131034c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 97: 851e2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13042391, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 99: 3111b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2112115c, Class:  0, CF:0.116046, Len:  8, Fitness_tra: 71
------Current------
Miss_rate(tra)	:19.9251
------Result------
Miss_rate(tra)	:19.9251
Miss_rate(tst)	:23.4899
ARL				:7.30769

------Generation 9------
Rule  1: 60000000, Class:  0, CF:0.644624, Len:  1, Fitness_tra: 316
Rule  2: c1811152, Class:  0, CF:0.989898, Len:  8, Fitness_tra: 589
Rule  3: 31811112, Class:  0, CF:  1, Len:  8, Fitness_tra: 35
Rule  4: 13111131, Class:  0, CF:0.613269, Len:  8, Fitness_tra: 6
Rule  5: d2271252, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  6: 21121258, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  7: 812221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 112111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 8818bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d5117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8812441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 58122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 851cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81241b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 12121762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11112731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18d17b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2d812258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 225c12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 28dcb198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 2111b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: d5514181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 5518225c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 2cd47158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: d5147b38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 22814431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 18831b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 12881231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 85154191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: d1d82b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 51854198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 1812b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2981145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1912145c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 125842e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 2c1cbb1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 152cb73c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1552419c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: e3122791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2cd2241c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: d11d4195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 3518bb52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 588c2291, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 22524712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 82d82732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 8112b23c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 22212711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 215cb41c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 15214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 1882743c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 1511b711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 85124438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: c82c1b9c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 52514198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 22c127e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 11142b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: dd111731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 95112798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 5d117798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2d127791, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 125174e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: e1cc1b52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: c811b79c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 2d122b34, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 13123718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 18114195, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1d8477e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: d55211e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 2111779c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 155472e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 11287b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 15212418, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 35524b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 88187b58, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 19117298, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: d1511498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 1882449c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1282b131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15122211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1553b258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 29844431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: d1b21112, Class:  1, CF:0.729606, Len:  8, Fitness_tra: -123
Rule 93: 1111b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: e11cac1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 0120e250, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 131034c1, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 97: 851e2738, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13042391, Class:  0, CF:  1, Len:  7, Fitness_tra: 2
Rule 99: 3111b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2112115c, Class:  0, CF:0.116046, Len:  8, Fitness_tra: 71
------Current------
Miss_rate(tra)	:19.9251
------Result------
Miss_rate(tra)	:19.9251
Miss_rate(tst)	:23.4899
ARL				:7.30769

------Generation 10------
Rule  1: 60000000, Class:  0, CF:0.644624, Len:  1, Fitness_tra: 316
Rule  2: c1811152, Class:  0, CF:0.989898, Len:  8, Fitness_tra: 589
Rule  3: 31811112, Class:  0, CF:  1, Len:  8, Fitness_tra: 35
Rule  4: 13111131, Class:  0, CF:0.613269, Len:  8, Fitness_tra: 6
Rule  5: d2271252, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  6: 21121258, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  7: 812221ec, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  8: 112111e5, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule  9: 8818bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: d5117238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 8812441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 12512191, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 13: 58122155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 851cbb18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 81241b1c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 12121762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 11112731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18d17b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2d812258, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51214498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: d1187711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 225c12e5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 11d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
