------Generation 0------
Rule  1: 00000000000000000000000000900000000000e00000, Class:  1, CF:0.396351, Len:  2, Fitness_tra: 0
Rule 70: 11131513131111131e11511151311313391111131135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000000000000006000e00000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 72: 313633131336113e3e13111351191111131111e99111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 090600060e0000000000060ee900000050e000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11111111151111223111311111115113111111951121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111511113111111113311111111113115111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3113e331e3613131335111e9111d361333ee11161193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000000000dd0000000000000090d0, Class:  1, CF:0.26706, Len:  4, Fitness_tra: 0
Rule 79: 6000e06060aa00000000000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3111113e311311113111111121111111111111311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 82: 0000000000500000000000000000000000e000000000, Class:  1, CF:0.543105, Len:  2, Fitness_tra: 0
Rule 83: 0000000000000a900006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15111111111313111119111111118113131211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000500000000000000000000000000000, Class:  1, CF:0.460932, Len:  1, Fitness_tra: 0
Rule 86: 931339131111193e13191991113e13e6511691111319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e000006000000000a6000d0000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d0000000000000000000000000005090000, Class:  1, CF:0.315804, Len:  3, Fitness_tra: 0
Rule 89: e0090000a00000000050000000e000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 91: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000f00e000000900000000000000000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111353131131e31111933111119111111e3e3116991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 95: 1111111112111e111111911311112211115111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 96: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 97: 51111113313111116611111111331111113311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 955005e00000000000000000000000005000000000e0, Class:  0, CF:0.345532, Len:  7, Fitness_tra: 0
Rule 99: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule100: 00e0000000006e000000000e0000000e050000000e50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7469
------Result------
Miss_rate(tra)	:20.7469
Miss_rate(tst)	:19.2308
ARL				:3.04651

------Generation 9------
Rule  1: 00000000000000000000000000900000000000e00000, Class:  1, CF:0.396351, Len:  2, Fitness_tra: 0
Rule  2: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000000f000600905000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1111551131311111a311311555111111113131191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000a00000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 1313156163a133931e311139e931e6119e33e3391115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: aa000000000000000000000000000000060000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1113111361333111311131911533336193e131331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000000000000f00000500000000000000000d090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 11: e000000000000000000000000000000000000e000000, Class:  1, CF:0.22578, Len:  2, Fitness_tra: 0
Rule 12: 00000000000000000000905000600000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00009d0000000009000000000000000055006ee00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 06000000000000000000000000000000050000000050, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: e111191131131111335e315111311111533631331359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000090900a000090000000000e9000005000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 17: 0000000000000000a00d0000000000000000e0ee0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa00000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000050000000d00000000000000000000000000, Class:  1, CF:0.462844, Len:  2, Fitness_tra: 0
Rule 20: 000000000000000000000d0000000000000000000000, Class:  1, CF:0.497537, Len:  1, Fitness_tra: 0
Rule 21: d0000000000050009500d000000000000d0000000000, Class:  1, CF:0.465038, Len:  6, Fitness_tra: 0
Rule 22: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 129
Rule 23: 31111113913111113111111111311133113111311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9311319116111113161139113111e666516a13913511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 33161111113a31511111331515193e33193613111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000000050000000000000000000d0, Class:  1, CF:0.361401, Len:  2, Fitness_tra: 0
Rule 28: 13193116131331331153139199113333311611533111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05000000000000000000000500600000590000000e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000f000000000000000000000000f0f0f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000a0000000050000000006a0060a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11111133911311111311311111311113111135111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00900000000e000000000000a0a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0550000e0000000000090000000000e0550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 37: e31111316e3313113111111111131ee6911313199111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000000600090000e00050000000000000050009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000e00000059000a000000000a0000900000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 40: 1111119315311313311119119e151313193111e11133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000000000000000000000000000000e00000000, Class:  1, CF:0.488909, Len:  1, Fitness_tra: 0
Rule 42: 00000000000009000000000000000000000000000000, Class:  1, CF:0.420105, Len:  1, Fitness_tra: 0
Rule 43: 005000600e0e000000000000a0660009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 131e19e336331111111111953531133a131111363111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000e000000000000000000600000000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 47: 0000000000000000000000000000000000000000000f, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 48: 000000000000000000000000000000000000d0000000, Class:  1, CF:0.582487, Len:  1, Fitness_tra: 0
Rule 49: 00000000000000000000000000005000000000000000, Class:  1, CF:0.483951, Len:  1, Fitness_tra: 0
Rule 50: 1136e1113313e11133511e195595131f311111111953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000005e6000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000e00000000000000000000009000000000000000, Class:  1, CF:0.142329, Len:  2, Fitness_tra: 0
Rule 53: 000000000000000000d0050000000ef0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 313399e33e13115e6111133e11913e133931e616311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000000000000e00000, Class:  1, CF:0.37094, Len:  1, Fitness_tra: 0
Rule 56: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 57: 0e0000000000000005e0006300000000000500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111111111131195111111115151111131e1111111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00005000000000000000000000000000000000000000, Class:  1, CF:0.507821, Len:  1, Fitness_tra: 0
Rule 60: 050000000000000000000000000000000000000e000e, Class:  0, CF:0.058869, Len:  3, Fitness_tra: 0
Rule 61: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 62: 1151133311113391a15111111111e113191e33631311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d0000000005e00000000d00000000000000000000, Class:  1, CF:0.302271, Len:  4, Fitness_tra: 0
Rule 64: 00000000050060000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 65: e1119911311161131613111e13e3311331e131139151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000095e0000000000e0000e00000000e000e00000000, Class:  0, CF:0.0932487, Len:  7, Fitness_tra: 0
Rule 67: 113311193136119161111115113113111113e1393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000006600000000009000000000000000ff0e000505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 70: 11131513131111131e11511151311313391111131135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000000000000006000e00000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 72: 313633131336113e3e13111351191111131111e99111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 090600060e0000000000060ee900000050e000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11111111151111223111311111115113111111951121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111511113111111113311111111113115111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3113e331e3613131335111e9111d361333ee11161193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000000000dd0000000000000090d0, Class:  1, CF:0.26706, Len:  4, Fitness_tra: 0
Rule 79: 6000e06060aa00000000000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3111113e311311113111111121111111111111311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 82: 0000000000500000000000000000000000e000000000, Class:  1, CF:0.543105, Len:  2, Fitness_tra: 0
Rule 83: 0000000000000a900006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15111111111313111119111111118113131211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000500000000000000000000000000000, Class:  1, CF:0.460932, Len:  1, Fitness_tra: 0
Rule 86: 931339131111193e13191991113e13e6511691111319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e000006000000000a6000d0000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d0000000000000000000000000005090000, Class:  1, CF:0.315804, Len:  3, Fitness_tra: 0
Rule 89: e0090000a00000000050000000e000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 91: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000f00e000000900000000000000000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111353131131e31111933111119111111e3e3116991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 95: 1111111112111e111111911311112211115111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 96: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 97: 51111113313111116611111111331111113311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 955005e00000000000000000000000005000000000e0, Class:  0, CF:0.345532, Len:  7, Fitness_tra: 0
Rule 99: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule100: 00e0000000006e000000000e0000000e050000000e50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7469
------Result------
Miss_rate(tra)	:20.7469
Miss_rate(tst)	:19.2308
ARL				:3.04651

------Generation 10------
Rule  1: 00000000000000000000000000900000000000e00000, Class:  1, CF:0.396351, Len:  2, Fitness_tra: 0
Rule  2: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000000f000600905000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1111551131311111a311311555111111113131191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000a00000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 1313156163a133931e311139e931e6119e33e3391115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: aa000000000000000000000000000000060000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1113111361333111311131911533336193e131331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000000000000f00000500000000000000000d090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 11: e000000000000000000000000000000000000e000000, Class:  1, CF:0.22578, Len:  2, Fitness_tra: 0
Rule 12: 00000000000000000000905000600000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00009d0000000009000000000000000055006ee00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 06000000000000000000000000000000050000000050, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: e111191131131111335e315111311111533631331359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000090900a000090000000000e9000005000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 17: 0000000000000000a00d0000000000000000e0ee0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa00000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000050000000d00000000000000000000000000, Class:  1, CF:0.462844, Len:  2, Fitness_tra: 0
Rule 20: 000000000000000000000d0000000000000000000000, Class:  1, CF:0.497537, Len:  1, Fitness_tra: 0
Rule 21: d0000000000050009500d000000000000d0000000000, Class:  1, CF:0.465038, Len:  6, Fitness_tra: 0
Rule 22: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 129
Rule 23: 31111113913111113111111111311133113111311114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 9311319116111113161139113111e666516a13913511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 000000000000d000000a000000000050d00f00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 33161111113a31511111331515193e33193613111212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000000000000000000000050000000000000000000d0, Class:  1, CF:0.361401, Len:  2, Fitness_tra: 0
Rule 28: 13193116131331331153139199113333311611533111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 05000000000000000000000500600000590000000e0e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 00000000000000f000000000000000000000000f0f0f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000000000a0000000050000000006a0060a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11111133911311111311311111311113111135111121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 00900000000e000000000000a0a6000e000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 0550000e0000000000090000000000e0550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 36: 0000000000000000000000a000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 37: e31111316e3313113111111111131ee6911313199111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 00000000600090000e00050000000000000050009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 00000000e00000059000a000000000a0000900000000, Class:  1, CF:  1, Len:  6, Fitness_tra: 0
Rule 40: 1111119315311313311119119e151313193111e11133, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 00000000000000000000000000000000000e00000000, Class:  1, CF:0.488909, Len:  1, Fitness_tra: 0
Rule 42: 00000000000009000000000000000000000000000000, Class:  1, CF:0.420105, Len:  1, Fitness_tra: 0
Rule 43: 005000600e0e000000000000a0660009500000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 131e19e336331111111111953531133a131111363111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000e000000000000000000600000000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 47: 0000000000000000000000000000000000000000000f, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 48: 000000000000000000000000000000000000d0000000, Class:  1, CF:0.582487, Len:  1, Fitness_tra: 0
Rule 49: 00000000000000000000000000005000000000000000, Class:  1, CF:0.483951, Len:  1, Fitness_tra: 0
Rule 50: 1136e1113313e11133511e195595131f311111111953, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 000000000000000005e6000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00000e00000000000000000000009000000000000000, Class:  1, CF:0.142329, Len:  2, Fitness_tra: 0
Rule 53: 000000000000000000d0050000000ef0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 313399e33e13115e6111133e11913e133931e616311e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000000000000e00000, Class:  1, CF:0.37094, Len:  1, Fitness_tra: 0
Rule 56: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 57: 0e0000000000000005e0006300000000000500000950, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 111111111131195111111115151111131e1111111515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00005000000000000000000000000000000000000000, Class:  1, CF:0.507821, Len:  1, Fitness_tra: 0
Rule 60: 050000000000000000000000000000000000000e000e, Class:  0, CF:0.058869, Len:  3, Fitness_tra: 0
Rule 61: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 62: 1151133311113391a15111111111e113191e33631311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 000d0000000005e00000000d00000000000000000000, Class:  1, CF:0.302271, Len:  4, Fitness_tra: 0
Rule 64: 00000000050060000000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 65: e1119911311161131613111e13e3311331e131139151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000095e0000000000e0000e00000000e000e00000000, Class:  0, CF:0.0932487, Len:  7, Fitness_tra: 0
Rule 67: 113311193136119161111115113113111113e1393151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0000006600000000009000000000000000ff0e000505, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 70: 11131513131111131e11511151311313391111131135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 00000000000000000006000e00000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 72: 313633131336113e3e13111351191111131111e99111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0a0000050f0000000000050dfa00000060a000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 090600060e0000000000060ee900000050e000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11111111151111223111311111115113111111951121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11111511113111111113311111111113115111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3113e331e3613131335111e9111d361333ee11161193, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 000000000000000000000000dd0000000000000090d0, Class:  1, CF:0.26706, Len:  4, Fitness_tra: 0
Rule 79: 6000e06060aa00000000000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 3111113e311311113111111121111111111111311121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 82: 0000000000500000000000000000000000e000000000, Class:  1, CF:0.543105, Len:  2, Fitness_tra: 0
Rule 83: 0000000000000a900006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 15111111111313111119111111118113131211111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 00000000000000500000000000000000000000000000, Class:  1, CF:0.460932, Len:  1, Fitness_tra: 0
Rule 86: 931339131111193e13191991113e13e6511691111319, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: e000006000000000a6000d0000000900000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 000000000d0000000000000000000000000005090000, Class:  1, CF:0.315804, Len:  3, Fitness_tra: 0
Rule 89: e0090000a00000000050000000e000000000000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 91: 00000d0500000000000000000000000000a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0000000000f00e000000900000000000000000009000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 5111353131131e31111933111119111111e3e3116991, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 95: 1111111112111e111111911311112211115111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 96: 00000000000000000000000000000000000000000000, Class:  1, CF:0.585062, Len:  0, Fitness_tra: 0
Rule 97: 51111113313111116611111111331111113311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 955005e00000000000000000000000005000000000e0, Class:  0, CF:0.345532, Len:  7, Fitness_tra: 0
Rule 99: 00000000000000000000000000000000000060000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule100: 00e0000000006e000000000e0000000e050000000e50, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.7469
------Result------
Miss_rate(tra)	:20.7469
Miss_rate(tst)	:19.2308
ARL				:3.04651

------Generation 20------
Rule  1: 00000000000000000000000000900000000000e00000, Class:  1, CF:0.396351, Len:  2, Fitness_tra: 0
Rule  2: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  3: 0000000000f000600905000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 1111551131311111a311311555111111113131191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000a00000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  6: 1313156163a133931e311139e931e6119e33e3391115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule  8: aa000000000000000000000000000000060000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 1113111361333111311131911533336193e131331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 0000000000000f00000500000000000000000d090000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 11: e000000000000000000000000000000000000e000000, Class:  1, CF:0.22578, Len:  2, Fitness_tra: 0
Rule 12: 00000000000000000000905000600000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 00009d0000000009000000000000000055006ee00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 06000000000000000000000000000000050000000050, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 15: e111191131131111335e315111311111533631331359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000000090900a000090000000000e9000005000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 17: 0000000000000000a00d0000000000000000e0ee0900, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 0000000000000000000000000fa00000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000050000000d00000000000000000000000000, Class:  1, CF:0.462844, Len:  2, Fitness_tra: 0
Rule 20: 000000000000000000000d0000000000000000000000, Class:  1, CF:0.497537, Len:  1, Fitness_tra: 0
Rule 21: d0000000000050009500d000000000000d0000000000, Class:  1, CF:0.465038, Len:  6, Fitness_tra: 0
