------Generation 0------
Rule  1: 3e31191e31131111331111911191111333111e115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000e00000000000000000000005000000000000000, Class:  1, CF:0.201348, Len:  2, Fitness_tra: 0
Rule 56: 00000000600090000e00050000000000000050009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 169195e3333393313311511151113613131333113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0050000000000000a000000000000000000000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000000000e00000000000000000000000000000, Class:  1, CF:0.406632, Len:  1, Fitness_tra: 0
Rule 60: 000000000000000000d0050000000ef0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13913933a13119e31311913111113631196111133199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 115115e6191111131611111113131113111111311919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000950000a00000000000000f0000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00200000000000000000000000000000000000000000, Class:  1, CF:0.554072, Len:  1, Fitness_tra: 0
Rule 65: 11111211113133111111111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 66: 000035000000000000de0000009d0000000e000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000e0000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 00000000000000009000000000000000000900000000, Class:  1, CF:0.502664, Len:  2, Fitness_tra: 0
Rule 69: 11111111313111111611111111331111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 71: 31111111113111113311111122311111113111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e15193163133311131931331115e13633e131313911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000205000000000000000500000000000000090000, Class:  1, CF:0.198074, Len:  4, Fitness_tra: 0
Rule 74: 0000000000a00a000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11311131156315111951111121111151113195511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000000000000000000000e000000f0a000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 77: 00000000000000000000000000006000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 78: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 79: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 80: 111115111111111111111e3155311113131191111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1133311e111113131613111115313113111113395511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91513531131619311131331115191161113313111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 84: 33191111353311111151111121111113111113111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11131119353315111315e1111231111e111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000009500000000006a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: 0000000e000000000000000000000000000000600000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: 0000000000000000a000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 89: 111e1111111611111551111111311191115131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111d31e1f113513315e9155135111313191311d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000900009ee009000000000060e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000d0000000000000000000000000000000000, Class:  1, CF:0.525732, Len:  1, Fitness_tra: 0
Rule 93: 00000005000000000000000000000000000000000000, Class:  1, CF:0.51841, Len:  1, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000050000000000, Class:  1, CF:0.512564, Len:  1, Fitness_tra: 0
Rule 95: 0000000000000ae00006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000d05000000000500000e00000000000500000950, Class:  1, CF:0.02088, Len:  7, Fitness_tra: 0
Rule 97: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33311191333f1193331119311539131191e111119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000600e000000000000000000050900000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 1111111111111e111113113113312211131111221153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.8333
------Result------
Miss_rate(tra)	:20.8333
Miss_rate(tst)	:18.5185
ARL				:5.6383

------Generation 9------
Rule  1: 3e31191e31131111331111911191111333111e115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule  3: 11131d31333613113631111115131e11136113133115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 00000d09000009050050a00000000000000060000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 128
Rule  6: 31169116111133936e961313111113119363131e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1113111131131121151311112211111e111111911222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00006e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.0828674, Len:  5, Fitness_tra: 0
Rule 10: 00000000000000000000005500000000000000000000, Class:  1, CF:0.40453, Len:  2, Fitness_tra: 0
Rule 11: 00590000000050000000000500000090000a0a000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 13: 11311116e313331669133931ee313133e11113313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 31111111111311113111111111111133111113311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000000a000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 16: 00000000000e00000000000000000000000000000000, Class:  1, CF:0.546034, Len:  1, Fitness_tra: 0
Rule 17: 000000000000000000000000000000000000000f0000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 31555d6136a61611113ee91139351336313131161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000050f00000000000000fa00000060a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 661135e1a33631e1139611113319611339169131e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 15111111121153111111111111112811331111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 22: 00000000000000000000000000000000000000e00050, Class:  1, CF:0.230522, Len:  2, Fitness_tra: 0
Rule 23: 05000000000000000000000000000900000000090000, Class:  1, CF:0.234597, Len:  3, Fitness_tra: 0
Rule 24: 0000000000a0050000e0000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11115112113111511211113111312211118111211155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 27: e319113e131131931e11313515e1331631e311331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11111511111131111211311111111111111211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 29: 0000000000a060000000006000000060e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 311115113131151e3631333113e31113511113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 600000000e0000000000000a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 33: 1113e5613e163111e1511151111511611e1311e11911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000e00000000000000000a00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000da000000000000000000000000005090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11111111121113111111113111111211111111121115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 37: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 38: 06000006060000000000000000f0000a000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000d0090000005e000006005006000ee550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000000000000000000000005000000000000000, Class:  1, CF:0.485629, Len:  1, Fitness_tra: 0
Rule 41: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000000050000000000000000e0000, Class:  1, CF:0.202629, Len:  2, Fitness_tra: 0
Rule 43: 000000000e0000590090000005900000550000000000, Class:  0, CF:0.279757, Len:  8, Fitness_tra: 0
Rule 44: 00000009000000000000e90000000e00000000000000, Class:  1, CF:0.2805, Len:  4, Fitness_tra: 0
Rule 45: 0000000000000000000e00000000000000e000000000, Class:  1, CF:0.429151, Len:  2, Fitness_tra: 0
Rule 46: 000000000000000000009000000000000000000f0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 33313131353311111113311551351111111133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 49: 13113131133339391151111111133111e13311135511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13111931133131311e533e3311113113111313319915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13319511131311311111131111111111116311131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11131131113a51121119111121e13193551111111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00505d0e0000000000000000000e0000050000000000, Class:  1, CF:0.316086, Len:  6, Fitness_tra: 0
Rule 54: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 55: 00000e00000000000000000000005000000000000000, Class:  1, CF:0.201348, Len:  2, Fitness_tra: 0
Rule 56: 00000000600090000e00050000000000000050009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 169195e3333393313311511151113613131333113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0050000000000000a000000000000000000000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000000000e00000000000000000000000000000, Class:  1, CF:0.406632, Len:  1, Fitness_tra: 0
Rule 60: 000000000000000000d0050000000ef0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13913933a13119e31311913111113631196111133199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 115115e6191111131611111113131113111111311919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000950000a00000000000000f0000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00200000000000000000000000000000000000000000, Class:  1, CF:0.554072, Len:  1, Fitness_tra: 0
Rule 65: 11111211113133111111111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 66: 000035000000000000de0000009d0000000e000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000e0000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 00000000000000009000000000000000000900000000, Class:  1, CF:0.502664, Len:  2, Fitness_tra: 0
Rule 69: 11111111313111111611111111331111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 71: 31111111113111113311111122311111113111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e15193163133311131931331115e13633e131313911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000205000000000000000500000000000000090000, Class:  1, CF:0.198074, Len:  4, Fitness_tra: 0
Rule 74: 0000000000a00a000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11311131156315111951111121111151113195511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000000000000000000000e000000f0a000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 77: 00000000000000000000000000006000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 78: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 79: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 80: 111115111111111111111e3155311113131191111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1133311e111113131613111115313113111113395511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91513531131619311131331115191161113313111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 84: 33191111353311111151111121111113111113111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11131119353315111315e1111231111e111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000009500000000006a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: 0000000e000000000000000000000000000000600000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: 0000000000000000a000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 89: 111e1111111611111551111111311191115131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111d31e1f113513315e9155135111313191311d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000900009ee009000000000060e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000d0000000000000000000000000000000000, Class:  1, CF:0.525732, Len:  1, Fitness_tra: 0
Rule 93: 00000005000000000000000000000000000000000000, Class:  1, CF:0.51841, Len:  1, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000050000000000, Class:  1, CF:0.512564, Len:  1, Fitness_tra: 0
Rule 95: 0000000000000ae00006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000d05000000000500000e00000000000500000950, Class:  1, CF:0.02088, Len:  7, Fitness_tra: 0
Rule 97: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33311191333f1193331119311539131191e111119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000600e000000000000000000050900000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 1111111111111e111113113113312211131111221153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.8333
------Result------
Miss_rate(tra)	:20.8333
Miss_rate(tst)	:18.5185
ARL				:5.6383

------Generation 10------
Rule  1: 3e31191e31131111331111911191111333111e115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule  3: 11131d31333613113631111115131e11136113133115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 00000d09000009050050a00000000000000060000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 128
Rule  6: 31169116111133936e961313111113119363131e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1113111131131121151311112211111e111111911222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00006e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.0828674, Len:  5, Fitness_tra: 0
Rule 10: 00000000000000000000005500000000000000000000, Class:  1, CF:0.40453, Len:  2, Fitness_tra: 0
Rule 11: 00590000000050000000000500000090000a0a000009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 13: 11311116e313331669133931ee313133e11113313311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 31111111111311113111111111111133111113311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 0000000000000a000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 16: 00000000000e00000000000000000000000000000000, Class:  1, CF:0.546034, Len:  1, Fitness_tra: 0
Rule 17: 000000000000000000000000000000000000000f0000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 18: 31555d6136a61611113ee91139351336313131161111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 000000050f00000000000000fa00000060a000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 661135e1a33631e1139611113319611339169131e515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 15111111121153111111111111112811331111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 22: 00000000000000000000000000000000000000e00050, Class:  1, CF:0.230522, Len:  2, Fitness_tra: 0
Rule 23: 05000000000000000000000000000900000000090000, Class:  1, CF:0.234597, Len:  3, Fitness_tra: 0
Rule 24: 0000000000a0050000e0000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 11115112113111511211113111312211118111211155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 27: e319113e131131931e11313515e1331631e311331111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 11111511111131111211311111111111111211111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 29: 0000000000a060000000006000000060e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 311115113131151e3631333113e31113511113111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 600000000e0000000000000a00000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00600000000000000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 33: 1113e5613e163111e1511151111511611e1311e11911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 00000000e00000000000000000a00000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 000000000da000000000000000000000000005090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11111111121113111111113111111211111111121115, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 37: 00000000000000000000000000000000000000f00060, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 38: 06000006060000000000000000f0000a000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 000d0090000005e000006005006000ee550000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 00000000000000000000000000005000000000000000, Class:  1, CF:0.485629, Len:  1, Fitness_tra: 0
Rule 41: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule 42: 000000000000000000000050000000000000000e0000, Class:  1, CF:0.202629, Len:  2, Fitness_tra: 0
Rule 43: 000000000e0000590090000005900000550000000000, Class:  0, CF:0.279757, Len:  8, Fitness_tra: 0
Rule 44: 00000009000000000000e90000000e00000000000000, Class:  1, CF:0.2805, Len:  4, Fitness_tra: 0
Rule 45: 0000000000000000000e00000000000000e000000000, Class:  1, CF:0.429151, Len:  2, Fitness_tra: 0
Rule 46: 000000000000000000009000000000000000000f0000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 47: 33313131353311111113311551351111111133151211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 49: 13113131133339391151111111133111e13311135511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13111931133131311e533e3311113113111313319915, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 13319511131311311111131111111111116311131511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 11131131113a51121119111121e13193551111111811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 00505d0e0000000000000000000e0000050000000000, Class:  1, CF:0.316086, Len:  6, Fitness_tra: 0
Rule 54: 00000000000000000000006000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 55: 00000e00000000000000000000005000000000000000, Class:  1, CF:0.201348, Len:  2, Fitness_tra: 0
Rule 56: 00000000600090000e00050000000000000050009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 169195e3333393313311511151113613131333113911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 0050000000000000a000000000000000000000000500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 00000000000000e00000000000000000000000000000, Class:  1, CF:0.406632, Len:  1, Fitness_tra: 0
Rule 60: 000000000000000000d0050000000ef0000000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 13913933a13119e31311913111113631196111133199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 115115e6191111131611111113131113111111311919, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 00000000950000a00000000000000f0000000000000a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 00200000000000000000000000000000000000000000, Class:  1, CF:0.554072, Len:  1, Fitness_tra: 0
Rule 65: 11111211113133111111111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 66: 000035000000000000de0000009d0000000e000000d0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000e0000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 68: 00000000000000009000000000000000000900000000, Class:  1, CF:0.502664, Len:  2, Fitness_tra: 0
Rule 69: 11111111313111111611111111331111113111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000000000000000000000600000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 71: 31111111113111113311111122311111113111111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1e15193163133311131931331115e13633e131313911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 00000205000000000000000500000000000000090000, Class:  1, CF:0.198074, Len:  4, Fitness_tra: 0
Rule 74: 0000000000a00a000000000000000000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 11311131156315111951111121111151113195511112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000000000000000000000000e000000f0a000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 77: 00000000000000000000000000006000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule 78: 00000000000000000000000000000000060000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 79: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 80: 111115111111111111111e3155311113131191111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 1133311e111113131613111115313113111113395511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 91513531131619311131331115191161113313111115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 0
Rule 84: 33191111353311111151111121111113111113111112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 11131119353315111315e1111231111e111111311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000009500000000006a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 87: 0000000e000000000000000000000000000000600000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 88: 0000000000000000a000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 1
Rule 89: 111e1111111611111551111111311191115131111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 11111d31e1f113513315e9155135111313191311d111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 000000000900009ee009000000000060e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 000000000d0000000000000000000000000000000000, Class:  1, CF:0.525732, Len:  1, Fitness_tra: 0
Rule 93: 00000005000000000000000000000000000000000000, Class:  1, CF:0.51841, Len:  1, Fitness_tra: 0
Rule 94: 00000000000000000000000000000000050000000000, Class:  1, CF:0.512564, Len:  1, Fitness_tra: 0
Rule 95: 0000000000000ae00006000000000900e00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 00000d05000000000500000e00000000000500000950, Class:  1, CF:0.02088, Len:  7, Fitness_tra: 0
Rule 97: 0000000000000000000000500000000000f000a00500, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 33311191333f1193331119311539131191e111119511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0000000000000600e000000000000000000050900000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule100: 1111111111111e111113113113312211131111221153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:20.8333
------Result------
Miss_rate(tra)	:20.8333
Miss_rate(tst)	:18.5185
ARL				:5.6383

------Generation 20------
Rule  1: 3e31191e31131111331111911191111333111e115181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  2: 00000000900000000500000000500a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule  3: 11131d31333613113631111115131e11136113133115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  4: 00000d09000009050050a00000000000000060000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 00000000000000000000000000000000000000000000, Class:  1, CF:0.583333, Len:  0, Fitness_tra: 128
Rule  6: 31169116111133936e961313111113119363131e1551, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 1113111131131121151311112211111e111111911222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 00006e00e00000000000000000006a000000000f0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
