------Generation 0------
Rule  1: 156185e9c5153, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 75f5511551511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a148d3d989e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31a8e2211e1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6f6153338c8c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1669e52191543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13f81519d822e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 256118c811859, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: a16d1d1d8d921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3f1292518551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1123881d13911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: b215291111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 182d161152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6639e521d1889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61a3912dd1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f4338129521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6e2551d5dd188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 75f51d851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 712519ec85e95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 444d8958959e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1621d1155511, Class:  1, CF:0.886206, Len: 13, Fitness_tra: 0
Rule 71: 2115198885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 224d515c1c1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 617d521185118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f9b1d95915122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1133dd1523d49, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1233195983525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115315251931, Class:  0, CF:0.999248, Len: 13, Fitness_tra: 0
Rule 78: 1115138111195, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 71fd5d2253515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4145d55591598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0300de0000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 82: 4145d81212112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 721d5d2d29111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b2f21145d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2171111111118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 0009c00090000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 87: 45f2354523111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a161d1d3c221a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7721583858edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 77211dd21d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 040d5a20075e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1a62e02100540, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
Rule 93: 1135d111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule 94: 0900080200300, Class:  0, CF:0.215901, Len:  4, Fitness_tra: 28
Rule 95: f141115c15128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 09e0000100d00, Class:  0, CF:0.895203, Len:  4, Fitness_tra: 17
Rule 97: 616100030c3e3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 11a5131101193, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: a3190281ad11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6e1155d985114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.642
------Result------
Miss_rate(tra)	:53.642
Miss_rate(tst)	:46.4646
ARL				:10.6905

------Generation 8------
Rule  1: 000c320000000, Class:  1, CF:0.111029, Len:  3, Fitness_tra: 327
Rule  2: 0009000000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 85
Rule  3: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 59
Rule  4: 0900020200000, Class:  0, CF:0.057306, Len:  3, Fitness_tra: -16
Rule  5: 04020000003e0, Class:  0, CF:  1, Len:  4, Fitness_tra: 14
Rule  6: f1f1111155121, Class:  0, CF:0.397538, Len: 13, Fitness_tra: 8
Rule  7: 16111dd185111, Class:  0, CF:0.905864, Len: 13, Fitness_tra: 7
Rule  8: f1111d8115d81, Class:  0, CF:0.842253, Len: 13, Fitness_tra: 5
Rule  9: e2f48381b5514, Class:  0, CF:0.463604, Len: 13, Fitness_tra: 6
Rule 10: f1221111121cd, Class:  0, CF:0.717641, Len: 13, Fitness_tra: 5
Rule 11: 636d551111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6315dd5121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 6121115d11131, Class:  0, CF:0.999843, Len: 13, Fitness_tra: 4
Rule 14: ec358111111e4, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 15: 11359111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: fa6151112d519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1665511151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f311e15311115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1321125111525, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 1f18113dc2121, Class:  0, CF:0.109602, Len: 13, Fitness_tra: 2
Rule 21: f166211145515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: ecf5811135914, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: a32952113511d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 18318d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 1f18511385823, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 2171d15115518, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4561582213c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116dd5d129813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6e215539891dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7c23dd9c91e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41f15115b2821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2715155898198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3e45322d19515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31f192211351e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1948115819381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cf18d9511914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bb41191219511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f16c911552822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 78ad8518ddd94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1bb115d81c951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11b12552313d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4cf523c18398d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1941e88113355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1aa191511212e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a341981599115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3115151329811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33159d1d12815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2772131e39811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1143418539112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b16111d115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 75f5511551511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a148d3d989e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31a8e2211e1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6f6153338c8c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1669e52191543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13f81519d822e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 256118c811859, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: a16d1d1d8d921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3f1292518551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1123881d13911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: b215291111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 182d161152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6639e521d1889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61a3912dd1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f4338129521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6e2551d5dd188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 75f51d851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 712519ec85e95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 444d8958959e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1621d1155511, Class:  1, CF:0.886206, Len: 13, Fitness_tra: 0
Rule 71: 2115198885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 224d515c1c1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 617d521185118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f9b1d95915122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1133dd1523d49, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1233195983525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115315251931, Class:  0, CF:0.999248, Len: 13, Fitness_tra: 0
Rule 78: 1115138111195, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 71fd5d2253515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4145d55591598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0300de0000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 82: 4145d81212112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 721d5d2d29111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b2f21145d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2171111111118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 0009c00090000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 87: 45f2354523111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a161d1d3c221a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7721583858edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 77211dd21d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 040d5a20075e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1a62e02100540, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
Rule 93: 1135d111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule 94: 0900080200300, Class:  0, CF:0.215901, Len:  4, Fitness_tra: 28
Rule 95: f141115c15128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 09e0000100d00, Class:  0, CF:0.895203, Len:  4, Fitness_tra: 17
Rule 97: 616100030c3e3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 11a5131101193, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: a3190281ad11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6e1155d985114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.642
------Result------
Miss_rate(tra)	:53.642
Miss_rate(tst)	:46.4646
ARL				:10.6905

------Generation 9------
Rule  1: 000c320000000, Class:  1, CF:0.111029, Len:  3, Fitness_tra: 327
Rule  2: 0009000000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 85
Rule  3: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 59
Rule  4: 0900020200000, Class:  0, CF:0.057306, Len:  3, Fitness_tra: -16
Rule  5: 04020000003e0, Class:  0, CF:  1, Len:  4, Fitness_tra: 14
Rule  6: f1f1111155121, Class:  0, CF:0.397538, Len: 13, Fitness_tra: 8
Rule  7: 16111dd185111, Class:  0, CF:0.905864, Len: 13, Fitness_tra: 7
Rule  8: f1111d8115d81, Class:  0, CF:0.842253, Len: 13, Fitness_tra: 5
Rule  9: e2f48381b5514, Class:  0, CF:0.463604, Len: 13, Fitness_tra: 6
Rule 10: f1221111121cd, Class:  0, CF:0.717641, Len: 13, Fitness_tra: 5
Rule 11: 636d551111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6315dd5121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 6121115d11131, Class:  0, CF:0.999843, Len: 13, Fitness_tra: 4
Rule 14: ec358111111e4, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 15: 11359111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: fa6151112d519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1665511151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f311e15311115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1321125111525, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 1f18113dc2121, Class:  0, CF:0.109602, Len: 13, Fitness_tra: 2
Rule 21: f166211145515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: ecf5811135914, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: a32952113511d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 18318d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 1f18511385823, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 2171d15115518, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4561582213c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116dd5d129813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6e215539891dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7c23dd9c91e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41f15115b2821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2715155898198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3e45322d19515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31f192211351e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1948115819381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cf18d9511914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bb41191219511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f16c911552822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 78ad8518ddd94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1bb115d81c951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11b12552313d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4cf523c18398d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1941e88113355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1aa191511212e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a341981599115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3115151329811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33159d1d12815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2772131e39811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1143418539112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b16111d115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 75f5511551511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a148d3d989e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31a8e2211e1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6f6153338c8c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1669e52191543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13f81519d822e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 256118c811859, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: a16d1d1d8d921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3f1292518551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1123881d13911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: b215291111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 182d161152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6639e521d1889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61a3912dd1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b2f4338129521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 6e2551d5dd188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 75f51d851d513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 712519ec85e95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 444d8958959e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: a1621d1155511, Class:  1, CF:0.886206, Len: 13, Fitness_tra: 0
Rule 71: 2115198885131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 224d515c1c1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 617d521185118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: f9b1d95915122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1133dd1523d49, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1233195983525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1115315251931, Class:  0, CF:0.999248, Len: 13, Fitness_tra: 0
Rule 78: 1115138111195, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 79: 71fd5d2253515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 4145d55591598, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 0300de0000008, Class:  0, CF:  1, Len:  4, Fitness_tra: 5
Rule 82: 4145d81212112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 721d5d2d29111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b2f21145d1515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2171111111118, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 86: 0009c00090000, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
Rule 87: 45f2354523111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a161d1d3c221a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 7721583858edc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 77211dd21d112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 040d5a20075e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1a62e02100540, Class:  0, CF:  1, Len:  9, Fitness_tra: 5
Rule 93: 1135d111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 16
Rule 94: 0900080200300, Class:  0, CF:0.215901, Len:  4, Fitness_tra: 28
Rule 95: f141115c15128, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 09e0000100d00, Class:  0, CF:0.895203, Len:  4, Fitness_tra: 17
Rule 97: 616100030c3e3, Class:  0, CF:  1, Len:  9, Fitness_tra: 0
Rule 98: 11a5131101193, Class:  1, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: a3190281ad11d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6e1155d985114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:53.642
------Result------
Miss_rate(tra)	:53.642
Miss_rate(tst)	:46.4646
ARL				:10.6905

------Generation 10------
Rule  1: 000c320000000, Class:  1, CF:0.111029, Len:  3, Fitness_tra: 327
Rule  2: 0009000000d00, Class:  0, CF:  1, Len:  2, Fitness_tra: 85
Rule  3: 00000e0c00000, Class:  0, CF:  1, Len:  2, Fitness_tra: 59
Rule  4: 0900020200000, Class:  0, CF:0.057306, Len:  3, Fitness_tra: -16
Rule  5: 04020000003e0, Class:  0, CF:  1, Len:  4, Fitness_tra: 14
Rule  6: f1f1111155121, Class:  0, CF:0.397538, Len: 13, Fitness_tra: 8
Rule  7: 16111dd185111, Class:  0, CF:0.905864, Len: 13, Fitness_tra: 7
Rule  8: f1111d8115d81, Class:  0, CF:0.842253, Len: 13, Fitness_tra: 5
Rule  9: e2f48381b5514, Class:  0, CF:0.463604, Len: 13, Fitness_tra: 6
Rule 10: f1221111121cd, Class:  0, CF:0.717641, Len: 13, Fitness_tra: 5
Rule 11: 636d551111153, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 12: 6315dd5121151, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 13: 6121115d11131, Class:  0, CF:0.999843, Len: 13, Fitness_tra: 4
Rule 14: ec358111111e4, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 15: 11359111c1111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 16: fa6151112d519, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 17: 1665511151111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 18: f311e15311115, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 19: 1321125111525, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 20: 1f18113dc2121, Class:  0, CF:0.109602, Len: 13, Fitness_tra: 2
Rule 21: f166211145515, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 22: ecf5811135914, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 23: a32952113511d, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 24: 18318d1111111, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 25: 1f18511385823, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 26: 2171d15115518, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 27: 4561582213c59, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 116dd5d129813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 6e215539891dc, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 7c23dd9c91e38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 41f15115b2821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 2715155898198, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 3e45322d19515, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 31f192211351e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1948115819381, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2cf18d9511914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: bb41191219511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f16c911552822, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 78ad8518ddd94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 1bb115d81c951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 11b12552313d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4cf523c18398d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1941e88113355, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 1aa191511212e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: a341981599115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 3115151329811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 33159d1d12815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2772131e39811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1143418539112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: b16111d115523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 75f5511551511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: a148d3d989e11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 31a8e2211e1d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 6f6153338c8c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 55: 1669e52191543, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 13f81519d822e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 256118c811859, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 58: a16d1d1d8d921, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 3f1292518551e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 1123881d13911, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 61: b215291111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 182d161152111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 6639e521d1889, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 61a3912dd1519, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
