------Generation 0------
Rule  1: d24bb, Class:  0, CF:0.486425, Len:  5, Fitness_tra: 0
Rule 71: 98444, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11547, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: e81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 1c121, Class:  0, CF:0.998969, Len:  5, Fitness_tra: 0
Rule 75: 52411, Class:  0, CF:0.938979, Len:  5, Fitness_tra: 0
Rule 76: 15242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 512b1, Class:  1, CF:0.167417, Len:  5, Fitness_tra: 0
Rule 78: 15c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 98174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 11277, Class:  1, CF:0.00652196, Len:  5, Fitness_tra: 0
Rule 81: 04008, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 82: 12b11, Class:  0, CF:0.972786, Len:  5, Fitness_tra: 0
Rule 83: dc212, Class:  0, CF:0.986987, Len:  5, Fitness_tra: 0
Rule 84: 115b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: d52b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 95421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 6bb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15c1b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 11427, Class:  1, CF:0.266776, Len:  5, Fitness_tra: 0
Rule 90: 14221, Class:  0, CF:0.867025, Len:  5, Fitness_tra: 0
Rule 91: 00000, Class:  0, CF:0.720207, Len:  0, Fitness_tra: 132
Rule 92: 111b7, Class:  1, CF:0.339514, Len:  5, Fitness_tra: 0
Rule 93: 12211, Class:  0, CF:0.988392, Len:  5, Fitness_tra: 0
Rule 94: 31771, Class:  0, CF:0.965519, Len:  5, Fitness_tra: 0
Rule 95: 187b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1c412, Class:  0, CF:0.994612, Len:  5, Fitness_tra: 0
Rule 97: d5112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: ec241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 91214, Class:  1, CF:0.304294, Len:  5, Fitness_tra: 0
Rule100: ec424, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.9896
------Result------
Miss_rate(tra)	:13.9896
Miss_rate(tst)	:13.6364
ARL				:4.80612

------Generation 8------
Rule  1: d24bb, Class:  0, CF:0.486425, Len:  5, Fitness_tra: 0
Rule  2: 15121, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: e2211, Class:  0, CF:0.915527, Len:  5, Fitness_tra: 0
Rule  4: 12412, Class:  0, CF:0.701539, Len:  5, Fitness_tra: 0
Rule  5: 1c147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 9122b, Class:  1, CF:0.882148, Len:  5, Fitness_tra: 0
Rule  7: 15c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  8: 98bbb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 9111b, Class:  1, CF:0.569785, Len:  5, Fitness_tra: 0
Rule 10: 81c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 11124, Class:  1, CF:0.765065, Len:  5, Fitness_tra: 0
Rule 12: d11b1, Class:  1, CF:0.415497, Len:  5, Fitness_tra: 0
Rule 13: 12177, Class:  0, CF:0.272755, Len:  5, Fitness_tra: 0
Rule 14: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 215b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 5527b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 15421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 12122, Class:  1, CF:0.512282, Len:  5, Fitness_tra: 0
Rule 19: a4000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 9c411, Class:  0, CF:0.999806, Len:  5, Fitness_tra: 0
Rule 21: 151b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 22: 1124b, Class:  0, CF:0.0988488, Len:  5, Fitness_tra: 0
Rule 23: d1112, Class:  1, CF:0.439424, Len:  5, Fitness_tra: 0
Rule 24: 181b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 12221, Class:  0, CF:0.921171, Len:  5, Fitness_tra: 0
Rule 26: 12c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 11142, Class:  1, CF:0.814294, Len:  5, Fitness_tra: 0
Rule 28: 12111, Class:  0, CF:0.959288, Len:  5, Fitness_tra: 0
Rule 29: 118b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 31127, Class:  0, CF:0.838088, Len:  5, Fitness_tra: 0
Rule 31: 13512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11221, Class:  0, CF:0.508785, Len:  5, Fitness_tra: 0
Rule 33: d54b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 551b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 98c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 31241, Class:  0, CF:0.984746, Len:  5, Fitness_tra: 0
Rule 38: 5821b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 1d44b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 58714, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 19122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 152bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: e1c77, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5112b, Class:  1, CF:0.890646, Len:  5, Fitness_tra: 0
Rule 45: 00c00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 46: d1417, Class:  0, CF:0.463805, Len:  5, Fitness_tra: 0
Rule 47: 321b2, Class:  0, CF:0.939851, Len:  5, Fitness_tra: 0
Rule 48: 9c472, Class:  0, CF:0.879302, Len:  5, Fitness_tra: 0
Rule 49: 51141, Class:  1, CF:0.734499, Len:  5, Fitness_tra: 0
Rule 50: 31211, Class:  0, CF:0.988751, Len:  5, Fitness_tra: 0
Rule 51: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 15522, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 181b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 0b000, Class:  0, CF:0.710364, Len:  1, Fitness_tra: 0
Rule 55: 13277, Class:  1, CF:0.30687, Len:  5, Fitness_tra: 0
Rule 56: 5511b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 38171, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: d1117, Class:  0, CF:0.0481537, Len:  5, Fitness_tra: 0
Rule 59: d17b2, Class:  1, CF:0.872395, Len:  5, Fitness_tra: 0
Rule 60: d81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 554b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: d1744, Class:  1, CF:0.742522, Len:  5, Fitness_tra: 0
Rule 63: 52147, Class:  1, CF:0.512522, Len:  5, Fitness_tra: 0
Rule 64: 52447, Class:  1, CF:0.155293, Len:  5, Fitness_tra: 0
Rule 65: d1c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 18224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 81771, Class:  0, CF:0.326114, Len:  5, Fitness_tra: 0
Rule 68: 51174, Class:  1, CF:0.910017, Len:  5, Fitness_tra: 0
Rule 69: 13174, Class:  1, CF:0.781464, Len:  5, Fitness_tra: 0
Rule 70: 5c777, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 98444, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11547, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: e81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 1c121, Class:  0, CF:0.998969, Len:  5, Fitness_tra: 0
Rule 75: 52411, Class:  0, CF:0.938979, Len:  5, Fitness_tra: 0
Rule 76: 15242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 512b1, Class:  1, CF:0.167417, Len:  5, Fitness_tra: 0
Rule 78: 15c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 98174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 11277, Class:  1, CF:0.00652196, Len:  5, Fitness_tra: 0
Rule 81: 04008, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 82: 12b11, Class:  0, CF:0.972786, Len:  5, Fitness_tra: 0
Rule 83: dc212, Class:  0, CF:0.986987, Len:  5, Fitness_tra: 0
Rule 84: 115b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: d52b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 95421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 6bb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15c1b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 11427, Class:  1, CF:0.266776, Len:  5, Fitness_tra: 0
Rule 90: 14221, Class:  0, CF:0.867025, Len:  5, Fitness_tra: 0
Rule 91: 00000, Class:  0, CF:0.720207, Len:  0, Fitness_tra: 132
Rule 92: 111b7, Class:  1, CF:0.339514, Len:  5, Fitness_tra: 0
Rule 93: 12211, Class:  0, CF:0.988392, Len:  5, Fitness_tra: 0
Rule 94: 31771, Class:  0, CF:0.965519, Len:  5, Fitness_tra: 0
Rule 95: 187b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1c412, Class:  0, CF:0.994612, Len:  5, Fitness_tra: 0
Rule 97: d5112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: ec241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 91214, Class:  1, CF:0.304294, Len:  5, Fitness_tra: 0
Rule100: ec424, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.9896
------Result------
Miss_rate(tra)	:13.9896
Miss_rate(tst)	:13.6364
ARL				:4.80612

------Generation 9------
Rule  1: d24bb, Class:  0, CF:0.486425, Len:  5, Fitness_tra: 0
Rule  2: 15121, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: e2211, Class:  0, CF:0.915527, Len:  5, Fitness_tra: 0
Rule  4: 12412, Class:  0, CF:0.701539, Len:  5, Fitness_tra: 0
Rule  5: 1c147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 9122b, Class:  1, CF:0.882148, Len:  5, Fitness_tra: 0
Rule  7: 15c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  8: 98bbb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 9111b, Class:  1, CF:0.569785, Len:  5, Fitness_tra: 0
Rule 10: 81c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 11124, Class:  1, CF:0.765065, Len:  5, Fitness_tra: 0
Rule 12: d11b1, Class:  1, CF:0.415497, Len:  5, Fitness_tra: 0
Rule 13: 12177, Class:  0, CF:0.272755, Len:  5, Fitness_tra: 0
Rule 14: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 215b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 5527b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 15421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 12122, Class:  1, CF:0.512282, Len:  5, Fitness_tra: 0
Rule 19: a4000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 9c411, Class:  0, CF:0.999806, Len:  5, Fitness_tra: 0
Rule 21: 151b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 22: 1124b, Class:  0, CF:0.0988488, Len:  5, Fitness_tra: 0
Rule 23: d1112, Class:  1, CF:0.439424, Len:  5, Fitness_tra: 0
Rule 24: 181b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 12221, Class:  0, CF:0.921171, Len:  5, Fitness_tra: 0
Rule 26: 12c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 11142, Class:  1, CF:0.814294, Len:  5, Fitness_tra: 0
Rule 28: 12111, Class:  0, CF:0.959288, Len:  5, Fitness_tra: 0
Rule 29: 118b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 31127, Class:  0, CF:0.838088, Len:  5, Fitness_tra: 0
Rule 31: 13512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11221, Class:  0, CF:0.508785, Len:  5, Fitness_tra: 0
Rule 33: d54b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 551b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 98c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 31241, Class:  0, CF:0.984746, Len:  5, Fitness_tra: 0
Rule 38: 5821b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 1d44b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 58714, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 19122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 152bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: e1c77, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5112b, Class:  1, CF:0.890646, Len:  5, Fitness_tra: 0
Rule 45: 00c00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 46: d1417, Class:  0, CF:0.463805, Len:  5, Fitness_tra: 0
Rule 47: 321b2, Class:  0, CF:0.939851, Len:  5, Fitness_tra: 0
Rule 48: 9c472, Class:  0, CF:0.879302, Len:  5, Fitness_tra: 0
Rule 49: 51141, Class:  1, CF:0.734499, Len:  5, Fitness_tra: 0
Rule 50: 31211, Class:  0, CF:0.988751, Len:  5, Fitness_tra: 0
Rule 51: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 15522, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 181b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 0b000, Class:  0, CF:0.710364, Len:  1, Fitness_tra: 0
Rule 55: 13277, Class:  1, CF:0.30687, Len:  5, Fitness_tra: 0
Rule 56: 5511b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 38171, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: d1117, Class:  0, CF:0.0481537, Len:  5, Fitness_tra: 0
Rule 59: d17b2, Class:  1, CF:0.872395, Len:  5, Fitness_tra: 0
Rule 60: d81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 554b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: d1744, Class:  1, CF:0.742522, Len:  5, Fitness_tra: 0
Rule 63: 52147, Class:  1, CF:0.512522, Len:  5, Fitness_tra: 0
Rule 64: 52447, Class:  1, CF:0.155293, Len:  5, Fitness_tra: 0
Rule 65: d1c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 18224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 81771, Class:  0, CF:0.326114, Len:  5, Fitness_tra: 0
Rule 68: 51174, Class:  1, CF:0.910017, Len:  5, Fitness_tra: 0
Rule 69: 13174, Class:  1, CF:0.781464, Len:  5, Fitness_tra: 0
Rule 70: 5c777, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 98444, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11547, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: e81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 1c121, Class:  0, CF:0.998969, Len:  5, Fitness_tra: 0
Rule 75: 52411, Class:  0, CF:0.938979, Len:  5, Fitness_tra: 0
Rule 76: 15242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 512b1, Class:  1, CF:0.167417, Len:  5, Fitness_tra: 0
Rule 78: 15c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 98174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 11277, Class:  1, CF:0.00652196, Len:  5, Fitness_tra: 0
Rule 81: 04008, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 82: 12b11, Class:  0, CF:0.972786, Len:  5, Fitness_tra: 0
Rule 83: dc212, Class:  0, CF:0.986987, Len:  5, Fitness_tra: 0
Rule 84: 115b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: d52b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 95421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 6bb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15c1b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 11427, Class:  1, CF:0.266776, Len:  5, Fitness_tra: 0
Rule 90: 14221, Class:  0, CF:0.867025, Len:  5, Fitness_tra: 0
Rule 91: 00000, Class:  0, CF:0.720207, Len:  0, Fitness_tra: 132
Rule 92: 111b7, Class:  1, CF:0.339514, Len:  5, Fitness_tra: 0
Rule 93: 12211, Class:  0, CF:0.988392, Len:  5, Fitness_tra: 0
Rule 94: 31771, Class:  0, CF:0.965519, Len:  5, Fitness_tra: 0
Rule 95: 187b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1c412, Class:  0, CF:0.994612, Len:  5, Fitness_tra: 0
Rule 97: d5112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: ec241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 91214, Class:  1, CF:0.304294, Len:  5, Fitness_tra: 0
Rule100: ec424, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.9896
------Result------
Miss_rate(tra)	:13.9896
Miss_rate(tst)	:13.6364
ARL				:4.80612

------Generation 10------
Rule  1: d24bb, Class:  0, CF:0.486425, Len:  5, Fitness_tra: 0
Rule  2: 15121, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: e2211, Class:  0, CF:0.915527, Len:  5, Fitness_tra: 0
Rule  4: 12412, Class:  0, CF:0.701539, Len:  5, Fitness_tra: 0
Rule  5: 1c147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 9122b, Class:  1, CF:0.882148, Len:  5, Fitness_tra: 0
Rule  7: 15c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  8: 98bbb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  9: 9111b, Class:  1, CF:0.569785, Len:  5, Fitness_tra: 0
Rule 10: 81c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 11: 11124, Class:  1, CF:0.765065, Len:  5, Fitness_tra: 0
Rule 12: d11b1, Class:  1, CF:0.415497, Len:  5, Fitness_tra: 0
Rule 13: 12177, Class:  0, CF:0.272755, Len:  5, Fitness_tra: 0
Rule 14: 98441, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 15: 215b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 16: 5527b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 15421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 12122, Class:  1, CF:0.512282, Len:  5, Fitness_tra: 0
Rule 19: a4000, Class:  0, CF:  1, Len:  2, Fitness_tra: 1
Rule 20: 9c411, Class:  0, CF:0.999806, Len:  5, Fitness_tra: 0
Rule 21: 151b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 22: 1124b, Class:  0, CF:0.0988488, Len:  5, Fitness_tra: 0
Rule 23: d1112, Class:  1, CF:0.439424, Len:  5, Fitness_tra: 0
Rule 24: 181b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 25: 12221, Class:  0, CF:0.921171, Len:  5, Fitness_tra: 0
Rule 26: 12c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: 11142, Class:  1, CF:0.814294, Len:  5, Fitness_tra: 0
Rule 28: 12111, Class:  0, CF:0.959288, Len:  5, Fitness_tra: 0
Rule 29: 118b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 30: 31127, Class:  0, CF:0.838088, Len:  5, Fitness_tra: 0
Rule 31: 13512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 11221, Class:  0, CF:0.508785, Len:  5, Fitness_tra: 0
Rule 33: d54b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 551b2, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 35: 98c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 36: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 37: 31241, Class:  0, CF:0.984746, Len:  5, Fitness_tra: 0
Rule 38: 5821b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 1d44b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 40: 58714, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 41: 19122, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 42: 152bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 43: e1c77, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 5112b, Class:  1, CF:0.890646, Len:  5, Fitness_tra: 0
Rule 45: 00c00, Class:  0, CF:  1, Len:  1, Fitness_tra: 6
Rule 46: d1417, Class:  0, CF:0.463805, Len:  5, Fitness_tra: 0
Rule 47: 321b2, Class:  0, CF:0.939851, Len:  5, Fitness_tra: 0
Rule 48: 9c472, Class:  0, CF:0.879302, Len:  5, Fitness_tra: 0
Rule 49: 51141, Class:  1, CF:0.734499, Len:  5, Fitness_tra: 0
Rule 50: 31211, Class:  0, CF:0.988751, Len:  5, Fitness_tra: 0
Rule 51: 95217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 52: 15522, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 53: 181b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 0b000, Class:  0, CF:0.710364, Len:  1, Fitness_tra: 0
Rule 55: 13277, Class:  1, CF:0.30687, Len:  5, Fitness_tra: 0
Rule 56: 5511b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 57: 38171, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 58: d1117, Class:  0, CF:0.0481537, Len:  5, Fitness_tra: 0
Rule 59: d17b2, Class:  1, CF:0.872395, Len:  5, Fitness_tra: 0
Rule 60: d81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 554b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: d1744, Class:  1, CF:0.742522, Len:  5, Fitness_tra: 0
Rule 63: 52147, Class:  1, CF:0.512522, Len:  5, Fitness_tra: 0
Rule 64: 52447, Class:  1, CF:0.155293, Len:  5, Fitness_tra: 0
Rule 65: d1c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 18224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 67: 81771, Class:  0, CF:0.326114, Len:  5, Fitness_tra: 0
Rule 68: 51174, Class:  1, CF:0.910017, Len:  5, Fitness_tra: 0
Rule 69: 13174, Class:  1, CF:0.781464, Len:  5, Fitness_tra: 0
Rule 70: 5c777, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 98444, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 72: 11547, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 73: e81b1, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 74: 1c121, Class:  0, CF:0.998969, Len:  5, Fitness_tra: 0
Rule 75: 52411, Class:  0, CF:0.938979, Len:  5, Fitness_tra: 0
Rule 76: 15242, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 512b1, Class:  1, CF:0.167417, Len:  5, Fitness_tra: 0
Rule 78: 15c42, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 98174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 11277, Class:  1, CF:0.00652196, Len:  5, Fitness_tra: 0
Rule 81: 04008, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 82: 12b11, Class:  0, CF:0.972786, Len:  5, Fitness_tra: 0
Rule 83: dc212, Class:  0, CF:0.986987, Len:  5, Fitness_tra: 0
Rule 84: 115b7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 85: d52b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 86: 95421, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 87: 6bb21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 15c1b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 89: 11427, Class:  1, CF:0.266776, Len:  5, Fitness_tra: 0
Rule 90: 14221, Class:  0, CF:0.867025, Len:  5, Fitness_tra: 0
Rule 91: 00000, Class:  0, CF:0.720207, Len:  0, Fitness_tra: 132
Rule 92: 111b7, Class:  1, CF:0.339514, Len:  5, Fitness_tra: 0
Rule 93: 12211, Class:  0, CF:0.988392, Len:  5, Fitness_tra: 0
Rule 94: 31771, Class:  0, CF:0.965519, Len:  5, Fitness_tra: 0
Rule 95: 187b4, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 96: 1c412, Class:  0, CF:0.994612, Len:  5, Fitness_tra: 0
Rule 97: d5112, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 98: ec241, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 99: 91214, Class:  1, CF:0.304294, Len:  5, Fitness_tra: 0
Rule100: ec424, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:13.9896
------Result------
Miss_rate(tra)	:13.9896
Miss_rate(tst)	:13.6364
ARL				:4.80612

------Generation 20------
Rule  1: d24bb, Class:  0, CF:0.486425, Len:  5, Fitness_tra: 0
Rule  2: 15121, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  3: e2211, Class:  0, CF:0.915527, Len:  5, Fitness_tra: 0
Rule  4: 12412, Class:  0, CF:0.701539, Len:  5, Fitness_tra: 0
Rule  5: 1c147, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule  6: 9122b, Class:  1, CF:0.882148, Len:  5, Fitness_tra: 0
