------Generation 0------
Rule  1: 1381154111ac5221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 435113511131111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 313a511539615241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 631f8e3919315224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000003060000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 1113111a31611171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1a11211111111817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2112d111a39f2145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 331645bc54a2312c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 63961619155214b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 5f4679b58192316b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2e1141113731181b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 111ad969f20251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 79221355142a1241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 2211131613532c12, Class:  6, CF:0.025561, Len: 16, Fitness_tra: 2
Rule 96: 8a1a4520fb125cf2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 19294411a1352a44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 161aa151112310f8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1a004005f1200000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 761f11751b111865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:96.25
------Result------
Miss_rate(tra)	:96.25
Miss_rate(tst)	:96.8182
ARL				:8.28571

------Generation 6------
Rule  1: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 11
Rule  2: b009f00f00030000, Class:  6, CF:0.0438265, Len:  5, Fitness_tra: 4
Rule  3: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule  4: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 2
Rule  5: 2211131613532c12, Class:  6, CF:0.025561, Len: 16, Fitness_tra: 2
Rule  6: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 0000505000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 49b28214ad3a1613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1311292135a1121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7111113fae651132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1511111ca51ac37d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4121d13663151c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21133316395d2c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1a29421231151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115ad11922149b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13113111191511b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 138f5318212417f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 561322c131611613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2a232111a1653112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2313112151141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 1
Rule 87: 161a1333f1125b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311233163619214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a356151c1b579211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1621251161111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 16191e1515122724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e613114911125311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: 2
Rule 94: 7120e30004060060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 132f331151a614a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1153d11928349161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 19b9d411a13a1614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1501111ca51ac37d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4301d50061005212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01b1101a19001200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.8864
------Result------
Miss_rate(tra)	:89.8864
Miss_rate(tst)	:90
ARL				:9.11111

------Generation 7------
Rule  1: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 11
Rule  2: b009f00f00030000, Class:  6, CF:0.0438265, Len:  5, Fitness_tra: 4
Rule  3: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule  4: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 2
Rule  5: 2211131613532c12, Class:  6, CF:0.025561, Len: 16, Fitness_tra: 2
Rule  6: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 1
Rule  7: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule  8: 0000505000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 49b28214ad3a1613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 1311292135a1121b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7111113fae651132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1511111ca51ac37d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4121d13663151c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21133316395d2c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1a29421231151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115ad11922149b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 16194811f5113212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 13259251b1111aaa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 111a133e5122126b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 41166115111b5812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 712a131514241261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 26195551122313f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 711aa111122b2831, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 11163155111192a2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 19b12112a3161311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21114111f1f11512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 133f331151a59441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1e1157bb55631316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 1321b11131ad1812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1313111c222c1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 13114e11371455f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 000f0e0e00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 2a131315115b1c32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 1a21218162a1681b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 2136133e151117b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 3a26411c51f41c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0500000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1613151319125171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000003080000, Class:  5, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 3f51451231313212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 21411761a116c12d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1123111428313121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 1111131e19351211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 963a3e1331115141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 23dfa11335311bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 265a315121b81531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 13113111191511b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 138f5318212417f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 561322c131611613, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2a232111a1653112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 2313112151141111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 1
Rule 87: 161a1333f1125b7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1311233163619214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: a356151c1b579211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 1621251161111814, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 16191e1515122724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: e613114911125311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: 2
Rule 94: 7120e30004060060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 132f331151a614a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1153d11928349161, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 19b9d411a13a1614, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1501111ca51ac37d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 4301d50061005212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 01b1101a19001200, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:89.8864
------Result------
Miss_rate(tra)	:89.8864
Miss_rate(tst)	:90
ARL				:9.11111

------Generation 8------
Rule  1: 0000101c0510c370, Class:  4, CF:0.435884, Len:  8, Fitness_tra: 11
Rule  2: b009f00f00030000, Class:  6, CF:0.0438265, Len:  5, Fitness_tra: 4
Rule  3: 0309750001002210, Class:  1, CF:  1, Len:  8, Fitness_tra: 2
Rule  4: 600006000e000000, Class:  0, CF:0.943441, Len:  3, Fitness_tra: 0
Rule  5: 2211131613532c12, Class:  6, CF:0.025561, Len: 16, Fitness_tra: 2
Rule  6: 2500555100001006, Class:  3, CF:0.230055, Len:  8, Fitness_tra: 2
Rule  7: 0f00e00000000000, Class:  9, CF:  1, Len:  2, Fitness_tra: 0
Rule  8: 1311321121111a26, Class:  1, CF:  1, Len: 16, Fitness_tra: 1
Rule  9: 11515e1d22413162, Class:  8, CF:0.998051, Len: 16, Fitness_tra: 1
Rule 10: 0000505000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 7111113fae651132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 1511111ca51ac37d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 4121d13663151c52, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21133316395d2c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1a29421231151834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 115ad11922149b67, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1111a3111272273b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 56114111f3131114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 21111b68f133237d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 2671419461f31141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 1321111722193311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 000e000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 0dfe00000c0bb005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 13161963f13251b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 1156131111a25472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 132e755261a91212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 000e000600000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1629121131319512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 00000a0e0d0c0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11c3311e91321411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 8315413ba2fe1f41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 721596a11e15122b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1e15114111191311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 211512c745b61111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 261f11551bc75865, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 00000000500c0740, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 111a1e159512d724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 2513116f6e113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 765361eed5211b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: f613457c21111518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 7113131115121114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: bd5131a111951c97, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1326b17cd4115112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 1381711165153112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 49221411a33a2a41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 4653331142171134, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 264512174c4916fa, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 1151111a19651222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
