------Generation 0------
Rule  1: 4651335535f41741, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 161152171219a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 212f331d1c425211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41113e1812121165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0009e00000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0029000000700000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1f16454117fc5524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21431d11711153f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d133633122721267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3183191215b18211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2111165114712f64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: aa3123011413d40e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7113e128641238de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1129131a1215825a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11403a536d197100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 911a191112115122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 16751b02f1e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0006010510300010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1501018012158530, Class:  8, CF:  1, Len: 12, Fitness_tra: 4
------Current------
Miss_rate(tra)	:74.2045
------Result------
Miss_rate(tra)	:74.2045
Miss_rate(tst)	:74.0909
ARL				:8.25

------Generation 9------
Rule  1: 1119511421231f31, Class:  3, CF:0.98381, Len: 16, Fitness_tra: 51
Rule  2: 09000a0000000000, Class:  0, CF:0.743753, Len:  2, Fitness_tra: 36
Rule  3: 0500600000300000, Class:  8, CF:0.614831, Len:  3, Fitness_tra: 12
Rule  4: 1030a00112130400, Class:  4, CF:  1, Len:  9, Fitness_tra: 11
Rule  5: 006030030d087000, Class:  4, CF:0.699697, Len:  6, Fitness_tra: 8
Rule  6: 000a000000d00000, Class:  0, CF:0.866362, Len:  2, Fitness_tra: 8
Rule  7: f11050d201e0031a, Class:  3, CF:0.944747, Len: 11, Fitness_tra: 7
Rule  8: 0009f00f00000000, Class:  0, CF:0.641074, Len:  3, Fitness_tra: 5
Rule  9: 2121121215112fb1, Class:  5, CF:0.990736, Len: 16, Fitness_tra: 2
Rule 10: 1000005865103100, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 11: 0000000040030500, Class:  8, CF:0.0837178, Len:  3, Fitness_tra: 1
Rule 12: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 1
Rule 13: 78211116f3313251, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 4116111111441b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 1581311a19551254, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 13151d1722295313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1331a3e112111441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1351136333321714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 115f1e1212211533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 735f115d12129214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0d0900000000e550, Class:  8, CF:0.903986, Len:  5, Fitness_tra: 0
Rule 22: 1616131217385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1f531db117145511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 29539918411214a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131f1311d11812b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1983165582211464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2623b12531a51117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0e00000003000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3311b6111119111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d31a191121715112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111f3115116211b3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 111e18121115a31a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: f313111631111124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11751b32f9514121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111111122111f126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23b11414a59a2171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f6312971b2125112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3913291212b18d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5f2e13b111113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000005000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111121741111a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 819f3995a1648242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 114e415865193132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 415f361111122712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3311311913211bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2116311335a11b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2111613112111523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: aa11231114f23222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fa5f112111e18114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151da111151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131e2d211b1211b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1321151b21111326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 151111fa16132124, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 56: 2111555114752f63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d139611611558d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b18f161115313217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311313511b215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16d1111187f41812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 21c1933166619591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 112131111215833a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 46d3619111811ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0020400050f70050, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111613d111121116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1311191114111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 45c55e611631381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11212431151f2641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b313315d123c5712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1514db62159f2325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16294d18a1653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4d19131a1e1d1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: ff9050d002e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ba1a39d514218538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 311116336e315217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1311151115311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2311131117111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 234541db62319f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 834d471235161611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 19151227156e1321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 161152171219a111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 212f331d1c425211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 41113e1812121165, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0009e00000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0029000000700000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1f16454117fc5524, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 21431d11711153f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d133633122721267, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 3183191215b18211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2111165114712f64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: aa3123011413d40e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 7113e128641238de, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1129131a1215825a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 11403a536d197100, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 911a191112115122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 16751b02f1e13111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 0006010510300010, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1501018012158530, Class:  8, CF:  1, Len: 12, Fitness_tra: 4
------Current------
Miss_rate(tra)	:74.2045
------Result------
Miss_rate(tra)	:74.2045
Miss_rate(tst)	:74.0909
ARL				:8.25

------Generation 10------
Rule  1: 1119511421231f31, Class:  3, CF:0.98381, Len: 16, Fitness_tra: 51
Rule  2: 09000a0000000000, Class:  0, CF:0.743753, Len:  2, Fitness_tra: 36
Rule  3: 0500600000300000, Class:  8, CF:0.614831, Len:  3, Fitness_tra: 10
Rule  4: 1030a00112130400, Class:  4, CF:  1, Len:  9, Fitness_tra: 11
Rule  5: 006030030d087000, Class:  4, CF:0.699697, Len:  6, Fitness_tra: 8
Rule  6: 000a000000d00000, Class:  0, CF:0.866362, Len:  2, Fitness_tra: 6
Rule  7: f11050d201e0031a, Class:  3, CF:0.944747, Len: 11, Fitness_tra: 7
Rule  8: 0009f00f00000000, Class:  0, CF:0.641074, Len:  3, Fitness_tra: 5
Rule  9: 1501018012158530, Class:  8, CF:  1, Len: 12, Fitness_tra: 4
Rule 10: 2121121215112fb1, Class:  5, CF:0.990736, Len: 16, Fitness_tra: 2
Rule 11: 1000005865103100, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 12: 0000000040030500, Class:  8, CF:0.0837178, Len:  3, Fitness_tra: -1
Rule 13: 78211116f3313251, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 14: 0f00005d02000000, Class:  9, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 4116111111441b64, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 13151d1722295313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1331a3e112111441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1351136333321714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 115f1e1212211533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 735f115d12129214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 0d0900000000e550, Class:  8, CF:0.903986, Len:  5, Fitness_tra: 0
Rule 22: 1616131217385121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 1f531db117145511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 29539918411214a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 0000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131f1311d11812b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1983165582211464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2623b12531a51117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0e00000003000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3311b6111119111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d31a191121715112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111f3115116211b3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 111e18121115a31a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: f313111631111124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11751b32f9514121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111111122111f126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23b11414a59a2171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f6312971b2125112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3913291212b18d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5f2e13b111113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000005000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111121741111a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 819f3995a1648242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 114e415865193132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 415f361111122712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3311311913211bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2116311335a11b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2111613112111523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: aa11231114f23222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fa5f112111e18114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151da111151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131e2d211b1211b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1321151b21111326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 151111fa16132124, Class:  0, CF:  1, Len: 16, Fitness_tra: 0
Rule 56: 2111555114752f63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d139611611558d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b18f161115313217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311313511b215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16d1111187f41812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 21c1933166619591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 112131111215833a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 46d3619111811ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0020400050f70050, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111613d111121116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1311191114111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 45c55e611631381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11212431151f2641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b313315d123c5712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1514db62159f2325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16294d18a1653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4d19131a1e1d1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: ff9050d002e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ba1a39d514218538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 311116336e315217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1311151115311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2311131117111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 234541db62319f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 834d471235161611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: b82319311661981b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: c1d39112111252a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0dfe000000007005, Class:  8, CF:0.879982, Len:  5, Fitness_tra: 5
Rule 84: 1a11b1d26d113834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000f000000000000, Class:  0, CF:0.826087, Len:  1, Fitness_tra: 2
Rule 86: 3183117114fc1122, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 87: 1311319551111211, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 88: 111113111b122265, Class:  8, CF:  1, Len: 16, Fitness_tra: 6
Rule 89: 1a2e751535313c12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 13d3115254222211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 19010430101f2600, Class:  8, CF:0.39719, Len: 10, Fitness_tra: -1
Rule 92: 3675130217383171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 8a312901a713d40e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2317651115311513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1118501421232131, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0000000040030000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 500e13b161113807, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 899f3045a1648040, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 3311c51c12311531, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1616311217581024, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:72.7273
------Result------
Miss_rate(tra)	:72.7273
Miss_rate(tst)	:73.1818
ARL				:8.90909

------Generation 20------
Rule  1: 00000f0050000000, Class:  0, CF:0.99417, Len:  2, Fitness_tra: 54
Rule  2: 1119511421231f31, Class:  3, CF:0.98381, Len: 16, Fitness_tra: 49
Rule  3: 200df71200561600, Class:  6, CF:0.999885, Len: 10, Fitness_tra: 14
Rule  4: 006030c30d000000, Class:  4, CF:0.720973, Len:  5, Fitness_tra: 13
Rule  5: 1030a00112130400, Class:  4, CF:  1, Len:  9, Fitness_tra: 11
Rule  6: 0500600000300000, Class:  8, CF:0.614831, Len:  3, Fitness_tra: 11
Rule  7: 05090000b0d00500, Class:  8, CF:0.940848, Len:  5, Fitness_tra: 8
Rule  8: f11050d201e0031a, Class:  3, CF:0.944747, Len: 11, Fitness_tra: 7
Rule  9: 0109c0b360005007, Class:  2, CF:0.862266, Len:  8, Fitness_tra: 6
Rule 10: 0009f00f00000000, Class:  0, CF:0.641074, Len:  3, Fitness_tra: 6
Rule 11: 000060e000000000, Class:  4, CF:0.0714517, Len:  2, Fitness_tra: 6
Rule 12: 0dfe000000007005, Class:  8, CF:0.879982, Len:  5, Fitness_tra: 5
Rule 13: 111113111b122265, Class:  8, CF:  1, Len: 16, Fitness_tra: 5
Rule 14: 1501018012158530, Class:  8, CF:  1, Len: 12, Fitness_tra: 3
Rule 15: 1311319551111211, Class:  1, CF:  1, Len: 16, Fitness_tra: 2
Rule 16: 2121121215112fb1, Class:  5, CF:0.990736, Len: 16, Fitness_tra: 2
Rule 17: 0109c00360007007, Class:  2, CF:0.342592, Len:  7, Fitness_tra: 2
Rule 18: 1000005865103100, Class:  5, CF:  1, Len:  8, Fitness_tra: 2
Rule 19: 000f000000000000, Class:  0, CF:0.826087, Len:  1, Fitness_tra: 1
Rule 20: 151111fa16132124, Class:  0, CF:  1, Len: 16, Fitness_tra: 1
Rule 21: 0109f00360005007, Class:  6, CF:  1, Len:  7, Fitness_tra: 1
Rule 22: 3183117114fc1122, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 23: 78211116f3313251, Class:  5, CF:  1, Len: 16, Fitness_tra: 1
Rule 24: 2128a214212120b1, Class:  9, CF:0.984121, Len: 15, Fitness_tra: 1
Rule 25: 1181147415fc2624, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 131f1311d11812b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1983165582211464, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 2623b12531a51117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 0e00000003000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 3311b6111119111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d31a191121715112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 111f3115116211b3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 111e18121115a31a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: f313111631111124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11751b32f9514121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 111111122111f126, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 23b11414a59a2171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f6312971b2125112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 3913291212b18d31, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 5f2e13b111113817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 0000000000005000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1111121741111a16, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 819f3995a1648242, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 114e415865193132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 415f361111122712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: a3311311913211bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 2116311335a11b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 2111613112111523, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: aa11231114f23222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000000000002000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: fa5f112111e18114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1a11151da111151b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 131e2d211b1211b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 1321151b21111326, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 115f1e1212211533, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2111555114752f63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d139611611558d4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: b18f161115313217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 311313511b215111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 16d1111187f41812, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 21c1933166619591, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 112131111215833a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 46d3619111811ca8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 0020400050f70050, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 111613d111121116, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1311191114111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 45c55e611631381b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 11212431151f2641, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b313315d123c5712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 1514db62159f2325, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 16294d18a1653114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 4d19131a1e1d1252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: ff9050d002e00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: ba1a39d514218538, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 311116336e315217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1311151115311511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 2311131117111231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 234541db62319f11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 834d471235161611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 0900000000000000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2326135181241164, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1e51111112111111, Class:  1, CF:0.987864, Len: 16, Fitness_tra: 0
Rule 83: 131a193127425111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 21111e66a1111157, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 000000000e000000, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 05d0000000d00000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 7653f6311c112811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 4356611512121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: b68a13125714d8f5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
