------Generation 0------
Rule  1: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 1
Rule 90: 22151e16a119359b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: b6111a531c225534, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 430a305945201497, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b1138116012214f2, Class:  0, CF:  1, Len: 15, Fitness_tra: 0
Rule 94: 1313a61711152121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 13b132134c41161f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 23d31387e4a21142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 8111368165151231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 1311311112121221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1113411144615444, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 31101010a530542d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.1364
------Result------
Miss_rate(tra)	:76.1364
Miss_rate(tst)	:77.2727
ARL				:7.57895

------Generation 8------
Rule  1: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 20
Rule  2: 0000000000a0d000, Class:  2, CF:0.0243902, Len:  2, Fitness_tra: 21
Rule  3: 0500060000000000, Class:  0, CF:0.465989, Len:  2, Fitness_tra: 30
Rule  4: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 8
Rule  5: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 8
Rule  6: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 0
Rule  7: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 2
Rule  8: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 11: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: 0001010107103810, Class:  0, CF:0.985789, Len:  8, Fitness_tra: 0
Rule 13: 4000005305001410, Class:  0, CF:0.744335, Len:  7, Fitness_tra: 0
Rule 14: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 3611231115151127, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 16: 7123169132121ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5611112157121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 861371141ca31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3611113131115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 167f113214b2111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f3115115353111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111131131ad1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a1341111215111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d000a00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ff3050d000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 133113111721113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111231121211313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000660000000, Class:  5, CF:0.146542, Len:  2, Fitness_tra: -35
Rule 90: 21191d111121836f, Class:  6, CF:0.496972, Len: 16, Fitness_tra: -45
Rule 91: 212e1aa63111d834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00005f9051021001, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 01c6000190140038, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2116a21192135a38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b010009511305221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 11
Rule 97: 1010307ed102d16b, Class:  9, CF:  1, Len: 12, Fitness_tra: 3
Rule 98: 811e3dadbe10d217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ad0010fe3310300b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 113511241113581a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.3636
------Result------
Miss_rate(tra)	:71.3636
Miss_rate(tst)	:69.5455
ARL				:8.04762

------Generation 9------
Rule  1: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 20
Rule  2: 0000000000a0d000, Class:  2, CF:0.0243902, Len:  2, Fitness_tra: 21
Rule  3: 0500060000000000, Class:  0, CF:0.465989, Len:  2, Fitness_tra: 30
Rule  4: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 8
Rule  5: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 8
Rule  6: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 0
Rule  7: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 2
Rule  8: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 11: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: 0001010107103810, Class:  0, CF:0.985789, Len:  8, Fitness_tra: 0
Rule 13: 4000005305001410, Class:  0, CF:0.744335, Len:  7, Fitness_tra: 0
Rule 14: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 3611231115151127, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 16: 7123169132121ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5611112157121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 861371141ca31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3611113131115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 167f113214b2111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f3115115353111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111131131ad1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a1341111215111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d000a00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ff3050d000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 133113111721113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111231121211313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000660000000, Class:  5, CF:0.146542, Len:  2, Fitness_tra: -35
Rule 90: 21191d111121836f, Class:  6, CF:0.496972, Len: 16, Fitness_tra: -45
Rule 91: 212e1aa63111d834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00005f9051021001, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 01c6000190140038, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2116a21192135a38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b010009511305221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 11
Rule 97: 1010307ed102d16b, Class:  9, CF:  1, Len: 12, Fitness_tra: 3
Rule 98: 811e3dadbe10d217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: ad0010fe3310300b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 113511241113581a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.3636
------Result------
Miss_rate(tra)	:71.3636
Miss_rate(tst)	:69.5455
ARL				:8.04762

------Generation 10------
Rule  1: 1171210001110321, Class:  1, CF:0.975902, Len: 12, Fitness_tra: 20
Rule  2: 0000000000a0d000, Class:  2, CF:0.0243902, Len:  2, Fitness_tra: 21
Rule  3: 0500060000000000, Class:  0, CF:0.465989, Len:  2, Fitness_tra: 30
Rule  4: 0000000000050303, Class:  4, CF:0.144139, Len:  3, Fitness_tra: 8
Rule  5: 000a000000000000, Class:  0, CF:0.807407, Len:  1, Fitness_tra: 8
Rule  6: 2115122411135a1f, Class:  9, CF:0.370056, Len: 16, Fitness_tra: 0
Rule  7: 501101200a101800, Class:  8, CF:0.996458, Len:  9, Fitness_tra: 2
Rule  8: 0000000e03a0d00b, Class:  8, CF:  1, Len:  5, Fitness_tra: 1
Rule  9: 101010ce0300d06b, Class:  9, CF:  1, Len:  9, Fitness_tra: 1
Rule 10: 11114217113121b5, Class:  8, CF:  1, Len: 16, Fitness_tra: 0
Rule 11: 2000002410a05a10, Class:  6, CF:  1, Len:  8, Fitness_tra: 1
Rule 12: 0001010107103810, Class:  0, CF:0.985789, Len:  8, Fitness_tra: 0
Rule 13: 4000005305001410, Class:  0, CF:0.744335, Len:  7, Fitness_tra: 0
Rule 14: 000e060008000900, Class:  0, CF:  1, Len:  4, Fitness_tra: 0
Rule 15: 3611231115151127, Class:  9, CF:  1, Len: 16, Fitness_tra: 0
Rule 16: 7123169132121ca2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 5611112157121811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 861371141ca31111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 3611113131115bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 711311814214d214, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 111f1a2315f13412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 2112116ca59f2311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 212e31a13111d817, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 161f9315141718f2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 111591661e111c17, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1656197822621111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 1116352144219261, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 1333511222171142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1e422494f56613b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 131132174c411a1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 6656211521911c42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 7116a31192141838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 1311211c6c611117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 11131181412154f4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 1171213461112321, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 113661e31131141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 112311174415132a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 26d3338111a21244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 411fff331595141b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 131f198244221112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 1116119935315777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 1611112bb12111f6, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 16131f5613155174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 11131a1115321262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 21b3351711115a63, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 335111121262557c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: d600a0e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 211136f665153c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: b11f139551321221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 13225462351f1fb5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 212639884471d7a1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1115181121735a6f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 3613731331111114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b0d0000000000400, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: b311166512171111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: bec31a531c2457a4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: a15a151363a21411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 5111112118391621, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 13511a191c141767, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 13311a4931311144, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: b11e96a6315d1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1611111b12151316, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: bd5313f331113c1b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 1a13751114f81811, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 1a1345183131383b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11ea31933812174b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 31331321145b9125, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b1166a1619121122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 111a611918112421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 0650005008000007, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 111a613311b11411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 25411b68f1e11611, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 1313219f33115121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 005009000d000050, Class:  9, CF:0.539988, Len:  4, Fitness_tra: 0
Rule 75: b121936331115c14, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1111619911615174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 438a3a6911113227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1113a615113721bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 1611195122128532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 23913151356114b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 167f113214b2111f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: f3115115353111b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 1111131131ad1112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1a1341111215111b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: d000a00000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: ff3050d000900000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 133113111721113d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 1111231121211313, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 0000000660000000, Class:  5, CF:0.146542, Len:  2, Fitness_tra: -35
Rule 90: 21191d111121836f, Class:  6, CF:0.496972, Len: 16, Fitness_tra: -45
Rule 91: 212e1aa63111d834, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 00005f9051021001, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 01c6000190140038, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2116a21192135a38, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b010009511305221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 0010098044201082, Class:  7, CF:0.997206, Len:  9, Fitness_tra: 11
Rule 97: 1010307ed102d16b, Class:  9, CF:  1, Len: 12, Fitness_tra: 3
