------Generation 0------
Rule  1: 7771ca1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 274721b2b2, Class:  1, CF:0.978054, Len: 10, Fitness_tra: 0
Rule 72: 48b4132721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1117d12b27, Class:  1, CF:0.844168, Len: 10, Fitness_tra: 0
Rule 74: bbbb2174bb, Class:  1, CF:0.993887, Len: 10, Fitness_tra: 0
Rule 75: 74bb164577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b271d2744, Class:  1, CF:0.998158, Len: 10, Fitness_tra: 0
Rule 77: 72718142b2, Class:  1, CF:0.996603, Len: 10, Fitness_tra: 0
Rule 78: 7771ca1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 447b8ab147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 27172a1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 41b1ce7bb1, Class:  1, CF:0.884276, Len: 10, Fitness_tra: -488
Rule 82: 1147197174, Class:  1, CF:0.817525, Len: 10, Fitness_tra: -2107
Rule 83: 427181bb4b, Class:  1, CF:0.991258, Len: 10, Fitness_tra: 2
Rule 84: 24471fb7b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 12b451771b, Class:  1, CF:0.462948, Len: 10, Fitness_tra: 0
Rule 86: 42472a1277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 442211414b, Class:  1, CF:0.857351, Len: 10, Fitness_tra: 0
Rule 88: 171bc64174, Class:  1, CF:0.972517, Len: 10, Fitness_tra: 0
Rule 89: 41b11a1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 90: 74415a1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 114251d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb72ca6478, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4321167111, Class:  1, CF:0.876731, Len: 10, Fitness_tra: -53
Rule 94: b2141362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b227812127, Class:  1, CF:0.986019, Len: 10, Fitness_tra: 0
Rule 96: 14bb164517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b716b7d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b827837111, Class:  0, CF:0.93065, Len: 10, Fitness_tra: 0
Rule 99: 4d72014712, Class:  1, CF:0.916928, Len:  9, Fitness_tra: 0
Rule100: 88141b7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.5939
------Result------
Miss_rate(tra)	:71.5939
Miss_rate(tst)	:71.6636
ARL				:9.98718

------Generation 7------
Rule  1: 1814117b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 512
Rule  2: b271131b12, Class:  0, CF:0.74095, Len: 10, Fitness_tra: 205
Rule  3: 1c1b15b7b4, Class:  0, CF:0.671267, Len: 10, Fitness_tra: 183
Rule  4: 1247554711, Class:  0, CF:0.799592, Len: 10, Fitness_tra: 190
Rule  5: 1514177711, Class:  0, CF:0.989483, Len: 10, Fitness_tra: 58
Rule  6: 121451211b, Class:  0, CF:0.751266, Len: 10, Fitness_tra: 184
Rule  7: 71111621b4, Class:  0, CF:0.40994, Len: 10, Fitness_tra: 0
Rule  8: 7514851112, Class:  0, CF:0.866952, Len: 10, Fitness_tra: 18
Rule  9: 147b131477, Class:  0, CF:0.70103, Len: 10, Fitness_tra: 12
Rule 10: 1224452741, Class:  0, CF:0.539734, Len: 10, Fitness_tra: 2
Rule 11: 21712a77b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: b2111362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 427bc31147, Class:  1, CF:0.996668, Len: 10, Fitness_tra: 1
Rule 14: 2242834222, Class:  1, CF:0.999221, Len: 10, Fitness_tra: 1
Rule 15: 74271314bb, Class:  0, CF:0.808782, Len: 10, Fitness_tra: 1
Rule 16: b2b731b714, Class:  1, CF:0.761434, Len: 10, Fitness_tra: -160
Rule 17: bd12114112, Class:  1, CF:0.311152, Len: 10, Fitness_tra: 1
Rule 18: 71b113b7b7, Class:  0, CF:0.268425, Len: 10, Fitness_tra: 0
Rule 19: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4444114172, Class:  1, CF:0.870249, Len: 10, Fitness_tra: 0
Rule 21: 24bb214471, Class:  1, CF:0.957649, Len: 10, Fitness_tra: 0
Rule 22: 14b7812172, Class:  1, CF:0.931013, Len: 10, Fitness_tra: -6
Rule 23: 12225327b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 42b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b22b29b422, Class:  1, CF:0.988868, Len: 10, Fitness_tra: 0
Rule 26: 77bb1e4417, Class:  1, CF:0.990913, Len: 10, Fitness_tra: 0
Rule 27: 277b424142, Class:  1, CF:0.993873, Len: 10, Fitness_tra: 0
Rule 28: 4c72ce4141, Class:  1, CF:0.816541, Len: 10, Fitness_tra: 0
Rule 29: 1247112b44, Class:  1, CF:0.0304366, Len: 10, Fitness_tra: 0
Rule 30: 7bb88621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 427b192742, Class:  1, CF:0.976169, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4144c1b277, Class:  1, CF:0.995742, Len: 10, Fitness_tra: 0
Rule 34: bb4b8174bb, Class:  1, CF:0.998436, Len: 10, Fitness_tra: 0
Rule 35: 2422c62127, Class:  1, CF:0.909077, Len: 10, Fitness_tra: 0
Rule 36: b2b25f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1224512bb2, Class:  1, CF:0.0955216, Len: 10, Fitness_tra: 0
Rule 38: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b1118a7421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 71448e277b, Class:  1, CF:0.685552, Len: 10, Fitness_tra: 0
Rule 41: 2747864b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21242371bb, Class:  1, CF:0.455062, Len: 10, Fitness_tra: 0
Rule 43: 2b423321bb, Class:  1, CF:0.459041, Len: 10, Fitness_tra: 0
Rule 44: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cb2ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b789b271, Class:  1, CF:0.89853, Len: 10, Fitness_tra: 0
Rule 47: 41b223b772, Class:  1, CF:0.153636, Len: 10, Fitness_tra: 0
Rule 48: 4b71134217, Class:  1, CF:0.397772, Len: 10, Fitness_tra: 0
Rule 49: b414c87b47, Class:  1, CF:0.931336, Len: 10, Fitness_tra: -86
Rule 50: 21bb212271, Class:  1, CF:0.977003, Len: 10, Fitness_tra: -1
Rule 51: 1b72ca1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bbb4a61724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b74272bbb1, Class:  1, CF:0.819701, Len: 10, Fitness_tra: -56
Rule 54: 42b2462722, Class:  0, CF:0.994553, Len: 10, Fitness_tra: 0
Rule 55: 27218e4414, Class:  1, CF:0.999752, Len: 10, Fitness_tra: 4
Rule 56: bc24297b22, Class:  1, CF:0.800221, Len: 10, Fitness_tra: 0
Rule 57: b512817477, Class:  1, CF:0.773333, Len: 10, Fitness_tra: 0
Rule 58: 28b7132111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 4d722e4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.811087, Len: 10, Fitness_tra: 0
Rule 61: 2124162bbb, Class:  0, CF:0.9906, Len: 10, Fitness_tra: 0
Rule 62: 45722d4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 27423a2b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 24728f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b727867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1bb2142b7, Class:  1, CF:0.977975, Len: 10, Fitness_tra: 0
Rule 67: 4142f12224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 414bce4b72, Class:  1, CF:0.987552, Len: 10, Fitness_tra: 0
Rule 69: 727bc31b22, Class:  1, CF:0.80744, Len: 10, Fitness_tra: 0
Rule 70: 78bb161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 274721b2b2, Class:  1, CF:0.978054, Len: 10, Fitness_tra: 0
Rule 72: 48b4132721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1117d12b27, Class:  1, CF:0.844168, Len: 10, Fitness_tra: 0
Rule 74: bbbb2174bb, Class:  1, CF:0.993887, Len: 10, Fitness_tra: 0
Rule 75: 74bb164577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b271d2744, Class:  1, CF:0.998158, Len: 10, Fitness_tra: 0
Rule 77: 72718142b2, Class:  1, CF:0.996603, Len: 10, Fitness_tra: 0
Rule 78: 7771ca1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 447b8ab147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 27172a1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 41b1ce7bb1, Class:  1, CF:0.884276, Len: 10, Fitness_tra: -488
Rule 82: 1147197174, Class:  1, CF:0.817525, Len: 10, Fitness_tra: -2107
Rule 83: 427181bb4b, Class:  1, CF:0.991258, Len: 10, Fitness_tra: 2
Rule 84: 24471fb7b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 12b451771b, Class:  1, CF:0.462948, Len: 10, Fitness_tra: 0
Rule 86: 42472a1277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 442211414b, Class:  1, CF:0.857351, Len: 10, Fitness_tra: 0
Rule 88: 171bc64174, Class:  1, CF:0.972517, Len: 10, Fitness_tra: 0
Rule 89: 41b11a1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 90: 74415a1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 114251d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb72ca6478, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4321167111, Class:  1, CF:0.876731, Len: 10, Fitness_tra: -53
Rule 94: b2141362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b227812127, Class:  1, CF:0.986019, Len: 10, Fitness_tra: 0
Rule 96: 14bb164517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b716b7d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b827837111, Class:  0, CF:0.93065, Len: 10, Fitness_tra: 0
Rule 99: 4d72014712, Class:  1, CF:0.916928, Len:  9, Fitness_tra: 0
Rule100: 88141b7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.5939
------Result------
Miss_rate(tra)	:71.5939
Miss_rate(tst)	:71.6636
ARL				:9.98718

------Generation 8------
Rule  1: 1814117b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 512
Rule  2: b271131b12, Class:  0, CF:0.74095, Len: 10, Fitness_tra: 205
Rule  3: 1c1b15b7b4, Class:  0, CF:0.671267, Len: 10, Fitness_tra: 183
Rule  4: 1247554711, Class:  0, CF:0.799592, Len: 10, Fitness_tra: 190
Rule  5: 1514177711, Class:  0, CF:0.989483, Len: 10, Fitness_tra: 58
Rule  6: 121451211b, Class:  0, CF:0.751266, Len: 10, Fitness_tra: 184
Rule  7: 71111621b4, Class:  0, CF:0.40994, Len: 10, Fitness_tra: 0
Rule  8: 7514851112, Class:  0, CF:0.866952, Len: 10, Fitness_tra: 18
Rule  9: 147b131477, Class:  0, CF:0.70103, Len: 10, Fitness_tra: 12
Rule 10: 1224452741, Class:  0, CF:0.539734, Len: 10, Fitness_tra: 2
Rule 11: 21712a77b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: b2111362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 427bc31147, Class:  1, CF:0.996668, Len: 10, Fitness_tra: 1
Rule 14: 2242834222, Class:  1, CF:0.999221, Len: 10, Fitness_tra: 1
Rule 15: 74271314bb, Class:  0, CF:0.808782, Len: 10, Fitness_tra: 1
Rule 16: b2b731b714, Class:  1, CF:0.761434, Len: 10, Fitness_tra: -160
Rule 17: bd12114112, Class:  1, CF:0.311152, Len: 10, Fitness_tra: 1
Rule 18: 71b113b7b7, Class:  0, CF:0.268425, Len: 10, Fitness_tra: 0
Rule 19: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4444114172, Class:  1, CF:0.870249, Len: 10, Fitness_tra: 0
Rule 21: 24bb214471, Class:  1, CF:0.957649, Len: 10, Fitness_tra: 0
Rule 22: 14b7812172, Class:  1, CF:0.931013, Len: 10, Fitness_tra: -6
Rule 23: 12225327b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 42b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b22b29b422, Class:  1, CF:0.988868, Len: 10, Fitness_tra: 0
Rule 26: 77bb1e4417, Class:  1, CF:0.990913, Len: 10, Fitness_tra: 0
Rule 27: 277b424142, Class:  1, CF:0.993873, Len: 10, Fitness_tra: 0
Rule 28: 4c72ce4141, Class:  1, CF:0.816541, Len: 10, Fitness_tra: 0
Rule 29: 1247112b44, Class:  1, CF:0.0304366, Len: 10, Fitness_tra: 0
Rule 30: 7bb88621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 427b192742, Class:  1, CF:0.976169, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4144c1b277, Class:  1, CF:0.995742, Len: 10, Fitness_tra: 0
Rule 34: bb4b8174bb, Class:  1, CF:0.998436, Len: 10, Fitness_tra: 0
Rule 35: 2422c62127, Class:  1, CF:0.909077, Len: 10, Fitness_tra: 0
Rule 36: b2b25f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1224512bb2, Class:  1, CF:0.0955216, Len: 10, Fitness_tra: 0
Rule 38: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b1118a7421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 71448e277b, Class:  1, CF:0.685552, Len: 10, Fitness_tra: 0
Rule 41: 2747864b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21242371bb, Class:  1, CF:0.455062, Len: 10, Fitness_tra: 0
Rule 43: 2b423321bb, Class:  1, CF:0.459041, Len: 10, Fitness_tra: 0
Rule 44: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cb2ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b789b271, Class:  1, CF:0.89853, Len: 10, Fitness_tra: 0
Rule 47: 41b223b772, Class:  1, CF:0.153636, Len: 10, Fitness_tra: 0
Rule 48: 4b71134217, Class:  1, CF:0.397772, Len: 10, Fitness_tra: 0
Rule 49: b414c87b47, Class:  1, CF:0.931336, Len: 10, Fitness_tra: -86
Rule 50: 21bb212271, Class:  1, CF:0.977003, Len: 10, Fitness_tra: -1
Rule 51: 1b72ca1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bbb4a61724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b74272bbb1, Class:  1, CF:0.819701, Len: 10, Fitness_tra: -56
Rule 54: 42b2462722, Class:  0, CF:0.994553, Len: 10, Fitness_tra: 0
Rule 55: 27218e4414, Class:  1, CF:0.999752, Len: 10, Fitness_tra: 4
Rule 56: bc24297b22, Class:  1, CF:0.800221, Len: 10, Fitness_tra: 0
Rule 57: b512817477, Class:  1, CF:0.773333, Len: 10, Fitness_tra: 0
Rule 58: 28b7132111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 4d722e4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.811087, Len: 10, Fitness_tra: 0
Rule 61: 2124162bbb, Class:  0, CF:0.9906, Len: 10, Fitness_tra: 0
Rule 62: 45722d4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 27423a2b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 24728f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b727867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1bb2142b7, Class:  1, CF:0.977975, Len: 10, Fitness_tra: 0
Rule 67: 4142f12224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 414bce4b72, Class:  1, CF:0.987552, Len: 10, Fitness_tra: 0
Rule 69: 727bc31b22, Class:  1, CF:0.80744, Len: 10, Fitness_tra: 0
Rule 70: 78bb161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 274721b2b2, Class:  1, CF:0.978054, Len: 10, Fitness_tra: 0
Rule 72: 48b4132721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1117d12b27, Class:  1, CF:0.844168, Len: 10, Fitness_tra: 0
Rule 74: bbbb2174bb, Class:  1, CF:0.993887, Len: 10, Fitness_tra: 0
Rule 75: 74bb164577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b271d2744, Class:  1, CF:0.998158, Len: 10, Fitness_tra: 0
Rule 77: 72718142b2, Class:  1, CF:0.996603, Len: 10, Fitness_tra: 0
Rule 78: 7771ca1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 447b8ab147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 27172a1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 41b1ce7bb1, Class:  1, CF:0.884276, Len: 10, Fitness_tra: -488
Rule 82: 1147197174, Class:  1, CF:0.817525, Len: 10, Fitness_tra: -2107
Rule 83: 427181bb4b, Class:  1, CF:0.991258, Len: 10, Fitness_tra: 2
Rule 84: 24471fb7b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 85: 12b451771b, Class:  1, CF:0.462948, Len: 10, Fitness_tra: 0
Rule 86: 42472a1277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 87: 442211414b, Class:  1, CF:0.857351, Len: 10, Fitness_tra: 0
Rule 88: 171bc64174, Class:  1, CF:0.972517, Len: 10, Fitness_tra: 0
Rule 89: 41b11a1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 90: 74415a1412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 114251d211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: bb72ca6478, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4321167111, Class:  1, CF:0.876731, Len: 10, Fitness_tra: -53
Rule 94: b2141362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: b227812127, Class:  1, CF:0.986019, Len: 10, Fitness_tra: 0
Rule 96: 14bb164517, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 42b716b7d7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b827837111, Class:  0, CF:0.93065, Len: 10, Fitness_tra: 0
Rule 99: 4d72014712, Class:  1, CF:0.916928, Len:  9, Fitness_tra: 0
Rule100: 88141b7b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.5939
------Result------
Miss_rate(tra)	:71.5939
Miss_rate(tst)	:71.6636
ARL				:9.98718

------Generation 9------
Rule  1: 1814117b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 512
Rule  2: b271131b12, Class:  0, CF:0.74095, Len: 10, Fitness_tra: 205
Rule  3: 1c1b15b7b4, Class:  0, CF:0.671267, Len: 10, Fitness_tra: 183
Rule  4: 1247554711, Class:  0, CF:0.799592, Len: 10, Fitness_tra: 190
Rule  5: 1514177711, Class:  0, CF:0.989483, Len: 10, Fitness_tra: 58
Rule  6: 121451211b, Class:  0, CF:0.751266, Len: 10, Fitness_tra: 184
Rule  7: 71111621b4, Class:  0, CF:0.40994, Len: 10, Fitness_tra: 0
Rule  8: 7514851112, Class:  0, CF:0.866952, Len: 10, Fitness_tra: 18
Rule  9: 147b131477, Class:  0, CF:0.70103, Len: 10, Fitness_tra: 12
Rule 10: 1224452741, Class:  0, CF:0.539734, Len: 10, Fitness_tra: 2
Rule 11: 21712a77b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: b2111362b8, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 13: 427bc31147, Class:  1, CF:0.996668, Len: 10, Fitness_tra: 1
Rule 14: 2242834222, Class:  1, CF:0.999221, Len: 10, Fitness_tra: 1
Rule 15: 74271314bb, Class:  0, CF:0.808782, Len: 10, Fitness_tra: 1
Rule 16: b2b731b714, Class:  1, CF:0.761434, Len: 10, Fitness_tra: -160
Rule 17: bd12114112, Class:  1, CF:0.311152, Len: 10, Fitness_tra: 1
Rule 18: 71b113b7b7, Class:  0, CF:0.268425, Len: 10, Fitness_tra: 0
Rule 19: 4214537b24, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 4444114172, Class:  1, CF:0.870249, Len: 10, Fitness_tra: 0
Rule 21: 24bb214471, Class:  1, CF:0.957649, Len: 10, Fitness_tra: 0
Rule 22: 14b7812172, Class:  1, CF:0.931013, Len: 10, Fitness_tra: -6
Rule 23: 12225327b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 42b7862b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: b22b29b422, Class:  1, CF:0.988868, Len: 10, Fitness_tra: 0
Rule 26: 77bb1e4417, Class:  1, CF:0.990913, Len: 10, Fitness_tra: 0
Rule 27: 277b424142, Class:  1, CF:0.993873, Len: 10, Fitness_tra: 0
Rule 28: 4c72ce4141, Class:  1, CF:0.816541, Len: 10, Fitness_tra: 0
Rule 29: 1247112b44, Class:  1, CF:0.0304366, Len: 10, Fitness_tra: 0
Rule 30: 7bb88621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 427b192742, Class:  1, CF:0.976169, Len: 10, Fitness_tra: 0
Rule 32: 47b75a1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4144c1b277, Class:  1, CF:0.995742, Len: 10, Fitness_tra: 0
Rule 34: bb4b8174bb, Class:  1, CF:0.998436, Len: 10, Fitness_tra: 0
Rule 35: 2422c62127, Class:  1, CF:0.909077, Len: 10, Fitness_tra: 0
Rule 36: b2b25f7b47, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 1224512bb2, Class:  1, CF:0.0955216, Len: 10, Fitness_tra: 0
Rule 38: b2428621b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: b1118a7421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 71448e277b, Class:  1, CF:0.685552, Len: 10, Fitness_tra: 0
Rule 41: 2747864b21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 21242371bb, Class:  1, CF:0.455062, Len: 10, Fitness_tra: 0
Rule 43: 2b423321bb, Class:  1, CF:0.459041, Len: 10, Fitness_tra: 0
Rule 44: 74bb534411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 1cb2ca1b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: b2b789b271, Class:  1, CF:0.89853, Len: 10, Fitness_tra: 0
Rule 47: 41b223b772, Class:  1, CF:0.153636, Len: 10, Fitness_tra: 0
Rule 48: 4b71134217, Class:  1, CF:0.397772, Len: 10, Fitness_tra: 0
Rule 49: b414c87b47, Class:  1, CF:0.931336, Len: 10, Fitness_tra: -86
Rule 50: 21bb212271, Class:  1, CF:0.977003, Len: 10, Fitness_tra: -1
Rule 51: 1b72ca1774, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: bbb4a61724, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b74272bbb1, Class:  1, CF:0.819701, Len: 10, Fitness_tra: -56
Rule 54: 42b2462722, Class:  0, CF:0.994553, Len: 10, Fitness_tra: 0
Rule 55: 27218e4414, Class:  1, CF:0.999752, Len: 10, Fitness_tra: 4
Rule 56: bc24297b22, Class:  1, CF:0.800221, Len: 10, Fitness_tra: 0
Rule 57: b512817477, Class:  1, CF:0.773333, Len: 10, Fitness_tra: 0
Rule 58: 28b7132111, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 59: 4d722e4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 60: 71271127b4, Class:  1, CF:0.811087, Len: 10, Fitness_tra: 0
Rule 61: 2124162bbb, Class:  0, CF:0.9906, Len: 10, Fitness_tra: 0
Rule 62: 45722d4bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: 27423a2b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 64: 24728f1114, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: b727867127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: b1bb2142b7, Class:  1, CF:0.977975, Len: 10, Fitness_tra: 0
Rule 67: 4142f12224, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 414bce4b72, Class:  1, CF:0.987552, Len: 10, Fitness_tra: 0
Rule 69: 727bc31b22, Class:  1, CF:0.80744, Len: 10, Fitness_tra: 0
Rule 70: 78bb161717, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 274721b2b2, Class:  1, CF:0.978054, Len: 10, Fitness_tra: 0
Rule 72: 48b4132721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 73: 1117d12b27, Class:  1, CF:0.844168, Len: 10, Fitness_tra: 0
Rule 74: bbbb2174bb, Class:  1, CF:0.993887, Len: 10, Fitness_tra: 0
Rule 75: 74bb164577, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b271d2744, Class:  1, CF:0.998158, Len: 10, Fitness_tra: 0
Rule 77: 72718142b2, Class:  1, CF:0.996603, Len: 10, Fitness_tra: 0
Rule 78: 7771ca1472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 447b8ab147, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 27172a1222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 41b1ce7bb1, Class:  1, CF:0.884276, Len: 10, Fitness_tra: -488
Rule 82: 1147197174, Class:  1, CF:0.817525, Len: 10, Fitness_tra: -2107
Rule 83: 427181bb4b, Class:  1, CF:0.991258, Len: 10, Fitness_tra: 2
Rule 84: 24471fb7b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
