------Generation 0------
Rule  1: b2bb814221, Class:  1, CF:0.979545, Len: 10, Fitness_tra: 0
Rule 71: 224bff4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2142197221, Class:  1, CF:0.997866, Len: 10, Fitness_tra: 0
Rule 73: 444b5922b4, Class:  1, CF:0.905787, Len: 10, Fitness_tra: 0
Rule 74: 251b1a2477, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 221b2e2144, Class:  1, CF:0.892526, Len: 10, Fitness_tra: 0
Rule 76: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 17b7232277, Class:  1, CF:0.460684, Len: 10, Fitness_tra: 0
Rule 78: 48b71e41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b272134721, Class:  0, CF:0.590578, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241594717, Class:  1, CF:0.978449, Len: 10, Fitness_tra: 0
Rule 82: 222b457444, Class:  1, CF:0.985266, Len: 10, Fitness_tra: 0
Rule 83: b47b1322b7, Class:  0, CF:0.624082, Len: 10, Fitness_tra: 0
Rule 84: 74b2117b11, Class:  1, CF:0.4705, Len: 10, Fitness_tra: -30
Rule 85: 42b1211177, Class:  1, CF:0.90117, Len: 10, Fitness_tra: -1540
Rule 86: 4117c1174b, Class:  1, CF:0.919146, Len: 10, Fitness_tra: -8
Rule 87: 4b1b2eb742, Class:  1, CF:0.99631, Len: 10, Fitness_tra: 0
Rule 88: 122211b241, Class:  1, CF:0.986976, Len: 10, Fitness_tra: 1
Rule 89: 1c411d2771, Class:  1, CF:0.900143, Len: 10, Fitness_tra: 0
Rule 90: 2247214447, Class:  1, CF:0.994637, Len: 10, Fitness_tra: 0
Rule 91: b117fa2124, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: e271ce2713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b15159b41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 43b153074b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b2111a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 96: 15b7150441, Class:  0, CF:  1, Len:  9, Fitness_tra: 94
Rule 97: 75bb554177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4572de4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: ba1bf17b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b712c1b47b, Class:  1, CF:0.984509, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.0305
------Result------
Miss_rate(tra)	:34.0305
Miss_rate(tst)	:38.9397
ARL				:9.87209

------Generation 7------
Rule  1: b2171e1b11, Class:  0, CF:0.306648, Len: 10, Fitness_tra: 2553
Rule  2: 11172e47b1, Class:  0, CF:0.55508, Len: 10, Fitness_tra: 227
Rule  3: 437133114b, Class:  0, CF:0.133373, Len: 10, Fitness_tra: 130
Rule  4: 1272851117, Class:  0, CF:0.13162, Len: 10, Fitness_tra: 187
Rule  5: 151415b441, Class:  0, CF:0.97935, Len: 10, Fitness_tra: 11
Rule  6: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: b511117b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  8: 1714fa7bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 11
Rule  9: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 10: 214b13141b, Class:  0, CF:0.0575503, Len: 10, Fitness_tra: 1
Rule 11: 1444261474, Class:  0, CF:0.996826, Len: 10, Fitness_tra: 0
Rule 12: 124159b412, Class:  1, CF:0.980683, Len: 10, Fitness_tra: 1
Rule 13: 7cb1164217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: b447114214, Class:  1, CF:0.976341, Len: 10, Fitness_tra: 0
Rule 15: 1217fa7b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 19b1c62a21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 49b1212421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 1871252b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 1c27294721, Class:  0, CF:0.453818, Len: 10, Fitness_tra: 0
Rule 21: b1b786212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7b1b1a442b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 1714f3bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 24b1497bbb, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 0
Rule 25: b2bb814221, Class:  1, CF:0.979545, Len: 10, Fitness_tra: 0
Rule 26: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4442167727, Class:  0, CF:0.998168, Len: 10, Fitness_tra: 0
Rule 29: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 741b1644bb, Class:  0, CF:0.976022, Len: 10, Fitness_tra: 0
Rule 31: 77b7554247, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 0
Rule 32: 4542c12144, Class:  1, CF:0.997088, Len: 10, Fitness_tra: 0
Rule 33: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b17459b41b, Class:  1, CF:0.990012, Len: 10, Fitness_tra: 0
Rule 37: c0505d036d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b7162422, Class:  0, CF:0.996792, Len: 10, Fitness_tra: 0
Rule 39: bcb781414b, Class:  1, CF:0.906084, Len: 10, Fitness_tra: 0
Rule 40: 414413741b, Class:  1, CF:0.0316681, Len: 10, Fitness_tra: 0
Rule 41: 21124e21b2, Class:  1, CF:0.683699, Len: 10, Fitness_tra: 0
Rule 42: 477b51b714, Class:  1, CF:0.994281, Len: 10, Fitness_tra: 0
Rule 43: b5b721474b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 474b5142bb, Class:  1, CF:0.997861, Len: 10, Fitness_tra: 0
Rule 45: 7142812b72, Class:  1, CF:0.97201, Len: 10, Fitness_tra: 0
Rule 46: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4424c37712, Class:  1, CF:0.792063, Len: 10, Fitness_tra: 0
Rule 48: 2227897742, Class:  1, CF:0.970325, Len: 10, Fitness_tra: 0
Rule 49: 2124154b7b, Class:  1, CF:0.798024, Len: 10, Fitness_tra: 0
Rule 50: 1442514b24, Class:  1, CF:0.726198, Len: 10, Fitness_tra: 0
Rule 51: 4274c57724, Class:  1, CF:0.974341, Len: 10, Fitness_tra: 0
Rule 52: b712c14442, Class:  1, CF:0.989858, Len: 10, Fitness_tra: 0
Rule 53: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 42bbd14442, Class:  1, CF:0.99347, Len: 10, Fitness_tra: 0
Rule 56: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 72145e2144, Class:  1, CF:0.89806, Len: 10, Fitness_tra: 0
Rule 58: 1172c92247, Class:  1, CF:0.957589, Len: 10, Fitness_tra: 0
Rule 59: 2712de1b11, Class:  1, CF:0.246703, Len: 10, Fitness_tra: 0
Rule 60: 47bb29b74b, Class:  1, CF:0.98756, Len: 10, Fitness_tra: 0
Rule 61: 4244c31b1b, Class:  1, CF:0.890286, Len: 10, Fitness_tra: 0
Rule 62: 2b71ce2717, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 63: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bb242674bb, Class:  0, CF:0.940354, Len: 10, Fitness_tra: 0
Rule 67: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 744b1142b2, Class:  1, CF:0.702653, Len: 10, Fitness_tra: 0
Rule 69: 7244892721, Class:  1, CF:0.516973, Len: 10, Fitness_tra: 0
Rule 70: b44415b77b, Class:  1, CF:0.878365, Len: 10, Fitness_tra: 0
Rule 71: 224bff4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2142197221, Class:  1, CF:0.997866, Len: 10, Fitness_tra: 0
Rule 73: 444b5922b4, Class:  1, CF:0.905787, Len: 10, Fitness_tra: 0
Rule 74: 251b1a2477, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 221b2e2144, Class:  1, CF:0.892526, Len: 10, Fitness_tra: 0
Rule 76: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 17b7232277, Class:  1, CF:0.460684, Len: 10, Fitness_tra: 0
Rule 78: 48b71e41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b272134721, Class:  0, CF:0.590578, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241594717, Class:  1, CF:0.978449, Len: 10, Fitness_tra: 0
Rule 82: 222b457444, Class:  1, CF:0.985266, Len: 10, Fitness_tra: 0
Rule 83: b47b1322b7, Class:  0, CF:0.624082, Len: 10, Fitness_tra: 0
Rule 84: 74b2117b11, Class:  1, CF:0.4705, Len: 10, Fitness_tra: -30
Rule 85: 42b1211177, Class:  1, CF:0.90117, Len: 10, Fitness_tra: -1540
Rule 86: 4117c1174b, Class:  1, CF:0.919146, Len: 10, Fitness_tra: -8
Rule 87: 4b1b2eb742, Class:  1, CF:0.99631, Len: 10, Fitness_tra: 0
Rule 88: 122211b241, Class:  1, CF:0.986976, Len: 10, Fitness_tra: 1
Rule 89: 1c411d2771, Class:  1, CF:0.900143, Len: 10, Fitness_tra: 0
Rule 90: 2247214447, Class:  1, CF:0.994637, Len: 10, Fitness_tra: 0
Rule 91: b117fa2124, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: e271ce2713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b15159b41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 43b153074b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b2111a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 96: 15b7150441, Class:  0, CF:  1, Len:  9, Fitness_tra: 94
Rule 97: 75bb554177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4572de4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: ba1bf17b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b712c1b47b, Class:  1, CF:0.984509, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.0305
------Result------
Miss_rate(tra)	:34.0305
Miss_rate(tst)	:38.9397
ARL				:9.87209

------Generation 8------
Rule  1: b2171e1b11, Class:  0, CF:0.306648, Len: 10, Fitness_tra: 2553
Rule  2: 11172e47b1, Class:  0, CF:0.55508, Len: 10, Fitness_tra: 227
Rule  3: 437133114b, Class:  0, CF:0.133373, Len: 10, Fitness_tra: 130
Rule  4: 1272851117, Class:  0, CF:0.13162, Len: 10, Fitness_tra: 187
Rule  5: 151415b441, Class:  0, CF:0.97935, Len: 10, Fitness_tra: 11
Rule  6: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: b511117b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  8: 1714fa7bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 11
Rule  9: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 10: 214b13141b, Class:  0, CF:0.0575503, Len: 10, Fitness_tra: 1
Rule 11: 1444261474, Class:  0, CF:0.996826, Len: 10, Fitness_tra: 0
Rule 12: 124159b412, Class:  1, CF:0.980683, Len: 10, Fitness_tra: 1
Rule 13: 7cb1164217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: b447114214, Class:  1, CF:0.976341, Len: 10, Fitness_tra: 0
Rule 15: 1217fa7b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 19b1c62a21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 49b1212421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 1871252b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 1c27294721, Class:  0, CF:0.453818, Len: 10, Fitness_tra: 0
Rule 21: b1b786212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7b1b1a442b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 1714f3bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 24b1497bbb, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 0
Rule 25: b2bb814221, Class:  1, CF:0.979545, Len: 10, Fitness_tra: 0
Rule 26: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4442167727, Class:  0, CF:0.998168, Len: 10, Fitness_tra: 0
Rule 29: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 741b1644bb, Class:  0, CF:0.976022, Len: 10, Fitness_tra: 0
Rule 31: 77b7554247, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 0
Rule 32: 4542c12144, Class:  1, CF:0.997088, Len: 10, Fitness_tra: 0
Rule 33: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b17459b41b, Class:  1, CF:0.990012, Len: 10, Fitness_tra: 0
Rule 37: c0505d036d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b7162422, Class:  0, CF:0.996792, Len: 10, Fitness_tra: 0
Rule 39: bcb781414b, Class:  1, CF:0.906084, Len: 10, Fitness_tra: 0
Rule 40: 414413741b, Class:  1, CF:0.0316681, Len: 10, Fitness_tra: 0
Rule 41: 21124e21b2, Class:  1, CF:0.683699, Len: 10, Fitness_tra: 0
Rule 42: 477b51b714, Class:  1, CF:0.994281, Len: 10, Fitness_tra: 0
Rule 43: b5b721474b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 474b5142bb, Class:  1, CF:0.997861, Len: 10, Fitness_tra: 0
Rule 45: 7142812b72, Class:  1, CF:0.97201, Len: 10, Fitness_tra: 0
Rule 46: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4424c37712, Class:  1, CF:0.792063, Len: 10, Fitness_tra: 0
Rule 48: 2227897742, Class:  1, CF:0.970325, Len: 10, Fitness_tra: 0
Rule 49: 2124154b7b, Class:  1, CF:0.798024, Len: 10, Fitness_tra: 0
Rule 50: 1442514b24, Class:  1, CF:0.726198, Len: 10, Fitness_tra: 0
Rule 51: 4274c57724, Class:  1, CF:0.974341, Len: 10, Fitness_tra: 0
Rule 52: b712c14442, Class:  1, CF:0.989858, Len: 10, Fitness_tra: 0
Rule 53: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 42bbd14442, Class:  1, CF:0.99347, Len: 10, Fitness_tra: 0
Rule 56: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 72145e2144, Class:  1, CF:0.89806, Len: 10, Fitness_tra: 0
Rule 58: 1172c92247, Class:  1, CF:0.957589, Len: 10, Fitness_tra: 0
Rule 59: 2712de1b11, Class:  1, CF:0.246703, Len: 10, Fitness_tra: 0
Rule 60: 47bb29b74b, Class:  1, CF:0.98756, Len: 10, Fitness_tra: 0
Rule 61: 4244c31b1b, Class:  1, CF:0.890286, Len: 10, Fitness_tra: 0
Rule 62: 2b71ce2717, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 63: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bb242674bb, Class:  0, CF:0.940354, Len: 10, Fitness_tra: 0
Rule 67: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 744b1142b2, Class:  1, CF:0.702653, Len: 10, Fitness_tra: 0
Rule 69: 7244892721, Class:  1, CF:0.516973, Len: 10, Fitness_tra: 0
Rule 70: b44415b77b, Class:  1, CF:0.878365, Len: 10, Fitness_tra: 0
Rule 71: 224bff4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2142197221, Class:  1, CF:0.997866, Len: 10, Fitness_tra: 0
Rule 73: 444b5922b4, Class:  1, CF:0.905787, Len: 10, Fitness_tra: 0
Rule 74: 251b1a2477, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 221b2e2144, Class:  1, CF:0.892526, Len: 10, Fitness_tra: 0
Rule 76: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 17b7232277, Class:  1, CF:0.460684, Len: 10, Fitness_tra: 0
Rule 78: 48b71e41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b272134721, Class:  0, CF:0.590578, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241594717, Class:  1, CF:0.978449, Len: 10, Fitness_tra: 0
Rule 82: 222b457444, Class:  1, CF:0.985266, Len: 10, Fitness_tra: 0
Rule 83: b47b1322b7, Class:  0, CF:0.624082, Len: 10, Fitness_tra: 0
Rule 84: 74b2117b11, Class:  1, CF:0.4705, Len: 10, Fitness_tra: -30
Rule 85: 42b1211177, Class:  1, CF:0.90117, Len: 10, Fitness_tra: -1540
Rule 86: 4117c1174b, Class:  1, CF:0.919146, Len: 10, Fitness_tra: -8
Rule 87: 4b1b2eb742, Class:  1, CF:0.99631, Len: 10, Fitness_tra: 0
Rule 88: 122211b241, Class:  1, CF:0.986976, Len: 10, Fitness_tra: 1
Rule 89: 1c411d2771, Class:  1, CF:0.900143, Len: 10, Fitness_tra: 0
Rule 90: 2247214447, Class:  1, CF:0.994637, Len: 10, Fitness_tra: 0
Rule 91: b117fa2124, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: e271ce2713, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b15159b41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 43b153074b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: b2111a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 96: 15b7150441, Class:  0, CF:  1, Len:  9, Fitness_tra: 94
Rule 97: 75bb554177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 4572de4171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 99: ba1bf17b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: b712c1b47b, Class:  1, CF:0.984509, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:34.0305
------Result------
Miss_rate(tra)	:34.0305
Miss_rate(tst)	:38.9397
ARL				:9.87209

------Generation 9------
Rule  1: b2171e1b11, Class:  0, CF:0.306648, Len: 10, Fitness_tra: 2553
Rule  2: 11172e47b1, Class:  0, CF:0.55508, Len: 10, Fitness_tra: 227
Rule  3: 437133114b, Class:  0, CF:0.133373, Len: 10, Fitness_tra: 130
Rule  4: 1272851117, Class:  0, CF:0.13162, Len: 10, Fitness_tra: 187
Rule  5: 151415b441, Class:  0, CF:0.97935, Len: 10, Fitness_tra: 11
Rule  6: 48b2c111b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: b511117b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  8: 1714fa7bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 11
Rule  9: 157221b71b, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule 10: 214b13141b, Class:  0, CF:0.0575503, Len: 10, Fitness_tra: 1
Rule 11: 1444261474, Class:  0, CF:0.996826, Len: 10, Fitness_tra: 0
Rule 12: 124159b412, Class:  1, CF:0.980683, Len: 10, Fitness_tra: 1
Rule 13: 7cb1164217, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 14: b447114214, Class:  1, CF:0.976341, Len: 10, Fitness_tra: 0
Rule 15: 1217fa7b44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 16: 47bb1f11b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 17: 19b1c62a21, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 18: 49b1212421, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 19: 1871252b72, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 1c27294721, Class:  0, CF:0.453818, Len: 10, Fitness_tra: 0
Rule 21: b1b786212b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 7b1b1a442b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: 1714f3bb44, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 24: 24b1497bbb, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 0
Rule 25: b2bb814221, Class:  1, CF:0.979545, Len: 10, Fitness_tra: 0
Rule 26: 12142a7472, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 27: 14b1cf2b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 4442167727, Class:  0, CF:0.998168, Len: 10, Fitness_tra: 0
Rule 29: 24b1ca1421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 741b1644bb, Class:  0, CF:0.976022, Len: 10, Fitness_tra: 0
Rule 31: 77b7554247, Class:  1, CF:0.999555, Len: 10, Fitness_tra: 0
Rule 32: 4542c12144, Class:  1, CF:0.997088, Len: 10, Fitness_tra: 0
Rule 33: 427b1a4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: b512117b7b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 42b486721b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: b17459b41b, Class:  1, CF:0.990012, Len: 10, Fitness_tra: 0
Rule 37: c0505d036d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 22b7162422, Class:  0, CF:0.996792, Len: 10, Fitness_tra: 0
Rule 39: bcb781414b, Class:  1, CF:0.906084, Len: 10, Fitness_tra: 0
Rule 40: 414413741b, Class:  1, CF:0.0316681, Len: 10, Fitness_tra: 0
Rule 41: 21124e21b2, Class:  1, CF:0.683699, Len: 10, Fitness_tra: 0
Rule 42: 477b51b714, Class:  1, CF:0.994281, Len: 10, Fitness_tra: 0
Rule 43: b5b721474b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 44: 474b5142bb, Class:  1, CF:0.997861, Len: 10, Fitness_tra: 0
Rule 45: 7142812b72, Class:  1, CF:0.97201, Len: 10, Fitness_tra: 0
Rule 46: 1b148a242b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4424c37712, Class:  1, CF:0.792063, Len: 10, Fitness_tra: 0
Rule 48: 2227897742, Class:  1, CF:0.970325, Len: 10, Fitness_tra: 0
Rule 49: 2124154b7b, Class:  1, CF:0.798024, Len: 10, Fitness_tra: 0
Rule 50: 1442514b24, Class:  1, CF:0.726198, Len: 10, Fitness_tra: 0
Rule 51: 4274c57724, Class:  1, CF:0.974341, Len: 10, Fitness_tra: 0
Rule 52: b712c14442, Class:  1, CF:0.989858, Len: 10, Fitness_tra: 0
Rule 53: bd218f1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 43bc85bb7b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 42bbd14442, Class:  1, CF:0.99347, Len: 10, Fitness_tra: 0
Rule 56: 8c00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 72145e2144, Class:  1, CF:0.89806, Len: 10, Fitness_tra: 0
Rule 58: 1172c92247, Class:  1, CF:0.957589, Len: 10, Fitness_tra: 0
Rule 59: 2712de1b11, Class:  1, CF:0.246703, Len: 10, Fitness_tra: 0
Rule 60: 47bb29b74b, Class:  1, CF:0.98756, Len: 10, Fitness_tra: 0
Rule 61: 4244c31b1b, Class:  1, CF:0.890286, Len: 10, Fitness_tra: 0
Rule 62: 2b71ce2717, Class:  1, CF:0.999193, Len: 10, Fitness_tra: 0
Rule 63: 7244564bb4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 2517aa4214, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 65: 72bb5a474b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: bb242674bb, Class:  0, CF:0.940354, Len: 10, Fitness_tra: 0
Rule 67: 457bce4174, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 744b1142b2, Class:  1, CF:0.702653, Len: 10, Fitness_tra: 0
Rule 69: 7244892721, Class:  1, CF:0.516973, Len: 10, Fitness_tra: 0
Rule 70: b44415b77b, Class:  1, CF:0.878365, Len: 10, Fitness_tra: 0
Rule 71: 224bff4b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 72: 2142197221, Class:  1, CF:0.997866, Len: 10, Fitness_tra: 0
Rule 73: 444b5922b4, Class:  1, CF:0.905787, Len: 10, Fitness_tra: 0
Rule 74: 251b1a2477, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 221b2e2144, Class:  1, CF:0.892526, Len: 10, Fitness_tra: 0
Rule 76: 1d74c3bb12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 17b7232277, Class:  1, CF:0.460684, Len: 10, Fitness_tra: 0
Rule 78: 48b71e41b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 79: b272134721, Class:  0, CF:0.590578, Len: 10, Fitness_tra: 0
Rule 80: 0000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2241594717, Class:  1, CF:0.978449, Len: 10, Fitness_tra: 0
Rule 82: 222b457444, Class:  1, CF:0.985266, Len: 10, Fitness_tra: 0
Rule 83: b47b1322b7, Class:  0, CF:0.624082, Len: 10, Fitness_tra: 0
Rule 84: 74b2117b11, Class:  1, CF:0.4705, Len: 10, Fitness_tra: -30
