------Generation 0------
Rule  1: 1244134b21, Class:  0, CF:0.290507, Len: 10, Fitness_tra: 0
Rule 72: 72472e7741, Class:  1, CF:0.926149, Len: 10, Fitness_tra: 0
Rule 73: 7744434442, Class:  1, CF:0.13564, Len: 10, Fitness_tra: 0
Rule 74: 447bce2bb1, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 75: 4721114b24, Class:  1, CF:0.943332, Len: 10, Fitness_tra: 0
Rule 76: b2772f1177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 47428a2bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4174d31247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21b7c62127, Class:  1, CF:0.960262, Len: 10, Fitness_tra: 0
Rule 80: 441216777b, Class:  0, CF:0.957349, Len: 10, Fitness_tra: 0
Rule 81: 217bfa7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b14b231174, Class:  1, CF:0.104459, Len: 10, Fitness_tra: 0
Rule 83: 274281477b, Class:  1, CF:0.994037, Len: 10, Fitness_tra: 0
Rule 84: b47b867421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bc11ceb7b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule 86: 742bc11711, Class:  1, CF:0.921597, Len: 10, Fitness_tra: -1847
Rule 87: 1417192744, Class:  1, CF:0.758178, Len: 10, Fitness_tra: -46
Rule 88: 1c42c17442, Class:  1, CF:0.987767, Len: 10, Fitness_tra: 0
Rule 89: 74b159227b, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 3
Rule 90: 117481b42b, Class:  1, CF:0.98931, Len: 10, Fitness_tra: 0
Rule 91: 91b111b432, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 1342131e42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2db71e2171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b4428394b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4db41113b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 225
Rule 96: 2a4c1a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b411d611bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 477b5e4241, Class:  1, CF:0.998975, Len: 10, Fitness_tra: 0
Rule 99: 7822111bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule100: b4422e71b4, Class:  1, CF:0.515215, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.3655
------Result------
Miss_rate(tra)	:44.3655
Miss_rate(tst)	:45.8867
ARL				:9.80247

------Generation 8------
Rule  1: b000a04002, Class:  0, CF:  1, Len:  4, Fitness_tra: 1392
Rule  2: 111b89b71b, Class:  0, CF:0.042528, Len: 10, Fitness_tra: 859
Rule  3: 184b25b111, Class:  0, CF:0.941268, Len: 10, Fitness_tra: 92
Rule  4: 1414131b42, Class:  0, CF:0.485845, Len: 10, Fitness_tra: 40
Rule  5: 72bb291bb2, Class:  0, CF:0.999994, Len: 10, Fitness_tra: 34
Rule  6: b822411bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: bdb11e1742, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  8: 12441171b4, Class:  0, CF:0.212546, Len: 10, Fitness_tra: 10
Rule  9: b442661114, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 8
Rule 10: 75b215147a, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 2a411a2b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 4db21e137a, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 1244134b21, Class:  0, CF:0.290507, Len: 10, Fitness_tra: 0
Rule 14: 4277117214, Class:  1, CF:0.992299, Len: 10, Fitness_tra: 2
Rule 15: 1d4119b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 2527292741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 412143b247, Class:  1, CF:0.965025, Len: 10, Fitness_tra: 1
Rule 18: bd472e1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: b1418e2b47, Class:  1, CF:0.994809, Len: 10, Fitness_tra: 1
Rule 20: 1812c14b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 1141c12b22, Class:  1, CF:0.984827, Len: 10, Fitness_tra: 0
Rule 22: 7721114bc4, Class:  1, CF:0.979978, Len: 10, Fitness_tra: 1
Rule 23: 4271162471, Class:  0, CF:0.85998, Len: 10, Fitness_tra: 1
Rule 24: 21b11ab44b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b117cf4442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bbbb8fb1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 124bce2bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: b41b834412, Class:  1, CF:0.703954, Len: 10, Fitness_tra: 0
Rule 29: 4522c34121, Class:  1, CF:0.999437, Len: 10, Fitness_tra: 0
Rule 30: 477bceb24b, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 31: 71b41171b2, Class:  1, CF:0.86289, Len: 10, Fitness_tra: 0
Rule 32: 421bc9b222, Class:  1, CF:0.960212, Len: 10, Fitness_tra: 0
Rule 33: 2412d611bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 117156b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b4212224, Class:  1, CF:0.995423, Len: 10, Fitness_tra: 0
Rule 36: 112231b217, Class:  1, CF:0.902646, Len: 10, Fitness_tra: -2
Rule 37: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: 71b4114172, Class:  1, CF:0.935591, Len: 10, Fitness_tra: 0
Rule 39: 7747134277, Class:  0, CF:0.162559, Len: 10, Fitness_tra: 0
Rule 40: 1141df1bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4717162174, Class:  0, CF:0.57148, Len: 10, Fitness_tra: 0
Rule 42: b4b7a344b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 42b4117b27, Class:  1, CF:0.540619, Len: 10, Fitness_tra: 0
Rule 44: bc142ab22b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 11278324b2, Class:  1, CF:0.576923, Len: 10, Fitness_tra: 0
Rule 46: b424534b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bcbc63724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b12b11b174, Class:  1, CF:0.912757, Len: 10, Fitness_tra: -1
Rule 49: b2112a2412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 22215a172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7c2711714b, Class:  1, CF:0.833265, Len: 10, Fitness_tra: 0
Rule 52: 14b229222b, Class:  1, CF:0.971328, Len:  0, Fitness_tra: 0
Rule 53: 471b11bb27, Class:  1, CF:0.886183, Len: 10, Fitness_tra: 0
Rule 54: 22245a114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2117c9bbbb, Class:  0, CF:0.992732, Len: 10, Fitness_tra: 5
Rule 56: b24281b714, Class:  1, CF:0.970308, Len: 10, Fitness_tra: 0
Rule 57: 144b25444b, Class:  1, CF:0.943896, Len: 10, Fitness_tra: 0
Rule 58: 1b12c64247, Class:  1, CF:0.946216, Len: 10, Fitness_tra: 0
Rule 59: 141bc37b42, Class:  1, CF:0.780591, Len: 10, Fitness_tra: 0
Rule 60: 47221a1414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 41715347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4174812177, Class:  1, CF:0.991385, Len: 10, Fitness_tra: 0
Rule 63: b2118924b4, Class:  1, CF:0.972007, Len: 10, Fitness_tra: 0
Rule 64: 2424794274, Class:  1, CF:0.974273, Len: 10, Fitness_tra: 0
Rule 65: 227283721b, Class:  1, CF:0.887039, Len: 10, Fitness_tra: 0
Rule 66: 21212e7b27, Class:  1, CF:0.987403, Len: 10, Fitness_tra: 0
Rule 67: 24442122bb, Class:  1, CF:0.955087, Len: 10, Fitness_tra: 0
Rule 68: b71b18b227, Class:  1, CF:0.988914, Len: 10, Fitness_tra: -1
Rule 69: 77748f4b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b572414b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7c4429b724, Class:  1, CF:0.921096, Len: 10, Fitness_tra: 0
Rule 72: 72472e7741, Class:  1, CF:0.926149, Len: 10, Fitness_tra: 0
Rule 73: 7744434442, Class:  1, CF:0.13564, Len: 10, Fitness_tra: 0
Rule 74: 447bce2bb1, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 75: 4721114b24, Class:  1, CF:0.943332, Len: 10, Fitness_tra: 0
Rule 76: b2772f1177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 47428a2bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4174d31247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21b7c62127, Class:  1, CF:0.960262, Len: 10, Fitness_tra: 0
Rule 80: 441216777b, Class:  0, CF:0.957349, Len: 10, Fitness_tra: 0
Rule 81: 217bfa7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b14b231174, Class:  1, CF:0.104459, Len: 10, Fitness_tra: 0
Rule 83: 274281477b, Class:  1, CF:0.994037, Len: 10, Fitness_tra: 0
Rule 84: b47b867421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bc11ceb7b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule 86: 742bc11711, Class:  1, CF:0.921597, Len: 10, Fitness_tra: -1847
Rule 87: 1417192744, Class:  1, CF:0.758178, Len: 10, Fitness_tra: -46
Rule 88: 1c42c17442, Class:  1, CF:0.987767, Len: 10, Fitness_tra: 0
Rule 89: 74b159227b, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 3
Rule 90: 117481b42b, Class:  1, CF:0.98931, Len: 10, Fitness_tra: 0
Rule 91: 91b111b432, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 1342131e42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2db71e2171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b4428394b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4db41113b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 225
Rule 96: 2a4c1a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b411d611bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 477b5e4241, Class:  1, CF:0.998975, Len: 10, Fitness_tra: 0
Rule 99: 7822111bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule100: b4422e71b4, Class:  1, CF:0.515215, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.3655
------Result------
Miss_rate(tra)	:44.3655
Miss_rate(tst)	:45.8867
ARL				:9.80247

------Generation 9------
Rule  1: b000a04002, Class:  0, CF:  1, Len:  4, Fitness_tra: 1392
Rule  2: 111b89b71b, Class:  0, CF:0.042528, Len: 10, Fitness_tra: 859
Rule  3: 184b25b111, Class:  0, CF:0.941268, Len: 10, Fitness_tra: 92
Rule  4: 1414131b42, Class:  0, CF:0.485845, Len: 10, Fitness_tra: 40
Rule  5: 72bb291bb2, Class:  0, CF:0.999994, Len: 10, Fitness_tra: 34
Rule  6: b822411bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  7: bdb11e1742, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule  8: 12441171b4, Class:  0, CF:0.212546, Len: 10, Fitness_tra: 10
Rule  9: b442661114, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 8
Rule 10: 75b215147a, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 2a411a2b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule 12: 4db21e137a, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 1244134b21, Class:  0, CF:0.290507, Len: 10, Fitness_tra: 0
Rule 14: 4277117214, Class:  1, CF:0.992299, Len: 10, Fitness_tra: 2
Rule 15: 1d4119b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 2527292741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 17: 412143b247, Class:  1, CF:0.965025, Len: 10, Fitness_tra: 1
Rule 18: bd472e1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: b1418e2b47, Class:  1, CF:0.994809, Len: 10, Fitness_tra: 1
Rule 20: 1812c14b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 1141c12b22, Class:  1, CF:0.984827, Len: 10, Fitness_tra: 0
Rule 22: 7721114bc4, Class:  1, CF:0.979978, Len: 10, Fitness_tra: 1
Rule 23: 4271162471, Class:  0, CF:0.85998, Len: 10, Fitness_tra: 1
Rule 24: 21b11ab44b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: b117cf4442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: bbbb8fb1b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 124bce2bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 28: b41b834412, Class:  1, CF:0.703954, Len: 10, Fitness_tra: 0
Rule 29: 4522c34121, Class:  1, CF:0.999437, Len: 10, Fitness_tra: 0
Rule 30: 477bceb24b, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 31: 71b41171b2, Class:  1, CF:0.86289, Len: 10, Fitness_tra: 0
Rule 32: 421bc9b222, Class:  1, CF:0.960212, Len: 10, Fitness_tra: 0
Rule 33: 2412d611bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 117156b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b4212224, Class:  1, CF:0.995423, Len: 10, Fitness_tra: 0
Rule 36: 112231b217, Class:  1, CF:0.902646, Len: 10, Fitness_tra: -2
Rule 37: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: 71b4114172, Class:  1, CF:0.935591, Len: 10, Fitness_tra: 0
Rule 39: 7747134277, Class:  0, CF:0.162559, Len: 10, Fitness_tra: 0
Rule 40: 1141df1bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4717162174, Class:  0, CF:0.57148, Len: 10, Fitness_tra: 0
Rule 42: b4b7a344b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 42b4117b27, Class:  1, CF:0.540619, Len: 10, Fitness_tra: 0
Rule 44: bc142ab22b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 11278324b2, Class:  1, CF:0.576923, Len: 10, Fitness_tra: 0
Rule 46: b424534b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bcbc63724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: b12b11b174, Class:  1, CF:0.912757, Len: 10, Fitness_tra: -1
Rule 49: b2112a2412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 22215a172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7c2711714b, Class:  1, CF:0.833265, Len: 10, Fitness_tra: 0
Rule 52: 14b229222b, Class:  1, CF:0.971328, Len:  0, Fitness_tra: 0
Rule 53: 471b11bb27, Class:  1, CF:0.886183, Len: 10, Fitness_tra: 0
Rule 54: 22245a114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2117c9bbbb, Class:  0, CF:0.992732, Len: 10, Fitness_tra: 5
Rule 56: b24281b714, Class:  1, CF:0.970308, Len: 10, Fitness_tra: 0
Rule 57: 144b25444b, Class:  1, CF:0.943896, Len: 10, Fitness_tra: 0
Rule 58: 1b12c64247, Class:  1, CF:0.946216, Len: 10, Fitness_tra: 0
Rule 59: 141bc37b42, Class:  1, CF:0.780591, Len: 10, Fitness_tra: 0
Rule 60: 47221a1414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 41715347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4174812177, Class:  1, CF:0.991385, Len: 10, Fitness_tra: 0
Rule 63: b2118924b4, Class:  1, CF:0.972007, Len: 10, Fitness_tra: 0
Rule 64: 2424794274, Class:  1, CF:0.974273, Len: 10, Fitness_tra: 0
Rule 65: 227283721b, Class:  1, CF:0.887039, Len: 10, Fitness_tra: 0
Rule 66: 21212e7b27, Class:  1, CF:0.987403, Len: 10, Fitness_tra: 0
Rule 67: 24442122bb, Class:  1, CF:0.955087, Len: 10, Fitness_tra: 0
Rule 68: b71b18b227, Class:  1, CF:0.988914, Len: 10, Fitness_tra: -1
Rule 69: 77748f4b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b572414b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 71: 7c4429b724, Class:  1, CF:0.921096, Len: 10, Fitness_tra: 0
Rule 72: 72472e7741, Class:  1, CF:0.926149, Len: 10, Fitness_tra: 0
Rule 73: 7744434442, Class:  1, CF:0.13564, Len: 10, Fitness_tra: 0
Rule 74: 447bce2bb1, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 75: 4721114b24, Class:  1, CF:0.943332, Len: 10, Fitness_tra: 0
Rule 76: b2772f1177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 77: 47428a2bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 4174d31247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 21b7c62127, Class:  1, CF:0.960262, Len: 10, Fitness_tra: 0
Rule 80: 441216777b, Class:  0, CF:0.957349, Len: 10, Fitness_tra: 0
Rule 81: 217bfa7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b14b231174, Class:  1, CF:0.104459, Len: 10, Fitness_tra: 0
Rule 83: 274281477b, Class:  1, CF:0.994037, Len: 10, Fitness_tra: 0
Rule 84: b47b867421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: bc11ceb7b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule 86: 742bc11711, Class:  1, CF:0.921597, Len: 10, Fitness_tra: -1847
Rule 87: 1417192744, Class:  1, CF:0.758178, Len: 10, Fitness_tra: -46
Rule 88: 1c42c17442, Class:  1, CF:0.987767, Len: 10, Fitness_tra: 0
Rule 89: 74b159227b, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 3
Rule 90: 117481b42b, Class:  1, CF:0.98931, Len: 10, Fitness_tra: 0
Rule 91: 91b111b432, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 92: 1342131e42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 2db71e2171, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: b4428394b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 4db41113b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 225
Rule 96: 2a4c1a2b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b411d611bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 477b5e4241, Class:  1, CF:0.998975, Len: 10, Fitness_tra: 0
Rule 99: 7822111bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 4
Rule100: b4422e71b4, Class:  1, CF:0.515215, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:44.3655
------Result------
Miss_rate(tra)	:44.3655
Miss_rate(tst)	:45.8867
ARL				:9.80247

------Generation 10------
Rule  1: b000a04002, Class:  0, CF:  1, Len:  4, Fitness_tra: 1392
Rule  2: 111b89b71b, Class:  0, CF:0.042528, Len: 10, Fitness_tra: 1333
Rule  3: 4db41113b4, Class:  0, CF:  1, Len: 10, Fitness_tra: 243
Rule  4: 184b25b111, Class:  0, CF:0.941268, Len: 10, Fitness_tra: 155
Rule  5: 1414131b42, Class:  0, CF:0.485845, Len: 10, Fitness_tra: 66
Rule  6: 72bb291bb2, Class:  0, CF:0.999994, Len: 10, Fitness_tra: 526
Rule  7: bc11ceb7b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 26
Rule  8: 12441171b4, Class:  0, CF:0.212546, Len: 10, Fitness_tra: 10
Rule  9: b442661114, Class:  0, CF:0.999691, Len: 10, Fitness_tra: 8
Rule 10: bdb11e1742, Class:  0, CF:  1, Len: 10, Fitness_tra: 6
Rule 11: 75b215147a, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 12: 2117c9bbbb, Class:  0, CF:0.992732, Len: 10, Fitness_tra: 139
Rule 13: 2a411a2b41, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 7822111bb1, Class:  0, CF:  1, Len: 10, Fitness_tra: 12
Rule 15: 74b159227b, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 2
Rule 16: 4277117214, Class:  1, CF:0.992299, Len: 10, Fitness_tra: 2
Rule 17: 412143b247, Class:  1, CF:0.965025, Len: 10, Fitness_tra: 1
Rule 18: bd472e1741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 19: b1418e2b47, Class:  1, CF:0.994809, Len: 10, Fitness_tra: 1
Rule 20: 1812c14b47, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 2527292741, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 22: 7721114bc4, Class:  1, CF:0.979978, Len: 10, Fitness_tra: 1
Rule 23: 4271162471, Class:  0, CF:0.85998, Len: 10, Fitness_tra: 0
Rule 24: 4db21e137a, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 25: 1d4119b444, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 26: 91b111b432, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 27: 1141c12b22, Class:  1, CF:0.984827, Len: 10, Fitness_tra: -7
Rule 28: b41b834412, Class:  1, CF:0.703954, Len: 10, Fitness_tra: 0
Rule 29: 4522c34121, Class:  1, CF:0.999437, Len: 10, Fitness_tra: 0
Rule 30: 477bceb24b, Class:  0, CF:0.999998, Len: 10, Fitness_tra: 0
Rule 31: 71b41171b2, Class:  1, CF:0.86289, Len: 10, Fitness_tra: -39
Rule 32: 421bc9b222, Class:  1, CF:0.960212, Len: 10, Fitness_tra: 0
Rule 33: 2412d611bb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 117156b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21b4212224, Class:  1, CF:0.995423, Len: 10, Fitness_tra: 0
Rule 36: b4422e71b4, Class:  1, CF:0.515215, Len: 10, Fitness_tra: 0
Rule 37: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 38: 71b4114172, Class:  1, CF:0.935591, Len: 10, Fitness_tra: 0
Rule 39: 7747134277, Class:  0, CF:0.162559, Len: 10, Fitness_tra: 0
Rule 40: 1141df1bb2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 4717162174, Class:  0, CF:0.57148, Len: 10, Fitness_tra: 0
Rule 42: b4b7a344b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 43: 42b4117b27, Class:  1, CF:0.540619, Len: 10, Fitness_tra: 0
Rule 44: bc142ab22b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 45: 11278324b2, Class:  1, CF:0.576923, Len: 10, Fitness_tra: 0
Rule 46: b424534b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: bcbc63724b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 124bce2bb2, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 49: b2112a2412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 50: 22215a172b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 7c2711714b, Class:  1, CF:0.833265, Len: 10, Fitness_tra: 0
Rule 52: 14b229222b, Class:  1, CF:0.971328, Len:  0, Fitness_tra: 0
Rule 53: 471b11bb27, Class:  1, CF:0.886183, Len: 10, Fitness_tra: -3
Rule 54: 22245a114b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 21b11ab44b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 56: b24281b714, Class:  1, CF:0.970308, Len: 10, Fitness_tra: 0
Rule 57: 144b25444b, Class:  1, CF:0.943896, Len: 10, Fitness_tra: 0
Rule 58: 1b12c64247, Class:  1, CF:0.946216, Len: 10, Fitness_tra: 0
Rule 59: 141bc37b42, Class:  1, CF:0.780591, Len: 10, Fitness_tra: 0
Rule 60: 47221a1414, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: 41715347b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4174812177, Class:  1, CF:0.991385, Len: 10, Fitness_tra: 0
Rule 63: b2118924b4, Class:  1, CF:0.972007, Len: 10, Fitness_tra: 0
Rule 64: 2424794274, Class:  1, CF:0.974273, Len: 10, Fitness_tra: 0
Rule 65: 227283721b, Class:  1, CF:0.887039, Len: 10, Fitness_tra: 0
Rule 66: 21212e7b27, Class:  1, CF:0.987403, Len: 10, Fitness_tra: 0
Rule 67: 24442122bb, Class:  1, CF:0.955087, Len: 10, Fitness_tra: 0
Rule 68: 77748f4b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b572414b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: 7c4429b724, Class:  1, CF:0.921096, Len: 10, Fitness_tra: 0
Rule 71: 72472e7741, Class:  1, CF:0.926149, Len: 10, Fitness_tra: 0
Rule 72: 7744434442, Class:  1, CF:0.13564, Len: 10, Fitness_tra: 0
Rule 73: 447bce2bb1, Class:  0, CF:0.999996, Len: 10, Fitness_tra: 0
Rule 74: 4721114b24, Class:  1, CF:0.943332, Len: 10, Fitness_tra: 0
Rule 75: b2772f1177, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 76: 47428a2bb1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4174d31247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 21b7c62127, Class:  1, CF:0.960262, Len: 10, Fitness_tra: 0
Rule 79: 441216777b, Class:  0, CF:0.957349, Len: 10, Fitness_tra: 0
Rule 80: 217bfa7441, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 2142564b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2421857211, Class:  1, CF:0.998293, Len: 10, Fitness_tra: -49
Rule 83: 7bb719471b, Class:  1, CF:0.980665, Len: 10, Fitness_tra: 0
Rule 84: b7b213b177, Class:  1, CF:0.257504, Len: 10, Fitness_tra: 0
Rule 85: 71471e7122, Class:  1, CF:0.994773, Len: 10, Fitness_tra: 0
