------Generation 0------
Rule  1: b217152b41, Class:  0, CF:0.60462, Len: 10, Fitness_tra: 1
Rule 72: 2c7b412b42, Class:  1, CF:0.211328, Len: 10, Fitness_tra: 0
Rule 73: 224161224b, Class:  0, CF:0.99911, Len: 10, Fitness_tra: 0
Rule 74: b77b23227b, Class:  0, CF:0.0178592, Len: 10, Fitness_tra: 0
Rule 75: 7127454744, Class:  1, CF:0.988563, Len: 10, Fitness_tra: 0
Rule 76: 74b1197b22, Class:  1, CF:0.997359, Len: 10, Fitness_tra: 0
Rule 77: 411223bb74, Class:  1, CF:0.673457, Len: 10, Fitness_tra: 0
Rule 78: 12145a4174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 412753b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 244281b171, Class:  1, CF:0.959353, Len: 10, Fitness_tra: -2
Rule 81: 2dbb11b124, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 82: b1721327b1, Class:  0, CF:0.0653767, Len: 10, Fitness_tra: 0
Rule 83: 42246142b1, Class:  0, CF:0.982426, Len: 10, Fitness_tra: 0
Rule 84: 111b914272, Class:  1, CF:0.956662, Len: 10, Fitness_tra: 0
Rule 85: b74b11b422, Class:  1, CF:0.961133, Len: 10, Fitness_tra: 0
Rule 86: 71bb1d74b7, Class:  1, CF:0.976116, Len: 10, Fitness_tra: 0
Rule 87: b114422b7b, Class:  1, CF:0.886414, Len: 10, Fitness_tra: -39
Rule 88: b274c112b4, Class:  1, CF:0.910138, Len: 10, Fitness_tra: 0
Rule 89: 242223227b, Class:  0, CF:0.36127, Len: 10, Fitness_tra: 0
Rule 90: 12711dbbb7, Class:  1, CF:0.717763, Len: 10, Fitness_tra: -866
Rule 91: b1826324b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 92: 1bb2d8b1b0, Class:  1, CF:0.965871, Len:  9, Fitness_tra: -212
Rule 93: 77311e7742, Class:  1, CF:0.9992, Len: 10, Fitness_tra: -788
Rule 94: 1774124bb7, Class:  1, CF:0.709677, Len: 10, Fitness_tra: -50
Rule 95: 41b1232b27, Class:  1, CF:0.240845, Len: 10, Fitness_tra: 0
Rule 96: 7211ce7b47, Class:  1, CF:0.307407, Len: 10, Fitness_tra: 0
Rule 97: b17234b2b7, Class:  1, CF:0.16177, Len: 10, Fitness_tra: 0
Rule 98: 7112164211, Class:  1, CF:0.622416, Len: 10, Fitness_tra: -31
Rule 99: 77118b5742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2b2b1321a1, Class:  1, CF:0.934376, Len: 10, Fitness_tra: -89
------Current------
Miss_rate(tra)	:66.5584
------Result------
Miss_rate(tra)	:66.5584
Miss_rate(tst)	:65.8135
ARL				:9.9759

------Generation 7------
Rule  1: 14121c1274, Class:  0, CF:0.0440363, Len: 10, Fitness_tra: 127
Rule  2: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule  3: b47b131774, Class:  0, CF:0.824486, Len: 10, Fitness_tra: 8
Rule  4: 157481bb77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  5: 7512c9141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 23
Rule  6: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 40
Rule  7: b217152b41, Class:  0, CF:0.60462, Len: 10, Fitness_tra: 16
Rule  8: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 5
Rule  9: 2212892211, Class:  0, CF:0.186346, Len: 10, Fitness_tra: 1
Rule 10: b427231b72, Class:  0, CF:0.610836, Len: 10, Fitness_tra: 1
Rule 11: 7117117222, Class:  1, CF:0.995785, Len: 10, Fitness_tra: 3
Rule 12: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 13: 4771134bb7, Class:  0, CF:0.271012, Len: 10, Fitness_tra: 0
Rule 14: b1413ab277, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 15: 7242c37147, Class:  1, CF:0.997877, Len: 10, Fitness_tra: 1
Rule 16: 1c7b19b477, Class:  0, CF:0.361098, Len: 10, Fitness_tra: 1
Rule 17: 77118b5742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 2
Rule 19: 4f72182722, Class:  1, CF:0.996709, Len: 10, Fitness_tra: 0
Rule 20: 727783b277, Class:  1, CF:0.277901, Len: 10, Fitness_tra: 0
Rule 21: 24127142b4, Class:  1, CF:0.804146, Len: 10, Fitness_tra: 0
Rule 22: 24441a22bb, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 23: b17234b2b7, Class:  1, CF:0.16177, Len: 10, Fitness_tra: 0
Rule 24: b47b131774, Class:  0, CF:0.824486, Len:  0, Fitness_tra: 0
Rule 25: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1b2b814212, Class:  1, CF:0.995819, Len: 10, Fitness_tra: 0
Rule 27: 412b15b724, Class:  1, CF:0.983087, Len: 10, Fitness_tra: 0
Rule 28: 7547212b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7442261714, Class:  0, CF:0.996864, Len: 10, Fitness_tra: 0
Rule 30: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b4137b12, Class:  0, CF:0.36297, Len: 10, Fitness_tra: 0
Rule 33: 2c2119422b, Class:  1, CF:0.892256, Len: 10, Fitness_tra: 0
Rule 34: 711711b744, Class:  1, CF:0.923878, Len: 10, Fitness_tra: 0
Rule 35: 1122d32777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 38: 4222264bb1, Class:  0, CF:0.899401, Len: 10, Fitness_tra: 0
Rule 39: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 2277867b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 74442e71b2, Class:  1, CF:0.649958, Len: 10, Fitness_tra: 0
Rule 42: 712716b247, Class:  0, CF:0.993811, Len: 10, Fitness_tra: 0
Rule 43: 27b1d17742, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 4
Rule 44: 2224412b77, Class:  1, CF:0.694361, Len: 10, Fitness_tra: 0
Rule 45: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 4102164221, Class:  0, CF:0.112368, Len:  9, Fitness_tra: 1
Rule 47: 2172c17714, Class:  1, CF:0.977969, Len: 10, Fitness_tra: 0
Rule 48: b77261bbb7, Class:  0, CF:0.995125, Len: 10, Fitness_tra: 0
Rule 49: 1447c12422, Class:  1, CF:0.988023, Len: 10, Fitness_tra: 0
Rule 50: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 14b1832b74, Class:  1, CF:0.57774, Len: 10, Fitness_tra: 0
Rule 54: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2424c3747b, Class:  1, CF:0.639204, Len: 10, Fitness_tra: 0
Rule 56: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4b24c92422, Class:  1, CF:0.999416, Len: 10, Fitness_tra: 0
Rule 58: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 122b812b77, Class:  1, CF:0.687089, Len: 10, Fitness_tra: 0
Rule 60: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 1247ca2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41b1832427, Class:  1, CF:0.767872, Len: 10, Fitness_tra: 0
Rule 64: 72bb19272b, Class:  1, CF:0.667281, Len: 10, Fitness_tra: 0
Rule 65: 132771714c, Class:  1, CF:0.997529, Len: 10, Fitness_tra: 0
Rule 66: 7b2b137712, Class:  1, CF:0.584769, Len: 10, Fitness_tra: 0
Rule 67: 4c2113474b, Class:  0, CF:0.941929, Len: 10, Fitness_tra: 0
Rule 68: 4127c121b7, Class:  1, CF:0.970132, Len: 10, Fitness_tra: 0
Rule 69: 2b21c9774b, Class:  0, CF:0.993466, Len: 10, Fitness_tra: 0
Rule 70: 22b75922b7, Class:  1, CF:0.808703, Len: 10, Fitness_tra: 0
Rule 71: 4b42157127, Class:  1, CF:0.997247, Len: 10, Fitness_tra: 0
Rule 72: 2c7b412b42, Class:  1, CF:0.211328, Len: 10, Fitness_tra: 0
Rule 73: 224161224b, Class:  0, CF:0.99911, Len: 10, Fitness_tra: 0
Rule 74: b77b23227b, Class:  0, CF:0.0178592, Len: 10, Fitness_tra: 0
Rule 75: 7127454744, Class:  1, CF:0.988563, Len: 10, Fitness_tra: 0
Rule 76: 74b1197b22, Class:  1, CF:0.997359, Len: 10, Fitness_tra: 2
Rule 77: 411223bb74, Class:  1, CF:0.673457, Len: 10, Fitness_tra: 0
Rule 78: 12145a4174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 412753b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7211ce7b47, Class:  1, CF:0.307407, Len: 10, Fitness_tra: -117
Rule 81: b1776317b7, Class:  0, CF:0.99943, Len: 10, Fitness_tra: 1
Rule 82: 74b4164772, Class:  0, CF:0.99698, Len: 10, Fitness_tra: 0
Rule 83: b424161774, Class:  0, CF:0.999967, Len: 10, Fitness_tra: 3
Rule 84: 77b783b147, Class:  1, CF:0.795156, Len: 10, Fitness_tra: 0
Rule 85: 1b41c67bb2, Class:  1, CF:0.915627, Len: 10, Fitness_tra: 0
Rule 86: b1b1da2172, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11bbde2b12, Class:  1, CF:0.261347, Len: 10, Fitness_tra: -87
Rule 88: 7721c67242, Class:  1, CF:0.859027, Len: 10, Fitness_tra: 0
Rule 89: 2777231427, Class:  1, CF:0.147271, Len: 10, Fitness_tra: 0
Rule 90: 1474d6b2b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 2b2b1f4411, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: 18118a1712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 417b59b447, Class:  1, CF:0.998779, Len: 10, Fitness_tra: 1
Rule 94: 1172817171, Class:  1, CF:0.899903, Len: 10, Fitness_tra: -1098
Rule 95: 91121547b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: b11262171b, Class:  0, CF:0.997785, Len: 10, Fitness_tra: 2840
Rule 97: b547232bb7, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 2112892717, Class:  1, CF:0.882684, Len: 10, Fitness_tra: -134
Rule 99: 2241612b27, Class:  0, CF:0.999267, Len: 10, Fitness_tra: 0
Rule100: 7597122b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:36.8122
------Result------
Miss_rate(tra)	:36.8122
Miss_rate(tst)	:33.638
ARL				:9.98718

------Generation 8------
Rule  1: b11262171b, Class:  0, CF:0.997785, Len: 10, Fitness_tra: 2833
Rule  2: 14121c1274, Class:  0, CF:0.0440363, Len: 10, Fitness_tra: 138
Rule  3: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 37
Rule  4: 7512c9141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  5: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule  6: b217152b41, Class:  0, CF:0.60462, Len: 10, Fitness_tra: 156
Rule  7: b47b131774, Class:  0, CF:0.824486, Len: 10, Fitness_tra: 6
Rule  8: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 27b1d17742, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 2
Rule 10: b424161774, Class:  0, CF:0.999967, Len: 10, Fitness_tra: 3
Rule 11: 7117117222, Class:  1, CF:0.995785, Len: 10, Fitness_tra: 3
Rule 12: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 74b1197b22, Class:  1, CF:0.997359, Len: 10, Fitness_tra: 0
Rule 14: 2212892211, Class:  0, CF:0.186346, Len: 10, Fitness_tra: 40
Rule 15: 7242c37147, Class:  1, CF:0.997877, Len: 10, Fitness_tra: 1
Rule 16: 1c7b19b477, Class:  0, CF:0.361098, Len: 10, Fitness_tra: 4
Rule 17: 417b59b447, Class:  1, CF:0.998779, Len: 10, Fitness_tra: 1
Rule 18: b427231b72, Class:  0, CF:0.610836, Len: 10, Fitness_tra: 1
Rule 19: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 4102164221, Class:  0, CF:0.112368, Len:  9, Fitness_tra: 0
Rule 22: b1776317b7, Class:  0, CF:0.99943, Len: 10, Fitness_tra: 1
Rule 23: 77118b5742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b47b131774, Class:  0, CF:0.824486, Len:  0, Fitness_tra: 0
Rule 25: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1b2b814212, Class:  1, CF:0.995819, Len: 10, Fitness_tra: 0
Rule 27: 412b15b724, Class:  1, CF:0.983087, Len: 10, Fitness_tra: 0
Rule 28: 7547212b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7442261714, Class:  0, CF:0.996864, Len: 10, Fitness_tra: 0
Rule 30: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b4137b12, Class:  0, CF:0.36297, Len: 10, Fitness_tra: 0
Rule 33: 2c2119422b, Class:  1, CF:0.892256, Len: 10, Fitness_tra: 0
Rule 34: 711711b744, Class:  1, CF:0.923878, Len: 10, Fitness_tra: 0
Rule 35: 1122d32777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4f72182722, Class:  1, CF:0.996709, Len: 10, Fitness_tra: 0
Rule 38: 4222264bb1, Class:  0, CF:0.899401, Len: 10, Fitness_tra: 0
Rule 39: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 2277867b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 74442e71b2, Class:  1, CF:0.649958, Len: 10, Fitness_tra: 0
Rule 42: 712716b247, Class:  0, CF:0.993811, Len: 10, Fitness_tra: 0
Rule 43: 727783b277, Class:  1, CF:0.277901, Len: 10, Fitness_tra: 0
Rule 44: 2224412b77, Class:  1, CF:0.694361, Len: 10, Fitness_tra: 0
Rule 45: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 24127142b4, Class:  1, CF:0.804146, Len: 10, Fitness_tra: 0
Rule 47: 2172c17714, Class:  1, CF:0.977969, Len: 10, Fitness_tra: 0
Rule 48: b77261bbb7, Class:  0, CF:0.995125, Len: 10, Fitness_tra: 0
Rule 49: 1447c12422, Class:  1, CF:0.988023, Len: 10, Fitness_tra: 0
Rule 50: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 14b1832b74, Class:  1, CF:0.57774, Len: 10, Fitness_tra: 0
Rule 54: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2424c3747b, Class:  1, CF:0.639204, Len: 10, Fitness_tra: 0
Rule 56: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4b24c92422, Class:  1, CF:0.999416, Len: 10, Fitness_tra: 0
Rule 58: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 122b812b77, Class:  1, CF:0.687089, Len: 10, Fitness_tra: 0
Rule 60: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 1247ca2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41b1832427, Class:  1, CF:0.767872, Len: 10, Fitness_tra: 0
Rule 64: 72bb19272b, Class:  1, CF:0.667281, Len: 10, Fitness_tra: 0
Rule 65: 132771714c, Class:  1, CF:0.997529, Len: 10, Fitness_tra: 0
Rule 66: 7b2b137712, Class:  1, CF:0.584769, Len: 10, Fitness_tra: 0
Rule 67: 4c2113474b, Class:  0, CF:0.941929, Len: 10, Fitness_tra: 0
Rule 68: 4127c121b7, Class:  1, CF:0.970132, Len: 10, Fitness_tra: 0
Rule 69: 2b21c9774b, Class:  0, CF:0.993466, Len: 10, Fitness_tra: 0
Rule 70: 22b75922b7, Class:  1, CF:0.808703, Len: 10, Fitness_tra: 0
Rule 71: 4b42157127, Class:  1, CF:0.997247, Len: 10, Fitness_tra: 0
Rule 72: 2c7b412b42, Class:  1, CF:0.211328, Len: 10, Fitness_tra: 0
Rule 73: 224161224b, Class:  0, CF:0.99911, Len: 10, Fitness_tra: 0
Rule 74: b77b23227b, Class:  0, CF:0.0178592, Len: 10, Fitness_tra: 0
Rule 75: 7127454744, Class:  1, CF:0.988563, Len: 10, Fitness_tra: 0
Rule 76: 4771134bb7, Class:  0, CF:0.271012, Len: 10, Fitness_tra: 0
Rule 77: 411223bb74, Class:  1, CF:0.673457, Len: 10, Fitness_tra: 0
Rule 78: 12145a4174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 412753b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7597122b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 11425e74b2, Class:  1, CF:0.73205, Len: 10, Fitness_tra: -45
Rule 82: 471b1a2b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2b245f4744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4b428a412b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 221b254272, Class:  1, CF:0.949889, Len: 10, Fitness_tra: 0
Rule 86: 1bb483b271, Class:  1, CF:0.854359, Len: 10, Fitness_tra: 0
Rule 87: 74b1112711, Class:  1, CF:0.805793, Len: 10, Fitness_tra: -1078
Rule 88: 2417167441, Class:  0, CF:0.674614, Len: 10, Fitness_tra: 0
Rule 89: 77178a2411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 741216217b, Class:  0, CF:0.901465, Len: 10, Fitness_tra: 0
Rule 91: 2212532442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 41213e2277, Class:  0, CF:0.999981, Len: 10, Fitness_tra: 0
Rule 93: 71146271b2, Class:  0, CF:0.901867, Len: 10, Fitness_tra: 0
Rule 94: b217832b44, Class:  1, CF:0.576668, Len: 10, Fitness_tra: 0
Rule 95: 4b44692b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 7512895762, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 117b598477, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 7122164247, Class:  0, CF:0.993811, Len: 10, Fitness_tra: 0
Rule 99: 22441a272b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule100: 7494122b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:33.2792
------Result------
Miss_rate(tra)	:33.2792
Miss_rate(tst)	:32.7239
ARL				:9.98701

------Generation 9------
Rule  1: b11262171b, Class:  0, CF:0.997785, Len: 10, Fitness_tra: 2833
Rule  2: 14121c1274, Class:  0, CF:0.0440363, Len: 10, Fitness_tra: 138
Rule  3: 784b81171b, Class:  0, CF:  1, Len: 10, Fitness_tra: 37
Rule  4: 7512c9141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 25
Rule  5: 7512191b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 16
Rule  6: b217152b41, Class:  0, CF:0.60462, Len: 10, Fitness_tra: 156
Rule  7: b47b131774, Class:  0, CF:0.824486, Len: 10, Fitness_tra: 6
Rule  8: 1bb11a2147, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  9: 27b1d17742, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 2
Rule 10: b424161774, Class:  0, CF:0.999967, Len: 10, Fitness_tra: 3
Rule 11: 7117117222, Class:  1, CF:0.995785, Len: 10, Fitness_tra: 3
Rule 12: 1c74f327b1, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 74b1197b22, Class:  1, CF:0.997359, Len: 10, Fitness_tra: 0
Rule 14: 2212892211, Class:  0, CF:0.186346, Len: 10, Fitness_tra: 40
Rule 15: 7242c37147, Class:  1, CF:0.997877, Len: 10, Fitness_tra: 1
Rule 16: 1c7b19b477, Class:  0, CF:0.361098, Len: 10, Fitness_tra: 4
Rule 17: 417b59b447, Class:  1, CF:0.998779, Len: 10, Fitness_tra: 1
Rule 18: b427231b72, Class:  0, CF:0.610836, Len: 10, Fitness_tra: 1
Rule 19: 2b2b1f4411, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 21121a14b7, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 21: 4102164221, Class:  0, CF:0.112368, Len:  9, Fitness_tra: 0
Rule 22: b1776317b7, Class:  0, CF:0.99943, Len: 10, Fitness_tra: 1
Rule 23: 77118b5742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: b47b131774, Class:  0, CF:0.824486, Len:  0, Fitness_tra: 0
Rule 25: 1447ca24b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 1b2b814212, Class:  1, CF:0.995819, Len: 10, Fitness_tra: 0
Rule 27: 412b15b724, Class:  1, CF:0.983087, Len: 10, Fitness_tra: 0
Rule 28: 7547212b27, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 29: 7442261714, Class:  0, CF:0.996864, Len: 10, Fitness_tra: 0
Rule 30: b44bdfb447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: b227532b4b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: b2b4137b12, Class:  0, CF:0.36297, Len: 10, Fitness_tra: 0
Rule 33: 2c2119422b, Class:  1, CF:0.892256, Len: 10, Fitness_tra: 0
Rule 34: 711711b744, Class:  1, CF:0.923878, Len: 10, Fitness_tra: 0
Rule 35: 1122d32777, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 2124ca1124, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 4f72182722, Class:  1, CF:0.996709, Len: 10, Fitness_tra: 0
Rule 38: 4222264bb1, Class:  0, CF:0.899401, Len: 10, Fitness_tra: 0
Rule 39: b1741f444b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: 2277867b71, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 74442e71b2, Class:  1, CF:0.649958, Len: 10, Fitness_tra: 0
Rule 42: 712716b247, Class:  0, CF:0.993811, Len: 10, Fitness_tra: 0
Rule 43: 727783b277, Class:  1, CF:0.277901, Len: 10, Fitness_tra: 0
Rule 44: 2224412b77, Class:  1, CF:0.694361, Len: 10, Fitness_tra: 0
Rule 45: 7172cfb2b7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 24127142b4, Class:  1, CF:0.804146, Len: 10, Fitness_tra: 0
Rule 47: 2172c17714, Class:  1, CF:0.977969, Len: 10, Fitness_tra: 0
Rule 48: b77261bbb7, Class:  0, CF:0.995125, Len: 10, Fitness_tra: 0
Rule 49: 1447c12422, Class:  1, CF:0.988023, Len: 10, Fitness_tra: 0
Rule 50: 7bbb562441, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 24424ab221, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 52: 24b7937b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 14b1832b74, Class:  1, CF:0.57774, Len: 10, Fitness_tra: 0
Rule 54: 4122531bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 2424c3747b, Class:  1, CF:0.639204, Len: 10, Fitness_tra: 0
Rule 56: 22bb5324b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 4b24c92422, Class:  1, CF:0.999416, Len: 10, Fitness_tra: 0
Rule 58: 247b56b447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 122b812b77, Class:  1, CF:0.687089, Len: 10, Fitness_tra: 0
Rule 60: 12721fb744, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 61: b2172a1bb4, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 62: 1247ca2722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 41b1832427, Class:  1, CF:0.767872, Len: 10, Fitness_tra: 0
Rule 64: 72bb19272b, Class:  1, CF:0.667281, Len: 10, Fitness_tra: 0
Rule 65: 132771714c, Class:  1, CF:0.997529, Len: 10, Fitness_tra: 0
Rule 66: 7b2b137712, Class:  1, CF:0.584769, Len: 10, Fitness_tra: 0
Rule 67: 4c2113474b, Class:  0, CF:0.941929, Len: 10, Fitness_tra: 0
Rule 68: 4127c121b7, Class:  1, CF:0.970132, Len: 10, Fitness_tra: 0
Rule 69: 2b21c9774b, Class:  0, CF:0.993466, Len: 10, Fitness_tra: 0
Rule 70: 22b75922b7, Class:  1, CF:0.808703, Len: 10, Fitness_tra: 0
Rule 71: 4b42157127, Class:  1, CF:0.997247, Len: 10, Fitness_tra: 0
Rule 72: 2c7b412b42, Class:  1, CF:0.211328, Len: 10, Fitness_tra: 0
Rule 73: 224161224b, Class:  0, CF:0.99911, Len: 10, Fitness_tra: 0
Rule 74: b77b23227b, Class:  0, CF:0.0178592, Len: 10, Fitness_tra: 0
Rule 75: 7127454744, Class:  1, CF:0.988563, Len: 10, Fitness_tra: 0
Rule 76: 4771134bb7, Class:  0, CF:0.271012, Len: 10, Fitness_tra: 0
Rule 77: 411223bb74, Class:  1, CF:0.673457, Len: 10, Fitness_tra: 0
Rule 78: 12145a4174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 412753b442, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 7597122b11, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 81: 11425e74b2, Class:  1, CF:0.73205, Len: 10, Fitness_tra: -45
Rule 82: 471b1a2b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 83: 2b245f4744, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4b428a412b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
