------Generation 0------
Rule  1: b4bb51b447, Class:  1, CF:0.997174, Len: 10, Fitness_tra: 0
Rule 67: b1111e77b7, Class:  1, CF:0.963825, Len: 10, Fitness_tra: -42
Rule 68: 7db2157112, Class:  1, CF:0.346081, Len: 10, Fitness_tra: 0
Rule 69: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 744413412b, Class:  0, CF:0.435359, Len: 10, Fitness_tra: 0
Rule 72: b4b2532117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bb4517b41, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 74: 1822714242, Class:  1, CF:0.99656, Len: 10, Fitness_tra: -1
Rule 75: 221229b24b, Class:  1, CF:0.96934, Len: 10, Fitness_tra: 0
Rule 76: b471231772, Class:  0, CF:0.993726, Len: 10, Fitness_tra: 11
Rule 77: b477832b4b, Class:  0, CF:0.940344, Len: 10, Fitness_tra: 0
Rule 78: 4414c5b712, Class:  1, CF:0.932091, Len: 10, Fitness_tra: 0
Rule 79: 27b485211b, Class:  1, CF:0.972995, Len: 10, Fitness_tra: 0
Rule 80: 4447c5222b, Class:  1, CF:0.980744, Len: 10, Fitness_tra: 0
Rule 81: bb775a4171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1224252224, Class:  1, CF:0.963146, Len: 10, Fitness_tra: 0
Rule 83: 74472f2721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7142b14221, Class:  1, CF:0.991346, Len: 10, Fitness_tra: 1
Rule 85: 41412e4222, Class:  1, CF:0.999962, Len: 10, Fitness_tra: 0
Rule 86: b144214117, Class:  1, CF:0.94929, Len: 10, Fitness_tra: 0
Rule 87: 18bb1317b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 51
Rule 88: 12222527b4, Class:  0, CF:0.320349, Len: 10, Fitness_tra: 0
Rule 89: 121b837b74, Class:  0, CF:0.687264, Len: 10, Fitness_tra: 0
Rule 90: 217b53bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 214456bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b32b867411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1cb2852673, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: b242112111, Class:  1, CF:0.488779, Len: 10, Fitness_tra: -1
Rule 95: a5b793d14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 17ab8a1222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b44b63bb2b, Class:  0, CF:0.998973, Len: 10, Fitness_tra: 0
Rule 98: 4107c52b45, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: b22be6a462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 72741c477b, Class:  1, CF:0.928022, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.75635
------Result------
Miss_rate(tra)	:3.75635
Miss_rate(tst)	:3.29068
ARL				:9.98824

------Generation 8------
Rule  1: 121742b121, Class:  0, CF:0.361695, Len: 10, Fitness_tra: 4115
Rule  2: 1242117111, Class:  0, CF:0.557147, Len: 10, Fitness_tra: 302
Rule  3: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 34
Rule  4: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 47
Rule  5: 1512c54171, Class:  0, CF:0.995518, Len: 10, Fitness_tra: 10
Rule  6: 437129b144, Class:  1, CF:0.999893, Len: 10, Fitness_tra: 4
Rule  7: 2211337174, Class:  0, CF:0.810573, Len: 10, Fitness_tra: 6
Rule  8: 124b1a124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: b4bb51b447, Class:  1, CF:0.997174, Len: 10, Fitness_tra: 0
Rule 10: b471ef712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 2144167b17, Class:  0, CF:0.942322, Len: 10, Fitness_tra: 0
Rule 12: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 7177214772, Class:  1, CF:0.979939, Len: 10, Fitness_tra: 0
Rule 14: 7c7481477b, Class:  1, CF:0.926425, Len: 10, Fitness_tra: 0
Rule 15: 4442117b4b, Class:  1, CF:0.499693, Len: 10, Fitness_tra: 0
Rule 16: 2141c37744, Class:  0, CF:0.00914248, Len: 10, Fitness_tra: 0
Rule 17: 7177512b17, Class:  1, CF:0.961958, Len: 10, Fitness_tra: 0
Rule 18: 411b864224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7b47811121, Class:  1, CF:0.997326, Len: 10, Fitness_tra: 0
Rule 20: 1271d57424, Class:  1, CF:0.997302, Len: 10, Fitness_tra: -1
Rule 21: 72b29a7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 712113b127, Class:  1, CF:0.618851, Len: 10, Fitness_tra: 0
Rule 23: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule 24: 72772e222b, Class:  1, CF:0.991264, Len: 10, Fitness_tra: 0
Rule 25: 124b117174, Class:  1, CF:0.602829, Len: 10, Fitness_tra: -1
Rule 26: 4471c1442b, Class:  1, CF:0.997377, Len: 10, Fitness_tra: 1
Rule 27: 7121c12277, Class:  1, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 28: 224459b412, Class:  1, CF:0.959511, Len: 10, Fitness_tra: 0
Rule 29: 4127954b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7cb2211b12, Class:  0, CF:0.00715012, Len: 10, Fitness_tra: 0
Rule 31: bb773a4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 4744117217, Class:  1, CF:0.948965, Len: 10, Fitness_tra: 0
Rule 33: 111b81bb24, Class:  1, CF:0.885097, Len: 10, Fitness_tra: 0
Rule 34: 12b2164472, Class:  0, CF:0.995443, Len: 10, Fitness_tra: 0
Rule 35: 1b74597477, Class:  1, CF:0.995943, Len: 10, Fitness_tra: 0
Rule 36: 142b2a2112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 73275d7211, Class:  1, CF:0.998081, Len: 10, Fitness_tra: 0
Rule 38: b7bb292b21, Class:  1, CF:0.861019, Len: 10, Fitness_tra: 0
Rule 39: 44771f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: b1b4112717, Class:  1, CF:0.906846, Len: 10, Fitness_tra: 0
Rule 41: bc2b864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251211471b, Class:  0, CF:0.120925, Len: 10, Fitness_tra: 0
Rule 43: b112237b17, Class:  1, CF:0.538423, Len: 10, Fitness_tra: 0
Rule 44: 21744d12b2, Class:  1, CF:0.956319, Len: 10, Fitness_tra: -5
Rule 45: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 12b2c37b22, Class:  0, CF:0.827202, Len: 10, Fitness_tra: 0
Rule 47: 4142291274, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 48: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1811b47, Class:  1, CF:0.996273, Len: 10, Fitness_tra: -3
Rule 50: 1112117b44, Class:  1, CF:0.565562, Len: 10, Fitness_tra: 0
Rule 51: b1122172bb, Class:  1, CF:0.973136, Len: 10, Fitness_tra: 0
Rule 52: 4b17134b11, Class:  1, CF:0.94712, Len: 10, Fitness_tra: -1
Rule 53: 4f124e7bb2, Class:  1, CF:0.99756, Len: 10, Fitness_tra: 0
Rule 54: b4b48141bb, Class:  1, CF:0.963948, Len: 10, Fitness_tra: 0
Rule 55: b17bd9b442, Class:  1, CF:0.999279, Len: 10, Fitness_tra: 0
Rule 56: 2441c977b1, Class:  1, CF:0.387442, Len: 10, Fitness_tra: 0
Rule 57: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7b22197bb2, Class:  1, CF:0.952359, Len: 10, Fitness_tra: 0
Rule 59: 7447c141b2, Class:  1, CF:0.927574, Len: 10, Fitness_tra: 0
Rule 60: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7bb1212211, Class:  1, CF:0.994199, Len: 10, Fitness_tra: -7
Rule 62: 44172ebb17, Class:  0, CF:0.494223, Len: 10, Fitness_tra: 0
Rule 63: 4b74424417, Class:  1, CF:0.997963, Len: 10, Fitness_tra: 0
Rule 64: 21b11e7124, Class:  1, CF:0.999558, Len: 10, Fitness_tra: 0
Rule 65: 422b19b221, Class:  1, CF:0.978469, Len: 10, Fitness_tra: 0
Rule 66: 2b2228477b, Class:  1, CF:0.999246, Len: 10, Fitness_tra: 0
Rule 67: b1111e77b7, Class:  1, CF:0.963825, Len: 10, Fitness_tra: -42
Rule 68: 7db2157112, Class:  1, CF:0.346081, Len: 10, Fitness_tra: 0
Rule 69: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 744413412b, Class:  0, CF:0.435359, Len: 10, Fitness_tra: 0
Rule 72: b4b2532117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bb4517b41, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 74: 1822714242, Class:  1, CF:0.99656, Len: 10, Fitness_tra: -1
Rule 75: 221229b24b, Class:  1, CF:0.96934, Len: 10, Fitness_tra: 0
Rule 76: b471231772, Class:  0, CF:0.993726, Len: 10, Fitness_tra: 11
Rule 77: b477832b4b, Class:  0, CF:0.940344, Len: 10, Fitness_tra: 0
Rule 78: 4414c5b712, Class:  1, CF:0.932091, Len: 10, Fitness_tra: 0
Rule 79: 27b485211b, Class:  1, CF:0.972995, Len: 10, Fitness_tra: 0
Rule 80: 4447c5222b, Class:  1, CF:0.980744, Len: 10, Fitness_tra: 0
Rule 81: bb775a4171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1224252224, Class:  1, CF:0.963146, Len: 10, Fitness_tra: 0
Rule 83: 74472f2721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7142b14221, Class:  1, CF:0.991346, Len: 10, Fitness_tra: 1
Rule 85: 41412e4222, Class:  1, CF:0.999962, Len: 10, Fitness_tra: 0
Rule 86: b144214117, Class:  1, CF:0.94929, Len: 10, Fitness_tra: 0
Rule 87: 18bb1317b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 51
Rule 88: 12222527b4, Class:  0, CF:0.320349, Len: 10, Fitness_tra: 0
Rule 89: 121b837b74, Class:  0, CF:0.687264, Len: 10, Fitness_tra: 0
Rule 90: 217b53bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 214456bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b32b867411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1cb2852673, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: b242112111, Class:  1, CF:0.488779, Len: 10, Fitness_tra: -1
Rule 95: a5b793d14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 17ab8a1222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b44b63bb2b, Class:  0, CF:0.998973, Len: 10, Fitness_tra: 0
Rule 98: 4107c52b45, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: b22be6a462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 72741c477b, Class:  1, CF:0.928022, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.75635
------Result------
Miss_rate(tra)	:3.75635
Miss_rate(tst)	:3.29068
ARL				:9.98824

------Generation 9------
Rule  1: 121742b121, Class:  0, CF:0.361695, Len: 10, Fitness_tra: 4115
Rule  2: 1242117111, Class:  0, CF:0.557147, Len: 10, Fitness_tra: 302
Rule  3: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 34
Rule  4: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 47
Rule  5: 1512c54171, Class:  0, CF:0.995518, Len: 10, Fitness_tra: 10
Rule  6: 437129b144, Class:  1, CF:0.999893, Len: 10, Fitness_tra: 4
Rule  7: 2211337174, Class:  0, CF:0.810573, Len: 10, Fitness_tra: 6
Rule  8: 124b1a124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: b4bb51b447, Class:  1, CF:0.997174, Len: 10, Fitness_tra: 0
Rule 10: b471ef712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 2144167b17, Class:  0, CF:0.942322, Len: 10, Fitness_tra: 0
Rule 12: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 7177214772, Class:  1, CF:0.979939, Len: 10, Fitness_tra: 0
Rule 14: 7c7481477b, Class:  1, CF:0.926425, Len: 10, Fitness_tra: 0
Rule 15: 4442117b4b, Class:  1, CF:0.499693, Len: 10, Fitness_tra: 0
Rule 16: 2141c37744, Class:  0, CF:0.00914248, Len: 10, Fitness_tra: 0
Rule 17: 7177512b17, Class:  1, CF:0.961958, Len: 10, Fitness_tra: 0
Rule 18: 411b864224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7b47811121, Class:  1, CF:0.997326, Len: 10, Fitness_tra: 0
Rule 20: 1271d57424, Class:  1, CF:0.997302, Len: 10, Fitness_tra: -1
Rule 21: 72b29a7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 712113b127, Class:  1, CF:0.618851, Len: 10, Fitness_tra: 0
Rule 23: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule 24: 72772e222b, Class:  1, CF:0.991264, Len: 10, Fitness_tra: 0
Rule 25: 124b117174, Class:  1, CF:0.602829, Len: 10, Fitness_tra: -1
Rule 26: 4471c1442b, Class:  1, CF:0.997377, Len: 10, Fitness_tra: 1
Rule 27: 7121c12277, Class:  1, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 28: 224459b412, Class:  1, CF:0.959511, Len: 10, Fitness_tra: 0
Rule 29: 4127954b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7cb2211b12, Class:  0, CF:0.00715012, Len: 10, Fitness_tra: 0
Rule 31: bb773a4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 4744117217, Class:  1, CF:0.948965, Len: 10, Fitness_tra: 0
Rule 33: 111b81bb24, Class:  1, CF:0.885097, Len: 10, Fitness_tra: 0
Rule 34: 12b2164472, Class:  0, CF:0.995443, Len: 10, Fitness_tra: 0
Rule 35: 1b74597477, Class:  1, CF:0.995943, Len: 10, Fitness_tra: 0
Rule 36: 142b2a2112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 73275d7211, Class:  1, CF:0.998081, Len: 10, Fitness_tra: 0
Rule 38: b7bb292b21, Class:  1, CF:0.861019, Len: 10, Fitness_tra: 0
Rule 39: 44771f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: b1b4112717, Class:  1, CF:0.906846, Len: 10, Fitness_tra: 0
Rule 41: bc2b864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251211471b, Class:  0, CF:0.120925, Len: 10, Fitness_tra: 0
Rule 43: b112237b17, Class:  1, CF:0.538423, Len: 10, Fitness_tra: 0
Rule 44: 21744d12b2, Class:  1, CF:0.956319, Len: 10, Fitness_tra: -5
Rule 45: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 12b2c37b22, Class:  0, CF:0.827202, Len: 10, Fitness_tra: 0
Rule 47: 4142291274, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 48: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1811b47, Class:  1, CF:0.996273, Len: 10, Fitness_tra: -3
Rule 50: 1112117b44, Class:  1, CF:0.565562, Len: 10, Fitness_tra: 0
Rule 51: b1122172bb, Class:  1, CF:0.973136, Len: 10, Fitness_tra: 0
Rule 52: 4b17134b11, Class:  1, CF:0.94712, Len: 10, Fitness_tra: -1
Rule 53: 4f124e7bb2, Class:  1, CF:0.99756, Len: 10, Fitness_tra: 0
Rule 54: b4b48141bb, Class:  1, CF:0.963948, Len: 10, Fitness_tra: 0
Rule 55: b17bd9b442, Class:  1, CF:0.999279, Len: 10, Fitness_tra: 0
Rule 56: 2441c977b1, Class:  1, CF:0.387442, Len: 10, Fitness_tra: 0
Rule 57: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7b22197bb2, Class:  1, CF:0.952359, Len: 10, Fitness_tra: 0
Rule 59: 7447c141b2, Class:  1, CF:0.927574, Len: 10, Fitness_tra: 0
Rule 60: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7bb1212211, Class:  1, CF:0.994199, Len: 10, Fitness_tra: -7
Rule 62: 44172ebb17, Class:  0, CF:0.494223, Len: 10, Fitness_tra: 0
Rule 63: 4b74424417, Class:  1, CF:0.997963, Len: 10, Fitness_tra: 0
Rule 64: 21b11e7124, Class:  1, CF:0.999558, Len: 10, Fitness_tra: 0
Rule 65: 422b19b221, Class:  1, CF:0.978469, Len: 10, Fitness_tra: 0
Rule 66: 2b2228477b, Class:  1, CF:0.999246, Len: 10, Fitness_tra: 0
Rule 67: b1111e77b7, Class:  1, CF:0.963825, Len: 10, Fitness_tra: -42
Rule 68: 7db2157112, Class:  1, CF:0.346081, Len: 10, Fitness_tra: 0
Rule 69: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 744413412b, Class:  0, CF:0.435359, Len: 10, Fitness_tra: 0
Rule 72: b4b2532117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bb4517b41, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 74: 1822714242, Class:  1, CF:0.99656, Len: 10, Fitness_tra: -1
Rule 75: 221229b24b, Class:  1, CF:0.96934, Len: 10, Fitness_tra: 0
Rule 76: b471231772, Class:  0, CF:0.993726, Len: 10, Fitness_tra: 11
Rule 77: b477832b4b, Class:  0, CF:0.940344, Len: 10, Fitness_tra: 0
Rule 78: 4414c5b712, Class:  1, CF:0.932091, Len: 10, Fitness_tra: 0
Rule 79: 27b485211b, Class:  1, CF:0.972995, Len: 10, Fitness_tra: 0
Rule 80: 4447c5222b, Class:  1, CF:0.980744, Len: 10, Fitness_tra: 0
Rule 81: bb775a4171, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1224252224, Class:  1, CF:0.963146, Len: 10, Fitness_tra: 0
Rule 83: 74472f2721, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 84: 7142b14221, Class:  1, CF:0.991346, Len: 10, Fitness_tra: 1
Rule 85: 41412e4222, Class:  1, CF:0.999962, Len: 10, Fitness_tra: 0
Rule 86: b144214117, Class:  1, CF:0.94929, Len: 10, Fitness_tra: 0
Rule 87: 18bb1317b2, Class:  0, CF:  1, Len: 10, Fitness_tra: 51
Rule 88: 12222527b4, Class:  0, CF:0.320349, Len: 10, Fitness_tra: 0
Rule 89: 121b837b74, Class:  0, CF:0.687264, Len: 10, Fitness_tra: 0
Rule 90: 217b53bb41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 214456bb12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: b32b867411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1cb2852673, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 94: b242112111, Class:  1, CF:0.488779, Len: 10, Fitness_tra: -1
Rule 95: a5b793d14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 17ab8a1222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: b44b63bb2b, Class:  0, CF:0.998973, Len: 10, Fitness_tra: 0
Rule 98: 4107c52b45, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 99: b22be6a462, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 72741c477b, Class:  1, CF:0.928022, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:3.75635
------Result------
Miss_rate(tra)	:3.75635
Miss_rate(tst)	:3.29068
ARL				:9.98824

------Generation 10------
Rule  1: 121742b121, Class:  0, CF:0.361695, Len: 10, Fitness_tra: 4115
Rule  2: 1242117111, Class:  0, CF:0.557147, Len: 10, Fitness_tra: 302
Rule  3: 14121a1471, Class:  0, CF:  1, Len: 10, Fitness_tra: 34
Rule  4: 1517f1b12b, Class:  0, CF:  1, Len: 10, Fitness_tra: 47
Rule  5: 1512c54171, Class:  0, CF:0.995518, Len: 10, Fitness_tra: 10
Rule  6: 437129b144, Class:  1, CF:0.999893, Len: 10, Fitness_tra: 4
Rule  7: 2211337174, Class:  0, CF:0.810573, Len: 10, Fitness_tra: 6
Rule  8: 124b1a124b, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  9: b4bb51b447, Class:  1, CF:0.997174, Len: 10, Fitness_tra: 0
Rule 10: b471ef712b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 2144167b17, Class:  0, CF:0.942322, Len: 10, Fitness_tra: 0
Rule 12: 7521217b71, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 13: 7177214772, Class:  1, CF:0.979939, Len: 10, Fitness_tra: 0
Rule 14: 7c7481477b, Class:  1, CF:0.926425, Len: 10, Fitness_tra: 0
Rule 15: 4442117b4b, Class:  1, CF:0.499693, Len: 10, Fitness_tra: 0
Rule 16: 2141c37744, Class:  0, CF:0.00914248, Len: 10, Fitness_tra: 0
Rule 17: 7177512b17, Class:  1, CF:0.961958, Len: 10, Fitness_tra: 0
Rule 18: 411b864224, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 7b47811121, Class:  1, CF:0.997326, Len: 10, Fitness_tra: 0
Rule 20: 1271d57424, Class:  1, CF:0.997302, Len: 10, Fitness_tra: -1
Rule 21: 72b29a7141, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 712113b127, Class:  1, CF:0.618851, Len: 10, Fitness_tra: 0
Rule 23: 284119141b, Class:  0, CF:  1, Len: 10, Fitness_tra: 137
Rule 24: 72772e222b, Class:  1, CF:0.991264, Len: 10, Fitness_tra: 0
Rule 25: 124b117174, Class:  1, CF:0.602829, Len: 10, Fitness_tra: -1
Rule 26: 4471c1442b, Class:  1, CF:0.997377, Len: 10, Fitness_tra: 1
Rule 27: 7121c12277, Class:  1, CF:0.998582, Len: 10, Fitness_tra: 0
Rule 28: 224459b412, Class:  1, CF:0.959511, Len: 10, Fitness_tra: 0
Rule 29: 4127954b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 30: 7cb2211b12, Class:  0, CF:0.00715012, Len: 10, Fitness_tra: 0
Rule 31: bb773a4b74, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 32: 4744117217, Class:  1, CF:0.948965, Len: 10, Fitness_tra: 0
Rule 33: 111b81bb24, Class:  1, CF:0.885097, Len: 10, Fitness_tra: 0
Rule 34: 12b2164472, Class:  0, CF:0.995443, Len: 10, Fitness_tra: 0
Rule 35: 1b74597477, Class:  1, CF:0.995943, Len: 10, Fitness_tra: 0
Rule 36: 142b2a2112, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 37: 73275d7211, Class:  1, CF:0.998081, Len: 10, Fitness_tra: 0
Rule 38: b7bb292b21, Class:  1, CF:0.861019, Len: 10, Fitness_tra: 0
Rule 39: 44771f1b4b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 40: b1b4112717, Class:  1, CF:0.906846, Len: 10, Fitness_tra: 0
Rule 41: bc2b864411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 251211471b, Class:  0, CF:0.120925, Len: 10, Fitness_tra: 0
Rule 43: b112237b17, Class:  1, CF:0.538423, Len: 10, Fitness_tra: 0
Rule 44: 21744d12b2, Class:  1, CF:0.956319, Len: 10, Fitness_tra: -5
Rule 45: 2e21152b12, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 46: 12b2c37b22, Class:  0, CF:0.827202, Len: 10, Fitness_tra: 0
Rule 47: 4142291274, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 48: 17bb8a2472, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1811b47, Class:  1, CF:0.996273, Len: 10, Fitness_tra: -3
Rule 50: 1112117b44, Class:  1, CF:0.565562, Len: 10, Fitness_tra: 0
Rule 51: b1122172bb, Class:  1, CF:0.973136, Len: 10, Fitness_tra: 0
Rule 52: 4b17134b11, Class:  1, CF:0.94712, Len: 10, Fitness_tra: -1
Rule 53: 4f124e7bb2, Class:  1, CF:0.99756, Len: 10, Fitness_tra: 0
Rule 54: b4b48141bb, Class:  1, CF:0.963948, Len: 10, Fitness_tra: 0
Rule 55: b17bd9b442, Class:  1, CF:0.999279, Len: 10, Fitness_tra: 0
Rule 56: 2441c977b1, Class:  1, CF:0.387442, Len: 10, Fitness_tra: 0
Rule 57: 212b2a7241, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 7b22197bb2, Class:  1, CF:0.952359, Len: 10, Fitness_tra: 0
Rule 59: 7447c141b2, Class:  1, CF:0.927574, Len: 10, Fitness_tra: 0
Rule 60: 157253b22b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 7bb1212211, Class:  1, CF:0.994199, Len: 10, Fitness_tra: -7
Rule 62: 44172ebb17, Class:  0, CF:0.494223, Len: 10, Fitness_tra: 0
Rule 63: 4b74424417, Class:  1, CF:0.997963, Len: 10, Fitness_tra: 0
Rule 64: 21b11e7124, Class:  1, CF:0.999558, Len: 10, Fitness_tra: 0
Rule 65: 422b19b221, Class:  1, CF:0.978469, Len: 10, Fitness_tra: 0
Rule 66: 2b2228477b, Class:  1, CF:0.999246, Len: 10, Fitness_tra: 0
Rule 67: b1111e77b7, Class:  1, CF:0.963825, Len: 10, Fitness_tra: -42
Rule 68: 7db2157112, Class:  1, CF:0.346081, Len: 10, Fitness_tra: 0
Rule 69: 2112a3b412, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 70: b77453b222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 744413412b, Class:  0, CF:0.435359, Len: 10, Fitness_tra: 0
Rule 72: b4b2532117, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 4bb4517b41, Class:  1, CF:0.997186, Len: 10, Fitness_tra: 0
Rule 74: 1822714242, Class:  1, CF:0.99656, Len: 10, Fitness_tra: -1
Rule 75: 221229b24b, Class:  1, CF:0.96934, Len: 10, Fitness_tra: 0
Rule 76: b471231772, Class:  0, CF:0.993726, Len: 10, Fitness_tra: 11
Rule 77: b477832b4b, Class:  0, CF:0.940344, Len: 10, Fitness_tra: 0
Rule 78: 4414c5b712, Class:  1, CF:0.932091, Len: 10, Fitness_tra: 0
Rule 79: 27b485211b, Class:  1, CF:0.972995, Len: 10, Fitness_tra: 0
