------Generation 0------
Rule  1: bb718a7447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Miss_rate(tra)	:29.5228
Miss_rate(tst)	:27.6051
ARL				:9.81707

------Generation 6------
Rule  1: 1142291111, Class:  0, CF:0.572321, Len: 10, Fitness_tra: 3363
Rule  2: 2511112b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: 2112361211, Class:  0, CF:0.199984, Len: 10, Fitness_tra: 62
Rule  4: b927811471, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 74711a74a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  6: 12711a7443, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 2d14414227, Class:  1, CF:0.99844, Len: 10, Fitness_tra: 1
Rule  8: 721116b122, Class:  0, CF:0.917945, Len: 10, Fitness_tra: 2
Rule  9: 1c21437bb4, Class:  0, CF:0.56622, Len: 10, Fitness_tra: 1
Rule 10: 121716b24b, Class:  0, CF:0.973147, Len: 10, Fitness_tra: 0
Rule 11: 221116121e, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 12241e2411, Class:  0, CF:0.716787, Len: 10, Fitness_tra: 1
Rule 13: 7141152828, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 21b12f7b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 14711a7744, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 1c12c97111, Class:  0, CF:0.975955, Len: 10, Fitness_tra: 1
Rule 17: 7721191477, Class:  1, CF:0.998272, Len: 10, Fitness_tra: 1
Rule 18: 4441497421, Class:  1, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 19: 1d11294424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4117264414, Class:  1, CF:0.126096, Len: 10, Fitness_tra: 0
Rule 21: 21b41a4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 2744c1b442, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 23: 21222e7172, Class:  1, CF:0.982578, Len: 10, Fitness_tra: 0
Rule 24: b244f1bb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 2b118eb472, Class:  1, CF:0.999832, Len: 10, Fitness_tra: 0
Rule 26: 7b4b19217b, Class:  1, CF:0.986053, Len: 10, Fitness_tra: 0
Rule 27: 1b1483724b, Class:  1, CF:0.920825, Len: 10, Fitness_tra: 0
Rule 28: 47b4cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14248fb711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b24453b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4172861221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74411a472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 21b22e717c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 41778e4412, Class:  1, CF:0.995941, Len: 10, Fitness_tra: 0
Rule 36: 74b75abb27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 771781227b, Class:  1, CF:0.995096, Len: 10, Fitness_tra: 0
Rule 38: b4475ab121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 41b419bbb4, Class:  1, CF:0.681434, Len: 10, Fitness_tra: 0
Rule 40: 2bb4834471, Class:  1, CF:0.848923, Len: 10, Fitness_tra: 0
Rule 41: 1121c924b2, Class:  1, CF:0.894675, Len: 10, Fitness_tra: 0
Rule 42: 427bc1b72b, Class:  1, CF:0.977883, Len: 10, Fitness_tra: 0
Rule 43: 7bb12674b7, Class:  0, CF:0.549179, Len: 10, Fitness_tra: 0
Rule 44: b2218e4442, Class:  1, CF:0.999765, Len: 10, Fitness_tra: 0
Rule 45: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 24172e1bb7, Class:  0, CF:0.00401097, Len: 10, Fitness_tra: 0
Rule 47: 33727f7417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 74178a7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1e31702, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11ce7b14, Class:  1, CF:0.943358, Len: 10, Fitness_tra: 0
Rule 51: 4bbb8e7b14, Class:  1, CF:0.984448, Len:  0, Fitness_tra: 0
Rule 52: 1222a6471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b47b2917bb, Class:  0, CF:0.0653207, Len: 10, Fitness_tra: 0
Rule 54: 227443717b, Class:  1, CF:0.021592, Len: 10, Fitness_tra: 0
Rule 55: 4bbb8e7b14, Class:  1, CF:0.984448, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 57: 21442a7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 421216b4b4, Class:  0, CF:0.989469, Len: 10, Fitness_tra: 0
Rule 59: 14bb832124, Class:  1, CF:0.563716, Len: 10, Fitness_tra: 0
Rule 60: b722147bb2, Class:  1, CF:0.868884, Len: 10, Fitness_tra: 0
Rule 61: b1178e4412, Class:  1, CF:0.982574, Len: 10, Fitness_tra: 0
Rule 62: 14b4294114, Class:  1, CF:0.345022, Len: 10, Fitness_tra: 0
Rule 63: b2218f4217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: bb4b217b12, Class:  1, CF:0.987291, Len: 10, Fitness_tra: 0
Rule 65: b1b25f1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12b1c92442, Class:  1, CF:0.994683, Len: 10, Fitness_tra: 0
Rule 67: 2871197222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1177c62724, Class:  1, CF:0.921291, Len: 10, Fitness_tra: 0
Rule 69: 21b1e3417b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b174c12122, Class:  1, CF:0.993817, Len: 10, Fitness_tra: 0
Rule 71: 22211524b4, Class:  1, CF:0.983287, Len: 10, Fitness_tra: 0
Rule 72: b17b16b141, Class:  1, CF:0.0374432, Len: 10, Fitness_tra: 0
Rule 73: b41481b42b, Class:  1, CF:0.987983, Len: 10, Fitness_tra: 0
Rule 74: 7dbb494714, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 71b753b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 17171e2b24, Class:  1, CF:0.827682, Len: 10, Fitness_tra: 0
Rule 77: 1c47797217, Class:  1, CF:0.0658788, Len: 10, Fitness_tra: 0
Rule 78: 41b429bbb4, Class:  1, CF:0.569044, Len: 10, Fitness_tra: 0
Rule 79: 7b218d2277, Class:  1, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 80: 1411894124, Class:  1, CF:0.97602, Len: 10, Fitness_tra: 0
Rule 81: b71715121b, Class:  1, CF:0.674913, Len: 10, Fitness_tra: -782
Rule 82: 211118b2b4, Class:  1, CF:0.993525, Len: 10, Fitness_tra: -1
Rule 83: 11721317b2, Class:  0, CF:0.323176, Len: 10, Fitness_tra: 0
Rule 84: b242117217, Class:  1, CF:0.991578, Len: 10, Fitness_tra: 2
Rule 85: 717b432241, Class:  1, CF:0.806997, Len: 10, Fitness_tra: -3
Rule 86: 7212111717, Class:  1, CF:0.149547, Len: 10, Fitness_tra: -445
Rule 87: 711b252144, Class:  1, CF:0.970035, Len: 10, Fitness_tra: 0
Rule 88: 114451741b, Class:  1, CF:0.971623, Len: 10, Fitness_tra: 0
Rule 89: b4722d7122, Class:  1, CF:0.980267, Len: 10, Fitness_tra: 0
Rule 90: 284b21bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 0121092000, Class:  1, CF:0.968626, Len:  5, Fitness_tra: -146
Rule 92: 4724cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b244f1bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 77711a72a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7c411a7733, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 96: 222c112d77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c214a7bb3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: b142561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21bb8e7b14, Class:  1, CF:0.936713, Len: 10, Fitness_tra: 0
Rule100: 7111152876, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.5228
------Result------
Miss_rate(tra)	:29.5228
Miss_rate(tst)	:27.6051
ARL				:9.81707

------Generation 7------
Rule  1: 1142291111, Class:  0, CF:0.572321, Len: 10, Fitness_tra: 3363
Rule  2: 2511112b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: 2112361211, Class:  0, CF:0.199984, Len: 10, Fitness_tra: 62
Rule  4: b927811471, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 74711a74a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  6: 12711a7443, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 2d14414227, Class:  1, CF:0.99844, Len: 10, Fitness_tra: 1
Rule  8: 721116b122, Class:  0, CF:0.917945, Len: 10, Fitness_tra: 2
Rule  9: 1c21437bb4, Class:  0, CF:0.56622, Len: 10, Fitness_tra: 1
Rule 10: 121716b24b, Class:  0, CF:0.973147, Len: 10, Fitness_tra: 0
Rule 11: 221116121e, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 12241e2411, Class:  0, CF:0.716787, Len: 10, Fitness_tra: 1
Rule 13: 7141152828, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 21b12f7b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 14711a7744, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 1c12c97111, Class:  0, CF:0.975955, Len: 10, Fitness_tra: 1
Rule 17: 7721191477, Class:  1, CF:0.998272, Len: 10, Fitness_tra: 1
Rule 18: 4441497421, Class:  1, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 19: 1d11294424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4117264414, Class:  1, CF:0.126096, Len: 10, Fitness_tra: 0
Rule 21: 21b41a4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 2744c1b442, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 23: 21222e7172, Class:  1, CF:0.982578, Len: 10, Fitness_tra: 0
Rule 24: b244f1bb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 2b118eb472, Class:  1, CF:0.999832, Len: 10, Fitness_tra: 0
Rule 26: 7b4b19217b, Class:  1, CF:0.986053, Len: 10, Fitness_tra: 0
Rule 27: 1b1483724b, Class:  1, CF:0.920825, Len: 10, Fitness_tra: 0
Rule 28: 47b4cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14248fb711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b24453b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4172861221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74411a472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 21b22e717c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 41778e4412, Class:  1, CF:0.995941, Len: 10, Fitness_tra: 0
Rule 36: 74b75abb27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 771781227b, Class:  1, CF:0.995096, Len: 10, Fitness_tra: 0
Rule 38: b4475ab121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 41b419bbb4, Class:  1, CF:0.681434, Len: 10, Fitness_tra: 0
Rule 40: 2bb4834471, Class:  1, CF:0.848923, Len: 10, Fitness_tra: 0
Rule 41: 1121c924b2, Class:  1, CF:0.894675, Len: 10, Fitness_tra: 0
Rule 42: 427bc1b72b, Class:  1, CF:0.977883, Len: 10, Fitness_tra: 0
Rule 43: 7bb12674b7, Class:  0, CF:0.549179, Len: 10, Fitness_tra: 0
Rule 44: b2218e4442, Class:  1, CF:0.999765, Len: 10, Fitness_tra: 0
Rule 45: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 24172e1bb7, Class:  0, CF:0.00401097, Len: 10, Fitness_tra: 0
Rule 47: 33727f7417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 74178a7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1e31702, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11ce7b14, Class:  1, CF:0.943358, Len: 10, Fitness_tra: 0
Rule 51: 4bbb8e7b14, Class:  1, CF:0.984448, Len:  0, Fitness_tra: 0
Rule 52: 1222a6471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b47b2917bb, Class:  0, CF:0.0653207, Len: 10, Fitness_tra: 0
Rule 54: 227443717b, Class:  1, CF:0.021592, Len: 10, Fitness_tra: 0
Rule 55: 4bbb8e7b14, Class:  1, CF:0.984448, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 57: 21442a7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 421216b4b4, Class:  0, CF:0.989469, Len: 10, Fitness_tra: 0
Rule 59: 14bb832124, Class:  1, CF:0.563716, Len: 10, Fitness_tra: 0
Rule 60: b722147bb2, Class:  1, CF:0.868884, Len: 10, Fitness_tra: 0
Rule 61: b1178e4412, Class:  1, CF:0.982574, Len: 10, Fitness_tra: 0
Rule 62: 14b4294114, Class:  1, CF:0.345022, Len: 10, Fitness_tra: 0
Rule 63: b2218f4217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: bb4b217b12, Class:  1, CF:0.987291, Len: 10, Fitness_tra: 0
Rule 65: b1b25f1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12b1c92442, Class:  1, CF:0.994683, Len: 10, Fitness_tra: 0
Rule 67: 2871197222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1177c62724, Class:  1, CF:0.921291, Len: 10, Fitness_tra: 0
Rule 69: 21b1e3417b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b174c12122, Class:  1, CF:0.993817, Len: 10, Fitness_tra: 0
Rule 71: 22211524b4, Class:  1, CF:0.983287, Len: 10, Fitness_tra: 0
Rule 72: b17b16b141, Class:  1, CF:0.0374432, Len: 10, Fitness_tra: 0
Rule 73: b41481b42b, Class:  1, CF:0.987983, Len: 10, Fitness_tra: 0
Rule 74: 7dbb494714, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 71b753b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 17171e2b24, Class:  1, CF:0.827682, Len: 10, Fitness_tra: 0
Rule 77: 1c47797217, Class:  1, CF:0.0658788, Len: 10, Fitness_tra: 0
Rule 78: 41b429bbb4, Class:  1, CF:0.569044, Len: 10, Fitness_tra: 0
Rule 79: 7b218d2277, Class:  1, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 80: 1411894124, Class:  1, CF:0.97602, Len: 10, Fitness_tra: 0
Rule 81: b71715121b, Class:  1, CF:0.674913, Len: 10, Fitness_tra: -782
Rule 82: 211118b2b4, Class:  1, CF:0.993525, Len: 10, Fitness_tra: -1
Rule 83: 11721317b2, Class:  0, CF:0.323176, Len: 10, Fitness_tra: 0
Rule 84: b242117217, Class:  1, CF:0.991578, Len: 10, Fitness_tra: 2
Rule 85: 717b432241, Class:  1, CF:0.806997, Len: 10, Fitness_tra: -3
Rule 86: 7212111717, Class:  1, CF:0.149547, Len: 10, Fitness_tra: -445
Rule 87: 711b252144, Class:  1, CF:0.970035, Len: 10, Fitness_tra: 0
Rule 88: 114451741b, Class:  1, CF:0.971623, Len: 10, Fitness_tra: 0
Rule 89: b4722d7122, Class:  1, CF:0.980267, Len: 10, Fitness_tra: 0
Rule 90: 284b21bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 0121092000, Class:  1, CF:0.968626, Len:  5, Fitness_tra: -146
Rule 92: 4724cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b244f1bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 77711a72a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7c411a7733, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 96: 222c112d77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c214a7bb3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: b142561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21bb8e7b14, Class:  1, CF:0.936713, Len: 10, Fitness_tra: 0
Rule100: 7111152876, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.5228
------Result------
Miss_rate(tra)	:29.5228
Miss_rate(tst)	:27.6051
ARL				:9.81707

------Generation 8------
Rule  1: 1142291111, Class:  0, CF:0.572321, Len: 10, Fitness_tra: 3363
Rule  2: 2511112b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: 2112361211, Class:  0, CF:0.199984, Len: 10, Fitness_tra: 62
Rule  4: b927811471, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 74711a74a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  6: 12711a7443, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 2d14414227, Class:  1, CF:0.99844, Len: 10, Fitness_tra: 1
Rule  8: 721116b122, Class:  0, CF:0.917945, Len: 10, Fitness_tra: 2
Rule  9: 1c21437bb4, Class:  0, CF:0.56622, Len: 10, Fitness_tra: 1
Rule 10: 121716b24b, Class:  0, CF:0.973147, Len: 10, Fitness_tra: 0
Rule 11: 221116121e, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 12241e2411, Class:  0, CF:0.716787, Len: 10, Fitness_tra: 1
Rule 13: 7141152828, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
Rule 14: 21b12f7b14, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 15: 14711a7744, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 16: 1c12c97111, Class:  0, CF:0.975955, Len: 10, Fitness_tra: 1
Rule 17: 7721191477, Class:  1, CF:0.998272, Len: 10, Fitness_tra: 1
Rule 18: 4441497421, Class:  1, CF:0.999327, Len: 10, Fitness_tra: 0
Rule 19: 1d11294424, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 20: 4117264414, Class:  1, CF:0.126096, Len: 10, Fitness_tra: 0
Rule 21: 21b41a4774, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 22: 2744c1b442, Class:  1, CF:0.99625, Len: 10, Fitness_tra: 0
Rule 23: 21222e7172, Class:  1, CF:0.982578, Len: 10, Fitness_tra: 0
Rule 24: b244f1bb2b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 25: 2b118eb472, Class:  1, CF:0.999832, Len: 10, Fitness_tra: 0
Rule 26: 7b4b19217b, Class:  1, CF:0.986053, Len: 10, Fitness_tra: 0
Rule 27: 1b1483724b, Class:  1, CF:0.920825, Len: 10, Fitness_tra: 0
Rule 28: 47b4cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 14248fb711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: b24453b122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 4172861221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 747156b112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 74411a472b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 34: 21b22e717c, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 35: 41778e4412, Class:  1, CF:0.995941, Len: 10, Fitness_tra: 0
Rule 36: 74b75abb27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 771781227b, Class:  1, CF:0.995096, Len: 10, Fitness_tra: 0
Rule 38: b4475ab121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 41b419bbb4, Class:  1, CF:0.681434, Len: 10, Fitness_tra: 0
Rule 40: 2bb4834471, Class:  1, CF:0.848923, Len: 10, Fitness_tra: 0
Rule 41: 1121c924b2, Class:  1, CF:0.894675, Len: 10, Fitness_tra: 0
Rule 42: 427bc1b72b, Class:  1, CF:0.977883, Len: 10, Fitness_tra: 0
Rule 43: 7bb12674b7, Class:  0, CF:0.549179, Len: 10, Fitness_tra: 0
Rule 44: b2218e4442, Class:  1, CF:0.999765, Len: 10, Fitness_tra: 0
Rule 45: b4bb8fb71b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 24172e1bb7, Class:  0, CF:0.00401097, Len: 10, Fitness_tra: 0
Rule 47: 33727f7417, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 48: 74178a7424, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 41b1e31702, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: bc11ce7b14, Class:  1, CF:0.943358, Len: 10, Fitness_tra: 0
Rule 51: 4bbb8e7b14, Class:  1, CF:0.984448, Len:  0, Fitness_tra: 0
Rule 52: 1222a6471b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 53: b47b2917bb, Class:  0, CF:0.0653207, Len: 10, Fitness_tra: 0
Rule 54: 227443717b, Class:  1, CF:0.021592, Len: 10, Fitness_tra: 0
Rule 55: 4bbb8e7b14, Class:  1, CF:0.984448, Len: 10, Fitness_tra: 0
Rule 56: 0000000000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 57: 21442a7741, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 58: 421216b4b4, Class:  0, CF:0.989469, Len: 10, Fitness_tra: 0
Rule 59: 14bb832124, Class:  1, CF:0.563716, Len: 10, Fitness_tra: 0
Rule 60: b722147bb2, Class:  1, CF:0.868884, Len: 10, Fitness_tra: 0
Rule 61: b1178e4412, Class:  1, CF:0.982574, Len: 10, Fitness_tra: 0
Rule 62: 14b4294114, Class:  1, CF:0.345022, Len: 10, Fitness_tra: 0
Rule 63: b2218f4217, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: bb4b217b12, Class:  1, CF:0.987291, Len: 10, Fitness_tra: 0
Rule 65: b1b25f1b72, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 12b1c92442, Class:  1, CF:0.994683, Len: 10, Fitness_tra: 0
Rule 67: 2871197222, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 68: 1177c62724, Class:  1, CF:0.921291, Len: 10, Fitness_tra: 0
Rule 69: 21b1e3417b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: b174c12122, Class:  1, CF:0.993817, Len: 10, Fitness_tra: 0
Rule 71: 22211524b4, Class:  1, CF:0.983287, Len: 10, Fitness_tra: 0
Rule 72: b17b16b141, Class:  1, CF:0.0374432, Len: 10, Fitness_tra: 0
Rule 73: b41481b42b, Class:  1, CF:0.987983, Len: 10, Fitness_tra: 0
Rule 74: 7dbb494714, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 75: 71b753b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 17171e2b24, Class:  1, CF:0.827682, Len: 10, Fitness_tra: 0
Rule 77: 1c47797217, Class:  1, CF:0.0658788, Len: 10, Fitness_tra: 0
Rule 78: 41b429bbb4, Class:  1, CF:0.569044, Len: 10, Fitness_tra: 0
Rule 79: 7b218d2277, Class:  1, CF:0.999906, Len: 10, Fitness_tra: 0
Rule 80: 1411894124, Class:  1, CF:0.97602, Len: 10, Fitness_tra: 0
Rule 81: b71715121b, Class:  1, CF:0.674913, Len: 10, Fitness_tra: -782
Rule 82: 211118b2b4, Class:  1, CF:0.993525, Len: 10, Fitness_tra: -1
Rule 83: 11721317b2, Class:  0, CF:0.323176, Len: 10, Fitness_tra: 0
Rule 84: b242117217, Class:  1, CF:0.991578, Len: 10, Fitness_tra: 2
Rule 85: 717b432241, Class:  1, CF:0.806997, Len: 10, Fitness_tra: -3
Rule 86: 7212111717, Class:  1, CF:0.149547, Len: 10, Fitness_tra: -445
Rule 87: 711b252144, Class:  1, CF:0.970035, Len: 10, Fitness_tra: 0
Rule 88: 114451741b, Class:  1, CF:0.971623, Len: 10, Fitness_tra: 0
Rule 89: b4722d7122, Class:  1, CF:0.980267, Len: 10, Fitness_tra: 0
Rule 90: 284b21bb1b, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 91: 0121092000, Class:  1, CF:0.968626, Len:  5, Fitness_tra: -146
Rule 92: 4724cf224b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: b244f1bb22, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 77711a72a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 95: 7c411a7733, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 96: 222c112d77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1c214a7bb3, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: b142561121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 21bb8e7b14, Class:  1, CF:0.936713, Len: 10, Fitness_tra: 0
Rule100: 7111152876, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:29.5228
------Result------
Miss_rate(tra)	:29.5228
Miss_rate(tst)	:27.6051
ARL				:9.81707

------Generation 9------
Rule  1: 1142291111, Class:  0, CF:0.572321, Len: 10, Fitness_tra: 3363
Rule  2: 2511112b77, Class:  0, CF:  1, Len: 10, Fitness_tra: 0
Rule  3: 2112361211, Class:  0, CF:0.199984, Len: 10, Fitness_tra: 62
Rule  4: b927811471, Class:  0, CF:  1, Len: 10, Fitness_tra: 3
Rule  5: 74711a74a3, Class:  0, CF:  1, Len: 10, Fitness_tra: 7
Rule  6: 12711a7443, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule  7: 2d14414227, Class:  1, CF:0.99844, Len: 10, Fitness_tra: 1
Rule  8: 721116b122, Class:  0, CF:0.917945, Len: 10, Fitness_tra: 2
Rule  9: 1c21437bb4, Class:  0, CF:0.56622, Len: 10, Fitness_tra: 1
Rule 10: 121716b24b, Class:  0, CF:0.973147, Len: 10, Fitness_tra: 0
Rule 11: 221116121e, Class:  0, CF:  1, Len: 10, Fitness_tra: 1
Rule 12: 12241e2411, Class:  0, CF:0.716787, Len: 10, Fitness_tra: 1
Rule 13: 7141152828, Class:  1, CF:  1, Len: 10, Fitness_tra: 1
