------Generation 0------
Rule  1: b221cd471b, Class:  1, CF:0.834688, Len: 10, Fitness_tra: 0
Rule 83: b2272f772b, Class:  1, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 84: 1544cdbbb4, Class:  1, CF:0.169612, Len: 10, Fitness_tra: 0
Rule 85: 22124d114b, Class:  0, CF:0.136871, Len: 10, Fitness_tra: 940
Rule 86: 451125bb47, Class:  1, CF:0.686713, Len: 10, Fitness_tra: 2
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b444ce7721, Class:  1, CF:0.585126, Len: 10, Fitness_tra: 0
Rule 89: 4522897411, Class:  1, CF:0.933511, Len: 10, Fitness_tra: 0
Rule 90: 2271161177, Class:  1, CF:0.98831, Len: 10, Fitness_tra: 0
Rule 91: 11b62e1314, Class:  1, CF:0.0791998, Len: 10, Fitness_tra: -468
Rule 92: 222111b77b, Class:  1, CF:0.981119, Len: 10, Fitness_tra: 0
Rule 93: 022b21b4b0, Class:  1, CF:0.838101, Len:  8, Fitness_tra: 16
Rule 94: 74b2d12b44, Class:  1, CF:0.690727, Len: 10, Fitness_tra: 0
Rule 95: 0010c921b7, Class:  0, CF:0.867868, Len:  7, Fitness_tra: 318
Rule 96: 4cb4262b1b, Class:  1, CF:0.999608, Len: 10, Fitness_tra: 0
Rule 97: b451117771, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 11eb5e32b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2117192122, Class:  1, CF:0.641394, Len: 10, Fitness_tra: 0
Rule100: 741bc53241, Class:  1, CF:0.339326, Len: 10, Fitness_tra: -70
------Current------
Miss_rate(tra)	:27.5533
------Result------
Miss_rate(tra)	:27.5533
Miss_rate(tst)	:24.1316
ARL				:9.94118

------Generation 6------
Rule  1: 7117ce1111, Class:  0, CF:0.92855, Len: 10, Fitness_tra: 1952
Rule  2: 114bc97441, Class:  1, CF:0.178229, Len: 10, Fitness_tra: 1
Rule  3: 741719212b, Class:  0, CF:0.122602, Len: 10, Fitness_tra: 0
Rule  4: 1d1215bbb1, Class:  1, CF:0.651673, Len: 10, Fitness_tra: 11
Rule  5: 2411162471, Class:  1, CF:0.999515, Len: 10, Fitness_tra: 5
Rule  6: 182b4e72b1, Class:  1, CF:0.645412, Len: 10, Fitness_tra: 6
Rule  7: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 3
Rule  8: 2221237222, Class:  1, CF:0.999723, Len: 10, Fitness_tra: 4
Rule  9: 74772117b1, Class:  1, CF:0.784355, Len: 10, Fitness_tra: -237
Rule 10: 7cb42e2711, Class:  1, CF:0.545246, Len: 10, Fitness_tra: 0
Rule 11: b221cd471b, Class:  1, CF:0.834688, Len: 10, Fitness_tra: 0
Rule 12: 4b221324b1, Class:  1, CF:0.978723, Len: 10, Fitness_tra: 0
Rule 13: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1471c6b4b2, Class:  0, CF:0.134926, Len: 10, Fitness_tra: 0
Rule 15: 7c171e24b2, Class:  0, CF:0.286764, Len: 10, Fitness_tra: 0
Rule 16: 22212e2472, Class:  1, CF:0.979699, Len: 10, Fitness_tra: 1
Rule 17: 72745172b7, Class:  1, CF:0.921649, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18b4164742, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 20: 71bb517b22, Class:  1, CF:0.794461, Len: 10, Fitness_tra: 0
Rule 21: 7124d6bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 22b2d1bb44, Class:  1, CF:0.831209, Len: 10, Fitness_tra: 0
Rule 23: bb72217742, Class:  1, CF:0.974404, Len: 10, Fitness_tra: 0
Rule 24: 4544161b47, Class:  1, CF:0.9997, Len: 10, Fitness_tra: 0
Rule 25: 74172ab442, Class:  1, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 26: 78242e2422, Class:  1, CF:0.390192, Len: 10, Fitness_tra: 0
Rule 27: 42141a4b2b, Class:  1, CF:0.999506, Len: 10, Fitness_tra: 0
Rule 28: 7bb4137772, Class:  1, CF:0.991358, Len: 10, Fitness_tra: 0
Rule 29: 21b181727b, Class:  1, CF:0.983466, Len: 10, Fitness_tra: 3
Rule 30: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4a21d57272, Class:  1, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 33: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74bbce71b1, Class:  0, CF:0.98506, Len: 10, Fitness_tra: 0
Rule 35: 17b2231224, Class:  1, CF:0.901788, Len: 10, Fitness_tra: 0
Rule 36: 74b1212b77, Class:  1, CF:0.906506, Len: 10, Fitness_tra: 0
Rule 37: 4b17852417, Class:  1, CF:0.879635, Len: 10, Fitness_tra: 0
Rule 38: 47222172b4, Class:  1, CF:0.904823, Len: 10, Fitness_tra: 0
Rule 39: 7417c122b7, Class:  1, CF:0.414151, Len: 10, Fitness_tra: 0
Rule 40: 2b7b51b72b, Class:  1, CF:0.992386, Len: 10, Fitness_tra: 0
Rule 41: 4c1bc1b272, Class:  1, CF:0.448492, Len: 10, Fitness_tra: 0
Rule 42: 4747212741, Class:  1, CF:0.865976, Len: 10, Fitness_tra: 0
Rule 43: 11272fb77b, Class:  1, CF:0.999849, Len: 10, Fitness_tra: 0
Rule 44: 71b1892772, Class:  1, CF:0.983071, Len: 10, Fitness_tra: 1
Rule 45: 24215a1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 41441e7717, Class:  1, CF:0.496721, Len: 10, Fitness_tra: 0
Rule 47: b1472a4b12, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 48: 252b8e7724, Class:  1, CF:0.820862, Len: 10, Fitness_tra: 0
Rule 49: b274c32174, Class:  0, CF:0.308383, Len: 10, Fitness_tra: 0
Rule 50: 7b4b13b112, Class:  1, CF:0.950925, Len: 10, Fitness_tra: 0
Rule 51: b171462772, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule 52: 2b2b8e4421, Class:  1, CF:0.994137, Len: 10, Fitness_tra: 0
Rule 53: 4212462bbb, Class:  1, CF:0.999324, Len: 10, Fitness_tra: 0
Rule 54: 212b494712, Class:  1, CF:0.789675, Len: 10, Fitness_tra: 0
Rule 55: 4121c5474b, Class:  1, CF:0.944915, Len: 10, Fitness_tra: 0
Rule 56: 122b71b4b7, Class:  1, CF:0.717708, Len: 10, Fitness_tra: 0
Rule 57: b47bc3bb21, Class:  0, CF:0.613442, Len: 10, Fitness_tra: 0
Rule 58: 4511452244, Class:  1, CF:0.778084, Len: 10, Fitness_tra: 1
Rule 59: b14b86744b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271281bb72, Class:  1, CF:0.556697, Len: 10, Fitness_tra: 0
Rule 61: 1414c6b2b2, Class:  1, CF:0.519236, Len: 10, Fitness_tra: 0
Rule 62: 7b27162774, Class:  1, CF:0.999354, Len: 10, Fitness_tra: 0
Rule 63: b7b7292414, Class:  1, CF:0.917584, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71421eb1b4, Class:  0, CF:0.0748359, Len: 10, Fitness_tra: 0
Rule 66: 212743b442, Class:  1, CF:0.989215, Len: 10, Fitness_tra: 0
Rule 67: be14c5b411, Class:  1, CF:0.840934, Len: 10, Fitness_tra: 19
Rule 68: 174b3f4b1b, Class:  1, CF:0.99896, Len: 10, Fitness_tra: 0
Rule 69: b812134b21, Class:  1, CF:0.982166, Len: 10, Fitness_tra: 0
Rule 70: b477117bb2, Class:  1, CF:0.924073, Len: 10, Fitness_tra: 0
Rule 71: 74b22ab1b2, Class:  1, CF:0.999534, Len: 10, Fitness_tra: 0
Rule 72: b127531b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7222d11271, Class:  1, CF:0.909461, Len: 10, Fitness_tra: 0
Rule 74: 2b2b11b27b, Class:  1, CF:0.978889, Len: 10, Fitness_tra: 0
Rule 75: b11253b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4b1b25274b, Class:  1, CF:0.835856, Len: 10, Fitness_tra: 0
Rule 77: 12b1c52447, Class:  1, CF:0.741062, Len: 10, Fitness_tra: 0
Rule 78: 7c1bd34b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7221234171, Class:  1, CF:0.984864, Len: 10, Fitness_tra: -10
Rule 80: 1442cf277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2544834222, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 82: b74711b117, Class:  1, CF:0.880854, Len: 10, Fitness_tra: -60
Rule 83: b2272f772b, Class:  1, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 84: 1544cdbbb4, Class:  1, CF:0.169612, Len: 10, Fitness_tra: 0
Rule 85: 22124d114b, Class:  0, CF:0.136871, Len: 10, Fitness_tra: 940
Rule 86: 451125bb47, Class:  1, CF:0.686713, Len: 10, Fitness_tra: 2
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b444ce7721, Class:  1, CF:0.585126, Len: 10, Fitness_tra: 0
Rule 89: 4522897411, Class:  1, CF:0.933511, Len: 10, Fitness_tra: 0
Rule 90: 2271161177, Class:  1, CF:0.98831, Len: 10, Fitness_tra: 0
Rule 91: 11b62e1314, Class:  1, CF:0.0791998, Len: 10, Fitness_tra: -468
Rule 92: 222111b77b, Class:  1, CF:0.981119, Len: 10, Fitness_tra: 0
Rule 93: 022b21b4b0, Class:  1, CF:0.838101, Len:  8, Fitness_tra: 16
Rule 94: 74b2d12b44, Class:  1, CF:0.690727, Len: 10, Fitness_tra: 0
Rule 95: 0010c921b7, Class:  0, CF:0.867868, Len:  7, Fitness_tra: 318
Rule 96: 4cb4262b1b, Class:  1, CF:0.999608, Len: 10, Fitness_tra: 0
Rule 97: b451117771, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 11eb5e32b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2117192122, Class:  1, CF:0.641394, Len: 10, Fitness_tra: 0
Rule100: 741bc53241, Class:  1, CF:0.339326, Len: 10, Fitness_tra: -70
------Current------
Miss_rate(tra)	:27.5533
------Result------
Miss_rate(tra)	:27.5533
Miss_rate(tst)	:24.1316
ARL				:9.94118

------Generation 7------
Rule  1: 7117ce1111, Class:  0, CF:0.92855, Len: 10, Fitness_tra: 1952
Rule  2: 114bc97441, Class:  1, CF:0.178229, Len: 10, Fitness_tra: 1
Rule  3: 741719212b, Class:  0, CF:0.122602, Len: 10, Fitness_tra: 0
Rule  4: 1d1215bbb1, Class:  1, CF:0.651673, Len: 10, Fitness_tra: 11
Rule  5: 2411162471, Class:  1, CF:0.999515, Len: 10, Fitness_tra: 5
Rule  6: 182b4e72b1, Class:  1, CF:0.645412, Len: 10, Fitness_tra: 6
Rule  7: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 3
Rule  8: 2221237222, Class:  1, CF:0.999723, Len: 10, Fitness_tra: 4
Rule  9: 74772117b1, Class:  1, CF:0.784355, Len: 10, Fitness_tra: -237
Rule 10: 7cb42e2711, Class:  1, CF:0.545246, Len: 10, Fitness_tra: 0
Rule 11: b221cd471b, Class:  1, CF:0.834688, Len: 10, Fitness_tra: 0
Rule 12: 4b221324b1, Class:  1, CF:0.978723, Len: 10, Fitness_tra: 0
Rule 13: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1471c6b4b2, Class:  0, CF:0.134926, Len: 10, Fitness_tra: 0
Rule 15: 7c171e24b2, Class:  0, CF:0.286764, Len: 10, Fitness_tra: 0
Rule 16: 22212e2472, Class:  1, CF:0.979699, Len: 10, Fitness_tra: 1
Rule 17: 72745172b7, Class:  1, CF:0.921649, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18b4164742, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 20: 71bb517b22, Class:  1, CF:0.794461, Len: 10, Fitness_tra: 0
Rule 21: 7124d6bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 22b2d1bb44, Class:  1, CF:0.831209, Len: 10, Fitness_tra: 0
Rule 23: bb72217742, Class:  1, CF:0.974404, Len: 10, Fitness_tra: 0
Rule 24: 4544161b47, Class:  1, CF:0.9997, Len: 10, Fitness_tra: 0
Rule 25: 74172ab442, Class:  1, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 26: 78242e2422, Class:  1, CF:0.390192, Len: 10, Fitness_tra: 0
Rule 27: 42141a4b2b, Class:  1, CF:0.999506, Len: 10, Fitness_tra: 0
Rule 28: 7bb4137772, Class:  1, CF:0.991358, Len: 10, Fitness_tra: 0
Rule 29: 21b181727b, Class:  1, CF:0.983466, Len: 10, Fitness_tra: 3
Rule 30: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4a21d57272, Class:  1, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 33: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74bbce71b1, Class:  0, CF:0.98506, Len: 10, Fitness_tra: 0
Rule 35: 17b2231224, Class:  1, CF:0.901788, Len: 10, Fitness_tra: 0
Rule 36: 74b1212b77, Class:  1, CF:0.906506, Len: 10, Fitness_tra: 0
Rule 37: 4b17852417, Class:  1, CF:0.879635, Len: 10, Fitness_tra: 0
Rule 38: 47222172b4, Class:  1, CF:0.904823, Len: 10, Fitness_tra: 0
Rule 39: 7417c122b7, Class:  1, CF:0.414151, Len: 10, Fitness_tra: 0
Rule 40: 2b7b51b72b, Class:  1, CF:0.992386, Len: 10, Fitness_tra: 0
Rule 41: 4c1bc1b272, Class:  1, CF:0.448492, Len: 10, Fitness_tra: 0
Rule 42: 4747212741, Class:  1, CF:0.865976, Len: 10, Fitness_tra: 0
Rule 43: 11272fb77b, Class:  1, CF:0.999849, Len: 10, Fitness_tra: 0
Rule 44: 71b1892772, Class:  1, CF:0.983071, Len: 10, Fitness_tra: 1
Rule 45: 24215a1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 41441e7717, Class:  1, CF:0.496721, Len: 10, Fitness_tra: 0
Rule 47: b1472a4b12, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 48: 252b8e7724, Class:  1, CF:0.820862, Len: 10, Fitness_tra: 0
Rule 49: b274c32174, Class:  0, CF:0.308383, Len: 10, Fitness_tra: 0
Rule 50: 7b4b13b112, Class:  1, CF:0.950925, Len: 10, Fitness_tra: 0
Rule 51: b171462772, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule 52: 2b2b8e4421, Class:  1, CF:0.994137, Len: 10, Fitness_tra: 0
Rule 53: 4212462bbb, Class:  1, CF:0.999324, Len: 10, Fitness_tra: 0
Rule 54: 212b494712, Class:  1, CF:0.789675, Len: 10, Fitness_tra: 0
Rule 55: 4121c5474b, Class:  1, CF:0.944915, Len: 10, Fitness_tra: 0
Rule 56: 122b71b4b7, Class:  1, CF:0.717708, Len: 10, Fitness_tra: 0
Rule 57: b47bc3bb21, Class:  0, CF:0.613442, Len: 10, Fitness_tra: 0
Rule 58: 4511452244, Class:  1, CF:0.778084, Len: 10, Fitness_tra: 1
Rule 59: b14b86744b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271281bb72, Class:  1, CF:0.556697, Len: 10, Fitness_tra: 0
Rule 61: 1414c6b2b2, Class:  1, CF:0.519236, Len: 10, Fitness_tra: 0
Rule 62: 7b27162774, Class:  1, CF:0.999354, Len: 10, Fitness_tra: 0
Rule 63: b7b7292414, Class:  1, CF:0.917584, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71421eb1b4, Class:  0, CF:0.0748359, Len: 10, Fitness_tra: 0
Rule 66: 212743b442, Class:  1, CF:0.989215, Len: 10, Fitness_tra: 0
Rule 67: be14c5b411, Class:  1, CF:0.840934, Len: 10, Fitness_tra: 19
Rule 68: 174b3f4b1b, Class:  1, CF:0.99896, Len: 10, Fitness_tra: 0
Rule 69: b812134b21, Class:  1, CF:0.982166, Len: 10, Fitness_tra: 0
Rule 70: b477117bb2, Class:  1, CF:0.924073, Len: 10, Fitness_tra: 0
Rule 71: 74b22ab1b2, Class:  1, CF:0.999534, Len: 10, Fitness_tra: 0
Rule 72: b127531b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7222d11271, Class:  1, CF:0.909461, Len: 10, Fitness_tra: 0
Rule 74: 2b2b11b27b, Class:  1, CF:0.978889, Len: 10, Fitness_tra: 0
Rule 75: b11253b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4b1b25274b, Class:  1, CF:0.835856, Len: 10, Fitness_tra: 0
Rule 77: 12b1c52447, Class:  1, CF:0.741062, Len: 10, Fitness_tra: 0
Rule 78: 7c1bd34b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7221234171, Class:  1, CF:0.984864, Len: 10, Fitness_tra: -10
Rule 80: 1442cf277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2544834222, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 82: b74711b117, Class:  1, CF:0.880854, Len: 10, Fitness_tra: -60
Rule 83: b2272f772b, Class:  1, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 84: 1544cdbbb4, Class:  1, CF:0.169612, Len: 10, Fitness_tra: 0
Rule 85: 22124d114b, Class:  0, CF:0.136871, Len: 10, Fitness_tra: 940
Rule 86: 451125bb47, Class:  1, CF:0.686713, Len: 10, Fitness_tra: 2
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b444ce7721, Class:  1, CF:0.585126, Len: 10, Fitness_tra: 0
Rule 89: 4522897411, Class:  1, CF:0.933511, Len: 10, Fitness_tra: 0
Rule 90: 2271161177, Class:  1, CF:0.98831, Len: 10, Fitness_tra: 0
Rule 91: 11b62e1314, Class:  1, CF:0.0791998, Len: 10, Fitness_tra: -468
Rule 92: 222111b77b, Class:  1, CF:0.981119, Len: 10, Fitness_tra: 0
Rule 93: 022b21b4b0, Class:  1, CF:0.838101, Len:  8, Fitness_tra: 16
Rule 94: 74b2d12b44, Class:  1, CF:0.690727, Len: 10, Fitness_tra: 0
Rule 95: 0010c921b7, Class:  0, CF:0.867868, Len:  7, Fitness_tra: 318
Rule 96: 4cb4262b1b, Class:  1, CF:0.999608, Len: 10, Fitness_tra: 0
Rule 97: b451117771, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 98: 11eb5e32b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 2117192122, Class:  1, CF:0.641394, Len: 10, Fitness_tra: 0
Rule100: 741bc53241, Class:  1, CF:0.339326, Len: 10, Fitness_tra: -70
------Current------
Miss_rate(tra)	:27.5533
------Result------
Miss_rate(tra)	:27.5533
Miss_rate(tst)	:24.1316
ARL				:9.94118

------Generation 8------
Rule  1: 7117ce1111, Class:  0, CF:0.92855, Len: 10, Fitness_tra: 1952
Rule  2: 114bc97441, Class:  1, CF:0.178229, Len: 10, Fitness_tra: 1
Rule  3: 741719212b, Class:  0, CF:0.122602, Len: 10, Fitness_tra: 0
Rule  4: 1d1215bbb1, Class:  1, CF:0.651673, Len: 10, Fitness_tra: 11
Rule  5: 2411162471, Class:  1, CF:0.999515, Len: 10, Fitness_tra: 5
Rule  6: 182b4e72b1, Class:  1, CF:0.645412, Len: 10, Fitness_tra: 6
Rule  7: b2211f7774, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 3
Rule  8: 2221237222, Class:  1, CF:0.999723, Len: 10, Fitness_tra: 4
Rule  9: 74772117b1, Class:  1, CF:0.784355, Len: 10, Fitness_tra: -237
Rule 10: 7cb42e2711, Class:  1, CF:0.545246, Len: 10, Fitness_tra: 0
Rule 11: b221cd471b, Class:  1, CF:0.834688, Len: 10, Fitness_tra: 0
Rule 12: 4b221324b1, Class:  1, CF:0.978723, Len: 10, Fitness_tra: 0
Rule 13: 47148f2447, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 1471c6b4b2, Class:  0, CF:0.134926, Len: 10, Fitness_tra: 0
Rule 15: 7c171e24b2, Class:  0, CF:0.286764, Len: 10, Fitness_tra: 0
Rule 16: 22212e2472, Class:  1, CF:0.979699, Len: 10, Fitness_tra: 1
Rule 17: 72745172b7, Class:  1, CF:0.921649, Len: 10, Fitness_tra: 0
Rule 18: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 18b4164742, Class:  1, CF:0.998103, Len: 10, Fitness_tra: 0
Rule 20: 71bb517b22, Class:  1, CF:0.794461, Len: 10, Fitness_tra: 0
Rule 21: 7124d6bb74, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 22b2d1bb44, Class:  1, CF:0.831209, Len: 10, Fitness_tra: 0
Rule 23: bb72217742, Class:  1, CF:0.974404, Len: 10, Fitness_tra: 0
Rule 24: 4544161b47, Class:  1, CF:0.9997, Len: 10, Fitness_tra: 0
Rule 25: 74172ab442, Class:  1, CF:0.999858, Len: 10, Fitness_tra: 0
Rule 26: 78242e2422, Class:  1, CF:0.390192, Len: 10, Fitness_tra: 0
Rule 27: 42141a4b2b, Class:  1, CF:0.999506, Len: 10, Fitness_tra: 0
Rule 28: 7bb4137772, Class:  1, CF:0.991358, Len: 10, Fitness_tra: 0
Rule 29: 21b181727b, Class:  1, CF:0.983466, Len: 10, Fitness_tra: 3
Rule 30: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 4a21d57272, Class:  1, CF:0.999129, Len: 10, Fitness_tra: 0
Rule 33: b127967742, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 74bbce71b1, Class:  0, CF:0.98506, Len: 10, Fitness_tra: 0
Rule 35: 17b2231224, Class:  1, CF:0.901788, Len: 10, Fitness_tra: 0
Rule 36: 74b1212b77, Class:  1, CF:0.906506, Len: 10, Fitness_tra: 0
Rule 37: 4b17852417, Class:  1, CF:0.879635, Len: 10, Fitness_tra: 0
Rule 38: 47222172b4, Class:  1, CF:0.904823, Len: 10, Fitness_tra: 0
Rule 39: 7417c122b7, Class:  1, CF:0.414151, Len: 10, Fitness_tra: 0
Rule 40: 2b7b51b72b, Class:  1, CF:0.992386, Len: 10, Fitness_tra: 0
Rule 41: 4c1bc1b272, Class:  1, CF:0.448492, Len: 10, Fitness_tra: 0
Rule 42: 4747212741, Class:  1, CF:0.865976, Len: 10, Fitness_tra: 0
Rule 43: 11272fb77b, Class:  1, CF:0.999849, Len: 10, Fitness_tra: 0
Rule 44: 71b1892772, Class:  1, CF:0.983071, Len: 10, Fitness_tra: 1
Rule 45: 24215a1714, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 41441e7717, Class:  1, CF:0.496721, Len: 10, Fitness_tra: 0
Rule 47: b1472a4b12, Class:  1, CF:0.999826, Len: 10, Fitness_tra: 0
Rule 48: 252b8e7724, Class:  1, CF:0.820862, Len: 10, Fitness_tra: 0
Rule 49: b274c32174, Class:  0, CF:0.308383, Len: 10, Fitness_tra: 0
Rule 50: 7b4b13b112, Class:  1, CF:0.950925, Len: 10, Fitness_tra: 0
Rule 51: b171462772, Class:  1, CF:0.999837, Len: 10, Fitness_tra: 0
Rule 52: 2b2b8e4421, Class:  1, CF:0.994137, Len: 10, Fitness_tra: 0
Rule 53: 4212462bbb, Class:  1, CF:0.999324, Len: 10, Fitness_tra: 0
Rule 54: 212b494712, Class:  1, CF:0.789675, Len: 10, Fitness_tra: 0
Rule 55: 4121c5474b, Class:  1, CF:0.944915, Len: 10, Fitness_tra: 0
Rule 56: 122b71b4b7, Class:  1, CF:0.717708, Len: 10, Fitness_tra: 0
Rule 57: b47bc3bb21, Class:  0, CF:0.613442, Len: 10, Fitness_tra: 0
Rule 58: 4511452244, Class:  1, CF:0.778084, Len: 10, Fitness_tra: 1
Rule 59: b14b86744b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 271281bb72, Class:  1, CF:0.556697, Len: 10, Fitness_tra: 0
Rule 61: 1414c6b2b2, Class:  1, CF:0.519236, Len: 10, Fitness_tra: 0
Rule 62: 7b27162774, Class:  1, CF:0.999354, Len: 10, Fitness_tra: 0
Rule 63: b7b7292414, Class:  1, CF:0.917584, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71421eb1b4, Class:  0, CF:0.0748359, Len: 10, Fitness_tra: 0
Rule 66: 212743b442, Class:  1, CF:0.989215, Len: 10, Fitness_tra: 0
Rule 67: be14c5b411, Class:  1, CF:0.840934, Len: 10, Fitness_tra: 19
Rule 68: 174b3f4b1b, Class:  1, CF:0.99896, Len: 10, Fitness_tra: 0
Rule 69: b812134b21, Class:  1, CF:0.982166, Len: 10, Fitness_tra: 0
Rule 70: b477117bb2, Class:  1, CF:0.924073, Len: 10, Fitness_tra: 0
Rule 71: 74b22ab1b2, Class:  1, CF:0.999534, Len: 10, Fitness_tra: 0
Rule 72: b127531b77, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 7222d11271, Class:  1, CF:0.909461, Len: 10, Fitness_tra: 0
Rule 74: 2b2b11b27b, Class:  1, CF:0.978889, Len: 10, Fitness_tra: 0
Rule 75: b11253b271, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 4b1b25274b, Class:  1, CF:0.835856, Len: 10, Fitness_tra: 0
Rule 77: 12b1c52447, Class:  1, CF:0.741062, Len: 10, Fitness_tra: 0
Rule 78: 7c1bd34b42, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 7221234171, Class:  1, CF:0.984864, Len: 10, Fitness_tra: -10
Rule 80: 1442cf277b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 2544834222, Class:  1, CF:0.999999, Len: 10, Fitness_tra: 0
Rule 82: b74711b117, Class:  1, CF:0.880854, Len: 10, Fitness_tra: -60
Rule 83: b2272f772b, Class:  1, CF:0.999964, Len: 10, Fitness_tra: 0
Rule 84: 1544cdbbb4, Class:  1, CF:0.169612, Len: 10, Fitness_tra: 0
Rule 85: 22124d114b, Class:  0, CF:0.136871, Len: 10, Fitness_tra: 940
Rule 86: 451125bb47, Class:  1, CF:0.686713, Len: 10, Fitness_tra: 2
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b444ce7721, Class:  1, CF:0.585126, Len: 10, Fitness_tra: 0
Rule 89: 4522897411, Class:  1, CF:0.933511, Len: 10, Fitness_tra: 0
Rule 90: 2271161177, Class:  1, CF:0.98831, Len: 10, Fitness_tra: 0
Rule 91: 11b62e1314, Class:  1, CF:0.0791998, Len: 10, Fitness_tra: -468
