------Generation 0------
Rule  1: 4b7159b7b7, Class:  1, CF:0.962684, Len: 10, Fitness_tra: 0
Rule 73: 2742811427, Class:  1, CF:0.942267, Len: 10, Fitness_tra: 0
Rule 74: 4b44c92244, Class:  1, CF:0.996346, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b77dab41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b772ce4744, Class:  1, CF:0.981362, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 417789b42b, Class:  1, CF:0.967508, Len: 10, Fitness_tra: 0
Rule 80: 11212ab2b4, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 44bb217241, Class:  1, CF:0.878899, Len: 10, Fitness_tra: 0
Rule 83: 42213a1177, Class:  1, CF:0.999431, Len: 10, Fitness_tra: 1
Rule 84: 1c77134b27, Class:  1, CF:0.981714, Len: 10, Fitness_tra: 0
Rule 85: 7217131771, Class:  1, CF:0.966815, Len: 10, Fitness_tra: 0
Rule 86: 74b2134771, Class:  1, CF:0.98842, Len: 10, Fitness_tra: 0
Rule 87: b1b11a141b, Class:  1, CF:0.99669, Len: 10, Fitness_tra: 1
Rule 88: 11b1134b74, Class:  1, CF:0.985795, Len: 10, Fitness_tra: 0
Rule 89: 41b1134411, Class:  1, CF:0.982977, Len: 10, Fitness_tra: 1
Rule 90: 474143b227, Class:  1, CF:0.992889, Len: 10, Fitness_tra: 0
Rule 91: 4c12812b22, Class:  0, CF:0.338868, Len: 10, Fitness_tra: 0
Rule 92: b1e016007a, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 4b4151454b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 94: 71471f77bb, Class:  1, CF:0.999966, Len: 10, Fitness_tra: 0
Rule 95: 402157ba74, Class:  0, CF:0.267995, Len:  9, Fitness_tra: 0
Rule 96: 00b0010147, Class:  1, CF:0.767775, Len:  5, Fitness_tra: -236
Rule 97: 41412a7b72, Class:  1, CF:0.99999, Len: 10, Fitness_tra: 0
Rule 98: 411703b1b1, Class:  1, CF:0.940066, Len:  9, Fitness_tra: 0
Rule 99: 201b000000, Class:  0, CF:0.310168, Len:  3, Fitness_tra: 3810
Rule100: 12718a1221, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:15.736
------Result------
Miss_rate(tra)	:15.736
Miss_rate(tst)	:15.3565
ARL				:9.46377

------Generation 7------
Rule  1: 201b000000, Class:  0, CF:0.310168, Len:  3, Fitness_tra: 812
Rule  2: 001d001041, Class:  1, CF:  1, Len:  5, Fitness_tra: 8
Rule  3: b047c0050c, Class:  1, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 000e000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 2127217b22, Class:  1, CF:0.904514, Len: 10, Fitness_tra: 1
Rule  6: 42213a1177, Class:  1, CF:0.999431, Len: 10, Fitness_tra: 1
Rule  7: b1b11a141b, Class:  1, CF:0.99669, Len: 10, Fitness_tra: 0
Rule  8: 41b1134411, Class:  1, CF:0.982977, Len: 10, Fitness_tra: 0
Rule  9: 7c14cd1b24, Class:  0, CF:0.0924605, Len: 10, Fitness_tra: 0
Rule 10: 4424232411, Class:  1, CF:0.968236, Len: 10, Fitness_tra: 0
Rule 11: 45416a4114, Class:  1, CF:0.999606, Len: 10, Fitness_tra: 0
Rule 12: 651b50b412, Class:  1, CF:0.917227, Len:  9, Fitness_tra: 0
Rule 13: 4117c3b1b2, Class:  1, CF:0.238164, Len: 10, Fitness_tra: 0
Rule 14: 2d71134bb2, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 0
Rule 15: 4511c5bbb2, Class:  0, CF:0.4997, Len: 10, Fitness_tra: 0
Rule 16: 74201627b1, Class:  1, CF:0.999898, Len:  9, Fitness_tra: 0
Rule 17: 2224134b14, Class:  1, CF:0.998406, Len:  0, Fitness_tra: 0
Rule 18: 4047cb0722, Class:  0, CF:0.12458, Len:  8, Fitness_tra: 0
Rule 19: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7b2421777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 242181b77b, Class:  1, CF:0.930724, Len: 10, Fitness_tra: 0
Rule 23: 7bb4532247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 241b56b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44b753b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4812867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 222429722b, Class:  1, CF:0.913347, Len: 10, Fitness_tra: 0
Rule 29: 71121a8724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22b7217444, Class:  1, CF:0.950877, Len: 10, Fitness_tra: 0
Rule 31: 2174232722, Class:  1, CF:0.981768, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2142b12724, Class:  1, CF:0.980295, Len: 10, Fitness_tra: 0
Rule 34: b8786a7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7722132214, Class:  1, CF:0.989629, Len: 10, Fitness_tra: 0
Rule 37: 27111f4b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b1b2ce2724, Class:  1, CF:0.949055, Len: 10, Fitness_tra: 0
Rule 39: bbb21f444b, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 40: 47b7817147, Class:  1, CF:0.881118, Len: 10, Fitness_tra: 0
Rule 41: b7129a2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4421537b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 747be67127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b2126bb74, Class:  1, CF:0.999334, Len: 10, Fitness_tra: 0
Rule 45: 44171ab742, Class:  1, CF:0.999682, Len: 10, Fitness_tra: 0
Rule 46: 4f4d51b44b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4c12812b2b, Class:  0, CF:0.411911, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1b471627bb, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 50: 4db2197714, Class:  1, CF:0.0760902, Len: 10, Fitness_tra: 0
Rule 51: b127194b42, Class:  1, CF:0.852603, Len: 10, Fitness_tra: 0
Rule 52: 734559bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b77c341b4, Class:  1, CF:0.474455, Len: 10, Fitness_tra: 0
Rule 54: b822112223, Class:  1, CF:0.975666, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 471283422b, Class:  0, CF:0.549945, Len: 10, Fitness_tra: 0
Rule 57: 71741f7411, Class:  1, CF:0.995128, Len: 10, Fitness_tra: 0
Rule 58: 75b2b3b442, Class:  1, CF:0.995379, Len: 10, Fitness_tra: 0
Rule 59: b424c6bbb4, Class:  0, CF:0.457351, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7cb71fb1b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b42256bbb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b844212727, Class:  1, CF:0.924158, Len: 10, Fitness_tra: 0
Rule 65: 4247c34177, Class:  0, CF:0.305433, Len: 10, Fitness_tra: 0
Rule 66: 242b51221b, Class:  1, CF:0.907882, Len: 10, Fitness_tra: 0
Rule 67: 741156b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b241232742, Class:  1, CF:0.993697, Len: 10, Fitness_tra: 0
Rule 69: 2db1ce7771, Class:  0, CF:0.999979, Len: 10, Fitness_tra: 0
Rule 70: 117286171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71bb2f1241, Class:  1, CF:0.999774, Len: 10, Fitness_tra: 0
Rule 73: 2742811427, Class:  1, CF:0.942267, Len: 10, Fitness_tra: 0
Rule 74: 4b44c92244, Class:  1, CF:0.996346, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b77dab41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b772ce4744, Class:  1, CF:0.981362, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 417789b42b, Class:  1, CF:0.967508, Len: 10, Fitness_tra: 0
Rule 80: 11212ab2b4, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2147231441, Class:  1, CF:0.978713, Len: 10, Fitness_tra: 0
Rule 83: 412b1e2122, Class:  1, CF:0.899527, Len: 10, Fitness_tra: 0
Rule 84: 1d27257b11, Class:  1, CF:0.818536, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 172b1a27b4, Class:  1, CF:0.999705, Len: 10, Fitness_tra: 0
Rule 90: 42271347b1, Class:  1, CF:0.994772, Len: 10, Fitness_tra: 0
Rule 91: b8129a2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 14213a2b77, Class:  1, CF:0.999913, Len: 10, Fitness_tra: 0
Rule 93: e4786a7122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0703100b00, Class:  1, CF:0.054404, Len:  4, Fitness_tra: -1263
Rule 95: 0020505a04, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7010000731, Class:  1, CF:0.565183, Len:  5, Fitness_tra: -1884
Rule 97: 71471a7742, Class:  1, CF:0.999939, Len: 10, Fitness_tra: 0
Rule 98: 4b20162641, Class:  1, CF:0.982229, Len:  9, Fitness_tra: 0
Rule 99: 4b7bc61744, Class:  0, CF:0.770393, Len: 10, Fitness_tra: 0
Rule100: b1b1a1241b, Class:  1, CF:0.998904, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.8883
------Result------
Miss_rate(tra)	:73.8883
Miss_rate(tst)	:74.5887
ARL				:9.35938

------Generation 8------
Rule  1: 201b000000, Class:  0, CF:0.310168, Len:  3, Fitness_tra: 812
Rule  2: 001d001041, Class:  1, CF:  1, Len:  5, Fitness_tra: 8
Rule  3: b047c0050c, Class:  1, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 000e000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 2127217b22, Class:  1, CF:0.904514, Len: 10, Fitness_tra: 1
Rule  6: 42213a1177, Class:  1, CF:0.999431, Len: 10, Fitness_tra: 1
Rule  7: b1b11a141b, Class:  1, CF:0.99669, Len: 10, Fitness_tra: 0
Rule  8: 41b1134411, Class:  1, CF:0.982977, Len: 10, Fitness_tra: 0
Rule  9: 7c14cd1b24, Class:  0, CF:0.0924605, Len: 10, Fitness_tra: 0
Rule 10: 4424232411, Class:  1, CF:0.968236, Len: 10, Fitness_tra: 0
Rule 11: 45416a4114, Class:  1, CF:0.999606, Len: 10, Fitness_tra: 0
Rule 12: 651b50b412, Class:  1, CF:0.917227, Len:  9, Fitness_tra: 0
Rule 13: 4117c3b1b2, Class:  1, CF:0.238164, Len: 10, Fitness_tra: 0
Rule 14: 2d71134bb2, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 0
Rule 15: 4511c5bbb2, Class:  0, CF:0.4997, Len: 10, Fitness_tra: 0
Rule 16: 74201627b1, Class:  1, CF:0.999898, Len:  9, Fitness_tra: 0
Rule 17: 2224134b14, Class:  1, CF:0.998406, Len:  0, Fitness_tra: 0
Rule 18: 4047cb0722, Class:  0, CF:0.12458, Len:  8, Fitness_tra: 0
Rule 19: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7b2421777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 242181b77b, Class:  1, CF:0.930724, Len: 10, Fitness_tra: 0
Rule 23: 7bb4532247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 241b56b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44b753b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4812867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 222429722b, Class:  1, CF:0.913347, Len: 10, Fitness_tra: 0
Rule 29: 71121a8724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22b7217444, Class:  1, CF:0.950877, Len: 10, Fitness_tra: 0
Rule 31: 2174232722, Class:  1, CF:0.981768, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2142b12724, Class:  1, CF:0.980295, Len: 10, Fitness_tra: 0
Rule 34: b8786a7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7722132214, Class:  1, CF:0.989629, Len: 10, Fitness_tra: 0
Rule 37: 27111f4b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b1b2ce2724, Class:  1, CF:0.949055, Len: 10, Fitness_tra: 0
Rule 39: bbb21f444b, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 40: 47b7817147, Class:  1, CF:0.881118, Len: 10, Fitness_tra: 0
Rule 41: b7129a2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4421537b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 747be67127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b2126bb74, Class:  1, CF:0.999334, Len: 10, Fitness_tra: 0
Rule 45: 44171ab742, Class:  1, CF:0.999682, Len: 10, Fitness_tra: 0
Rule 46: 4f4d51b44b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4c12812b2b, Class:  0, CF:0.411911, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1b471627bb, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 50: 4db2197714, Class:  1, CF:0.0760902, Len: 10, Fitness_tra: 0
Rule 51: b127194b42, Class:  1, CF:0.852603, Len: 10, Fitness_tra: 0
Rule 52: 734559bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b77c341b4, Class:  1, CF:0.474455, Len: 10, Fitness_tra: 0
Rule 54: b822112223, Class:  1, CF:0.975666, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 471283422b, Class:  0, CF:0.549945, Len: 10, Fitness_tra: 0
Rule 57: 71741f7411, Class:  1, CF:0.995128, Len: 10, Fitness_tra: 0
Rule 58: 75b2b3b442, Class:  1, CF:0.995379, Len: 10, Fitness_tra: 0
Rule 59: b424c6bbb4, Class:  0, CF:0.457351, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7cb71fb1b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b42256bbb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b844212727, Class:  1, CF:0.924158, Len: 10, Fitness_tra: 0
Rule 65: 4247c34177, Class:  0, CF:0.305433, Len: 10, Fitness_tra: 0
Rule 66: 242b51221b, Class:  1, CF:0.907882, Len: 10, Fitness_tra: 0
Rule 67: 741156b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b241232742, Class:  1, CF:0.993697, Len: 10, Fitness_tra: 0
Rule 69: 2db1ce7771, Class:  0, CF:0.999979, Len: 10, Fitness_tra: 0
Rule 70: 117286171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71bb2f1241, Class:  1, CF:0.999774, Len: 10, Fitness_tra: 0
Rule 73: 2742811427, Class:  1, CF:0.942267, Len: 10, Fitness_tra: 0
Rule 74: 4b44c92244, Class:  1, CF:0.996346, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b77dab41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b772ce4744, Class:  1, CF:0.981362, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 417789b42b, Class:  1, CF:0.967508, Len: 10, Fitness_tra: 0
Rule 80: 11212ab2b4, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 81: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 2147231441, Class:  1, CF:0.978713, Len: 10, Fitness_tra: 0
Rule 83: 412b1e2122, Class:  1, CF:0.899527, Len: 10, Fitness_tra: 0
Rule 84: 1d27257b11, Class:  1, CF:0.818536, Len: 10, Fitness_tra: 0
Rule 85: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 172b1a27b4, Class:  1, CF:0.999705, Len: 10, Fitness_tra: 0
Rule 90: 42271347b1, Class:  1, CF:0.994772, Len: 10, Fitness_tra: 0
Rule 91: b8129a2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 14213a2b77, Class:  1, CF:0.999913, Len: 10, Fitness_tra: 0
Rule 93: e4786a7122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0703100b00, Class:  1, CF:0.054404, Len:  4, Fitness_tra: -1263
Rule 95: 0020505a04, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 7010000731, Class:  1, CF:0.565183, Len:  5, Fitness_tra: -1884
Rule 97: 71471a7742, Class:  1, CF:0.999939, Len: 10, Fitness_tra: 0
Rule 98: 4b20162641, Class:  1, CF:0.982229, Len:  9, Fitness_tra: 0
Rule 99: 4b7bc61744, Class:  0, CF:0.770393, Len: 10, Fitness_tra: 0
Rule100: b1b1a1241b, Class:  1, CF:0.998904, Len: 10, Fitness_tra: 0
------Current------
Miss_rate(tra)	:73.8883
------Result------
Miss_rate(tra)	:73.8883
Miss_rate(tst)	:74.5887
ARL				:9.35938

------Generation 9------
Rule  1: 201b000000, Class:  0, CF:0.310168, Len:  3, Fitness_tra: 4093
Rule  2: 001d001041, Class:  1, CF:  1, Len:  5, Fitness_tra: 1
Rule  3: b047c0050c, Class:  1, CF:  1, Len:  6, Fitness_tra: 4
Rule  4: 000e000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 2
Rule  5: 2127217b22, Class:  1, CF:0.904514, Len: 10, Fitness_tra: 1
Rule  6: 42213a1177, Class:  1, CF:0.999431, Len: 10, Fitness_tra: 2
Rule  7: b1b11a141b, Class:  1, CF:0.99669, Len: 10, Fitness_tra: 4
Rule  8: 41b1134411, Class:  1, CF:0.982977, Len: 10, Fitness_tra: 1
Rule  9: 7c14cd1b24, Class:  0, CF:0.0924605, Len: 10, Fitness_tra: 0
Rule 10: 4424232411, Class:  1, CF:0.968236, Len: 10, Fitness_tra: 0
Rule 11: 45416a4114, Class:  1, CF:0.999606, Len: 10, Fitness_tra: 0
Rule 12: 651b50b412, Class:  1, CF:0.917227, Len:  9, Fitness_tra: 0
Rule 13: 4117c3b1b2, Class:  1, CF:0.238164, Len: 10, Fitness_tra: 0
Rule 14: 2d71134bb2, Class:  1, CF:0.999535, Len: 10, Fitness_tra: 0
Rule 15: 4511c5bbb2, Class:  0, CF:0.4997, Len: 10, Fitness_tra: 0
Rule 16: 74201627b1, Class:  1, CF:0.999898, Len:  9, Fitness_tra: 0
Rule 17: 2224134b14, Class:  1, CF:0.998406, Len:  0, Fitness_tra: 0
Rule 18: 4047cb0722, Class:  0, CF:0.12458, Len:  8, Fitness_tra: 0
Rule 19: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 7b2421777b, Class:  1, CF:0.965444, Len: 10, Fitness_tra: 0
Rule 21: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 242181b77b, Class:  1, CF:0.930724, Len: 10, Fitness_tra: 0
Rule 23: 7bb4532247, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 241b56b412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 14b2562722, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 44b753b411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 4812867771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 222429722b, Class:  1, CF:0.913347, Len: 10, Fitness_tra: 0
Rule 29: 71121a8724, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 22b7217444, Class:  1, CF:0.950877, Len: 10, Fitness_tra: 0
Rule 31: 2174232722, Class:  1, CF:0.981768, Len: 10, Fitness_tra: 0
Rule 32: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 2142b12724, Class:  1, CF:0.980295, Len: 10, Fitness_tra: 0
Rule 34: b8786a7222, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 7722132214, Class:  1, CF:0.989629, Len: 10, Fitness_tra: 0
Rule 37: 27111f4b4b, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 38: b1b2ce2724, Class:  1, CF:0.949055, Len: 10, Fitness_tra: 0
Rule 39: bbb21f444b, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 40: 47b7817147, Class:  1, CF:0.881118, Len: 10, Fitness_tra: 0
Rule 41: b7129a2721, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 4421537b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 747be67127, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 4b2126bb74, Class:  1, CF:0.999334, Len: 10, Fitness_tra: 0
Rule 45: 44171ab742, Class:  1, CF:0.999682, Len: 10, Fitness_tra: 0
Rule 46: 4f4d51b44b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 4c12812b2b, Class:  0, CF:0.411911, Len: 10, Fitness_tra: 0
Rule 48: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1b471627bb, Class:  1, CF:0.998027, Len: 10, Fitness_tra: 0
Rule 50: 4db2197714, Class:  1, CF:0.0760902, Len: 10, Fitness_tra: 0
Rule 51: b127194b42, Class:  1, CF:0.852603, Len: 10, Fitness_tra: 0
Rule 52: 734559bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 4b77c341b4, Class:  1, CF:0.474455, Len: 10, Fitness_tra: 0
Rule 54: b822112223, Class:  1, CF:0.975666, Len: 10, Fitness_tra: 0
Rule 55: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 471283422b, Class:  0, CF:0.549945, Len: 10, Fitness_tra: 0
Rule 57: 71741f7411, Class:  1, CF:0.995128, Len: 10, Fitness_tra: 0
Rule 58: 75b2b3b442, Class:  1, CF:0.995379, Len: 10, Fitness_tra: 0
Rule 59: b424c6bbb4, Class:  0, CF:0.457351, Len: 10, Fitness_tra: 0
Rule 60: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 7cb71fb1b1, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 63: b42256bbb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b844212727, Class:  1, CF:0.924158, Len: 10, Fitness_tra: 0
Rule 65: 4247c34177, Class:  0, CF:0.305433, Len: 10, Fitness_tra: 0
Rule 66: 242b51221b, Class:  1, CF:0.907882, Len: 10, Fitness_tra: 0
Rule 67: 741156b421, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b241232742, Class:  1, CF:0.993697, Len: 10, Fitness_tra: 0
Rule 69: 2db1ce7771, Class:  0, CF:0.999979, Len: 10, Fitness_tra: 0
Rule 70: 117286171b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 71bb2f1241, Class:  1, CF:0.999774, Len: 10, Fitness_tra: 0
Rule 73: 2742811427, Class:  1, CF:0.942267, Len: 10, Fitness_tra: 0
Rule 74: 4b44c92244, Class:  1, CF:0.996346, Len: 10, Fitness_tra: 0
Rule 75: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 1b77dab41b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: b772ce4744, Class:  1, CF:0.981362, Len: 10, Fitness_tra: 0
Rule 78: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 417789b42b, Class:  1, CF:0.967508, Len: 10, Fitness_tra: 0
Rule 80: 11212ab2b4, Class:  1, CF:0.999972, Len: 10, Fitness_tra: 0
Rule 81: 21741614bb, Class:  1, CF:0.992418, Len: 10, Fitness_tra: 0
Rule 82: 717b832421, Class:  0, CF:0.703952, Len: 10, Fitness_tra: 0
Rule 83: 44b28112b7, Class:  1, CF:0.63448, Len: 10, Fitness_tra: 0
Rule 84: b7b7992112, Class:  1, CF:0.603535, Len: 10, Fitness_tra: 0
Rule 85: 7177151272, Class:  1, CF:0.909874, Len: 10, Fitness_tra: 0
Rule 86: 44b45e7274, Class:  1, CF:0.895314, Len: 10, Fitness_tra: 0
Rule 87: 271789b7b7, Class:  0, CF:0.0475579, Len: 10, Fitness_tra: 0
