------Generation 0------
Rule  1: b14221bb12, Class:  1, CF:0.837098, Len: 10, Fitness_tra: 0
Rule 54: b727831b77, Class:  0, CF:0.353391, Len: 10, Fitness_tra: 0
Rule 55: b2b153b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 727281b1b2, Class:  1, CF:0.680858, Len: 10, Fitness_tra: 0
Rule 57: 1417c3b7b7, Class:  0, CF:0.326413, Len: 10, Fitness_tra: 0
Rule 58: 211423741b, Class:  1, CF:0.909485, Len: 10, Fitness_tra: 0
Rule 59: bb478a2427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 74b72f7124, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 61: 7f47b842b4, Class:  1, CF:0.964338, Len: 10, Fitness_tra: 0
Rule 62: 721733727b, Class:  1, CF:0.986267, Len: 10, Fitness_tra: 0
Rule 63: 211b8124b2, Class:  1, CF:0.848117, Len: 10, Fitness_tra: 0
Rule 64: 47245eb42b, Class:  1, CF:0.987972, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71411627b2, Class:  1, CF:0.999924, Len: 10, Fitness_tra: 0
Rule 67: 242b532174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 17778677b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b117af4112, Class:  1, CF:0.962939, Len: 10, Fitness_tra: 1
Rule 70: 4b2251b1b1, Class:  1, CF:0.958623, Len: 10, Fitness_tra: 0
Rule 71: b1b4ce221b, Class:  0, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 72: 4244814221, Class:  1, CF:0.94275, Len: 10, Fitness_tra: 0
Rule 73: 11744eb7b2, Class:  1, CF:0.162881, Len: 10, Fitness_tra: 0
Rule 74: b1bbc14b14, Class:  1, CF:0.515314, Len: 10, Fitness_tra: 0
Rule 75: 17b2cfb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4147c12227, Class:  1, CF:0.984175, Len: 10, Fitness_tra: 0
Rule 78: 24b41ab217, Class:  1, CF:0.999051, Len: 10, Fitness_tra: 0
Rule 79: 114bc612b2, Class:  0, CF:0.49358, Len: 10, Fitness_tra: 0
Rule 80: 21744d77b2, Class:  1, CF:0.833428, Len: 10, Fitness_tra: 0
Rule 81: 12b15e12b1, Class:  1, CF:0.771179, Len: 10, Fitness_tra: 24
Rule 82: 1d178e2bb7, Class:  1, CF:0.606242, Len: 10, Fitness_tra: 0
Rule 83: 4574c57472, Class:  0, CF:0.10667, Len: 10, Fitness_tra: 0
Rule 84: 11142e1177, Class:  0, CF:0.232525, Len: 10, Fitness_tra: 2401
Rule 85: 484113142b, Class:  1, CF:0.99433, Len: 10, Fitness_tra: 1
Rule 86: 00000c0000, Class:  1, CF:0.0679489, Len:  1, Fitness_tra: -1622
Rule 87: 4872af224b, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 88: 2d71157bb1, Class:  1, CF:0.835149, Len: 10, Fitness_tra: 0
Rule 89: 21241347b2, Class:  1, CF:0.995105, Len: 10, Fitness_tra: 0
Rule 90: 2124817bb1, Class:  1, CF:0.449886, Len: 10, Fitness_tra: 0
Rule 91: 772b0424b2, Class:  1, CF:0.902306, Len:  9, Fitness_tra: 0
Rule 92: 2b45ce2229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d114df4612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2144217712, Class:  1, CF:0.892059, Len: 10, Fitness_tra: 0
Rule 95: 9144b622b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14b25f1327, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 114bc612bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b24b8a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c58241b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 477111471b, Class:  1, CF:0.977226, Len: 10, Fitness_tra: 8
------Current------
Miss_rate(tra)	:42.4655
------Result------
Miss_rate(tra)	:42.4655
Miss_rate(tst)	:43.2482
ARL				:9.73973

------Generation 8------
Rule  1: 14b25e1b1b, Class:  1, CF:0.167239, Len: 10, Fitness_tra: 0
Rule  2: 11b48e1bbb, Class:  0, CF:0.256633, Len: 10, Fitness_tra: 0
Rule  3: 1272412741, Class:  1, CF:0.982972, Len: 10, Fitness_tra: 1
Rule  4: 1127511b71, Class:  1, CF:0.600289, Len: 10, Fitness_tra: 0
Rule  5: 7b241f1111, Class:  1, CF:0.966242, Len: 10, Fitness_tra: 13
Rule  6: 0000000005, Class:  1, CF:0.997785, Len:  1, Fitness_tra: 7
Rule  7: 721b167271, Class:  1, CF:0.99504, Len: 10, Fitness_tra: 0
Rule  8: 2bbb1a144b, Class:  1, CF:0.999984, Len: 10, Fitness_tra: 1
Rule  9: 22bb2e4711, Class:  1, CF:0.874061, Len: 10, Fitness_tra: 1
Rule 10: 7724231b22, Class:  1, CF:0.961656, Len: 10, Fitness_tra: 0
Rule 11: 2148aa1bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1414167412, Class:  1, CF:0.967735, Len: 10, Fitness_tra: -1
Rule 14: b2175e1222, Class:  1, CF:0.873816, Len: 10, Fitness_tra: 0
Rule 15: 77225eb122, Class:  1, CF:0.953414, Len: 10, Fitness_tra: 0
Rule 16: 4771214477, Class:  1, CF:0.982918, Len: 10, Fitness_tra: 0
Rule 17: b14221bb12, Class:  1, CF:0.837098, Len: 10, Fitness_tra: 0
Rule 18: 7b12c622b4, Class:  1, CF:0.135423, Len: 10, Fitness_tra: 0
Rule 19: 724426bbb1, Class:  1, CF:0.999564, Len: 10, Fitness_tra: 0
Rule 20: 754221b117, Class:  1, CF:0.815405, Len: 10, Fitness_tra: 0
Rule 21: b641517144, Class:  1, CF:0.999589, Len: 10, Fitness_tra: 0
Rule 22: 27225f2bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7147d6247b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2577814442, Class:  1, CF:0.964965, Len: 10, Fitness_tra: 0
Rule 25: b417d32241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4244192b2b, Class:  1, CF:0.129853, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b2b4561b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1441d34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ba2b64b122, Class:  1, CF:0.932994, Len: 10, Fitness_tra: 0
Rule 31: 224753b14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 732141b22c, Class:  1, CF:0.999512, Len: 10, Fitness_tra: 0
Rule 33: b84b257241, Class:  1, CF:0.814154, Len: 10, Fitness_tra: 0
Rule 34: 77721f2772, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 35: 7c772317b1, Class:  1, CF:0.965458, Len: 10, Fitness_tra: -1
Rule 36: b211594424, Class:  1, CF:0.986799, Len: 10, Fitness_tra: 2
Rule 37: bb7256bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7124c54722, Class:  1, CF:0.940188, Len: 10, Fitness_tra: 0
Rule 39: b4b72a22b1, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 40: 24b25f4471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2712214bb4, Class:  1, CF:0.701963, Len: 10, Fitness_tra: 0
Rule 42: 14b4832b27, Class:  0, CF:0.831155, Len: 10, Fitness_tra: 0
Rule 43: 21b721b422, Class:  1, CF:0.963759, Len: 10, Fitness_tra: 0
Rule 44: 4444ca471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7744514147, Class:  1, CF:0.97208, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 44b12a7221, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 48: b144ae2212, Class:  1, CF:0.610981, Len: 10, Fitness_tra: 0
Rule 49: b2b22fb121, Class:  1, CF:0.984565, Len: 10, Fitness_tra: 0
Rule 50: 7217512277, Class:  1, CF:0.936289, Len: 10, Fitness_tra: 0
Rule 51: 45b2197b74, Class:  1, CF:0.240896, Len: 10, Fitness_tra: 0
Rule 52: b147891224, Class:  1, CF:0.985287, Len: 10, Fitness_tra: 0
Rule 53: 164c182771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b727831b77, Class:  0, CF:0.353391, Len: 10, Fitness_tra: 0
Rule 55: b2b153b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 727281b1b2, Class:  1, CF:0.680858, Len: 10, Fitness_tra: 0
Rule 57: 1417c3b7b7, Class:  0, CF:0.326413, Len: 10, Fitness_tra: 0
Rule 58: 211423741b, Class:  1, CF:0.909485, Len: 10, Fitness_tra: 0
Rule 59: bb478a2427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 74b72f7124, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 61: 7f47b842b4, Class:  1, CF:0.964338, Len: 10, Fitness_tra: 0
Rule 62: 721733727b, Class:  1, CF:0.986267, Len: 10, Fitness_tra: 0
Rule 63: 211b8124b2, Class:  1, CF:0.848117, Len: 10, Fitness_tra: 0
Rule 64: 47245eb42b, Class:  1, CF:0.987972, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71411627b2, Class:  1, CF:0.999924, Len: 10, Fitness_tra: 0
Rule 67: 242b532174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 17778677b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b117af4112, Class:  1, CF:0.962939, Len: 10, Fitness_tra: 1
Rule 70: 4b2251b1b1, Class:  1, CF:0.958623, Len: 10, Fitness_tra: 0
Rule 71: b1b4ce221b, Class:  0, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 72: 4244814221, Class:  1, CF:0.94275, Len: 10, Fitness_tra: 0
Rule 73: 11744eb7b2, Class:  1, CF:0.162881, Len: 10, Fitness_tra: 0
Rule 74: b1bbc14b14, Class:  1, CF:0.515314, Len: 10, Fitness_tra: 0
Rule 75: 17b2cfb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4147c12227, Class:  1, CF:0.984175, Len: 10, Fitness_tra: 0
Rule 78: 24b41ab217, Class:  1, CF:0.999051, Len: 10, Fitness_tra: 0
Rule 79: 114bc612b2, Class:  0, CF:0.49358, Len: 10, Fitness_tra: 0
Rule 80: 21744d77b2, Class:  1, CF:0.833428, Len: 10, Fitness_tra: 0
Rule 81: 12b15e12b1, Class:  1, CF:0.771179, Len: 10, Fitness_tra: 24
Rule 82: 1d178e2bb7, Class:  1, CF:0.606242, Len: 10, Fitness_tra: 0
Rule 83: 4574c57472, Class:  0, CF:0.10667, Len: 10, Fitness_tra: 0
Rule 84: 11142e1177, Class:  0, CF:0.232525, Len: 10, Fitness_tra: 2401
Rule 85: 484113142b, Class:  1, CF:0.99433, Len: 10, Fitness_tra: 1
Rule 86: 00000c0000, Class:  1, CF:0.0679489, Len:  1, Fitness_tra: -1622
Rule 87: 4872af224b, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 88: 2d71157bb1, Class:  1, CF:0.835149, Len: 10, Fitness_tra: 0
Rule 89: 21241347b2, Class:  1, CF:0.995105, Len: 10, Fitness_tra: 0
Rule 90: 2124817bb1, Class:  1, CF:0.449886, Len: 10, Fitness_tra: 0
Rule 91: 772b0424b2, Class:  1, CF:0.902306, Len:  9, Fitness_tra: 0
Rule 92: 2b45ce2229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d114df4612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2144217712, Class:  1, CF:0.892059, Len: 10, Fitness_tra: 0
Rule 95: 9144b622b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14b25f1327, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 114bc612bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b24b8a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c58241b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 477111471b, Class:  1, CF:0.977226, Len: 10, Fitness_tra: 8
------Current------
Miss_rate(tra)	:42.4655
------Result------
Miss_rate(tra)	:42.4655
Miss_rate(tst)	:43.2482
ARL				:9.73973

------Generation 9------
Rule  1: 14b25e1b1b, Class:  1, CF:0.167239, Len: 10, Fitness_tra: 0
Rule  2: 11b48e1bbb, Class:  0, CF:0.256633, Len: 10, Fitness_tra: 0
Rule  3: 1272412741, Class:  1, CF:0.982972, Len: 10, Fitness_tra: 1
Rule  4: 1127511b71, Class:  1, CF:0.600289, Len: 10, Fitness_tra: 0
Rule  5: 7b241f1111, Class:  1, CF:0.966242, Len: 10, Fitness_tra: 13
Rule  6: 0000000005, Class:  1, CF:0.997785, Len:  1, Fitness_tra: 7
Rule  7: 721b167271, Class:  1, CF:0.99504, Len: 10, Fitness_tra: 0
Rule  8: 2bbb1a144b, Class:  1, CF:0.999984, Len: 10, Fitness_tra: 1
Rule  9: 22bb2e4711, Class:  1, CF:0.874061, Len: 10, Fitness_tra: 1
Rule 10: 7724231b22, Class:  1, CF:0.961656, Len: 10, Fitness_tra: 0
Rule 11: 2148aa1bbb, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: 1414167412, Class:  1, CF:0.967735, Len: 10, Fitness_tra: -1
Rule 14: b2175e1222, Class:  1, CF:0.873816, Len: 10, Fitness_tra: 0
Rule 15: 77225eb122, Class:  1, CF:0.953414, Len: 10, Fitness_tra: 0
Rule 16: 4771214477, Class:  1, CF:0.982918, Len: 10, Fitness_tra: 0
Rule 17: b14221bb12, Class:  1, CF:0.837098, Len: 10, Fitness_tra: 0
Rule 18: 7b12c622b4, Class:  1, CF:0.135423, Len: 10, Fitness_tra: 0
Rule 19: 724426bbb1, Class:  1, CF:0.999564, Len: 10, Fitness_tra: 0
Rule 20: 754221b117, Class:  1, CF:0.815405, Len: 10, Fitness_tra: 0
Rule 21: b641517144, Class:  1, CF:0.999589, Len: 10, Fitness_tra: 0
Rule 22: 27225f2bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7147d6247b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2577814442, Class:  1, CF:0.964965, Len: 10, Fitness_tra: 0
Rule 25: b417d32241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4244192b2b, Class:  1, CF:0.129853, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b2b4561b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1441d34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ba2b64b122, Class:  1, CF:0.932994, Len: 10, Fitness_tra: 0
Rule 31: 224753b14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 732141b22c, Class:  1, CF:0.999512, Len: 10, Fitness_tra: 0
Rule 33: b84b257241, Class:  1, CF:0.814154, Len: 10, Fitness_tra: 0
Rule 34: 77721f2772, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 35: 7c772317b1, Class:  1, CF:0.965458, Len: 10, Fitness_tra: -1
Rule 36: b211594424, Class:  1, CF:0.986799, Len: 10, Fitness_tra: 2
Rule 37: bb7256bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 7124c54722, Class:  1, CF:0.940188, Len: 10, Fitness_tra: 0
Rule 39: b4b72a22b1, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 40: 24b25f4471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 2712214bb4, Class:  1, CF:0.701963, Len: 10, Fitness_tra: 0
Rule 42: 14b4832b27, Class:  0, CF:0.831155, Len: 10, Fitness_tra: 0
Rule 43: 21b721b422, Class:  1, CF:0.963759, Len: 10, Fitness_tra: 0
Rule 44: 4444ca471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 7744514147, Class:  1, CF:0.97208, Len: 10, Fitness_tra: 0
Rule 46: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 44b12a7221, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 48: b144ae2212, Class:  1, CF:0.610981, Len: 10, Fitness_tra: 0
Rule 49: b2b22fb121, Class:  1, CF:0.984565, Len: 10, Fitness_tra: 0
Rule 50: 7217512277, Class:  1, CF:0.936289, Len: 10, Fitness_tra: 0
Rule 51: 45b2197b74, Class:  1, CF:0.240896, Len: 10, Fitness_tra: 0
Rule 52: b147891224, Class:  1, CF:0.985287, Len: 10, Fitness_tra: 0
Rule 53: 164c182771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: b727831b77, Class:  0, CF:0.353391, Len: 10, Fitness_tra: 0
Rule 55: b2b153b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 727281b1b2, Class:  1, CF:0.680858, Len: 10, Fitness_tra: 0
Rule 57: 1417c3b7b7, Class:  0, CF:0.326413, Len: 10, Fitness_tra: 0
Rule 58: 211423741b, Class:  1, CF:0.909485, Len: 10, Fitness_tra: 0
Rule 59: bb478a2427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 74b72f7124, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 61: 7f47b842b4, Class:  1, CF:0.964338, Len: 10, Fitness_tra: 0
Rule 62: 721733727b, Class:  1, CF:0.986267, Len: 10, Fitness_tra: 0
Rule 63: 211b8124b2, Class:  1, CF:0.848117, Len: 10, Fitness_tra: 0
Rule 64: 47245eb42b, Class:  1, CF:0.987972, Len: 10, Fitness_tra: 0
Rule 65: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71411627b2, Class:  1, CF:0.999924, Len: 10, Fitness_tra: 0
Rule 67: 242b532174, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 17778677b4, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: b117af4112, Class:  1, CF:0.962939, Len: 10, Fitness_tra: 1
Rule 70: 4b2251b1b1, Class:  1, CF:0.958623, Len: 10, Fitness_tra: 0
Rule 71: b1b4ce221b, Class:  0, CF:0.999763, Len: 10, Fitness_tra: 0
Rule 72: 4244814221, Class:  1, CF:0.94275, Len: 10, Fitness_tra: 0
Rule 73: 11744eb7b2, Class:  1, CF:0.162881, Len: 10, Fitness_tra: 0
Rule 74: b1bbc14b14, Class:  1, CF:0.515314, Len: 10, Fitness_tra: 0
Rule 75: 17b2cfb227, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 4147c12227, Class:  1, CF:0.984175, Len: 10, Fitness_tra: 0
Rule 78: 24b41ab217, Class:  1, CF:0.999051, Len: 10, Fitness_tra: 0
Rule 79: 114bc612b2, Class:  0, CF:0.49358, Len: 10, Fitness_tra: 0
Rule 80: 21744d77b2, Class:  1, CF:0.833428, Len: 10, Fitness_tra: 0
Rule 81: 12b15e12b1, Class:  1, CF:0.771179, Len: 10, Fitness_tra: 24
Rule 82: 1d178e2bb7, Class:  1, CF:0.606242, Len: 10, Fitness_tra: 0
Rule 83: 4574c57472, Class:  0, CF:0.10667, Len: 10, Fitness_tra: 0
Rule 84: 11142e1177, Class:  0, CF:0.232525, Len: 10, Fitness_tra: 2401
Rule 85: 484113142b, Class:  1, CF:0.99433, Len: 10, Fitness_tra: 1
Rule 86: 00000c0000, Class:  1, CF:0.0679489, Len:  1, Fitness_tra: -1622
Rule 87: 4872af224b, Class:  1, CF:0.999762, Len: 10, Fitness_tra: 0
Rule 88: 2d71157bb1, Class:  1, CF:0.835149, Len: 10, Fitness_tra: 0
Rule 89: 21241347b2, Class:  1, CF:0.995105, Len: 10, Fitness_tra: 0
Rule 90: 2124817bb1, Class:  1, CF:0.449886, Len: 10, Fitness_tra: 0
Rule 91: 772b0424b2, Class:  1, CF:0.902306, Len:  9, Fitness_tra: 0
Rule 92: 2b45ce2229, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d114df4612, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 2144217712, Class:  1, CF:0.892059, Len: 10, Fitness_tra: 0
Rule 95: 9144b622b2, Class:  1, CF:  1, Len: 10, Fitness_tra: 0
Rule 96: 14b25f1327, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 114bc612bd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: b24b8a1b27, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: c58241b1c7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 477111471b, Class:  1, CF:0.977226, Len: 10, Fitness_tra: 8
------Current------
Miss_rate(tra)	:42.4655
------Result------
Miss_rate(tra)	:42.4655
Miss_rate(tst)	:43.2482
ARL				:9.73973

------Generation 10------
Rule  1: 11142e1177, Class:  0, CF:0.232525, Len: 10, Fitness_tra: 2382
Rule  2: 12b15e12b1, Class:  1, CF:0.771179, Len: 10, Fitness_tra: 24
Rule  3: 7b241f1111, Class:  1, CF:0.966242, Len: 10, Fitness_tra: 12
Rule  4: 477111471b, Class:  1, CF:0.977226, Len: 10, Fitness_tra: 0
Rule  5: 0000000005, Class:  1, CF:0.997785, Len:  1, Fitness_tra: 7
Rule  6: b211594424, Class:  1, CF:0.986799, Len: 10, Fitness_tra: 2
Rule  7: 2bbb1a144b, Class:  1, CF:0.999984, Len: 10, Fitness_tra: 0
Rule  8: b117af4112, Class:  1, CF:0.962939, Len: 10, Fitness_tra: 0
Rule  9: 1272412741, Class:  1, CF:0.982972, Len: 10, Fitness_tra: 1
Rule 10: 22bb2e4711, Class:  1, CF:0.874061, Len: 10, Fitness_tra: 0
Rule 11: 484113142b, Class:  1, CF:0.99433, Len: 10, Fitness_tra: -15
Rule 12: 14b25e1b1b, Class:  1, CF:0.167239, Len: 10, Fitness_tra: 0
Rule 13: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: b2175e1222, Class:  1, CF:0.873816, Len: 10, Fitness_tra: 0
Rule 15: 77225eb122, Class:  1, CF:0.953414, Len: 10, Fitness_tra: 0
Rule 16: 4771214477, Class:  1, CF:0.982918, Len: 10, Fitness_tra: 1
Rule 17: b14221bb12, Class:  1, CF:0.837098, Len: 10, Fitness_tra: 0
Rule 18: 7b12c622b4, Class:  1, CF:0.135423, Len: 10, Fitness_tra: 0
Rule 19: 724426bbb1, Class:  1, CF:0.999564, Len: 10, Fitness_tra: 0
Rule 20: 754221b117, Class:  1, CF:0.815405, Len: 10, Fitness_tra: 0
Rule 21: b641517144, Class:  1, CF:0.999589, Len: 10, Fitness_tra: 0
Rule 22: 27225f2bb7, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 7147d6247b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 2577814442, Class:  1, CF:0.964965, Len: 10, Fitness_tra: 0
Rule 25: b417d32241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 4244192b2b, Class:  1, CF:0.129853, Len: 10, Fitness_tra: 0
Rule 27: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: b2b4561b44, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 1441d34b41, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: ba2b64b122, Class:  1, CF:0.932994, Len: 10, Fitness_tra: 0
Rule 31: 224753b14b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 732141b22c, Class:  1, CF:0.999512, Len: 10, Fitness_tra: 0
Rule 33: b84b257241, Class:  1, CF:0.814154, Len: 10, Fitness_tra: 0
Rule 34: 77721f2772, Class:  1, CF:0.999995, Len: 10, Fitness_tra: 0
Rule 35: 721b167271, Class:  1, CF:0.99504, Len: 10, Fitness_tra: 0
Rule 36: bb7256bb22, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 7124c54722, Class:  1, CF:0.940188, Len: 10, Fitness_tra: 0
Rule 38: b4b72a22b1, Class:  1, CF:0.999896, Len: 10, Fitness_tra: 0
Rule 39: 24b25f4471, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 2712214bb4, Class:  1, CF:0.701963, Len: 10, Fitness_tra: 0
Rule 41: 14b4832b27, Class:  0, CF:0.831155, Len: 10, Fitness_tra: 0
Rule 42: 21b721b422, Class:  1, CF:0.963759, Len: 10, Fitness_tra: 0
Rule 43: 4444ca471b, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 7744514147, Class:  1, CF:0.97208, Len: 10, Fitness_tra: 0
Rule 45: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 44b12a7221, Class:  1, CF:0.999992, Len: 10, Fitness_tra: 0
Rule 47: b144ae2212, Class:  1, CF:0.610981, Len: 10, Fitness_tra: 0
Rule 48: b2b22fb121, Class:  1, CF:0.984565, Len: 10, Fitness_tra: 0
Rule 49: 7217512277, Class:  1, CF:0.936289, Len: 10, Fitness_tra: 0
Rule 50: 45b2197b74, Class:  1, CF:0.240896, Len: 10, Fitness_tra: 0
Rule 51: b147891224, Class:  1, CF:0.985287, Len: 10, Fitness_tra: 0
Rule 52: 164c182771, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: b727831b77, Class:  0, CF:0.353391, Len: 10, Fitness_tra: 0
Rule 54: b2b153b244, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 727281b1b2, Class:  1, CF:0.680858, Len: 10, Fitness_tra: 0
Rule 56: 1417c3b7b7, Class:  0, CF:0.326413, Len: 10, Fitness_tra: 0
Rule 57: 211423741b, Class:  1, CF:0.909485, Len: 10, Fitness_tra: 0
Rule 58: bb478a2427, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 74b72f7124, Class:  1, CF:0.999479, Len: 10, Fitness_tra: 0
Rule 60: 7f47b842b4, Class:  1, CF:0.964338, Len: 10, Fitness_tra: 0
Rule 61: 721733727b, Class:  1, CF:0.986267, Len: 10, Fitness_tra: 0
Rule 62: 211b8124b2, Class:  1, CF:0.848117, Len: 10, Fitness_tra: 0
Rule 63: 47245eb42b, Class:  1, CF:0.987972, Len: 10, Fitness_tra: 0
Rule 64: 0000000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 71411627b2, Class:  1, CF:0.999924, Len: 10, Fitness_tra: 0
