------Generation 0------
Rule  1: b5fce13111935, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c73c29d151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2213298d19585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0c0058e530000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 41f1d88516211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0004065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b441819d32181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f161929535115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 441318111991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000d050d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f1755c891d312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21a8415653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11b92281c9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000c000780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2745958855532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a577e1d11d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 43f1115322511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1479151151388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41211495f53b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000505c003000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 020b3f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16f1811e18283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0007000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000030209000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 03000500000d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: feb111cc1d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 020b0f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000080c000060, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a12e2111855d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1613c8511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe39158122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 477d519812912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000505c009000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0f00060004400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f921453361322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4725d29812158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000200000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b2135155d9914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4161311151525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0c0050e500c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7165121518c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000d0200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11b8e91281335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000300070, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000030000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0900000500050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000c020000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b17625119e59d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000d0000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b11513dc15312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2169d21853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe75885913521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000604400d3, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 83: 02000c0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200d9c980000, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule 85: 00000000dd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0003e0040d000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a573581159558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a1d15e2111d1, Class:  6, CF:0.0416396, Len: 13, Fitness_tra: 1
Rule 90: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 080c00c780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c76009e15801, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 107324e08c0b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0005800d03520, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 300006144d2d6, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 96: 61178f5541813, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 000280c0001c1, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13fc1563126c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000dd00020000, Class:  4, CF:0.159214, Len:  3, Fitness_tra: -18
Rule100: 2173295d29285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.9607
------Result------
Miss_rate(tra)	:84.9607
Miss_rate(tst)	:85.8586
ARL				:7.52632

------Generation 9------
Rule  1: 000e004113008, Class:  3, CF:0.31265, Len:  6, Fitness_tra: 3
Rule  2: 0002e0c0000c0, Class:  7, CF:0.501718, Len:  4, Fitness_tra: 6
Rule  3: 0000e50420e00, Class:  7, CF:  1, Len:  5, Fitness_tra: 6
Rule  4: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule  5: 000020e00c00a, Class:  0, CF:0.903039, Len:  4, Fitness_tra: 4
Rule  6: 0000dedc40600, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule  7: 0003de0c00d02, Class:  9, CF:0.916153, Len:  6, Fitness_tra: -1
Rule  8: 000e20e000000, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule  9: f312e54113158, Class:  7, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 31ad35121d256, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f1158535c1251, Class:  3, CF:0.740674, Len: 13, Fitness_tra: 1
Rule 12: 13fc35632c115, Class:  5, CF:0.0451822, Len: 13, Fitness_tra: 0
Rule 13: 0800d90000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21b3c21559511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: f3b3113315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1135191e128c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000d4dc80, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f78f1921813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000dc0020200, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6176125129218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c73c29d151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2213298d19585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0c0058e530000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 41f1d88516211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0004065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b441819d32181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f161929535115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 441318111991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000d050d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f1755c891d312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21a8415653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11b92281c9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000c000780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2745958855532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a577e1d11d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 43f1115322511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1479151151388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41211495f53b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000505c003000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 020b3f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16f1811e18283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0007000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000030209000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 03000500000d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: feb111cc1d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 020b0f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000080c000060, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a12e2111855d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1613c8511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe39158122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 477d519812912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000505c009000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0f00060004400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f921453361322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4725d29812158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000200000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b2135155d9914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4161311151525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0c0050e500c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7165121518c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000d0200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11b8e91281335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000300070, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000030000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0900000500050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000c020000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b17625119e59d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000d0000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b11513dc15312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2169d21853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe75885913521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000604400d3, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 83: 02000c0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200d9c980000, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule 85: 00000000dd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0003e0040d000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a573581159558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a1d15e2111d1, Class:  6, CF:0.0416396, Len: 13, Fitness_tra: 1
Rule 90: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 080c00c780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c76009e15801, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 107324e08c0b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0005800d03520, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 300006144d2d6, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 96: 61178f5541813, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 000280c0001c1, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13fc1563126c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000dd00020000, Class:  4, CF:0.159214, Len:  3, Fitness_tra: -18
Rule100: 2173295d29285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.9607
------Result------
Miss_rate(tra)	:84.9607
Miss_rate(tst)	:85.8586
ARL				:7.52632

------Generation 10------
Rule  1: 000e004113008, Class:  3, CF:0.31265, Len:  6, Fitness_tra: 3
Rule  2: 0002e0c0000c0, Class:  7, CF:0.501718, Len:  4, Fitness_tra: 6
Rule  3: 0000e50420e00, Class:  7, CF:  1, Len:  5, Fitness_tra: 6
Rule  4: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule  5: 000020e00c00a, Class:  0, CF:0.903039, Len:  4, Fitness_tra: 4
Rule  6: 0000dedc40600, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule  7: 0003de0c00d02, Class:  9, CF:0.916153, Len:  6, Fitness_tra: -1
Rule  8: 000e20e000000, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule  9: f312e54113158, Class:  7, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 31ad35121d256, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f1158535c1251, Class:  3, CF:0.740674, Len: 13, Fitness_tra: 1
Rule 12: 13fc35632c115, Class:  5, CF:0.0451822, Len: 13, Fitness_tra: 0
Rule 13: 0800d90000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21b3c21559511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: f3b3113315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1135191e128c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000d4dc80, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f78f1921813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000dc0020200, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6176125129218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c73c29d151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2213298d19585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0c0058e530000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 41f1d88516211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0004065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b441819d32181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f161929535115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 441318111991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000d050d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f1755c891d312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21a8415653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11b92281c9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000c000780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 2745958855532, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 0000000d000d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: a577e1d11d191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 43f1115322511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 00000000d0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1479151151388, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 41211495f53b5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 0000000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 000505c003000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 020b3f6200099, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 16f1811e18283, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 0007000090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 0000030209000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 03000500000d0, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: feb111cc1d131, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 020b0f6200599, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 000080c000060, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: a12e2111855d8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: a1613c8511215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: fe39158122553, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 477d519812912, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 000505c009000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 0f00060004400, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: f921453361322, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 4725d29812158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 0000000200000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: b2135155d9914, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 4161311151525, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 000c000000000, Class:  6, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 0c0050e500c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 7165121518c5e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000d0200, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 11b8e91281335, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 0000000300070, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000030000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 0900000500050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 000000c020000, Class: 10, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: b17625119e59d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 00000d0000002, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b11513dc15312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 2169d21853511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: fe75885913521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 00000604400d3, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 0008000000690, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule 83: 02000c0090000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 0200d9c980000, Class:  9, CF:  1, Len:  6, Fitness_tra: 3
Rule 85: 00000000dd000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0003e0040d000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: a573581159558, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 1a1d15e2111d1, Class:  6, CF:0.0416396, Len: 13, Fitness_tra: 1
Rule 90: 0000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 080c00c780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 1c76009e15801, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 107324e08c0b0, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 0005800d03520, Class:  3, CF:  1, Len:  6, Fitness_tra: 0
Rule 95: 300006144d2d6, Class:  8, CF:  1, Len:  9, Fitness_tra: 1
Rule 96: 61178f5541813, Class:  9, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 000280c0001c1, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 13fc1563126c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 000dd00020000, Class:  4, CF:0.159214, Len:  3, Fitness_tra: -18
Rule100: 2173295d29285, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:84.9607
------Result------
Miss_rate(tra)	:84.9607
Miss_rate(tst)	:85.8586
ARL				:7.52632

------Generation 20------
Rule  1: 000e004113008, Class:  3, CF:0.31265, Len:  6, Fitness_tra: 3
Rule  2: 0002e0c0000c0, Class:  7, CF:0.501718, Len:  4, Fitness_tra: 6
Rule  3: 0000e50420e00, Class:  7, CF:  1, Len:  5, Fitness_tra: 6
Rule  4: 0008000400e0e, Class:  6, CF:  1, Len:  4, Fitness_tra: 4
Rule  5: 000020e00c00a, Class:  0, CF:0.903039, Len:  4, Fitness_tra: 4
Rule  6: 0000dedc40600, Class:  1, CF:  1, Len:  6, Fitness_tra: 2
Rule  7: 0003de0c00d02, Class:  9, CF:0.916153, Len:  6, Fitness_tra: -1
Rule  8: 000e20e000000, Class:  5, CF:  1, Len:  3, Fitness_tra: 2
Rule  9: f312e54113158, Class:  7, CF:  1, Len: 13, Fitness_tra: 1
Rule 10: 31ad35121d256, Class:  3, CF:  1, Len: 13, Fitness_tra: 1
Rule 11: f1158535c1251, Class:  3, CF:0.740674, Len: 13, Fitness_tra: 1
Rule 12: 13fc35632c115, Class:  5, CF:0.0451822, Len: 13, Fitness_tra: 0
Rule 13: 0800d90000000, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 21b3c21559511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: f3b3113315111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 1135191e128c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 0000000d4dc80, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 61f78f1921813, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 0000dc0020200, Class:  7, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 000c000000005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 6176125129218, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 1c73c29d151b2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: 2213298d19585, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 0c0058e530000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: 41f1d88516211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 0004065ec0008, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: b441819d32181, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: f161929535115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 441318111991d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 000000000000d, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 000d000000000, Class:  3, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 0000000d050d0, Class:  9, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: f1755c891d312, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 21a8415653241, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 11b92281c9151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000500080, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 000c000780000, Class:  4, CF:  0, Len:  0, Fitness_tra: 0
