------Generation 0------
Rule  1: 6fa1559988113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 61752815313c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 744c8a9151128, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 631b5111c9010, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 92: f613e41552111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 1171107020000, Class:  1, CF:  1, Len:  7, Fitness_tra: 7
Rule 94: 11f19d951e16d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: aab94131f118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 13f12131c88c9, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 97: 112511d151115, Class:  0, CF:0.262123, Len: 13, Fitness_tra: 0
Rule 98: 61a1811c32815, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 99: 217281c132121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 45a591c15d653, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:78.7037
------Result------
Miss_rate(tra)	:78.7037
Miss_rate(tst)	:61.6162
ARL				:12.3056

------Generation 6------
Rule  1: 21a4611151121, Class:  1, CF:0.838289, Len: 13, Fitness_tra: 164
Rule  2: 13f42111c88c1, Class:  0, CF:0.995857, Len: 13, Fitness_tra: 98
Rule  3: faa2311d15211, Class:  1, CF:0.623812, Len: 13, Fitness_tra: 18
Rule  4: 1f1511d151213, Class:  1, CF:0.96653, Len: 13, Fitness_tra: 60
Rule  5: 0e0d5000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  6: 51f453111c153, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  7: 12122111318c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 14
Rule  8: f618d11122151, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule  9: 3361c9113cc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 10: a3f42111c8511, Class:  0, CF:0.997844, Len: 13, Fitness_tra: 12
Rule 11: 1c211312c2551, Class:  0, CF:  1, Len: 13, Fitness_tra: 9
Rule 12: 631d111119112, Class:  1, CF:0.463455, Len: 13, Fitness_tra: 6
Rule 13: 721811d255513, Class:  1, CF:  1, Len: 13, Fitness_tra: 9
Rule 14: 6321413133111, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 15: 6313815133815, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 16: 1171107020000, Class:  1, CF:  1, Len:  7, Fitness_tra: 7
Rule 17: 61a1811c32815, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 18: 060050e008d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 19: 631b5111c9010, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 20: 28fc531111981, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 21: 111d221813c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 22: 61a1411912223, Class:  1, CF:0.894604, Len: 13, Fitness_tra: 2
Rule 23: 2211828185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 24: 1212415153881, Class:  0, CF:0.999957, Len: 13, Fitness_tra: 2
Rule 25: 11b119151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 26: 1c211291c2510, Class:  0, CF:  1, Len: 12, Fitness_tra: 2
Rule 27: 1123123531155, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 28: aa19113181511, Class:  0, CF:0.697974, Len: 13, Fitness_tra: 1
Rule 29: 22a8419e31151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 2162911175d3e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 19255181c2191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 36f1912196112, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: 4bb2c51535d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 41b1115835389, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 137c131111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b1183113958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 617959c291152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f1129dd555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 17b5223535512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 6111113911112, Class:  0, CF:0.0504055, Len: 13, Fitness_tra: 0
Rule 41: 11f42115452d1, Class:  0, CF:0.202415, Len: 13, Fitness_tra: 0
Rule 42: 7135113613115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1aa121312155e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 1d11c193c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 45a596112d658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61f51185118cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3945115111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1441d931183d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 31b211d551911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4811113335c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b56b13a521253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d357dea1dc19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1fa115598d826, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11f5ed2159343, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3373831d19815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1265299151753, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d11331214199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66b5115559151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 117f221111922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 6ff15d5921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 53a121393cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b8ad191132819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 69b94831f19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72b5583c58158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: aaa2e1851118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71f19d282311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 78181d1fd5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2f2133111859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15bd256333188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75338819c1c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 416813e1114c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ae62198155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a11156dd189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 612122913e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1543213913115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 277322e5f154c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f338c3a51821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211d55515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a61de28555c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b14342e535145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 722111e21511c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: a14542e1a9318, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: bb71213561341, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: b1751195f9142, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f33592c139151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 15f5951189115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: b5f8551118111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 0b0000000e090, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 89: 221491a141513, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 90: 78154de1d5281, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 28fc531111961, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 2135613111111, Class:  0, CF:0.979973, Len: 13, Fitness_tra: 2
Rule 93: 24471a3111838, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 1271117124800, Class:  1, CF:  1, Len: 11, Fitness_tra: 0
Rule 95: 1211d55718113, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 96: 1b7c131111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 50a2313d15c21, Class:  0, CF:  1, Len: 12, Fitness_tra: 19
Rule 98: faa2311d15201, Class:  1, CF:0.526525, Len: 12, Fitness_tra: 51
Rule 99: fa423a1515121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 171521d58128c, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
------Current------
Miss_rate(tra)	:77.5926
------Result------
Miss_rate(tra)	:77.5926
Miss_rate(tst)	:60.6061
ARL				:12.025

------Generation 7------
Rule  1: 21a4611151121, Class:  1, CF:0.838289, Len: 13, Fitness_tra: 153
Rule  2: 13f42111c88c1, Class:  0, CF:0.995857, Len: 13, Fitness_tra: 93
Rule  3: 1f1511d151213, Class:  1, CF:0.96653, Len: 13, Fitness_tra: 61
Rule  4: faa2311d15201, Class:  1, CF:0.526525, Len: 12, Fitness_tra: 51
Rule  5: 0e0d5000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  6: 51f453111c153, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  7: 50a2313d15c21, Class:  0, CF:  1, Len: 12, Fitness_tra: 19
Rule  8: faa2311d15211, Class:  1, CF:0.623812, Len: 13, Fitness_tra: 18
Rule  9: 12122111318c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 14
Rule 10: 3361c9113cc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 11: f618d11122151, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: a3f42111c8511, Class:  0, CF:0.997844, Len: 13, Fitness_tra: 12
Rule 13: 1c211312c2551, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 14: 721811d255513, Class:  1, CF:  1, Len: 13, Fitness_tra: 9
Rule 15: 6321413133111, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 16: 1171107020000, Class:  1, CF:  1, Len:  7, Fitness_tra: 7
Rule 17: 6313815133815, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: 221491a141513, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 19: 631d111119112, Class:  1, CF:0.463455, Len: 13, Fitness_tra: 6
Rule 20: 61a1811c32815, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 21: 631b5111c9010, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 22: 060050e008d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 23: 111d221813c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 24: 28fc531111981, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 25: 0b0000000e090, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 26: 1212415153881, Class:  0, CF:0.999957, Len: 13, Fitness_tra: 2
Rule 27: 1c211291c2510, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 28: 11b119151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 29: 61a1411912223, Class:  1, CF:0.894604, Len: 13, Fitness_tra: 2
Rule 30: 2135613111111, Class:  0, CF:0.979973, Len: 13, Fitness_tra: 2
Rule 31: 2211828185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 32: 1123123531155, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 33: 171521d58128c, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 34: aa19113181511, Class:  0, CF:0.697974, Len: 13, Fitness_tra: 1
Rule 35: 4bb2c51535d21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 11b1183113958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 617959c291152, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: f1129dd555115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 17b5223535512, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 6111113911112, Class:  0, CF:0.0504055, Len: 13, Fitness_tra: 0
Rule 41: 11f42115452d1, Class:  0, CF:0.202415, Len: 13, Fitness_tra: 0
Rule 42: 7135113613115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1aa121312155e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 1d11c193c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 45a596112d658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61f51185118cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3945115111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1441d931183d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 31b211d551911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4811113335c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b56b13a521253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d357dea1dc19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1fa115598d826, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11f5ed2159343, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3373831d19815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1265299151753, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d11331214199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66b5115559151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 117f221111922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 6ff15d5921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 53a121393cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b8ad191132819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 69b94831f19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72b5583c58158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: aaa2e1851118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71f19d282311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 78181d1fd5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2f2133111859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15bd256333188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75338819c1c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 416813e1114c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ae62198155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a11156dd189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 612122913e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1543213913115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 277322e5f154c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f338c3a51821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211d55515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a61de28555c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b14342e535145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 4138131659111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 1132131351153, Class:  0, CF:0.894187, Len: 13, Fitness_tra: 3
Rule 83: 1a68e43d5dc11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 1d71213151c1f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: f5717d11e3122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 4da7d36518833, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: a9157d199ed18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 2512115119911, Class:  1, CF:0.999893, Len: 13, Fitness_tra: 11
Rule 89: 35b51219391c5, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 42311a3585151, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 91: 51f453111c153, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 92: 4b02c0153ed90, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 6a49e15189311, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: d135e131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 75311050d0009, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1c21128152110, Class:  1, CF:0.8155, Len: 12, Fitness_tra: 125
Rule 97: 121a411452881, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 98: 15f819111511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 99: 4121151535d11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 6128189113918, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:76.7901
------Result------
Miss_rate(tra)	:76.7901
Miss_rate(tst)	:59.596
ARL				:12.1364

------Generation 8------
Rule  1: 21a4611151121, Class:  1, CF:0.838289, Len: 13, Fitness_tra: 153
Rule  2: 1c21128152110, Class:  1, CF:0.8155, Len: 12, Fitness_tra: 129
Rule  3: 13f42111c88c1, Class:  0, CF:0.995857, Len: 13, Fitness_tra: 93
Rule  4: 1f1511d151213, Class:  1, CF:0.96653, Len: 13, Fitness_tra: 61
Rule  5: faa2311d15201, Class:  1, CF:0.526525, Len: 12, Fitness_tra: 51
Rule  6: 0e0d5000c0000, Class:  0, CF:  1, Len:  4, Fitness_tra: 45
Rule  7: 51f453111c153, Class:  0, CF:  1, Len: 13, Fitness_tra: 25
Rule  8: 50a2313d15c21, Class:  0, CF:  1, Len: 12, Fitness_tra: 19
Rule  9: faa2311d15211, Class:  1, CF:0.623812, Len: 13, Fitness_tra: 18
Rule 10: 12122111318c1, Class:  0, CF:  1, Len: 13, Fitness_tra: 14
Rule 11: 3361c9113cc21, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 12: a3f42111c8511, Class:  0, CF:0.997844, Len: 13, Fitness_tra: 12
Rule 13: f618d11122151, Class:  0, CF:  1, Len: 13, Fitness_tra: 12
Rule 14: 2512115119911, Class:  1, CF:0.999893, Len: 13, Fitness_tra: 11
Rule 15: 721811d255513, Class:  1, CF:  1, Len: 13, Fitness_tra: 9
Rule 16: 1c211312c2551, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 17: 6313815133815, Class:  0, CF:  1, Len: 13, Fitness_tra: 7
Rule 18: 1171107020000, Class:  1, CF:  1, Len:  7, Fitness_tra: 7
Rule 19: 6321413133111, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 20: 221491a141513, Class:  0, CF:  1, Len: 13, Fitness_tra: 6
Rule 21: 631d111119112, Class:  1, CF:0.463455, Len: 13, Fitness_tra: 6
Rule 22: 121a411452881, Class:  0, CF:  1, Len: 13, Fitness_tra: 5
Rule 23: 631b5111c9010, Class:  0, CF:  1, Len: 11, Fitness_tra: 4
Rule 24: 61a1811c32815, Class:  0, CF:  1, Len: 13, Fitness_tra: 4
Rule 25: 060050e008d0d, Class:  0, CF:  1, Len:  6, Fitness_tra: 4
Rule 26: 28fc531111981, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 27: 111d221813c1e, Class:  0, CF:  1, Len: 13, Fitness_tra: 3
Rule 28: 0b0000000e090, Class:  0, CF:  1, Len:  3, Fitness_tra: 3
Rule 29: 1132131351153, Class:  0, CF:0.894187, Len: 13, Fitness_tra: 3
Rule 30: 11b119151511c, Class:  1, CF:  1, Len: 13, Fitness_tra: 2
Rule 31: 2211828185d15, Class:  0, CF:  1, Len: 13, Fitness_tra: 2
Rule 32: 61a1411912223, Class:  1, CF:0.894604, Len: 13, Fitness_tra: 2
Rule 33: 2135613111111, Class:  0, CF:0.979973, Len: 13, Fitness_tra: 2
Rule 34: 1212415153881, Class:  0, CF:0.999957, Len: 13, Fitness_tra: 2
Rule 35: 1c211291c2510, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 36: aa19113181511, Class:  0, CF:0.697974, Len: 13, Fitness_tra: 1
Rule 37: 1123123531155, Class:  0, CF:  1, Len: 13, Fitness_tra: 1
Rule 38: 171521d58128c, Class:  1, CF:  1, Len: 13, Fitness_tra: 1
Rule 39: 11b1183113958, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 6111113911112, Class:  0, CF:0.0504055, Len: 13, Fitness_tra: 0
Rule 41: 11f42115452d1, Class:  0, CF:0.202415, Len: 13, Fitness_tra: 0
Rule 42: 7135113613115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 1aa121312155e, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 44: 1d11c193c2151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 45a596112d658, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 61f51185118cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 3945115111395, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 1441d931183d3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 31b211d551911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 4811113335c15, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: b56b13a521253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 1d357dea1dc19, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 1fa115598d826, Class:  1, CF:  1, Len: 13, Fitness_tra: 0
Rule 54: 11f5ed2159343, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 3373831d19815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 1265299151753, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 7d11331214199, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 66b5115559151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 117f221111922, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 6ff15d5921211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 53a121393cc21, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: b8ad191132819, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: 69b94831f19c1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 72b5583c58158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: aaa2e1851118c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 71f19d282311d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 78181d1fd5121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: b2f2133111859, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 15bd256333188, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 75338819c1c11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 416813e1114c9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: ae62198155118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 75a11156dd189, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 612122913e518, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 1543213913115, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 277322e5f154c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: f338c3a51821e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 7211d55515111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: a61de28555c1e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: b14342e535145, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 11192115181d9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 33b5213d115c2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: b1a5dd152622d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 42b14111615b1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 316121a15c221, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 86: 74b5119533148, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: aa65a411115cd, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: b2431795a351c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 116113151c5d3, Class:  0, CF:0.46081, Len: 13, Fitness_tra: 2
Rule 90: b16d8d95d822e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 213110115d029, Class:  0, CF:  1, Len: 11, Fitness_tra: 0
Rule 92: 0b21000133110, Class:  0, CF:0.295884, Len:  8, Fitness_tra: 6
Rule 93: 616b068152115, Class:  0, CF:  1, Len: 12, Fitness_tra: 1
Rule 94: 3c21831412115, Class:  0, CF:  1, Len: 13, Fitness_tra: 51
Rule 95: 1321113150113, Class:  0, CF:  1, Len: 12, Fitness_tra: 3
Rule 96: 7761231254753, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 6313195135815, Class:  0, CF:  1, Len: 13, Fitness_tra: 0
Rule 98: 1c211295c5510, Class:  0, CF:  1, Len: 12, Fitness_tra: 0
Rule 99: dc211131e2111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 2512815119815, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:71.1111
------Result------
Miss_rate(tra)	:71.1111
Miss_rate(tst)	:49.4949
ARL				:12.0588

------Generation 9------
