------Generation 0------
Rule  1: 000000000d0000000000000000000000000005090000, Class:  0, CF:0.358479, Len:  3, Fitness_tra: -25
Rule 11: 11131511131a11153151111511113113551311115522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 13: 00000000000000600000000060000a00006a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3199e961f11ae1111111339131196361136611111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3131e911663a13113111613131e51e669ee31311155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000e0000000000000000000000000000000000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1919313e11163193631931955531313113e333113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000d0d00000000e0000000050060000050e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000000000a0000000000a000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 22: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.626866, Len:  5, Fitness_tra: 0
Rule 23: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 550500000909000000000000000000e00000d5000000, Class:  0, CF:0.354907, Len:  8, Fitness_tra: -3
Rule 25: 11111511111113111111111351111111111111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 26: 115515e6131136393311311911111b16313111311351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000000000000000000000000090000000f00060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13319511f1f6613113311311e9e11133936113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 139133e6131a3639631e311111151116333113311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11551531111111133311111911311151311311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9111111111111e13111131193111993e553631333331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000000000000000000000000900000060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 33: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111131e111611119331311119111113e19e1e13163e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0550000e000000000009000000000090550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000e000000000000000000600000000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3113931133a1391a191133119636111911191191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11111911333115e1161111113119111111e331931111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111111111111131112131131111111131ed111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e0090000a00000000050000000e00e0000ee000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 16313531316ae3e96e1e631511193316136331111521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13111133111311111351111122311193111113331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0a000000600090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000005d0000000000000000000000000000f00900, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 45: 33111133313651121111331111119111133311311821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111111111111151111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 48: 00000009af000000000a000000000000600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1111e91911a113511319e91111311136311111151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d0000000005e00000000d0000000900e060000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 0009000000000900e0900050009090e0000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00600000000000a00000000000000ea0000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13593111331111196331331131e11313131336163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 56: 55000060000000000005900000000e00550000000059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000009000000009050500050500000000e000000000, Class:  0, CF:0.331466, Len:  7, Fitness_tra: -2
Rule 58: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 59: 6133311361a111113e3111e19391111111131e61151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 61: 13111531313611511151e31155351111131111911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 63: 11111131356111111151111111311111111113111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13113531113631551111111111313136931113111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000e000000000000000000600000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1113511366331311315139113993e3139e6a91311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00050000000000000000000000000a000000000a0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 68: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 311111313361e313315113311191161391e111133351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 71: 006000000000000005e6000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1913111131aa1315131533311111111e111119111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000000000000005000000000000000000f00f, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 74: 15311513351131a66ed3111513113e3111115133369e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 16133113161633316311513911319111111333131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000eea0e0000000600000000000000ee0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3133391e133f11333113115355e51136331313111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1333e516f11a1191a13111911515116631361363e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000a00000000000000000a00, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 80: 3113353311111111311e1151111111633111131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 50500000000900a0000e0000000000e90000d5000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 33311931613a3113161913399391116113311e611155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 113511611133ee33a131111155113361311631131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13139131131111911313999995113e63911111191911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000000000000000000900000060000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000000600000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 89: 00590000000050000000000500000090000a0a000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000000050000000000000000000d0, Class:  0, CF:0.280336, Len:  2, Fitness_tra: -71
Rule 91: 0030000000020000006000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03009500f1f061301331131000e0013003000301110f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00050000000000e0000500050000000050e000000000, Class:  0, CF:0.392465, Len:  6, Fitness_tra: -1
Rule 94: 11111131356111111154111111312114111113111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000aa000c000000000000000a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1913151111aa13111115131351131111111111111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00090000000000000000000000060000000000f00900, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 6030010061010000303101eee091011011100e001513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90000090000000000040000000000000000000000000, Class:  0, CF:0.103213, Len:  3, Fitness_tra: -29
Rule100: 00000000000000000000000000000a00000700000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.4647
------Result------
Miss_rate(tra)	:68.4647
Miss_rate(tst)	:73.0769
ARL				:5.23529

------Generation 9------
Rule  1: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  2: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: 00000000000000000000000000060000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 00000000000000000000000a00000000000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  6: 0000a000000000000000000000000000000005090000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule  7: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule  8: 00600000000000009000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 3111e969111311113121311131116311131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 11131511131a11153151111511113113551311115522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 13: 00000000000000600000000060000a00006a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3199e961f11ae1111111339131196361136611111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3131e911663a13113111613131e51e669ee31311155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000e0000000000000000000000000000000000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1919313e11163193631931955531313113e333113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000d0d00000000e0000000050060000050e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000000000a0000000000a000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 22: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.626866, Len:  5, Fitness_tra: 0
Rule 23: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 550500000909000000000000000000e00000d5000000, Class:  0, CF:0.354907, Len:  8, Fitness_tra: -3
Rule 25: 11111511111113111111111351111111111111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 26: 115515e6131136393311311911111b16313111311351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000000000000000000000000090000000f00060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13319511f1f6613113311311e9e11133936113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 139133e6131a3639631e311111151116333113311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11551531111111133311111911311151311311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9111111111111e13111131193111993e553631333331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000000000000000000000000900000060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 33: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111131e111611119331311119111113e19e1e13163e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0550000e000000000009000000000090550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000e000000000000000000600000000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3113931133a1391a191133119636111911191191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11111911333115e1161111113119111111e331931111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111111111111131112131131111111131ed111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e0090000a00000000050000000e00e0000ee000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 16313531316ae3e96e1e631511193316136331111521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13111133111311111351111122311193111113331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0a000000600090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000005d0000000000000000000000000000f00900, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 45: 33111133313651121111331111119111133311311821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111111111111151111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 48: 00000009af000000000a000000000000600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1111e91911a113511319e91111311136311111151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d0000000005e00000000d0000000900e060000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 0009000000000900e0900050009090e0000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00600000000000a00000000000000ea0000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13593111331111196331331131e11313131336163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 56: 55000060000000000005900000000e00550000000059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000009000000009050500050500000000e000000000, Class:  0, CF:0.331466, Len:  7, Fitness_tra: -2
Rule 58: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 59: 6133311361a111113e3111e19391111111131e61151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 61: 13111531313611511151e31155351111131111911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 63: 11111131356111111151111111311111111113111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 13113531113631551111111111313136931113111511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 0000000e000000000000000000600000050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 1113511366331311315139113993e3139e6a91311111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 00050000000000000000000000000a000000000a0000, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 68: 0e09000000000000a000e00000000000006000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 311111313361e313315113311191161391e111133351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 71: 006000000000000005e6000000000000000000000050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 1913111131aa1315131533311111111e111119111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 0000000000000000000005000000000000000000f00f, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 74: 15311513351131a66ed3111513113e3111115133369e, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 16133113161633316311513911319111111333131331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 00000000eea0e0000000600000000000000ee0000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 3133391e133f11333113115355e51136331313111951, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 1333e516f11a1191a13111911515116631361363e151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 00000000000000000000000a00000000000000000a00, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 80: 3113353311111111311e1151111111633111131e1111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 50500000000900a0000e0000000000e90000d5000000, Class:  1, CF:  1, Len:  9, Fitness_tra: 0
Rule 82: 33311931613a3113161913399391116113311e611155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 113511611133ee33a131111155113361311631131113, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 13139131131111911313999995113e63911111191911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 00000000000000000000000000000900000060000000, Class:  1, CF:  1, Len:  0, Fitness_tra: 0
Rule 87: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 88: 00000000000000000600000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule 89: 00590000000050000000000500000090000a0a000005, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 000000000000000000000050000000000000000000d0, Class:  0, CF:0.280336, Len:  2, Fitness_tra: -71
Rule 91: 0030000000020000006000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 03009500f1f061301331131000e0013003000301110f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 00050000000000e0000500050000000050e000000000, Class:  0, CF:0.392465, Len:  6, Fitness_tra: -1
Rule 94: 11111131356111111154111111312114111113111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 00000000aa000c000000000000000a00000000000000, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 96: 1913151111aa13111115131351131111111111111211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 00090000000000000000000000060000000000f00900, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 98: 6030010061010000303101eee091011011100e001513, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 90000090000000000040000000000000000000000000, Class:  0, CF:0.103213, Len:  3, Fitness_tra: -29
Rule100: 00000000000000000000000000000a00000700000060, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:68.4647
------Result------
Miss_rate(tra)	:68.4647
Miss_rate(tst)	:73.0769
ARL				:5.23529

------Generation 10------
Rule  1: 0000000000000000000000000000000000000000a000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  2: 000000000000a0000000000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  3: 00000000000000000000000000060000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 5
Rule  4: 00000000000000000000000000000a00000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 3
Rule  5: 00000000000000000000000a00000000000000000a00, Class:  1, CF:  1, Len:  2, Fitness_tra: 2
Rule  6: 0000a000000000000000000000000000000005090000, Class:  1, CF:  1, Len:  3, Fitness_tra: 2
Rule  7: 00000000000000000a00000000000000000000000000, Class:  1, CF:  1, Len:  1, Fitness_tra: 0
Rule  8: 00600000000000009000000000000000000000000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 1
Rule  9: 3111e969111311113121311131116311131111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: 000000000000000000000905050d0000000000600505, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 11: 11131511131a11153151111511113113551311115522, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 13: 00000000000000600000000060000a00006a00000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 3199e961f11ae1111111339131196361136611111911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 3131e911663a13113111613131e51e669ee31311155d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 00000e0000000000000000000000000000000000000f, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: 1919313e11163193631931955531313113e333113111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 000d0d00000000e0000000050060000050e000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 00000000000000000000a0000000000a000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 0000000000000000a000000000000900050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 22: 0000000005000000000900000000000000000e000909, Class:  0, CF:0.626866, Len:  5, Fitness_tra: 0
Rule 23: 000000000e000000000e000000006000000000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: 550500000909000000000000000000e00000d5000000, Class:  0, CF:0.354907, Len:  8, Fitness_tra: -3
Rule 25: 11111511111113111111111351111111111111211111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 26: 115515e6131136393311311911111b16313111311351, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 00000000000000000000000000000090000000f00060, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: 13319511f1f6613113311311e9e11133936113111151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 139133e6131a3639631e311111151116333113311359, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 11551531111111133311111911311151311311111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: 9111111111111e13111131193111993e553631333331, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: 00000000000000000000000000000900000060000000, Class:  1, CF:  1, Len:  2, Fitness_tra: 0
Rule 33: 0000000000000000000000000fa6000e050000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 111131e111611119331311119111113e19e1e13163e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 0550000e000000000009000000000090550000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 0000000e000000000000000000600000000000600000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: e3113931133a1391a191133119636111911191191511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 38: 11111911333115e1161111113119111111e331931111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 111111111111131112131131111111131ed111111111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: e0090000a00000000050000000e00e0000ee000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: 16313531316ae3e96e1e631511193316136331111521, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: 13111133111311111351111122311193111113331121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 0a000000600090000e00000000000000000000009550, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: 000000005d0000000000000000000000000000f00900, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 45: 33111133313651121111331111119111133311311821, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 0000000000000000000e060ee000000050000000e050, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 11111111111111111151111111111111111111111111, Class:  1, CF:  1, Len: 44, Fitness_tra: 0
Rule 48: 00000009af000000000a000000000000600000000000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: 1111e91911a113511319e91111311136311111151121, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 000d0000000005e00000000d0000000900e060000000, Class:  1, CF:  1, Len:  7, Fitness_tra: 0
Rule 51: 0009000000000900e0900050009090e0000f000e0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 00600000000000a00000000000000ea0000000e90000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 13593111331111196331331131e11313131336163911, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 0000000005e0e0000005006000000000000000a00000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 56: 55000060000000000005900000000e00550000000059, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 0000009000000009050500050500000000e000000000, Class:  0, CF:0.331466, Len:  7, Fitness_tra: -2
Rule 58: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 59: 6133311361a111113e3111e19391111111131e61151d, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 61: 13111531313611511151e31155351111131111911511, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 00000000000000000000000000000000000000000000, Class:  1, CF:6.10623e-16, Len:  0, Fitness_tra: 0
Rule 63: 11111131356111111151111111311111111113111122, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
