------Generation 0------
Rule  1: d5cb7, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 81: 1c121, Class:  0, CF:0.993625, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 86: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 87: 32211, Class:  0, CF:0.989584, Len:  5, Fitness_tra: 4
Rule 88: 04000, Class:  0, CF:0.448975, Len:  0, Fitness_tra: 0
Rule 89: 04700, Class:  0, CF:0.596217, Len:  0, Fitness_tra: 0
Rule 90: 04b00, Class:  0, CF:0.571283, Len:  0, Fitness_tra: 0
Rule 91: 1d700, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 1224b, Class:  1, CF:0.0298698, Len:  5, Fitness_tra: 0
Rule 93: 0111b, Class:  1, CF:0.440039, Len:  4, Fitness_tra: 5
Rule 94: d2442, Class:  1, CF:0.938511, Len:  5, Fitness_tra: 0
Rule 95: c2ce1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 94105, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 11217, Class:  1, CF:0.0858248, Len:  0, Fitness_tra: 0
Rule 98: 72b74, Class:  0, CF:0.170326, Len:  5, Fitness_tra: 0
Rule 99: 0112b, Class:  1, CF:0.941973, Len:  4, Fitness_tra: 1
Rule100: 580b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.57732
------Result------
Miss_rate(tra)	:2.57732
Miss_rate(tst)	:0
ARL				:4.61111

------Generation 8------
Rule  1: 04000, Class:  0, CF:0.448975, Len:  1, Fitness_tra: 109
Rule  2: 04b00, Class:  0, CF:0.571283, Len:  2, Fitness_tra: 26
Rule  3: 12211, Class:  0, CF:0.918737, Len:  5, Fitness_tra: 5
Rule  4: 04700, Class:  0, CF:0.596217, Len:  2, Fitness_tra: 7
Rule  5: 51141, Class:  1, CF:0.945773, Len:  5, Fitness_tra: 5
Rule  6: 18111, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  7: 21174, Class:  1, CF:0.959697, Len:  5, Fitness_tra: 3
Rule  8: d114b, Class:  1, CF:0.956142, Len:  5, Fitness_tra: 3
Rule  9: 12111, Class:  0, CF:0.729975, Len:  5, Fitness_tra: 2
Rule 10: 1dc11, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 11: 58000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 51112, Class:  1, CF:0.881063, Len:  5, Fitness_tra: 2
Rule 13: 2111b, Class:  1, CF:0.516685, Len:  5, Fitness_tra: 2
Rule 14: 51172, Class:  1, CF:0.988508, Len:  5, Fitness_tra: 1
Rule 15: 51127, Class:  1, CF:0.985743, Len:  5, Fitness_tra: 0
Rule 16: 55211, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 95474, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 38214, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 9541b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d812b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 11141, Class:  1, CF:0.650759, Len:  5, Fitness_tra: 0
Rule 22: 98c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 51214, Class:  1, CF:0.673622, Len:  5, Fitness_tra: 0
Rule 24: 12717, Class:  0, CF:0.396293, Len:  5, Fitness_tra: 0
Rule 25: 91272, Class:  1, CF:0.990455, Len:  5, Fitness_tra: 0
Rule 26: 15472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: dc447, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 1547b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 51217, Class:  1, CF:0.558228, Len:  5, Fitness_tra: 0
Rule 30: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 31: 52221, Class:  1, CF:0.321334, Len:  5, Fitness_tra: 0
Rule 32: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 33: 18c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 35: 14422, Class:  1, CF:0.840969, Len:  5, Fitness_tra: 0
Rule 36: 91474, Class:  1, CF:0.985007, Len:  5, Fitness_tra: 0
Rule 37: 12714, Class:  0, CF:0.196205, Len:  5, Fitness_tra: 0
Rule 38: 18247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 11111, Class:  0, CF:0.226762, Len:  5, Fitness_tra: 0
Rule 40: 311bb, Class:  1, CF:0.493351, Len:  5, Fitness_tra: 0
Rule 41: 52124, Class:  1, CF:0.923022, Len:  5, Fitness_tra: 0
Rule 42: e4211, Class:  0, CF:0.148305, Len:  5, Fitness_tra: 0
Rule 43: e2c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 8c277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11121, Class:  1, CF:0.730955, Len:  5, Fitness_tra: 0
Rule 46: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 47: 58224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 92c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 52141, Class:  1, CF:0.641081, Len:  5, Fitness_tra: 0
Rule 50: 91211, Class:  1, CF:0.436164, Len:  5, Fitness_tra: 0
Rule 51: 92221, Class:  1, CF:0.556167, Len:  5, Fitness_tra: 0
Rule 52: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 53: 58211, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 9121b, Class:  1, CF:0.782483, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 56: 92272, Class:  1, CF:0.962573, Len:  5, Fitness_tra: 0
Rule 57: c112b, Class:  1, CF:0.747818, Len:  5, Fitness_tra: 0
Rule 58: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 59: 15174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 91c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 91217, Class:  1, CF:0.811303, Len:  5, Fitness_tra: 0
Rule 63: 11274, Class:  1, CF:0.826077, Len:  5, Fitness_tra: 0
Rule 64: 1212b, Class:  1, CF:0.472634, Len:  5, Fitness_tra: 0
Rule 65: 9d1bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 2c422, Class:  0, CF:0.590433, Len:  5, Fitness_tra: 0
Rule 67: 15247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 92124, Class:  1, CF:0.97141, Len:  5, Fitness_tra: 0
Rule 69: 1c444, Class:  0, CF:0.856918, Len:  5, Fitness_tra: 0
Rule 70: 5d24b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 124bb, Class:  0, CF:0.0250092, Len:  5, Fitness_tra: 0
Rule 72: 32117, Class:  0, CF:0.246462, Len:  5, Fitness_tra: 0
Rule 73: 12477, Class:  1, CF:0.196376, Len:  5, Fitness_tra: 0
Rule 74: 52247, Class:  1, CF:0.774783, Len:  5, Fitness_tra: 0
Rule 75: 52274, Class:  1, CF:0.85827, Len:  5, Fitness_tra: 0
Rule 76: 95c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 121b7, Class:  1, CF:0.474532, Len:  5, Fitness_tra: 0
Rule 78: 92145, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 15127, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 12442, Class:  1, CF:0.820046, Len:  5, Fitness_tra: 0
Rule 81: 1c121, Class:  0, CF:0.993625, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 86: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 87: 32211, Class:  0, CF:0.989584, Len:  5, Fitness_tra: 4
Rule 88: 04000, Class:  0, CF:0.448975, Len:  0, Fitness_tra: 0
Rule 89: 04700, Class:  0, CF:0.596217, Len:  0, Fitness_tra: 0
Rule 90: 04b00, Class:  0, CF:0.571283, Len:  0, Fitness_tra: 0
Rule 91: 1d700, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 1224b, Class:  1, CF:0.0298698, Len:  5, Fitness_tra: 0
Rule 93: 0111b, Class:  1, CF:0.440039, Len:  4, Fitness_tra: 5
Rule 94: d2442, Class:  1, CF:0.938511, Len:  5, Fitness_tra: 0
Rule 95: c2ce1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 94105, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 11217, Class:  1, CF:0.0858248, Len:  0, Fitness_tra: 0
Rule 98: 72b74, Class:  0, CF:0.170326, Len:  5, Fitness_tra: 0
Rule 99: 0112b, Class:  1, CF:0.941973, Len:  4, Fitness_tra: 1
Rule100: 580b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.57732
------Result------
Miss_rate(tra)	:2.57732
Miss_rate(tst)	:0
ARL				:4.61111

------Generation 9------
Rule  1: 04000, Class:  0, CF:0.448975, Len:  1, Fitness_tra: 109
Rule  2: 04b00, Class:  0, CF:0.571283, Len:  2, Fitness_tra: 26
Rule  3: 12211, Class:  0, CF:0.918737, Len:  5, Fitness_tra: 5
Rule  4: 04700, Class:  0, CF:0.596217, Len:  2, Fitness_tra: 7
Rule  5: 51141, Class:  1, CF:0.945773, Len:  5, Fitness_tra: 5
Rule  6: 18111, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  7: 21174, Class:  1, CF:0.959697, Len:  5, Fitness_tra: 3
Rule  8: d114b, Class:  1, CF:0.956142, Len:  5, Fitness_tra: 3
Rule  9: 12111, Class:  0, CF:0.729975, Len:  5, Fitness_tra: 2
Rule 10: 1dc11, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 11: 58000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 12: 51112, Class:  1, CF:0.881063, Len:  5, Fitness_tra: 2
Rule 13: 2111b, Class:  1, CF:0.516685, Len:  5, Fitness_tra: 2
Rule 14: 51172, Class:  1, CF:0.988508, Len:  5, Fitness_tra: 1
Rule 15: 51127, Class:  1, CF:0.985743, Len:  5, Fitness_tra: 0
Rule 16: 55211, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 17: 95474, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 18: 38214, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 19: 9541b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d812b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 11141, Class:  1, CF:0.650759, Len:  5, Fitness_tra: 0
Rule 22: 98c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 51214, Class:  1, CF:0.673622, Len:  5, Fitness_tra: 0
Rule 24: 12717, Class:  0, CF:0.396293, Len:  5, Fitness_tra: 0
Rule 25: 91272, Class:  1, CF:0.990455, Len:  5, Fitness_tra: 0
Rule 26: 15472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: dc447, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 1547b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 51217, Class:  1, CF:0.558228, Len:  5, Fitness_tra: 0
Rule 30: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 31: 52221, Class:  1, CF:0.321334, Len:  5, Fitness_tra: 0
Rule 32: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 33: 18c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 35: 14422, Class:  1, CF:0.840969, Len:  5, Fitness_tra: 0
Rule 36: 91474, Class:  1, CF:0.985007, Len:  5, Fitness_tra: 0
Rule 37: 12714, Class:  0, CF:0.196205, Len:  5, Fitness_tra: 0
Rule 38: 18247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 11111, Class:  0, CF:0.226762, Len:  5, Fitness_tra: 0
Rule 40: 311bb, Class:  1, CF:0.493351, Len:  5, Fitness_tra: 0
Rule 41: 52124, Class:  1, CF:0.923022, Len:  5, Fitness_tra: 0
Rule 42: e4211, Class:  0, CF:0.148305, Len:  5, Fitness_tra: 0
Rule 43: e2c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 8c277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11121, Class:  1, CF:0.730955, Len:  5, Fitness_tra: 0
Rule 46: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 47: 58224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 92c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 52141, Class:  1, CF:0.641081, Len:  5, Fitness_tra: 0
Rule 50: 91211, Class:  1, CF:0.436164, Len:  5, Fitness_tra: 0
Rule 51: 92221, Class:  1, CF:0.556167, Len:  5, Fitness_tra: 0
Rule 52: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 53: 58211, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 9121b, Class:  1, CF:0.782483, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 56: 92272, Class:  1, CF:0.962573, Len:  5, Fitness_tra: 0
Rule 57: c112b, Class:  1, CF:0.747818, Len:  5, Fitness_tra: 0
Rule 58: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 59: 15174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 91c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 91217, Class:  1, CF:0.811303, Len:  5, Fitness_tra: 0
Rule 63: 11274, Class:  1, CF:0.826077, Len:  5, Fitness_tra: 0
Rule 64: 1212b, Class:  1, CF:0.472634, Len:  5, Fitness_tra: 0
Rule 65: 9d1bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 2c422, Class:  0, CF:0.590433, Len:  5, Fitness_tra: 0
Rule 67: 15247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 92124, Class:  1, CF:0.97141, Len:  5, Fitness_tra: 0
Rule 69: 1c444, Class:  0, CF:0.856918, Len:  5, Fitness_tra: 0
Rule 70: 5d24b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 124bb, Class:  0, CF:0.0250092, Len:  5, Fitness_tra: 0
Rule 72: 32117, Class:  0, CF:0.246462, Len:  5, Fitness_tra: 0
Rule 73: 12477, Class:  1, CF:0.196376, Len:  5, Fitness_tra: 0
Rule 74: 52247, Class:  1, CF:0.774783, Len:  5, Fitness_tra: 0
Rule 75: 52274, Class:  1, CF:0.85827, Len:  5, Fitness_tra: 0
Rule 76: 95c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 121b7, Class:  1, CF:0.474532, Len:  5, Fitness_tra: 0
Rule 78: 92145, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 15127, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 12442, Class:  1, CF:0.820046, Len:  5, Fitness_tra: 0
Rule 81: 1c121, Class:  0, CF:0.993625, Len:  5, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 85: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 86: 0b000, Class:  1, CF:0.0377829, Len:  0, Fitness_tra: 0
Rule 87: 32211, Class:  0, CF:0.989584, Len:  5, Fitness_tra: 4
Rule 88: 04000, Class:  0, CF:0.448975, Len:  0, Fitness_tra: 0
Rule 89: 04700, Class:  0, CF:0.596217, Len:  0, Fitness_tra: 0
Rule 90: 04b00, Class:  0, CF:0.571283, Len:  0, Fitness_tra: 0
Rule 91: 1d700, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 92: 1224b, Class:  1, CF:0.0298698, Len:  5, Fitness_tra: 0
Rule 93: 0111b, Class:  1, CF:0.440039, Len:  4, Fitness_tra: 5
Rule 94: d2442, Class:  1, CF:0.938511, Len:  5, Fitness_tra: 0
Rule 95: c2ce1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 94105, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 97: 11217, Class:  1, CF:0.0858248, Len:  0, Fitness_tra: 0
Rule 98: 72b74, Class:  0, CF:0.170326, Len:  5, Fitness_tra: 0
Rule 99: 0112b, Class:  1, CF:0.941973, Len:  4, Fitness_tra: 1
Rule100: 580b0, Class:  0, CF:  1, Len:  3, Fitness_tra: 0
------Current------
Miss_rate(tra)	:2.57732
------Result------
Miss_rate(tra)	:2.57732
Miss_rate(tst)	:0
ARL				:4.61111

------Generation 10------
Rule  1: 04000, Class:  0, CF:0.448975, Len:  1, Fitness_tra: 112
Rule  2: 04b00, Class:  0, CF:0.571283, Len:  2, Fitness_tra: 26
Rule  3: 04700, Class:  0, CF:0.596217, Len:  2, Fitness_tra: 7
Rule  4: 12211, Class:  0, CF:0.918737, Len:  5, Fitness_tra: 5
Rule  5: 51141, Class:  1, CF:0.945773, Len:  5, Fitness_tra: 1
Rule  6: 0111b, Class:  1, CF:0.440039, Len:  4, Fitness_tra: 3
Rule  7: 18111, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  8: 32211, Class:  0, CF:0.989584, Len:  5, Fitness_tra: 4
Rule  9: d114b, Class:  1, CF:0.956142, Len:  5, Fitness_tra: 0
Rule 10: 21174, Class:  1, CF:0.959697, Len:  5, Fitness_tra: 0
Rule 11: 1dc11, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 12: 51112, Class:  1, CF:0.881063, Len:  5, Fitness_tra: 0
Rule 13: 2111b, Class:  1, CF:0.516685, Len:  5, Fitness_tra: 1
Rule 14: 58000, Class:  0, CF:  1, Len:  2, Fitness_tra: 2
Rule 15: 12111, Class:  0, CF:0.729975, Len:  5, Fitness_tra: 2
Rule 16: 51172, Class:  1, CF:0.988508, Len:  5, Fitness_tra: 1
Rule 17: 0112b, Class:  1, CF:0.941973, Len:  4, Fitness_tra: 1
Rule 18: 1d700, Class:  0, CF:  1, Len:  3, Fitness_tra: 1
Rule 19: 95474, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 20: d812b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 21: 11141, Class:  1, CF:0.650759, Len:  5, Fitness_tra: 0
Rule 22: 98c14, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 23: 51214, Class:  1, CF:0.673622, Len:  5, Fitness_tra: 0
Rule 24: 12717, Class:  0, CF:0.396293, Len:  5, Fitness_tra: 0
Rule 25: 91272, Class:  1, CF:0.990455, Len:  5, Fitness_tra: 0
Rule 26: 15472, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 27: dc447, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 28: 1547b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 29: 51217, Class:  1, CF:0.558228, Len:  5, Fitness_tra: 0
Rule 30: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 31: 52221, Class:  1, CF:0.321334, Len:  5, Fitness_tra: 0
Rule 32: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 33: 18c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 34: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 35: 14422, Class:  1, CF:0.840969, Len:  5, Fitness_tra: 0
Rule 36: 91474, Class:  1, CF:0.985007, Len:  5, Fitness_tra: 0
Rule 37: 12714, Class:  0, CF:0.196205, Len:  5, Fitness_tra: 0
Rule 38: 18247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 39: 11111, Class:  0, CF:0.226762, Len:  5, Fitness_tra: 0
Rule 40: 311bb, Class:  1, CF:0.493351, Len:  5, Fitness_tra: 0
Rule 41: 52124, Class:  1, CF:0.923022, Len:  5, Fitness_tra: 0
Rule 42: e4211, Class:  0, CF:0.148305, Len:  5, Fitness_tra: 0
Rule 43: e2c11, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 44: 8c277, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 45: 11121, Class:  1, CF:0.730955, Len:  5, Fitness_tra: 0
Rule 46: 11217, Class:  1, CF:0.0858248, Len:  5, Fitness_tra: 0
Rule 47: 58224, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 48: 92c24, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 49: 52141, Class:  1, CF:0.641081, Len:  5, Fitness_tra: 0
Rule 50: 91211, Class:  1, CF:0.436164, Len:  5, Fitness_tra: 0
Rule 51: 92221, Class:  1, CF:0.556167, Len:  5, Fitness_tra: 0
Rule 52: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 53: 58211, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 54: 9121b, Class:  1, CF:0.782483, Len:  5, Fitness_tra: 0
Rule 55: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 56: 92272, Class:  1, CF:0.962573, Len:  5, Fitness_tra: 0
Rule 57: c112b, Class:  1, CF:0.747818, Len:  5, Fitness_tra: 0
Rule 58: 122b1, Class:  0, CF:0.716507, Len:  5, Fitness_tra: 0
Rule 59: 15174, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 60: 55217, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 61: 91c4b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 62: 91217, Class:  1, CF:0.811303, Len:  5, Fitness_tra: 0
Rule 63: 11274, Class:  1, CF:0.826077, Len:  5, Fitness_tra: 0
Rule 64: 1212b, Class:  1, CF:0.472634, Len:  5, Fitness_tra: 0
Rule 65: 9d1bb, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 66: 2c422, Class:  0, CF:0.590433, Len:  5, Fitness_tra: 0
Rule 67: 15247, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 68: 92124, Class:  1, CF:0.97141, Len:  5, Fitness_tra: 0
Rule 69: 1c444, Class:  0, CF:0.856918, Len:  5, Fitness_tra: 0
Rule 70: 5d24b, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 71: 124bb, Class:  0, CF:0.0250092, Len:  5, Fitness_tra: 0
Rule 72: 32117, Class:  0, CF:0.246462, Len:  5, Fitness_tra: 0
Rule 73: 12477, Class:  1, CF:0.196376, Len:  5, Fitness_tra: 0
Rule 74: 52247, Class:  1, CF:0.774783, Len:  5, Fitness_tra: 0
Rule 75: 52274, Class:  1, CF:0.85827, Len:  5, Fitness_tra: 0
Rule 76: 95c47, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 77: 121b7, Class:  1, CF:0.474532, Len:  5, Fitness_tra: 0
Rule 78: 92145, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
Rule 79: 15127, Class:  0, CF:  1, Len:  5, Fitness_tra: 0
Rule 80: 12442, Class:  1, CF:0.820046, Len:  5, Fitness_tra: 0
Rule 81: 91211, Class:  1, CF:0.436164, Len:  0, Fitness_tra: 0
Rule 82: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 83: 00000, Class:  1, CF:2.22045e-16, Len:  0, Fitness_tra: 0
Rule 84: 0b000, Class:  1, CF:0.0377829, Len:  1, Fitness_tra: 0
Rule 85: e1121, Class:  1, CF:0.994627, Len:  5, Fitness_tra: 0
Rule 86: 00014, Class:  1, CF:0.507773, Len:  2, Fitness_tra: 4
Rule 87: 10000, Class:  0, CF:0.237557, Len:  1, Fitness_tra: 0
Rule 88: 91021, Class:  1, CF:0.98653, Len:  4, Fitness_tra: 0
Rule 89: 50b65, Class:  1, CF:  1, Len:  4, Fitness_tra: 0
Rule 90: 1c111, Class:  0, CF:0.999419, Len:  5, Fitness_tra: 0
Rule 91: 51259, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: c5429, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: 11142, Class:  1, CF:0.958386, Len:  5, Fitness_tra: 0
Rule 94: 21144, Class:  1, CF:0.966609, Len:  5, Fitness_tra: 0
Rule 95: 002a9, Class:  1, CF:  1, Len:  3, Fitness_tra: 0
Rule 96: 9244b, Class:  1, CF:0.904314, Len:  5, Fitness_tra: 0
Rule 97: 51710, Class:  1, CF:0.244779, Len:  4, Fitness_tra: 0
Rule 98: 1dc11, Class:  0, CF:  1, Len:  0, Fitness_tra: 0
Rule 99: 0a110, Class:  1, CF:0.94901, Len:  3, Fitness_tra: 14
Rule100: 1212e, Class:  1, CF:  1, Len:  5, Fitness_tra: 0
------Current------
Miss_rate(tra)	:1.03093
------Result------
Miss_rate(tra)	:1.03093
Miss_rate(tst)	:0
ARL				:4.46809

------Generation 20------
Rule  1: 04000, Class:  0, CF:0.448975, Len:  1, Fitness_tra: 112
Rule  2: 04b00, Class:  0, CF:0.571283, Len:  2, Fitness_tra: 26
Rule  3: 04700, Class:  0, CF:0.596217, Len:  2, Fitness_tra: 7
Rule  4: 12211, Class:  0, CF:0.918737, Len:  5, Fitness_tra: 5
Rule  5: 51141, Class:  1, CF:0.945773, Len:  5, Fitness_tra: 1
Rule  6: 0111b, Class:  1, CF:0.440039, Len:  4, Fitness_tra: 3
Rule  7: 18111, Class:  0, CF:  1, Len:  5, Fitness_tra: 4
Rule  8: 32211, Class:  0, CF:0.989584, Len:  5, Fitness_tra: 4
Rule  9: d114b, Class:  1, CF:0.956142, Len:  5, Fitness_tra: 0
Rule 10: 21174, Class:  1, CF:0.959697, Len:  5, Fitness_tra: 0
Rule 11: 1dc11, Class:  0, CF:  1, Len:  5, Fitness_tra: 2
Rule 12: 51112, Class:  1, CF:0.881063, Len:  5, Fitness_tra: 0
