------Generation 0------
Rule  1: cd88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8212b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2918b498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1dd5b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8d12b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 882c4798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 52817118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: dd122194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 22512798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5212b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000000, Class:  1, CF:0.817855, Len:  1, Fitness_tra: -280
Rule 86: 5c1c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 118cb7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d122b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111111e2, Class:  0, CF:0.173819, Len:  8, Fitness_tra: 134
Rule 90: 51117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c12b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 18282a92, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 255c7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 86121b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 82121b68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1dd5b7ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15542b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 86217476, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1142425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.6826
------Result------
Miss_rate(tra)	:83.6826
Miss_rate(tst)	:89.1892
ARL				:7.125

------Generation 8------
Rule  1: 18511152, Class:  0, CF:  1, Len:  8, Fitness_tra: 37
Rule  2: 21521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  3: 5c282191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  4: cd88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 51d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 555c1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: c8522b13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 55412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c2458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d2212718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 8212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d5247431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d1211452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1dc5771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8d521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 88827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 211c4452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: dd15bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d1112498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8152b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d5d51412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 55111be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15441752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1117255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d11bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 88121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5cd1bb95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18814b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11142be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2884b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25214be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 88227295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21584262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51241415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c24141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c82c4b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8212b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2918b498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1dd5b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8d12b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 882c4798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 52817118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: dd122194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 22512798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5212b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000000, Class:  1, CF:0.817855, Len:  1, Fitness_tra: -280
Rule 86: 5c1c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 118cb7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d122b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111111e2, Class:  0, CF:0.173819, Len:  8, Fitness_tra: 134
Rule 90: 51117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c12b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 18282a92, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 255c7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 86121b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 82121b68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1dd5b7ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15542b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 86217476, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1142425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.6826
------Result------
Miss_rate(tra)	:83.6826
Miss_rate(tst)	:89.1892
ARL				:7.125

------Generation 9------
Rule  1: 18511152, Class:  0, CF:  1, Len:  8, Fitness_tra: 37
Rule  2: 21521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  3: 5c282191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  4: cd88473c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  5: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  6: 51d27232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 555c1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: c8522b13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 55412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c2458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d2212718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 8212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d5247431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d1211452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1dc5771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8d521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 88827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 211c4452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: dd15bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d1112498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8152b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d5d51412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 55111be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15441752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1117255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d11bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 88121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5cd1bb95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18814b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11142be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2884b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25214be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 88227295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21584262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51241415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c24141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c82c4b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8212b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2918b498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1dd5b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8d12b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 882c4798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 52817118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: dd122194, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 83: 22512798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 5212b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 05000000, Class:  1, CF:0.817855, Len:  1, Fitness_tra: -280
Rule 86: 5c1c721c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 118cb7ec, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: d122b1e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 111111e2, Class:  0, CF:0.173819, Len:  8, Fitness_tra: 134
Rule 90: 51117132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 1c12b718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 18282a92, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule 93: 255c7415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 86121b91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 82121b68, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 1dd5b7ac, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 15542b78, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 86217476, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 99: 1142425c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 1212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:83.6826
------Result------
Miss_rate(tra)	:83.6826
Miss_rate(tst)	:89.1892
ARL				:7.125

------Generation 10------
Rule  1: 111111e2, Class:  0, CF:0.173819, Len:  8, Fitness_tra: 159
Rule  2: 18511152, Class:  0, CF:  1, Len:  8, Fitness_tra: 43
Rule  3: 21521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 5
Rule  4: 5c282191, Class:  0, CF:  1, Len:  8, Fitness_tra: 1
Rule  5: 18282a92, Class:  0, CF:  1, Len:  8, Fitness_tra: 4
Rule  6: 88814752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  7: 11122b93, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  8: 555c1732, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule  9: 5112b212, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 10: c8522b13, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 11: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 12: 55412718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 13: d814b111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 14: 15542252, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 15: 12822215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 16: 8822bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 17: d1511232, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 18: 51547451, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 19: 91227b12, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 20: 88514494, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 21: 51821b98, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 22: 83d1715c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 23: c12141e2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 24: d1821b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 25: d8844492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 26: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 27: 218c2458, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 28: d2212718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 29: 258114e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 30: 8212441c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 31: d5247431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 32: d8814132, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 33: d1211452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 34: 58117151, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 35: 21241718, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 36: 1dc5771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 37: 8d521118, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 38: 515c1711, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 39: 88827111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 40: 211c4452, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 41: dd15bb91, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 42: d1112498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 43: 8152b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 44: d5d51412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 45: 3151213c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 46: 55111be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 47: 15441752, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 48: 22142155, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 49: c1117255, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 50: 8d11bbe1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 51: 88121b94, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 52: 5cd1bb95, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 53: 18814b5c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 54: 55511b32, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 55: 11142be8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 56: 2884b118, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 57: 1224b211, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 58: 25214be2, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 59: 88227295, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 21584262, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 61: 51241415, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1c24141c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 63: c82c4b3c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 64: 51824712, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 65: 00000000, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 11844b18, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: d8212b92, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 2918b498, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 69: 1dd5b431, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 9d154412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 21812253, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 53522158, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 73: 5d214111, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 74: 18282215, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 5155b7e9, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 76: 11c27238, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 77: 151241e1, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: 8d12b731, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 79: 882c4798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 5111b13c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 81: 551d7438, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 82: 11227798, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 58c2b191, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 851d4411, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 88c21b11, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 1222bb51, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 11524135, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 11827231, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 89: 15411492, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: d2d1b491, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 19512251, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 92: 111148e3, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 93: d8d31412, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 94: 22179b48, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 18521158, Class:  0, CF:  1, Len:  8, Fitness_tra: 0
Rule 96: 1dc2b21c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: 1d52771c, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 98: 200114e8, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
