------Generation 0------
Rule  1: 615e, Class:  2, CF:  1, Len:  4, Fitness_tra: 1

------Generation 8------
Rule  1: 0325, Class:  2, CF:0.914341, Len:  3, Fitness_tra: 37
Rule  2: 3052, Class:  2, CF:0.914927, Len:  3, Fitness_tra: 24
Rule  3: 6020, Class:  2, CF:0.438806, Len:  2, Fitness_tra: 23
Rule  4: c206, Class:  0, CF:0.911684, Len:  3, Fitness_tra: 20
Rule  5: 5203, Class:  0, CF:0.913946, Len:  3, Fitness_tra: 17
Rule  6: 1324, Class:  2, CF:0.826412, Len:  4, Fitness_tra: 13
Rule  7: 5406, Class:  0, CF:0.87629, Len:  3, Fitness_tra: 6
Rule  8: 5230, Class:  0, CF:0.910435, Len:  3, Fitness_tra: 10
Rule  9: 4030, Class:  0, CF:0.196953, Len:  2, Fitness_tra: 12
Rule 10: 3604, Class:  2, CF:0.82808, Len:  3, Fitness_tra: 12
Rule 11: 0455, Class:  2, CF:0.678704, Len:  3, Fitness_tra: 12
Rule 12: 9500, Class:  0, CF:0.414879, Len:  2, Fitness_tra: 11
Rule 13: 0206, Class:  0, CF:0.431283, Len:  2, Fitness_tra: 13
Rule 14: 2506, Class:  0, CF:0.948035, Len:  3, Fitness_tra: 11
Rule 15: 5060, Class:  0, CF:0.489532, Len:  2, Fitness_tra: 9
Rule 16: 6705, Class:  2, CF:0.859029, Len:  3, Fitness_tra: 9
Rule 17: 4265, Class:  0, CF:0.700601, Len:  4, Fitness_tra: 9
Rule 18: 9411, Class:  0, CF:0.875099, Len:  4, Fitness_tra: 9
Rule 19: 1115, Class:  2, CF:0.465362, Len:  4, Fitness_tra: 9
Rule 20: 0304, Class:  2, CF:0.231401, Len:  2, Fitness_tra: 9
Rule 21: 0055, Class:  2, CF:0.403905, Len:  2, Fitness_tra: 9
Rule 22: 6542, Class:  2, CF:0.698504, Len:  4, Fitness_tra: 9
Rule 23: 4036, Class:  0, CF:0.728546, Len:  3, Fitness_tra: 8
Rule 24: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 25: 1151, Class:  2, CF:0.464092, Len:  4, Fitness_tra: 5
Rule 26: 6620, Class:  2, CF:0.878442, Len:  3, Fitness_tra: 8
Rule 27: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 28: 5460, Class:  0, CF:0.868902, Len:  3, Fitness_tra: 7
Rule 29: 5642, Class:  2, CF:0.616238, Len:  4, Fitness_tra: 7
Rule 30: 591d, Class:  0, CF:0.923991, Len:  4, Fitness_tra: 6
Rule 31: 1833, Class:  0, CF:0.683324, Len:  4, Fitness_tra: 7
Rule 32: 1513, Class:  0, CF:0.637917, Len:  4, Fitness_tra: 7
Rule 33: 1152, Class:  2, CF:0.913659, Len:  4, Fitness_tra: 7
Rule 34: 2066, Class:  0, CF:0.908767, Len:  3, Fitness_tra: 6
Rule 35: e504, Class:  0, CF:0.793048, Len:  3, Fitness_tra: 6
Rule 36: 5624, Class:  2, CF:0.601459, Len:  4, Fitness_tra: 6
Rule 37: 1231, Class:  0, CF:0.38704, Len:  4, Fitness_tra: 5
Rule 38: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 39: 0403, Class:  0, CF:0.254629, Len:  2, Fitness_tra: 6
Rule 40: 1304, Class:  2, CF:0.414838, Len:  3, Fitness_tra: 4
Rule 41: 2262, Class:  0, CF:0.82518, Len:  4, Fitness_tra: 3
Rule 42: 593e, Class:  0, CF:  1, Len:  4, Fitness_tra: 3
Rule 43: 5613, Class:  0, CF:0.457097, Len:  4, Fitness_tra: 0
Rule 44: 2411, Class:  0, CF:0.550047, Len:  4, Fitness_tra: 1
Rule 45: 9222, Class:  1, CF:0.177463, Len:  4, Fitness_tra: 2
Rule 46: 2456, Class:  0, CF:0.602589, Len:  4, Fitness_tra: 1
Rule 47: 3555, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 48: 1339, Class:  2, CF:0.559199, Len:  4, Fitness_tra: 2
Rule 49: 6131, Class:  1, CF:0.299835, Len:  4, Fitness_tra: 1
Rule 50: 2236, Class:  0, CF:0.99104, Len:  4, Fitness_tra: 0
Rule 51: 6191, Class:  2, CF:0.799562, Len:  4, Fitness_tra: 1
Rule 52: 6339, Class:  2, CF:0.879113, Len:  4, Fitness_tra: 1
Rule 53: 1300, Class:  2, CF:0.223232, Len:  2, Fitness_tra: 1
Rule 54: 3113, Class:  1, CF:0.232839, Len:  4, Fitness_tra: 1
Rule 55: 0340, Class:  2, CF:0.218606, Len:  2, Fitness_tra: 4
Rule 56: e591, Class:  0, CF:0.708497, Len:  4, Fitness_tra: 1
Rule 57: 1358, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 0500, Class:  0, CF:0.00182347, Len:  1, Fitness_tra: 1
Rule 59: 9121, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 60: 6111, Class:  1, CF:0.112771, Len:  4, Fitness_tra: 0
Rule 61: 2400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1665, Class:  2, CF:0.490308, Len:  4, Fitness_tra: 0
Rule 63: 1121, Class:  2, CF:0.170471, Len:  4, Fitness_tra: 0
Rule 64: 1643, Class:  1, CF:0.018658, Len:  4, Fitness_tra: 0
Rule 65: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3111, Class:  1, CF:0.0976755, Len:  4, Fitness_tra: 0
Rule 69: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 530b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3141, Class:  2, CF:0.133706, Len:  4, Fitness_tra: 0
Rule 73: 3614, Class:  2, CF:0.668774, Len:  4, Fitness_tra: 0
Rule 74: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9311, Class:  0, CF:0.318901, Len:  4, Fitness_tra: 0
Rule 76: 1213, Class:  0, CF:0.391861, Len:  4, Fitness_tra: 0
Rule 77: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b336, Class:  1, CF:0.246857, Len:  4, Fitness_tra: 0
Rule 79: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1861, Class:  0, CF:0.431638, Len:  4, Fitness_tra: 0
Rule 81: 0450, Class:  2, CF:0.0384784, Len:  2, Fitness_tra: 0
Rule 82: 2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 83: 2000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 2205, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 85: 0060, Class:  0, CF:0.0881403, Len:  1, Fitness_tra: -1
Rule 86: 2405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 87: 2006, Class:  0, CF:0.472081, Len:  2, Fitness_tra: 10
Rule 88: 0006, Class:  0, CF:0.0953487, Len:  1, Fitness_tra: 0
Rule 89: 0023, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 90: 0400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 5261, Class:  0, CF:0.991266, Len:  4, Fitness_tra: 0
Rule 92: 1300, Class:  2, CF:0.223232, Len:  0, Fitness_tra: 0
Rule 93: e530, Class:  0, CF:  1, Len:  3, Fitness_tra: 4
Rule 94: 3541, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1208, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 96: 583b, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 97: 6542, Class:  2, CF:0.698504, Len:  0, Fitness_tra: 0
Rule 98: 0325, Class:  2, CF:0.914341, Len:  0, Fitness_tra: 0
Rule 99: 1591, Class:  1, CF:0.170631, Len:  4, Fitness_tra: 0
Rule100: 1471, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.96441
------Result------
Miss_rate(tra)	:9.96441
Miss_rate(tst)	:12.6984
ARL				:3.32468

------Generation 9------
Rule  1: 0325, Class:  2, CF:0.914341, Len:  3, Fitness_tra: 30
Rule  2: 3052, Class:  2, CF:0.914927, Len:  3, Fitness_tra: 23
Rule  3: 6020, Class:  2, CF:0.438806, Len:  2, Fitness_tra: 23
Rule  4: c206, Class:  0, CF:0.911684, Len:  3, Fitness_tra: 20
Rule  5: 5203, Class:  0, CF:0.913946, Len:  3, Fitness_tra: 17
Rule  6: 1324, Class:  2, CF:0.826412, Len:  4, Fitness_tra: 13
Rule  7: 0206, Class:  0, CF:0.431283, Len:  2, Fitness_tra: 13
Rule  8: 4030, Class:  0, CF:0.196953, Len:  2, Fitness_tra: 12
Rule  9: 3604, Class:  2, CF:0.82808, Len:  3, Fitness_tra: 12
Rule 10: 0455, Class:  2, CF:0.678704, Len:  3, Fitness_tra: 9
Rule 11: 2506, Class:  0, CF:0.948035, Len:  3, Fitness_tra: 10
Rule 12: 9500, Class:  0, CF:0.414879, Len:  2, Fitness_tra: 11
Rule 13: 2006, Class:  0, CF:0.472081, Len:  2, Fitness_tra: 10
Rule 14: 5230, Class:  0, CF:0.910435, Len:  3, Fitness_tra: 10
Rule 15: 5060, Class:  0, CF:0.489532, Len:  2, Fitness_tra: 9
Rule 16: 6705, Class:  2, CF:0.859029, Len:  3, Fitness_tra: 9
Rule 17: 4265, Class:  0, CF:0.700601, Len:  4, Fitness_tra: 6
Rule 18: 9411, Class:  0, CF:0.875099, Len:  4, Fitness_tra: 9
Rule 19: 1115, Class:  2, CF:0.465362, Len:  4, Fitness_tra: 9
Rule 20: 0304, Class:  2, CF:0.231401, Len:  2, Fitness_tra: 10
Rule 21: 0055, Class:  2, CF:0.403905, Len:  2, Fitness_tra: 1
Rule 22: 6542, Class:  2, CF:0.698504, Len:  4, Fitness_tra: 10
Rule 23: 4036, Class:  0, CF:0.728546, Len:  3, Fitness_tra: 8
Rule 24: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 25: 6620, Class:  2, CF:0.878442, Len:  3, Fitness_tra: 7
Rule 26: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 27: 5460, Class:  0, CF:0.868902, Len:  3, Fitness_tra: 7
Rule 28: 5642, Class:  2, CF:0.616238, Len:  4, Fitness_tra: 7
Rule 29: 1833, Class:  0, CF:0.683324, Len:  4, Fitness_tra: 7
Rule 30: 1513, Class:  0, CF:0.637917, Len:  4, Fitness_tra: 7
Rule 31: 1152, Class:  2, CF:0.913659, Len:  4, Fitness_tra: 5
Rule 32: 5406, Class:  0, CF:0.87629, Len:  3, Fitness_tra: 6
Rule 33: 591d, Class:  0, CF:0.923991, Len:  4, Fitness_tra: 6
Rule 34: 2066, Class:  0, CF:0.908767, Len:  3, Fitness_tra: 4
Rule 35: e504, Class:  0, CF:0.793048, Len:  3, Fitness_tra: 6
Rule 36: 5624, Class:  2, CF:0.601459, Len:  4, Fitness_tra: 6
Rule 37: 0403, Class:  0, CF:0.254629, Len:  2, Fitness_tra: 6
Rule 38: 1151, Class:  2, CF:0.464092, Len:  4, Fitness_tra: 5
Rule 39: 1231, Class:  0, CF:0.38704, Len:  4, Fitness_tra: 4
Rule 40: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 41: 1304, Class:  2, CF:0.414838, Len:  3, Fitness_tra: 4
Rule 42: e530, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 43: 0340, Class:  2, CF:0.218606, Len:  2, Fitness_tra: 4
Rule 44: 593e, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 45: 2262, Class:  0, CF:0.82518, Len:  4, Fitness_tra: 2
Rule 46: 9222, Class:  1, CF:0.177463, Len:  4, Fitness_tra: 2
Rule 47: 3555, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 48: 1339, Class:  2, CF:0.559199, Len:  4, Fitness_tra: 2
Rule 49: 583b, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 50: 6131, Class:  1, CF:0.299835, Len:  4, Fitness_tra: 1
Rule 51: 6191, Class:  2, CF:0.799562, Len:  4, Fitness_tra: 1
Rule 52: 6339, Class:  2, CF:0.879113, Len:  4, Fitness_tra: 1
Rule 53: 1300, Class:  2, CF:0.223232, Len:  2, Fitness_tra: 1
Rule 54: 3113, Class:  1, CF:0.232839, Len:  4, Fitness_tra: 1
Rule 55: 2411, Class:  0, CF:0.550047, Len:  4, Fitness_tra: 1
Rule 56: e591, Class:  0, CF:0.708497, Len:  4, Fitness_tra: 0
Rule 57: 1358, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 0500, Class:  0, CF:0.00182347, Len:  1, Fitness_tra: 0
Rule 59: 2456, Class:  0, CF:0.602589, Len:  4, Fitness_tra: 1
Rule 60: 5613, Class:  0, CF:0.457097, Len:  4, Fitness_tra: 0
Rule 61: 2400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1665, Class:  2, CF:0.490308, Len:  4, Fitness_tra: 0
Rule 63: 1121, Class:  2, CF:0.170471, Len:  4, Fitness_tra: 0
Rule 64: 1643, Class:  1, CF:0.018658, Len:  4, Fitness_tra: 0
Rule 65: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3111, Class:  1, CF:0.0976755, Len:  4, Fitness_tra: 0
Rule 69: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 530b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3141, Class:  2, CF:0.133706, Len:  4, Fitness_tra: 0
Rule 73: 3614, Class:  2, CF:0.668774, Len:  4, Fitness_tra: 0
Rule 74: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9311, Class:  0, CF:0.318901, Len:  4, Fitness_tra: 0
Rule 76: 1213, Class:  0, CF:0.391861, Len:  4, Fitness_tra: 0
Rule 77: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b336, Class:  1, CF:0.246857, Len:  4, Fitness_tra: 0
Rule 79: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1861, Class:  0, CF:0.431638, Len:  4, Fitness_tra: 0
Rule 81: 5063, Class:  0, CF:0.941396, Len:  3, Fitness_tra: 2
Rule 82: 0006, Class:  0, CF:0.0953487, Len:  1, Fitness_tra: 0
Rule 83: 4550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4055, Class:  2, CF:0.690154, Len:  3, Fitness_tra: 14
Rule 85: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0450, Class:  2, CF:0.0384784, Len:  2, Fitness_tra: 0
Rule 87: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5203, Class:  0, CF:0.913946, Len:  0, Fitness_tra: 0
Rule 89: 5230, Class:  0, CF:0.910435, Len:  0, Fitness_tra: 0
Rule 90: 2405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4634, Class:  1, CF:0.351124, Len:  4, Fitness_tra: 1
Rule 92: e505, Class:  1, CF:0.125737, Len:  3, Fitness_tra: 0
Rule 93: 096d, Class:  0, CF:0.841674, Len:  3, Fitness_tra: 6
Rule 94: a410, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1324, Class:  2, CF:0.826412, Len:  0, Fitness_tra: 0
Rule 96: 3741, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ee91, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 98: 13d2, Class:  2, CF:0.956858, Len:  4, Fitness_tra: 8
Rule 99: 0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.60854
------Result------
Miss_rate(tra)	:9.60854
Miss_rate(tst)	:12.6984
ARL				:3.32911

------Generation 10------
Rule  1: 0325, Class:  2, CF:0.914341, Len:  3, Fitness_tra: 30
Rule  2: 3052, Class:  2, CF:0.914927, Len:  3, Fitness_tra: 23
Rule  3: 6020, Class:  2, CF:0.438806, Len:  2, Fitness_tra: 23
Rule  4: c206, Class:  0, CF:0.911684, Len:  3, Fitness_tra: 20
Rule  5: 5203, Class:  0, CF:0.913946, Len:  3, Fitness_tra: 17
Rule  6: 1324, Class:  2, CF:0.826412, Len:  4, Fitness_tra: 13
Rule  7: 0206, Class:  0, CF:0.431283, Len:  2, Fitness_tra: 13
Rule  8: 4030, Class:  0, CF:0.196953, Len:  2, Fitness_tra: 12
Rule  9: 3604, Class:  2, CF:0.82808, Len:  3, Fitness_tra: 12
Rule 10: 0455, Class:  2, CF:0.678704, Len:  3, Fitness_tra: 9
Rule 11: 2506, Class:  0, CF:0.948035, Len:  3, Fitness_tra: 10
Rule 12: 9500, Class:  0, CF:0.414879, Len:  2, Fitness_tra: 11
Rule 13: 2006, Class:  0, CF:0.472081, Len:  2, Fitness_tra: 10
Rule 14: 5230, Class:  0, CF:0.910435, Len:  3, Fitness_tra: 10
Rule 15: 5060, Class:  0, CF:0.489532, Len:  2, Fitness_tra: 9
Rule 16: 6705, Class:  2, CF:0.859029, Len:  3, Fitness_tra: 9
Rule 17: 4265, Class:  0, CF:0.700601, Len:  4, Fitness_tra: 6
Rule 18: 9411, Class:  0, CF:0.875099, Len:  4, Fitness_tra: 9
Rule 19: 1115, Class:  2, CF:0.465362, Len:  4, Fitness_tra: 9
Rule 20: 0304, Class:  2, CF:0.231401, Len:  2, Fitness_tra: 10
Rule 21: 0055, Class:  2, CF:0.403905, Len:  2, Fitness_tra: 1
Rule 22: 6542, Class:  2, CF:0.698504, Len:  4, Fitness_tra: 10
Rule 23: 4036, Class:  0, CF:0.728546, Len:  3, Fitness_tra: 8
Rule 24: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 25: 6620, Class:  2, CF:0.878442, Len:  3, Fitness_tra: 7
Rule 26: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 27: 5460, Class:  0, CF:0.868902, Len:  3, Fitness_tra: 7
Rule 28: 5642, Class:  2, CF:0.616238, Len:  4, Fitness_tra: 7
Rule 29: 1833, Class:  0, CF:0.683324, Len:  4, Fitness_tra: 7
Rule 30: 1513, Class:  0, CF:0.637917, Len:  4, Fitness_tra: 7
Rule 31: 1152, Class:  2, CF:0.913659, Len:  4, Fitness_tra: 5
Rule 32: 5406, Class:  0, CF:0.87629, Len:  3, Fitness_tra: 6
Rule 33: 591d, Class:  0, CF:0.923991, Len:  4, Fitness_tra: 6
Rule 34: 2066, Class:  0, CF:0.908767, Len:  3, Fitness_tra: 4
Rule 35: e504, Class:  0, CF:0.793048, Len:  3, Fitness_tra: 6
Rule 36: 5624, Class:  2, CF:0.601459, Len:  4, Fitness_tra: 6
Rule 37: 0403, Class:  0, CF:0.254629, Len:  2, Fitness_tra: 6
Rule 38: 1151, Class:  2, CF:0.464092, Len:  4, Fitness_tra: 5
Rule 39: 1231, Class:  0, CF:0.38704, Len:  4, Fitness_tra: 4
Rule 40: 3645, Class:  2, CF:  1, Len:  4, Fitness_tra: 5
Rule 41: 1304, Class:  2, CF:0.414838, Len:  3, Fitness_tra: 4
Rule 42: e530, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 43: 0340, Class:  2, CF:0.218606, Len:  2, Fitness_tra: 4
Rule 44: 593e, Class:  0, CF:  1, Len:  4, Fitness_tra: 1
Rule 45: 2262, Class:  0, CF:0.82518, Len:  4, Fitness_tra: 2
Rule 46: 9222, Class:  1, CF:0.177463, Len:  4, Fitness_tra: 2
Rule 47: 3555, Class:  2, CF:  1, Len:  4, Fitness_tra: 2
Rule 48: 1339, Class:  2, CF:0.559199, Len:  4, Fitness_tra: 2
Rule 49: 583b, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 50: 6131, Class:  1, CF:0.299835, Len:  4, Fitness_tra: 1
Rule 51: 6191, Class:  2, CF:0.799562, Len:  4, Fitness_tra: 1
Rule 52: 6339, Class:  2, CF:0.879113, Len:  4, Fitness_tra: 1
Rule 53: 1300, Class:  2, CF:0.223232, Len:  2, Fitness_tra: 1
Rule 54: 3113, Class:  1, CF:0.232839, Len:  4, Fitness_tra: 1
Rule 55: 2411, Class:  0, CF:0.550047, Len:  4, Fitness_tra: 1
Rule 56: e591, Class:  0, CF:0.708497, Len:  4, Fitness_tra: 0
Rule 57: 1358, Class:  2, CF:  1, Len:  4, Fitness_tra: 1
Rule 58: 0500, Class:  0, CF:0.00182347, Len:  1, Fitness_tra: 0
Rule 59: 2456, Class:  0, CF:0.602589, Len:  4, Fitness_tra: 1
Rule 60: 5613, Class:  0, CF:0.457097, Len:  4, Fitness_tra: 0
Rule 61: 2400, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 62: 1665, Class:  2, CF:0.490308, Len:  4, Fitness_tra: 0
Rule 63: 1121, Class:  2, CF:0.170471, Len:  4, Fitness_tra: 0
Rule 64: 1643, Class:  1, CF:0.018658, Len:  4, Fitness_tra: 0
Rule 65: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 66: 5300, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 67: 0050, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 68: 3111, Class:  1, CF:0.0976755, Len:  4, Fitness_tra: 0
Rule 69: 5000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 70: 5405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 71: 530b, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 72: 3141, Class:  2, CF:0.133706, Len:  4, Fitness_tra: 0
Rule 73: 3614, Class:  2, CF:0.668774, Len:  4, Fitness_tra: 0
Rule 74: 0005, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 75: 9311, Class:  0, CF:0.318901, Len:  4, Fitness_tra: 0
Rule 76: 1213, Class:  0, CF:0.391861, Len:  4, Fitness_tra: 0
Rule 77: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 78: b336, Class:  1, CF:0.246857, Len:  4, Fitness_tra: 0
Rule 79: 5054, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 80: 1861, Class:  0, CF:0.431638, Len:  4, Fitness_tra: 0
Rule 81: 5063, Class:  0, CF:0.941396, Len:  3, Fitness_tra: 2
Rule 82: 0006, Class:  0, CF:0.0953487, Len:  1, Fitness_tra: 0
Rule 83: 4550, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 84: 4055, Class:  2, CF:0.690154, Len:  3, Fitness_tra: 14
Rule 85: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 86: 0450, Class:  2, CF:0.0384784, Len:  2, Fitness_tra: 0
Rule 87: 0000, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule 88: 5203, Class:  0, CF:0.913946, Len:  0, Fitness_tra: 0
Rule 89: 5230, Class:  0, CF:0.910435, Len:  0, Fitness_tra: 0
Rule 90: 2405, Class:  1, CF:  0, Len:  0, Fitness_tra: 0
Rule 91: 4634, Class:  1, CF:0.351124, Len:  4, Fitness_tra: 1
Rule 92: e505, Class:  1, CF:0.125737, Len:  3, Fitness_tra: 0
Rule 93: 096d, Class:  0, CF:0.841674, Len:  3, Fitness_tra: 6
Rule 94: a410, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 95: 1324, Class:  2, CF:0.826412, Len:  0, Fitness_tra: 0
Rule 96: 3741, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
Rule 97: ee91, Class:  0, CF:  1, Len:  4, Fitness_tra: 2
Rule 98: 13d2, Class:  2, CF:0.956858, Len:  4, Fitness_tra: 8
Rule 99: 0c00, Class:  0, CF:  0, Len:  0, Fitness_tra: 0
Rule100: 4020, Class:  2, CF:  0, Len:  0, Fitness_tra: 0
------Current------
Miss_rate(tra)	:9.60854
------Result------
Miss_rate(tra)	:9.60854
Miss_rate(tst)	:12.6984
ARL				:3.32911

------Generation 20------
Rule  1: 0325, Class:  2, CF:0.914341, Len:  3, Fitness_tra: 29
Rule  2: 3052, Class:  2, CF:0.914927, Len:  3, Fitness_tra: 21
Rule  3: c206, Class:  0, CF:0.911684, Len:  3, Fitness_tra: 15
Rule  4: 6020, Class:  2, CF:0.438806, Len:  2, Fitness_tra: 17
Rule  5: 5203, Class:  0, CF:0.913946, Len:  3, Fitness_tra: 5
Rule  6: 4055, Class:  2, CF:0.690154, Len:  3, Fitness_tra: 14
Rule  7: 4030, Class:  0, CF:0.196953, Len:  2, Fitness_tra: 14
Rule  8: 1324, Class:  2, CF:0.826412, Len:  4, Fitness_tra: 13
Rule  9: 0206, Class:  0, CF:0.431283, Len:  2, Fitness_tra: 11
Rule 10: 3604, Class:  2, CF:0.82808, Len:  3, Fitness_tra: 10
Rule 11: 9500, Class:  0, CF:0.414879, Len:  2, Fitness_tra: 12
Rule 12: 2006, Class:  0, CF:0.472081, Len:  2, Fitness_tra: 11
Rule 13: 2506, Class:  0, CF:0.948035, Len:  3, Fitness_tra: 10
Rule 14: 6542, Class:  2, CF:0.698504, Len:  4, Fitness_tra: 10
Rule 15: 6705, Class:  2, CF:0.859029, Len:  3, Fitness_tra: 9
Rule 16: 0304, Class:  2, CF:0.231401, Len:  2, Fitness_tra: 9
Rule 17: 0455, Class:  2, CF:0.678704, Len:  3, Fitness_tra: 9
Rule 18: 9411, Class:  0, CF:0.875099, Len:  4, Fitness_tra: 9
Rule 19: 5060, Class:  0, CF:0.489532, Len:  2, Fitness_tra: 9
Rule 20: 5230, Class:  0, CF:0.910435, Len:  3, Fitness_tra: 8
Rule 21: 6055, Class:  2, CF:  1, Len:  3, Fitness_tra: 8
Rule 22: 13d2, Class:  2, CF:0.956858, Len:  4, Fitness_tra: 8
Rule 23: 4036, Class:  0, CF:0.728546, Len:  3, Fitness_tra: 8
Rule 24: 5d60, Class:  0, CF:  1, Len:  3, Fitness_tra: 8
Rule 25: c102, Class:  2, CF:0.211812, Len:  3, Fitness_tra: 5
Rule 26: 6620, Class:  2, CF:0.878442, Len:  3, Fitness_tra: 4
Rule 27: 5460, Class:  0, CF:0.868902, Len:  3, Fitness_tra: 7
Rule 28: 5642, Class:  2, CF:0.616238, Len:  4, Fitness_tra: 7
Rule 29: 1833, Class:  0, CF:0.683324, Len:  4, Fitness_tra: 7
Rule 30: 1513, Class:  0, CF:0.637917, Len:  4, Fitness_tra: 7
Rule 31: 1115, Class:  2, CF:0.465362, Len:  4, Fitness_tra: 4
Rule 32: 5406, Class:  0, CF:0.87629, Len:  3, Fitness_tra: 6
Rule 33: 591d, Class:  0, CF:0.923991, Len:  4, Fitness_tra: 6
Rule 34: e504, Class:  0, CF:0.793048, Len:  3, Fitness_tra: 6
Rule 35: 5624, Class:  2, CF:0.601459, Len:  4, Fitness_tra: 6
Rule 36: 0403, Class:  0, CF:0.254629, Len:  2, Fitness_tra: 6
Rule 37: e530, Class:  0, CF:  1, Len:  3, Fitness_tra: 6
Rule 38: 4265, Class:  0, CF:0.700601, Len:  4, Fitness_tra: 6
